datetime,00060_Mean,00060_Mean_cd,site_no,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
1997-10-01 00:00:00+00:00,2290.0,A,08313000,462.0,A,2820.0,A
1997-10-02 00:00:00+00:00,2180.0,A,08313000,607.0,A,3580.0,A
1997-10-03 00:00:00+00:00,2080.0,A,08313000,508.0,A,2840.0,A
1997-10-04 00:00:00+00:00,2050.0,A,08313000,1060.0,A,5890.0,A
1997-10-05 00:00:00+00:00,2000.0,A,08313000,1120.0,A,6020.0,A
1997-10-06 00:00:00+00:00,1990.0,A,08313000,6760.0,A,36400.0,A
1997-10-07 00:00:00+00:00,1960.0,A,08313000,2240.0,A,11900.0,A
1997-10-08 00:00:00+00:00,1960.0,A,08313000,778.0,A,4110.0,A
1997-10-09 00:00:00+00:00,1940.0,A,08313000,3140.0,A,16500.0,A
1997-10-10 00:00:00+00:00,1930.0,A,08313000,5720.0,A,29700.0,A
1997-10-11 00:00:00+00:00,2220.0,A,08313000,986.0,A,5790.0,A
1997-10-12 00:00:00+00:00,2310.0,A,08313000,868.0,A,5400.0,A
1997-10-13 00:00:00+00:00,2330.0,A,08313000,1180.0,A,7470.0,A
1997-10-14 00:00:00+00:00,2430.0,A,08313000,1000.0,A,6580.0,A
1997-10-15 00:00:00+00:00,2920.0,A,08313000,1110.0,A,8800.0,A
1997-10-16 00:00:00+00:00,3330.0,A,08313000,2000.0,A,18000.0,A
1997-10-17 00:00:00+00:00,3260.0,A,08313000,1120.0,A,9910.0,A
1997-10-18 00:00:00+00:00,3080.0,A,08313000,700.0,A,5830.0,A
1997-10-19 00:00:00+00:00,3000.0,A,08313000,424.0,A,3440.0,A
1997-10-20 00:00:00+00:00,2920.0,A,08313000,307.0,A,2420.0,A
1997-10-21 00:00:00+00:00,2570.0,A,08313000,244.0,A,1700.0,A
1997-10-22 00:00:00+00:00,1970.0,A,08313000,153.0,A,819.0,A
1997-10-23 00:00:00+00:00,1820.0,A,08313000,95.7,A,470.0,A
1997-10-24 00:00:00+00:00,1860.0,A,08313000,179.0,A,902.0,A
1997-10-25 00:00:00+00:00,1870.0,A,08313000,148.0,A,745.0,A
1997-10-26 00:00:00+00:00,1830.0,A,08313000,154.0,A,761.0,A
1997-10-27 00:00:00+00:00,1810.0,A,08313000,174.0,A,849.0,A
1997-10-28 00:00:00+00:00,1800.0,A,08313000,263.0,A,1280.0,A
1997-10-29 00:00:00+00:00,1730.0,A,08313000,188.0,A,878.0,A
1997-10-30 00:00:00+00:00,1740.0,A,08313000,209.0,A,981.0,A
1997-10-31 00:00:00+00:00,1780.0,A,08313000,114.0,A,548.0,A
1997-11-01 00:00:00+00:00,1720.0,A,08313000,126.0,A,583.0,A
1997-11-02 00:00:00+00:00,1670.0,A,08313000,116.0,A,520.0,A
1997-11-03 00:00:00+00:00,1620.0,A,08313000,94.5,A,414.0,A
1997-11-04 00:00:00+00:00,1600.0,A,08313000,125.0,A,541.0,A
1997-11-05 00:00:00+00:00,1520.0,A,08313000,73.2,A,301.0,A
1997-11-06 00:00:00+00:00,1480.0,A,08313000,76.9,A,307.0,A
1997-11-07 00:00:00+00:00,1470.0,A,08313000,89.8,A,356.0,A
1997-11-08 00:00:00+00:00,1440.0,A,08313000,135.0,A,524.0,A
1997-11-09 00:00:00+00:00,1420.0,A,08313000,133.0,A,509.0,A
1997-11-10 00:00:00+00:00,1440.0,A,08313000,124.0,A,479.0,A
1997-11-11 00:00:00+00:00,1430.0,A,08313000,104.0,A,400.0,A
1997-11-12 00:00:00+00:00,1440.0,A,08313000,93.9,A,366.0,A
1997-11-13 00:00:00+00:00,1470.0,A,08313000,96.7,A,384.0,A
1997-11-14 00:00:00+00:00,1460.0,A,08313000,78.0,A,307.0,A
1997-11-15 00:00:00+00:00,1440.0,A,08313000,101.0,A,395.0,A
1997-11-16 00:00:00+00:00,1360.0,A,08313000,82.6,A,303.0,A
1997-11-17 00:00:00+00:00,1290.0,A,08313000,81.5,A,283.0,A
1997-11-18 00:00:00+00:00,1160.0,A,08313000,92.9,A,292.0,A
1997-11-19 00:00:00+00:00,1140.0,A,08313000,120.0,A,368.0,A
1997-11-20 00:00:00+00:00,1170.0,A,08313000,140.0,A,440.0,A
1997-11-21 00:00:00+00:00,1270.0,A,08313000,135.0,A,460.0,A
1997-11-22 00:00:00+00:00,1280.0,A,08313000,84.3,A,291.0,A
1997-11-23 00:00:00+00:00,1270.0,A,08313000,79.4,A,272.0,A
1997-11-24 00:00:00+00:00,1240.0,A,08313000,80.7,A,271.0,A
1997-11-25 00:00:00+00:00,1230.0,A,08313000,88.3,A,293.0,A
1997-11-26 00:00:00+00:00,1210.0,A,08313000,106.0,A,346.0,A
1997-11-27 00:00:00+00:00,1250.0,A,08313000,83.3,A,281.0,A
1997-11-28 00:00:00+00:00,1330.0,A,08313000,85.9,A,308.0,A
1997-11-29 00:00:00+00:00,1330.0,A,08313000,89.3,A,320.0,A
1997-11-30 00:00:00+00:00,1300.0,A,08313000,91.4,A,321.0,A
1997-12-01 00:00:00+00:00,1280.0,A,08313000,75.8,A,263.0,A
1997-12-02 00:00:00+00:00,1240.0,A,08313000,79.0,A,266.0,A
1997-12-03 00:00:00+00:00,1290.0,A,08313000,81.0,A,282.0,A
1997-12-04 00:00:00+00:00,1240.0,A,08313000,76.4,A,256.0,A
1997-12-05 00:00:00+00:00,1180.0,A,08313000,84.9,A,270.0,A
1997-12-06 00:00:00+00:00,1070.0,A,08313000,99.2,A,290.0,A
1997-12-07 00:00:00+00:00,892.0,A,08313000,90.6,A,218.0,A
1997-12-08 00:00:00+00:00,821.0,A,08313000,94.3,A,209.0,A
1997-12-09 00:00:00+00:00,920.0,A,08313000,60.0,A,149.0,A
1997-12-10 00:00:00+00:00,968.0,A,08313000,59.8,A,156.0,A
1997-12-11 00:00:00+00:00,1020.0,A,08313000,73.6,A,201.0,A
1997-12-12 00:00:00+00:00,978.0,A,08313000,138.0,A,364.0,A
