datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00300_2_Mean,00300_2_Mean_cd
2001-11-09 00:00:00+00:00,10.8,A,14159500,727.0,A,9.7,A
2001-11-10 00:00:00+00:00,10.8,A,14159500,724.0,A,9.7,A
2001-11-11 00:00:00+00:00,10.6,A,14159500,722.0,A,9.6,A
2001-11-12 00:00:00+00:00,10.4,A,14159500,720.0,A,9.5,A
2001-11-13 00:00:00+00:00,,,14159500,719.0,A,9.5,A
2001-11-14 00:00:00+00:00,,,14159500,714.0,A,9.6,A
2001-11-15 00:00:00+00:00,10.5,A,14159500,649.0,A,9.8,A
2001-11-16 00:00:00+00:00,9.7,A,14159500,642.0,A,9.8,A
2001-11-17 00:00:00+00:00,10.0,A,14159500,696.0,A,9.7,A
2001-11-18 00:00:00+00:00,9.9,A,14159500,697.0,A,9.8,A
2001-11-19 00:00:00+00:00,9.7,A,14159500,799.0,A,9.7,A
2001-11-20 00:00:00+00:00,9.5,A,14159500,870.0,A,9.7,A
2001-11-21 00:00:00+00:00,9.3,A,14159500,883.0,A,9.7,A
2001-11-22 00:00:00+00:00,9.0,A,14159500,901.0,A,9.7,A
2001-11-23 00:00:00+00:00,8.7,A,14159500,967.0,A,9.8,A
2001-11-24 00:00:00+00:00,8.2,A,14159500,1040.0,A,9.6,A
2001-11-25 00:00:00+00:00,7.9,A,14159500,1040.0,A,9.8,A
2001-11-26 00:00:00+00:00,7.7,A,14159500,1030.0,A,9.8,A
2001-11-27 00:00:00+00:00,7.5,A,14159500,1040.0,A,10.0,A
2001-11-28 00:00:00+00:00,7.3,A,14159500,1030.0,A,9.9,A
2001-11-29 00:00:00+00:00,7.2,A,14159500,1130.0,A,9.9,A
2001-11-30 00:00:00+00:00,7.0,A,14159500,1200.0,A,10.0,A
2001-12-01 00:00:00+00:00,6.7,A,14159500,1200.0,A,9.8,A
2001-12-02 00:00:00+00:00,6.7,A,14159500,1210.0,A,10.1,A
2001-12-03 00:00:00+00:00,6.6,A,14159500,1560.0,A,10.3,A
2001-12-04 00:00:00+00:00,6.3,A,14159500,1920.0,A,10.4,A
2001-12-05 00:00:00+00:00,6.2,A,14159500,1920.0,A,10.3,A
2001-12-06 00:00:00+00:00,6.2,A,14159500,1870.0,A,10.3,A
2001-12-07 00:00:00+00:00,6.1,A,14159500,1810.0,A,10.5,A
2001-12-08 00:00:00+00:00,6.0,A,14159500,1500.0,A,10.5,A
2001-12-09 00:00:00+00:00,5.9,A,14159500,1070.0,A,10.4,A
2001-12-10 00:00:00+00:00,5.7,A,14159500,1090.0,A,10.3,A
2001-12-11 00:00:00+00:00,5.7,A,14159500,1070.0,A,10.4,A
2001-12-12 00:00:00+00:00,5.6,A,14159500,1070.0,A,10.4,A
2001-12-13 00:00:00+00:00,5.7,A,14159500,1040.0,A,10.4,A
2001-12-14 00:00:00+00:00,6.0,A,14159500,455.0,A,10.6,A
2001-12-15 00:00:00+00:00,5.6,A,14159500,551.0,A,10.6,A
2001-12-16 00:00:00+00:00,5.6,A,14159500,569.0,A,10.6,A
2001-12-17 00:00:00+00:00,5.6,A,14159500,2000.0,A,11.0,A
2001-12-18 00:00:00+00:00,5.5,A,14159500,3180.0,A,11.4,A
2001-12-19 00:00:00+00:00,5.5,A,14159500,3250.0,A,11.6,A
2001-12-20 00:00:00+00:00,5.5,A,14159500,3450.0,A,11.8,A
2001-12-21 00:00:00+00:00,5.5,A,14159500,3380.0,A,11.9,A
2001-12-22 00:00:00+00:00,5.4,A,14159500,3400.0,A,12.0,A
2001-12-23 00:00:00+00:00,5.3,A,14159500,2700.0,A,11.7,A
2001-12-24 00:00:00+00:00,5.2,A,14159500,1560.0,A,11.2,A
2001-12-25 00:00:00+00:00,5.2,A,14159500,1140.0,A,11.2,A
2001-12-26 00:00:00+00:00,5.1,A,14159500,949.0,A,11.1,A
2001-12-27 00:00:00+00:00,5.1,A,14159500,857.0,A,10.9,A
2001-12-28 00:00:00+00:00,5.2,A,14159500,863.0,A,11.0,A
2001-12-29 00:00:00+00:00,5.1,A,14159500,932.0,A,10.9,A
2001-12-30 00:00:00+00:00,5.1,A,14159500,1140.0,A,10.9,A
2001-12-31 00:00:00+00:00,5.2,A,14159500,1150.0,A,10.9,A
2002-01-01 00:00:00+00:00,5.2,A,14159500,1160.0,A,10.9,A
2002-01-02 00:00:00+00:00,5.2,A,14159500,1160.0,A,10.9,A
2002-01-03 00:00:00+00:00,5.2,A,14159500,1170.0,A,11.1,A
2002-01-04 00:00:00+00:00,5.2,A,14159500,1170.0,A,11.2,A
2002-01-05 00:00:00+00:00,5.3,A,14159500,1180.0,A,11.1,A
2002-01-06 00:00:00+00:00,5.4,A,14159500,1180.0,A,11.2,A
2002-01-07 00:00:00+00:00,5.4,A,14159500,1820.0,A,11.3,A
2002-01-08 00:00:00+00:00,5.6,A,14159500,2470.0,A,11.5,A
2002-01-09 00:00:00+00:00,5.7,A,14159500,1330.0,A,11.5,A
2002-01-10 00:00:00+00:00,5.7,A,14159500,1300.0,A,11.5,A
2002-01-11 00:00:00+00:00,5.7,A,14159500,2010.0,A,11.6,A
2002-01-12 00:00:00+00:00,5.6,A,14159500,2000.0,A,11.6,A
2002-01-13 00:00:00+00:00,5.5,A,14159500,1980.0,A,11.6,A
2002-01-14 00:00:00+00:00,5.5,A,14159500,1970.0,A,11.6,A
2002-01-15 00:00:00+00:00,5.4,A,14159500,1960.0,A,11.6,A
2002-01-16 00:00:00+00:00,5.3,A,14159500,1700.0,A,11.6,A
2002-01-17 00:00:00+00:00,5.2,A,14159500,1340.0,A,11.4,A
2002-01-18 00:00:00+00:00,5.1,A,14159500,1020.0,A,11.3,A
2002-01-19 00:00:00+00:00,4.9,A,14159500,794.0,A,11.4,A
2002-01-20 00:00:00+00:00,4.8,A,14159500,803.0,A,11.5,A
2002-01-21 00:00:00+00:00,4.8,A,14159500,931.0,A,11.5,A
2002-01-22 00:00:00+00:00,4.7,A,14159500,898.0,A,11.9,A
2002-01-23 00:00:00+00:00,4.6,A,14159500,1160.0,A,11.5,A
2002-01-24 00:00:00+00:00,4.6,A,14159500,1160.0,A,11.4,A
2002-01-25 00:00:00+00:00,4.7,A,14159500,987.0,A,11.3,A
2002-01-26 00:00:00+00:00,4.5,A,14159500,1310.0,A,11.4,A
2002-01-27 00:00:00+00:00,4.4,A,14159500,1360.0,A,11.3,A
2002-01-28 00:00:00+00:00,4.3,A,14159500,1430.0,A,11.3,A
2002-01-29 00:00:00+00:00,4.2,A,14159500,1260.0,A,11.5,A
2002-01-30 00:00:00+00:00,4.2,A,14159500,889.0,A,11.8,A
2002-01-31 00:00:00+00:00,4.2,A,14159500,747.0,A,11.6,A
2002-02-01 00:00:00+00:00,4.2,A,14159500,735.0,A,11.7,A
2002-02-02 00:00:00+00:00,4.2,A,14159500,753.0,A,11.7,A
2002-02-03 00:00:00+00:00,4.2,A,14159500,758.0,A,11.8,A
2002-02-04 00:00:00+00:00,4.2,A,14159500,686.0,A,11.8,A
2002-02-05 00:00:00+00:00,4.2,A,14159500,624.0,A,11.8,A
2002-02-06 00:00:00+00:00,4.1,A,14159500,630.0,A,11.7,A
2002-02-07 00:00:00+00:00,4.2,A,14159500,679.0,A,11.8,A
2002-02-08 00:00:00+00:00,4.4,A,14159500,642.0,A,12.0,A
2002-02-09 00:00:00+00:00,4.2,A,14159500,511.0,A,11.8,A
2002-02-10 00:00:00+00:00,4.3,A,14159500,419.0,A,11.8,A
2002-02-11 00:00:00+00:00,4.3,A,14159500,424.0,A,11.9,A
2002-02-12 00:00:00+00:00,4.2,A,14159500,499.0,A,11.9,A
2002-02-13 00:00:00+00:00,4.2,A,14159500,578.0,A,11.8,A
2002-02-14 00:00:00+00:00,4.2,A,14159500,588.0,A,11.9,A
2002-02-15 00:00:00+00:00,4.2,A,14159500,823.0,A,12.0,A
2002-02-16 00:00:00+00:00,4.3,A,14159500,1140.0,A,11.8,A
2002-02-17 00:00:00+00:00,4.3,A,14159500,1130.0,A,11.8,A
2002-02-18 00:00:00+00:00,4.3,A,14159500,1130.0,A,11.8,A
2002-02-19 00:00:00+00:00,4.4,A,14159500,1150.0,A,11.9,A
2002-02-20 00:00:00+00:00,4.5,A,14159500,1170.0,A,12.4,A
2002-02-21 00:00:00+00:00,4.7,A,14159500,1160.0,A,12.6,A
2002-02-22 00:00:00+00:00,5.0,A,14159500,1170.0,A,12.1,A
2002-02-23 00:00:00+00:00,5.1,A,14159500,2500.0,A,12.6,A
2002-02-24 00:00:00+00:00,5.0,A,14159500,1190.0,A,12.2,A
2002-02-25 00:00:00+00:00,5.1,A,14159500,1170.0,A,12.3,A
2002-02-26 00:00:00+00:00,5.3,A,14159500,1170.0,A,12.2,A
2002-02-27 00:00:00+00:00,,,14159500,1170.0,"A, e",,
2002-02-28 00:00:00+00:00,,,14159500,1170.0,"A, e",,
2002-03-01 00:00:00+00:00,,,14159500,1170.0,"A, e",,
2002-03-02 00:00:00+00:00,,,14159500,1170.0,"A, e",,
2002-03-03 00:00:00+00:00,5.1,A,14159500,1170.0,A,12.2,A
2002-03-04 00:00:00+00:00,5.1,A,14159500,1160.0,A,12.2,A
2002-03-05 00:00:00+00:00,5.1,A,14159500,890.0,A,12.2,A
2002-03-06 00:00:00+00:00,5.0,A,14159500,738.0,A,12.1,A
2002-03-07 00:00:00+00:00,4.8,A,14159500,759.0,A,12.1,A
2002-03-08 00:00:00+00:00,4.8,A,14159500,303.0,A,12.2,A
2002-03-09 00:00:00+00:00,4.9,A,14159500,295.0,A,12.1,A
2002-03-10 00:00:00+00:00,5.0,A,14159500,301.0,A,12.1,A
2002-03-11 00:00:00+00:00,5.2,A,14159500,314.0,A,12.0,A
2002-03-12 00:00:00+00:00,5.4,A,14159500,320.0,A,11.9,A
2002-03-13 00:00:00+00:00,5.0,A,14159500,298.0,A,11.9,A
2002-03-14 00:00:00+00:00,5.1,A,14159500,290.0,A,12.0,A
2002-03-15 00:00:00+00:00,5.1,A,14159500,295.0,A,12.0,A
2002-03-16 00:00:00+00:00,4.8,A,14159500,295.0,A,11.9,A
2002-03-17 00:00:00+00:00,4.8,A,14159500,284.0,A,12.0,A
2002-03-18 00:00:00+00:00,4.8,A,14159500,599.0,A,11.9,A
2002-03-19 00:00:00+00:00,4.8,A,14159500,904.0,A,11.9,A
2002-03-20 00:00:00+00:00,4.9,A,14159500,889.0,A,12.0,A
2002-03-21 00:00:00+00:00,5.1,A,14159500,895.0,A,12.0,A
2002-03-22 00:00:00+00:00,5.1,A,14159500,967.0,A,11.9,A
2002-03-23 00:00:00+00:00,5.2,A,14159500,1980.0,A,11.9,A
2002-03-24 00:00:00+00:00,5.3,A,14159500,2580.0,A,12.0,A
2002-03-25 00:00:00+00:00,5.4,A,14159500,2570.0,A,12.0,A
2002-03-26 00:00:00+00:00,5.5,A,14159500,2380.0,A,12.3,A
2002-03-27 00:00:00+00:00,5.1,A,14159500,2020.0,A,11.7,A
2002-03-28 00:00:00+00:00,5.1,A,14159500,2020.0,A,11.7,A
2002-03-29 00:00:00+00:00,5.9,A,14159500,2020.0,A,11.7,A
2002-03-30 00:00:00+00:00,6.1,A,14159500,2220.0,A,11.7,A
2002-03-31 00:00:00+00:00,6.2,A,14159500,2340.0,A,11.7,A
2002-04-01 00:00:00+00:00,6.4,A,14159500,2020.0,A,12.1,A
2002-04-02 00:00:00+00:00,7.0,A,14159500,1670.0,A,13.0,A
2002-04-03 00:00:00+00:00,6.7,A,14159500,1770.0,A,12.9,A
2002-04-04 00:00:00+00:00,6.4,A,14159500,2230.0,A,12.8,A
2002-04-05 00:00:00+00:00,5.1,A,14159500,2580.0,A,12.8,A
2002-04-06 00:00:00+00:00,5.8,A,14159500,2390.0,A,13.1,A
2002-04-07 00:00:00+00:00,6.1,A,14159500,2440.0,A,13.6,A
2002-04-08 00:00:00+00:00,6.4,A,14159500,2130.0,A,13.4,A
2002-04-09 00:00:00+00:00,5.5,A,14159500,2180.0,A,12.9,A
2002-04-10 00:00:00+00:00,4.9,A,14159500,3540.0,A,12.7,A
2002-04-11 00:00:00+00:00,5.1,A,14159500,3470.0,A,12.5,A
2002-04-12 00:00:00+00:00,5.3,A,14159500,3010.0,A,12.4,A
2002-04-13 00:00:00+00:00,5.7,A,14159500,2840.0,A,12.2,A
2002-04-14 00:00:00+00:00,6.0,A,14159500,2290.0,A,11.8,A
2002-04-15 00:00:00+00:00,6.2,A,14159500,4590.0,A,12.1,A
2002-04-16 00:00:00+00:00,6.2,A,14159500,3630.0,A,11.9,A
2002-04-17 00:00:00+00:00,6.1,A,14159500,2920.0,A,12.1,A
2002-04-18 00:00:00+00:00,5.8,A,14159500,2520.0,A,12.2,A
2002-04-19 00:00:00+00:00,5.7,A,14159500,2220.0,A,12.2,A
2002-04-20 00:00:00+00:00,5.6,A,14159500,2080.0,A,12.1,A
2002-04-21 00:00:00+00:00,5.7,A,14159500,1900.0,A,12.0,A
2002-04-22 00:00:00+00:00,5.7,A,14159500,1830.0,A,12.0,A
2002-04-23 00:00:00+00:00,5.8,A,14159500,1810.0,A,12.0,A
2002-04-24 00:00:00+00:00,5.8,A,14159500,1760.0,A,12.0,A
2002-04-25 00:00:00+00:00,5.9,A,14159500,1680.0,A,11.9,A
2002-04-26 00:00:00+00:00,6.1,A,14159500,1690.0,A,11.7,A
2002-04-27 00:00:00+00:00,6.4,A,14159500,1730.0,A,11.6,A
2002-04-28 00:00:00+00:00,6.7,A,14159500,1600.0,A,11.6,A
2002-04-29 00:00:00+00:00,7.0,A,14159500,1570.0,A,11.4,A
2002-04-30 00:00:00+00:00,7.1,A,14159500,1590.0,A,11.4,A
2002-05-01 00:00:00+00:00,7.3,A,14159500,1620.0,A,11.4,A
2002-05-02 00:00:00+00:00,7.4,A,14159500,1660.0,A,11.3,A
2002-05-03 00:00:00+00:00,7.5,A,14159500,1670.0,A,11.3,A
2002-05-04 00:00:00+00:00,7.7,A,14159500,1640.0,A,11.3,A
2002-05-05 00:00:00+00:00,7.7,A,14159500,1520.0,A,11.2,A
2002-05-06 00:00:00+00:00,7.7,A,14159500,1470.0,A,11.3,A
2002-05-07 00:00:00+00:00,7.6,A,14159500,1370.0,A,11.3,A
2002-05-08 00:00:00+00:00,7.5,A,14159500,1290.0,A,11.3,A
2002-05-09 00:00:00+00:00,7.5,A,14159500,912.0,A,11.2,A
2002-05-10 00:00:00+00:00,7.7,A,14159500,1720.0,A,11.2,A
2002-05-11 00:00:00+00:00,7.8,A,14159500,1170.0,A,11.2,A
2002-05-12 00:00:00+00:00,7.9,A,14159500,1190.0,A,11.1,A
2002-05-13 00:00:00+00:00,7.9,A,14159500,1260.0,A,11.2,A
2002-05-14 00:00:00+00:00,8.1,A,14159500,1280.0,A,11.2,A
2002-05-15 00:00:00+00:00,8.2,A,14159500,1300.0,A,11.1,A
2002-05-16 00:00:00+00:00,8.2,A,14159500,1300.0,A,11.1,A
2002-05-17 00:00:00+00:00,8.4,A,14159500,1310.0,A,11.0,A
2002-05-18 00:00:00+00:00,8.6,A,14159500,1400.0,A,10.9,A
2002-05-19 00:00:00+00:00,8.7,A,14159500,1400.0,A,10.8,A
2002-05-20 00:00:00+00:00,8.6,A,14159500,1340.0,A,11.0,A
2002-05-21 00:00:00+00:00,8.5,A,14159500,1310.0,A,11.1,A
2002-05-22 00:00:00+00:00,8.1,A,14159500,1280.0,A,11.3,A
2002-05-23 00:00:00+00:00,7.9,A,14159500,1210.0,A,11.3,A
2002-05-24 00:00:00+00:00,8.1,A,14159500,1210.0,A,11.2,A
2002-05-25 00:00:00+00:00,8.4,A,14159500,1210.0,A,11.1,A
2002-05-26 00:00:00+00:00,8.8,A,14159500,1220.0,A,11.0,A
2002-05-27 00:00:00+00:00,9.2,A,14159500,1220.0,A,10.9,A
2002-05-28 00:00:00+00:00,9.1,A,14159500,1370.0,A,11.0,A
2002-05-29 00:00:00+00:00,9.0,A,14159500,1560.0,A,11.1,A
2002-05-30 00:00:00+00:00,9.2,A,14159500,1580.0,A,11.1,A
2002-05-31 00:00:00+00:00,9.4,A,14159500,1410.0,A,11.0,A
2002-06-01 00:00:00+00:00,9.6,A,14159500,1310.0,A,11.0,A
2002-06-02 00:00:00+00:00,9.8,A,14159500,1130.0,A,11.0,A
2002-06-03 00:00:00+00:00,9.7,A,14159500,1110.0,A,11.0,A
2002-06-04 00:00:00+00:00,9.9,A,14159500,1010.0,A,,
2002-06-05 00:00:00+00:00,10.2,A,14159500,1020.0,A,10.9,A
2002-06-06 00:00:00+00:00,10.5,A,14159500,1020.0,A,10.8,A
2002-06-07 00:00:00+00:00,10.4,A,14159500,911.0,A,10.8,A
2002-06-08 00:00:00+00:00,10.0,A,14159500,797.0,A,10.8,A
2002-06-09 00:00:00+00:00,9.8,A,14159500,746.0,A,10.9,A
2002-06-10 00:00:00+00:00,9.8,A,14159500,647.0,A,10.9,A
2002-06-11 00:00:00+00:00,9.9,A,14159500,668.0,A,10.8,A
2002-06-12 00:00:00+00:00,10.1,A,14159500,683.0,A,10.7,A
2002-06-13 00:00:00+00:00,10.4,A,14159500,699.0,A,10.6,A
2002-06-14 00:00:00+00:00,10.7,A,14159500,766.0,A,10.6,A
2002-06-15 00:00:00+00:00,11.4,A,14159500,750.0,A,10.4,A
2002-06-16 00:00:00+00:00,12.1,A,14159500,637.0,A,10.2,A
2002-06-17 00:00:00+00:00,12.5,A,14159500,644.0,A,10.0,A
2002-06-18 00:00:00+00:00,12.2,A,14159500,880.0,A,10.2,A
2002-06-19 00:00:00+00:00,11.7,A,14159500,723.0,A,10.3,A
2002-06-20 00:00:00+00:00,11.7,A,14159500,595.0,A,10.3,A
2002-06-21 00:00:00+00:00,12.0,A,14159500,585.0,A,10.2,A
2002-06-22 00:00:00+00:00,12.3,A,14159500,547.0,A,10.2,A
2002-06-23 00:00:00+00:00,12.6,A,14159500,466.0,A,10.1,A
2002-06-24 00:00:00+00:00,12.8,A,14159500,451.0,A,10.0,A
2002-06-25 00:00:00+00:00,13.0,A,14159500,464.0,A,10.0,A
2002-06-26 00:00:00+00:00,13.2,A,14159500,437.0,A,9.9,A
2002-06-27 00:00:00+00:00,13.4,A,14159500,357.0,A,9.8,A
2002-06-28 00:00:00+00:00,13.4,A,14159500,338.0,A,9.7,A
2002-06-29 00:00:00+00:00,13.9,A,14159500,424.0,A,9.7,A
2002-06-30 00:00:00+00:00,14.0,A,14159500,438.0,A,9.8,A
2002-07-01 00:00:00+00:00,14.2,A,14159500,329.0,A,9.8,A
2002-07-02 00:00:00+00:00,14.1,A,14159500,328.0,A,9.7,A
2002-07-03 00:00:00+00:00,14.1,A,14159500,368.0,A,9.7,A
2002-07-04 00:00:00+00:00,14.2,A,14159500,317.0,A,9.7,A
2002-07-05 00:00:00+00:00,14.1,A,14159500,321.0,A,9.7,A
2002-07-06 00:00:00+00:00,14.1,A,14159500,312.0,A,9.7,A
2002-07-07 00:00:00+00:00,14.2,A,14159500,309.0,A,9.7,A
2002-07-08 00:00:00+00:00,14.4,A,14159500,313.0,A,9.8,A
2002-07-09 00:00:00+00:00,14.5,A,14159500,288.0,A,9.7,A
2002-07-10 00:00:00+00:00,14.6,A,14159500,278.0,A,9.7,A
2002-07-11 00:00:00+00:00,14.7,A,14159500,277.0,A,9.7,A
2002-07-12 00:00:00+00:00,14.7,A,14159500,276.0,A,9.6,A
2002-07-13 00:00:00+00:00,14.9,A,14159500,285.0,A,9.6,A
2002-07-14 00:00:00+00:00,15.0,A,14159500,278.0,A,9.5,A
2002-07-15 00:00:00+00:00,15.2,A,14159500,285.0,A,9.5,A
2002-07-16 00:00:00+00:00,15.4,A,14159500,271.0,A,9.4,A
2002-07-17 00:00:00+00:00,15.6,A,14159500,265.0,A,9.4,A
2002-07-18 00:00:00+00:00,15.7,A,14159500,271.0,A,9.3,A
2002-07-19 00:00:00+00:00,15.9,A,14159500,259.0,A,9.3,A
2002-07-20 00:00:00+00:00,16.0,A,14159500,279.0,A,9.3,A
2002-07-21 00:00:00+00:00,16.0,A,14159500,270.0,A,9.2,A
