datetime,00010_2_Mean,00010_2_Mean_cd,site_no,00060_Mean,00060_Mean_cd
2001-12-12 00:00:00+00:00,,,13010065,300.0,"A, e"
2001-12-13 00:00:00+00:00,,,13010065,300.0,"A, e"
2001-12-14 00:00:00+00:00,,,13010065,324.0,A
2001-12-15 00:00:00+00:00,,,13010065,329.0,A
2001-12-16 00:00:00+00:00,,,13010065,316.0,A
2001-12-17 00:00:00+00:00,,,13010065,326.0,A
2001-12-18 00:00:00+00:00,,,13010065,327.0,A
2001-12-19 00:00:00+00:00,,,13010065,331.0,A
2001-12-20 00:00:00+00:00,,,13010065,332.0,A
2001-12-21 00:00:00+00:00,,,13010065,321.0,A
2001-12-22 00:00:00+00:00,,,13010065,319.0,A
2001-12-23 00:00:00+00:00,,,13010065,303.0,A
2001-12-24 00:00:00+00:00,,,13010065,280.0,"A, e"
2001-12-25 00:00:00+00:00,,,13010065,280.0,"A, e"
2001-12-26 00:00:00+00:00,,,13010065,280.0,"A, e"
2001-12-27 00:00:00+00:00,,,13010065,280.0,"A, e"
2001-12-28 00:00:00+00:00,,,13010065,300.0,"A, e"
2001-12-29 00:00:00+00:00,,,13010065,300.0,"A, e"
2001-12-30 00:00:00+00:00,,,13010065,290.0,"A, e"
2001-12-31 00:00:00+00:00,,,13010065,280.0,"A, e"
2002-01-01 00:00:00+00:00,,,13010065,260.0,"A, e"
2002-01-02 00:00:00+00:00,,,13010065,260.0,"A, e"
2002-01-03 00:00:00+00:00,,,13010065,290.0,A
2002-01-04 00:00:00+00:00,,,13010065,286.0,A
2002-01-05 00:00:00+00:00,,,13010065,279.0,A
2002-01-06 00:00:00+00:00,,,13010065,276.0,A
2002-01-07 00:00:00+00:00,,,13010065,278.0,A
2002-01-08 00:00:00+00:00,,,13010065,277.0,A
2002-01-09 00:00:00+00:00,,,13010065,280.0,A
2002-01-10 00:00:00+00:00,,,13010065,263.0,A
2002-01-11 00:00:00+00:00,,,13010065,274.0,A
2002-01-12 00:00:00+00:00,,,13010065,270.0,A
2002-01-13 00:00:00+00:00,,,13010065,265.0,A
2002-01-14 00:00:00+00:00,,,13010065,262.0,A
2002-01-15 00:00:00+00:00,,,13010065,259.0,A
2002-01-16 00:00:00+00:00,,,13010065,250.0,A
2002-01-17 00:00:00+00:00,,,13010065,257.0,A
2002-01-18 00:00:00+00:00,,,13010065,256.0,A
2002-01-19 00:00:00+00:00,,,13010065,253.0,A
2002-01-20 00:00:00+00:00,,,13010065,255.0,A
2002-01-21 00:00:00+00:00,,,13010065,248.0,A
2002-01-22 00:00:00+00:00,,,13010065,263.0,A
2002-01-23 00:00:00+00:00,,,13010065,285.0,A
2002-01-24 00:00:00+00:00,,,13010065,292.0,A
2002-01-25 00:00:00+00:00,,,13010065,307.0,A
2002-01-26 00:00:00+00:00,,,13010065,314.0,A
2002-01-27 00:00:00+00:00,,,13010065,300.0,"A, e"
2002-01-28 00:00:00+00:00,,,13010065,300.0,"A, e"
2002-01-29 00:00:00+00:00,,,13010065,300.0,"A, e"
2002-01-30 00:00:00+00:00,,,13010065,280.0,"A, e"
2002-01-31 00:00:00+00:00,,,13010065,300.0,"A, e"
2002-02-01 00:00:00+00:00,,,13010065,320.0,"A, e"
2002-02-02 00:00:00+00:00,,,13010065,320.0,"A, e"
2002-02-03 00:00:00+00:00,,,13010065,310.0,"A, e"
2002-02-04 00:00:00+00:00,,,13010065,300.0,"A, e"
2002-02-05 00:00:00+00:00,,,13010065,300.0,"A, e"
2002-02-06 00:00:00+00:00,,,13010065,280.0,"A, e"
2002-02-07 00:00:00+00:00,,,13010065,300.0,"A, e"
2002-02-08 00:00:00+00:00,,,13010065,300.0,"A, e"
2002-02-09 00:00:00+00:00,,,13010065,300.0,"A, e"
2002-02-10 00:00:00+00:00,,,13010065,290.0,"A, e"
2002-02-11 00:00:00+00:00,,,13010065,280.0,"A, e"
2002-02-12 00:00:00+00:00,,,13010065,280.0,"A, e"
2002-02-13 00:00:00+00:00,,,13010065,280.0,"A, e"
2002-02-14 00:00:00+00:00,,,13010065,280.0,"A, e"
2002-02-15 00:00:00+00:00,,,13010065,260.0,"A, e"
2002-02-16 00:00:00+00:00,,,13010065,260.0,"A, e"
2002-02-17 00:00:00+00:00,,,13010065,283.0,A
2002-02-18 00:00:00+00:00,,,13010065,280.0,A
2002-02-19 00:00:00+00:00,,,13010065,280.0,A
2002-02-20 00:00:00+00:00,,,13010065,280.0,A
2002-02-21 00:00:00+00:00,,,13010065,274.0,A
2002-02-22 00:00:00+00:00,,,13010065,275.0,A
2002-02-23 00:00:00+00:00,,,13010065,280.0,A
2002-02-24 00:00:00+00:00,,,13010065,280.0,"A, e"
2002-02-25 00:00:00+00:00,,,13010065,260.0,"A, e"
2002-02-26 00:00:00+00:00,,,13010065,220.0,"A, e"
2002-02-27 00:00:00+00:00,,,13010065,260.0,"A, e"
2002-02-28 00:00:00+00:00,,,13010065,280.0,"A, e"
2002-03-01 00:00:00+00:00,,,13010065,283.0,A
2002-03-02 00:00:00+00:00,,,13010065,269.0,A
2002-03-03 00:00:00+00:00,,,13010065,265.0,A
2002-03-04 00:00:00+00:00,,,13010065,275.0,A
2002-03-05 00:00:00+00:00,,,13010065,275.0,A
2002-03-06 00:00:00+00:00,,,13010065,280.0,A
2002-03-07 00:00:00+00:00,,,13010065,296.0,A
2002-03-08 00:00:00+00:00,,,13010065,333.0,A
2002-03-09 00:00:00+00:00,,,13010065,333.0,A
2002-03-10 00:00:00+00:00,,,13010065,341.0,A
2002-03-11 00:00:00+00:00,,,13010065,345.0,A
2002-03-12 00:00:00+00:00,,,13010065,340.0,"A, e"
2002-03-13 00:00:00+00:00,,,13010065,340.0,"A, e"
2002-03-14 00:00:00+00:00,,,13010065,320.0,"A, e"
2002-03-15 00:00:00+00:00,,,13010065,320.0,"A, e"
2002-03-16 00:00:00+00:00,,,13010065,320.0,"A, e"
2002-03-17 00:00:00+00:00,,,13010065,320.0,"A, e"
2002-03-18 00:00:00+00:00,,,13010065,320.0,"A, e"
2002-03-19 00:00:00+00:00,,,13010065,329.0,A
2002-03-20 00:00:00+00:00,,,13010065,337.0,A
2002-03-21 00:00:00+00:00,,,13010065,344.0,A
2002-03-22 00:00:00+00:00,,,13010065,347.0,A
2002-03-23 00:00:00+00:00,,,13010065,346.0,A
2002-03-24 00:00:00+00:00,,,13010065,343.0,A
2002-03-25 00:00:00+00:00,,,13010065,344.0,A
2002-03-26 00:00:00+00:00,,,13010065,337.0,A
2002-03-27 00:00:00+00:00,,,13010065,332.0,A
2002-03-28 00:00:00+00:00,,,13010065,329.0,A
2002-03-29 00:00:00+00:00,,,13010065,326.0,A
2002-03-30 00:00:00+00:00,,,13010065,328.0,A
2002-03-31 00:00:00+00:00,,,13010065,336.0,A
2002-04-01 00:00:00+00:00,,,13010065,350.0,A
2002-04-02 00:00:00+00:00,,,13010065,368.0,A
2002-04-03 00:00:00+00:00,,,13010065,351.0,A
2002-04-04 00:00:00+00:00,,,13010065,354.0,A
2002-04-05 00:00:00+00:00,,,13010065,381.0,A
2002-04-06 00:00:00+00:00,,,13010065,424.0,A
2002-04-07 00:00:00+00:00,,,13010065,483.0,A
2002-04-08 00:00:00+00:00,,,13010065,496.0,A
2002-04-09 00:00:00+00:00,,,13010065,493.0,A
2002-04-10 00:00:00+00:00,,,13010065,530.0,A
2002-04-11 00:00:00+00:00,,,13010065,520.0,A
2002-04-12 00:00:00+00:00,,,13010065,476.0,A
2002-04-13 00:00:00+00:00,,,13010065,471.0,A
2002-04-14 00:00:00+00:00,,,13010065,693.0,A
2002-04-15 00:00:00+00:00,,,13010065,1110.0,A
2002-04-16 00:00:00+00:00,,,13010065,914.0,A
2002-04-17 00:00:00+00:00,,,13010065,751.0,A
2002-04-18 00:00:00+00:00,,,13010065,671.0,A
2002-04-19 00:00:00+00:00,,,13010065,632.0,A
2002-04-20 00:00:00+00:00,,,13010065,593.0,A
2002-04-21 00:00:00+00:00,,,13010065,576.0,A
2002-04-22 00:00:00+00:00,,,13010065,575.0,A
2002-04-23 00:00:00+00:00,,,13010065,576.0,A
2002-04-24 00:00:00+00:00,,,13010065,598.0,A
2002-04-25 00:00:00+00:00,,,13010065,632.0,A
2002-04-26 00:00:00+00:00,,,13010065,807.0,A
2002-04-27 00:00:00+00:00,,,13010065,957.0,A
2002-04-28 00:00:00+00:00,,,13010065,869.0,A
2002-04-29 00:00:00+00:00,,,13010065,875.0,A
2002-04-30 00:00:00+00:00,,,13010065,1290.0,A
2002-05-01 00:00:00+00:00,,,13010065,1580.0,A
2002-05-02 00:00:00+00:00,,,13010065,1670.0,A
2002-05-03 00:00:00+00:00,,,13010065,1880.0,A
2002-05-04 00:00:00+00:00,,,13010065,1980.0,A
2002-05-05 00:00:00+00:00,,,13010065,2140.0,A
2002-05-06 00:00:00+00:00,,,13010065,1650.0,A
2002-05-07 00:00:00+00:00,,,13010065,1620.0,A
2002-05-08 00:00:00+00:00,,,13010065,1480.0,A
2002-05-09 00:00:00+00:00,,,13010065,1280.0,A
2002-05-10 00:00:00+00:00,,,13010065,1220.0,A
2002-05-11 00:00:00+00:00,,,13010065,1400.0,A
2002-05-12 00:00:00+00:00,,,13010065,1920.0,A
2002-05-13 00:00:00+00:00,,,13010065,2780.0,A
2002-05-14 00:00:00+00:00,,,13010065,3560.0,A
2002-05-15 00:00:00+00:00,,,13010065,3810.0,A
2002-05-16 00:00:00+00:00,,,13010065,3850.0,A
2002-05-17 00:00:00+00:00,,,13010065,4140.0,A
2002-05-18 00:00:00+00:00,,,13010065,4790.0,A
2002-05-19 00:00:00+00:00,,,13010065,5440.0,A
2002-05-20 00:00:00+00:00,,,13010065,7040.0,A
2002-05-21 00:00:00+00:00,,,13010065,6250.0,A
2002-05-22 00:00:00+00:00,,,13010065,3910.0,A
2002-05-23 00:00:00+00:00,,,13010065,3040.0,A
2002-05-24 00:00:00+00:00,,,13010065,2650.0,A
2002-05-25 00:00:00+00:00,,,13010065,2480.0,A
2002-05-26 00:00:00+00:00,,,13010065,2690.0,A
2002-05-27 00:00:00+00:00,,,13010065,3340.0,A
2002-05-28 00:00:00+00:00,,,13010065,4180.0,A
2002-05-29 00:00:00+00:00,,,13010065,4990.0,A
2002-05-30 00:00:00+00:00,,,13010065,6390.0,A
2002-05-31 00:00:00+00:00,,,13010065,7590.0,A
2002-06-01 00:00:00+00:00,,,13010065,6800.0,A
2002-06-02 00:00:00+00:00,,,13010065,6470.0,A
2002-06-03 00:00:00+00:00,,,13010065,4980.0,A
2002-06-04 00:00:00+00:00,,,13010065,4360.0,A
2002-06-05 00:00:00+00:00,,,13010065,4190.0,A
2002-06-06 00:00:00+00:00,,,13010065,4380.0,A
2002-06-07 00:00:00+00:00,,,13010065,4110.0,A
2002-06-08 00:00:00+00:00,,,13010065,3590.0,A
2002-06-09 00:00:00+00:00,,,13010065,3140.0,A
2002-06-10 00:00:00+00:00,,,13010065,2590.0,A
2002-06-11 00:00:00+00:00,,,13010065,2380.0,A
2002-06-12 00:00:00+00:00,,,13010065,2260.0,A
2002-06-13 00:00:00+00:00,,,13010065,2210.0,A
2002-06-14 00:00:00+00:00,,,13010065,2420.0,A
2002-06-15 00:00:00+00:00,,,13010065,2750.0,A
2002-06-16 00:00:00+00:00,,,13010065,2920.0,A
2002-06-17 00:00:00+00:00,,,13010065,2970.0,A
2002-06-18 00:00:00+00:00,,,13010065,3030.0,A
2002-06-19 00:00:00+00:00,,,13010065,2640.0,A
2002-06-20 00:00:00+00:00,9.8,A,13010065,2310.0,A
2002-06-21 00:00:00+00:00,10.8,A,13010065,2170.0,A
2002-06-22 00:00:00+00:00,10.9,A,13010065,2280.0,A
2002-06-23 00:00:00+00:00,11.1,A,13010065,2190.0,A
2002-06-24 00:00:00+00:00,12.1,A,13010065,2010.0,A
2002-06-25 00:00:00+00:00,13.5,A,13010065,1890.0,A
2002-06-26 00:00:00+00:00,13.8,A,13010065,1740.0,A
2002-06-27 00:00:00+00:00,13.7,A,13010065,1590.0,A
2002-06-28 00:00:00+00:00,14.1,A,13010065,1470.0,A
2002-06-29 00:00:00+00:00,15.3,A,13010065,1370.0,A
2002-06-30 00:00:00+00:00,15.1,A,13010065,1270.0,A
2002-07-01 00:00:00+00:00,15.4,A,13010065,1160.0,A
2002-07-02 00:00:00+00:00,15.2,A,13010065,1030.0,A
2002-07-03 00:00:00+00:00,14.6,A,13010065,960.0,A
2002-07-04 00:00:00+00:00,15.9,A,13010065,903.0,A
2002-07-05 00:00:00+00:00,16.7,A,13010065,843.0,A
2002-07-06 00:00:00+00:00,17.0,A,13010065,798.0,A
2002-07-07 00:00:00+00:00,17.6,A,13010065,747.0,A
2002-07-08 00:00:00+00:00,18.5,A,13010065,703.0,A
2002-07-09 00:00:00+00:00,17.4,A,13010065,667.0,A
2002-07-10 00:00:00+00:00,18.2,A,13010065,638.0,A
2002-07-11 00:00:00+00:00,19.1,A,13010065,610.0,A
2002-07-12 00:00:00+00:00,19.6,A,13010065,585.0,A
2002-07-13 00:00:00+00:00,20.0,A,13010065,561.0,A
2002-07-14 00:00:00+00:00,19.7,A,13010065,542.0,A
2002-07-15 00:00:00+00:00,20.0,A,13010065,521.0,A
2002-07-16 00:00:00+00:00,20.0,A,13010065,504.0,A
2002-07-17 00:00:00+00:00,20.1,A,13010065,543.0,A
2002-07-18 00:00:00+00:00,20.2,A,13010065,522.0,A
2002-07-19 00:00:00+00:00,19.4,A,13010065,508.0,A
2002-07-20 00:00:00+00:00,18.5,A,13010065,480.0,A
2002-07-21 00:00:00+00:00,18.9,A,13010065,468.0,A
