datetime,00010_Mean,00010_Mean_cd,site_no,00020_Mean,00020_Mean_cd,00060_Mean,00060_Mean_cd,00065_Mean,00065_Mean_cd
2022-10-01 00:00:00+00:00,9.2,A,12117000,14.0,P,19.8,A,1.75,A
2022-10-02 00:00:00+00:00,9.3,A,12117000,14.6,P,19.5,A,1.75,A
2022-10-03 00:00:00+00:00,9.3,A,12117000,14.3,P,19.0,A,1.74,A
2022-10-04 00:00:00+00:00,9.0,A,12117000,12.8,P,18.7,A,1.74,A
2022-10-05 00:00:00+00:00,9.1,A,12117000,12.8,P,18.3,A,1.73,A
2022-10-06 00:00:00+00:00,8.9,A,12117000,12.6,P,18.3,A,1.73,A
2022-10-07 00:00:00+00:00,9.2,A,12117000,13.7,P,18.3,A,1.73,A
2022-10-08 00:00:00+00:00,9.1,A,12117000,13.5,P,18.3,A,1.73,A
2022-10-09 00:00:00+00:00,9.0,A,12117000,13.2,P,18.3,A,1.73,A
2022-10-10 00:00:00+00:00,9.1,A,12117000,13.6,P,18.5,A,1.73,A
2022-10-11 00:00:00+00:00,8.7,A,12117000,10.2,P,18.8,A,1.74,A
2022-10-12 00:00:00+00:00,8.5,A,12117000,10.2,P,18.3,A,1.73,A
2022-10-13 00:00:00+00:00,8.7,A,12117000,11.4,P,17.9,A,1.73,A
2022-10-14 00:00:00+00:00,8.6,A,12117000,11.1,P,17.5,A,1.72,A
2022-10-15 00:00:00+00:00,9.0,A,12117000,14.5,P,17.5,A,1.72,A
2022-10-16 00:00:00+00:00,9.8,A,12117000,18.9,P,16.9,A,1.71,A
2022-10-17 00:00:00+00:00,9.0,A,12117000,11.8,P,16.9,A,1.71,A
2022-10-18 00:00:00+00:00,8.6,A,12117000,10.9,P,16.9,A,1.71,A
2022-10-19 00:00:00+00:00,8.5,A,12117000,10.3,P,16.8,A,1.71,A
2022-10-20 00:00:00+00:00,8.5,A,12117000,10.5,P,17.1,A,1.71,A
2022-10-21 00:00:00+00:00,8.2,A,12117000,7.5,P,18.4,A,1.73,A
2022-10-22 00:00:00+00:00,7.7,A,12117000,5.7,P,23.3,A,1.8,A
2022-10-23 00:00:00+00:00,7.4,A,12117000,5.7,P,19.4,A,1.75,A
2022-10-24 00:00:00+00:00,7.7,A,12117000,7.5,P,20.9,A,1.76,A
2022-10-25 00:00:00+00:00,7.8,A,12117000,7.1,P,23.8,A,1.8,A
2022-10-26 00:00:00+00:00,7.6,A,12117000,6.4,P,35.6,A,1.92,A
2022-10-27 00:00:00+00:00,8.1,A,12117000,9.2,P,22.1,A,1.78,A
2022-10-28 00:00:00+00:00,8.3,A,12117000,8.7,P,22.7,A,1.79,A
2022-10-29 00:00:00+00:00,7.9,A,12117000,7.8,P,19.4,A,1.75,A
2022-10-30 00:00:00+00:00,8.2,A,12117000,9.2,P,25.6,A,1.8,A
2022-10-31 00:00:00+00:00,8.9,A,12117000,9.0,P,117.0,A,2.4,A
2022-11-01 00:00:00+00:00,7.6,A,12117000,4.9,P,30.6,A,1.87,A
2022-11-02 00:00:00+00:00,6.7,A,12117000,3.3,P,23.1,A,1.79,A
2022-11-03 00:00:00+00:00,6.4,A,12117000,3.1,P,23.6,A,1.8,A
2022-11-04 00:00:00+00:00,7.5,A,12117000,10.4,P,275.0,A,2.94,A
2022-11-05 00:00:00+00:00,7.5,A,12117000,5.6,P,149.0,A,2.55,A
2022-11-06 00:00:00+00:00,6.3,A,12117000,2.8,P,82.7,A,2.26,A
2022-11-07 00:00:00+00:00,5.6,A,12117000,1.2,P,61.8,A,2.13,A
2022-11-08 00:00:00+00:00,5.5,A,12117000,1.0,P,47.7,A,2.03,A
2022-11-09 00:00:00+00:00,5.0,A,12117000,-0.3,P,39.3,A,1.96,A
2022-11-10 00:00:00+00:00,5.1,A,12117000,1.2,P,34.2,A,1.91,A
2022-11-11 00:00:00+00:00,5.2,A,12117000,3.6,P,31.3,A,1.88,A
2022-11-12 00:00:00+00:00,5.0,A,12117000,1.3,P,28.9,A,1.86,A
2022-11-13 00:00:00+00:00,4.7,A,12117000,1.1,P,27.6,A,1.84,A
2022-11-14 00:00:00+00:00,4.4,A,12117000,1.7,P,26.4,A,1.83,A
2022-11-15 00:00:00+00:00,5.0,A,12117000,3.8,P,26.3,A,1.83,A
2022-11-16 00:00:00+00:00,5.0,A,12117000,3.4,P,25.7,A,1.82,A
2022-11-17 00:00:00+00:00,4.8,A,12117000,5.4,P,25.2,A,1.82,A
2022-11-18 00:00:00+00:00,4.4,A,12117000,2.7,P,24.6,A,1.81,A
2022-11-19 00:00:00+00:00,4.4,A,12117000,3.8,P,24.6,A,1.81,A
2022-11-20 00:00:00+00:00,4.5,A,12117000,3.2,P,23.8,A,1.8,A
2022-11-21 00:00:00+00:00,5.2,A,12117000,4.7,P,23.7,A,1.8,A
