datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2022-11-06 00:00:00+00:00,6.2,A,14158850,831.0,A,51.0,A,11.8,A,3.2,P,1.89,P,0.41,P
2022-11-07 00:00:00+00:00,5.8,A,14158850,808.0,A,52.0,A,11.9,A,2.47,P,1.63,P,0.41,P
2022-11-08 00:00:00+00:00,5.8,A,14158850,863.0,A,52.0,A,11.9,A,2.67,P,1.71,P,0.4,P
2022-11-09 00:00:00+00:00,5.8,A,14158850,928.0,A,51.0,A,12.0,A,2.75,P,1.75,P,0.4,P
2022-11-10 00:00:00+00:00,5.7,A,14158850,838.0,A,51.0,A,12.1,A,2.6,P,1.53,P,0.39,P
2022-11-11 00:00:00+00:00,5.6,A,14158850,797.0,A,52.0,A,12.1,A,2.55,P,1.58,P,0.37,P
2022-11-12 00:00:00+00:00,5.5,A,14158850,762.0,A,52.0,A,12.1,A,2.41,P,1.58,P,0.37,P
2022-11-13 00:00:00+00:00,5.4,A,14158850,773.0,A,52.0,A,12.2,A,2.26,P,1.52,P,0.37,P
2022-11-14 00:00:00+00:00,5.3,A,14158850,814.0,A,52.0,A,12.3,A,2.23,P,1.67,P,0.36,P
2022-11-15 00:00:00+00:00,5.2,A,14158850,738.0,A,52.0,A,12.3,A,2.22,P,1.87,P,0.37,P
2022-11-16 00:00:00+00:00,5.1,A,14158850,739.0,A,52.0,A,12.4,A,2.08,P,1.88,P,0.35,P
2022-11-17 00:00:00+00:00,4.9,A,14158850,738.0,A,52.0,A,12.4,A,2.01,P,1.99,P,0.35,P
2022-11-18 00:00:00+00:00,4.7,A,14158850,682.0,A,52.0,A,12.5,A,1.96,P,2.06,P,0.37,P
2022-11-19 00:00:00+00:00,4.7,A,14158850,709.0,A,53.0,A,12.4,A,1.87,P,1.75,P,0.32,P
2022-11-20 00:00:00+00:00,4.7,A,14158850,696.0,A,53.0,A,12.4,A,1.8,P,1.73,P,0.32,P
2022-11-21 00:00:00+00:00,4.7,A,14158850,690.0,A,53.0,A,12.4,A,1.7,P,1.67,P,0.29,P
2022-11-22 00:00:00+00:00,4.8,A,14158850,682.0,A,53.0,A,12.4,A,1.7,P,1.83,P,0.29,P
2022-11-23 00:00:00+00:00,4.9,A,14158850,719.0,A,53.0,A,12.4,A,1.71,P,1.74,P,0.27,P
2022-11-24 00:00:00+00:00,4.9,A,14158850,732.0,A,53.0,A,12.4,A,1.71,P,1.95,P,0.26,P
2022-11-25 00:00:00+00:00,4.8,A,14158850,691.0,A,53.0,A,12.4,A,1.63,P,1.91,P,0.26,P
2022-11-26 00:00:00+00:00,4.9,A,14158850,706.0,A,53.0,A,12.4,A,1.6,P,1.83,P,0.24,P
2022-11-27 00:00:00+00:00,4.9,A,14158850,666.0,A,53.0,A,12.3,A,1.63,P,1.85,P,0.23,P
2022-11-28 00:00:00+00:00,4.8,A,14158850,711.0,A,53.0,A,12.3,A,1.75,P,1.76,P,0.23,P
2022-11-29 00:00:00+00:00,4.6,A,14158850,738.0,A,53.0,A,12.4,A,1.8,P,1.95,P,0.23,P
2022-11-30 00:00:00+00:00,4.5,A,14158850,746.0,A,52.0,A,12.2,A,1.81,P,2.23,P,0.22,P
2022-12-01 00:00:00+00:00,4.4,A,14158850,744.0,A,52.0,A,12.3,A,2.05,P,2.08,P,0.22,P
2022-12-02 00:00:00+00:00,4.4,A,14158850,698.0,A,52.0,A,12.5,A,1.82,P,2.01,P,0.21,P
2022-12-03 00:00:00+00:00,4.4,A,14158850,669.0,A,53.0,A,12.4,A,1.71,P,2.05,P,0.19,P
2022-12-04 00:00:00+00:00,4.2,A,14158850,662.0,A,53.0,A,12.5,A,1.69,P,2.05,P,0.17,P
2022-12-05 00:00:00+00:00,4.3,A,14158850,695.0,A,53.0,A,12.4,A,1.62,P,2.28,P,0.17,P
2022-12-06 00:00:00+00:00,,,14158850,704.0,A,53.0,"P, [4]",,,1.62,"P, [4]",2.14,"P, [4]",0.15,"P, [4]"
2022-12-07 00:00:00+00:00,4.3,P,14158850,655.0,A,53.0,P,12.5,P,1.63,P,2.06,P,0.14,P
2022-12-08 00:00:00+00:00,4.3,P,14158850,681.0,A,53.0,P,12.4,P,1.6,P,2.29,P,0.17,P
2022-12-09 00:00:00+00:00,4.2,P,14158850,682.0,A,53.0,P,12.4,P,1.64,P,2.27,P,0.16,P
2022-12-10 00:00:00+00:00,4.2,P,14158850,697.0,A,53.0,P,12.3,P,1.73,P,2.18,P,0.15,P
2022-12-11 00:00:00+00:00,4.3,P,14158850,703.0,A,53.0,P,12.4,P,1.92,P,2.24,P,0.16,P
2022-12-12 00:00:00+00:00,4.2,P,14158850,678.0,A,53.0,P,12.5,P,1.83,P,2.15,P,0.16,P
2022-12-13 00:00:00+00:00,4.3,P,14158850,676.0,A,53.0,P,12.5,P,1.7,P,1.93,P,0.15,P
2022-12-14 00:00:00+00:00,4.3,P,14158850,701.0,A,53.0,P,12.5,P,1.63,P,1.97,P,0.15,P
2022-12-15 00:00:00+00:00,4.1,P,14158850,682.0,A,53.0,P,12.4,P,1.59,P,2.11,P,0.17,P
2022-12-16 00:00:00+00:00,4.0,P,14158850,653.0,A,53.0,P,12.4,P,1.53,P,2.27,P,0.18,P
2022-12-17 00:00:00+00:00,4.0,P,14158850,656.0,A,53.0,P,12.4,P,1.49,P,2.26,P,0.18,P
2022-12-18 00:00:00+00:00,4.0,P,14158850,655.0,A,53.0,P,12.5,P,1.49,P,2.22,P,0.18,P
2022-12-19 00:00:00+00:00,4.1,P,14158850,656.0,A,53.0,P,12.4,P,1.48,P,2.32,P,0.17,P
2022-12-20 00:00:00+00:00,4.2,P,14158850,636.0,A,53.0,P,12.4,P,1.5,P,2.36,P,0.16,P
2022-12-21 00:00:00+00:00,4.2,P,14158850,617.0,A,54.0,P,12.4,P,1.58,P,2.53,P,0.15,P
2022-12-22 00:00:00+00:00,3.8,P,14158850,643.0,A,54.0,P,12.6,P,1.65,P,2.63,P,0.2,P
2022-12-23 00:00:00+00:00,3.8,P,14158850,692.0,A,53.0,P,12.7,P,1.6,P,3.19,P,0.21,P
2022-12-24 00:00:00+00:00,4.1,P,14158850,812.0,A,53.0,P,12.7,P,1.74,P,3.3,P,0.18,P
2022-12-25 00:00:00+00:00,4.2,P,14158850,1120.0,A,52.0,P,12.7,P,2.44,P,3.45,P,0.17,P
2022-12-26 00:00:00+00:00,4.3,P,14158850,1150.0,A,50.0,P,12.5,P,3.1,P,3.09,P,0.15,P
2022-12-27 00:00:00+00:00,4.3,P,14158850,2150.0,A,47.0,P,12.5,P,4.62,P,3.29,P,0.18,P
2022-12-28 00:00:00+00:00,4.3,P,14158850,1600.0,A,46.0,P,12.7,P,4.59,P,2.89,P,0.17,P
2022-12-29 00:00:00+00:00,4.3,P,14158850,1380.0,A,44.0,P,12.6,P,5.48,"P, [4]",2.37,P,0.16,P
2022-12-30 00:00:00+00:00,4.4,P,14158850,1610.0,A,44.0,P,12.6,P,5.29,P,2.41,P,0.14,P
2022-12-31 00:00:00+00:00,4.4,P,14158850,1490.0,A,43.0,P,12.6,P,5.18,P,2.18,P,0.11,P
2023-01-01 00:00:00+00:00,4.5,P,14158850,1400.0,A,44.0,P,12.6,P,5.03,P,1.66,P,0.08,P
2023-01-02 00:00:00+00:00,4.4,P,14158850,1310.0,A,44.0,P,12.5,P,4.82,P,1.65,P,0.08,P
2023-01-03 00:00:00+00:00,4.4,P,14158850,1280.0,A,45.0,P,12.4,P,4.56,P,1.59,P,0.09,P
2023-01-04 00:00:00+00:00,4.4,P,14158850,1380.0,A,45.0,P,12.2,P,4.27,P,1.67,P,0.11,P
2023-01-05 00:00:00+00:00,4.3,P,14158850,1330.0,A,44.0,P,12.2,P,4.66,P,1.79,P,0.1,P
2023-01-06 00:00:00+00:00,4.4,P,14158850,1230.0,A,45.0,P,12.3,P,4.3,P,1.73,P,0.09,P
2023-01-07 00:00:00+00:00,4.4,P,14158850,1200.0,A,45.0,P,12.3,P,4.11,P,1.86,P,0.09,P
2023-01-08 00:00:00+00:00,4.4,P,14158850,1180.0,A,45.0,P,12.3,P,4.05,P,2.04,P,0.09,P
2023-01-09 00:00:00+00:00,4.4,P,14158850,1170.0,A,46.0,P,12.2,P,3.78,P,2.07,P,0.09,P
2023-01-10 00:00:00+00:00,4.4,P,14158850,1150.0,A,46.0,P,12.2,P,3.66,P,2.22,P,0.09,P
2023-01-11 00:00:00+00:00,4.4,P,14158850,1100.0,P,46.0,P,12.3,P,3.53,P,2.33,P,0.08,P
2023-01-12 00:00:00+00:00,4.5,P,14158850,1110.0,P,47.0,P,12.3,P,3.46,P,2.28,P,0.08,P
2023-01-13 00:00:00+00:00,4.5,P,14158850,1130.0,P,47.0,P,12.2,P,3.41,P,2.33,P,0.08,P
2023-01-14 00:00:00+00:00,4.6,P,14158850,1180.0,P,47.0,P,12.2,P,3.35,P,2.06,P,0.07,P
2023-01-15 00:00:00+00:00,4.6,P,14158850,1170.0,P,46.0,P,12.1,P,3.45,P,2.08,P,0.07,P
2023-01-16 00:00:00+00:00,4.6,P,14158850,1170.0,P,46.0,P,12.2,P,3.36,P,2.22,P,0.11,P
2023-01-17 00:00:00+00:00,4.6,P,14158850,1080.0,P,47.0,P,12.2,P,3.2,P,2.24,P,0.08,P
2023-01-18 00:00:00+00:00,4.6,P,14158850,1060.0,P,46.0,P,12.2,P,3.19,P,2.66,P,0.1,P
2023-01-19 00:00:00+00:00,4.5,P,14158850,1040.0,P,47.0,P,12.3,P,3.08,P,2.38,P,0.09,P
2023-01-20 00:00:00+00:00,4.4,P,14158850,1000.0,P,47.0,P,12.4,P,2.98,P,2.52,P,0.11,P
2023-01-21 00:00:00+00:00,4.3,P,14158850,973.0,P,47.0,P,12.5,P,2.82,P,2.91,P,0.13,P
2023-01-22 00:00:00+00:00,4.3,P,14158850,954.0,P,48.0,P,12.5,P,2.7,P,2.87,P,0.13,P
2023-01-23 00:00:00+00:00,4.3,P,14158850,942.0,P,48.0,P,12.5,P,2.6,P,2.89,P,0.15,P
2023-01-24 00:00:00+00:00,4.3,P,14158850,922.0,P,48.0,P,12.6,P,2.53,P,3.33,P,0.15,P
2023-01-25 00:00:00+00:00,4.2,P,14158850,896.0,P,48.0,P,12.6,P,2.5,P,3.9,P,0.17,P
2023-01-26 00:00:00+00:00,4.2,P,14158850,878.0,P,48.0,P,12.6,P,2.44,P,4.87,P,0.2,P
2023-01-27 00:00:00+00:00,4.3,P,14158850,916.0,P,49.0,P,12.6,P,2.41,P,5.78,P,0.19,P
2023-01-28 00:00:00+00:00,4.3,P,14158850,877.0,P,49.0,P,12.5,P,2.37,P,5.65,P,0.2,P
2023-01-29 00:00:00+00:00,4.0,P,14158850,869.0,P,49.0,P,12.6,P,2.31,P,5.69,P,0.24,P
2023-01-30 00:00:00+00:00,3.7,P,14158850,836.0,P,49.0,P,12.7,P,2.25,P,7.56,P,0.33,P
2023-01-31 00:00:00+00:00,3.8,P,14158850,840.0,P,50.0,P,12.7,P,2.18,P,8.2,P,0.31,P
2023-02-01 00:00:00+00:00,3.9,"P, [4]",14158850,830.0,P,50.0,"P, [4]",12.7,"P, [4]",2.15,"P, [4]",9.31,"P, [4]",0.3,"P, [4]"
2023-02-02 00:00:00+00:00,3.9,P,14158850,806.0,P,50.0,P,12.7,P,2.08,P,9.68,P,0.27,P
2023-02-03 00:00:00+00:00,4.0,P,14158850,784.0,P,50.0,P,12.7,P,2.09,P,10.67,P,0.29,P
2023-02-04 00:00:00+00:00,4.1,P,14158850,782.0,P,50.0,P,12.6,P,2.07,P,10.15,P,0.26,P
2023-02-05 00:00:00+00:00,4.2,P,14158850,783.0,P,50.0,P,12.6,P,2.1,P,9.78,P,0.26,P
2023-02-06 00:00:00+00:00,4.2,P,14158850,795.0,P,50.0,P,12.7,P,2.15,P,9.55,P,0.27,P
2023-02-07 00:00:00+00:00,4.2,P,14158850,818.0,P,50.0,P,12.6,P,2.16,P,9.4,P,0.29,P
2023-02-08 00:00:00+00:00,4.2,P,14158850,799.0,P,50.0,P,12.7,P,2.16,P,9.05,P,0.3,P
2023-02-09 00:00:00+00:00,4.3,P,14158850,761.0,P,50.0,P,12.7,P,2.05,P,8.84,P,0.3,P
2023-02-10 00:00:00+00:00,4.4,P,14158850,759.0,P,51.0,P,12.6,P,1.96,P,7.87,P,0.28,P
2023-02-11 00:00:00+00:00,4.4,P,14158850,747.0,P,51.0,P,12.6,P,1.94,P,7.08,P,0.27,P
2023-02-12 00:00:00+00:00,4.4,P,14158850,740.0,P,51.0,P,12.6,P,1.91,P,6.52,P,0.28,P
2023-02-13 00:00:00+00:00,4.4,P,14158850,740.0,P,51.0,P,12.5,P,1.87,P,6.0,P,0.28,P
2023-02-14 00:00:00+00:00,4.2,P,14158850,772.0,P,51.0,P,12.6,P,1.98,P,5.94,P,0.32,P
2023-02-15 00:00:00+00:00,4.2,P,14158850,769.0,P,51.0,P,12.6,P,1.96,P,5.75,P,0.33,P
2023-02-16 00:00:00+00:00,4.2,P,14158850,702.0,P,51.0,P,12.6,P,1.91,P,4.94,P,0.35,P
2023-02-17 00:00:00+00:00,4.2,P,14158850,722.0,P,51.0,P,12.6,P,1.83,P,4.09,P,0.33,P
2023-02-18 00:00:00+00:00,4.2,P,14158850,696.0,P,51.0,P,12.6,P,1.8,P,3.38,P,0.33,P
2023-02-19 00:00:00+00:00,4.3,P,14158850,690.0,P,51.0,P,12.6,P,1.79,P,3.1,P,0.32,P
2023-02-20 00:00:00+00:00,4.3,P,14158850,699.0,P,51.0,P,12.6,P,1.77,P,2.97,P,0.33,P
2023-02-21 00:00:00+00:00,4.3,P,14158850,726.0,P,52.0,P,12.4,P,1.78,P,2.86,P,0.35,P
2023-02-22 00:00:00+00:00,4.2,P,14158850,752.0,P,52.0,P,12.4,P,1.81,P,2.75,P,0.37,P
2023-02-23 00:00:00+00:00,4.0,P,14158850,695.0,P,51.0,P,12.4,P,1.8,P,2.93,P,0.42,P
2023-02-24 00:00:00+00:00,3.5,P,14158850,679.0,P,52.0,P,12.6,P,1.73,P,2.39,P,0.49,P
2023-02-25 00:00:00+00:00,3.7,P,14158850,673.0,P,52.0,P,12.6,P,1.65,P,2.12,P,0.44,P
2023-02-26 00:00:00+00:00,3.9,P,14158850,711.0,P,52.0,P,12.5,P,1.64,P,2.14,P,0.45,P
2023-02-27 00:00:00+00:00,3.9,P,14158850,707.0,P,52.0,P,12.4,P,1.67,P,2.23,P,0.45,P
2023-02-28 00:00:00+00:00,3.9,P,14158850,685.0,P,52.0,P,12.4,P,1.65,P,2.31,P,0.48,P
2023-03-01 00:00:00+00:00,4.0,P,14158850,656.0,P,52.0,P,12.5,P,1.62,P,2.24,P,0.48,P
2023-03-02 00:00:00+00:00,4.0,P,14158850,662.0,P,52.0,P,12.6,P,1.6,P,2.42,P,0.49,P
2023-03-03 00:00:00+00:00,4.0,P,14158850,664.0,P,53.0,P,12.5,P,1.62,P,2.31,P,0.5,P
2023-03-04 00:00:00+00:00,4.1,P,14158850,665.0,P,53.0,P,12.5,P,1.6,P,2.67,P,0.52,P
2023-03-05 00:00:00+00:00,4.0,P,14158850,668.0,P,53.0,P,12.4,P,1.57,P,2.65,P,0.55,P
2023-03-06 00:00:00+00:00,4.1,P,14158850,656.0,P,53.0,P,12.5,P,1.54,P,2.59,P,0.55,P
2023-03-07 00:00:00+00:00,4.2,P,14158850,656.0,P,53.0,P,12.5,P,1.55,P,2.74,P,0.57,P
2023-03-08 00:00:00+00:00,4.1,P,14158850,654.0,P,53.0,P,12.5,P,1.54,P,2.86,P,0.56,P
2023-03-09 00:00:00+00:00,4.0,P,14158850,660.0,P,53.0,P,12.5,P,1.56,P,3.26,P,0.58,P
2023-03-10 00:00:00+00:00,4.0,P,14158850,657.0,P,53.0,P,12.4,P,1.6,P,3.47,P,0.59,P
2023-03-11 00:00:00+00:00,4.1,P,14158850,655.0,P,53.0,P,12.5,P,1.55,P,3.0,P,0.59,P
2023-03-12 00:00:00+00:00,4.3,P,14158850,640.0,P,53.0,P,12.5,P,1.53,P,2.97,P,0.58,P
2023-03-13 00:00:00+00:00,4.2,P,14158850,689.0,P,53.0,P,12.5,P,1.59,P,3.78,P,0.61,P
2023-03-14 00:00:00+00:00,4.1,P,14158850,700.0,P,53.0,P,12.5,P,1.82,P,3.24,P,0.62,P
2023-03-15 00:00:00+00:00,4.3,P,14158850,717.0,P,53.0,P,12.5,P,1.62,P,2.89,P,0.6,P
2023-03-16 00:00:00+00:00,4.4,P,14158850,689.0,P,53.0,P,12.5,P,1.51,P,2.93,P,0.6,P
2023-03-17 00:00:00+00:00,4.4,P,14158850,675.0,P,53.0,P,12.5,P,1.51,P,2.99,P,0.62,P
2023-03-18 00:00:00+00:00,4.5,P,14158850,674.0,P,53.0,P,12.5,P,1.52,P,2.88,P,0.61,P
2023-03-19 00:00:00+00:00,4.6,P,14158850,699.0,P,53.0,P,12.4,P,1.54,P,3.3,P,0.62,P
2023-03-20 00:00:00+00:00,4.5,P,14158850,793.0,P,53.0,P,12.4,P,1.69,P,3.54,P,0.64,P
2023-03-21 00:00:00+00:00,4.7,P,14158850,801.0,P,52.0,P,12.4,P,1.74,P,3.33,P,0.65,P
2023-03-22 00:00:00+00:00,4.7,P,14158850,764.0,P,52.0,P,12.4,P,1.61,P,3.39,P,0.66,P
2023-03-23 00:00:00+00:00,4.7,P,14158850,769.0,P,52.0,P,12.4,P,1.66,P,3.94,P,0.68,P
2023-03-24 00:00:00+00:00,4.3,P,14158850,791.0,P,52.0,P,12.6,P,1.73,P,4.08,P,0.73,P
2023-03-25 00:00:00+00:00,4.1,P,14158850,790.0,P,52.0,P,12.6,P,1.63,P,3.93,P,0.77,P
2023-03-26 00:00:00+00:00,4.3,P,14158850,747.0,P,52.0,P,12.6,P,1.59,P,3.78,P,0.76,P
2023-03-27 00:00:00+00:00,4.4,P,14158850,745.0,P,52.0,P,12.6,P,1.61,P,3.69,P,0.75,P
2023-03-28 00:00:00+00:00,4.3,P,14158850,757.0,P,52.0,P,12.5,P,1.64,P,3.95,P,0.77,P
2023-03-29 00:00:00+00:00,4.4,P,14158850,783.0,P,52.0,P,12.5,P,1.65,P,3.69,P,0.76,P
2023-03-30 00:00:00+00:00,4.5,P,14158850,752.0,P,52.0,P,12.5,P,1.58,P,3.76,P,0.77,P
2023-03-31 00:00:00+00:00,4.5,P,14158850,714.0,P,52.0,P,12.5,P,1.59,P,4.08,P,0.78,P
2023-04-01 00:00:00+00:00,4.3,P,14158850,,,52.0,P,12.6,P,1.64,P,4.14,P,0.81,P
2023-04-02 00:00:00+00:00,4.3,P,14158850,773.0,P,52.0,P,12.6,P,1.75,P,4.48,P,0.84,P
2023-04-03 00:00:00+00:00,4.3,P,14158850,750.0,P,52.0,P,12.6,P,1.67,P,4.03,P,0.86,P
2023-04-04 00:00:00+00:00,4.4,P,14158850,735.0,P,52.0,P,12.5,P,1.56,P,3.89,P,0.84,P
2023-04-05 00:00:00+00:00,4.5,P,14158850,715.0,P,53.0,P,12.5,P,1.49,P,3.79,P,0.83,P
2023-04-06 00:00:00+00:00,4.6,P,14158850,739.0,P,53.0,P,12.5,P,1.49,P,4.29,P,0.83,P
2023-04-07 00:00:00+00:00,4.6,P,14158850,782.0,P,52.0,P,12.5,P,1.61,P,4.08,P,0.85,P
2023-04-08 00:00:00+00:00,4.8,P,14158850,820.0,P,52.0,P,12.6,P,1.66,P,3.77,P,0.84,P
2023-04-09 00:00:00+00:00,4.8,P,14158850,844.0,P,52.0,P,12.6,P,1.6,P,4.18,P,0.86,P
2023-04-10 00:00:00+00:00,4.8,P,14158850,952.0,P,52.0,P,12.5,P,1.78,P,4.37,P,0.87,P
2023-04-11 00:00:00+00:00,4.8,P,14158850,1120.0,P,51.0,P,12.6,P,2.02,P,4.16,P,0.88,P
2023-04-12 00:00:00+00:00,4.7,P,14158850,1080.0,P,50.0,P,12.6,P,1.91,P,4.36,P,0.9,P
2023-04-13 00:00:00+00:00,4.9,P,14158850,990.0,P,50.0,P,12.6,P,1.88,P,4.13,P,0.89,P
2023-04-14 00:00:00+00:00,5.0,P,14158850,961.0,P,50.0,P,12.5,P,1.89,P,4.18,P,0.9,P
2023-04-15 00:00:00+00:00,5.0,P,14158850,970.0,P,50.0,P,12.6,P,1.93,P,4.11,P,0.91,P
2023-04-16 00:00:00+00:00,4.9,P,14158850,968.0,P,50.0,P,12.6,P,1.95,P,4.96,P,0.94,P
2023-04-17 00:00:00+00:00,4.9,P,14158850,967.0,P,50.0,P,12.5,P,1.92,P,5.17,P,0.95,P
2023-04-18 00:00:00+00:00,4.9,P,14158850,999.0,P,50.0,P,12.5,P,1.83,P,4.73,P,0.97,P
2023-04-19 00:00:00+00:00,4.9,P,14158850,967.0,P,50.0,P,12.6,P,1.88,P,5.09,P,0.98,P
2023-04-20 00:00:00+00:00,4.8,P,14158850,944.0,P,50.0,P,12.6,P,1.84,P,5.03,P,1.01,P
2023-04-21 00:00:00+00:00,4.9,P,14158850,1010.0,P,50.0,P,12.6,P,1.96,P,4.5,P,0.99,P
2023-04-22 00:00:00+00:00,5.2,P,14158850,1080.0,P,50.0,P,12.5,P,1.92,P,4.12,P,0.98,P
2023-04-23 00:00:00+00:00,5.2,P,14158850,1190.0,P,49.0,P,12.5,P,1.89,P,4.37,P,0.99,P
2023-04-24 00:00:00+00:00,5.3,P,14158850,1230.0,P,48.0,P,12.5,P,2.03,P,4.25,P,0.99,P
2023-04-25 00:00:00+00:00,5.4,P,14158850,1220.0,P,48.0,P,12.5,P,2.03,P,4.06,P,0.99,P
2023-04-26 00:00:00+00:00,5.5,P,14158850,1220.0,P,48.0,P,12.5,P,2.09,P,4.0,P,1.0,P
2023-04-27 00:00:00+00:00,5.7,P,14158850,1350.0,P,47.0,P,12.5,P,2.15,P,4.03,P,1.0,P
2023-04-28 00:00:00+00:00,5.7,P,14158850,1590.0,P,46.0,P,12.4,P,2.24,P,4.06,P,0.99,P
2023-04-29 00:00:00+00:00,5.6,P,14158850,1750.0,P,45.0,P,12.4,P,2.61,P,3.97,P,1.02,P
2023-04-30 00:00:00+00:00,5.8,P,14158850,1800.0,P,43.0,P,12.3,P,2.96,P,3.85,P,1.02,P
2023-05-01 00:00:00+00:00,5.4,P,14158850,1680.0,P,43.0,P,12.3,P,3.25,P,4.09,P,1.06,P
2023-05-02 00:00:00+00:00,5.5,P,14158850,1680.0,P,43.0,P,12.3,P,3.14,P,3.31,P,1.06,P
2023-05-03 00:00:00+00:00,5.7,P,14158850,1680.0,P,43.0,P,12.3,P,2.96,P,3.57,P,1.06,P
2023-05-04 00:00:00+00:00,5.5,P,14158850,1790.0,P,43.0,P,12.3,P,3.15,P,4.68,P,1.09,P
