datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
2007-10-01 00:00:00+00:00,12.3,A,09302000,51.6,A,,,,
2007-10-02 00:00:00+00:00,12.5,A,09302000,50.9,A,,,,
2007-10-03 00:00:00+00:00,12.5,A,09302000,54.4,A,,,,
2007-10-04 00:00:00+00:00,13.5,A,09302000,41.8,A,,,,
2007-10-05 00:00:00+00:00,14.0,A,09302000,32.7,A,,,,
2007-10-06 00:00:00+00:00,13.1,A,09302000,43.0,A,,,,
2007-10-07 00:00:00+00:00,11.5,A,09302000,40.8,A,,,,
2007-10-08 00:00:00+00:00,11.1,A,09302000,38.6,A,,,,
2007-10-09 00:00:00+00:00,11.2,A,09302000,43.4,A,,,,
2007-10-10 00:00:00+00:00,12.4,A,09302000,37.3,A,,,,
2007-10-11 00:00:00+00:00,13.1,A,09302000,28.8,A,,,,
2007-10-12 00:00:00+00:00,12.4,A,09302000,26.5,A,,,,
2007-10-13 00:00:00+00:00,12.2,A,09302000,29.1,A,,,,
2007-10-14 00:00:00+00:00,12.4,A,09302000,32.5,A,,,,
2007-10-15 00:00:00+00:00,11.6,A,09302000,37.8,A,,,,
2007-10-16 00:00:00+00:00,11.4,A,09302000,40.0,A,,,,
2007-10-17 00:00:00+00:00,10.5,A,09302000,53.2,A,,,,
2007-10-18 00:00:00+00:00,8.4,A,09302000,37.8,A,,,,
2007-10-19 00:00:00+00:00,9.0,A,09302000,40.3,A,,,,
2007-10-20 00:00:00+00:00,9.0,A,09302000,37.3,A,,,,
2007-10-21 00:00:00+00:00,8.2,A,09302000,40.2,A,,,,
2007-10-22 00:00:00+00:00,7.3,A,09302000,40.9,A,,,,
2007-10-23 00:00:00+00:00,7.5,A,09302000,30.2,A,,,,
2007-10-24 00:00:00+00:00,8.0,A,09302000,30.9,A,,,,
2007-10-25 00:00:00+00:00,8.2,A,09302000,36.2,A,,,,
2007-10-26 00:00:00+00:00,8.7,A,09302000,49.0,A,,,,
2007-10-27 00:00:00+00:00,9.0,A,09302000,53.2,A,,,,
2007-10-28 00:00:00+00:00,9.0,A,09302000,52.5,A,,,,
2007-10-29 00:00:00+00:00,8.5,A,09302000,54.2,A,,,,
2007-10-30 00:00:00+00:00,8.9,A,09302000,43.6,A,,,,
2007-10-31 00:00:00+00:00,9.4,A,09302000,39.0,A,,,,
2007-11-01 00:00:00+00:00,8.8,A,09302000,38.9,A,,,,
2007-11-02 00:00:00+00:00,8.1,A,09302000,38.9,A,,,,
2007-11-03 00:00:00+00:00,7.1,A,09302000,35.9,A,,,,
2007-11-04 00:00:00+00:00,6.4,A,09302000,35.4,A,,,,
2007-11-05 00:00:00+00:00,6.0,A,09302000,33.8,A,,,,
2007-11-06 00:00:00+00:00,5.5,A,09302000,32.2,A,,,,
2007-11-07 00:00:00+00:00,5.2,A,09302000,32.1,A,,,,
2007-11-08 00:00:00+00:00,5.2,A,09302000,34.5,A,,,,
2007-11-09 00:00:00+00:00,5.1,A,09302000,33.1,A,,,,
2007-11-10 00:00:00+00:00,5.9,A,09302000,34.0,A,,,,
2007-11-11 00:00:00+00:00,6.1,A,09302000,36.1,A,,,,
2007-11-12 00:00:00+00:00,6.9,A,09302000,37.8,A,,,,
2007-11-13 00:00:00+00:00,6.9,A,09302000,36.6,A,,,,
2007-11-14 00:00:00+00:00,7.3,A,09302000,56.6,A,,,,
2007-11-15 00:00:00+00:00,5.0,A,09302000,59.8,A,,,,
2007-11-16 00:00:00+00:00,4.1,A,09302000,57.8,A,,,,
2007-11-17 00:00:00+00:00,4.7,A,09302000,58.7,A,,,,
2007-11-18 00:00:00+00:00,4.8,A,09302000,61.9,A,,,,
2007-11-19 00:00:00+00:00,4.6,A,09302000,64.1,A,,,,
2007-11-20 00:00:00+00:00,4.2,A,09302000,64.8,A,,,,
2007-11-21 00:00:00+00:00,2.6,A,09302000,60.2,A,,,,
2007-11-22 00:00:00+00:00,1.0,A,09302000,56.9,A,,,,
2007-11-23 00:00:00+00:00,0.8,A,09302000,55.8,A,,,,
2007-11-24 00:00:00+00:00,0.4,A,09302000,57.0,"A, e",,,,
2007-11-25 00:00:00+00:00,0.2,A,09302000,60.0,"A, e",,,,
2007-11-26 00:00:00+00:00,0.3,A,09302000,65.8,A,,,,
2007-11-27 00:00:00+00:00,0.2,A,09302000,70.0,"A, e",,,,
2007-11-28 00:00:00+00:00,0.3,A,09302000,75.0,"A, e",,,,
2007-11-29 00:00:00+00:00,0.2,A,09302000,49.5,A,,,,
2007-11-30 00:00:00+00:00,0.0,A,09302000,44.0,"A, e",,,,
2007-12-01 00:00:00+00:00,0.0,A,09302000,43.0,"A, e",,,,
2007-12-02 00:00:00+00:00,0.1,A,09302000,43.0,"A, e",,,,
2007-12-03 00:00:00+00:00,0.0,A,09302000,40.0,"A, e",,,,
2007-12-04 00:00:00+00:00,0.1,A,09302000,38.0,"A, e",,,,
2007-12-05 00:00:00+00:00,0.0,A,09302000,43.0,"A, e",,,,
2007-12-06 00:00:00+00:00,0.0,A,09302000,43.0,"A, e",,,,
2007-12-07 00:00:00+00:00,-0.0,A,09302000,50.4,A,,,,
2007-12-08 00:00:00+00:00,-0.1,A,09302000,52.3,A,,,,
2007-12-09 00:00:00+00:00,-0.0,A,09302000,49.0,A,,,,
2007-12-10 00:00:00+00:00,-0.1,A,09302000,53.9,A,,,,
2007-12-11 00:00:00+00:00,-0.1,A,09302000,58.0,"A, e",,,,
2007-12-12 00:00:00+00:00,-0.1,A,09302000,58.0,"A, e",,,,
2007-12-13 00:00:00+00:00,-0.1,A,09302000,65.0,"A, e",,,,
2007-12-14 00:00:00+00:00,0.0,A,09302000,75.0,"A, e",,,,
2007-12-15 00:00:00+00:00,0.0,A,09302000,65.0,"A, e",,,,
2007-12-16 00:00:00+00:00,0.0,A,09302000,65.0,"A, e",,,,
2007-12-17 00:00:00+00:00,-0.0,A,09302000,75.0,"A, e",,,,
2007-12-18 00:00:00+00:00,-0.1,A,09302000,76.0,"A, e",,,,
2007-12-19 00:00:00+00:00,-0.1,A,09302000,74.0,"A, e",,,,
2007-12-20 00:00:00+00:00,-0.0,A,09302000,75.0,"A, e",,,,
2007-12-21 00:00:00+00:00,-0.0,A,09302000,80.0,"A, e",,,,
2007-12-22 00:00:00+00:00,-0.0,A,09302000,80.0,"A, e",,,,
2007-12-23 00:00:00+00:00,0.0,A,09302000,78.0,"A, e",,,,
2007-12-24 00:00:00+00:00,0.0,A,09302000,75.0,"A, e",,,,
2007-12-25 00:00:00+00:00,0.0,A,09302000,76.0,"A, e",,,,
2007-12-26 00:00:00+00:00,0.0,A,09302000,80.0,"A, e",,,,
2007-12-27 00:00:00+00:00,0.0,A,09302000,80.0,"A, e",,,,
2007-12-28 00:00:00+00:00,0.0,A,09302000,80.0,"A, e",,,,
2007-12-29 00:00:00+00:00,0.0,A,09302000,78.0,"A, e",,,,
2007-12-30 00:00:00+00:00,0.0,A,09302000,75.0,"A, e",,,,
2007-12-31 00:00:00+00:00,0.0,A,09302000,78.0,"A, e",,,,
2008-01-01 00:00:00+00:00,0.0,A,09302000,73.0,"A, e",,,,
2008-01-02 00:00:00+00:00,0.0,A,09302000,72.0,"A, e",,,,
2008-01-03 00:00:00+00:00,0.0,A,09302000,70.0,"A, e",,,,
2008-01-04 00:00:00+00:00,0.0,A,09302000,70.0,"A, e",,,,
2008-01-05 00:00:00+00:00,0.0,A,09302000,75.0,"A, e",,,,
2008-01-06 00:00:00+00:00,0.1,A,09302000,80.0,"A, e",,,,
2008-01-07 00:00:00+00:00,0.1,A,09302000,75.0,"A, e",,,,
2008-01-08 00:00:00+00:00,0.1,A,09302000,72.0,"A, e",,,,
2008-01-09 00:00:00+00:00,0.1,A,09302000,72.0,"A, e",,,,
2008-01-10 00:00:00+00:00,0.1,A,09302000,74.0,"A, e",,,,
2008-01-11 00:00:00+00:00,0.1,A,09302000,75.0,"A, e",,,,
2008-01-12 00:00:00+00:00,0.1,A,09302000,76.0,"A, e",,,,
2008-01-13 00:00:00+00:00,0.1,A,09302000,72.0,"A, e",,,,
2008-01-14 00:00:00+00:00,0.1,A,09302000,70.0,"A, e",,,,
2008-01-15 00:00:00+00:00,0.1,A,09302000,70.0,"A, e",,,,
2008-01-16 00:00:00+00:00,0.1,A,09302000,70.0,"A, e",,,,
2008-01-17 00:00:00+00:00,0.1,A,09302000,73.0,"A, e",,,,
2008-01-18 00:00:00+00:00,0.1,A,09302000,73.0,"A, e",,,,
2008-01-19 00:00:00+00:00,0.1,A,09302000,68.0,"A, e",,,,
2008-01-20 00:00:00+00:00,0.1,A,09302000,69.0,"A, e",,,,
2008-01-21 00:00:00+00:00,0.1,A,09302000,72.0,"A, e",,,,
2008-01-22 00:00:00+00:00,0.1,A,09302000,71.0,"A, e",,,,
2008-01-23 00:00:00+00:00,0.1,A,09302000,70.0,"A, e",,,,
