datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,99409_Mean,99409_Mean_cd
2007-10-01 00:00:00+00:00,,,11502500,542.0,A,,
2007-10-02 00:00:00+00:00,,,11502500,543.0,A,,
2007-10-03 00:00:00+00:00,,,11502500,541.0,A,,
2007-10-04 00:00:00+00:00,,,11502500,553.0,A,,
2007-10-05 00:00:00+00:00,,,11502500,566.0,A,,
2007-10-06 00:00:00+00:00,,,11502500,558.0,A,,
2007-10-07 00:00:00+00:00,,,11502500,552.0,A,,
2007-10-08 00:00:00+00:00,,,11502500,549.0,A,,
2007-10-09 00:00:00+00:00,,,11502500,543.0,A,,
2007-10-10 00:00:00+00:00,,,11502500,544.0,A,,
2007-10-11 00:00:00+00:00,,,11502500,550.0,A,,
2007-10-12 00:00:00+00:00,,,11502500,565.0,A,,
2007-10-13 00:00:00+00:00,,,11502500,566.0,A,,
2007-10-14 00:00:00+00:00,,,11502500,565.0,A,,
2007-10-15 00:00:00+00:00,,,11502500,570.0,A,,
2007-10-16 00:00:00+00:00,,,11502500,581.0,A,,
2007-10-17 00:00:00+00:00,7.0,A,11502500,577.0,A,2.0,A
2007-10-18 00:00:00+00:00,7.3,A,11502500,584.0,A,2.0,A
2007-10-19 00:00:00+00:00,7.7,A,11502500,637.0,A,2.8,A
2007-10-20 00:00:00+00:00,7.1,A,11502500,650.0,A,3.2,A
2007-10-21 00:00:00+00:00,6.6,A,11502500,660.0,A,3.1,A
2007-10-22 00:00:00+00:00,7.1,A,11502500,719.0,A,4.1,A
2007-10-23 00:00:00+00:00,7.5,A,11502500,712.0,A,4.0,A
2007-10-24 00:00:00+00:00,7.8,A,11502500,651.0,A,3.5,A
2007-10-25 00:00:00+00:00,7.4,A,11502500,620.0,A,3.8,A
2007-10-26 00:00:00+00:00,6.3,A,11502500,605.0,A,3.4,A
2007-10-27 00:00:00+00:00,6.7,A,11502500,605.0,A,2.9,A
2007-10-28 00:00:00+00:00,6.7,A,11502500,597.0,A,2.6,A
2007-10-29 00:00:00+00:00,6.7,A,11502500,593.0,A,2.4,A
2007-10-30 00:00:00+00:00,7.5,A,11502500,595.0,A,2.3,A
2007-10-31 00:00:00+00:00,6.8,A,11502500,592.0,A,2.2,A
2007-11-01 00:00:00+00:00,6.8,A,11502500,592.0,A,2.2,A
2007-11-02 00:00:00+00:00,6.2,A,11502500,592.0,A,2.1,A
2007-11-03 00:00:00+00:00,5.9,A,11502500,590.0,A,2.0,A
2007-11-04 00:00:00+00:00,5.8,A,11502500,588.0,A,2.0,A
2007-11-05 00:00:00+00:00,5.8,A,11502500,588.0,A,1.9,A
2007-11-06 00:00:00+00:00,5.7,A,11502500,592.0,A,1.9,A
2007-11-07 00:00:00+00:00,5.5,A,11502500,595.0,A,1.8,A
2007-11-08 00:00:00+00:00,5.5,A,11502500,599.0,A,1.8,A
2007-11-09 00:00:00+00:00,6.0,A,11502500,598.0,A,1.9,A
2007-11-10 00:00:00+00:00,6.6,A,11502500,599.0,A,1.9,A
2007-11-11 00:00:00+00:00,6.4,A,11502500,610.0,A,2.0,A
2007-11-12 00:00:00+00:00,5.8,A,11502500,610.0,A,2.1,A
2007-11-13 00:00:00+00:00,6.7,A,11502500,625.0,A,2.1,A
2007-11-14 00:00:00+00:00,5.6,A,11502500,614.0,A,2.0,A
2007-11-15 00:00:00+00:00,5.7,A,11502500,615.0,A,1.9,A
2007-11-16 00:00:00+00:00,6.4,A,11502500,631.0,A,2.0,A
2007-11-17 00:00:00+00:00,7.1,A,11502500,636.0,A,2.3,A
2007-11-18 00:00:00+00:00,7.9,A,11502500,642.0,A,2.6,A
2007-11-19 00:00:00+00:00,7.3,A,11502500,663.0,A,2.9,A
2007-11-20 00:00:00+00:00,5.6,A,11502500,674.0,A,3.0,A
2007-11-21 00:00:00+00:00,4.7,A,11502500,690.0,A,3.0,A
2007-11-22 00:00:00+00:00,3.8,A,11502500,675.0,A,2.8,A
2007-11-23 00:00:00+00:00,3.0,A,11502500,657.0,A,2.9,A
2007-11-24 00:00:00+00:00,2.7,A,11502500,639.0,A,3.0,A
2007-11-25 00:00:00+00:00,3.5,A,11502500,624.0,A,2.7,A
2007-11-26 00:00:00+00:00,3.1,A,11502500,624.0,A,2.7,A
2007-11-27 00:00:00+00:00,3.3,A,11502500,644.0,A,3.0,A
2007-11-28 00:00:00+00:00,2.5,A,11502500,633.0,A,2.9,A
2007-11-29 00:00:00+00:00,3.0,A,11502500,637.0,A,2.9,A
