datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd
2007-10-01 00:00:00+00:00,10.2,A,14183000,2020.0,A,41.0,A
2007-10-02 00:00:00+00:00,9.7,A,14183000,2200.0,A,39.0,A
2007-10-03 00:00:00+00:00,10.2,A,14183000,2840.0,A,34.0,A
2007-10-04 00:00:00+00:00,9.4,A,14183000,3010.0,A,32.0,A
2007-10-05 00:00:00+00:00,9.3,A,14183000,2920.0,A,34.0,A
2007-10-06 00:00:00+00:00,9.2,A,14183000,2780.0,A,36.0,A
2007-10-07 00:00:00+00:00,9.9,A,14183000,2700.0,A,37.0,A
2007-10-08 00:00:00+00:00,10.4,A,14183000,2680.0,A,36.0,A
2007-10-09 00:00:00+00:00,10.2,A,14183000,2660.0,A,37.0,A
2007-10-10 00:00:00+00:00,10.3,A,14183000,2640.0,A,37.0,A
2007-10-11 00:00:00+00:00,10.1,A,14183000,2710.0,A,37.0,A
2007-10-12 00:00:00+00:00,10.4,A,14183000,2690.0,A,37.0,A
2007-10-13 00:00:00+00:00,10.6,A,14183000,2640.0,A,38.0,A
2007-10-14 00:00:00+00:00,10.6,A,14183000,2610.0,A,38.0,A
2007-10-15 00:00:00+00:00,10.7,A,14183000,2600.0,A,39.0,A
2007-10-16 00:00:00+00:00,10.7,A,14183000,2620.0,A,39.0,A
2007-10-17 00:00:00+00:00,10.5,A,14183000,2730.0,A,39.0,A
2007-10-18 00:00:00+00:00,10.1,A,14183000,3340.0,A,36.0,A
2007-10-19 00:00:00+00:00,9.8,A,14183000,6670.0,A,26.0,A
2007-10-20 00:00:00+00:00,8.9,A,14183000,6290.0,A,26.0,A
2007-10-21 00:00:00+00:00,9.1,A,14183000,6770.0,A,25.0,A
2007-10-22 00:00:00+00:00,9.6,A,14183000,5110.0,A,31.0,A
2007-10-23 00:00:00+00:00,10.3,A,14183000,4460.0,A,33.0,A
2007-10-24 00:00:00+00:00,10.5,A,14183000,4380.0,A,35.0,A
