,Date,Discharge cubic feet per second
3044,1995-05-31,8000.0
3045,1995-06-01,7920.0
3046,1995-06-02,7330.0
3047,1995-06-03,6360.0
3048,1995-06-04,6000.0
3049,1995-06-05,6010.0
3050,1995-06-06,6010.0
3051,1995-06-07,6010.0
3052,1995-06-08,6010.0
3053,1995-06-09,5340.0
3054,1995-06-10,5010.0
3055,1995-06-11,5010.0
3056,1995-06-12,5010.0
3057,1995-06-13,4660.0
3058,1995-06-14,4510.0
3059,1995-06-15,4430.0
3060,1995-06-16,4340.0
3061,1995-06-17,4300.0
3062,1995-06-18,4300.0
3063,1995-06-19,4300.0
3064,1995-06-20,4810.0
3065,1995-06-21,6940.0
3066,1995-06-22,6690.0
3067,1995-06-23,6500.0
3068,1995-06-24,6510.0
3069,1995-06-25,6510.0
3070,1995-06-26,6490.0
3071,1995-06-27,6810.0
3072,1995-06-28,7320.0
3073,1995-06-29,7480.0
3074,1995-06-30,7170.0
3075,1995-07-01,6990.0
3076,1995-07-02,7000.0
3077,1995-07-03,6990.0
3078,1995-07-04,6990.0
3079,1995-07-05,6990.0
3080,1995-07-06,6670.0
3081,1995-07-07,6500.0
3082,1995-07-08,6500.0
3083,1995-07-09,6500.0
3084,1995-07-10,6990.0
3085,1995-07-11,7500.0
3086,1995-07-12,7170.0
3087,1995-07-13,6060.0
3088,1995-07-14,5170.0
3089,1995-07-15,4870.0
3090,1995-07-16,4800.0
3091,1995-07-17,4700.0
3092,1995-07-18,4550.0
3093,1995-07-19,4490.0
3094,1995-07-20,4470.0
3095,1995-07-21,4460.0
3096,1995-07-22,4460.0
3097,1995-07-23,4460.0
3098,1995-07-24,4440.0
3099,1995-07-25,4420.0
3100,1995-07-26,4430.0
3101,1995-07-27,4460.0
3102,1995-07-28,4480.0
3103,1995-07-29,4480.0
3104,1995-07-30,4480.0
3105,1995-07-31,4480.0
3106,1995-08-01,4480.0
3107,1995-08-02,4430.0
3108,1995-08-03,4390.0
3109,1995-08-04,4340.0
3110,1995-08-05,4330.0
3111,1995-08-06,4330.0
3112,1995-08-07,4280.0
3113,1995-08-08,4220.0
3114,1995-08-09,4210.0
3115,1995-08-10,4190.0
3116,1995-08-11,4160.0
3117,1995-08-12,4150.0
3118,1995-08-13,4150.0
3119,1995-08-14,4140.0
3120,1995-08-15,4140.0
3121,1995-08-16,4120.0
3122,1995-08-17,4130.0
3123,1995-08-18,4000.0
3124,1995-08-19,3890.0
3125,1995-08-20,3880.0
3126,1995-08-21,3850.0
3127,1995-08-22,3830.0
3128,1995-08-23,3830.0
3129,1995-08-24,3820.0
3130,1995-08-25,3830.0
3131,1995-08-26,3820.0
3132,1995-08-27,3830.0
3133,1995-08-28,3810.0
3134,1995-08-29,3790.0
3135,1995-08-30,3770.0
3136,1995-08-31,3750.0
3137,1995-09-01,3750.0
3138,1995-09-02,3750.0
3139,1995-09-03,3750.0
3140,1995-09-04,3730.0
3141,1995-09-05,3720.0
3142,1995-09-06,3720.0
3143,1995-09-07,3710.0
3144,1995-09-08,3700.0
3145,1995-09-09,3700.0
3146,1995-09-10,3700.0
3147,1995-09-11,3680.0
3148,1995-09-12,3660.0
3149,1995-09-13,3650.0
3150,1995-09-14,3650.0
3151,1995-09-15,3640.0
3152,1995-09-16,3610.0
3153,1995-09-17,3570.0
3154,1995-09-18,3520.0
3155,1995-09-19,3430.0
3156,1995-09-20,3390.0
3157,1995-09-21,3360.0
3158,1995-09-22,3300.0
3159,1995-09-23,3240.0
3160,1995-09-24,3220.0
3161,1995-09-25,3230.0
3162,1995-09-26,3230.0
3163,1995-09-27,3190.0
3164,1995-09-28,3130.0
3165,1995-09-29,3000.0
3166,1995-09-30,2890.0
3167,1995-10-01,2870.0
3168,1995-10-02,2850.0
3169,1995-10-03,2850.0
3170,1995-10-04,2720.0
3171,1995-10-05,2640.0
3172,1995-10-06,2610.0
3173,1995-10-07,2620.0
3174,1995-10-08,2620.0
3175,1995-10-09,2600.0
3176,1995-10-10,2580.0
3177,1995-10-11,2570.0
3178,1995-10-12,1140.0
3179,1995-10-13,524.0
3180,1995-10-14,523.0
3181,1995-10-15,522.0
3182,1995-10-16,389.0
3183,1995-10-17,112.0
3184,1995-10-18,110.0
3185,1995-10-19,323.0
3186,1995-10-20,322.0
3187,1995-10-21,323.0
3188,1995-10-22,323.0
3189,1995-10-23,302.0
3190,1995-10-24,288.0
3191,1995-10-25,295.0
3192,1995-10-26,294.0
3193,1995-10-27,255.0
3194,1995-10-28,234.0
3195,1995-10-29,234.0
3196,1995-10-30,233.0
3197,1995-10-31,232.0
3198,1995-11-01,232.0
3199,1995-11-02,233.0
3200,1995-11-03,233.0
3201,1995-11-04,232.0
3202,1995-11-05,232.0
3203,1995-11-06,236.0
3204,1995-11-07,240.0
3205,1995-11-08,241.0
3206,1995-11-09,239.0
3207,1995-11-10,240.0
3208,1995-11-11,239.0
3209,1995-11-12,240.0
3210,1995-11-13,238.0
3211,1995-11-14,238.0
3212,1995-11-15,238.0
3213,1995-11-16,237.0
3214,1995-11-17,238.0
3215,1995-11-18,237.0
3216,1995-11-19,237.0
3217,1995-11-20,238.0
3218,1995-11-21,236.0
3219,1995-11-22,236.0
3220,1995-11-23,236.0
3221,1995-11-24,237.0
3222,1995-11-25,235.0
3223,1995-11-26,234.0
3224,1995-11-27,244.0
3225,1995-11-28,239.0
3226,1995-11-29,239.0
3227,1995-11-30,240.0
3228,1995-12-01,244.0
3229,1995-12-02,245.0
3230,1995-12-03,246.0
3231,1995-12-04,449.0
3232,1995-12-05,507.0
3233,1995-12-06,839.0
3234,1995-12-07,1050.0
3235,1995-12-08,1050.0
3236,1995-12-09,1050.0
3237,1995-12-10,1040.0
3238,1995-12-11,1180.0
3239,1995-12-12,1200.0
3240,1995-12-13,1150.0
3241,1995-12-14,1150.0
3242,1995-12-15,1150.0
3243,1995-12-16,1150.0
3244,1995-12-17,1150.0
3245,1995-12-18,1550.0
3246,1995-12-19,2140.0
3247,1995-12-20,2800.0
3248,1995-12-21,3000.0
3249,1995-12-22,3010.0
3250,1995-12-23,3010.0
3251,1995-12-24,3000.0
3252,1995-12-25,3020.0
3253,1995-12-26,3020.0
3254,1995-12-27,3010.0
3255,1995-12-28,3010.0
3256,1995-12-29,3020.0
3257,1995-12-30,3000.0
3258,1995-12-31,3010.0
3259,1996-01-01,3010.0
3260,1996-01-02,3010.0
3261,1996-01-03,3010.0
3262,1996-01-04,3020.0
3263,1996-01-05,2680.0
3264,1996-01-06,2510.0
3265,1996-01-07,2510.0
3266,1996-01-08,2200.0
3267,1996-01-09,2010.0
3268,1996-01-10,1510.0
3269,1996-01-11,1260.0
3270,1996-01-12,1260.0
3271,1996-01-13,1260.0
3272,1996-01-14,1250.0
3273,1996-01-15,1250.0
3274,1996-01-16,1260.0
3275,1996-01-17,1050.0
3276,1996-01-18,724.0
3277,1996-01-19,605.0
3278,1996-01-20,606.0
3279,1996-01-21,604.0
3280,1996-01-22,606.0
3281,1996-01-23,607.0
3282,1996-01-24,605.0
3283,1996-01-25,604.0
3284,1996-01-26,605.0
3285,1996-01-27,604.0
3286,1996-01-28,604.0
3287,1996-01-29,605.0
3288,1996-01-30,604.0
3289,1996-01-31,872.0
3290,1996-02-01,1270.0
3291,1996-02-02,1400.0
3292,1996-02-03,1410.0
3293,1996-02-04,1410.0
3294,1996-02-05,1750.0
3295,1996-02-06,2240.0
3296,1996-02-07,2810.0
3297,1996-02-08,3000.0
3298,1996-02-09,3010.0
3299,1996-02-10,3000.0
3300,1996-02-11,3010.0
3301,1996-02-12,3010.0
3302,1996-02-13,3590.0
3303,1996-02-14,4170.0
3304,1996-02-15,4430.0
3305,1996-02-16,4850.0
3306,1996-02-17,5020.0
3307,1996-02-18,5010.0
3308,1996-02-19,5180.0
3309,1996-02-20,5430.0
3310,1996-02-21,5840.0
3311,1996-02-22,6360.0
3312,1996-02-23,6520.0
3313,1996-02-24,6510.0
3314,1996-02-25,6520.0
3315,1996-02-26,6510.0
3316,1996-02-27,6520.0
3317,1996-02-28,6510.0
3318,1996-02-29,6510.0
3319,1996-03-01,6510.0
3320,1996-03-02,6510.0
3321,1996-03-03,6510.0
3322,1996-03-04,6520.0
3323,1996-03-05,6520.0
3324,1996-03-06,6520.0
3325,1996-03-07,6530.0
3326,1996-03-08,6510.0
3327,1996-03-09,6520.0
3328,1996-03-10,6520.0
3329,1996-03-11,6510.0
3330,1996-03-12,6510.0
3331,1996-03-13,6520.0
3332,1996-03-14,6510.0
3333,1996-03-15,6510.0
3334,1996-03-16,6530.0
3335,1996-03-17,6510.0
3336,1996-03-18,6520.0
3337,1996-03-19,6510.0
3338,1996-03-20,6520.0
3339,1996-03-21,6510.0
3340,1996-03-22,6520.0
3341,1996-03-23,6520.0
3342,1996-03-24,6520.0
3343,1996-03-25,6520.0
3344,1996-03-26,6520.0
3345,1996-03-27,6520.0
3346,1996-03-28,6220.0
3347,1996-03-29,6020.0
3348,1996-03-30,6020.0
3349,1996-03-31,6010.0
3350,1996-04-01,6010.0
3351,1996-04-02,6010.0
3352,1996-04-03,6010.0
3353,1996-04-04,6010.0
3354,1996-04-05,6010.0
3355,1996-04-06,6010.0
3356,1996-04-07,6020.0
3357,1996-04-08,6020.0
3358,1996-04-09,6020.0
3359,1996-04-10,6300.0
3360,1996-04-11,6410.0
3361,1996-04-12,6240.0
3362,1996-04-13,5990.0
3363,1996-04-14,5920.0
3364,1996-04-15,5920.0
3365,1996-04-16,5920.0
3366,1996-04-17,5900.0
3367,1996-04-18,5910.0
3368,1996-04-19,5900.0
3369,1996-04-20,5910.0
3370,1996-04-21,5910.0
3371,1996-04-22,5910.0
3372,1996-04-23,5900.0
3373,1996-04-24,5910.0
3374,1996-04-25,5910.0
3375,1996-04-26,5910.0
3376,1996-04-27,5910.0
3377,1996-04-28,5910.0
3378,1996-04-29,5900.0
3379,1996-04-30,5920.0
3380,1996-05-01,5910.0
3381,1996-05-02,5910.0
3382,1996-05-03,5910.0
3383,1996-05-04,5920.0
3384,1996-05-05,5900.0
3385,1996-05-06,5900.0
3386,1996-05-07,5920.0
3387,1996-05-08,6100.0
3388,1996-05-09,6410.0
3389,1996-05-10,6710.0
3390,1996-05-11,6810.0
3391,1996-05-12,6820.0
3392,1996-05-13,6810.0
3393,1996-05-14,6820.0
3394,1996-05-15,6800.0
3395,1996-05-16,7360.0
3396,1996-05-17,8440.0
3397,1996-05-18,8990.0
3398,1996-05-19,9010.0
3399,1996-05-20,9010.0
3400,1996-05-21,9010.0
3401,1996-05-22,9010.0
3402,1996-05-23,9350.0
3403,1996-05-24,9510.0
3404,1996-05-25,9510.0
3405,1996-05-26,9510.0
3406,1996-05-27,9510.0
3407,1996-05-28,9510.0
3408,1996-05-29,9500.0
3409,1996-05-30,9530.0
3410,1996-05-31,9510.0
3411,1996-06-01,9510.0
3412,1996-06-02,9510.0
3413,1996-06-03,9520.0
3414,1996-06-04,9510.0
3415,1996-06-05,9520.0
3416,1996-06-06,9220.0
3417,1996-06-07,8730.0
3418,1996-06-08,8520.0
3419,1996-06-09,8510.0
3420,1996-06-10,8510.0
3421,1996-06-11,8620.0
3422,1996-06-12,9110.0
3423,1996-06-13,9270.0
3424,1996-06-14,9260.0
3425,1996-06-15,9260.0
3426,1996-06-16,9250.0
3427,1996-06-17,9260.0
3428,1996-06-18,8990.0
3429,1996-06-19,7520.0
3430,1996-06-20,6040.0
3431,1996-06-21,5000.0
3432,1996-06-22,4650.0
3433,1996-06-23,4650.0
3434,1996-06-24,4650.0
3435,1996-06-25,4390.0
3436,1996-06-26,4250.0
3437,1996-06-27,4220.0
3438,1996-06-28,4170.0
3439,1996-06-29,4160.0
3440,1996-06-30,4150.0
3441,1996-07-01,4160.0
3442,1996-07-02,4190.0
3443,1996-07-03,4370.0
3444,1996-07-04,4460.0
3445,1996-07-05,4610.0
3446,1996-07-06,4700.0
3447,1996-07-07,4700.0
3448,1996-07-08,4710.0
3449,1996-07-09,4700.0
3450,1996-07-10,4700.0
3451,1996-07-11,4640.0
3452,1996-07-12,4530.0
3453,1996-07-13,4500.0
3454,1996-07-14,4500.0
3455,1996-07-15,4500.0
3456,1996-07-16,4490.0
3457,1996-07-17,4500.0
3458,1996-07-18,4500.0
3459,1996-07-19,4500.0
3460,1996-07-20,4500.0
3461,1996-07-21,4500.0
3462,1996-07-22,4500.0
3463,1996-07-23,4500.0
3464,1996-07-24,4500.0
3465,1996-07-25,4500.0
3466,1996-07-26,4500.0
3467,1996-07-27,4500.0
3468,1996-07-28,4510.0
3469,1996-07-29,4500.0
3470,1996-07-30,4500.0
3471,1996-07-31,4500.0
3472,1996-08-01,4500.0
3473,1996-08-02,4490.0
3474,1996-08-03,4470.0
3475,1996-08-04,4470.0
3476,1996-08-05,4470.0
3477,1996-08-06,4440.0
3478,1996-08-07,4420.0
3479,1996-08-08,4430.0
3480,1996-08-09,4420.0
3481,1996-08-10,4430.0
3482,1996-08-11,4420.0
3483,1996-08-12,4400.0
3484,1996-08-13,4400.0
3485,1996-08-14,4380.0
3486,1996-08-15,4380.0
3487,1996-08-16,4370.0
3488,1996-08-17,4370.0
3489,1996-08-18,4370.0
3490,1996-08-19,4370.0
3491,1996-08-20,4370.0
3492,1996-08-21,4370.0
3493,1996-08-22,4380.0
3494,1996-08-23,4370.0
3495,1996-08-24,4370.0
3496,1996-08-25,4370.0
3497,1996-08-26,4360.0
3498,1996-08-27,4370.0
3499,1996-08-28,4240.0
3500,1996-08-29,4140.0
3501,1996-08-30,4090.0
3502,1996-08-31,4070.0
3503,1996-09-01,4070.0
3504,1996-09-02,4070.0
3505,1996-09-03,4000.0
3506,1996-09-04,3930.0
3507,1996-09-05,3870.0
3508,1996-09-06,3790.0
3509,1996-09-07,3770.0
3510,1996-09-08,3770.0
3511,1996-09-09,3690.0
3512,1996-09-10,3640.0
3513,1996-09-11,3610.0
3514,1996-09-12,3590.0
3515,1996-09-13,3600.0
3516,1996-09-14,3590.0
3517,1996-09-15,3590.0
3518,1996-09-16,3500.0
3519,1996-09-17,3380.0
3520,1996-09-18,3260.0
3521,1996-09-19,3130.0
3522,1996-09-20,3090.0
3523,1996-09-21,3100.0
3524,1996-09-22,3090.0
3525,1996-09-23,2990.0
3526,1996-09-24,2900.0
3527,1996-09-25,2810.0
3528,1996-09-26,2730.0
3529,1996-09-27,2640.0
3530,1996-09-28,2590.0
3531,1996-09-29,2590.0
3532,1996-09-30,2540.0
3533,1996-10-01,2500.0
3534,1996-10-02,2470.0
3535,1996-10-03,2460.0
3536,1996-10-04,2470.0
3537,1996-10-05,2470.0
3538,1996-10-06,2470.0
3539,1996-10-07,2460.0
3540,1996-10-08,2470.0
3541,1996-10-09,2470.0
3542,1996-10-10,2220.0
3543,1996-10-11,2120.0
3544,1996-10-12,2130.0
3545,1996-10-13,2160.0
3546,1996-10-14,2140.0
3547,1996-10-15,720.0
3548,1996-10-16,485.0
3549,1996-10-17,453.0
3550,1996-10-18,369.0
3551,1996-10-19,337.0
3552,1996-10-20,337.0
3553,1996-10-21,336.0
3554,1996-10-22,336.0
3555,1996-10-23,336.0
3556,1996-10-24,337.0
3557,1996-10-25,338.0
3558,1996-10-26,337.0
3559,1996-10-27,335.0
3560,1996-10-28,348.0
3561,1996-10-29,333.0
3562,1996-10-30,339.0
3563,1996-10-31,287.0
3564,1996-11-01,242.0
3565,1996-11-02,243.0
3566,1996-11-03,243.0
3567,1996-11-04,242.0
3568,1996-11-05,242.0
3569,1996-11-06,242.0
3570,1996-11-07,243.0
3571,1996-11-08,244.0
3572,1996-11-09,243.0
3573,1996-11-10,244.0
3574,1996-11-11,243.0
3575,1996-11-12,243.0
3576,1996-11-13,243.0
3577,1996-11-14,244.0
3578,1996-11-15,243.0
3579,1996-11-16,241.0
3580,1996-11-17,241.0
3581,1996-11-18,241.0
3582,1996-11-19,242.0
3583,1996-11-20,243.0
3584,1996-11-21,244.0
3585,1996-11-22,243.0
3586,1996-11-23,242.0
3587,1996-11-24,244.0
3588,1996-11-25,241.0
3589,1996-11-26,246.0
3590,1996-11-27,243.0
3591,1996-11-28,243.0
3592,1996-11-29,242.0
3593,1996-11-30,243.0
3594,1996-12-01,242.0
3595,1996-12-02,243.0
3596,1996-12-03,243.0
3597,1996-12-04,243.0
3598,1996-12-05,243.0
3599,1996-12-06,243.0
3600,1996-12-07,242.0
3601,1996-12-08,240.0
3602,1996-12-09,242.0
3603,1996-12-10,245.0
3604,1996-12-11,243.0
3605,1996-12-12,243.0
3606,1996-12-13,243.0
3607,1996-12-14,243.0
3608,1996-12-15,243.0
3609,1996-12-16,243.0
3610,1996-12-17,243.0
3611,1996-12-18,243.0
3612,1996-12-19,243.0
3613,1996-12-20,247.0
3614,1996-12-21,243.0
3615,1996-12-22,244.0
3616,1996-12-23,414.0
3617,1996-12-24,669.0
3618,1996-12-25,924.0
3619,1996-12-26,1170.0
3620,1996-12-27,1420.0
3621,1996-12-28,1670.0
3622,1996-12-29,1920.0
3623,1996-12-30,2170.0
3624,1996-12-31,2590.0
3625,1997-01-01,3090.0
3626,1997-01-02,3590.0
3627,1997-01-03,4080.0
3628,1997-01-04,4420.0
3629,1997-01-05,4680.0
3630,1997-01-06,4930.0
3631,1997-01-07,5340.0
3632,1997-01-08,5840.0
3633,1997-01-09,6350.0
3634,1997-01-10,6510.0
3635,1997-01-11,6510.0
3636,1997-01-12,6510.0
3637,1997-01-13,6510.0
3638,1997-01-14,6520.0
3639,1997-01-15,6500.0
3640,1997-01-16,6510.0
3641,1997-01-17,6500.0
3642,1997-01-18,6510.0
3643,1997-01-19,6500.0
3644,1997-01-20,6500.0
3645,1997-01-21,6500.0
3646,1997-01-22,6520.0
3647,1997-01-23,6510.0
3648,1997-01-24,6500.0
3649,1997-01-25,6510.0
3650,1997-01-26,6510.0
3651,1997-01-27,6510.0
3652,1997-01-28,6510.0
3653,1997-01-29,6570.0
3654,1997-01-30,6750.0
3655,1997-01-31,6950.0
3656,1997-02-01,7000.0
3657,1997-02-02,7010.0
3658,1997-02-03,7010.0
3659,1997-02-04,7010.0
3660,1997-02-05,7010.0
3661,1997-02-06,7020.0
3662,1997-02-07,7000.0
3663,1997-02-08,7020.0
3664,1997-02-09,7010.0
3665,1997-02-10,7030.0
3666,1997-02-11,7010.0
3667,1997-02-12,7010.0
3668,1997-02-13,7020.0
3669,1997-02-14,6980.0
3670,1997-02-15,7010.0
3671,1997-02-16,7010.0
3672,1997-02-17,7010.0
3673,1997-02-18,7000.0
3674,1997-02-19,7020.0
3675,1997-02-20,7010.0
3676,1997-02-21,7010.0
3677,1997-02-22,7010.0
3678,1997-02-23,7020.0
3679,1997-02-24,7010.0
3680,1997-02-25,6990.0
3681,1997-02-26,7010.0
3682,1997-02-27,7000.0
3683,1997-02-28,7010.0
3684,1997-03-01,7020.0
3685,1997-03-02,7010.0
3686,1997-03-03,7380.0
3687,1997-03-04,7600.0
3688,1997-03-05,7740.0
3689,1997-03-06,7800.0
3690,1997-03-07,7800.0
3691,1997-03-08,7810.0
3692,1997-03-09,7800.0
3693,1997-03-10,7790.0
3694,1997-03-11,7800.0
3695,1997-03-12,7810.0
3696,1997-03-13,7800.0
3697,1997-03-14,7800.0
3698,1997-03-15,7800.0
3699,1997-03-16,7800.0
3700,1997-03-17,7530.0
3701,1997-03-18,7400.0
3702,1997-03-19,7400.0
3703,1997-03-20,7410.0
3704,1997-03-21,7400.0
3705,1997-03-22,7410.0
3706,1997-03-23,7400.0
3707,1997-03-24,7410.0
3708,1997-03-25,7400.0
3709,1997-03-26,7670.0
3710,1997-03-27,7800.0
3711,1997-03-28,7590.0
3712,1997-03-29,7210.0
3713,1997-03-30,7310.0
3714,1997-03-31,7600.0
3715,1997-04-01,7720.0
3716,1997-04-02,7790.0
3717,1997-04-03,7870.0
3718,1997-04-04,7900.0
3719,1997-04-05,7900.0
3720,1997-04-06,7910.0
3721,1997-04-07,8040.0
3722,1997-04-08,8230.0
3723,1997-04-09,8380.0
3724,1997-04-10,8470.0
3725,1997-04-11,8510.0
3726,1997-04-12,8570.0
3727,1997-04-13,8610.0
3728,1997-04-14,8810.0
3729,1997-04-15,9130.0
3730,1997-04-16,9390.0
3731,1997-04-17,9650.0
3732,1997-04-18,9750.0
3733,1997-04-19,9760.0
3734,1997-04-20,9770.0
3735,1997-04-21,9760.0
3736,1997-04-22,9750.0
3737,1997-04-23,9660.0
3738,1997-04-24,9550.0
3739,1997-04-25,9560.0
3740,1997-04-26,9560.0
3741,1997-04-27,9560.0
3742,1997-04-28,9550.0
3743,1997-04-29,9560.0
3744,1997-04-30,9540.0
3745,1997-05-01,9530.0
3746,1997-05-02,9430.0
3747,1997-05-03,9100.0
3748,1997-05-04,9050.0
3749,1997-05-05,8860.0
3750,1997-05-06,8630.0
3751,1997-05-07,8440.0
3752,1997-05-08,8240.0
3753,1997-05-09,8040.0
3754,1997-05-10,7970.0
3755,1997-05-11,7980.0
3756,1997-05-12,7970.0
3757,1997-05-13,7990.0
3758,1997-05-14,8000.0
3759,1997-05-15,7990.0
3760,1997-05-16,7980.0
3761,1997-05-17,7990.0
3762,1997-05-18,7990.0
3763,1997-05-19,7990.0
3764,1997-05-20,7990.0
3765,1997-05-21,7990.0
3766,1997-05-22,7990.0
3767,1997-05-23,7980.0
3768,1997-05-24,7990.0
3769,1997-05-25,7980.0
3770,1997-05-26,7990.0
3771,1997-05-27,7980.0
3772,1997-05-28,7980.0
3773,1997-05-29,7970.0
3774,1997-05-30,7820.0
3775,1997-05-31,7740.0
3776,1997-06-01,7730.0
3777,1997-06-02,7570.0
3778,1997-06-03,7480.0
3779,1997-06-04,7310.0
3780,1997-06-05,7240.0
3781,1997-06-06,7240.0
3782,1997-06-07,7240.0
3783,1997-06-08,7240.0
3784,1997-06-09,7240.0
3785,1997-06-10,7240.0
3786,1997-06-11,7060.0
3787,1997-06-12,6990.0
3788,1997-06-13,7320.0
3789,1997-06-14,7490.0
3790,1997-06-15,7500.0
3791,1997-06-16,7500.0
3792,1997-06-17,7650.0
3793,1997-06-18,7900.0
3794,1997-06-19,7990.0
3795,1997-06-20,8000.0
3796,1997-06-21,7650.0
3797,1997-06-22,7490.0
3798,1997-06-23,6860.0
3799,1997-06-24,6150.0
3800,1997-06-25,5650.0
3801,1997-06-26,4860.0
3802,1997-06-27,4430.0
3803,1997-06-28,4320.0
3804,1997-06-29,4290.0
3805,1997-06-30,4260.0
3806,1997-07-01,4290.0
3807,1997-07-02,4280.0
3808,1997-07-03,4280.0
3809,1997-07-04,4290.0
3810,1997-07-05,4280.0
3811,1997-07-06,4280.0
3812,1997-07-07,4280.0
3813,1997-07-08,4290.0
3814,1997-07-09,4280.0
3815,1997-07-10,4290.0
3816,1997-07-11,4250.0
3817,1997-07-12,4240.0
3818,1997-07-13,4240.0
3819,1997-07-14,4510.0
3820,1997-07-15,4600.0
3821,1997-07-16,4580.0
3822,1997-07-17,4590.0
3823,1997-07-18,4600.0
3824,1997-07-19,4580.0
3825,1997-07-20,4590.0
3826,1997-07-21,4590.0
3827,1997-07-22,4620.0
3828,1997-07-23,4640.0
3829,1997-07-24,4640.0
3830,1997-07-25,4640.0
3831,1997-07-26,4640.0
3832,1997-07-27,4640.0
3833,1997-07-28,4640.0
3834,1997-07-29,4620.0
3835,1997-07-30,4620.0
3836,1997-07-31,4570.0
3837,1997-08-01,4560.0
3838,1997-08-02,4550.0
3839,1997-08-03,4570.0
3840,1997-08-04,4550.0
3841,1997-08-05,4540.0
3842,1997-08-06,4530.0
3843,1997-08-07,4500.0
3844,1997-08-08,4490.0
3845,1997-08-09,4480.0
3846,1997-08-10,4490.0
3847,1997-08-11,4490.0
3848,1997-08-12,4490.0
3849,1997-08-13,4490.0
3850,1997-08-14,4490.0
3851,1997-08-15,4500.0
3852,1997-08-16,4490.0
3853,1997-08-17,4490.0
3854,1997-08-18,4480.0
3855,1997-08-19,4520.0
3856,1997-08-20,4540.0
3857,1997-08-21,4540.0
3858,1997-08-22,4540.0
3859,1997-08-23,4540.0
3860,1997-08-24,4540.0
3861,1997-08-25,4540.0
3862,1997-08-26,4540.0
3863,1997-08-27,4510.0
3864,1997-08-28,4470.0
3865,1997-08-29,4460.0
3866,1997-08-30,4470.0
3867,1997-08-31,4470.0
3868,1997-09-01,4340.0
3869,1997-09-02,4260.0
3870,1997-09-03,4160.0
3871,1997-09-04,4050.0
3872,1997-09-05,3980.0
3873,1997-09-06,3960.0
3874,1997-09-07,3960.0
3875,1997-09-08,3920.0
3876,1997-09-09,3840.0
3877,1997-09-10,3790.0
3878,1997-09-11,3730.0
3879,1997-09-12,3630.0
3880,1997-09-13,3520.0
3881,1997-09-14,3480.0
3882,1997-09-15,3450.0
3883,1997-09-16,3430.0
3884,1997-09-17,3380.0
3885,1997-09-18,3250.0
3886,1997-09-19,3180.0
3887,1997-09-20,3160.0
3888,1997-09-21,3150.0
3889,1997-09-22,3150.0
3890,1997-09-23,3160.0
3891,1997-09-24,3160.0
3892,1997-09-25,3130.0
3893,1997-09-26,3090.0
3894,1997-09-27,3080.0
3895,1997-09-28,3090.0
3896,1997-09-29,3030.0
3897,1997-09-30,2990.0
3898,1997-10-01,2980.0
3899,1997-10-02,2970.0
3900,1997-10-03,2920.0
3901,1997-10-04,2900.0
3902,1997-10-05,2900.0
3903,1997-10-06,2900.0
3904,1997-10-07,2900.0
3905,1997-10-08,2880.0
3906,1997-10-09,2550.0
3907,1997-10-10,2310.0
3908,1997-10-11,2280.0
3909,1997-10-12,2280.0
3910,1997-10-13,2280.0
3911,1997-10-14,2120.0
3912,1997-10-15,601.0
3913,1997-10-16,386.0
3914,1997-10-17,400.0
3915,1997-10-18,400.0
3916,1997-10-19,403.0
3917,1997-10-20,334.0
3918,1997-10-21,300.0
3919,1997-10-22,299.0
3920,1997-10-23,301.0
3921,1997-10-24,300.0
3922,1997-10-25,301.0
3923,1997-10-26,301.0
3924,1997-10-27,302.0
3925,1997-10-28,301.0
3926,1997-10-29,301.0
3927,1997-10-30,302.0
3928,1997-10-31,198.0
3929,1997-11-01,150.0
3930,1997-11-02,151.0
3931,1997-11-03,140.0
3932,1997-11-04,147.0
3933,1997-11-05,157.0
3934,1997-11-06,156.0
3935,1997-11-07,157.0
3936,1997-11-08,156.0
3937,1997-11-09,157.0
3938,1997-11-10,156.0
3939,1997-11-11,156.0
3940,1997-11-12,156.0
3941,1997-11-13,156.0
3942,1997-11-14,156.0
3943,1997-11-15,156.0
3944,1997-11-16,155.0
3945,1997-11-17,155.0
3946,1997-11-18,156.0
3947,1997-11-19,156.0
3948,1997-11-20,155.0
3949,1997-11-21,154.0
3950,1997-11-22,155.0
3951,1997-11-23,157.0
3952,1997-11-24,156.0
3953,1997-11-25,156.0
3954,1997-11-26,153.0
3955,1997-11-27,155.0
3956,1997-11-28,155.0
3957,1997-11-29,156.0
3958,1997-11-30,154.0
3959,1997-12-01,215.0
3960,1997-12-02,249.0
3961,1997-12-03,251.0
3962,1997-12-04,250.0
3963,1997-12-05,249.0
3964,1997-12-06,250.0
3965,1997-12-07,250.0
3966,1997-12-08,249.0
3967,1997-12-09,248.0
3968,1997-12-10,248.0
3969,1997-12-11,248.0
3970,1997-12-12,247.0
3971,1997-12-13,248.0
3972,1997-12-14,246.0
3973,1997-12-15,245.0
3974,1997-12-16,245.0
3975,1997-12-17,244.0
3976,1997-12-18,244.0
3977,1997-12-19,244.0
3978,1997-12-20,245.0
3979,1997-12-21,244.0
3980,1997-12-22,244.0
3981,1997-12-23,243.0
3982,1997-12-24,244.0
3983,1997-12-25,243.0
3984,1997-12-26,245.0
3985,1997-12-27,245.0
3986,1997-12-28,242.0
3987,1997-12-29,243.0
3988,1997-12-30,245.0
3989,1997-12-31,246.0
