datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32315_Mean,32315_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd,32321_Mean,32321_Mean_cd
2023-10-15 00:00:00+00:00,7.2,P,14158850,662.0,P,59.0,P,11.6,P,1.25,P,,,2.0,P,1.54,P,,
2023-10-16 00:00:00+00:00,7.1,P,14158850,665.0,P,59.0,P,11.7,P,1.23,P,,,2.24,P,1.56,P,,
2023-10-17 00:00:00+00:00,7.0,P,14158850,677.0,P,59.0,P,11.7,P,1.39,P,,,2.23,P,1.5,P,,
2023-10-18 00:00:00+00:00,6.9,P,14158850,675.0,P,59.0,P,11.7,P,1.28,P,,,2.34,P,1.47,P,,
2023-10-19 00:00:00+00:00,7.0,P,14158850,667.0,P,59.0,P,11.7,P,1.22,P,,,2.45,P,1.47,P,,
2023-10-20 00:00:00+00:00,7.0,P,14158850,668.0,P,59.0,P,11.7,P,1.22,P,,,2.45,P,1.46,P,,
2023-10-21 00:00:00+00:00,7.0,P,14158850,668.0,P,59.0,P,11.7,P,1.2,P,,,2.37,P,1.46,P,,
2023-10-22 00:00:00+00:00,7.0,P,14158850,668.0,P,59.0,P,11.6,P,1.21,P,,,2.51,P,1.47,P,,
2023-10-23 00:00:00+00:00,7.0,P,14158850,668.0,P,59.0,P,11.7,P,1.21,P,,,2.44,P,1.46,P,,
2023-10-24 00:00:00+00:00,7.2,P,14158850,633.0,P,59.0,P,11.6,P,1.21,P,,,2.65,P,1.52,P,,
2023-10-25 00:00:00+00:00,6.9,P,14158850,649.0,P,59.0,P,11.7,P,1.4,P,,,2.34,P,1.57,P,,
2023-10-26 00:00:00+00:00,6.7,P,14158850,655.0,P,59.0,P,11.9,P,1.39,P,,,1.99,P,1.59,P,,
2023-10-27 00:00:00+00:00,6.6,"P, [4]",14158850,640.0,P,59.0,"P, [4]",12.0,"P, [4]",1.29,"P, [4]",,,1.36,"P, [4]",0.89,"P, [4]",,
2023-10-28 00:00:00+00:00,6.3,P,14158850,612.0,P,59.0,P,12.1,P,1.2,P,,,0.45,P,0.12,P,,
2023-10-29 00:00:00+00:00,6.2,P,14158850,594.0,P,59.0,P,12.1,P,1.17,P,,,0.49,P,0.11,P,,
2023-10-30 00:00:00+00:00,6.1,P,14158850,609.0,P,59.0,P,12.1,P,1.17,P,,,,,,,,
2023-10-31 00:00:00+00:00,6.1,P,14158850,612.0,P,59.0,P,12.1,P,1.22,P,0.45,P,,,,,1.42,P
2023-11-01 00:00:00+00:00,6.0,P,14158850,638.0,P,59.0,P,12.0,P,1.27,P,0.48,P,,,,,1.45,P
2023-11-02 00:00:00+00:00,6.2,P,14158850,667.0,P,59.0,P,12.0,P,1.37,P,0.52,P,,,,,1.42,P
2023-11-03 00:00:00+00:00,6.4,P,14158850,672.0,P,59.0,P,11.9,P,1.61,P,0.51,P,,,,,1.42,P
2023-11-04 00:00:00+00:00,6.4,P,14158850,826.0,P,59.0,P,11.8,P,1.78,P,0.65,P,,,,,1.4,P
2023-11-05 00:00:00+00:00,6.5,P,14158850,1040.0,P,57.0,P,11.9,P,3.34,P,0.8,P,,,,,1.43,P
2023-11-06 00:00:00+00:00,6.4,P,14158850,1020.0,P,57.0,P,11.8,P,2.49,P,0.73,P,,,,,1.45,P
2023-11-07 00:00:00+00:00,6.4,P,14158850,1200.0,P,56.0,P,12.0,P,3.68,P,0.64,P,,,,,1.44,P
2023-11-08 00:00:00+00:00,6.4,P,14158850,1050.0,P,54.0,P,12.1,P,4.41,P,0.52,P,,,,,1.42,P
2023-11-09 00:00:00+00:00,6.2,P,14158850,952.0,P,54.0,P,12.1,P,4.1,P,0.47,P,,,,,1.45,P
2023-11-10 00:00:00+00:00,6.2,P,14158850,924.0,P,55.0,P,12.1,P,3.48,P,0.44,P,,,,,1.45,P
2023-11-11 00:00:00+00:00,6.2,P,14158850,899.0,P,56.0,P,12.1,P,2.84,P,0.41,P,,,,,1.44,P
2023-11-12 00:00:00+00:00,6.1,P,14158850,898.0,P,56.0,P,12.0,P,2.97,P,0.4,P,,,,,1.45,P
2023-11-13 00:00:00+00:00,6.1,P,14158850,905.0,P,55.0,P,12.0,P,3.09,P,0.41,P,,,,,1.43,P
2023-11-14 00:00:00+00:00,6.0,P,14158850,872.0,P,56.0,P,12.0,P,3.12,P,0.44,P,,,,,1.45,P
2023-11-15 00:00:00+00:00,6.1,P,14158850,861.0,P,56.0,P,11.9,P,3.06,P,0.45,P,,,,,1.45,P
2023-11-16 00:00:00+00:00,6.0,P,14158850,810.0,P,56.0,P,11.9,P,2.87,P,0.42,P,,,,,1.45,P
2023-11-17 00:00:00+00:00,5.9,P,14158850,836.0,P,56.0,P,11.9,P,2.69,P,0.43,P,,,,,1.46,P
2023-11-18 00:00:00+00:00,5.9,P,14158850,835.0,P,56.0,P,11.9,P,2.72,P,0.44,P,,,,,1.46,P
2023-11-19 00:00:00+00:00,5.8,P,14158850,822.0,P,56.0,P,12.0,P,2.76,P,0.46,P,,,,,1.48,P
2023-11-20 00:00:00+00:00,5.8,P,14158850,853.0,P,56.0,P,12.1,P,2.8,P,0.46,P,,,,,1.47,P
2023-11-21 00:00:00+00:00,5.7,P,14158850,785.0,P,56.0,P,12.1,P,2.67,P,0.51,P,,,,,1.49,P
2023-11-22 00:00:00+00:00,5.7,P,14158850,784.0,P,56.0,P,12.0,P,2.59,P,0.56,P,,,,,1.5,P
2023-11-23 00:00:00+00:00,5.6,P,14158850,783.0,P,56.0,P,12.0,P,2.57,P,0.51,P,,,,,1.51,P
2023-11-24 00:00:00+00:00,5.5,P,14158850,766.0,P,56.0,P,12.1,P,2.46,P,0.59,P,,,,,1.52,P
2023-11-25 00:00:00+00:00,5.3,P,14158850,773.0,P,57.0,P,12.2,P,2.37,P,0.55,P,,,,,1.54,P
2023-11-26 00:00:00+00:00,5.2,P,14158850,767.0,P,57.0,P,12.2,P,2.3,P,0.58,P,,,,,1.54,P
2023-11-27 00:00:00+00:00,5.1,P,14158850,760.0,P,57.0,P,12.2,P,2.24,P,0.58,P,,,,,1.55,P
2023-11-28 00:00:00+00:00,5.0,P,14158850,727.0,P,57.0,P,12.2,P,2.16,P,0.59,P,,,,,1.56,P
2023-11-29 00:00:00+00:00,4.9,P,14158850,728.0,P,57.0,P,12.2,P,2.1,P,0.57,P,,,,,1.58,P
2023-11-30 00:00:00+00:00,5.0,P,14158850,728.0,P,57.0,P,12.1,P,2.07,P,0.6,P,,,,,1.56,P
2023-12-01 00:00:00+00:00,4.9,"P, [4]",14158850,,,57.0,"P, [4]",12.1,"P, [4]",2.13,"P, [4]",0.6,"P, [4]",,,,,1.58,"P, [4]"
2023-12-02 00:00:00+00:00,4.8,P,14158850,902.0,P,57.0,P,12.1,P,2.47,P,0.55,P,,,,,1.56,P
2023-12-03 00:00:00+00:00,5.0,P,14158850,1960.0,P,53.0,P,12.2,P,4.71,P,0.64,P,,,,,1.57,P
2023-12-04 00:00:00+00:00,5.3,P,14158850,2040.0,P,47.0,P,12.1,P,7.05,P,0.57,P,,,,,1.56,P
2023-12-05 00:00:00+00:00,5.3,P,14158850,1740.0,P,46.0,P,12.0,P,6.91,P,0.45,P,,,,,1.54,P
2023-12-06 00:00:00+00:00,5.4,P,14158850,1540.0,P,46.0,P,11.9,P,6.3,P,0.44,P,,,,,1.53,P
2023-12-07 00:00:00+00:00,5.2,P,14158850,1580.0,P,46.0,P,12.0,P,6.61,P,0.42,P,,,,,1.54,P
2023-12-08 00:00:00+00:00,5.0,"P, [4]",14158850,,,47.0,"P, [4]",12.2,"P, [4]",6.06,"P, [4]",0.4,"P, [4]",,,,,1.55,"P, [4]"
2023-12-09 00:00:00+00:00,4.9,P,14158850,1390.0,P,48.0,P,12.3,P,5.25,P,0.4,P,,,,,1.55,P
2023-12-10 00:00:00+00:00,4.9,P,14158850,1720.0,P,48.0,P,12.3,P,5.37,P,0.41,P,,,,,1.56,P
2023-12-11 00:00:00+00:00,5.0,P,14158850,1950.0,P,45.0,P,12.2,P,6.62,P,0.42,P,,,,,1.54,P
2023-12-12 00:00:00+00:00,5.0,P,14158850,1770.0,P,45.0,P,12.2,P,5.91,P,0.38,P,,,,,1.56,P
2023-12-13 00:00:00+00:00,4.9,P,14158850,1650.0,P,46.0,P,12.2,P,5.36,P,0.36,P,,,,,1.55,P
2023-12-14 00:00:00+00:00,5.0,P,14158850,1590.0,P,46.0,P,12.3,P,5.0,P,0.35,P,,,,,1.55,P
2023-12-15 00:00:00+00:00,4.9,P,14158850,1530.0,P,46.0,P,12.3,P,4.74,P,0.32,P,,,,,1.52,P
2023-12-16 00:00:00+00:00,4.9,P,14158850,1500.0,P,47.0,P,12.4,P,4.54,P,0.31,P,,,,,1.52,P
2023-12-17 00:00:00+00:00,4.8,P,14158850,1370.0,P,47.0,P,12.3,P,4.47,P,0.33,P,,,,,1.55,P
2023-12-18 00:00:00+00:00,4.9,P,14158850,1350.0,P,47.0,P,12.3,P,4.23,P,0.32,P,,,,,1.54,P
