datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2007-11-15 00:00:00+00:00,14200.0,A,12396500,86.83,A,85.72,A
2007-11-16 00:00:00+00:00,13600.0,A,12396500,86.89,A,85.91,A
2007-11-17 00:00:00+00:00,10100.0,A,12396500,86.19,A,85.53,A
2007-11-18 00:00:00+00:00,11400.0,A,12396500,88.39,A,87.97,A
2007-11-19 00:00:00+00:00,11800.0,A,12396500,88.14,A,87.65,A
2007-11-20 00:00:00+00:00,12900.0,A,12396500,87.08,A,86.26,A
2007-11-21 00:00:00+00:00,13000.0,A,12396500,86.8,A,85.88,A
2007-11-22 00:00:00+00:00,13000.0,A,12396500,86.43,A,85.33,A
2007-11-23 00:00:00+00:00,11000.0,A,12396500,86.33,A,85.57,A
2007-11-24 00:00:00+00:00,10600.0,A,12396500,85.41,A,84.31,A
2007-11-25 00:00:00+00:00,10100.0,A,12396500,85.96,A,85.17,A
2007-11-26 00:00:00+00:00,10300.0,A,12396500,85.63,A,84.64,A
2007-11-27 00:00:00+00:00,9450.0,A,12396500,85.19,A,84.3,A
2007-11-28 00:00:00+00:00,8560.0,A,12396500,85.06,A,84.24,A
2007-11-29 00:00:00+00:00,9800.0,A,12396500,84.86,A,83.74,A
2007-11-30 00:00:00+00:00,11100.0,A,12396500,85.09,A,83.7,A
2007-12-01 00:00:00+00:00,12000.0,A,12396500,85.02,A,83.3,A
2007-12-02 00:00:00+00:00,12500.0,A,12396500,86.18,A,85.04,A
2007-12-03 00:00:00+00:00,14700.0,A,12396500,88.1,A,87.33,A
2007-12-04 00:00:00+00:00,23600.0,A,12396500,89.73,A,88.41,A
2007-12-05 00:00:00+00:00,20300.0,A,12396500,88.47,A,87.03,A
2007-12-06 00:00:00+00:00,17100.0,A,12396500,86.71,A,84.96,A
2007-12-07 00:00:00+00:00,16600.0,A,12396500,87.97,A,86.92,A
2007-12-08 00:00:00+00:00,16300.0,A,12396500,87.98,A,86.89,A
2007-12-09 00:00:00+00:00,16600.0,A,12396500,87.51,A,86.25,A
2007-12-10 00:00:00+00:00,16700.0,A,12396500,87.58,A,86.3,A
2007-12-11 00:00:00+00:00,17700.0,A,12396500,86.91,A,85.15,A
2007-12-12 00:00:00+00:00,18700.0,A,12396500,87.82,A,86.39,A
2007-12-13 00:00:00+00:00,17400.0,A,12396500,88.01,A,86.82,A
2007-12-14 00:00:00+00:00,17100.0,A,12396500,87.47,A,86.13,A
2007-12-15 00:00:00+00:00,18200.0,A,12396500,88.25,A,87.08,A
2007-12-16 00:00:00+00:00,17800.0,A,12396500,89.11,A,88.24,A
2007-12-17 00:00:00+00:00,17800.0,A,12396500,88.45,A,87.38,A
2007-12-18 00:00:00+00:00,18700.0,A,12396500,88.67,A,87.6,A
2007-12-19 00:00:00+00:00,19600.0,A,12396500,89.91,A,89.06,A
2007-12-20 00:00:00+00:00,19900.0,A,12396500,89.35,A,88.34,A
2007-12-21 00:00:00+00:00,22300.0,A,12396500,88.86,A,87.34,A
2007-12-22 00:00:00+00:00,21300.0,A,12396500,88.86,A,87.49,A
2007-12-23 00:00:00+00:00,19000.0,A,12396500,88.72,A,87.59,A
2007-12-24 00:00:00+00:00,18700.0,A,12396500,89.12,A,88.2,A
2007-12-25 00:00:00+00:00,19400.0,A,12396500,88.4,A,87.06,A
2007-12-26 00:00:00+00:00,18800.0,A,12396500,87.64,A,86.07,A
2007-12-27 00:00:00+00:00,18400.0,A,12396500,87.41,A,85.77,A
2007-12-28 00:00:00+00:00,17900.0,A,12396500,87.42,A,85.87,A
2007-12-29 00:00:00+00:00,17700.0,A,12396500,87.14,A,85.46,A
2007-12-30 00:00:00+00:00,18100.0,A,12396500,88.07,A,86.81,A
2007-12-31 00:00:00+00:00,18100.0,A,12396500,88.35,A,87.21,A
2008-01-01 00:00:00+00:00,17400.0,A,12396500,88.56,A,87.55,A
2008-01-02 00:00:00+00:00,17500.0,A,12396500,88.36,A,87.28,A
2008-01-03 00:00:00+00:00,16500.0,A,12396500,87.14,A,85.67,A
2008-01-04 00:00:00+00:00,15600.0,A,12396500,85.92,A,83.9,A
2008-01-05 00:00:00+00:00,15900.0,A,12396500,86.39,A,84.64,A
2008-01-06 00:00:00+00:00,15600.0,A,12396500,86.91,A,85.54,A
2008-01-07 00:00:00+00:00,15200.0,A,12396500,87.27,A,86.11,A
2008-01-08 00:00:00+00:00,15400.0,A,12396500,86.52,A,85.0,A
2008-01-09 00:00:00+00:00,15200.0,A,12396500,86.48,A,84.96,A
2008-01-10 00:00:00+00:00,15600.0,A,12396500,86.02,A,84.1,A
2008-01-11 00:00:00+00:00,15800.0,A,12396500,86.56,A,84.97,A
2008-01-12 00:00:00+00:00,15600.0,A,12396500,86.48,A,84.89,A
2008-01-13 00:00:00+00:00,14900.0,A,12396500,87.49,A,86.47,A
2008-01-14 00:00:00+00:00,14700.0,A,12396500,87.57,A,86.57,A
2008-01-15 00:00:00+00:00,14200.0,A,12396500,85.85,A,84.12,A
2008-01-16 00:00:00+00:00,15000.0,A,12396500,85.62,A,83.51,A
2008-01-17 00:00:00+00:00,15600.0,A,12396500,85.97,A,83.97,A
2008-01-18 00:00:00+00:00,15300.0,A,12396500,86.13,A,84.37,A
2008-01-19 00:00:00+00:00,14800.0,A,12396500,86.93,A,85.74,A
2008-01-20 00:00:00+00:00,14400.0,A,12396500,87.58,A,86.7,A
2008-01-21 00:00:00+00:00,13800.0,A,12396500,88.15,A,87.46,A
2008-01-22 00:00:00+00:00,12400.0,A,12396500,86.32,A,85.26,A
2008-01-23 00:00:00+00:00,12100.0,A,12396500,85.53,A,84.21,A
2008-01-24 00:00:00+00:00,12100.0,A,12396500,85.54,A,84.22,A
2008-01-25 00:00:00+00:00,11700.0,A,12396500,85.54,A,84.44,A
2008-01-26 00:00:00+00:00,11000.0,A,12396500,85.36,A,84.32,A
2008-01-27 00:00:00+00:00,10800.0,A,12396500,86.43,A,85.88,A
2008-01-28 00:00:00+00:00,11100.0,A,12396500,86.48,A,85.75,A
2008-01-29 00:00:00+00:00,12800.0,A,12396500,85.64,A,84.36,A
2008-01-30 00:00:00+00:00,12800.0,A,12396500,85.35,A,83.84,A
2008-01-31 00:00:00+00:00,12300.0,A,12396500,85.35,A,84.01,A
2008-02-01 00:00:00+00:00,12200.0,A,12396500,85.87,A,84.82,A
2008-02-02 00:00:00+00:00,11700.0,A,12396500,87.5,A,86.91,A
2008-02-03 00:00:00+00:00,10900.0,A,12396500,88.01,A,87.58,A
2008-02-04 00:00:00+00:00,11100.0,A,12396500,87.98,A,87.49,A
2008-02-05 00:00:00+00:00,11800.0,A,12396500,86.45,A,85.56,A
2008-02-06 00:00:00+00:00,13500.0,A,12396500,85.7,A,84.15,A
2008-02-07 00:00:00+00:00,15500.0,A,12396500,86.55,A,85.05,A
2008-02-08 00:00:00+00:00,15900.0,A,12396500,87.38,A,86.22,A
2008-02-09 00:00:00+00:00,15300.0,A,12396500,87.35,A,86.25,A
2008-02-10 00:00:00+00:00,15300.0,A,12396500,88.61,A,87.84,A
2008-02-11 00:00:00+00:00,15100.0,A,12396500,89.17,A,88.59,A
2008-02-12 00:00:00+00:00,13900.0,A,12396500,88.29,A,87.64,A
2008-02-13 00:00:00+00:00,12500.0,A,12396500,87.81,A,87.2,A
2008-02-14 00:00:00+00:00,12000.0,A,12396500,86.01,A,84.87,A
2008-02-15 00:00:00+00:00,11900.0,A,12396500,84.66,A,82.56,A
2008-02-16 00:00:00+00:00,12000.0,A,12396500,84.36,A,81.94,A
2008-02-17 00:00:00+00:00,11100.0,A,12396500,84.57,A,82.78,A
2008-02-18 00:00:00+00:00,10900.0,A,12396500,85.81,A,84.86,A
2008-02-19 00:00:00+00:00,11800.0,A,12396500,88.7,A,88.27,A
2008-02-20 00:00:00+00:00,12200.0,A,12396500,88.57,A,88.12,A
2008-02-21 00:00:00+00:00,12900.0,A,12396500,88.22,A,87.63,A
2008-02-22 00:00:00+00:00,13200.0,A,12396500,87.53,A,86.74,A
2008-02-23 00:00:00+00:00,13200.0,A,12396500,86.6,A,85.44,A
2008-02-24 00:00:00+00:00,14300.0,A,12396500,86.71,A,85.5,A
2008-02-25 00:00:00+00:00,15200.0,A,12396500,88.52,A,87.8,A
2008-02-26 00:00:00+00:00,16400.0,A,12396500,88.5,A,87.62,A
2008-02-27 00:00:00+00:00,17400.0,A,12396500,88.37,A,87.34,A
2008-02-28 00:00:00+00:00,18000.0,A,12396500,88.8,A,87.84,A
2008-02-29 00:00:00+00:00,17000.0,A,12396500,87.81,A,86.49,A
2008-03-01 00:00:00+00:00,16200.0,A,12396500,86.44,A,84.7,A
2008-03-02 00:00:00+00:00,15000.0,A,12396500,86.55,A,85.13,A
2008-03-03 00:00:00+00:00,15700.0,A,12396500,88.17,A,87.29,A
2008-03-04 00:00:00+00:00,16200.0,A,12396500,87.83,A,86.75,A
2008-03-05 00:00:00+00:00,17100.0,A,12396500,87.48,A,86.14,A
2008-03-06 00:00:00+00:00,18000.0,A,12396500,87.05,A,85.31,A
2008-03-07 00:00:00+00:00,18100.0,A,12396500,87.36,A,85.79,A
2008-03-08 00:00:00+00:00,16100.0,A,12396500,86.87,A,85.4,A
2008-03-09 00:00:00+00:00,15200.0,A,12396500,86.64,A,85.16,A
2008-03-10 00:00:00+00:00,15400.0,A,12396500,87.87,A,86.86,A
2008-03-11 00:00:00+00:00,11800.0,A,12396500,85.73,A,84.4,A
2008-03-12 00:00:00+00:00,12100.0,A,12396500,84.51,A,82.17,A
2008-03-13 00:00:00+00:00,10900.0,A,12396500,83.99,A,81.36,A
2008-03-14 00:00:00+00:00,11700.0,A,12396500,84.33,A,81.99,A
2008-03-15 00:00:00+00:00,13500.0,A,12396500,85.12,A,83.03,A
2008-03-16 00:00:00+00:00,15400.0,A,12396500,86.67,A,85.25,A
2008-03-17 00:00:00+00:00,17400.0,A,12396500,88.56,A,87.59,A
2008-03-18 00:00:00+00:00,20300.0,A,12396500,88.41,A,87.01,A
2008-03-19 00:00:00+00:00,20200.0,A,12396500,88.63,A,87.32,A
2008-03-20 00:00:00+00:00,17300.0,A,12396500,87.89,A,86.67,A
2008-03-21 00:00:00+00:00,15700.0,A,12396500,86.56,A,85.03,A
2008-03-22 00:00:00+00:00,14100.0,A,12396500,86.87,A,85.79,A
2008-03-23 00:00:00+00:00,13800.0,A,12396500,87.46,A,86.64,A
2008-03-24 00:00:00+00:00,14300.0,A,12396500,87.4,A,86.39,A
2008-03-25 00:00:00+00:00,14100.0,A,12396500,85.98,A,84.4,A
2008-03-26 00:00:00+00:00,13900.0,A,12396500,86.06,A,84.64,A
2008-03-27 00:00:00+00:00,14500.0,A,12396500,86.78,A,85.55,A
2008-03-28 00:00:00+00:00,14700.0,A,12396500,86.01,A,84.31,A
2008-03-29 00:00:00+00:00,15800.0,A,12396500,86.99,A,85.66,A
2008-03-30 00:00:00+00:00,16300.0,A,12396500,89.01,A,88.27,A
2008-03-31 00:00:00+00:00,16900.0,A,12396500,89.53,A,88.89,A
2008-04-01 00:00:00+00:00,16000.0,A,12396500,88.54,A,87.76,A
2008-04-02 00:00:00+00:00,14700.0,A,12396500,88.02,A,87.26,A
2008-04-03 00:00:00+00:00,15000.0,A,12396500,88.5,A,87.81,A
2008-04-04 00:00:00+00:00,13800.0,A,12396500,87.34,A,86.42,A
2008-04-05 00:00:00+00:00,13100.0,A,12396500,86.18,A,84.88,A
2008-04-06 00:00:00+00:00,12700.0,A,12396500,85.92,A,84.59,A
2008-04-07 00:00:00+00:00,14000.0,A,12396500,88.77,A,88.2,A
2008-04-08 00:00:00+00:00,15000.0,A,12396500,88.29,A,87.48,A
2008-04-09 00:00:00+00:00,15500.0,A,12396500,87.61,A,86.59,A
2008-04-10 00:00:00+00:00,15800.0,A,12396500,87.85,A,86.83,A
2008-04-11 00:00:00+00:00,16200.0,A,12396500,87.67,A,86.53,A
2008-04-12 00:00:00+00:00,15900.0,A,12396500,87.47,A,86.31,A
2008-04-13 00:00:00+00:00,13300.0,A,12396500,87.83,A,87.09,A
2008-04-14 00:00:00+00:00,12600.0,A,12396500,89.03,A,88.61,A
2008-04-15 00:00:00+00:00,14000.0,A,12396500,88.11,A,87.34,A
2008-04-16 00:00:00+00:00,18600.0,A,12396500,87.68,A,86.2,A
2008-04-17 00:00:00+00:00,19100.0,A,12396500,88.77,A,87.63,A
2008-04-18 00:00:00+00:00,17800.0,A,12396500,88.02,A,86.81,A
2008-04-19 00:00:00+00:00,16600.0,A,12396500,87.82,A,86.73,A
2008-04-20 00:00:00+00:00,16100.0,A,12396500,88.48,A,87.69,A
2008-04-21 00:00:00+00:00,17500.0,A,12396500,89.6,A,88.91,A
2008-04-22 00:00:00+00:00,19200.0,A,12396500,89.53,A,88.57,A
2008-04-23 00:00:00+00:00,21000.0,A,12396500,89.33,A,88.13,A
2008-04-24 00:00:00+00:00,23600.0,A,12396500,89.6,A,88.21,A
2008-04-25 00:00:00+00:00,23100.0,A,12396500,89.17,A,87.65,A
2008-04-26 00:00:00+00:00,23000.0,A,12396500,89.15,A,87.65,A
2008-04-27 00:00:00+00:00,22900.0,A,12396500,89.64,A,88.35,A
2008-04-28 00:00:00+00:00,22500.0,A,12396500,89.6,A,88.31,A
2008-04-29 00:00:00+00:00,21300.0,A,12396500,88.56,A,87.02,A
2008-04-30 00:00:00+00:00,21400.0,A,12396500,88.66,A,87.19,A
2008-05-01 00:00:00+00:00,22500.0,A,12396500,90.03,A,88.91,A
2008-05-02 00:00:00+00:00,25000.0,A,12396500,89.49,A,87.88,A
2008-05-03 00:00:00+00:00,28500.0,A,12396500,90.41,A,88.75,A
2008-05-04 00:00:00+00:00,29300.0,A,12396500,91.24,A,89.82,A
2008-05-05 00:00:00+00:00,30000.0,A,12396500,91.88,A,90.58,A
2008-05-06 00:00:00+00:00,31500.0,A,12396500,92.02,A,90.64,A
2008-05-07 00:00:00+00:00,36200.0,A,12396500,93.18,A,91.76,A
2008-05-08 00:00:00+00:00,44900.0,A,12396500,95.17,A,93.69,A
2008-05-09 00:00:00+00:00,49100.0,A,12396500,96.1,A,94.61,A
2008-05-10 00:00:00+00:00,49400.0,A,12396500,96.73,A,95.38,A
2008-05-11 00:00:00+00:00,48400.0,A,12396500,97.36,A,96.24,A
2008-05-12 00:00:00+00:00,48200.0,A,12396500,96.93,A,95.71,A
2008-05-13 00:00:00+00:00,47800.0,A,12396500,96.94,A,95.76,A
2008-05-14 00:00:00+00:00,47800.0,A,12396500,97.01,A,95.84,A
2008-05-15 00:00:00+00:00,48000.0,A,12396500,95.99,A,94.53,A
2008-05-16 00:00:00+00:00,51500.0,A,12396500,96.32,A,94.73,A
2008-05-17 00:00:00+00:00,55400.0,A,12396500,98.1,A,96.74,A
2008-05-18 00:00:00+00:00,57300.0,A,12396500,98.68,A,97.36,A
2008-05-19 00:00:00+00:00,60600.0,A,12396500,99.67,A,98.39,A
2008-05-20 00:00:00+00:00,65800.0,A,12396500,100.85,A,99.59,A
2008-05-21 00:00:00+00:00,73400.0,A,12396500,102.29,A,100.98,A
2008-05-22 00:00:00+00:00,81200.0,A,12396500,104.86,A,103.8,A
2008-05-23 00:00:00+00:00,83300.0,A,12396500,105.22,A,104.25,A
2008-05-24 00:00:00+00:00,84300.0,A,12396500,105.33,A,104.35,A
2008-05-25 00:00:00+00:00,86100.0,A,12396500,105.65,A,104.66,A
2008-05-26 00:00:00+00:00,83900.0,A,12396500,105.76,A,104.85,A
2008-05-27 00:00:00+00:00,84800.0,A,12396500,105.95,A,105.03,A
2008-05-28 00:00:00+00:00,85600.0,A,12396500,106.15,A,105.24,A
2008-05-29 00:00:00+00:00,87800.0,A,12396500,106.48,A,105.56,A
2008-05-30 00:00:00+00:00,89100.0,A,12396500,106.71,A,105.78,A
2008-05-31 00:00:00+00:00,91900.0,A,12396500,106.89,A,105.92,A
2008-06-01 00:00:00+00:00,93700.0,A,12396500,106.96,A,105.95,A
2008-06-02 00:00:00+00:00,93600.0,A,12396500,107.42,A,106.47,A
2008-06-03 00:00:00+00:00,94300.0,A,12396500,107.84,A,106.93,A
2008-06-04 00:00:00+00:00,95400.0,A,12396500,107.95,A,107.03,A
2008-06-05 00:00:00+00:00,95600.0,A,12396500,107.93,A,107.01,A
2008-06-06 00:00:00+00:00,96000.0,A,12396500,107.93,A,106.99,A
2008-06-07 00:00:00+00:00,95400.0,A,12396500,107.98,A,107.06,A
2008-06-08 00:00:00+00:00,94800.0,A,12396500,107.48,A,106.52,A
2008-06-09 00:00:00+00:00,93000.0,A,12396500,107.42,A,106.49,A
2008-06-10 00:00:00+00:00,91000.0,A,12396500,106.83,A,105.87,A
2008-06-11 00:00:00+00:00,88600.0,A,12396500,106.35,A,105.39,A
2008-06-12 00:00:00+00:00,86300.0,A,12396500,106.06,A,105.13,A
2008-06-13 00:00:00+00:00,85600.0,A,12396500,105.65,A,104.68,A
2008-06-14 00:00:00+00:00,89700.0,A,12396500,105.43,A,104.3,A
2008-06-15 00:00:00+00:00,89900.0,A,12396500,105.51,A,104.39,A
2008-06-16 00:00:00+00:00,89600.0,A,12396500,105.63,A,104.54,A
2008-06-17 00:00:00+00:00,84500.0,A,12396500,104.96,A,103.92,A
2008-06-18 00:00:00+00:00,80000.0,A,12396500,104.49,A,103.51,A
2008-06-19 00:00:00+00:00,69300.0,A,12396500,101.72,A,100.52,A
2008-06-20 00:00:00+00:00,67900.0,A,12396500,101.23,A,99.94,A
2008-06-21 00:00:00+00:00,67000.0,A,12396500,100.75,A,99.41,A
2008-06-22 00:00:00+00:00,66300.0,A,12396500,100.82,A,99.53,A
2008-06-23 00:00:00+00:00,69800.0,A,12396500,101.44,A,100.12,A
2008-06-24 00:00:00+00:00,72500.0,A,12396500,102.13,A,100.83,A
2008-06-25 00:00:00+00:00,73500.0,A,12396500,102.53,A,101.27,A
2008-06-26 00:00:00+00:00,74300.0,A,12396500,103.2,A,102.04,A
2008-06-27 00:00:00+00:00,75300.0,A,12396500,103.54,A,102.4,A
2008-06-28 00:00:00+00:00,73400.0,A,12396500,102.99,A,101.83,A
2008-06-29 00:00:00+00:00,67700.0,A,12396500,101.34,A,100.09,A
2008-06-30 00:00:00+00:00,60600.0,A,12396500,99.66,A,98.39,A
2008-07-01 00:00:00+00:00,56500.0,A,12396500,98.92,A,97.69,A
2008-07-02 00:00:00+00:00,56300.0,A,12396500,98.81,A,97.57,A
2008-07-03 00:00:00+00:00,59700.0,A,12396500,99.45,A,98.18,A
2008-07-04 00:00:00+00:00,63300.0,A,12396500,100.3,A,99.03,A
2008-07-05 00:00:00+00:00,65200.0,A,12396500,101.11,A,99.93,A
2008-07-06 00:00:00+00:00,66500.0,A,12396500,101.25,A,100.03,A
2008-07-07 00:00:00+00:00,62800.0,A,12396500,100.75,A,99.59,A
2008-07-08 00:00:00+00:00,56400.0,A,12396500,98.43,A,97.1,A
2008-07-09 00:00:00+00:00,54100.0,A,12396500,97.99,A,96.69,A
2008-07-10 00:00:00+00:00,49700.0,A,12396500,97.66,A,96.54,A
2008-07-11 00:00:00+00:00,42400.0,A,12396500,95.02,A,93.68,A
2008-07-12 00:00:00+00:00,38500.0,A,12396500,94.27,A,93.01,A
2008-07-13 00:00:00+00:00,35500.0,A,12396500,92.9,A,91.47,A
2008-07-14 00:00:00+00:00,34900.0,A,12396500,92.99,A,91.63,A
2008-07-15 00:00:00+00:00,36700.0,A,12396500,93.58,A,92.26,A
2008-07-16 00:00:00+00:00,30800.0,A,12396500,92.09,A,90.82,A
2008-07-17 00:00:00+00:00,28700.0,A,12396500,92.03,A,90.91,A
2008-07-18 00:00:00+00:00,27600.0,A,12396500,91.01,A,89.69,A
2008-07-19 00:00:00+00:00,27200.0,A,12396500,91.33,A,90.15,A
2008-07-20 00:00:00+00:00,27100.0,A,12396500,91.73,A,90.69,A
2008-07-21 00:00:00+00:00,27100.0,A,12396500,90.17,A,88.61,A
