datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00300_Mean,00300_Mean_cd,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
2017-12-25 00:00:00+00:00,,,09326500,5.01,"A, e",,,,,,
2017-12-26 00:00:00+00:00,,,09326500,5.24,"A, e",,,,,,
2017-12-27 00:00:00+00:00,,,09326500,5.37,"A, e",,,,,,
2017-12-28 00:00:00+00:00,,,09326500,5.42,"A, e",,,,,,
2017-12-29 00:00:00+00:00,,,09326500,5.46,"A, e",,,,,,
2017-12-30 00:00:00+00:00,,,09326500,5.51,"A, e",,,,,,
2017-12-31 00:00:00+00:00,,,09326500,5.64,"A, e",,,,,,
2018-01-01 00:00:00+00:00,,,09326500,5.79,"A, e",,,,,,
2018-01-02 00:00:00+00:00,,,09326500,5.83,"A, e",,,,,,
2018-01-03 00:00:00+00:00,,,09326500,5.48,"A, e",,,,,,
2018-01-04 00:00:00+00:00,,,09326500,5.14,"A, e",,,,,,
2018-01-05 00:00:00+00:00,,,09326500,4.62,"A, e",,,,,,
2018-01-06 00:00:00+00:00,,,09326500,4.36,"A, e",,,,,,
2018-01-07 00:00:00+00:00,,,09326500,4.26,"A, e",,,,,,
2018-01-08 00:00:00+00:00,,,09326500,4.19,"A, e",,,,,,
2018-01-09 00:00:00+00:00,,,09326500,4.36,"A, e",,,,,,
2018-01-10 00:00:00+00:00,,,09326500,4.78,"A, e",,,,,,
2018-01-11 00:00:00+00:00,,,09326500,5.25,"A, e",,,,,,
2018-01-12 00:00:00+00:00,,,09326500,5.78,"A, e",,,,,,
2018-01-13 00:00:00+00:00,,,09326500,6.01,"A, e",,,,,,
2018-01-14 00:00:00+00:00,,,09326500,6.02,"A, e",,,,,,
2018-01-15 00:00:00+00:00,,,09326500,5.83,"A, e",,,,,,
2018-01-16 00:00:00+00:00,,,09326500,5.47,"A, e",,,,,,
2018-01-17 00:00:00+00:00,,,09326500,5.05,"A, e",,,,,,
2018-01-18 00:00:00+00:00,,,09326500,4.58,"A, e",,,,,,
2018-01-19 00:00:00+00:00,,,09326500,4.28,"A, e",,,,,,
2018-01-20 00:00:00+00:00,,,09326500,4.08,"A, e",,,,,,
2018-01-21 00:00:00+00:00,,,09326500,4.17,"A, e",,,,,,
2018-01-22 00:00:00+00:00,,,09326500,4.3,"A, e",,,,,,
2018-01-23 00:00:00+00:00,,,09326500,4.38,"A, e",,,,,,
2018-01-24 00:00:00+00:00,,,09326500,4.35,"A, e",,,,,,
2018-01-25 00:00:00+00:00,,,09326500,4.33,"A, e",,,,,,
2018-01-26 00:00:00+00:00,,,09326500,4.43,"A, e",,,,,,
2018-01-27 00:00:00+00:00,,,09326500,4.54,"A, e",,,,,,
2018-01-28 00:00:00+00:00,,,09326500,4.66,"A, e",,,,,,
2018-01-29 00:00:00+00:00,,,09326500,4.78,"A, e",,,,,,
2018-01-30 00:00:00+00:00,,,09326500,4.95,"A, e",,,,,,
2018-01-31 00:00:00+00:00,,,09326500,5.41,"A, e",,,,,,
2018-02-01 00:00:00+00:00,,,09326500,5.94,"A, e",,,,,,
2018-02-02 00:00:00+00:00,,,09326500,6.09,"A, e",,,,,,
2018-02-03 00:00:00+00:00,,,09326500,6.15,"A, e",,,,,,
2018-02-04 00:00:00+00:00,,,09326500,6.07,"A, e",,,,,,
2018-02-05 00:00:00+00:00,,,09326500,5.94,"A, e",,,,,,
2018-02-06 00:00:00+00:00,,,09326500,5.71,"A, e",,,,,,
2018-02-07 00:00:00+00:00,,,09326500,5.56,"A, e",,,,,,
2018-02-08 00:00:00+00:00,,,09326500,5.35,"A, e",,,,,,
2018-02-09 00:00:00+00:00,,,09326500,5.17,"A, e",,,,,,
2018-02-10 00:00:00+00:00,,,09326500,5.06,"A, e",,,,,,
2018-02-11 00:00:00+00:00,,,09326500,5.16,"A, e",,,,,,
2018-02-12 00:00:00+00:00,,,09326500,5.28,"A, e",,,,,,
2018-02-13 00:00:00+00:00,,,09326500,5.3,"A, e",,,,,,
2018-02-14 00:00:00+00:00,,,09326500,4.93,"A, e",,,,,,
2018-02-15 00:00:00+00:00,,,09326500,4.64,"A, e",,,,,,
2018-02-16 00:00:00+00:00,,,09326500,4.67,"A, e",,,,,,
2018-02-17 00:00:00+00:00,,,09326500,4.65,"A, e",,,,,,
2018-02-18 00:00:00+00:00,,,09326500,4.57,"A, e",,,,,,
2018-02-19 00:00:00+00:00,,,09326500,3.62,"A, e",,,,,,
2018-02-20 00:00:00+00:00,,,09326500,2.13,"A, e",,,,,,
2018-02-21 00:00:00+00:00,,,09326500,1.49,"A, e",,,,,,
2018-02-22 00:00:00+00:00,,,09326500,2.05,"A, e",,,,,,
2018-02-23 00:00:00+00:00,,,09326500,2.5,"A, e",,,,,,
2018-02-24 00:00:00+00:00,,,09326500,2.35,"A, e",,,,,,
2018-02-25 00:00:00+00:00,,,09326500,1.87,"A, e",,,,,,
2018-02-26 00:00:00+00:00,,,09326500,1.52,"A, e",,,,,,
2018-02-27 00:00:00+00:00,,,09326500,1.72,"A, e",,,,,,
2018-02-28 00:00:00+00:00,,,09326500,1.75,"A, e",,,,,,
2018-03-01 00:00:00+00:00,,,09326500,1.53,"A, e",,,,,,
2018-03-02 00:00:00+00:00,,,09326500,1.96,"A, e",,,,,,
2018-03-03 00:00:00+00:00,,,09326500,4.71,"A, e",,,,,,
2018-03-04 00:00:00+00:00,,,09326500,4.86,"A, e",,,,,,
2018-03-05 00:00:00+00:00,,,09326500,4.8,"A, e",,,,,,
2018-03-06 00:00:00+00:00,,,09326500,5.24,"A, e",,,,,,
2018-03-07 00:00:00+00:00,,,09326500,6.13,"A, e",,,,,,
2018-03-08 00:00:00+00:00,,,09326500,7.18,"A, e",,,,,,
2018-03-09 00:00:00+00:00,,,09326500,7.64,"A, e",,,,,,
2018-03-10 00:00:00+00:00,,,09326500,8.7,A,,,,,,
2018-03-11 00:00:00+00:00,,,09326500,8.68,A,,,,,,
2018-03-12 00:00:00+00:00,,,09326500,8.76,A,,,,,,
2018-03-13 00:00:00+00:00,,,09326500,9.44,A,,,,,,
2018-03-14 00:00:00+00:00,,,09326500,10.5,A,,,,,,
2018-03-15 00:00:00+00:00,,,09326500,12.2,A,,,,,,
2018-03-16 00:00:00+00:00,,,09326500,8.71,"A, e",,,,,,
2018-03-17 00:00:00+00:00,,,09326500,9.16,A,,,,,,
2018-03-18 00:00:00+00:00,,,09326500,8.53,A,,,,,,
2018-03-19 00:00:00+00:00,,,09326500,8.69,"A, e",,,,,,
2018-03-20 00:00:00+00:00,,,09326500,9.22,"A, e",,,,,,
2018-03-21 00:00:00+00:00,,,09326500,9.12,A,,,,,,
2018-03-22 00:00:00+00:00,,,09326500,9.58,"A, e",,,,,,
2018-03-23 00:00:00+00:00,,,09326500,11.3,A,,,,,,
2018-03-24 00:00:00+00:00,,,09326500,10.8,A,,,,,,
2018-03-25 00:00:00+00:00,,,09326500,9.54,A,,,,,,
2018-03-26 00:00:00+00:00,,,09326500,9.07,A,,,,,,
2018-03-27 00:00:00+00:00,,,09326500,8.09,A,,,,,,
2018-03-28 00:00:00+00:00,,,09326500,9.56,A,,,,,,
2018-03-29 00:00:00+00:00,,,09326500,9.3,A,,,,,,
2018-03-30 00:00:00+00:00,,,09326500,10.3,A,,,,,,
2018-03-31 00:00:00+00:00,,,09326500,11.7,A,,,,,,
2018-04-01 00:00:00+00:00,,,09326500,14.1,A,,,224.0,"A, e",8.53,"A, e"
2018-04-02 00:00:00+00:00,,,09326500,15.3,A,,,264.0,"A, e",10.9,"A, e"
2018-04-03 00:00:00+00:00,,,09326500,12.8,A,,,230.0,"A, e",8.21,"A, e"
2018-04-04 00:00:00+00:00,5.6,A,09326500,12.1,A,10.1,A,59.5,A,2.04,A
2018-04-05 00:00:00+00:00,6.3,A,09326500,12.1,A,9.9,A,26.7,A,0.86,A
2018-04-06 00:00:00+00:00,8.2,A,09326500,13.5,A,9.4,A,154.0,A,7.61,A
2018-04-07 00:00:00+00:00,8.3,A,09326500,32.0,A,9.4,A,1330.0,"A, e",177.0,"A, e"
2018-04-08 00:00:00+00:00,6.5,A,09326500,50.4,A,9.8,A,2390.0,"A, e",357.0,"A, e"
2018-04-09 00:00:00+00:00,6.9,A,09326500,32.3,A,9.9,A,344.0,A,30.9,A
2018-04-10 00:00:00+00:00,6.3,A,09326500,26.9,A,10.0,A,190.0,A,13.7,A
2018-04-11 00:00:00+00:00,9.1,A,09326500,27.0,A,9.3,A,172.0,A,12.8,A
2018-04-12 00:00:00+00:00,7.5,A,09326500,34.7,A,9.5,A,308.0,A,29.8,A
2018-04-13 00:00:00+00:00,3.9,A,09326500,20.4,A,10.6,A,141.0,A,8.37,A
2018-04-14 00:00:00+00:00,5.3,A,09326500,22.0,A,10.4,A,140.0,A,9.62,A
2018-04-15 00:00:00+00:00,6.3,A,09326500,21.1,A,10.0,A,117.0,A,6.72,A
2018-04-16 00:00:00+00:00,8.2,A,09326500,20.2,A,9.5,A,73.1,A,3.96,A
2018-04-17 00:00:00+00:00,6.5,A,09326500,25.1,A,9.9,A,133.0,A,9.11,A
2018-04-18 00:00:00+00:00,5.4,A,09326500,18.8,A,10.2,A,148.0,A,10.3,A
2018-04-19 00:00:00+00:00,5.7,A,09326500,19.9,A,10.1,A,81.1,"A, e",4.58,"A, e"
2018-04-20 00:00:00+00:00,6.3,A,09326500,18.1,A,9.9,A,21.7,A,1.06,A
2018-04-21 00:00:00+00:00,9.1,A,09326500,17.2,A,9.5,A,17.3,A,0.8,A
2018-04-22 00:00:00+00:00,9.9,A,09326500,23.5,A,9.3,A,84.8,A,5.36,A
2018-04-23 00:00:00+00:00,10.3,A,09326500,31.9,A,9.2,A,170.0,A,15.8,A
2018-04-24 00:00:00+00:00,9.4,A,09326500,43.1,A,9.4,A,366.0,A,45.3,A
2018-04-25 00:00:00+00:00,8.4,A,09326500,45.7,A,9.6,A,253.0,A,32.5,A
2018-04-26 00:00:00+00:00,9.3,A,09326500,54.2,A,9.1,A,469.0,A,74.9,A
2018-04-27 00:00:00+00:00,8.6,A,09326500,67.5,A,9.3,A,729.0,A,141.0,A
2018-04-28 00:00:00+00:00,9.3,A,09326500,73.3,A,9.1,A,592.0,A,127.0,A
2018-04-29 00:00:00+00:00,6.9,A,09326500,81.1,A,9.6,A,641.0,A,149.0,A
2018-04-30 00:00:00+00:00,6.7,A,09326500,70.3,A,9.6,A,264.0,A,50.7,A
2018-05-01 00:00:00+00:00,5.7,A,09326500,59.2,A,9.9,A,161.0,A,25.8,A
2018-05-02 00:00:00+00:00,4.9,A,09326500,60.5,A,10.1,A,1630.0,"A, e",281.0,"A, e"
2018-05-03 00:00:00+00:00,7.5,A,09326500,56.2,A,9.6,A,2340.0,"A, e",374.0,"A, e"
2018-05-04 00:00:00+00:00,9.0,A,09326500,53.0,A,9.3,A,528.0,"A, e",79.4,"A, e"
2018-05-05 00:00:00+00:00,9.9,A,09326500,61.4,A,9.2,A,232.0,A,41.4,A
2018-05-06 00:00:00+00:00,9.7,A,09326500,81.4,A,9.1,A,402.0,A,94.0,A
2018-05-07 00:00:00+00:00,8.8,A,09326500,95.2,A,9.3,A,531.0,A,144.0,A
2018-05-08 00:00:00+00:00,9.8,A,09326500,121.0,A,9.1,A,1150.0,"A, e",480.0,"A, e"
2018-05-09 00:00:00+00:00,8.8,A,09326500,173.0,A,9.3,A,1390.0,A,707.0,A
2018-05-10 00:00:00+00:00,8.8,A,09326500,203.0,A,9.3,A,969.0,A,585.0,A
2018-05-11 00:00:00+00:00,7.7,A,09326500,209.0,A,9.5,A,591.0,A,352.0,A
2018-05-12 00:00:00+00:00,7.4,A,09326500,182.0,A,9.6,A,315.0,A,162.0,A
2018-05-13 00:00:00+00:00,5.9,A,09326500,136.0,A,10.0,A,150.0,A,55.5,A
2018-05-14 00:00:00+00:00,7.0,A,09326500,116.0,A,9.7,A,101.0,A,31.6,A
2018-05-15 00:00:00+00:00,7.8,A,09326500,116.0,A,9.5,A,90.0,A,28.9,A
2018-05-16 00:00:00+00:00,8.9,A,09326500,128.0,A,9.3,A,128.0,A,48.3,A
2018-05-17 00:00:00+00:00,8.2,A,09326500,132.0,A,9.4,A,111.0,A,40.9,A
2018-05-18 00:00:00+00:00,8.5,A,09326500,129.0,A,9.4,A,94.8,A,36.6,A
2018-05-19 00:00:00+00:00,9.1,A,09326500,146.0,A,9.3,A,142.0,A,61.3,A
2018-05-20 00:00:00+00:00,8.7,A,09326500,141.0,A,9.4,A,115.0,A,45.9,A
2018-05-21 00:00:00+00:00,8.7,A,09326500,133.0,A,9.3,A,73.6,A,27.4,A
2018-05-22 00:00:00+00:00,9.2,A,09326500,128.0,A,9.2,A,76.0,A,26.8,A
2018-05-23 00:00:00+00:00,8.7,A,09326500,121.0,A,9.4,A,60.9,A,20.4,A
2018-05-24 00:00:00+00:00,10.3,A,09326500,121.0,A,9.1,A,66.9,A,22.4,A
2018-05-25 00:00:00+00:00,11.1,A,09326500,121.0,A,8.9,A,78.2,A,26.7,A
2018-05-26 00:00:00+00:00,10.8,A,09326500,117.0,A,8.9,A,78.2,A,25.3,A
2018-05-27 00:00:00+00:00,9.9,A,09326500,104.0,A,9.1,A,54.4,A,15.5,A
2018-05-28 00:00:00+00:00,8.4,A,09326500,98.0,A,9.4,A,45.8,A,12.2,A
2018-05-29 00:00:00+00:00,10.2,A,09326500,95.2,A,9.0,A,70.5,A,18.2,A
2018-05-30 00:00:00+00:00,10.6,A,09326500,92.9,A,8.9,A,63.1,A,16.0,A
2018-05-31 00:00:00+00:00,11.3,A,09326500,87.2,A,8.8,A,53.2,A,12.6,A
2018-06-01 00:00:00+00:00,11.9,A,09326500,82.1,A,8.8,A,54.1,A,12.1,A
2018-06-02 00:00:00+00:00,11.3,A,09326500,75.5,A,9.0,A,52.3,A,10.7,A
2018-06-03 00:00:00+00:00,11.8,A,09326500,70.7,A,8.8,A,51.7,A,9.91,A
2018-06-04 00:00:00+00:00,12.9,A,09326500,68.2,A,8.6,A,57.7,A,10.7,A
2018-06-05 00:00:00+00:00,14.6,A,09326500,63.7,A,8.3,A,59.6,A,10.3,A
2018-06-06 00:00:00+00:00,14.2,A,09326500,59.9,A,8.3,A,57.9,A,9.41,A
2018-06-07 00:00:00+00:00,13.9,A,09326500,57.0,A,8.4,A,55.6,A,8.58,A
2018-06-08 00:00:00+00:00,14.7,A,09326500,53.6,A,8.3,A,55.3,A,8.02,A
2018-06-09 00:00:00+00:00,15.0,A,09326500,51.3,A,8.2,A,55.5,A,7.7,A
2018-06-10 00:00:00+00:00,14.4,A,09326500,48.9,A,8.3,A,53.5,A,7.07,A
2018-06-11 00:00:00+00:00,13.8,A,09326500,46.5,A,8.5,A,45.3,A,5.7,A
2018-06-12 00:00:00+00:00,14.8,A,09326500,44.2,A,8.3,A,42.7,A,5.11,A
2018-06-13 00:00:00+00:00,15.7,A,09326500,42.7,A,8.1,A,41.7,A,4.82,A
2018-06-14 00:00:00+00:00,16.6,A,09326500,40.5,A,7.9,A,39.1,A,4.28,A
2018-06-15 00:00:00+00:00,15.9,A,09326500,39.5,A,8.0,A,35.5,A,3.78,A
2018-06-16 00:00:00+00:00,16.3,A,09326500,38.6,A,7.9,A,31.8,A,3.33,A
2018-06-17 00:00:00+00:00,16.6,A,09326500,38.1,A,7.9,A,29.0,A,2.98,A
2018-06-18 00:00:00+00:00,15.6,A,09326500,36.0,A,8.1,A,30.4,A,2.94,A
2018-06-19 00:00:00+00:00,15.4,A,09326500,34.3,A,8.2,A,33.8,A,3.15,A
2018-06-20 00:00:00+00:00,16.2,A,09326500,32.9,A,8.1,A,23.7,A,2.1,A
2018-06-21 00:00:00+00:00,16.1,A,09326500,31.0,A,8.1,A,22.7,A,1.9,A
2018-06-22 00:00:00+00:00,16.8,A,09326500,29.7,A,7.9,A,23.0,A,1.84,A
2018-06-23 00:00:00+00:00,16.8,A,09326500,28.7,A,7.9,A,20.0,A,1.55,A
2018-06-24 00:00:00+00:00,16.7,A,09326500,27.4,A,8.0,A,17.8,A,1.32,A
2018-06-25 00:00:00+00:00,17.1,A,09326500,26.6,A,7.9,A,15.5,A,1.11,A
2018-06-26 00:00:00+00:00,17.7,A,09326500,24.7,A,7.8,A,15.8,A,1.05,A
2018-06-27 00:00:00+00:00,18.8,A,09326500,23.2,A,7.6,A,14.2,A,0.89,A
2018-06-28 00:00:00+00:00,17.5,A,09326500,22.1,A,7.8,A,13.0,A,0.77,A
2018-06-29 00:00:00+00:00,16.6,A,09326500,21.4,A,7.9,A,10.4,A,0.6,A
2018-06-30 00:00:00+00:00,16.6,A,09326500,20.8,A,8.0,A,8.9,A,0.5,A
2018-07-01 00:00:00+00:00,16.9,A,09326500,20.3,A,8.0,A,8.4,A,0.46,A
2018-07-02 00:00:00+00:00,16.5,A,09326500,19.4,A,8.0,A,8.3,A,0.43,A
2018-07-03 00:00:00+00:00,17.6,A,09326500,18.7,A,7.8,A,7.4,A,0.37,A
2018-07-04 00:00:00+00:00,17.7,A,09326500,17.7,A,7.8,A,6.7,A,0.32,A
2018-07-05 00:00:00+00:00,,,09326500,17.8,A,,,,,,
2018-07-06 00:00:00+00:00,,,09326500,17.6,A,,,,,,
2018-07-07 00:00:00+00:00,,,09326500,18.5,A,,,,,,
2018-07-08 00:00:00+00:00,,,09326500,19.2,A,,,,,,
2018-07-09 00:00:00+00:00,,,09326500,18.9,A,,,,,,
2018-07-10 00:00:00+00:00,,,09326500,17.0,A,,,,,,
2018-07-11 00:00:00+00:00,,,09326500,16.6,A,,,,,,
2018-07-12 00:00:00+00:00,,,09326500,18.8,A,,,,,,
2018-07-13 00:00:00+00:00,,,09326500,21.5,A,,,,,,
2018-07-14 00:00:00+00:00,,,09326500,35.2,A,,,,,,
2018-07-15 00:00:00+00:00,,,09326500,27.9,A,,,,,,
2018-07-16 00:00:00+00:00,,,09326500,21.2,A,,,,,,
2018-07-17 00:00:00+00:00,,,09326500,19.2,A,,,,,,
2018-07-18 00:00:00+00:00,,,09326500,14.6,A,,,,,,
2018-07-19 00:00:00+00:00,,,09326500,13.4,A,,,,,,
2018-07-20 00:00:00+00:00,,,09326500,13.5,A,,,,,,
2018-07-21 00:00:00+00:00,,,09326500,13.4,A,,,,,,
