datetime,00010_Mean,00010_Mean_cd,site_no,00020_Mean,00020_Mean_cd,00060_Mean,00060_Mean_cd,00065_Mean,00065_Mean_cd
2021-10-01 00:00:00+00:00,9.2,A,12117000,9.8,P,29.8,A,1.97,A
2021-10-02 00:00:00+00:00,8.7,A,12117000,9.6,P,22.0,A,1.9,A
2021-10-03 00:00:00+00:00,8.8,A,12117000,11.0,P,20.4,A,1.88,A
2021-10-04 00:00:00+00:00,8.9,A,12117000,10.9,P,19.8,A,1.87,A
2021-10-05 00:00:00+00:00,8.5,A,12117000,8.9,P,21.8,A,1.9,A
2021-10-06 00:00:00+00:00,8.3,A,12117000,8.0,P,23.3,A,1.91,A
2021-10-07 00:00:00+00:00,7.9,A,12117000,6.5,P,24.5,A,1.92,A
2021-10-08 00:00:00+00:00,7.3,A,12117000,5.3,P,20.7,A,1.88,A
2021-10-09 00:00:00+00:00,7.4,A,12117000,7.2,P,19.9,A,1.88,A
2021-10-10 00:00:00+00:00,7.8,A,12117000,6.7,P,40.1,A,2.05,A
2021-10-11 00:00:00+00:00,7.1,A,12117000,4.9,P,35.5,A,2.02,A
2021-10-12 00:00:00+00:00,6.7,A,12117000,4.4,P,26.4,A,1.94,A
2021-10-13 00:00:00+00:00,7.2,A,12117000,6.4,P,27.3,A,1.95,A
2021-10-14 00:00:00+00:00,7.5,A,12117000,8.4,P,31.0,A,1.99,A
2021-10-15 00:00:00+00:00,8.0,A,12117000,9.7,P,32.5,A,2.0,A
2021-10-16 00:00:00+00:00,8.2,A,12117000,10.2,P,27.3,A,1.95,A
2021-10-17 00:00:00+00:00,8.1,A,12117000,9.6,P,24.2,A,1.92,A
2021-10-18 00:00:00+00:00,8.1,A,12117000,8.7,P,22.8,A,1.91,A
2021-10-19 00:00:00+00:00,7.9,A,12117000,8.4,P,21.8,A,1.9,A
2021-10-20 00:00:00+00:00,8.2,A,12117000,9.4,P,22.2,"A, e",,
2021-10-21 00:00:00+00:00,8.2,A,12117000,11.0,P,22.2,"A, e",,
2021-10-22 00:00:00+00:00,8.5,A,12117000,9.8,P,27.7,A,1.96,A
2021-10-23 00:00:00+00:00,8.1,A,12117000,8.3,P,27.2,A,1.95,A
2021-10-24 00:00:00+00:00,8.1,A,12117000,9.1,P,26.1,A,1.94,A
2021-10-25 00:00:00+00:00,7.8,A,12117000,7.7,P,24.8,A,1.93,A
2021-10-26 00:00:00+00:00,7.9,A,12117000,8.3,P,48.9,A,2.1,A
2021-10-27 00:00:00+00:00,7.9,A,12117000,8.3,P,83.7,A,2.32,A
2021-10-28 00:00:00+00:00,8.6,A,12117000,11.1,P,183.0,A,2.65,A
2021-10-29 00:00:00+00:00,8.0,A,12117000,6.7,P,268.0,A,2.98,A
2021-10-30 00:00:00+00:00,6.5,A,12117000,4.2,P,142.0,A,2.58,A
2021-10-31 00:00:00+00:00,6.6,A,12117000,7.8,P,91.6,A,2.37,A
2021-11-01 00:00:00+00:00,6.8,A,12117000,8.7,P,71.9,A,2.27,A
2021-11-02 00:00:00+00:00,7.1,A,12117000,7.0,P,63.4,A,2.22,A
2021-11-03 00:00:00+00:00,7.7,A,12117000,9.8,P,57.0,A,2.18,A
2021-11-04 00:00:00+00:00,8.1,A,12117000,9.3,P,95.9,A,2.37,A
2021-11-05 00:00:00+00:00,7.4,A,12117000,6.2,P,97.4,A,2.4,A
2021-11-06 00:00:00+00:00,6.5,A,12117000,4.5,P,93.6,A,2.38,A
2021-11-07 00:00:00+00:00,6.1,A,12117000,4.0,P,96.9,A,2.39,A
2021-11-08 00:00:00+00:00,6.1,A,12117000,5.9,P,89.1,A,2.36,A
2021-11-09 00:00:00+00:00,6.5,A,12117000,6.3,P,92.6,A,2.37,A
2021-11-10 00:00:00+00:00,6.4,A,12117000,5.5,P,90.7,A,2.36,A
2021-11-11 00:00:00+00:00,6.8,A,12117000,7.1,P,141.0,A,2.55,A
2021-11-12 00:00:00+00:00,7.7,A,12117000,9.1,P,506.0,A,3.53,A
2021-11-13 00:00:00+00:00,7.4,A,12117000,7.5,P,276.0,A,3.12,A
2021-11-14 00:00:00+00:00,8.7,A,12117000,13.5,P,327.0,A,3.24,A
2021-11-15 00:00:00+00:00,8.1,A,12117000,8.9,P,260.0,A,3.08,A
2021-11-16 00:00:00+00:00,6.4,A,12117000,4.0,P,189.0,A,2.88,A
2021-11-17 00:00:00+00:00,5.5,A,12117000,3.0,P,146.0,A,2.74,A
2021-11-18 00:00:00+00:00,5.8,A,12117000,4.8,P,123.0,A,2.65,A
2021-11-19 00:00:00+00:00,6.0,A,12117000,3.8,P,123.0,A,2.64,A
2021-11-20 00:00:00+00:00,6.0,A,12117000,3.7,P,103.0,A,2.55,A
2021-11-21 00:00:00+00:00,5.7,A,12117000,2.5,P,93.9,A,2.5,A
2021-11-22 00:00:00+00:00,6.0,A,12117000,3.8,P,88.3,A,2.47,A
2021-11-23 00:00:00+00:00,6.2,A,12117000,4.6,P,99.9,A,2.53,A
2021-11-24 00:00:00+00:00,6.2,A,12117000,4.5,P,89.8,A,2.48,A
2021-11-25 00:00:00+00:00,6.4,A,12117000,5.8,P,96.7,A,2.51,A
2021-11-26 00:00:00+00:00,7.1,A,12117000,8.7,P,177.0,A,2.86,A
2021-11-27 00:00:00+00:00,7.3,A,12117000,8.4,P,178.0,A,2.85,A
2021-11-28 00:00:00+00:00,8.0,A,12117000,10.7,P,232.0,A,3.04,A
2021-11-29 00:00:00+00:00,7.9,A,12117000,10.3,P,198.0,A,2.93,A
2021-11-30 00:00:00+00:00,7.8,A,12117000,9.4,P,180.0,A,2.87,A
2021-12-01 00:00:00+00:00,7.9,A,12117000,9.9,P,160.0,A,2.8,A
2021-12-02 00:00:00+00:00,7.3,A,12117000,6.3,P,143.0,A,2.73,A
2021-12-03 00:00:00+00:00,6.0,A,12117000,2.0,P,127.0,A,2.66,A
2021-12-04 00:00:00+00:00,5.6,A,12117000,2.0,P,129.0,A,2.67,A
2021-12-05 00:00:00+00:00,5.3,A,12117000,0.9,P,115.0,A,2.61,A
2021-12-06 00:00:00+00:00,5.4,A,12117000,2.7,P,118.0,A,2.62,A
2021-12-07 00:00:00+00:00,6.0,A,12117000,5.3,P,142.0,A,2.73,A
2021-12-08 00:00:00+00:00,5.9,A,12117000,4.0,P,159.0,A,2.79,A
2021-12-09 00:00:00+00:00,5.3,A,12117000,2.1,P,143.0,A,2.73,A
2021-12-10 00:00:00+00:00,5.4,A,12117000,3.3,P,131.0,A,2.68,A
2021-12-11 00:00:00+00:00,5.6,A,12117000,4.8,P,207.0,A,2.95,A
2021-12-12 00:00:00+00:00,5.1,A,12117000,1.5,P,198.0,A,2.93,A
2021-12-13 00:00:00+00:00,5.3,A,12117000,2.3,P,166.0,A,2.82,A
2021-12-14 00:00:00+00:00,5.1,A,12117000,0.9,P,144.0,A,2.73,A
2021-12-15 00:00:00+00:00,5.0,A,12117000,1.4,P,128.0,A,2.66,A
2021-12-16 00:00:00+00:00,5.0,A,12117000,1.6,P,119.0,A,2.62,A
2021-12-17 00:00:00+00:00,5.1,A,12117000,1.4,P,111.0,A,2.59,A
2021-12-18 00:00:00+00:00,4.7,A,12117000,2.2,P,142.0,A,2.72,A
2021-12-19 00:00:00+00:00,4.9,A,12117000,1.1,P,141.0,A,2.72,A
2021-12-20 00:00:00+00:00,4.7,A,12117000,0.8,P,127.0,A,2.66,A
2021-12-21 00:00:00+00:00,5.1,A,12117000,1.2,P,124.0,A,2.65,A
2021-12-22 00:00:00+00:00,5.5,A,12117000,4.8,P,163.0,A,2.81,A
2021-12-23 00:00:00+00:00,5.2,A,12117000,2.9,P,178.0,A,2.86,A
2021-12-24 00:00:00+00:00,4.7,A,12117000,1.1,P,159.0,A,2.79,A
