datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd
2021-10-01 00:00:00+00:00,12.6,A,09085000,629.0,A,693.0,A,8.8,A
2021-10-02 00:00:00+00:00,13.1,A,09085000,663.0,A,681.0,A,8.8,A
2021-10-03 00:00:00+00:00,12.4,A,09085000,638.0,A,688.0,A,8.9,A
2021-10-04 00:00:00+00:00,12.2,A,09085000,616.0,A,695.0,A,9.0,A
2021-10-05 00:00:00+00:00,12.3,A,09085000,598.0,A,704.0,A,8.9,A
2021-10-06 00:00:00+00:00,12.5,A,09085000,567.0,A,728.0,A,8.8,A
2021-10-07 00:00:00+00:00,11.9,A,09085000,524.0,A,759.0,A,9.1,A
2021-10-08 00:00:00+00:00,11.5,A,09085000,500.0,A,792.0,A,8.9,A
2021-10-09 00:00:00+00:00,11.2,A,09085000,587.0,A,763.0,A,9.0,A
2021-10-10 00:00:00+00:00,10.2,A,09085000,664.0,A,701.0,A,9.2,A
2021-10-11 00:00:00+00:00,9.7,A,09085000,632.0,A,718.0,A,9.4,A
2021-10-12 00:00:00+00:00,9.0,A,09085000,623.0,A,727.0,A,9.2,A
2021-10-13 00:00:00+00:00,8.1,A,09085000,632.0,A,729.0,A,9.7,A
2021-10-14 00:00:00+00:00,7.5,A,09085000,634.0,A,730.0,A,9.9,A
2021-10-15 00:00:00+00:00,7.4,A,09085000,631.0,A,728.0,A,10.1,A
2021-10-16 00:00:00+00:00,7.4,A,09085000,629.0,A,732.0,A,10.1,A
2021-10-17 00:00:00+00:00,8.4,A,09085000,639.0,A,727.0,A,9.8,A
2021-10-18 00:00:00+00:00,9.4,A,09085000,618.0,A,732.0,A,9.5,A
2021-10-19 00:00:00+00:00,9.5,A,09085000,596.0,A,749.0,A,9.5,A
2021-10-20 00:00:00+00:00,8.2,A,09085000,592.0,A,746.0,A,9.9,A
2021-10-21 00:00:00+00:00,7.6,A,09085000,580.0,A,752.0,A,10.0,A
2021-10-22 00:00:00+00:00,7.5,A,09085000,570.0,A,755.0,A,10.1,A
2021-10-23 00:00:00+00:00,7.3,A,09085000,546.0,A,773.0,A,9.9,A
2021-10-24 00:00:00+00:00,9.0,A,09085000,540.0,A,776.0,A,9.6,A
2021-10-25 00:00:00+00:00,9.8,A,09085000,540.0,A,773.0,A,9.4,A
2021-10-26 00:00:00+00:00,8.9,A,09085000,579.0,A,761.0,A,9.3,A
2021-10-27 00:00:00+00:00,7.5,A,09085000,601.0,A,735.0,A,9.9,A
2021-10-28 00:00:00+00:00,8.0,A,09085000,569.0,A,747.0,A,9.9,A
2021-10-29 00:00:00+00:00,7.6,A,09085000,561.0,A,750.0,A,10.0,A
2021-10-30 00:00:00+00:00,7.6,A,09085000,558.0,A,749.0,A,10.0,A
2021-10-31 00:00:00+00:00,7.5,A,09085000,555.0,A,747.0,A,10.0,A
2021-11-01 00:00:00+00:00,8.5,A,09085000,557.0,A,739.0,A,9.8,A
2021-11-02 00:00:00+00:00,8.6,A,09085000,575.0,A,735.0,A,9.4,A
2021-11-03 00:00:00+00:00,8.6,A,09085000,610.0,A,708.0,A,9.7,A
2021-11-04 00:00:00+00:00,7.6,A,09085000,574.0,A,722.0,A,9.9,A
2021-11-05 00:00:00+00:00,7.2,A,09085000,549.0,A,733.0,A,10.0,A
2021-11-06 00:00:00+00:00,6.8,A,09085000,537.0,A,738.0,A,10.1,A
2021-11-07 00:00:00+00:00,7.0,A,09085000,532.0,A,737.0,A,10.0,A
2021-11-08 00:00:00+00:00,6.5,A,09085000,521.0,A,740.0,A,10.1,A
2021-11-09 00:00:00+00:00,6.1,A,09085000,515.0,A,741.0,A,10.3,A
2021-11-10 00:00:00+00:00,7.1,A,09085000,531.0,A,735.0,A,10.0,A
2021-11-11 00:00:00+00:00,6.1,A,09085000,526.0,A,728.0,A,10.4,A
2021-11-12 00:00:00+00:00,7.2,A,09085000,511.0,A,726.0,A,10.1,A
2021-11-13 00:00:00+00:00,7.7,A,09085000,504.0,A,,,9.9,A
2021-11-14 00:00:00+00:00,6.7,A,09085000,497.0,A,,,10.2,A
