datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2021-10-31 00:00:00+00:00,9.9,A,09315000,2300.0,A,673.0,A,9.8,A,2140.0,A
2021-11-01 00:00:00+00:00,10.2,A,09315000,2270.0,A,706.0,A,9.8,A,601.0,A
2021-11-02 00:00:00+00:00,11.0,A,09315000,2200.0,A,721.0,A,9.7,A,439.0,A
2021-11-03 00:00:00+00:00,10.9,A,09315000,2170.0,A,724.0,A,9.7,A,330.0,A
2021-11-04 00:00:00+00:00,10.7,A,09315000,2110.0,A,731.0,A,9.8,A,266.0,A
2021-11-05 00:00:00+00:00,10.6,A,09315000,2090.0,A,732.0,A,9.8,A,261.0,A
2021-11-06 00:00:00+00:00,10.2,A,09315000,2030.0,A,726.0,A,9.9,A,289.0,A
2021-11-07 00:00:00+00:00,10.1,A,09315000,2040.0,A,722.0,A,9.9,A,277.0,A
2021-11-08 00:00:00+00:00,9.9,A,09315000,2030.0,A,722.0,A,9.9,A,260.0,A
2021-11-09 00:00:00+00:00,9.3,A,09315000,1970.0,A,732.0,A,10.0,A,259.0,A
2021-11-10 00:00:00+00:00,9.2,A,09315000,1980.0,A,737.0,A,10.1,A,259.0,A
2021-11-11 00:00:00+00:00,8.7,A,09315000,1970.0,A,733.0,A,10.3,A,250.0,A
2021-11-12 00:00:00+00:00,8.6,A,09315000,1970.0,A,712.0,A,10.5,A,189.0,A
2021-11-13 00:00:00+00:00,8.3,A,09315000,1990.0,A,708.0,A,10.7,A,154.0,A
2021-11-14 00:00:00+00:00,7.9,A,09315000,1980.0,A,694.0,A,10.8,A,143.0,A
2021-11-15 00:00:00+00:00,8.0,A,09315000,1960.0,A,694.0,A,10.8,A,136.0,A
2021-11-16 00:00:00+00:00,8.1,A,09315000,1950.0,A,695.0,A,10.6,A,124.0,A
2021-11-17 00:00:00+00:00,7.8,A,09315000,1930.0,A,696.0,A,10.7,A,121.0,A
2021-11-18 00:00:00+00:00,6.9,A,09315000,1910.0,A,693.0,A,11.0,A,114.0,A
2021-11-19 00:00:00+00:00,6.8,A,09315000,1890.0,A,693.0,A,11.2,A,101.0,A
2021-11-20 00:00:00+00:00,6.5,A,09315000,1870.0,A,694.0,A,11.2,A,90.3,A
2021-11-21 00:00:00+00:00,5.9,A,09315000,1870.0,A,699.0,A,11.5,A,80.7,A
2021-11-22 00:00:00+00:00,5.2,A,09315000,1850.0,A,703.0,A,11.7,A,65.8,A
2021-11-23 00:00:00+00:00,4.5,A,09315000,1820.0,A,699.0,A,11.8,A,58.6,A
2021-11-24 00:00:00+00:00,4.0,A,09315000,1820.0,A,702.0,A,12.0,A,54.1,A
2021-11-25 00:00:00+00:00,3.5,A,09315000,1850.0,A,703.0,A,12.3,A,53.7,A
2021-11-26 00:00:00+00:00,3.2,A,09315000,1820.0,A,711.0,A,12.4,A,43.6,A
2021-11-27 00:00:00+00:00,2.8,A,09315000,1760.0,A,709.0,A,12.6,A,39.2,A
2021-11-28 00:00:00+00:00,2.6,A,09315000,1780.0,A,708.0,A,12.7,A,39.2,A
2021-11-29 00:00:00+00:00,2.6,A,09315000,1800.0,A,709.0,A,12.7,A,33.9,A
2021-11-30 00:00:00+00:00,2.6,A,09315000,1750.0,A,711.0,A,12.6,A,34.0,A
2021-12-01 00:00:00+00:00,2.6,A,09315000,1690.0,A,720.0,A,12.7,A,33.7,A
2021-12-02 00:00:00+00:00,2.7,A,09315000,1710.0,A,731.0,A,12.6,A,32.7,A
2021-12-03 00:00:00+00:00,2.8,A,09315000,1740.0,A,726.0,A,12.5,A,38.7,A
2021-12-04 00:00:00+00:00,2.8,A,09315000,1720.0,A,726.0,A,12.5,A,29.8,A
2021-12-05 00:00:00+00:00,2.6,A,09315000,1730.0,A,732.0,A,12.5,A,25.9,A
2021-12-06 00:00:00+00:00,2.5,A,09315000,1770.0,A,731.0,A,12.5,A,25.1,A
2021-12-07 00:00:00+00:00,3.3,A,09315000,1790.0,A,726.0,A,12.3,A,25.8,A
2021-12-08 00:00:00+00:00,3.4,A,09315000,1770.0,A,728.0,A,12.2,A,24.2,A
2021-12-09 00:00:00+00:00,3.7,A,09315000,1780.0,A,726.0,A,11.7,A,32.1,A
2021-12-10 00:00:00+00:00,3.3,A,09315000,1860.0,A,717.0,A,11.9,A,185.0,A
2021-12-11 00:00:00+00:00,2.0,A,09315000,1740.0,A,702.0,A,12.4,A,266.0,A
2021-12-12 00:00:00+00:00,1.3,A,09315000,1550.0,A,710.0,A,13.0,A,39.8,A
2021-12-13 00:00:00+00:00,0.5,A,09315000,1670.0,A,726.0,A,13.3,A,51.9,A
2021-12-14 00:00:00+00:00,0.6,A,09315000,1610.0,A,736.0,A,13.1,A,85.1,A
2021-12-15 00:00:00+00:00,1.6,A,09315000,1560.0,A,751.0,A,12.6,A,190.0,A
2021-12-16 00:00:00+00:00,1.0,A,09315000,1520.0,A,737.0,A,12.8,A,121.0,A
2021-12-17 00:00:00+00:00,0.9,A,09315000,1300.0,A,731.0,A,12.9,A,124.0,A
2021-12-18 00:00:00+00:00,0.3,A,09315000,1140.0,"A, e",761.0,A,13.1,A,94.3,A
2021-12-19 00:00:00+00:00,0.3,A,09315000,1160.0,"A, e",785.0,A,13.2,A,55.6,A
2021-12-20 00:00:00+00:00,0.2,A,09315000,1190.0,"A, e",801.0,A,13.3,A,53.1,A
2021-12-21 00:00:00+00:00,0.2,A,09315000,1250.0,"A, e",804.0,A,,,42.7,A
2021-12-22 00:00:00+00:00,0.2,A,09315000,1330.0,"A, e",810.0,A,,,34.5,A
2021-12-23 00:00:00+00:00,0.2,A,09315000,1350.0,"A, e",816.0,A,13.3,A,20.4,A
2021-12-24 00:00:00+00:00,0.7,A,09315000,1400.0,A,825.0,A,13.0,A,21.2,A
2021-12-25 00:00:00+00:00,1.0,A,09315000,1540.0,A,795.0,A,12.9,A,53.2,A
2021-12-26 00:00:00+00:00,1.6,A,09315000,1720.0,A,772.0,A,12.5,A,91.3,A
2021-12-27 00:00:00+00:00,1.7,A,09315000,1850.0,A,773.0,A,12.4,A,69.7,A
2021-12-28 00:00:00+00:00,1.0,A,09315000,2070.0,A,788.0,A,12.6,A,71.2,A
2021-12-29 00:00:00+00:00,0.7,A,09315000,2030.0,A,787.0,A,12.9,A,62.5,A
2021-12-30 00:00:00+00:00,0.8,A,09315000,1880.0,A,778.0,A,12.9,A,50.4,A
2021-12-31 00:00:00+00:00,1.1,A,09315000,1840.0,A,756.0,A,12.7,A,38.5,A
2022-01-01 00:00:00+00:00,0.6,A,09315000,1640.0,A,750.0,A,13.0,A,44.6,A
2022-01-02 00:00:00+00:00,0.1,A,09315000,1410.0,"A, e",750.0,A,13.4,A,48.6,A
2022-01-03 00:00:00+00:00,0.1,A,09315000,1400.0,"A, e",765.0,A,13.4,A,78.0,A
2022-01-04 00:00:00+00:00,0.1,A,09315000,1520.0,"A, e",792.0,A,13.3,A,67.9,A
2022-01-05 00:00:00+00:00,0.2,"A, [4]",09315000,1640.0,"A, e",,,,,51.1,A
2022-01-06 00:00:00+00:00,,,09315000,1610.0,"A, e",,,,,30.6,A
2022-01-07 00:00:00+00:00,0.5,A,09315000,1340.0,"A, e",798.0,A,13.2,A,23.1,A
2022-01-08 00:00:00+00:00,0.6,A,09315000,1230.0,"A, e",788.0,A,13.1,A,17.1,A
2022-01-09 00:00:00+00:00,0.5,A,09315000,1290.0,"A, e",774.0,A,13.2,A,16.5,A
2022-01-10 00:00:00+00:00,0.4,A,09315000,1470.0,"A, e",780.0,A,13.3,A,22.6,A
2022-01-11 00:00:00+00:00,0.3,A,09315000,1880.0,"A, e",788.0,A,13.3,A,49.1,A
2022-01-12 00:00:00+00:00,0.4,A,09315000,2110.0,"A, e",785.0,A,13.3,A,43.8,A
2022-01-13 00:00:00+00:00,0.5,A,09315000,1980.0,"A, e",766.0,A,13.2,A,37.0,A
2022-01-14 00:00:00+00:00,0.7,A,09315000,1870.0,"A, e",740.0,A,13.1,A,32.4,A
2022-01-15 00:00:00+00:00,0.8,A,09315000,1780.0,"A, e",721.0,A,13.1,A,28.1,A
2022-01-16 00:00:00+00:00,0.8,A,09315000,1690.0,"A, e",715.0,A,13.1,A,20.6,A
2022-01-17 00:00:00+00:00,0.6,A,09315000,1670.0,"A, e",717.0,A,13.1,A,15.5,A
2022-01-18 00:00:00+00:00,0.7,A,09315000,1790.0,"A, e",719.0,A,13.0,A,17.1,A
2022-01-19 00:00:00+00:00,1.0,A,09315000,1830.0,"A, e",740.0,A,13.0,A,18.9,A
2022-01-20 00:00:00+00:00,1.2,A,09315000,1850.0,"A, e",770.0,A,12.9,A,17.6,A
2022-01-21 00:00:00+00:00,1.4,A,09315000,1870.0,"A, e",732.0,A,12.8,A,18.3,A
2022-01-22 00:00:00+00:00,1.3,A,09315000,1870.0,"A, e",725.0,A,12.9,A,20.3,A
2022-01-23 00:00:00+00:00,1.3,A,09315000,1780.0,"A, e",730.0,A,12.9,A,17.0,A
2022-01-24 00:00:00+00:00,1.2,A,09315000,1820.0,"A, e",718.0,A,12.9,A,16.8,A
2022-01-25 00:00:00+00:00,1.2,A,09315000,1770.0,"A, e",719.0,A,12.8,A,16.3,A
2022-01-26 00:00:00+00:00,1.0,A,09315000,1810.0,"A, e",726.0,A,12.9,A,17.4,A
2022-01-27 00:00:00+00:00,0.6,A,09315000,1750.0,"A, e",728.0,A,13.0,A,20.1,A
2022-01-28 00:00:00+00:00,0.4,A,09315000,1760.0,"A, e",740.0,A,13.2,A,23.3,A
2022-01-29 00:00:00+00:00,0.3,A,09315000,1760.0,"A, e",760.0,A,13.1,A,36.7,A
2022-01-30 00:00:00+00:00,0.3,A,09315000,1740.0,"A, e",767.0,A,13.0,A,37.2,A
2022-01-31 00:00:00+00:00,0.3,A,09315000,1650.0,"A, e",774.0,A,12.9,A,29.1,A
2022-02-01 00:00:00+00:00,0.4,A,09315000,1560.0,"A, e",770.0,A,12.8,A,25.6,A
2022-02-02 00:00:00+00:00,0.3,A,09315000,1410.0,"A, e",781.0,A,12.8,A,28.6,A
2022-02-03 00:00:00+00:00,0.2,A,09315000,1520.0,"A, e",795.0,A,12.9,A,42.2,A
2022-02-04 00:00:00+00:00,0.3,A,09315000,1590.0,"A, e",803.0,A,13.0,A,46.5,A
2022-02-05 00:00:00+00:00,0.4,A,09315000,1510.0,"A, e",812.0,A,13.0,A,40.0,A
2022-02-06 00:00:00+00:00,0.6,A,09315000,1430.0,"A, e",817.0,A,12.9,A,30.0,A
2022-02-07 00:00:00+00:00,0.7,A,09315000,1350.0,"A, e",815.0,A,12.9,A,23.6,A
2022-02-08 00:00:00+00:00,0.9,A,09315000,1450.0,A,810.0,A,12.9,A,22.2,A
2022-02-09 00:00:00+00:00,1.2,A,09315000,1560.0,A,804.0,A,12.7,A,23.8,A
2022-02-10 00:00:00+00:00,1.6,A,09315000,1710.0,A,808.0,A,12.6,A,27.5,A
2022-02-11 00:00:00+00:00,1.9,A,09315000,1770.0,A,793.0,A,12.5,A,33.2,A
2022-02-12 00:00:00+00:00,2.3,A,09315000,1800.0,A,783.0,A,12.4,A,38.5,A
2022-02-13 00:00:00+00:00,2.1,A,09315000,1860.0,A,768.0,A,12.4,A,39.0,A
2022-02-14 00:00:00+00:00,2.0,A,09315000,1800.0,A,753.0,A,12.4,A,37.4,A
2022-02-15 00:00:00+00:00,2.0,A,09315000,1860.0,A,743.0,A,12.3,A,39.3,A
2022-02-16 00:00:00+00:00,2.1,A,09315000,1900.0,A,742.0,A,12.2,A,45.3,A
2022-02-17 00:00:00+00:00,1.9,A,09315000,1930.0,A,727.0,A,12.4,A,51.1,A
2022-02-18 00:00:00+00:00,2.0,A,09315000,1840.0,A,719.0,A,12.5,A,49.2,A
2022-02-19 00:00:00+00:00,2.3,A,09315000,1810.0,A,725.0,A,12.4,A,49.8,A
2022-02-20 00:00:00+00:00,2.7,A,09315000,1760.0,A,734.0,A,12.2,A,53.0,A
2022-02-21 00:00:00+00:00,3.1,A,09315000,1790.0,A,745.0,A,11.7,A,60.4,A
2022-02-22 00:00:00+00:00,3.4,A,09315000,1800.0,A,748.0,A,11.7,A,52.1,A
2022-02-23 00:00:00+00:00,2.7,A,09315000,1820.0,A,743.0,A,11.8,A,62.0,A
2022-02-24 00:00:00+00:00,1.6,A,09315000,1770.0,A,752.0,A,12.4,A,76.4,A
2022-02-25 00:00:00+00:00,1.5,A,09315000,1630.0,A,753.0,A,12.6,A,64.4,A
2022-02-26 00:00:00+00:00,1.4,A,09315000,1470.0,A,752.0,A,12.7,A,59.7,A
2022-02-27 00:00:00+00:00,1.6,A,09315000,1330.0,A,752.0,A,12.8,A,62.4,A
2022-02-28 00:00:00+00:00,2.2,A,09315000,1270.0,A,759.0,A,12.7,A,58.6,A
2022-03-01 00:00:00+00:00,2.9,A,09315000,1500.0,A,765.0,A,12.4,A,66.5,A
2022-03-02 00:00:00+00:00,3.7,A,09315000,1820.0,A,754.0,A,12.0,A,92.2,A
2022-03-03 00:00:00+00:00,4.1,A,09315000,1930.0,A,766.0,A,11.8,A,96.2,A
2022-03-04 00:00:00+00:00,4.4,A,09315000,1890.0,A,777.0,A,11.5,A,108.0,A
2022-03-05 00:00:00+00:00,5.0,A,09315000,1930.0,A,790.0,A,11.2,A,114.0,A
2022-03-06 00:00:00+00:00,5.5,A,09315000,2010.0,A,776.0,A,11.0,A,160.0,A
2022-03-07 00:00:00+00:00,5.8,A,09315000,2100.0,A,767.0,A,10.9,A,201.0,A
2022-03-08 00:00:00+00:00,5.3,A,09315000,2360.0,A,753.0,A,11.1,A,348.0,A
2022-03-09 00:00:00+00:00,5.2,A,09315000,2850.0,A,721.0,A,10.9,A,801.0,A
2022-03-10 00:00:00+00:00,4.7,A,09315000,2820.0,A,696.0,A,11.1,A,1140.0,A
2022-03-11 00:00:00+00:00,3.7,A,09315000,2490.0,A,690.0,A,11.5,A,1150.0,A
2022-03-12 00:00:00+00:00,4.2,A,09315000,2330.0,A,703.0,A,11.5,A,773.0,A
2022-03-13 00:00:00+00:00,4.5,A,09315000,2270.0,A,704.0,A,11.3,A,668.0,A
2022-03-14 00:00:00+00:00,5.6,A,09315000,2090.0,A,696.0,A,11.1,A,606.0,A
2022-03-15 00:00:00+00:00,6.5,A,09315000,1960.0,A,688.0,A,10.8,A,573.0,A
2022-03-16 00:00:00+00:00,7.3,A,09315000,1960.0,A,695.0,A,10.5,A,,
2022-03-17 00:00:00+00:00,7.5,A,09315000,1960.0,A,721.0,A,10.5,A,,
2022-03-18 00:00:00+00:00,8.1,A,09315000,1990.0,A,751.0,A,10.3,A,,
2022-03-19 00:00:00+00:00,8.6,A,09315000,2080.0,A,771.0,A,10.2,A,,
2022-03-20 00:00:00+00:00,9.0,A,09315000,2360.0,A,768.0,A,10.0,A,,
2022-03-21 00:00:00+00:00,8.8,A,09315000,2660.0,A,773.0,A,10.1,A,,
2022-03-22 00:00:00+00:00,9.0,A,09315000,2690.0,A,750.0,A,10.1,A,,
2022-03-23 00:00:00+00:00,9.5,A,09315000,2750.0,A,732.0,A,10.0,A,,
2022-03-24 00:00:00+00:00,10.1,A,09315000,2710.0,A,695.0,A,10.0,A,,
2022-03-25 00:00:00+00:00,11.0,A,09315000,2640.0,A,640.0,A,9.8,A,525.0,A
2022-03-26 00:00:00+00:00,11.8,A,09315000,2560.0,A,634.0,A,9.5,A,453.0,A
2022-03-27 00:00:00+00:00,12.5,A,09315000,2440.0,A,668.0,A,9.3,A,434.0,A
2022-03-28 00:00:00+00:00,12.1,A,09315000,2370.0,A,708.0,A,9.2,A,476.0,A
2022-03-29 00:00:00+00:00,12.1,A,09315000,2530.0,A,704.0,A,9.2,A,506.0,A
2022-03-30 00:00:00+00:00,12.6,A,09315000,2610.0,A,708.0,A,9.2,A,561.0,A
2022-03-31 00:00:00+00:00,12.5,A,09315000,2620.0,A,720.0,A,9.2,A,487.0,A
2022-04-01 00:00:00+00:00,12.8,A,09315000,2820.0,A,726.0,A,9.2,A,453.0,A
2022-04-02 00:00:00+00:00,12.8,A,09315000,3140.0,A,718.0,A,9.2,A,542.0,A
2022-04-03 00:00:00+00:00,13.1,A,09315000,3450.0,A,705.0,A,9.1,A,1020.0,A
2022-04-04 00:00:00+00:00,13.5,A,09315000,3520.0,A,715.0,A,8.9,A,882.0,A
2022-04-05 00:00:00+00:00,13.2,A,09315000,3380.0,A,699.0,A,9.0,A,898.0,A
2022-04-06 00:00:00+00:00,12.2,A,09315000,3120.0,A,664.0,A,9.4,A,823.0,A
2022-04-07 00:00:00+00:00,11.9,A,09315000,2950.0,A,656.0,A,9.5,A,747.0,A
2022-04-08 00:00:00+00:00,12.2,A,09315000,3010.0,A,662.0,A,9.5,A,689.0,A
2022-04-09 00:00:00+00:00,12.3,A,09315000,3160.0,A,675.0,A,9.3,A,622.0,A
2022-04-10 00:00:00+00:00,11.6,A,09315000,3120.0,A,667.0,A,9.4,A,557.0,A
2022-04-11 00:00:00+00:00,11.6,A,09315000,3110.0,A,667.0,A,9.4,A,504.0,A
2022-04-12 00:00:00+00:00,10.6,A,09315000,2990.0,A,678.0,A,9.6,A,431.0,A
2022-04-13 00:00:00+00:00,10.0,A,09315000,2780.0,A,700.0,A,9.9,A,367.0,A
2022-04-14 00:00:00+00:00,9.5,A,09315000,2660.0,A,700.0,A,10.2,A,331.0,A
2022-04-15 00:00:00+00:00,10.1,A,09315000,2740.0,A,691.0,A,10.1,A,291.0,A
2022-04-16 00:00:00+00:00,10.4,A,09315000,2940.0,A,675.0,A,9.9,A,281.0,A
2022-04-17 00:00:00+00:00,11.3,A,09315000,2980.0,A,672.0,A,9.8,A,261.0,A
2022-04-18 00:00:00+00:00,12.7,A,09315000,2840.0,A,669.0,A,9.5,A,249.0,A
2022-04-19 00:00:00+00:00,13.7,A,09315000,2720.0,A,660.0,A,9.2,A,239.0,A
2022-04-20 00:00:00+00:00,14.4,A,09315000,2610.0,A,646.0,A,9.1,A,224.0,A
2022-04-21 00:00:00+00:00,15.1,A,09315000,2510.0,A,651.0,A,9.0,A,206.0,A
2022-04-22 00:00:00+00:00,14.1,A,09315000,2550.0,A,654.0,A,8.9,A,204.0,A
2022-04-23 00:00:00+00:00,13.4,A,09315000,2650.0,A,651.0,A,9.4,A,200.0,A
2022-04-24 00:00:00+00:00,13.4,A,09315000,2700.0,A,642.0,A,9.4,A,202.0,A
2022-04-25 00:00:00+00:00,13.3,A,09315000,2830.0,A,644.0,A,9.4,A,198.0,A
2022-04-26 00:00:00+00:00,13.5,A,09315000,3540.0,A,653.0,A,9.2,A,297.0,A
2022-04-27 00:00:00+00:00,14.7,A,09315000,4250.0,A,639.0,A,8.6,A,607.0,A
2022-04-28 00:00:00+00:00,15.2,A,09315000,4920.0,A,609.0,A,8.2,A,1030.0,A
2022-04-29 00:00:00+00:00,14.7,A,09315000,4860.0,A,529.0,A,8.4,A,1080.0,A
2022-04-30 00:00:00+00:00,14.8,A,09315000,4570.0,A,462.0,A,8.6,A,1030.0,A
2022-05-01 00:00:00+00:00,14.6,A,09315000,4290.0,A,432.0,A,8.6,A,917.0,A
2022-05-02 00:00:00+00:00,14.4,A,09315000,4090.0,A,431.0,A,8.8,A,665.0,A
2022-05-03 00:00:00+00:00,14.6,A,09315000,4330.0,A,451.0,A,8.7,A,546.0,A
2022-05-04 00:00:00+00:00,14.4,A,09315000,4850.0,A,460.0,A,8.8,A,580.0,A
2022-05-05 00:00:00+00:00,14.8,A,09315000,5030.0,A,454.0,A,8.7,A,687.0,A
2022-05-06 00:00:00+00:00,15.3,A,09315000,4900.0,A,432.0,A,8.6,A,659.0,A
2022-05-07 00:00:00+00:00,16.1,A,09315000,5180.0,A,410.0,A,8.3,A,735.0,A
2022-05-08 00:00:00+00:00,16.0,A,09315000,5390.0,A,398.0,A,8.2,A,752.0,A
2022-05-09 00:00:00+00:00,15.7,A,09315000,5570.0,A,390.0,A,8.3,A,727.0,A
2022-05-10 00:00:00+00:00,15.2,A,09315000,5810.0,A,376.0,A,8.4,A,812.0,A
2022-05-11 00:00:00+00:00,15.1,A,09315000,6240.0,A,408.0,A,8.5,A,811.0,A
2022-05-12 00:00:00+00:00,14.6,A,09315000,8100.0,A,428.0,A,8.2,A,1360.0,A
2022-05-13 00:00:00+00:00,14.8,A,09315000,8950.0,A,412.0,A,8.1,A,1710.0,A
2022-05-14 00:00:00+00:00,15.3,A,09315000,9000.0,A,376.0,A,8.1,A,1650.0,A
2022-05-15 00:00:00+00:00,16.0,A,09315000,8920.0,A,352.0,A,8.1,A,1260.0,A
2022-05-16 00:00:00+00:00,16.9,A,09315000,10100.0,A,352.0,A,7.7,A,1320.0,A
2022-05-17 00:00:00+00:00,17.3,A,09315000,10300.0,A,341.0,A,7.7,A,1520.0,A
2022-05-18 00:00:00+00:00,17.9,A,09315000,9660.0,A,316.0,A,7.8,A,1150.0,A
2022-05-19 00:00:00+00:00,18.6,A,09315000,10200.0,A,313.0,A,7.6,A,1060.0,A
2022-05-20 00:00:00+00:00,17.8,A,09315000,11200.0,A,312.0,A,7.5,A,1130.0,A
2022-05-21 00:00:00+00:00,16.3,A,09315000,12000.0,A,298.0,A,7.9,A,1180.0,A
2022-05-22 00:00:00+00:00,15.8,A,09315000,12800.0,A,282.0,A,8.1,A,1200.0,A
2022-05-23 00:00:00+00:00,15.2,A,09315000,13500.0,A,270.0,A,8.2,A,1170.0,A
2022-05-24 00:00:00+00:00,15.2,A,09315000,13200.0,A,264.0,A,8.2,A,1060.0,A
2022-05-25 00:00:00+00:00,15.5,A,09315000,11300.0,A,259.0,A,8.4,A,774.0,A
2022-05-26 00:00:00+00:00,16.6,A,09315000,9540.0,A,262.0,A,8.3,A,544.0,A
2022-05-27 00:00:00+00:00,17.7,A,09315000,8270.0,A,278.0,A,8.0,A,430.0,A
2022-05-28 00:00:00+00:00,17.7,A,09315000,7640.0,A,299.0,A,8.0,A,363.0,A
2022-05-29 00:00:00+00:00,17.5,A,09315000,10400.0,A,317.0,A,7.9,A,459.0,A
2022-05-30 00:00:00+00:00,16.1,A,09315000,12800.0,A,393.0,A,8.2,A,627.0,A
2022-05-31 00:00:00+00:00,14.4,A,09315000,14300.0,A,489.0,A,8.5,A,633.0,A
2022-06-01 00:00:00+00:00,14.4,A,09315000,16100.0,A,484.0,A,8.5,A,790.0,A
2022-06-02 00:00:00+00:00,15.1,A,09315000,17100.0,A,447.0,A,8.3,A,808.0,A
2022-06-03 00:00:00+00:00,15.1,A,09315000,16900.0,A,424.0,A,8.3,A,713.0,A
2022-06-04 00:00:00+00:00,15.6,A,09315000,15700.0,A,420.0,A,8.3,A,541.0,A
2022-06-05 00:00:00+00:00,16.5,A,09315000,13800.0,A,443.0,A,8.2,A,440.0,A
2022-06-06 00:00:00+00:00,17.2,A,09315000,10900.0,A,469.0,A,8.2,A,327.0,A
2022-06-07 00:00:00+00:00,18.3,A,09315000,9860.0,A,465.0,A,8.0,A,267.0,A
2022-06-08 00:00:00+00:00,19.8,A,09315000,7910.0,A,439.0,A,7.8,A,225.0,A
2022-06-09 00:00:00+00:00,20.9,A,09315000,7820.0,A,439.0,A,7.6,A,216.0,A
2022-06-10 00:00:00+00:00,21.8,A,09315000,8730.0,A,368.0,A,7.5,A,246.0,A
2022-06-11 00:00:00+00:00,22.5,A,09315000,9400.0,A,313.0,A,7.3,A,279.0,A
2022-06-12 00:00:00+00:00,22.8,A,09315000,9550.0,A,282.0,A,7.2,A,295.0,A
2022-06-13 00:00:00+00:00,21.8,A,09315000,9290.0,A,266.0,A,7.3,A,301.0,A
2022-06-14 00:00:00+00:00,21.0,A,09315000,9300.0,A,259.0,A,7.6,A,283.0,A
2022-06-15 00:00:00+00:00,20.8,A,09315000,9700.0,A,256.0,A,7.6,A,312.0,A
2022-06-16 00:00:00+00:00,20.4,A,09315000,9860.0,A,248.0,A,7.7,A,308.0,A
2022-06-17 00:00:00+00:00,20.5,A,09315000,9600.0,A,241.0,A,7.6,A,308.0,A
2022-06-18 00:00:00+00:00,20.5,A,09315000,8730.0,A,241.0,A,7.6,A,298.0,A
2022-06-19 00:00:00+00:00,20.7,A,09315000,7470.0,A,281.0,A,7.5,A,799.0,A
2022-06-20 00:00:00+00:00,20.1,A,09315000,6110.0,A,294.0,A,7.6,A,1130.0,A
2022-06-21 00:00:00+00:00,20.4,A,09315000,5680.0,A,325.0,A,7.6,A,1190.0,A
