datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd
2011-10-01 00:00:00+00:00,8.6,A,14159500,,,,,469.0,A
2011-10-02 00:00:00+00:00,8.4,A,14159500,,,,,469.0,A
2011-10-03 00:00:00+00:00,8.8,A,14159500,,,,,476.0,A
2011-10-04 00:00:00+00:00,8.8,A,14159500,,,,,478.0,A
2011-10-05 00:00:00+00:00,9.0,A,14159500,,,,,478.0,A
2011-10-06 00:00:00+00:00,9.0,A,14159500,,,,,476.0,A
2011-10-07 00:00:00+00:00,8.9,A,14159500,,,,,469.0,A
2011-10-08 00:00:00+00:00,8.5,A,14159500,,,,,464.0,A
2011-10-09 00:00:00+00:00,8.6,A,14159500,,,,,464.0,A
2011-10-10 00:00:00+00:00,8.7,A,14159500,,,,,466.0,A
2011-10-11 00:00:00+00:00,8.7,A,14159500,,,,,461.0,A
2011-10-12 00:00:00+00:00,8.6,A,14159500,,,,,458.0,A
2011-10-13 00:00:00+00:00,9.0,A,14159500,,,,,466.0,A
2011-10-14 00:00:00+00:00,8.5,A,14159500,,,,,469.0,A
2011-10-15 00:00:00+00:00,8.6,A,14159500,,,,,804.0,A
2011-10-16 00:00:00+00:00,9.1,A,14159500,,,,,1000.0,A
2011-10-17 00:00:00+00:00,8.9,A,14159500,,,,,1000.0,A
2011-10-18 00:00:00+00:00,9.0,A,14159500,,,,,998.0,A
2011-10-19 00:00:00+00:00,8.8,A,14159500,,,,,1000.0,A
2011-10-20 00:00:00+00:00,9.0,A,14159500,,,,,1000.0,A
2011-10-21 00:00:00+00:00,9.0,A,14159500,,,,,1000.0,A
2011-10-22 00:00:00+00:00,9.1,A,14159500,,,,,996.0,A
2011-10-23 00:00:00+00:00,9.1,A,14159500,,,,,992.0,A
2011-10-24 00:00:00+00:00,8.9,A,14159500,,,,,1030.0,A
2011-10-25 00:00:00+00:00,9.0,A,14159500,,,,,1090.0,A
2011-10-26 00:00:00+00:00,9.0,A,14159500,,,,,1100.0,A
2011-10-27 00:00:00+00:00,9.0,A,14159500,,,,,1050.0,A
