datetime,00060_Mean,00060_Mean_cd,site_no,00065_Mean,00065_Mean_cd,30208_m^3/s_Mean,30208_m^3/s_Mean_cd,99065_meters_Mean,99065_meters_Mean_cd
2018-11-16 00:00:00+00:00,80.4,A,12306500,3.52,A,,,,
2018-11-17 00:00:00+00:00,71.9,"A, e",12306500,3.48,A,,,,
2018-11-18 00:00:00+00:00,65.2,"A, e",12306500,3.53,A,,,,
2018-11-19 00:00:00+00:00,64.7,"A, e",12306500,3.63,A,,,,
2018-11-20 00:00:00+00:00,64.8,"A, e",12306500,3.74,A,,,,
2018-11-21 00:00:00+00:00,65.3,"A, e",12306500,3.59,A,,,,
2018-11-22 00:00:00+00:00,75.7,"A, e",12306500,3.5,A,,,,
2018-11-23 00:00:00+00:00,80.0,A,12306500,3.51,A,,,,
2018-11-24 00:00:00+00:00,75.4,A,12306500,3.5,A,,,,
2018-11-25 00:00:00+00:00,72.3,A,12306500,3.48,A,,,,
2018-11-26 00:00:00+00:00,70.6,A,12306500,3.48,A,,,,
2018-11-27 00:00:00+00:00,77.3,A,12306500,3.5,A,,,,
2018-11-28 00:00:00+00:00,78.3,A,12306500,3.51,A,,,,
2018-11-29 00:00:00+00:00,79.8,A,12306500,3.51,A,,,,
2018-11-30 00:00:00+00:00,80.0,A,12306500,3.51,A,,,,
2018-12-01 00:00:00+00:00,81.5,A,12306500,3.52,A,,,,
2018-12-02 00:00:00+00:00,79.4,A,12306500,3.51,A,,,,
2018-12-03 00:00:00+00:00,77.9,A,12306500,3.51,A,,,,
2018-12-04 00:00:00+00:00,75.0,A,12306500,3.5,A,,,,
2018-12-05 00:00:00+00:00,66.7,"A, e",12306500,3.53,A,,,,
2018-12-06 00:00:00+00:00,55.0,"A, e",12306500,3.9,A,,,,
2018-12-07 00:00:00+00:00,53.5,"A, e",12306500,3.91,A,,,,
2018-12-08 00:00:00+00:00,54.6,"A, e",12306500,3.86,A,,,,
2018-12-09 00:00:00+00:00,56.9,"A, e",12306500,3.87,A,,,,
2018-12-10 00:00:00+00:00,55.5,"A, e",12306500,3.77,A,,,,
2018-12-11 00:00:00+00:00,55.2,"A, e",12306500,3.66,A,,,,
2018-12-12 00:00:00+00:00,61.5,"A, e",12306500,3.63,A,,,,
2018-12-13 00:00:00+00:00,56.0,"A, e",12306500,3.5,A,,,,
2018-12-14 00:00:00+00:00,52.6,"A, e",12306500,3.47,A,,,,
2018-12-15 00:00:00+00:00,56.5,"A, e",12306500,3.47,A,,,,
2018-12-16 00:00:00+00:00,63.7,"A, e",12306500,3.47,A,,,,
2018-12-17 00:00:00+00:00,70.8,A,12306500,3.48,A,,,,
2018-12-18 00:00:00+00:00,81.8,A,12306500,3.52,A,,,,
2018-12-19 00:00:00+00:00,83.9,A,12306500,3.53,A,,,,
2018-12-20 00:00:00+00:00,79.6,A,12306500,3.51,A,,,,
2018-12-21 00:00:00+00:00,82.6,A,12306500,3.52,A,,,,
2018-12-22 00:00:00+00:00,69.0,"A, e",12306500,3.6,A,,,,
2018-12-23 00:00:00+00:00,61.8,"A, e",12306500,3.67,A,,,,
2018-12-24 00:00:00+00:00,58.4,"A, e",12306500,3.52,A,,,,
2018-12-25 00:00:00+00:00,54.9,"A, e",12306500,3.5,A,,,,
2018-12-26 00:00:00+00:00,51.7,"A, e",12306500,3.49,A,,,,
2018-12-27 00:00:00+00:00,49.2,"A, e",12306500,3.58,A,,,,
2018-12-28 00:00:00+00:00,46.5,"A, e",12306500,3.57,A,,,,
2018-12-29 00:00:00+00:00,56.0,"A, e",12306500,3.48,A,,,,
2018-12-30 00:00:00+00:00,66.2,"A, e",12306500,3.51,A,,,,
2018-12-31 00:00:00+00:00,59.7,"A, e",12306500,3.56,A,1.69,"A, e",1.085,A
2019-01-01 00:00:00+00:00,57.9,"A, e",12306500,3.6,A,1.64,"A, e",1.098,A
2019-01-02 00:00:00+00:00,57.3,"A, e",12306500,3.47,A,1.62,"A, e",1.058,A
2019-01-03 00:00:00+00:00,68.6,"A, e",12306500,3.49,A,1.94,"A, e",1.063,A
2019-01-04 00:00:00+00:00,77.2,A,12306500,3.5,A,2.19,A,1.068,A
2019-01-05 00:00:00+00:00,73.4,A,12306500,3.49,A,2.08,A,1.063,A
2019-01-06 00:00:00+00:00,73.0,A,12306500,3.49,A,2.07,A,1.063,A
2019-01-07 00:00:00+00:00,68.5,"A, e",12306500,3.48,A,1.94,"A, e",1.061,A
2019-01-08 00:00:00+00:00,57.5,"A, e",12306500,3.81,A,1.63,"A, e",1.162,A
2019-01-09 00:00:00+00:00,59.3,"A, e",12306500,3.86,A,1.68,"A, e",1.175,A
2019-01-10 00:00:00+00:00,67.4,"A, e",12306500,3.58,A,1.91,"A, e",1.092,A
2019-01-11 00:00:00+00:00,69.4,"A, e",12306500,3.52,A,1.97,"A, e",1.072,A
2019-01-12 00:00:00+00:00,64.0,"A, e",12306500,3.49,A,1.81,"A, e",1.064,A
2019-01-13 00:00:00+00:00,60.3,"A, e",12306500,3.5,A,1.71,"A, e",1.066,A
2019-01-14 00:00:00+00:00,57.1,"A, e",12306500,3.94,A,1.62,"A, e",1.201,A
2019-01-15 00:00:00+00:00,57.4,"A, e",12306500,3.73,A,1.62,"A, e",1.138,A
2019-01-16 00:00:00+00:00,59.3,"A, e",12306500,3.69,A,1.68,"A, e",1.126,A
2019-01-17 00:00:00+00:00,61.1,"A, e",12306500,3.76,A,1.73,"A, e",1.147,A
2019-01-18 00:00:00+00:00,59.1,"A, e",12306500,3.77,A,1.67,"A, e",1.149,A
2019-01-19 00:00:00+00:00,57.0,"A, e",12306500,3.68,A,1.62,"A, e",1.121,A
2019-01-20 00:00:00+00:00,57.1,"A, e",12306500,3.5,A,1.62,"A, e",1.066,A
2019-01-21 00:00:00+00:00,55.0,"A, e",12306500,3.48,A,1.56,"A, e",1.06,A
2019-01-22 00:00:00+00:00,54.0,"A, e",12306500,3.47,A,1.53,"A, e",1.057,A
2019-01-23 00:00:00+00:00,58.1,"A, e",12306500,3.47,A,1.64,"A, e",1.057,A
2019-01-24 00:00:00+00:00,59.9,"A, e",12306500,3.45,A,1.7,"A, e",1.052,A
2019-01-25 00:00:00+00:00,62.6,"A, e",12306500,3.45,A,1.77,"A, e",1.052,A
2019-01-26 00:00:00+00:00,64.8,A,12306500,3.45,A,1.83,A,1.053,A
2019-01-27 00:00:00+00:00,63.7,A,12306500,3.45,A,1.8,A,1.051,A
2019-01-28 00:00:00+00:00,54.8,"A, e",12306500,3.51,A,1.55,"A, e",1.071,A
2019-01-29 00:00:00+00:00,49.3,"A, e",12306500,3.76,A,1.4,"A, e",1.148,A
2019-01-30 00:00:00+00:00,49.1,"A, e",12306500,3.66,A,1.39,"A, e",1.117,A
2019-01-31 00:00:00+00:00,47.9,"A, e",12306500,3.47,A,1.36,"A, e",1.056,A
2019-02-01 00:00:00+00:00,47.1,"A, e",12306500,3.44,A,1.33,"A, e",1.05,A
2019-02-02 00:00:00+00:00,46.1,"A, e",12306500,3.49,A,1.3,"A, e",1.062,A
2019-02-03 00:00:00+00:00,45.2,"A, e",12306500,3.48,A,1.28,"A, e",1.061,A
2019-02-04 00:00:00+00:00,45.2,"A, e",12306500,3.47,A,1.28,"A, e",1.056,A
2019-02-05 00:00:00+00:00,45.2,"A, e",12306500,3.66,A,1.28,"A, e",1.115,A
2019-02-06 00:00:00+00:00,44.9,"A, e",12306500,3.7,A,1.27,"A, e",1.129,A
2019-02-07 00:00:00+00:00,44.6,"A, e",12306500,3.66,A,1.26,"A, e",1.116,A
2019-02-08 00:00:00+00:00,44.6,"A, e",12306500,3.7,A,1.26,"A, e",1.127,A
2019-02-09 00:00:00+00:00,44.9,"A, e",12306500,3.68,A,1.27,"A, e",1.121,A
2019-02-10 00:00:00+00:00,45.0,"A, e",12306500,3.73,A,1.27,"A, e",1.137,A
2019-02-11 00:00:00+00:00,44.9,"A, e",12306500,3.81,A,1.27,"A, e",1.163,A
2019-02-12 00:00:00+00:00,45.1,"A, e",12306500,3.9,A,1.28,"A, e",1.189,A
2019-02-13 00:00:00+00:00,45.1,"A, e",12306500,4.0,A,1.28,"A, e",1.219,A
2019-02-14 00:00:00+00:00,45.1,"A, e",12306500,4.02,A,1.28,"A, e",1.225,A
2019-02-15 00:00:00+00:00,45.3,"A, e",12306500,4.01,A,1.28,"A, e",1.223,A
2019-02-16 00:00:00+00:00,45.0,"A, e",12306500,4.02,A,1.27,"A, e",1.225,A
2019-02-17 00:00:00+00:00,44.8,"A, e",12306500,4.0,A,1.27,"A, e",1.218,A
2019-02-18 00:00:00+00:00,44.7,"A, e",12306500,3.94,A,1.27,"A, e",1.202,A
2019-02-19 00:00:00+00:00,44.7,"A, e",12306500,4.02,A,1.27,"A, e",1.226,A
2019-02-20 00:00:00+00:00,44.4,"A, e",12306500,4.04,A,1.26,"A, e",1.231,A
2019-02-21 00:00:00+00:00,44.3,"A, e",12306500,4.02,A,1.26,"A, e",1.225,A
2019-02-22 00:00:00+00:00,44.6,"A, e",12306500,4.02,A,1.26,"A, e",1.225,A
2019-02-23 00:00:00+00:00,44.6,"A, e",12306500,4.03,A,1.26,"A, e",1.227,A
2019-02-24 00:00:00+00:00,44.6,"A, e",12306500,3.99,A,1.26,"A, e",1.216,A
2019-02-25 00:00:00+00:00,44.6,"A, e",12306500,3.97,A,1.26,"A, e",1.209,A
2019-02-26 00:00:00+00:00,44.7,"A, e",12306500,4.02,A,1.27,"A, e",1.224,A
2019-02-27 00:00:00+00:00,44.9,"A, e",12306500,4.05,A,1.27,"A, e",1.234,A
2019-02-28 00:00:00+00:00,45.2,"A, e",12306500,4.07,A,1.28,"A, e",1.242,A
2019-03-01 00:00:00+00:00,45.3,"A, e",12306500,4.1,A,1.28,"A, e",1.249,A
2019-03-02 00:00:00+00:00,44.9,"A, e",12306500,4.05,A,1.27,"A, e",1.234,A
2019-03-03 00:00:00+00:00,44.6,"A, e",12306500,4.03,A,1.26,"A, e",1.228,A
2019-03-04 00:00:00+00:00,44.5,"A, e",12306500,4.1,A,1.26,"A, e",1.251,A
2019-03-05 00:00:00+00:00,44.6,"A, e",12306500,4.14,A,1.26,"A, e",1.262,A
2019-03-06 00:00:00+00:00,44.4,"A, e",12306500,4.17,A,1.26,"A, e",1.272,A
2019-03-07 00:00:00+00:00,44.3,"A, e",12306500,4.18,A,1.26,"A, e",1.275,A
2019-03-08 00:00:00+00:00,44.3,"A, e",12306500,4.19,A,1.25,"A, e",1.276,A
2019-03-09 00:00:00+00:00,44.2,"A, e",12306500,4.18,A,1.25,"A, e",1.274,A
2019-03-10 00:00:00+00:00,44.1,"A, e",12306500,4.16,A,1.25,"A, e",1.268,A
2019-03-11 00:00:00+00:00,44.2,"A, e",12306500,4.18,A,1.25,"A, e",1.273,A
2019-03-12 00:00:00+00:00,44.7,"A, e",12306500,4.21,A,1.27,"A, e",1.284,A
2019-03-13 00:00:00+00:00,45.2,"A, e",12306500,4.22,A,1.28,"A, e",1.288,A
2019-03-14 00:00:00+00:00,45.3,"A, e",12306500,4.07,A,1.28,"A, e",1.241,A
2019-03-15 00:00:00+00:00,46.4,"A, e",12306500,3.62,A,1.31,"A, e",1.102,A
2019-03-16 00:00:00+00:00,47.6,"A, e",12306500,3.43,A,1.35,"A, e",1.047,A
2019-03-17 00:00:00+00:00,47.3,"A, e",12306500,3.45,A,1.34,"A, e",1.052,A
2019-03-18 00:00:00+00:00,49.7,"A, e",12306500,3.48,A,1.41,"A, e",1.06,A
2019-03-19 00:00:00+00:00,62.0,"A, e",12306500,3.47,A,1.75,"A, e",1.058,A
2019-03-20 00:00:00+00:00,74.7,A,12306500,3.49,A,2.12,A,1.065,A
2019-03-21 00:00:00+00:00,84.3,A,12306500,3.53,A,2.39,A,1.076,A
2019-03-22 00:00:00+00:00,101.0,A,12306500,3.59,A,2.87,A,1.094,A
2019-03-23 00:00:00+00:00,129.0,A,12306500,3.68,A,3.64,A,1.121,A
2019-03-24 00:00:00+00:00,155.0,A,12306500,3.75,A,4.4,A,1.144,A
2019-03-25 00:00:00+00:00,181.0,A,12306500,3.82,A,5.12,A,1.164,A
2019-03-26 00:00:00+00:00,214.0,A,12306500,3.9,A,6.05,A,1.188,A
2019-03-27 00:00:00+00:00,232.0,A,12306500,3.94,A,6.57,A,1.201,A
2019-03-28 00:00:00+00:00,243.0,A,12306500,3.96,A,6.88,A,1.208,A
2019-03-29 00:00:00+00:00,252.0,A,12306500,3.98,A,7.14,A,1.214,A
2019-03-30 00:00:00+00:00,274.0,A,12306500,4.03,A,7.75,A,1.228,A
2019-03-31 00:00:00+00:00,301.0,A,12306500,4.08,A,8.52,A,1.245,A
2019-04-01 00:00:00+00:00,322.0,A,12306500,4.12,A,9.13,A,1.257,A
2019-04-02 00:00:00+00:00,339.0,A,12306500,4.16,A,9.6,A,1.267,A
2019-04-03 00:00:00+00:00,352.0,A,12306500,4.18,A,9.96,A,1.274,A
2019-04-04 00:00:00+00:00,381.0,A,12306500,4.23,A,10.8,A,1.289,A
2019-04-05 00:00:00+00:00,432.0,A,12306500,4.32,A,12.2,A,1.316,A
2019-04-06 00:00:00+00:00,495.0,A,12306500,4.42,A,14.0,A,1.347,A
2019-04-07 00:00:00+00:00,524.0,A,12306500,4.46,A,14.8,A,1.36,A
2019-04-08 00:00:00+00:00,537.0,A,12306500,4.48,A,15.2,A,1.366,A
2019-04-09 00:00:00+00:00,639.0,A,12306500,4.63,A,18.1,A,1.41,A
2019-04-10 00:00:00+00:00,799.0,A,12306500,4.84,A,22.6,A,1.474,A
2019-04-11 00:00:00+00:00,838.0,A,12306500,4.89,A,23.7,A,1.489,A
2019-04-12 00:00:00+00:00,802.0,A,12306500,4.84,A,22.7,A,1.476,A
2019-04-13 00:00:00+00:00,771.0,A,12306500,4.8,A,21.8,A,1.464,A
2019-04-14 00:00:00+00:00,760.0,A,12306500,4.79,A,21.5,A,1.459,A
2019-04-15 00:00:00+00:00,718.0,A,12306500,4.73,A,20.3,A,1.443,A
2019-04-16 00:00:00+00:00,677.0,A,12306500,4.68,A,19.2,A,1.427,A
2019-04-17 00:00:00+00:00,653.0,A,12306500,4.65,A,18.5,A,1.417,A
2019-04-18 00:00:00+00:00,672.0,A,12306500,4.67,A,19.0,A,1.425,A
2019-04-19 00:00:00+00:00,853.0,A,12306500,4.9,A,24.1,A,1.493,A
2019-04-20 00:00:00+00:00,1410.0,A,12306500,5.49,A,39.9,A,1.674,A
2019-04-21 00:00:00+00:00,1420.0,A,12306500,5.5,A,40.2,A,1.677,A
2019-04-22 00:00:00+00:00,1420.0,A,12306500,5.5,A,40.2,A,1.677,A
2019-04-23 00:00:00+00:00,1560.0,A,12306500,5.63,A,44.3,A,1.717,A
2019-04-24 00:00:00+00:00,1850.0,A,12306500,5.88,A,52.3,A,1.792,A
2019-04-25 00:00:00+00:00,1860.0,A,12306500,5.89,A,52.7,A,1.796,A
2019-04-26 00:00:00+00:00,1760.0,A,12306500,5.81,A,50.0,A,1.771,A
2019-04-27 00:00:00+00:00,1670.0,A,12306500,5.73,A,47.4,A,1.747,A
2019-04-28 00:00:00+00:00,1540.0,A,12306500,5.62,A,43.7,A,1.712,A
2019-04-29 00:00:00+00:00,1400.0,A,12306500,5.48,A,39.6,A,1.671,A
2019-04-30 00:00:00+00:00,1280.0,A,12306500,5.37,A,36.3,A,1.636,A
2019-05-01 00:00:00+00:00,1180.0,A,12306500,5.26,A,33.3,A,1.604,A
2019-05-02 00:00:00+00:00,1090.0,A,12306500,5.17,A,30.8,A,1.575,A
2019-05-03 00:00:00+00:00,1020.0,A,12306500,5.09,A,28.9,A,1.553,A
2019-05-04 00:00:00+00:00,1010.0,A,12306500,5.09,A,28.7,A,1.55,A
2019-05-05 00:00:00+00:00,1090.0,A,12306500,5.17,A,30.9,A,1.576,A
2019-05-06 00:00:00+00:00,1180.0,A,12306500,5.27,A,33.5,A,1.606,A
2019-05-07 00:00:00+00:00,1300.0,A,12306500,5.39,A,36.9,A,1.643,A
2019-05-08 00:00:00+00:00,1460.0,A,12306500,5.54,A,41.3,A,1.688,A
2019-05-09 00:00:00+00:00,1570.0,A,12306500,5.64,A,44.4,A,1.719,A
2019-05-10 00:00:00+00:00,1700.0,A,12306500,5.76,A,48.2,A,1.755,A
2019-05-11 00:00:00+00:00,2040.0,A,12306500,6.04,A,57.7,A,1.84,A
2019-05-12 00:00:00+00:00,2510.0,A,12306500,6.39,A,71.1,A,1.949,A
2019-05-13 00:00:00+00:00,2860.0,A,12306500,6.64,A,81.1,A,2.025,A
2019-05-14 00:00:00+00:00,2920.0,A,12306500,6.68,A,82.7,A,2.037,A
2019-05-15 00:00:00+00:00,2920.0,A,12306500,6.68,A,82.6,A,2.036,A
2019-05-16 00:00:00+00:00,3020.0,A,12306500,6.75,A,85.4,A,2.057,A
2019-05-17 00:00:00+00:00,2970.0,A,12306500,6.71,A,84.1,A,2.046,A
2019-05-18 00:00:00+00:00,2710.0,A,12306500,6.53,A,76.6,A,1.991,A
2019-05-19 00:00:00+00:00,2430.0,A,12306500,6.34,A,68.8,A,1.931,A
2019-05-20 00:00:00+00:00,2150.0,A,12306500,6.13,A,60.9,A,1.867,A
2019-05-21 00:00:00+00:00,1890.0,A,12306500,5.91,A,53.4,A,1.802,A
2019-05-22 00:00:00+00:00,1700.0,A,12306500,5.75,A,48.1,A,1.754,A
2019-05-23 00:00:00+00:00,1590.0,A,12306500,5.66,A,45.0,A,1.724,A
2019-05-24 00:00:00+00:00,1550.0,A,12306500,5.62,A,44.0,A,1.714,A
2019-05-25 00:00:00+00:00,1600.0,A,12306500,5.66,A,45.2,A,1.726,A
2019-05-26 00:00:00+00:00,1790.0,A,12306500,5.83,A,50.7,A,1.778,A
2019-05-27 00:00:00+00:00,1660.0,A,12306500,5.72,A,47.0,A,1.744,A
2019-05-28 00:00:00+00:00,1630.0,A,12306500,5.69,A,46.1,A,1.735,A
2019-05-29 00:00:00+00:00,1620.0,A,12306500,5.69,A,45.9,A,1.734,A
2019-05-30 00:00:00+00:00,1600.0,A,12306500,5.67,A,45.3,A,1.727,A
2019-05-31 00:00:00+00:00,1530.0,A,12306500,5.61,A,43.4,A,1.709,A
2019-06-01 00:00:00+00:00,1490.0,A,12306500,5.57,A,42.3,A,1.698,A
2019-06-02 00:00:00+00:00,1440.0,A,12306500,5.52,A,40.8,A,1.683,A
2019-06-03 00:00:00+00:00,1360.0,A,12306500,5.44,A,38.4,A,1.658,A
2019-06-04 00:00:00+00:00,1240.0,A,12306500,5.33,A,35.1,A,1.623,A
2019-06-05 00:00:00+00:00,1120.0,A,12306500,5.21,A,31.8,A,1.587,A
2019-06-06 00:00:00+00:00,1050.0,A,12306500,5.13,A,29.7,A,1.563,A
2019-06-07 00:00:00+00:00,977.0,A,12306500,5.05,A,27.7,A,1.538,A
2019-06-08 00:00:00+00:00,897.0,A,12306500,4.96,A,25.4,A,1.51,A
2019-06-09 00:00:00+00:00,831.0,A,12306500,4.88,A,23.5,A,1.487,A
2019-06-10 00:00:00+00:00,763.0,A,12306500,4.79,A,21.6,A,1.461,A
2019-06-11 00:00:00+00:00,706.0,A,12306500,4.72,A,20.0,A,1.438,A
2019-06-12 00:00:00+00:00,655.0,A,12306500,4.65,A,18.5,A,1.418,A
2019-06-13 00:00:00+00:00,606.0,A,12306500,4.58,A,17.2,A,1.397,A
2019-06-14 00:00:00+00:00,588.0,A,12306500,4.56,A,16.6,A,1.389,A
2019-06-15 00:00:00+00:00,551.0,A,12306500,4.5,A,15.6,A,1.373,A
2019-06-16 00:00:00+00:00,510.0,A,12306500,4.44,A,14.5,A,1.354,A
2019-06-17 00:00:00+00:00,477.0,A,12306500,4.39,A,13.5,A,1.339,A
2019-06-18 00:00:00+00:00,446.0,A,12306500,4.34,A,12.6,A,1.323,A
2019-06-19 00:00:00+00:00,407.0,A,12306500,4.28,A,11.5,A,1.303,A
2019-06-20 00:00:00+00:00,385.0,A,12306500,4.24,A,10.9,A,1.292,A
2019-06-21 00:00:00+00:00,391.0,A,12306500,4.25,A,11.1,A,1.295,A
2019-06-22 00:00:00+00:00,399.0,A,12306500,4.26,A,11.3,A,1.299,A
2019-06-23 00:00:00+00:00,416.0,A,12306500,4.29,A,11.8,A,1.308,A
2019-06-24 00:00:00+00:00,403.0,A,12306500,4.27,A,11.4,A,1.301,A
2019-06-25 00:00:00+00:00,387.0,A,12306500,4.24,A,10.9,A,1.293,A
2019-06-26 00:00:00+00:00,361.0,A,12306500,4.2,A,10.2,A,1.279,A
2019-06-27 00:00:00+00:00,378.0,A,12306500,4.23,A,10.7,A,1.288,A
2019-06-28 00:00:00+00:00,399.0,A,12306500,4.26,A,11.3,A,1.299,A
2019-06-29 00:00:00+00:00,353.0,A,12306500,4.18,A,10.0,A,1.275,A
2019-06-30 00:00:00+00:00,329.0,A,12306500,4.14,A,9.32,A,1.261,A
2019-07-01 00:00:00+00:00,312.0,A,12306500,4.1,A,8.84,A,1.251,A
2019-07-02 00:00:00+00:00,300.0,A,12306500,4.08,A,8.49,A,1.244,A
2019-07-03 00:00:00+00:00,297.0,A,12306500,4.07,A,8.4,A,1.242,A
2019-07-04 00:00:00+00:00,292.0,A,12306500,4.07,A,8.26,A,1.239,A
2019-07-05 00:00:00+00:00,322.0,A,12306500,4.12,A,9.11,A,1.257,A
2019-07-06 00:00:00+00:00,311.0,A,12306500,4.1,A,8.81,A,1.251,A
2019-07-07 00:00:00+00:00,294.0,A,12306500,4.07,A,8.33,A,1.241,A
2019-07-08 00:00:00+00:00,283.0,A,12306500,4.05,A,8.0,A,1.234,A
2019-07-09 00:00:00+00:00,272.0,A,12306500,4.02,A,7.69,A,1.227,A
2019-07-10 00:00:00+00:00,260.0,A,12306500,4.0,A,7.36,A,1.219,A
2019-07-11 00:00:00+00:00,252.0,A,12306500,3.98,A,7.14,A,1.214,A
2019-07-12 00:00:00+00:00,241.0,A,12306500,3.96,A,6.81,A,1.207,A
2019-07-13 00:00:00+00:00,228.0,A,12306500,3.93,A,6.44,A,1.198,A
2019-07-14 00:00:00+00:00,216.0,A,12306500,3.9,A,6.11,A,1.19,A
2019-07-15 00:00:00+00:00,204.0,A,12306500,3.88,A,5.77,A,1.181,A
2019-07-16 00:00:00+00:00,200.0,A,12306500,3.87,A,5.67,A,1.179,A
2019-07-17 00:00:00+00:00,194.0,A,12306500,3.85,A,5.51,A,1.175,A
2019-07-18 00:00:00+00:00,199.0,A,12306500,3.86,A,5.64,A,1.178,A
2019-07-19 00:00:00+00:00,197.0,A,12306500,3.86,A,5.58,A,1.176,A
2019-07-20 00:00:00+00:00,185.0,A,12306500,3.83,A,5.24,A,1.168,A
2019-07-21 00:00:00+00:00,180.0,A,12306500,3.82,A,5.09,A,1.163,A
