datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2020-11-16 00:00:00+00:00,,,09315000,1870.0,A,,,,,,
2020-11-17 00:00:00+00:00,,,09315000,1890.0,A,,,,,,
2020-11-18 00:00:00+00:00,,,09315000,1860.0,A,,,,,,
2020-11-19 00:00:00+00:00,,,09315000,1850.0,A,,,,,,
2020-11-20 00:00:00+00:00,,,09315000,1850.0,A,,,,,,
2020-11-21 00:00:00+00:00,,,09315000,1820.0,A,,,,,,
2020-11-22 00:00:00+00:00,,,09315000,1820.0,A,,,,,,
2020-11-23 00:00:00+00:00,,,09315000,1810.0,A,,,,,,
2020-11-24 00:00:00+00:00,,,09315000,1820.0,A,,,,,,
2020-11-25 00:00:00+00:00,,,09315000,1830.0,A,,,,,,
2020-11-26 00:00:00+00:00,,,09315000,1840.0,A,,,,,,
2020-11-27 00:00:00+00:00,,,09315000,1840.0,A,,,,,,
2020-11-28 00:00:00+00:00,,,09315000,1830.0,A,,,,,,
2020-11-29 00:00:00+00:00,,,09315000,1840.0,A,,,,,,
2020-11-30 00:00:00+00:00,,,09315000,1770.0,A,,,,,,
2020-12-01 00:00:00+00:00,,,09315000,1590.0,A,,,,,,
2020-12-02 00:00:00+00:00,,,09315000,1450.0,"A, e",,,,,,
2020-12-03 00:00:00+00:00,,,09315000,1410.0,"A, e",,,,,,
2020-12-04 00:00:00+00:00,,,09315000,1390.0,"A, e",,,,,,
2020-12-05 00:00:00+00:00,,,09315000,1370.0,"A, e",,,,,,
2020-12-06 00:00:00+00:00,,,09315000,1360.0,"A, e",,,,,,
2020-12-07 00:00:00+00:00,,,09315000,1360.0,"A, e",,,,,,
2020-12-08 00:00:00+00:00,,,09315000,1370.0,"A, e",,,,,,
2020-12-09 00:00:00+00:00,,,09315000,1390.0,"A, e",,,,,,
2020-12-10 00:00:00+00:00,,,09315000,1450.0,"A, e",,,,,,
2020-12-11 00:00:00+00:00,,,09315000,1530.0,"A, e",,,,,,
2020-12-12 00:00:00+00:00,,,09315000,1570.0,"A, e",,,,,,
2020-12-13 00:00:00+00:00,,,09315000,1610.0,"A, e",,,,,,
2020-12-14 00:00:00+00:00,,,09315000,1630.0,"A, e",,,,,,
2020-12-15 00:00:00+00:00,,,09315000,1640.0,"A, e",,,,,,
2020-12-16 00:00:00+00:00,,,09315000,1640.0,"A, e",,,,,,
2020-12-17 00:00:00+00:00,,,09315000,1650.0,"A, e",,,,,,
2020-12-18 00:00:00+00:00,,,09315000,1650.0,"A, e",,,,,,
2020-12-19 00:00:00+00:00,,,09315000,1650.0,"A, e",,,,,,
2020-12-20 00:00:00+00:00,,,09315000,1650.0,"A, e",,,,,,
2020-12-21 00:00:00+00:00,,,09315000,1650.0,"A, e",,,,,,
2020-12-22 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2020-12-23 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2020-12-24 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2020-12-25 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2020-12-26 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2020-12-27 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2020-12-28 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2020-12-29 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2020-12-30 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2020-12-31 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-01 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-02 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-03 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-04 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-05 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-06 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-07 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-08 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-09 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-10 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-11 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-12 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-13 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-14 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-15 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-16 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-17 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-18 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-19 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-20 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-21 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-22 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-23 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-24 00:00:00+00:00,,,09315000,1660.0,"A, e",,,,,,
2021-01-25 00:00:00+00:00,,,09315000,1670.0,"A, e",,,,,,
2021-01-26 00:00:00+00:00,,,09315000,1680.0,"A, e",,,,,,
2021-01-27 00:00:00+00:00,,,09315000,1680.0,"A, e",,,,,,
2021-01-28 00:00:00+00:00,,,09315000,1700.0,"A, e",,,,,,
2021-01-29 00:00:00+00:00,,,09315000,1710.0,"A, e",,,,,,
2021-01-30 00:00:00+00:00,,,09315000,1720.0,"A, e",,,,,,
2021-01-31 00:00:00+00:00,,,09315000,1730.0,"A, e",,,,,,
2021-02-01 00:00:00+00:00,,,09315000,1750.0,"A, e",,,,,,
2021-02-02 00:00:00+00:00,,,09315000,1770.0,"A, e",,,,,,
2021-02-03 00:00:00+00:00,,,09315000,1780.0,"A, e",,,,,,
2021-02-04 00:00:00+00:00,,,09315000,1790.0,"A, e",,,,,,
2021-02-05 00:00:00+00:00,,,09315000,1810.0,"A, e",,,,,,
2021-02-06 00:00:00+00:00,,,09315000,1830.0,"A, e",,,,,,
2021-02-07 00:00:00+00:00,,,09315000,1830.0,"A, e",,,,,,
2021-02-08 00:00:00+00:00,,,09315000,1840.0,A,,,,,,
2021-02-09 00:00:00+00:00,,,09315000,1900.0,A,,,,,,
2021-02-10 00:00:00+00:00,,,09315000,1890.0,A,,,,,,
2021-02-11 00:00:00+00:00,,,09315000,1870.0,A,,,,,,
2021-02-12 00:00:00+00:00,,,09315000,1890.0,A,,,,,,
2021-02-13 00:00:00+00:00,,,09315000,1980.0,A,,,,,,
2021-02-14 00:00:00+00:00,,,09315000,2010.0,A,,,,,,
2021-02-15 00:00:00+00:00,,,09315000,1950.0,A,,,,,,
2021-02-16 00:00:00+00:00,,,09315000,2060.0,A,,,,,,
2021-02-17 00:00:00+00:00,,,09315000,2110.0,A,,,,,,
2021-02-18 00:00:00+00:00,,,09315000,2050.0,A,,,,,,
2021-02-19 00:00:00+00:00,,,09315000,1900.0,A,,,,,,
2021-02-20 00:00:00+00:00,,,09315000,1910.0,A,,,,,,
2021-02-21 00:00:00+00:00,,,09315000,1970.0,A,,,,,,
2021-02-22 00:00:00+00:00,,,09315000,1950.0,A,,,,,,
2021-02-23 00:00:00+00:00,,,09315000,1980.0,A,,,,,,
2021-02-24 00:00:00+00:00,,,09315000,1950.0,A,,,,,,
2021-02-25 00:00:00+00:00,,,09315000,1930.0,A,,,,,,
2021-02-26 00:00:00+00:00,,,09315000,1990.0,A,,,,,,
2021-02-27 00:00:00+00:00,,,09315000,2040.0,A,,,,,,
2021-02-28 00:00:00+00:00,,,09315000,2020.0,A,,,,,,
2021-03-01 00:00:00+00:00,,,09315000,2090.0,A,,,,,,
2021-03-02 00:00:00+00:00,,,09315000,2090.0,A,,,,,,
2021-03-03 00:00:00+00:00,,,09315000,2140.0,A,,,,,,
2021-03-04 00:00:00+00:00,,,09315000,2250.0,A,,,,,,
2021-03-05 00:00:00+00:00,,,09315000,2450.0,A,,,,,,
2021-03-06 00:00:00+00:00,,,09315000,2630.0,A,,,,,,
2021-03-07 00:00:00+00:00,,,09315000,2730.0,A,,,,,,
2021-03-08 00:00:00+00:00,,,09315000,2420.0,A,,,,,,
2021-03-09 00:00:00+00:00,,,09315000,2090.0,A,,,,,,
2021-03-10 00:00:00+00:00,,,09315000,1990.0,A,,,,,,
2021-03-11 00:00:00+00:00,6.7,A,09315000,2020.0,A,704.0,A,,,,
2021-03-12 00:00:00+00:00,7.3,A,09315000,2110.0,A,725.0,A,,,,
2021-03-13 00:00:00+00:00,7.0,A,09315000,2250.0,A,726.0,A,,,,
2021-03-14 00:00:00+00:00,7.4,A,09315000,2370.0,A,722.0,A,,,,
2021-03-15 00:00:00+00:00,7.7,A,09315000,2450.0,A,715.0,A,,,,
2021-03-16 00:00:00+00:00,7.9,A,09315000,2430.0,A,703.0,A,,,,
2021-03-17 00:00:00+00:00,8.7,A,09315000,2340.0,A,690.0,A,,,,
2021-03-18 00:00:00+00:00,9.3,A,09315000,2350.0,A,682.0,A,,,,
2021-03-19 00:00:00+00:00,9.8,A,09315000,2270.0,A,689.0,A,,,,
2021-03-20 00:00:00+00:00,10.5,A,09315000,2130.0,A,726.0,A,,,,
2021-03-21 00:00:00+00:00,10.4,A,09315000,2070.0,A,727.0,A,,,,
2021-03-22 00:00:00+00:00,9.9,A,09315000,2020.0,A,735.0,A,,,,
2021-03-23 00:00:00+00:00,9.8,A,09315000,2010.0,A,747.0,A,,,,
2021-03-24 00:00:00+00:00,9.4,A,09315000,2070.0,A,754.0,A,,,,
2021-03-25 00:00:00+00:00,8.6,A,09315000,2130.0,A,752.0,A,,,,
2021-03-26 00:00:00+00:00,9.1,A,09315000,2210.0,A,750.0,A,,,,
2021-03-27 00:00:00+00:00,9.2,A,09315000,2260.0,A,758.0,A,,,,
2021-03-28 00:00:00+00:00,10.2,A,09315000,2240.0,A,761.0,A,,,,
2021-03-29 00:00:00+00:00,10.7,A,09315000,2170.0,A,755.0,A,,,,
2021-03-30 00:00:00+00:00,10.0,A,09315000,2050.0,A,761.0,A,,,,
2021-03-31 00:00:00+00:00,9.8,A,09315000,2020.0,A,761.0,A,,,,
2021-04-01 00:00:00+00:00,10.3,A,09315000,1960.0,A,758.0,A,,,,
2021-04-02 00:00:00+00:00,11.1,A,09315000,1950.0,A,761.0,A,,,,
2021-04-03 00:00:00+00:00,11.9,A,09315000,1900.0,A,761.0,A,,,,
2021-04-04 00:00:00+00:00,13.1,A,09315000,1890.0,A,759.0,A,,,,
2021-04-05 00:00:00+00:00,14.0,A,09315000,1830.0,A,762.0,A,,,,
2021-04-06 00:00:00+00:00,13.6,A,09315000,1820.0,A,766.0,A,,,,
2021-04-07 00:00:00+00:00,13.7,A,09315000,1820.0,A,776.0,A,,,,
2021-04-08 00:00:00+00:00,14.0,A,09315000,1790.0,A,779.0,A,,,,
2021-04-09 00:00:00+00:00,14.0,A,09315000,1840.0,A,779.0,A,,,,
2021-04-10 00:00:00+00:00,14.1,A,09315000,1930.0,A,777.0,A,,,,
2021-04-11 00:00:00+00:00,14.3,A,09315000,2120.0,A,782.0,A,,,,
2021-04-12 00:00:00+00:00,14.5,A,09315000,2330.0,A,780.0,A,,,,
2021-04-13 00:00:00+00:00,13.5,A,09315000,2470.0,A,757.0,A,,,,
2021-04-14 00:00:00+00:00,12.3,A,09315000,2410.0,A,749.0,A,,,,
2021-04-15 00:00:00+00:00,11.8,A,09315000,2320.0,A,742.0,A,,,,
2021-04-16 00:00:00+00:00,11.6,A,09315000,2410.0,A,720.0,A,,,,
2021-04-17 00:00:00+00:00,11.1,A,09315000,2370.0,A,698.0,A,,,,
2021-04-18 00:00:00+00:00,11.7,A,09315000,2380.0,A,682.0,A,,,,
2021-04-19 00:00:00+00:00,12.5,A,09315000,2360.0,A,669.0,A,,,,
2021-04-20 00:00:00+00:00,12.3,A,09315000,2380.0,A,696.0,A,,,,
2021-04-21 00:00:00+00:00,11.9,A,09315000,2350.0,A,699.0,A,,,,
2021-04-22 00:00:00+00:00,12.2,A,09315000,2330.0,A,682.0,A,,,,
2021-04-23 00:00:00+00:00,12.7,A,09315000,2270.0,A,677.0,A,,,,
2021-04-24 00:00:00+00:00,13.6,A,09315000,2170.0,A,664.0,A,,,,
2021-04-25 00:00:00+00:00,13.8,A,09315000,2100.0,A,665.0,A,,,,
2021-04-26 00:00:00+00:00,13.0,A,09315000,2040.0,A,650.0,A,,,,
2021-04-27 00:00:00+00:00,12.8,A,09315000,2060.0,A,643.0,A,,,,
2021-04-28 00:00:00+00:00,13.4,A,09315000,2050.0,A,647.0,A,,,,
2021-04-29 00:00:00+00:00,15.0,A,09315000,2030.0,A,644.0,A,,,,
2021-04-30 00:00:00+00:00,16.7,A,09315000,1990.0,A,644.0,A,,,,
2021-05-01 00:00:00+00:00,17.5,A,09315000,2030.0,A,651.0,A,,,,
2021-05-02 00:00:00+00:00,17.6,A,09315000,2040.0,A,686.0,A,,,,
2021-05-03 00:00:00+00:00,17.5,A,09315000,2110.0,A,685.0,A,,,,
2021-05-04 00:00:00+00:00,17.7,A,09315000,2390.0,A,673.0,A,,,,
2021-05-05 00:00:00+00:00,17.9,A,09315000,2500.0,A,662.0,A,,,,
2021-05-06 00:00:00+00:00,17.9,A,09315000,2680.0,A,636.0,A,,,,
2021-05-07 00:00:00+00:00,18.5,A,09315000,3540.0,A,626.0,A,,,,
2021-05-08 00:00:00+00:00,18.2,A,09315000,4250.0,A,576.0,A,,,,
2021-05-09 00:00:00+00:00,17.7,A,09315000,4110.0,A,509.0,A,,,,
2021-05-10 00:00:00+00:00,17.2,A,09315000,3660.0,A,456.0,A,,,,
2021-05-11 00:00:00+00:00,16.7,A,09315000,3350.0,A,425.0,A,,,,
2021-05-12 00:00:00+00:00,16.6,A,09315000,3240.0,A,421.0,A,,,,
2021-05-13 00:00:00+00:00,17.3,A,09315000,3580.0,A,448.0,A,,,,
2021-05-14 00:00:00+00:00,18.4,A,09315000,4070.0,A,471.0,A,,,,
2021-05-15 00:00:00+00:00,19.1,A,09315000,4050.0,A,471.0,A,,,,
2021-05-16 00:00:00+00:00,19.1,A,09315000,3780.0,A,453.0,A,,,,
2021-05-17 00:00:00+00:00,19.5,A,09315000,3480.0,A,440.0,A,,,,
2021-05-18 00:00:00+00:00,19.8,A,09315000,3190.0,A,433.0,A,,,,
2021-05-19 00:00:00+00:00,20.1,A,09315000,3020.0,A,432.0,A,,,,
2021-05-20 00:00:00+00:00,20.0,A,09315000,3150.0,A,437.0,A,,,,
2021-05-21 00:00:00+00:00,18.6,A,09315000,3750.0,A,453.0,A,,,,
2021-05-22 00:00:00+00:00,17.5,A,09315000,4420.0,A,456.0,A,,,,
2021-05-23 00:00:00+00:00,17.2,A,09315000,4770.0,A,447.0,A,,,,
2021-05-24 00:00:00+00:00,17.2,A,09315000,5070.0,A,410.0,A,,,,
2021-05-25 00:00:00+00:00,17.4,A,09315000,5520.0,A,406.0,A,,,,
2021-05-26 00:00:00+00:00,17.8,A,09315000,6260.0,A,371.0,A,,,,
2021-05-27 00:00:00+00:00,18.4,A,09315000,8810.0,A,336.0,A,,,,
2021-05-28 00:00:00+00:00,18.9,A,09315000,9430.0,A,378.0,A,,,,
2021-05-29 00:00:00+00:00,18.9,A,09315000,8640.0,A,409.0,A,,,,
2021-05-30 00:00:00+00:00,19.2,A,09315000,8020.0,A,400.0,A,,,,
2021-05-31 00:00:00+00:00,19.6,A,09315000,7460.0,A,410.0,A,,,,
2021-06-01 00:00:00+00:00,20.4,A,09315000,6910.0,A,412.0,A,,,,
2021-06-02 00:00:00+00:00,21.3,A,09315000,6640.0,A,412.0,A,,,,
2021-06-03 00:00:00+00:00,22.3,A,09315000,6190.0,A,417.0,A,,,,
2021-06-04 00:00:00+00:00,23.2,A,09315000,5850.0,A,409.0,A,,,,
2021-06-05 00:00:00+00:00,23.9,A,09315000,5490.0,A,398.0,A,,,,
2021-06-06 00:00:00+00:00,24.3,A,09315000,5190.0,A,385.0,A,,,,
2021-06-07 00:00:00+00:00,23.9,A,09315000,4850.0,A,380.0,A,,,,
2021-06-08 00:00:00+00:00,22.9,A,09315000,4670.0,A,380.0,A,,,,
2021-06-09 00:00:00+00:00,22.3,A,09315000,4880.0,A,373.0,A,,,,
2021-06-10 00:00:00+00:00,22.1,A,09315000,5020.0,A,372.0,A,,,,
2021-06-11 00:00:00+00:00,21.2,A,09315000,4920.0,A,365.0,A,,,,
2021-06-12 00:00:00+00:00,21.7,A,09315000,4820.0,A,351.0,A,,,,
2021-06-13 00:00:00+00:00,22.4,A,09315000,4630.0,A,341.0,A,,,,
2021-06-14 00:00:00+00:00,23.1,A,09315000,4320.0,A,347.0,A,,,,
2021-06-15 00:00:00+00:00,23.9,A,09315000,4000.0,A,354.0,A,,,,
2021-06-16 00:00:00+00:00,24.8,A,09315000,3710.0,A,365.0,A,,,,
2021-06-17 00:00:00+00:00,25.7,A,09315000,3430.0,A,377.0,A,,,,
2021-06-18 00:00:00+00:00,26.1,A,09315000,3130.0,A,389.0,A,,,,
2021-06-19 00:00:00+00:00,25.7,A,09315000,2900.0,A,402.0,A,,,,
2021-06-20 00:00:00+00:00,25.6,A,09315000,2700.0,A,416.0,A,,,,
2021-06-21 00:00:00+00:00,25.6,A,09315000,2510.0,A,430.0,A,,,,
2021-06-22 00:00:00+00:00,25.7,"A, [4]",09315000,2350.0,"A, e",,,,,,
2021-06-23 00:00:00+00:00,24.5,A,09315000,2200.0,A,,,7.2,A,,
2021-06-24 00:00:00+00:00,23.8,A,09315000,2090.0,A,,,7.4,A,,
2021-06-25 00:00:00+00:00,23.2,A,09315000,2040.0,A,510.0,A,7.6,A,22.8,A
2021-06-26 00:00:00+00:00,22.9,A,09315000,3670.0,A,515.0,A,7.4,A,68.1,A
2021-06-27 00:00:00+00:00,23.1,A,09315000,4880.0,A,523.0,A,7.0,A,551.0,A
2021-06-28 00:00:00+00:00,23.1,A,09315000,4770.0,A,578.0,A,7.2,A,193.0,A
2021-06-29 00:00:00+00:00,22.6,A,09315000,3760.0,A,612.0,A,7.3,A,275.0,A
2021-06-30 00:00:00+00:00,23.1,A,09315000,3150.0,A,618.0,A,7.3,A,283.0,A
2021-07-01 00:00:00+00:00,23.6,A,09315000,2430.0,A,662.0,A,6.9,A,623.0,A
2021-07-02 00:00:00+00:00,24.5,A,09315000,1970.0,A,671.0,A,6.8,A,609.0,A
2021-07-03 00:00:00+00:00,25.2,A,09315000,1760.0,A,660.0,A,7.0,A,235.0,A
2021-07-04 00:00:00+00:00,26.0,A,09315000,1710.0,A,680.0,A,7.1,A,134.0,A
2021-07-05 00:00:00+00:00,25.6,A,09315000,1680.0,A,694.0,A,7.1,A,97.6,A
2021-07-06 00:00:00+00:00,26.1,A,09315000,1690.0,A,679.0,A,7.3,A,77.7,A
2021-07-07 00:00:00+00:00,26.5,A,09315000,1650.0,A,668.0,A,7.3,A,64.9,A
2021-07-08 00:00:00+00:00,27.2,A,09315000,1550.0,A,665.0,A,7.1,A,58.2,A
2021-07-09 00:00:00+00:00,27.8,A,09315000,1450.0,A,673.0,A,7.1,A,50.5,A
2021-07-10 00:00:00+00:00,27.0,A,09315000,1370.0,A,671.0,A,7.1,A,49.3,A
2021-07-11 00:00:00+00:00,26.6,A,09315000,1270.0,A,672.0,A,7.2,A,52.7,A
2021-07-12 00:00:00+00:00,26.4,A,09315000,1220.0,A,671.0,A,7.3,A,45.3,A
2021-07-13 00:00:00+00:00,26.0,A,09315000,1140.0,A,678.0,A,7.2,A,43.8,A
2021-07-14 00:00:00+00:00,25.8,A,09315000,1130.0,A,681.0,A,7.4,A,37.0,A
2021-07-15 00:00:00+00:00,25.9,A,09315000,1190.0,A,691.0,A,6.6,A,119.0,A
2021-07-16 00:00:00+00:00,26.3,A,09315000,1090.0,A,702.0,A,7.0,A,88.2,A
2021-07-17 00:00:00+00:00,26.3,A,09315000,1280.0,A,814.0,A,6.0,A,296.0,A
2021-07-18 00:00:00+00:00,26.2,A,09315000,1120.0,A,777.0,A,6.1,A,339.0,A
2021-07-19 00:00:00+00:00,27.0,A,09315000,1000.0,A,731.0,A,6.3,A,214.0,A
2021-07-20 00:00:00+00:00,27.3,A,09315000,946.0,A,754.0,A,6.6,A,143.0,A
2021-07-21 00:00:00+00:00,27.4,A,09315000,947.0,A,767.0,A,6.8,A,100.0,A
