datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2021-12-23 00:00:00+00:00,6.6,A,14162500,6880.0,A,44.0,A,11.6,A,13.85,P,1.05,P,0.22,P
2021-12-24 00:00:00+00:00,6.1,A,14162500,6650.0,A,44.0,A,11.7,A,12.68,P,1.09,P,0.26,P
2021-12-25 00:00:00+00:00,5.7,A,14162500,6230.0,A,45.0,A,11.9,A,11.52,P,1.12,P,0.29,P
2021-12-26 00:00:00+00:00,4.7,A,14162500,5880.0,A,46.0,A,12.2,A,10.51,P,1.08,P,0.3,P
2021-12-27 00:00:00+00:00,4.5,A,14162500,5480.0,A,47.0,A,12.3,A,9.69,P,0.9,P,0.28,P
2021-12-28 00:00:00+00:00,4.5,A,14162500,5040.0,A,48.0,A,12.4,A,8.97,P,0.91,P,0.28,P
2021-12-29 00:00:00+00:00,4.9,A,14162500,4260.0,A,50.0,A,12.2,A,8.27,P,0.88,P,0.28,P
2021-12-30 00:00:00+00:00,4.6,A,14162500,4000.0,A,51.0,A,12.3,A,7.96,P,0.89,P,0.27,P
2021-12-31 00:00:00+00:00,4.7,A,14162500,3890.0,A,51.0,A,12.3,A,7.93,P,0.85,P,0.26,P
2022-01-01 00:00:00+00:00,4.0,A,14162500,3690.0,A,52.0,A,12.7,A,7.64,P,1.02,P,0.31,P
2022-01-02 00:00:00+00:00,4.1,A,14162500,3530.0,A,53.0,A,12.6,A,7.38,P,1.06,P,0.32,P
2022-01-03 00:00:00+00:00,4.5,A,14162500,4430.0,A,50.0,A,12.2,A,10.21,P,1.26,P,0.31,P
2022-01-04 00:00:00+00:00,4.6,A,14162500,4940.0,A,50.0,A,12.4,A,10.65,P,1.11,P,0.3,P
2022-01-05 00:00:00+00:00,5.3,A,14162500,7440.0,A,46.0,A,12.1,A,15.19,P,1.69,P,0.35,P
2022-01-06 00:00:00+00:00,5.9,A,14162500,10300.0,A,42.0,A,11.9,A,17.92,P,2.48,P,0.43,P
2022-01-07 00:00:00+00:00,6.1,A,14162500,10400.0,A,41.0,A,11.8,A,15.89,P,1.83,P,0.35,P
2022-01-08 00:00:00+00:00,5.8,A,14162500,8660.0,A,43.0,A,12.0,A,13.36,P,1.26,P,0.29,P
2022-01-09 00:00:00+00:00,5.5,A,14162500,7560.0,A,44.0,A,12.2,A,11.66,P,1.03,P,0.26,P
2022-01-10 00:00:00+00:00,5.7,A,14162500,7670.0,A,43.0,A,12.3,A,11.75,P,0.97,P,0.25,P
2022-01-11 00:00:00+00:00,5.8,A,14162500,8310.0,A,42.0,A,12.2,A,11.84,P,0.9,P,0.23,P
2022-01-12 00:00:00+00:00,5.7,A,14162500,8440.0,A,42.0,A,12.2,A,11.22,P,0.87,P,0.23,P
2022-01-13 00:00:00+00:00,5.7,A,14162500,8560.0,A,42.0,"A, [4]",12.2,"A, [4]",10.95,"P, [4]",0.94,"P, [4]",0.24,"P, [4]"
2022-01-14 00:00:00+00:00,5.7,A,14162500,8730.0,A,42.0,A,12.3,A,10.1,P,0.94,P,0.24,P
2022-01-15 00:00:00+00:00,5.5,A,14162500,8060.0,A,42.0,A,12.3,A,9.51,P,0.92,P,0.24,P
2022-01-16 00:00:00+00:00,5.4,A,14162500,7370.0,A,43.0,A,12.2,A,8.95,P,0.92,P,0.24,P
2022-01-17 00:00:00+00:00,5.3,A,14162500,7120.0,A,44.0,A,12.2,A,8.62,P,0.9,P,0.24,P
2022-01-18 00:00:00+00:00,5.4,A,14162500,6930.0,A,44.0,A,12.2,A,8.45,P,0.92,P,0.24,P
2022-01-19 00:00:00+00:00,5.8,A,14162500,6590.0,A,44.0,A,12.2,A,8.38,P,0.91,P,0.22,P
2022-01-20 00:00:00+00:00,6.1,A,14162500,6910.0,A,44.0,A,12.1,A,9.36,P,0.96,P,0.23,P
2022-01-21 00:00:00+00:00,5.8,A,14162500,7400.0,A,43.0,A,12.2,A,9.65,P,1.02,P,0.23,P
2022-01-22 00:00:00+00:00,5.3,A,14162500,7240.0,A,43.0,A,12.4,A,8.78,P,1.02,P,0.24,P
2022-01-23 00:00:00+00:00,5.3,A,14162500,7390.0,A,43.0,A,12.3,A,8.24,P,0.93,P,0.24,P
2022-01-24 00:00:00+00:00,5.2,A,14162500,7020.0,A,44.0,A,12.3,A,7.86,P,0.96,P,0.24,P
2022-01-25 00:00:00+00:00,5.1,A,14162500,6490.0,A,44.0,A,12.4,A,7.61,P,0.95,P,0.24,P
2022-01-26 00:00:00+00:00,4.9,A,14162500,5850.0,A,45.0,A,12.4,A,7.24,P,0.94,P,0.25,P
2022-01-27 00:00:00+00:00,4.8,A,14162500,5480.0,A,45.0,A,12.5,A,7.04,P,0.9,P,0.25,P
2022-01-28 00:00:00+00:00,4.9,A,14162500,4570.0,A,47.0,A,12.5,A,6.55,P,0.9,P,0.25,P
2022-01-29 00:00:00+00:00,4.8,A,14162500,4230.0,A,48.0,A,12.5,A,6.42,P,0.87,P,0.25,P
2022-01-30 00:00:00+00:00,5.0,A,14162500,3990.0,A,49.0,A,12.4,A,6.28,P,0.88,P,0.25,P
2022-01-31 00:00:00+00:00,5.5,A,14162500,3970.0,A,49.0,A,12.3,A,6.8,P,0.94,P,0.24,P
2022-02-01 00:00:00+00:00,5.3,A,14162500,3710.0,A,49.0,A,12.4,A,6.43,P,0.87,P,0.24,P
2022-02-02 00:00:00+00:00,5.4,A,14162500,3650.0,A,50.0,A,12.4,A,6.18,P,0.95,P,0.24,P
2022-02-03 00:00:00+00:00,5.7,A,14162500,3480.0,A,50.0,A,12.3,A,6.0,P,0.91,P,0.23,P
2022-02-04 00:00:00+00:00,5.4,A,14162500,3370.0,A,50.0,A,12.4,A,5.84,P,0.93,P,0.24,P
2022-02-05 00:00:00+00:00,5.9,A,14162500,3310.0,A,51.0,A,12.3,A,5.75,P,0.86,P,0.23,P
2022-02-06 00:00:00+00:00,5.3,A,14162500,3220.0,A,51.0,A,12.4,A,5.58,P,0.92,P,0.24,P
2022-02-07 00:00:00+00:00,5.3,A,14162500,3180.0,A,51.0,A,12.4,A,5.48,P,0.81,P,0.24,P
2022-02-08 00:00:00+00:00,5.4,A,14162500,3160.0,A,51.0,A,12.4,A,5.5,P,0.8,P,0.24,P
2022-02-09 00:00:00+00:00,5.6,A,14162500,3170.0,A,51.0,A,12.4,A,5.39,P,0.78,P,0.23,P
2022-02-10 00:00:00+00:00,5.8,A,14162500,3180.0,A,51.0,A,12.3,A,5.47,P,0.79,P,0.23,P
2022-02-11 00:00:00+00:00,5.5,A,14162500,3230.0,A,51.0,A,12.3,A,5.49,P,0.8,P,0.24,P
2022-02-12 00:00:00+00:00,5.7,A,14162500,3250.0,A,50.0,A,12.3,A,5.4,P,0.81,P,0.24,P
2022-02-13 00:00:00+00:00,5.7,A,14162500,3250.0,A,50.0,A,12.3,A,5.39,P,0.81,P,0.24,P
2022-02-14 00:00:00+00:00,5.8,A,14162500,3310.0,A,50.0,A,12.1,A,5.72,P,0.91,P,0.23,P
2022-02-15 00:00:00+00:00,5.8,A,14162500,3300.0,A,50.0,A,12.2,A,6.02,P,0.91,P,0.24,P
2022-02-16 00:00:00+00:00,6.1,A,14162500,3080.0,A,50.0,A,12.2,A,5.56,P,0.9,P,0.24,P
2022-02-17 00:00:00+00:00,5.8,A,14162500,2950.0,A,51.0,A,12.3,A,5.37,P,0.94,P,0.25,P
2022-02-18 00:00:00+00:00,5.7,A,14162500,2890.0,A,51.0,A,12.3,A,5.14,P,0.95,P,0.26,P
2022-02-19 00:00:00+00:00,5.7,A,14162500,2860.0,A,51.0,A,12.3,A,5.03,P,0.97,P,0.26,P
2022-02-20 00:00:00+00:00,6.1,A,14162500,2830.0,A,51.0,A,12.1,A,5.27,P,1.0,P,0.25,P
2022-02-21 00:00:00+00:00,5.1,A,14162500,2880.0,A,51.0,A,12.3,A,5.58,P,1.16,P,0.28,P
2022-02-22 00:00:00+00:00,4.4,A,14162500,2890.0,A,52.0,A,12.6,A,5.07,P,1.03,P,0.28,P
2022-02-23 00:00:00+00:00,3.3,A,14162500,2760.0,A,52.0,A,13.0,A,4.81,P,0.97,P,0.29,P
2022-02-24 00:00:00+00:00,3.9,A,14162500,2730.0,A,52.0,A,12.9,A,4.7,P,1.05,P,0.29,P
2022-02-25 00:00:00+00:00,4.3,A,14162500,2700.0,A,52.0,A,12.7,A,4.54,P,1.05,P,0.27,P
2022-02-26 00:00:00+00:00,4.7,A,14162500,2680.0,A,52.0,A,12.6,A,4.6,P,1.05,P,0.27,P
2022-02-27 00:00:00+00:00,5.6,A,14162500,2830.0,A,52.0,A,12.3,A,5.19,P,1.23,P,0.26,P
2022-02-28 00:00:00+00:00,5.8,A,14162500,3510.0,A,50.0,A,12.1,A,7.99,P,1.54,P,0.27,P
2022-03-01 00:00:00+00:00,6.2,A,14162500,4530.0,A,47.0,A,12.1,A,10.09,P,1.58,P,0.27,P
2022-03-02 00:00:00+00:00,6.4,A,14162500,6030.0,A,44.0,A,11.9,A,11.55,P,1.72,P,0.28,P
2022-03-03 00:00:00+00:00,6.3,A,14162500,6640.0,A,43.0,A,12.0,A,10.66,P,1.41,P,0.27,P
2022-03-04 00:00:00+00:00,5.8,A,14162500,5770.0,A,44.0,A,12.2,A,8.97,P,1.3,P,0.26,P
2022-03-05 00:00:00+00:00,6.0,A,14162500,5250.0,A,45.0,A,12.2,A,7.63,P,1.19,P,0.26,P
2022-03-06 00:00:00+00:00,5.9,A,14162500,4890.0,A,46.0,A,12.3,A,7.03,P,1.13,P,0.25,P
2022-03-07 00:00:00+00:00,5.9,A,14162500,4530.0,A,46.0,A,12.3,A,6.79,P,1.1,P,0.26,P
2022-03-08 00:00:00+00:00,6.0,A,14162500,4120.0,A,47.0,A,12.2,A,6.45,P,1.1,P,0.25,P
2022-03-09 00:00:00+00:00,5.9,A,14162500,4050.0,A,47.0,A,12.2,A,6.24,P,1.13,P,0.25,P
2022-03-10 00:00:00+00:00,5.3,A,14162500,3880.0,A,48.0,A,12.5,A,5.81,P,0.98,P,0.26,P
2022-03-11 00:00:00+00:00,5.7,A,14162500,3820.0,A,48.0,A,12.3,A,5.54,P,1.03,P,0.26,P
2022-03-12 00:00:00+00:00,5.9,A,14162500,3720.0,A,49.0,A,12.1,A,5.52,P,1.06,P,0.25,P
2022-03-13 00:00:00+00:00,6.1,A,14162500,4010.0,A,48.0,A,12.0,A,6.68,P,1.33,P,0.25,P
2022-03-14 00:00:00+00:00,6.3,A,14162500,4030.0,A,48.0,A,12.1,A,6.96,P,1.25,P,0.25,P
2022-03-15 00:00:00+00:00,6.7,A,14162500,4990.0,A,47.0,A,11.9,A,9.27,P,1.35,P,0.25,P
2022-03-16 00:00:00+00:00,6.7,A,14162500,5050.0,A,46.0,A,12.0,A,8.81,P,1.19,P,0.25,P
2022-03-17 00:00:00+00:00,6.3,A,14162500,4540.0,A,47.0,A,12.1,A,7.1,P,1.16,P,0.25,P
2022-03-18 00:00:00+00:00,7.0,A,14162500,4430.0,A,47.0,A,11.9,A,6.39,P,1.09,P,0.24,P
2022-03-19 00:00:00+00:00,6.6,A,14162500,4580.0,A,46.0,A,11.9,A,6.53,P,1.2,P,0.24,P
2022-03-20 00:00:00+00:00,6.2,A,14162500,4450.0,A,47.0,A,12.2,A,6.57,P,1.23,P,0.25,P
2022-03-21 00:00:00+00:00,6.2,A,14162500,4310.0,A,47.0,A,12.1,A,6.51,P,1.29,P,0.25,P
2022-03-22 00:00:00+00:00,7.5,A,14162500,4440.0,A,47.0,A,11.8,A,6.61,P,1.08,P,0.22,P
2022-03-23 00:00:00+00:00,7.5,A,14162500,4470.0,A,47.0,A,11.8,A,6.74,P,1.22,P,0.24,P
2022-03-24 00:00:00+00:00,7.9,A,14162500,4480.0,A,46.0,"A, [4]",11.6,"A, [4]",6.64,"P, [4]",1.11,"P, [4]",0.25,"P, [4]"
2022-03-25 00:00:00+00:00,7.7,A,14162500,4470.0,A,46.0,A,11.7,A,6.46,P,1.03,P,0.27,P
2022-03-26 00:00:00+00:00,7.8,A,14162500,4390.0,A,46.0,A,11.6,A,6.31,P,1.06,P,0.25,P
2022-03-27 00:00:00+00:00,7.9,A,14162500,4400.0,A,46.0,A,11.5,A,6.37,P,1.11,P,0.25,P
2022-03-28 00:00:00+00:00,7.6,A,14162500,4440.0,A,45.0,A,11.5,A,6.55,P,1.32,P,0.27,P
2022-03-29 00:00:00+00:00,8.0,A,14162500,4320.0,A,45.0,A,11.6,A,6.42,P,1.17,P,0.26,P
2022-03-30 00:00:00+00:00,7.7,A,14162500,4270.0,A,45.0,A,11.7,A,6.39,P,1.11,P,0.26,P
2022-03-31 00:00:00+00:00,7.3,A,14162500,4150.0,A,45.0,A,11.9,A,6.1,P,1.13,P,0.25,P
2022-04-01 00:00:00+00:00,7.4,A,14162500,4000.0,A,46.0,A,11.8,A,5.77,P,1.09,P,0.24,P
2022-04-02 00:00:00+00:00,8.0,A,14162500,3940.0,A,46.0,A,11.6,A,5.78,P,1.07,P,0.24,P
2022-04-03 00:00:00+00:00,7.6,A,14162500,3880.0,A,46.0,A,11.7,A,5.65,P,1.1,P,0.24,P
2022-04-04 00:00:00+00:00,7.2,A,14162500,5110.0,A,44.0,A,11.5,A,10.67,P,1.6,P,0.28,P
2022-04-05 00:00:00+00:00,7.1,A,14162500,5230.0,A,44.0,A,11.9,A,10.21,P,1.25,P,0.25,P
2022-04-06 00:00:00+00:00,7.4,A,14162500,4690.0,A,45.0,A,11.9,A,7.27,P,1.09,P,0.23,P
2022-04-07 00:00:00+00:00,8.2,A,14162500,4390.0,A,45.0,A,11.6,A,6.64,P,1.03,P,0.22,P
2022-04-08 00:00:00+00:00,8.1,A,14162500,4330.0,A,46.0,A,11.6,A,6.65,P,1.07,P,0.22,P
2022-04-09 00:00:00+00:00,7.2,A,14162500,4240.0,A,45.0,A,11.9,A,6.41,P,1.11,P,0.23,P
2022-04-10 00:00:00+00:00,6.0,A,14162500,4300.0,A,45.0,A,12.1,A,6.74,P,1.27,P,0.25,P
2022-04-11 00:00:00+00:00,5.8,A,14162500,4690.0,A,45.0,A,12.0,A,8.32,P,1.22,P,0.25,P
2022-04-12 00:00:00+00:00,5.6,A,14162500,4610.0,A,46.0,A,12.2,A,7.58,P,1.25,P,0.25,P
2022-04-13 00:00:00+00:00,5.7,A,14162500,4540.0,A,46.0,A,12.2,A,7.35,P,1.11,P,0.25,P
2022-04-14 00:00:00+00:00,6.3,A,14162500,4550.0,A,47.0,A,12.0,A,7.38,P,1.05,P,0.23,P
2022-04-15 00:00:00+00:00,6.8,A,14162500,4480.0,A,47.0,A,12.0,A,6.94,P,1.02,P,0.22,P
2022-04-16 00:00:00+00:00,6.3,A,14162500,4500.0,A,46.0,A,12.0,A,7.32,"P, [4]",1.11,P,0.23,P
2022-04-17 00:00:00+00:00,6.5,A,14162500,4320.0,A,47.0,A,12.1,A,6.97,P,1.17,P,0.23,P
2022-04-18 00:00:00+00:00,6.6,A,14162500,4420.0,A,47.0,A,11.8,A,7.18,P,1.29,P,0.24,P
2022-04-19 00:00:00+00:00,6.6,A,14162500,4800.0,A,46.0,A,11.9,A,8.98,"P, [4]",1.33,P,0.24,P
2022-04-20 00:00:00+00:00,6.5,A,14162500,4650.0,A,46.0,A,11.9,A,8.19,"P, [4]",1.32,P,0.24,P
2022-04-21 00:00:00+00:00,7.1,A,14162500,4870.0,A,46.0,A,11.8,A,8.13,P,1.24,P,0.22,P
2022-04-22 00:00:00+00:00,7.3,A,14162500,5090.0,A,45.0,A,11.9,A,7.56,"P, [4]",1.19,P,0.22,P
2022-04-23 00:00:00+00:00,7.6,A,14162500,5080.0,A,45.0,A,11.9,A,7.19,"P, [4]",1.15,P,0.21,P
2022-04-24 00:00:00+00:00,7.8,A,14162500,5340.0,A,45.0,A,11.8,A,7.12,"P, [4]",1.2,P,0.21,P
2022-04-25 00:00:00+00:00,7.0,A,14162500,5540.0,A,44.0,A,11.8,A,7.69,"P, [4]",1.44,P,0.24,P
2022-04-26 00:00:00+00:00,7.4,A,14162500,5520.0,A,44.0,A,11.8,A,,,1.32,P,0.23,P
2022-04-27 00:00:00+00:00,7.4,A,14162500,5300.0,A,45.0,A,11.9,A,6.88,"P, [4]",1.26,P,0.23,P
2022-04-28 00:00:00+00:00,7.3,A,14162500,5100.0,A,45.0,A,11.8,A,,,1.36,P,0.25,P
2022-04-29 00:00:00+00:00,7.8,A,14162500,5240.0,A,44.0,A,11.7,A,,,1.16,P,0.21,P
2022-04-30 00:00:00+00:00,7.6,A,14162500,6760.0,A,42.0,A,11.6,A,9.57,P,1.35,P,0.22,P
2022-05-01 00:00:00+00:00,7.9,A,14162500,7860.0,A,41.0,A,11.7,A,9.09,P,1.17,P,0.2,P
2022-05-02 00:00:00+00:00,7.2,A,14162500,8020.0,A,40.0,A,11.7,A,9.37,P,1.3,P,0.22,P
