datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_tdg_Mean,00047_tdg_Mean_cd,00060_Mean,00060_Mean_cd
2019-11-13 00:00:00+00:00,11.9,A,14150000,747.0,A,738.0,A,1540.0,A
2019-11-14 00:00:00+00:00,11.7,A,14150000,746.0,A,743.0,A,1490.0,A
2019-11-15 00:00:00+00:00,11.7,A,14150000,751.0,A,739.0,A,1460.0,A
2019-11-16 00:00:00+00:00,11.7,A,14150000,753.0,A,743.0,A,1470.0,A
2019-11-17 00:00:00+00:00,11.6,A,14150000,751.0,A,742.0,A,1490.0,A
2019-11-18 00:00:00+00:00,11.6,A,14150000,744.0,A,737.0,A,1530.0,A
2019-11-19 00:00:00+00:00,11.6,A,14150000,742.0,A,734.0,A,1570.0,A
2019-11-20 00:00:00+00:00,11.4,A,14150000,745.0,A,738.0,A,1580.0,A
2019-11-21 00:00:00+00:00,11.1,A,14150000,745.0,A,735.0,A,1590.0,A
2019-11-22 00:00:00+00:00,10.9,A,14150000,751.0,A,737.0,A,1570.0,A
2019-11-23 00:00:00+00:00,10.5,A,14150000,754.0,A,738.0,A,1530.0,A
2019-11-24 00:00:00+00:00,10.5,A,14150000,753.0,A,739.0,A,1540.0,A
2019-11-25 00:00:00+00:00,10.4,A,14150000,751.0,A,737.0,A,1530.0,A
2019-11-26 00:00:00+00:00,10.1,A,14150000,735.0,A,725.0,A,1520.0,A
2019-11-27 00:00:00+00:00,9.8,A,14150000,730.0,A,721.0,A,1530.0,A
2019-11-28 00:00:00+00:00,9.5,A,14150000,739.0,A,725.0,A,1500.0,A
2019-11-29 00:00:00+00:00,9.1,A,14150000,741.0,A,724.0,A,1500.0,A
2019-11-30 00:00:00+00:00,8.8,A,14150000,743.0,A,724.0,A,1510.0,A
2019-12-01 00:00:00+00:00,8.7,A,14150000,742.0,A,726.0,A,1530.0,A
2019-12-02 00:00:00+00:00,8.4,A,14150000,748.0,A,730.0,A,1520.0,A
2019-12-03 00:00:00+00:00,8.4,A,14150000,749.0,A,732.0,A,1450.0,A
2019-12-04 00:00:00+00:00,8.4,A,14150000,743.0,A,731.0,A,1430.0,A
2019-12-05 00:00:00+00:00,8.5,A,14150000,745.0,A,732.0,A,1470.0,A
2019-12-06 00:00:00+00:00,8.4,A,14150000,742.0,A,730.0,A,1490.0,A
2019-12-07 00:00:00+00:00,8.6,A,14150000,739.0,A,730.0,A,1490.0,A
2019-12-08 00:00:00+00:00,8.7,A,14150000,747.0,A,735.0,A,1510.0,A
2019-12-09 00:00:00+00:00,8.6,A,14150000,750.0,A,737.0,A,1480.0,A
2019-12-10 00:00:00+00:00,8.4,A,14150000,750.0,A,734.0,A,1470.0,A
2019-12-11 00:00:00+00:00,8.5,A,14150000,746.0,A,734.0,A,1490.0,A
2019-12-12 00:00:00+00:00,8.5,A,14150000,748.0,A,735.0,A,1560.0,A
2019-12-13 00:00:00+00:00,8.5,A,14150000,748.0,A,736.0,A,1720.0,A
2019-12-14 00:00:00+00:00,8.4,A,14150000,746.0,A,735.0,A,1790.0,A
2019-12-15 00:00:00+00:00,8.3,A,14150000,751.0,A,737.0,A,1840.0,A
2019-12-16 00:00:00+00:00,8.1,A,14150000,754.0,A,738.0,A,1820.0,A
2019-12-17 00:00:00+00:00,7.8,A,14150000,748.0,A,738.0,A,1820.0,A
2019-12-18 00:00:00+00:00,7.6,A,14150000,743.0,A,735.0,A,1810.0,A
2019-12-19 00:00:00+00:00,7.7,A,14150000,743.0,A,737.0,A,1820.0,A
2019-12-20 00:00:00+00:00,7.9,A,14150000,743.0,A,740.0,A,1790.0,A
2019-12-21 00:00:00+00:00,7.9,A,14150000,741.0,A,736.0,A,1550.0,A
2019-12-22 00:00:00+00:00,7.8,A,14150000,739.0,A,734.0,A,1530.0,A
2019-12-23 00:00:00+00:00,7.7,A,14150000,745.0,A,738.0,A,1530.0,A
2019-12-24 00:00:00+00:00,7.6,A,14150000,742.0,A,736.0,A,1470.0,A
2019-12-25 00:00:00+00:00,7.6,A,14150000,743.0,A,736.0,A,1480.0,A
2019-12-26 00:00:00+00:00,7.3,A,14150000,749.0,A,738.0,A,1470.0,A
2019-12-27 00:00:00+00:00,7.2,A,14150000,751.0,A,740.0,A,1470.0,A
2019-12-28 00:00:00+00:00,7.1,A,14150000,751.0,A,741.0,A,1480.0,A
2019-12-29 00:00:00+00:00,7.0,A,14150000,747.0,A,739.0,A,1490.0,A
2019-12-30 00:00:00+00:00,7.1,A,14150000,754.0,A,742.0,A,1500.0,A
2019-12-31 00:00:00+00:00,7.2,A,14150000,750.0,A,743.0,A,1520.0,A
2020-01-01 00:00:00+00:00,7.3,A,14150000,747.0,A,742.0,A,1520.0,A
2020-01-02 00:00:00+00:00,7.3,A,14150000,750.0,A,744.0,A,1530.0,A
2020-01-03 00:00:00+00:00,7.2,A,14150000,746.0,A,743.0,A,1500.0,A
2020-01-04 00:00:00+00:00,7.2,A,14150000,755.0,A,748.0,A,1500.0,A
2020-01-05 00:00:00+00:00,7.1,A,14150000,757.0,A,748.0,A,1500.0,A
2020-01-06 00:00:00+00:00,7.0,A,14150000,756.0,A,748.0,A,1520.0,A
2020-01-07 00:00:00+00:00,7.0,A,14150000,746.0,A,744.0,A,2090.0,A
2020-01-08 00:00:00+00:00,7.0,A,14150000,745.0,A,742.0,A,2770.0,A
2020-01-09 00:00:00+00:00,6.9,A,14150000,750.0,A,744.0,A,3260.0,A
2020-01-10 00:00:00+00:00,6.8,A,14150000,747.0,A,749.0,A,4900.0,A
2020-01-11 00:00:00+00:00,6.7,A,14150000,748.0,A,749.0,A,5010.0,A
2020-01-12 00:00:00+00:00,6.6,A,14150000,744.0,A,744.0,A,4940.0,A
2020-01-13 00:00:00+00:00,6.5,A,14150000,743.0,A,738.0,A,4170.0,A
2020-01-14 00:00:00+00:00,6.3,A,14150000,747.0,A,740.0,A,2920.0,A
2020-01-15 00:00:00+00:00,6.2,A,14150000,740.0,A,739.0,A,2560.0,A
2020-01-16 00:00:00+00:00,6.1,"A, [4]",14150000,739.0,A,748.0,A,2780.0,A
2020-01-17 00:00:00+00:00,6.0,A,14150000,749.0,A,759.0,A,3150.0,A
2020-01-18 00:00:00+00:00,6.2,A,14150000,751.0,A,787.0,A,3090.0,A
2020-01-19 00:00:00+00:00,6.3,A,14150000,749.0,A,775.0,A,3070.0,A
2020-01-20 00:00:00+00:00,6.3,A,14150000,743.0,A,763.0,A,3070.0,A
2020-01-21 00:00:00+00:00,6.4,A,14150000,743.0,A,756.0,A,3120.0,A
2020-01-22 00:00:00+00:00,6.3,A,14150000,748.0,A,754.0,A,3170.0,A
2020-01-23 00:00:00+00:00,6.4,A,14150000,747.0,A,754.0,A,2990.0,A
2020-01-24 00:00:00+00:00,6.5,A,14150000,746.0,A,751.0,A,3640.0,A
2020-01-25 00:00:00+00:00,6.5,A,14150000,745.0,A,754.0,A,4570.0,A
2020-01-26 00:00:00+00:00,6.6,A,14150000,747.0,A,763.0,A,5000.0,A
2020-01-27 00:00:00+00:00,6.5,A,14150000,749.0,A,766.0,A,5180.0,A
2020-01-28 00:00:00+00:00,6.6,A,14150000,749.0,A,824.0,A,8050.0,A
2020-01-29 00:00:00+00:00,6.5,A,14150000,752.0,A,835.0,A,7990.0,A
2020-01-30 00:00:00+00:00,6.6,A,14150000,752.0,A,840.0,A,7940.0,A
2020-01-31 00:00:00+00:00,6.8,A,14150000,752.0,A,842.0,A,7930.0,A
2020-02-01 00:00:00+00:00,6.8,A,14150000,752.0,A,826.0,A,7140.0,A
2020-02-02 00:00:00+00:00,6.7,A,14150000,752.0,A,799.0,A,5660.0,A
2020-02-03 00:00:00+00:00,6.5,A,14150000,755.0,A,785.0,A,5380.0,A
2020-02-04 00:00:00+00:00,6.4,A,14150000,757.0,A,765.0,A,4520.0,A
2020-02-05 00:00:00+00:00,6.4,A,14150000,753.0,A,756.0,A,3360.0,A
2020-02-06 00:00:00+00:00,6.5,A,14150000,752.0,A,756.0,A,2260.0,A
2020-02-07 00:00:00+00:00,6.6,A,14150000,750.0,A,756.0,A,2340.0,A
2020-02-08 00:00:00+00:00,6.6,A,14150000,752.0,A,755.0,A,2970.0,A
2020-02-09 00:00:00+00:00,6.5,A,14150000,757.0,A,756.0,A,3090.0,A
2020-02-10 00:00:00+00:00,6.4,A,14150000,756.0,A,756.0,A,2550.0,A
2020-02-11 00:00:00+00:00,6.6,A,14150000,755.0,A,758.0,A,1820.0,A
2020-02-12 00:00:00+00:00,6.6,A,14150000,752.0,A,757.0,A,1570.0,A
2020-02-13 00:00:00+00:00,6.5,A,14150000,748.0,A,752.0,A,1530.0,A
2020-02-14 00:00:00+00:00,6.8,A,14150000,752.0,A,758.0,A,1500.0,A
2020-02-15 00:00:00+00:00,6.8,A,14150000,751.0,A,756.0,A,1560.0,A
2020-02-16 00:00:00+00:00,6.8,A,14150000,752.0,A,759.0,A,1570.0,A
2020-02-17 00:00:00+00:00,6.6,A,14150000,755.0,A,758.0,A,1670.0,A
2020-02-18 00:00:00+00:00,6.5,A,14150000,752.0,A,755.0,A,1690.0,A
2020-02-19 00:00:00+00:00,6.6,A,14150000,750.0,A,755.0,A,1690.0,A
2020-02-20 00:00:00+00:00,6.6,A,14150000,750.0,A,756.0,A,1690.0,A
2020-02-21 00:00:00+00:00,6.7,A,14150000,750.0,A,756.0,A,1640.0,A
2020-02-22 00:00:00+00:00,6.7,A,14150000,749.0,A,756.0,A,1610.0,A
2020-02-23 00:00:00+00:00,6.8,A,14150000,754.0,A,757.0,A,1560.0,A
2020-02-24 00:00:00+00:00,7.1,A,14150000,761.0,A,766.0,A,1560.0,A
2020-02-25 00:00:00+00:00,6.9,A,14150000,758.0,A,763.0,A,1540.0,A
2020-02-26 00:00:00+00:00,7.0,A,14150000,757.0,A,764.0,A,1550.0,A
2020-02-27 00:00:00+00:00,7.0,A,14150000,755.0,A,763.0,A,1510.0,A
2020-02-28 00:00:00+00:00,7.2,A,14150000,749.0,A,761.0,A,1490.0,A
2020-02-29 00:00:00+00:00,7.2,A,14150000,750.0,A,759.0,A,1500.0,A
2020-03-01 00:00:00+00:00,7.3,A,14150000,755.0,A,764.0,A,1490.0,A
2020-03-02 00:00:00+00:00,7.2,A,14150000,755.0,A,790.0,A,1400.0,A
2020-03-03 00:00:00+00:00,7.8,A,14150000,752.0,A,806.0,A,1220.0,A
2020-03-04 00:00:00+00:00,7.6,A,14150000,751.0,A,805.0,A,1230.0,A
2020-03-05 00:00:00+00:00,7.7,A,14150000,747.0,A,805.0,A,1450.0,A
2020-03-06 00:00:00+00:00,7.7,A,14150000,745.0,A,800.0,A,1390.0,A
2020-03-07 00:00:00+00:00,7.6,A,14150000,743.0,A,796.0,A,1310.0,A
2020-03-08 00:00:00+00:00,7.6,A,14150000,747.0,A,798.0,A,1250.0,A
2020-03-09 00:00:00+00:00,7.8,A,14150000,751.0,A,803.0,A,1240.0,A
2020-03-10 00:00:00+00:00,8.0,A,14150000,751.0,A,803.0,A,1240.0,A
2020-03-11 00:00:00+00:00,7.9,A,14150000,751.0,A,802.0,A,1240.0,A
2020-03-12 00:00:00+00:00,7.9,A,14150000,752.0,A,802.0,A,1240.0,A
2020-03-13 00:00:00+00:00,7.6,A,14150000,739.0,A,787.0,A,1240.0,A
2020-03-14 00:00:00+00:00,8.1,A,14150000,740.0,A,787.0,A,1230.0,A
2020-03-15 00:00:00+00:00,8.0,A,14150000,743.0,A,790.0,A,1230.0,A
2020-03-16 00:00:00+00:00,8.0,A,14150000,745.0,A,794.0,A,1230.0,A
2020-03-17 00:00:00+00:00,8.0,A,14150000,742.0,A,791.0,A,1230.0,A
2020-03-18 00:00:00+00:00,8.3,A,14150000,742.0,A,793.0,A,1230.0,A
2020-03-19 00:00:00+00:00,8.4,A,14150000,745.0,A,795.0,A,1230.0,A
2020-03-20 00:00:00+00:00,8.6,A,14150000,751.0,A,802.0,A,1230.0,A
2020-03-21 00:00:00+00:00,8.8,A,14150000,750.0,A,801.0,A,1230.0,A
2020-03-22 00:00:00+00:00,8.9,A,14150000,747.0,A,799.0,A,1230.0,A
2020-03-23 00:00:00+00:00,8.7,A,14150000,744.0,A,794.0,A,1240.0,A
2020-03-24 00:00:00+00:00,8.7,A,14150000,745.0,A,794.0,A,1240.0,A
2020-03-25 00:00:00+00:00,8.8,A,14150000,747.0,A,797.0,A,1240.0,A
2020-03-26 00:00:00+00:00,8.8,A,14150000,748.0,A,799.0,A,1240.0,A
2020-03-27 00:00:00+00:00,8.7,A,14150000,747.0,A,796.0,A,1230.0,A
2020-03-28 00:00:00+00:00,8.9,A,14150000,747.0,A,797.0,A,1230.0,A
2020-03-29 00:00:00+00:00,8.9,A,14150000,744.0,A,793.0,A,1240.0,A
2020-03-30 00:00:00+00:00,8.6,A,14150000,745.0,A,791.0,A,1240.0,A
2020-03-31 00:00:00+00:00,8.8,A,14150000,747.0,A,797.0,A,1240.0,A
2020-04-01 00:00:00+00:00,8.5,A,14150000,748.0,A,796.0,A,1240.0,A
2020-04-02 00:00:00+00:00,8.7,A,14150000,751.0,A,802.0,A,1220.0,A
2020-04-03 00:00:00+00:00,8.5,A,14150000,748.0,A,801.0,A,1250.0,A
2020-04-04 00:00:00+00:00,8.6,A,14150000,737.0,A,792.0,A,1280.0,A
2020-04-05 00:00:00+00:00,8.9,A,14150000,734.0,A,791.0,A,1340.0,A
2020-04-06 00:00:00+00:00,8.9,A,14150000,743.0,A,802.0,A,1410.0,A
2020-04-07 00:00:00+00:00,9.1,A,14150000,749.0,A,808.0,A,1310.0,A
2020-04-08 00:00:00+00:00,9.2,A,14150000,749.0,A,804.0,A,1530.0,A
2020-04-09 00:00:00+00:00,9.4,A,14150000,746.0,A,801.0,A,1550.0,A
2020-04-10 00:00:00+00:00,9.8,A,14150000,747.0,A,805.0,A,1250.0,A
2020-04-11 00:00:00+00:00,9.8,A,14150000,748.0,A,804.0,A,1250.0,A
2020-04-12 00:00:00+00:00,9.8,A,14150000,750.0,A,806.0,A,1250.0,A
2020-04-13 00:00:00+00:00,9.8,A,14150000,753.0,A,785.0,A,1360.0,A
2020-04-14 00:00:00+00:00,10.2,A,14150000,754.0,A,764.0,A,1390.0,A
2020-04-15 00:00:00+00:00,10.0,A,14150000,751.0,A,763.0,A,1380.0,A
2020-04-16 00:00:00+00:00,10.4,A,14150000,747.0,A,765.0,A,1380.0,A
2020-04-17 00:00:00+00:00,10.5,A,14150000,743.0,A,763.0,A,1380.0,A
2020-04-18 00:00:00+00:00,10.2,A,14150000,746.0,A,760.0,A,1380.0,A
2020-04-19 00:00:00+00:00,10.4,A,14150000,747.0,A,765.0,A,1390.0,A
2020-04-20 00:00:00+00:00,10.4,A,14150000,748.0,A,766.0,A,1390.0,A
2020-04-21 00:00:00+00:00,10.3,A,14150000,752.0,A,766.0,A,1380.0,A
2020-04-22 00:00:00+00:00,10.2,A,14150000,750.0,A,767.0,A,1420.0,A
2020-04-23 00:00:00+00:00,10.6,A,14150000,753.0,A,769.0,A,1370.0,A
2020-04-24 00:00:00+00:00,10.1,A,14150000,751.0,A,760.0,A,1380.0,A
2020-04-25 00:00:00+00:00,10.1,A,14150000,749.0,A,761.0,A,1430.0,A
2020-04-26 00:00:00+00:00,10.4,A,14150000,747.0,A,764.0,A,1510.0,A
2020-04-27 00:00:00+00:00,10.3,A,14150000,749.0,A,760.0,A,1510.0,A
2020-04-28 00:00:00+00:00,10.6,A,14150000,749.0,A,765.0,A,1510.0,A
2020-04-29 00:00:00+00:00,10.4,A,14150000,745.0,A,760.0,A,1510.0,A
2020-04-30 00:00:00+00:00,10.6,A,14150000,748.0,A,764.0,A,1510.0,A
2020-05-01 00:00:00+00:00,10.5,A,14150000,746.0,A,760.0,A,1510.0,A
2020-05-02 00:00:00+00:00,10.8,A,14150000,745.0,A,756.0,A,1500.0,A
2020-05-03 00:00:00+00:00,10.9,A,14150000,751.0,A,763.0,A,1500.0,A
2020-05-04 00:00:00+00:00,11.3,A,14150000,749.0,A,761.0,A,1500.0,A
2020-05-05 00:00:00+00:00,11.6,A,14150000,748.0,A,764.0,A,1490.0,A
2020-05-06 00:00:00+00:00,11.5,A,14150000,755.0,A,769.0,A,1450.0,A
2020-05-07 00:00:00+00:00,11.4,A,14150000,750.0,A,766.0,A,1450.0,A
2020-05-08 00:00:00+00:00,11.5,A,14150000,744.0,A,767.0,A,1450.0,A
2020-05-09 00:00:00+00:00,11.5,A,14150000,742.0,A,767.0,A,1460.0,A
2020-05-10 00:00:00+00:00,11.2,A,14150000,740.0,A,764.0,A,1500.0,A
2020-05-11 00:00:00+00:00,11.0,A,14150000,739.0,A,760.0,A,1800.0,A
2020-05-12 00:00:00+00:00,10.8,A,14150000,740.0,A,758.0,A,1810.0,A
2020-05-13 00:00:00+00:00,10.7,A,14150000,743.0,A,759.0,A,1800.0,A
2020-05-14 00:00:00+00:00,10.7,A,14150000,746.0,A,761.0,A,1670.0,A
2020-05-15 00:00:00+00:00,11.1,A,14150000,748.0,A,765.0,A,1550.0,A
2020-05-16 00:00:00+00:00,10.8,A,14150000,740.0,A,756.0,A,1560.0,A
2020-05-17 00:00:00+00:00,10.8,A,14150000,738.0,A,758.0,A,1570.0,A
2020-05-18 00:00:00+00:00,10.5,A,14150000,742.0,A,757.0,A,1580.0,A
2020-05-19 00:00:00+00:00,10.5,A,14150000,747.0,A,761.0,A,1590.0,A
2020-05-20 00:00:00+00:00,10.4,A,14150000,750.0,A,759.0,A,1620.0,A
2020-05-21 00:00:00+00:00,10.5,A,14150000,748.0,A,760.0,A,1660.0,A
2020-05-22 00:00:00+00:00,10.7,A,14150000,749.0,A,763.0,A,1670.0,A
2020-05-23 00:00:00+00:00,10.8,A,14150000,749.0,A,764.0,A,1670.0,A
2020-05-24 00:00:00+00:00,11.0,A,14150000,749.0,A,765.0,A,1670.0,A
2020-05-25 00:00:00+00:00,10.9,A,14150000,747.0,A,762.0,A,1680.0,A
2020-05-26 00:00:00+00:00,11.2,A,14150000,747.0,A,766.0,A,1670.0,A
2020-05-27 00:00:00+00:00,11.4,A,14150000,746.0,A,767.0,A,1670.0,A
2020-05-28 00:00:00+00:00,11.4,A,14150000,744.0,A,765.0,A,1660.0,A
2020-05-29 00:00:00+00:00,11.4,A,14150000,742.0,A,764.0,A,1660.0,A
2020-05-30 00:00:00+00:00,10.9,A,14150000,743.0,A,753.0,A,1660.0,A
2020-05-31 00:00:00+00:00,11.5,A,14150000,747.0,A,766.0,A,1660.0,A
2020-06-01 00:00:00+00:00,11.5,A,14150000,748.0,A,764.0,A,1660.0,A
2020-06-02 00:00:00+00:00,11.8,A,14150000,749.0,A,765.0,A,2520.0,A
2020-06-03 00:00:00+00:00,13.0,A,14150000,748.0,A,785.0,A,3000.0,A
2020-06-04 00:00:00+00:00,13.0,A,14150000,745.0,A,788.0,A,2990.0,A
2020-06-05 00:00:00+00:00,12.4,A,14150000,740.0,A,771.0,A,3130.0,A
2020-06-06 00:00:00+00:00,12.0,A,14150000,743.0,A,767.0,A,3470.0,A
2020-06-07 00:00:00+00:00,12.8,A,14150000,748.0,A,779.0,A,3480.0,A
2020-06-08 00:00:00+00:00,13.7,A,14150000,752.0,A,809.0,A,3470.0,A
2020-06-09 00:00:00+00:00,14.3,A,14150000,750.0,A,819.0,A,3460.0,A
2020-06-10 00:00:00+00:00,14.0,A,14150000,748.0,A,811.0,A,3480.0,A
2020-06-11 00:00:00+00:00,13.6,A,14150000,746.0,A,797.0,A,3190.0,A
2020-06-12 00:00:00+00:00,13.0,A,14150000,746.0,A,782.0,A,2850.0,A
2020-06-13 00:00:00+00:00,13.5,A,14150000,746.0,A,797.0,A,2960.0,A
2020-06-14 00:00:00+00:00,14.2,A,14150000,746.0,A,809.0,A,3060.0,A
2020-06-15 00:00:00+00:00,14.6,A,14150000,745.0,A,813.0,"A, [4]",2880.0,A
2020-06-16 00:00:00+00:00,14.7,A,14150000,748.0,A,802.0,A,1720.0,A
2020-06-17 00:00:00+00:00,15.1,A,14150000,752.0,A,807.0,A,1570.0,A
2020-06-18 00:00:00+00:00,14.4,A,14150000,748.0,A,797.0,A,1500.0,A
2020-06-19 00:00:00+00:00,13.7,A,14150000,744.0,A,786.0,A,1500.0,A
2020-06-20 00:00:00+00:00,13.0,A,14150000,746.0,A,778.0,A,1550.0,A
2020-06-21 00:00:00+00:00,13.1,A,14150000,748.0,A,780.0,A,1550.0,A
2020-06-22 00:00:00+00:00,13.5,A,14150000,748.0,A,782.0,A,1550.0,A
2020-06-23 00:00:00+00:00,13.6,A,14150000,744.0,A,779.0,A,1570.0,A
2020-06-24 00:00:00+00:00,13.1,A,14150000,745.0,A,776.0,A,1590.0,A
2020-06-25 00:00:00+00:00,13.2,A,14150000,745.0,A,775.0,A,1590.0,A
2020-06-26 00:00:00+00:00,13.3,A,14150000,745.0,A,774.0,A,1590.0,A
2020-06-27 00:00:00+00:00,12.9,A,14150000,745.0,A,769.0,A,1580.0,A
2020-06-28 00:00:00+00:00,13.0,A,14150000,743.0,A,767.0,A,1580.0,A
2020-06-29 00:00:00+00:00,13.6,A,14150000,747.0,A,772.0,A,1570.0,A
2020-06-30 00:00:00+00:00,13.5,A,14150000,747.0,A,771.0,A,1700.0,A
2020-07-01 00:00:00+00:00,13.4,A,14150000,746.0,A,770.0,A,2020.0,A
2020-07-02 00:00:00+00:00,13.3,A,14150000,745.0,A,768.0,A,2020.0,A
2020-07-03 00:00:00+00:00,12.8,A,14150000,747.0,A,763.0,A,2020.0,A
2020-07-04 00:00:00+00:00,12.8,A,14150000,750.0,A,765.0,A,2040.0,A
2020-07-05 00:00:00+00:00,12.6,A,14150000,749.0,A,764.0,A,2100.0,A
2020-07-06 00:00:00+00:00,12.2,A,14150000,748.0,A,758.0,A,2080.0,A
2020-07-07 00:00:00+00:00,12.5,A,14150000,748.0,A,764.0,A,2080.0,A
2020-07-08 00:00:00+00:00,12.9,A,14150000,747.0,A,764.0,A,2080.0,A
2020-07-09 00:00:00+00:00,12.9,A,14150000,746.0,A,762.0,A,2090.0,A
2020-07-10 00:00:00+00:00,13.0,A,14150000,748.0,A,766.0,A,2090.0,A
2020-07-11 00:00:00+00:00,13.1,A,14150000,748.0,A,766.0,A,2100.0,A
2020-07-12 00:00:00+00:00,13.0,A,14150000,748.0,A,765.0,A,2090.0,A
2020-07-13 00:00:00+00:00,13.2,A,14150000,746.0,A,765.0,A,2090.0,A
2020-07-14 00:00:00+00:00,13.2,A,14150000,747.0,A,764.0,A,2210.0,A
2020-07-15 00:00:00+00:00,13.3,A,14150000,746.0,A,765.0,A,2330.0,A
2020-07-16 00:00:00+00:00,13.5,A,14150000,745.0,A,765.0,A,2340.0,A
2020-07-17 00:00:00+00:00,13.4,A,14150000,747.0,A,764.0,A,2330.0,A
2020-07-18 00:00:00+00:00,13.5,A,14150000,748.0,A,764.0,A,2360.0,A
2020-07-19 00:00:00+00:00,13.5,A,14150000,746.0,A,763.0,A,2390.0,A
2020-07-20 00:00:00+00:00,13.6,A,14150000,744.0,A,762.0,A,2390.0,A
2020-07-21 00:00:00+00:00,14.2,A,14150000,742.0,A,766.0,A,2460.0,A
