datetime,00060_Mean,00060_Mean_cd,site_no,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
1990-10-01 00:00:00+00:00,5640.0,A,06115200,50.0,A,761.0,A
1990-10-02 00:00:00+00:00,5620.0,A,06115200,52.0,A,789.0,A
1990-10-03 00:00:00+00:00,5760.0,A,06115200,74.0,A,1150.0,A
1990-10-04 00:00:00+00:00,5710.0,A,06115200,88.0,A,1360.0,A
1990-10-05 00:00:00+00:00,5580.0,A,06115200,81.0,A,1220.0,A
1990-10-06 00:00:00+00:00,5630.0,A,06115200,72.0,A,1090.0,A
1990-10-07 00:00:00+00:00,5670.0,A,06115200,76.0,A,1160.0,A
1990-10-08 00:00:00+00:00,5390.0,A,06115200,114.0,A,1660.0,A
1990-10-09 00:00:00+00:00,5320.0,A,06115200,88.0,A,1260.0,A
1990-10-10 00:00:00+00:00,5460.0,A,06115200,60.0,A,885.0,A
1990-10-11 00:00:00+00:00,5500.0,A,06115200,62.0,A,921.0,A
1990-10-12 00:00:00+00:00,5420.0,A,06115200,65.0,A,951.0,A
1990-10-13 00:00:00+00:00,5320.0,A,06115200,70.0,A,1010.0,A
1990-10-14 00:00:00+00:00,5300.0,A,06115200,75.0,A,1070.0,A
1990-10-15 00:00:00+00:00,5260.0,A,06115200,84.0,A,1190.0,A
1990-10-16 00:00:00+00:00,5190.0,A,06115200,102.0,A,1430.0,A
1990-10-17 00:00:00+00:00,5100.0,A,06115200,101.0,A,1390.0,A
1990-10-18 00:00:00+00:00,5170.0,A,06115200,76.0,A,1060.0,A
1990-10-19 00:00:00+00:00,4980.0,A,06115200,58.0,A,780.0,A
1990-10-20 00:00:00+00:00,4960.0,A,06115200,57.0,A,763.0,A
1990-10-21 00:00:00+00:00,4880.0,A,06115200,64.0,A,843.0,A
1990-10-22 00:00:00+00:00,4930.0,A,06115200,75.0,A,998.0,A
1990-10-23 00:00:00+00:00,4920.0,A,06115200,71.0,A,943.0,A
1990-10-24 00:00:00+00:00,4960.0,A,06115200,53.0,A,710.0,A
1990-10-25 00:00:00+00:00,4960.0,A,06115200,64.0,A,857.0,A
1990-10-26 00:00:00+00:00,4910.0,A,06115200,86.0,A,1140.0,A
1990-10-27 00:00:00+00:00,4900.0,A,06115200,82.0,A,1080.0,A
1990-10-28 00:00:00+00:00,4930.0,A,06115200,76.0,A,1010.0,A
1990-10-29 00:00:00+00:00,4880.0,A,06115200,68.0,A,896.0,A
1990-10-30 00:00:00+00:00,4920.0,A,06115200,87.0,A,1160.0,A
1990-10-31 00:00:00+00:00,4880.0,A,06115200,82.0,A,1080.0,A
1990-11-01 00:00:00+00:00,4940.0,A,06115200,75.0,A,1000.0,A
1990-11-02 00:00:00+00:00,5680.0,A,06115200,113.0,A,1730.0,A
1990-11-03 00:00:00+00:00,5680.0,A,06115200,110.0,A,1690.0,A
1990-11-04 00:00:00+00:00,5420.0,A,06115200,89.0,A,1300.0,A
1990-11-05 00:00:00+00:00,5130.0,A,06115200,66.0,A,914.0,A
1990-11-06 00:00:00+00:00,5070.0,A,06115200,61.0,A,835.0,A
1990-11-07 00:00:00+00:00,5180.0,A,06115200,62.0,A,867.0,A
1990-11-08 00:00:00+00:00,5110.0,A,06115200,69.0,A,952.0,A
1990-11-09 00:00:00+00:00,5120.0,A,06115200,90.0,A,1240.0,A
1990-11-10 00:00:00+00:00,4990.0,A,06115200,93.0,A,1250.0,A
1990-11-11 00:00:00+00:00,5120.0,A,06115200,159.0,A,2200.0,A
1990-11-12 00:00:00+00:00,5020.0,A,06115200,137.0,A,1860.0,A
1990-11-13 00:00:00+00:00,5110.0,A,06115200,94.0,A,1300.0,A
1990-11-14 00:00:00+00:00,5100.0,A,06115200,79.0,A,1090.0,A
1990-11-15 00:00:00+00:00,5230.0,A,06115200,74.0,A,1040.0,A
1990-11-16 00:00:00+00:00,5160.0,A,06115200,70.0,A,975.0,A
1990-11-17 00:00:00+00:00,5140.0,A,06115200,62.0,A,860.0,A
1990-11-18 00:00:00+00:00,4850.0,A,06115200,72.0,A,943.0,A
1990-11-19 00:00:00+00:00,4730.0,A,06115200,62.0,A,792.0,A
1990-11-20 00:00:00+00:00,4520.0,A,06115200,61.0,A,744.0,A
1990-11-21 00:00:00+00:00,4610.0,A,06115200,69.0,A,859.0,A
1990-11-22 00:00:00+00:00,5000.0,A,06115200,97.0,A,1310.0,A
1990-11-23 00:00:00+00:00,5300.0,A,06115200,109.0,A,1560.0,A
1990-11-24 00:00:00+00:00,5230.0,A,06115200,76.0,A,1070.0,A
1990-11-25 00:00:00+00:00,5320.0,A,06115200,58.0,A,833.0,A
1990-11-26 00:00:00+00:00,5060.0,A,06115200,52.0,A,710.0,A
1990-11-27 00:00:00+00:00,4500.0,"A, e",06115200,47.0,A,571.0,A
1990-11-28 00:00:00+00:00,5200.0,"A, e",06115200,42.0,A,590.0,A
1990-11-29 00:00:00+00:00,5400.0,"A, e",06115200,37.0,A,539.0,A
1990-11-30 00:00:00+00:00,5400.0,"A, e",06115200,39.0,A,569.0,A
1990-12-01 00:00:00+00:00,5500.0,"A, e",06115200,42.0,A,624.0,A
1990-12-02 00:00:00+00:00,5600.0,"A, e",06115200,44.0,A,665.0,A
1990-12-03 00:00:00+00:00,5600.0,"A, e",06115200,47.0,A,711.0,A
1990-12-04 00:00:00+00:00,5600.0,"A, e",06115200,45.0,A,680.0,A
1990-12-05 00:00:00+00:00,5600.0,"A, e",06115200,45.0,A,680.0,A
1990-12-06 00:00:00+00:00,5900.0,"A, e",06115200,45.0,A,717.0,A
1990-12-07 00:00:00+00:00,6300.0,"A, e",06115200,45.0,A,765.0,A
1990-12-08 00:00:00+00:00,6500.0,"A, e",06115200,45.0,A,790.0,A
1990-12-09 00:00:00+00:00,6400.0,"A, e",06115200,45.0,A,778.0,A
1990-12-10 00:00:00+00:00,6500.0,"A, e",06115200,45.0,A,790.0,A
1990-12-11 00:00:00+00:00,6400.0,"A, e",06115200,45.0,A,778.0,A
1990-12-12 00:00:00+00:00,6400.0,"A, e",06115200,45.0,A,778.0,A
1990-12-13 00:00:00+00:00,6400.0,"A, e",06115200,45.0,A,778.0,A
1990-12-14 00:00:00+00:00,6300.0,"A, e",06115200,45.0,A,765.0,A
1990-12-15 00:00:00+00:00,6500.0,"A, e",06115200,45.0,A,790.0,A
1990-12-16 00:00:00+00:00,6400.0,"A, e",06115200,45.0,A,778.0,A
1990-12-17 00:00:00+00:00,6000.0,"A, e",06115200,45.0,A,729.0,A
1990-12-18 00:00:00+00:00,6000.0,"A, e",06115200,45.0,A,729.0,A
1990-12-19 00:00:00+00:00,6000.0,"A, e",06115200,45.0,A,729.0,A
1990-12-20 00:00:00+00:00,5000.0,"A, e",06115200,45.0,A,607.0,A
