datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd
2022-10-01 00:00:00+00:00,11.5,A,09085000,799.0,A,625.0,A,9.2,A
2022-10-02 00:00:00+00:00,11.9,A,09085000,870.0,A,606.0,A,9.0,A
2022-10-03 00:00:00+00:00,11.8,A,09085000,932.0,A,584.0,A,9.0,A
2022-10-04 00:00:00+00:00,11.7,A,09085000,899.0,A,583.0,A,9.1,A
2022-10-05 00:00:00+00:00,11.7,A,09085000,760.0,A,634.0,A,9.2,A
2022-10-06 00:00:00+00:00,12.0,A,09085000,707.0,A,661.0,A,9.4,A
2022-10-07 00:00:00+00:00,11.8,A,09085000,692.0,A,672.0,A,9.4,A
2022-10-08 00:00:00+00:00,11.4,A,09085000,688.0,A,675.0,A,9.6,A
2022-10-09 00:00:00+00:00,11.4,A,09085000,683.0,A,681.0,A,9.6,A
2022-10-10 00:00:00+00:00,11.0,A,09085000,674.0,A,684.0,A,9.6,A
2022-10-11 00:00:00+00:00,10.6,A,09085000,676.0,A,685.0,A,9.7,A
2022-10-12 00:00:00+00:00,10.5,A,09085000,659.0,A,694.0,A,9.7,A
2022-10-13 00:00:00+00:00,10.2,A,09085000,645.0,A,700.0,A,9.8,A
2022-10-14 00:00:00+00:00,9.9,A,09085000,616.0,A,715.0,A,9.9,A
2022-10-15 00:00:00+00:00,9.6,A,09085000,625.0,A,716.0,A,9.9,A
2022-10-16 00:00:00+00:00,9.5,A,09085000,644.0,A,707.0,A,10.0,A
2022-10-17 00:00:00+00:00,9.4,A,09085000,644.0,A,707.0,A,10.0,A
2022-10-18 00:00:00+00:00,9.4,A,09085000,631.0,A,711.0,A,10.0,A
2022-10-19 00:00:00+00:00,9.0,A,09085000,626.0,A,717.0,A,10.1,A
2022-10-20 00:00:00+00:00,9.1,A,09085000,615.0,A,721.0,A,10.0,A
2022-10-21 00:00:00+00:00,8.9,A,09085000,615.0,A,724.0,A,10.0,A
2022-10-22 00:00:00+00:00,9.1,A,09085000,604.0,A,727.0,A,9.9,A
2022-10-23 00:00:00+00:00,8.5,A,09085000,715.0,A,709.0,A,9.4,A
2022-10-24 00:00:00+00:00,6.3,A,09085000,677.0,A,714.0,A,10.5,A
2022-10-25 00:00:00+00:00,5.0,A,09085000,634.0,A,744.0,A,10.9,A
2022-10-26 00:00:00+00:00,5.1,A,09085000,674.0,A,723.0,A,10.8,A
2022-10-27 00:00:00+00:00,5.5,A,09085000,726.0,A,,,10.9,A
2022-10-28 00:00:00+00:00,6.0,A,09085000,676.0,A,,,10.8,A
2022-10-29 00:00:00+00:00,5.5,A,09085000,660.0,A,,,11.0,A
2022-10-30 00:00:00+00:00,6.2,A,09085000,661.0,A,,,10.7,A
2022-10-31 00:00:00+00:00,6.1,A,09085000,649.0,A,,,10.7,A
2022-11-01 00:00:00+00:00,6.0,A,09085000,635.0,A,,,10.7,A
2022-11-02 00:00:00+00:00,6.8,A,09085000,624.0,A,714.0,A,10.3,A
2022-11-03 00:00:00+00:00,6.7,A,09085000,651.0,A,706.0,A,9.9,A
2022-11-04 00:00:00+00:00,5.5,A,09085000,640.0,A,695.0,A,10.7,A
2022-11-05 00:00:00+00:00,5.2,A,09085000,604.0,A,710.0,A,10.7,A
2022-11-06 00:00:00+00:00,6.0,A,09085000,601.0,A,707.0,A,10.4,A
2022-11-07 00:00:00+00:00,6.7,A,09085000,594.0,A,703.0,A,10.3,A
2022-11-08 00:00:00+00:00,6.9,A,09085000,594.0,A,697.0,A,10.2,A
2022-11-09 00:00:00+00:00,6.3,A,09085000,592.0,A,694.0,A,10.2,A
2022-11-10 00:00:00+00:00,4.8,A,09085000,589.0,A,693.0,A,10.7,A
2022-11-11 00:00:00+00:00,3.6,A,09085000,551.0,A,710.0,A,11.1,A
2022-11-12 00:00:00+00:00,2.4,A,09085000,507.0,A,736.0,A,11.5,A
2022-11-13 00:00:00+00:00,2.5,A,09085000,515.0,A,734.0,A,11.3,A
2022-11-14 00:00:00+00:00,3.6,A,09085000,550.0,A,713.0,A,11.1,A
2022-11-15 00:00:00+00:00,2.7,A,09085000,529.0,A,714.0,A,11.4,A
2022-11-16 00:00:00+00:00,1.3,A,09085000,481.0,A,744.0,A,11.9,A
2022-11-17 00:00:00+00:00,1.4,A,09085000,478.0,A,745.0,A,11.7,A
2022-11-18 00:00:00+00:00,1.8,A,09085000,498.0,A,732.0,A,11.5,A
2022-11-19 00:00:00+00:00,1.0,A,09085000,467.0,A,744.0,A,11.9,A
2022-11-20 00:00:00+00:00,0.9,A,09085000,453.0,A,756.0,A,11.9,A
2022-11-21 00:00:00+00:00,1.0,A,09085000,466.0,A,745.0,A,11.9,A
2022-11-22 00:00:00+00:00,1.1,A,09085000,469.0,A,747.0,A,11.9,A
2022-11-23 00:00:00+00:00,0.7,A,09085000,472.0,A,745.0,A,11.9,A
2022-11-24 00:00:00+00:00,1.5,A,09085000,495.0,A,724.0,A,11.7,A
2022-11-25 00:00:00+00:00,1.5,A,09085000,474.0,A,730.0,A,11.7,A
2022-11-26 00:00:00+00:00,1.7,A,09085000,490.0,A,725.0,A,11.6,A
2022-11-27 00:00:00+00:00,3.3,A,09085000,508.0,A,705.0,A,11.0,A
2022-11-28 00:00:00+00:00,2.9,A,09085000,496.0,A,709.0,A,11.0,A
2022-11-29 00:00:00+00:00,1.9,A,09085000,500.0,A,709.0,A,11.4,A
2022-11-30 00:00:00+00:00,0.1,A,09085000,434.0,A,751.0,A,12.1,A
2022-12-01 00:00:00+00:00,0.9,A,09085000,501.0,A,729.0,A,11.8,A
2022-12-02 00:00:00+00:00,2.5,A,09085000,528.0,A,688.0,A,11.1,A
2022-12-03 00:00:00+00:00,0.7,A,09085000,472.0,A,716.0,A,11.9,A
2022-12-04 00:00:00+00:00,2.4,A,09085000,500.0,A,701.0,A,11.4,A
2022-12-05 00:00:00+00:00,4.0,A,09085000,493.0,A,697.0,A,10.7,A
2022-12-06 00:00:00+00:00,4.1,A,09085000,495.0,A,694.0,A,10.7,A
2022-12-07 00:00:00+00:00,3.2,A,09085000,480.0,A,697.0,A,11.1,A
2022-12-08 00:00:00+00:00,2.7,A,09085000,479.0,A,695.0,A,11.2,A
2022-12-09 00:00:00+00:00,0.4,A,09085000,421.0,A,719.0,A,12.0,A
2022-12-10 00:00:00+00:00,0.2,A,09085000,404.0,A,747.0,A,12.1,A
2022-12-11 00:00:00+00:00,1.0,A,09085000,447.0,A,713.0,A,11.7,A
2022-12-12 00:00:00+00:00,1.9,A,09085000,491.0,A,675.0,A,11.2,A
2022-12-13 00:00:00+00:00,1.1,A,09085000,478.0,"A, e",,,11.6,A
2022-12-14 00:00:00+00:00,0.5,A,09085000,473.0,"A, e",,,11.9,A
2022-12-15 00:00:00+00:00,0.4,A,09085000,462.0,"A, e",709.0,A,12.0,A
2022-12-16 00:00:00+00:00,0.0,A,09085000,404.0,"A, e",759.0,A,12.2,A
2022-12-17 00:00:00+00:00,0.0,A,09085000,395.0,"A, e",823.0,A,12.2,A
2022-12-18 00:00:00+00:00,0.0,A,09085000,416.0,"A, e",815.0,A,12.2,A
2022-12-19 00:00:00+00:00,0.1,A,09085000,424.0,"A, e",706.0,A,12.0,A
2022-12-20 00:00:00+00:00,0.1,A,09085000,412.0,"A, e",682.0,A,12.1,A
2022-12-21 00:00:00+00:00,0.1,A,09085000,458.0,"A, e",635.0,A,11.9,A
2022-12-22 00:00:00+00:00,0.1,A,09085000,465.0,"A, e",608.0,A,11.9,A
2022-12-23 00:00:00+00:00,0.1,A,09085000,464.0,"A, e",629.0,A,12.0,A
2022-12-24 00:00:00+00:00,0.6,A,09085000,499.0,A,604.0,A,11.6,A
2022-12-25 00:00:00+00:00,1.3,A,09085000,488.0,A,598.0,A,11.6,A
2022-12-26 00:00:00+00:00,2.2,A,09085000,475.0,A,602.0,A,11.2,A
2022-12-27 00:00:00+00:00,1.5,A,09085000,460.0,A,614.0,A,11.2,A
2022-12-28 00:00:00+00:00,3.0,A,09085000,473.0,A,616.0,A,10.4,A
2022-12-29 00:00:00+00:00,2.0,A,09085000,465.0,A,610.0,A,10.8,A
2022-12-30 00:00:00+00:00,0.7,A,09085000,427.0,A,635.0,A,11.3,A
2022-12-31 00:00:00+00:00,1.4,A,09085000,451.0,A,628.0,A,11.0,A
2023-01-01 00:00:00+00:00,3.3,A,09085000,454.0,A,632.0,A,10.3,A
2023-01-02 00:00:00+00:00,3.8,A,09085000,445.0,A,633.0,A,10.3,A
2023-01-03 00:00:00+00:00,2.7,A,09085000,442.0,A,639.0,A,10.7,A
2023-01-04 00:00:00+00:00,1.8,A,09085000,436.0,A,645.0,A,11.3,A
2023-01-05 00:00:00+00:00,0.6,A,09085000,392.0,"A, e",658.0,A,11.9,A
2023-01-06 00:00:00+00:00,1.3,A,09085000,449.0,A,638.0,A,11.6,A
2023-01-07 00:00:00+00:00,2.5,A,09085000,442.0,A,629.0,A,11.3,A
2023-01-08 00:00:00+00:00,1.6,A,09085000,412.0,A,641.0,A,11.6,A
2023-01-09 00:00:00+00:00,1.7,A,09085000,432.0,A,635.0,A,11.5,A
2023-01-10 00:00:00+00:00,3.1,A,09085000,431.0,A,635.0,A,10.9,A
2023-01-11 00:00:00+00:00,3.6,A,09085000,437.0,A,629.0,A,10.8,A
2023-01-12 00:00:00+00:00,2.0,A,09085000,413.0,A,636.0,A,11.5,A
2023-01-13 00:00:00+00:00,1.0,A,09085000,396.0,A,647.0,A,11.9,A
2023-01-14 00:00:00+00:00,1.2,A,09085000,431.0,A,634.0,A,11.7,A
2023-01-15 00:00:00+00:00,2.7,A,09085000,427.0,A,629.0,A,10.9,A
2023-01-16 00:00:00+00:00,3.3,A,09085000,421.0,A,626.0,A,10.9,A
2023-01-17 00:00:00+00:00,2.7,A,09085000,425.0,A,626.0,A,11.0,A
2023-01-18 00:00:00+00:00,2.2,A,09085000,417.0,A,627.0,A,11.3,A
2023-01-19 00:00:00+00:00,0.8,A,09085000,377.0,"A, e",639.0,A,11.8,A
2023-01-20 00:00:00+00:00,0.4,A,09085000,366.0,"A, e",654.0,A,11.9,A
2023-01-21 00:00:00+00:00,0.5,A,09085000,405.0,"A, e",631.0,A,11.9,A
2023-01-22 00:00:00+00:00,0.4,A,09085000,374.0,"A, e",646.0,A,11.9,A
2023-01-23 00:00:00+00:00,0.6,A,09085000,367.0,"A, e",647.0,A,11.8,A
2023-01-24 00:00:00+00:00,0.2,A,09085000,392.0,"A, e",643.0,A,12.0,A
2023-01-25 00:00:00+00:00,0.3,A,09085000,400.0,A,657.0,A,12.1,A
