 116 2008  13 102 950      FORECAST TEMPERATURE PERCENTILES  (DEGREES F)                              MEANS       STAN. DEV         
YEAR  MN LEAD CD   R    98.   95.   90.   80.   70.   60.   50.   40.   30.   20.   10.    5.    2. F MEAN C MEAN  F SD  C SD      
2008   1   1   1  .00 20.95 21.94 22.81 23.87 24.64 25.29 25.89 26.51 27.16 27.93 28.99 29.86 30.85 25.89 25.89 2.4074 2.4074
2008   1   1   2  .00 27.42 28.27 29.02 29.93 30.60 31.16 31.67 32.21 32.77 33.44 34.35 35.10 35.95 31.67 31.67 2.0741 2.0741
2008   1   1   3  .00 25.78 26.77 27.65 28.72 29.50 30.16 30.77 31.40 32.06 32.84 33.91 34.79 35.79 30.77 30.77 2.4363 2.4363
2008   1   1   4  .00 32.77 33.60 34.32 35.21 35.85 36.39 36.90 37.42 37.97 38.61 39.50 40.22 41.05 36.90 36.90 2.0139 2.0139
2008   1   1   5  .44 30.58 31.46 32.24 33.19 33.88 34.46 35.00 35.57 36.15 36.84 37.79 38.57 39.45 35.00 34.87 2.1589 2.4055
2008   1   1   6  .43 35.34 36.27 37.08 38.08 38.80 39.41 39.98 40.57 41.18 41.90 42.90 43.71 44.64 39.98 39.64 2.2622 2.5083
2008   1   1   7  .44 39.37 40.11 40.75 41.54 42.12 42.60 43.05 43.51 44.00 44.57 45.36 46.01 46.75 43.05 42.90 1.7945 1.9943
2008   1   1   8  .43 33.75 34.55 35.25 36.11 36.74 37.27 37.75 38.26 38.79 39.41 40.27 40.98 41.78 37.75 37.59 1.9538 2.1622
2008   1   1   9  .43 38.80 39.57 40.24 41.07 41.67 42.18 42.65 43.14 43.65 44.25 45.07 45.75 46.52 42.65 42.35 1.8792 2.0763
2008   1   1  10  .41 44.87 45.61 46.27 47.07 47.66 48.15 48.60 49.08 49.57 50.15 50.96 51.61 52.36 48.60 48.37 1.8231 2.0002
2008   1   1  11  .44 43.37 44.06 44.67 45.41 45.94 46.40 46.82 47.26 47.71 48.25 48.99 49.59 50.28 46.82 46.50 1.6808 1.8721
2008   1   1  12  .42 51.19 51.90 52.54 53.31 53.87 54.34 54.78 55.24 55.71 56.27 57.04 57.67 58.39 54.78 54.53 1.7535 1.9351
2008   1   1  13  .43 48.84 49.56 50.18 50.95 51.51 51.97 52.41 52.86 53.33 53.89 54.65 55.28 55.99 52.41 52.11 1.7401 1.9280
2008   1   1  14  .00 22.47 23.61 24.61 25.83 26.72 27.47 28.17 28.89 29.64 30.53 31.76 32.76 33.90 28.17 28.17 2.7825 2.7825
2008   1   1  15  .00 17.49 19.07 20.45 22.14 23.37 24.41 25.37 26.37 27.41 28.64 30.33 31.71 33.29 25.37 25.37 3.8436 3.8436
2008   1   1  16  .00 17.67 19.45 21.02 22.94 24.33 25.51 26.59 27.73 28.90 30.29 32.21 33.78 35.56 26.59 26.59 4.3533 4.3533
2008   1   1  17  .00 20.69 22.40 23.90 25.73 27.06 28.19 29.23 30.31 31.43 32.76 34.59 36.09 37.80 29.23 29.23 4.1618 4.1618
2008   1   1  18  .00 24.38 25.97 27.37 29.08 30.33 31.38 32.35 33.36 34.41 35.66 37.37 38.77 40.37 32.35 32.35 3.8903 3.8903
2008   1   1  19  .00 24.04 25.70 27.16 28.94 30.24 31.33 32.34 33.39 34.49 35.78 37.56 39.02 40.68 32.34 32.34 4.0478 4.0478
2008   1   1  20  .00 27.94 29.20 30.31 31.65 32.64 33.46 34.23 35.03 35.86 36.84 38.19 39.29 40.55 34.23 34.23 3.0666 3.0666
2008   1   1  21  .00 28.95 29.93 30.79 31.85 32.62 33.26 33.86 34.49 35.14 35.90 36.96 37.82 38.81 33.86 33.86 2.3991 2.3991
2008   1   1  22  .51 28.08 29.01 29.82 30.81 31.54 32.15 32.71 33.30 33.91 34.63 35.63 36.44 37.37 32.71 32.51 2.2601 2.6300
2008   1   1  23  .46 32.17 33.13 33.98 35.02 35.77 36.41 37.00 37.61 38.25 39.00 40.04 40.89 41.85 37.00 36.68 2.3560 2.6582
2008   1   1  24  .46 35.62 36.66 37.57 38.69 39.50 40.18 40.82 41.48 42.16 42.97 44.09 45.00 46.04 40.82 40.39 2.5371 2.8629
2008   1   1  25  .42 30.21 31.31 32.27 33.46 34.32 35.04 35.71 36.41 37.14 38.00 39.18 40.15 41.25 35.71 35.56 2.6873 2.9580
2008   1   1  26  .00 23.04 24.36 25.52 26.93 27.96 28.83 29.63 30.47 31.34 32.37 33.78 34.94 36.25 29.63 29.63 3.2142 3.2142
2008   1   1  27  .00 22.88 24.44 25.81 27.48 28.70 29.72 30.68 31.66 32.69 33.91 35.58 36.95 38.51 30.68 30.68 3.8042 3.8042
2008   1   1  28  .00 22.50 24.13 25.57 27.32 28.60 29.68 30.67 31.71 32.79 34.06 35.82 37.25 38.89 30.67 30.67 3.9869 3.9869
2008   1   1  29  .00 26.03 27.50 28.79 30.37 31.52 32.49 33.39 34.32 35.29 36.44 38.02 39.32 40.79 33.39 33.39 3.5911 3.5911
2008   1   1  30  .42 28.43 29.63 30.69 31.99 32.93 33.73 34.46 35.23 36.02 36.96 38.26 39.32 40.53 34.46 34.31 2.9442 3.2507
2008   1   1  31  .47 29.53 30.43 31.22 32.19 32.90 33.49 34.04 34.62 35.21 35.91 36.88 37.68 38.58 34.04 33.87 2.2032 2.4893
2008   1   1  32  .43 27.74 28.64 29.43 30.40 31.10 31.70 32.25 32.82 33.41 34.12 35.08 35.87 36.78 32.25 32.11 2.1989 2.4358
2008   1   1  33  .00 29.31 30.71 31.93 33.43 34.52 35.43 36.28 37.17 38.09 39.17 40.67 41.89 43.29 36.28 36.28 3.4005 3.4005
2008   1   1  34  .00 28.08 29.58 30.90 32.52 33.69 34.68 35.60 36.55 37.54 38.71 40.33 41.65 43.15 35.60 35.60 3.6670 3.6670
2008   1   1  35  .30 32.22 33.35 34.33 35.54 36.42 37.16 37.85 38.56 39.30 40.18 41.38 42.37 43.50 37.85 37.67 2.7427 2.8763
2008   1   1  36  .00 32.61 33.95 35.13 36.57 37.62 38.50 39.32 40.17 41.05 42.10 43.54 44.72 46.06 39.32 39.32 3.2742 3.2742
2008   1   1  37  .41 32.60 33.46 34.22 35.15 35.82 36.38 36.91 37.46 38.02 38.70 39.62 40.38 41.24 36.91 36.50 2.1008 2.3054
2008   1   1  38  .43 41.21 42.04 42.78 43.67 44.32 44.87 45.38 45.91 46.46 47.11 48.01 48.74 49.58 45.38 44.94 2.0363 2.2536
2008   1   1  39  .41 42.04 42.98 43.80 44.81 45.54 46.16 46.74 47.33 47.95 48.68 49.69 50.52 51.46 46.74 46.22 2.2924 2.5140
2008   1   1  40  .44 41.97 42.94 43.79 44.84 45.59 46.23 46.83 47.44 48.08 48.84 49.88 50.73 51.71 46.83 46.33 2.3689 2.6324
2008   1   1  41  .41 37.02 38.14 39.12 40.31 41.18 41.92 42.60 43.31 44.04 44.91 46.11 47.09 48.21 42.60 42.32 2.7216 2.9854
2008   1   1  42  .42 38.00 39.09 40.04 41.21 42.06 42.78 43.44 44.13 44.85 45.70 46.87 47.82 48.91 43.44 43.23 2.6551 2.9257
2008   1   1  43  .46 41.37 42.40 43.30 44.40 45.20 45.87 46.50 47.15 47.82 48.62 49.72 50.62 51.65 46.50 46.07 2.4997 2.8116
2008   1   1  44  .44 39.00 40.13 41.12 42.33 43.21 43.95 44.64 45.36 46.10 46.98 48.19 49.18 50.31 44.64 44.15 2.7528 3.0726
2008   1   1  45  .43 39.73 40.72 41.58 42.64 43.41 44.06 44.66 45.28 45.93 46.70 47.76 48.62 49.61 44.66 43.90 2.4031 2.6579
2008   1   1  46  .41 33.46 34.26 34.96 35.81 36.44 36.96 37.45 37.95 38.47 39.10 39.95 40.65 41.45 37.45 36.67 1.9417 2.1272
2008   1   1  47  .42 35.48 36.29 36.99 37.86 38.49 39.03 39.52 40.03 40.56 41.19 42.06 42.77 43.58 39.52 38.46 1.9712 2.1759
2008   1   1  48  .39 30.30 31.22 32.02 32.99 33.71 34.31 34.86 35.44 36.04 36.75 37.73 38.53 39.44 34.86 33.63 2.2240 2.4130
2008   1   1  49  .44 25.27 26.22 27.05 28.07 28.81 29.43 30.01 30.61 31.24 31.98 33.00 33.83 34.78 30.01 29.59 2.3130 2.5715
2008   1   1  50  .41 45.65 46.48 47.21 48.10 48.75 49.30 49.80 50.33 50.88 51.52 52.42 53.14 53.97 49.80 49.28 2.0250 2.2247
2008   1   1  51  .40 48.01 48.88 49.64 50.58 51.25 51.83 52.36 52.91 53.48 54.16 55.09 55.85 56.72 52.36 51.76 2.1197 2.3112
2008   1   1  52  .41 45.49 46.40 47.19 48.17 48.88 49.48 50.04 50.61 51.21 51.92 52.90 53.70 54.61 50.04 49.51 2.2201 2.4361
2008   1   1  53  .38 46.07 47.09 47.99 49.08 49.87 50.54 51.17 51.81 52.48 53.28 54.37 55.26 56.28 51.17 50.48 2.4831 2.6842
2008   1   1  54  .37 49.94 50.87 51.68 52.67 53.39 54.00 54.56 55.15 55.76 56.48 57.47 58.28 59.20 54.56 53.74 2.2523 2.4250
2008   1   1  55  .33 46.38 47.25 48.02 48.96 49.64 50.21 50.75 51.30 51.88 52.56 53.50 54.26 55.14 50.75 49.82 2.1302 2.2534
2008   1   1  56  .37 50.95 51.68 52.32 53.09 53.66 54.14 54.58 55.04 55.52 56.08 56.86 57.50 58.22 54.58 54.24 1.7681 1.9020
2008   1   1  57  .42 50.97 51.68 52.31 53.07 53.63 54.10 54.53 54.99 55.46 56.01 56.78 57.41 58.12 54.53 54.10 1.7399 1.9194
2008   1   1  58  .42 53.39 54.12 54.76 55.54 56.11 56.59 57.03 57.49 57.97 58.54 59.32 59.96 60.68 57.03 56.48 1.7740 1.9589
2008   1   1  59  .38 51.86 52.67 53.37 54.24 54.87 55.39 55.89 56.40 56.92 57.55 58.42 59.12 59.93 55.89 55.26 1.9615 2.1235
2008   1   1  60  .41 54.74 55.50 56.16 56.97 57.56 58.05 58.51 58.99 59.49 60.08 60.89 61.55 62.30 58.51 57.79 1.8399 2.0127
