 115 2001  13 102 951      FORECAST PRECIPITATION PERCENTILES  (INCHES)                              MEANS      TRAN. ST.DEV. TRANS 
YEAR  MN LEAD CD   R    98.   95.   90.   80.   70.   60.   50.   40.   30.   20.   10.    5.    2. F MEAN C MEAN  F SD  C SD    PO
2001   1   1   1 0.00  4.27  4.86  5.40  6.10  6.63  7.09  7.55  8.00  8.49  9.10  9.96 10.69 11.54  7.60  7.60 0.4484 0.4484 0.5845
2001   1   1   2 0.00  5.92  6.62  7.28  8.15  8.83  9.44 10.05 10.66 11.34 12.20 13.45 14.54 15.86 10.20 10.20 0.1342 0.1342 0.2892
2001   1   1   3 0.00  5.56  6.14  6.66  7.30  7.77  8.18  8.57  8.95  9.37  9.86 10.55 11.12 11.77  8.58  8.58 0.8538 0.8538 0.8234
2001   1   1   4 0.00  6.41  7.12  7.79  8.66  9.34  9.94 10.55 11.16 11.84 12.69 13.94 15.01 16.32 10.76 10.76 0.1181 0.1181 0.2741
2001   1   1   5 0.00  4.92  5.54  6.10  6.80  7.33  7.78  8.23  8.66  9.13  9.71 10.51 11.18 11.95  8.25  8.25 0.6730 0.6730 0.7146
2001   1   1   6 0.00  4.70  5.43  6.12  7.02  7.71  8.32  8.94  9.55 10.24 11.08 12.31 13.36 14.62  9.04  9.04 0.3449 0.3449 0.4636
2001   1   1   7 0.00  5.81  6.48  7.11  7.93  8.58  9.15  9.72 10.30 10.94 11.75 12.92 13.93 15.16  9.92  9.92 0.1387 0.1387 0.3015
2001   1   1   8 0.00  4.57  5.59  6.43  7.40  8.08  8.63  9.16  9.65 10.17 10.77 11.59 12.24 12.96  9.06  9.06 6.2664 6.2664 1.3745
2001   1   1   9 0.00  5.33  6.41  7.32  8.37  9.11  9.73 10.30 10.85 11.43 12.10 13.01 13.74 14.55 10.21 10.21 6.1366 6.1366 1.3207
2001   1   1  10 0.00  5.83  6.65  7.40  8.37  9.10  9.74 10.37 11.00 11.69 12.54 13.74 14.77 15.97 10.53 10.53 0.5130 0.5130 0.5689
2001   1   1  11 0.00  7.20  8.38  9.39 10.60 11.48 12.20 12.90 13.56 14.27 15.11 16.25 17.17 18.21 12.83 12.83 4.4527 4.4527 1.1474
2001   1   1  12 0.00  5.45  6.38  7.26  8.39  9.27 10.04 10.81 11.57 12.42 13.46 14.96 16.24 17.76 11.00 11.00 0.5401 0.5401 0.5390
2001   1   1  13 0.00  5.29  6.45  7.47  8.72  9.63 10.40 11.14 11.85 12.61 13.52 14.77 15.79 16.96 11.80 11.80 2.8392 2.8392 0.9758
2001   1   1  14 0.00  2.94  3.39  3.82  4.38  4.81  5.20  5.58  5.97  6.40  6.93  7.71  8.37  9.17  5.67  5.67 0.2557 0.2557 0.4416
2001   1   1  15 0.00  0.91  1.56  2.06  2.62  3.00  3.32  3.61  3.88  4.17  4.50  4.94  5.29  5.69  3.54  3.54 2.2570 2.2570 1.3342
2001   1   1  16 0.00  1.06  1.34  1.61  1.98  2.27  2.53  2.80  3.06  3.36  3.74  4.28  4.75  5.32  2.88  2.88 0.3292 0.3292 0.5193
2001   1   1  17 0.00  0.97  1.20  1.43  1.76  2.03  2.28  2.54  2.81  3.12  3.52  4.13  4.68  5.37  2.68  2.68 0.1545 0.1545 0.2891
2001   1   1  18 0.00  0.76  0.97  1.16  1.43  1.65  1.84  2.04  2.24  2.46  2.75  3.16  3.52  3.96  2.11  2.11 0.2544 0.2544 0.4757
