 120 2010  13 102 951      FORECAST PRECIPITATION PERCENTILES  (INCHES)                              MEANS      TRAN. ST.DEV. TRANS 
YEAR  MN LEAD CD   R    98.   95.   90.   80.   70.   60.   50.   40.   30.   20.   10.    5.    2. F MEAN C MEAN  F SD  C SD    PO
2010   1   1   1  .00  4.75  5.36  5.91  6.61  7.13  7.59  8.01  8.47  8.94  9.52 10.34 11.02 11.81  8.06  8.06  .5805  .5805  .6696
2010   1   1   2  .00  6.36  7.07  7.74  8.62  9.31  9.91 10.50 11.13 11.82 12.67 13.92 15.00 16.29 10.66 10.66  .1332  .1332  .2934
2010   1   1   3  .00  5.86  6.42  6.92  7.55  8.02  8.42  8.79  9.18  9.59 10.08 10.77 11.34 11.99  8.82  8.82  .6780  .6780  .7611
2010   1   1   4  .00  6.64  7.38  8.08  9.00  9.71 10.34 10.96 11.62 12.34 13.23 14.53 15.66 17.03 11.19 11.19  .1262  .1262  .2820
2010   1   1   5  .48  5.44  5.97  6.45  7.04  7.48  7.85  8.19  8.55  8.93  9.38 10.01 10.52 11.12  8.22  8.37  .8423  .9622  .8441
2010   1   1   6  .45  4.96  5.56  6.11  6.82  7.36  7.83  8.29  8.78  9.30  9.94 10.86 11.64 12.57  8.41  8.88  .2729  .3052  .4615
2010   1   1   7  .00  5.90  6.62  7.30  8.19  8.88  9.49 10.09 10.73 11.43 12.30 13.57 14.68 16.01 10.35 10.35  .1522  .1522  .3092
2010   1   1   8  .27  5.22  6.04  6.75  7.61  8.23  8.74  9.22  9.71 10.22 10.82 11.64 12.31 13.06  9.21  9.30 2.6349 2.7375 1.1029
2010   1   1   9  .27  5.88  6.78  7.56  8.51  9.20  9.78 10.31 10.87 11.44 12.12 13.04 13.80 14.66 10.31 10.46 2.5683 2.6682 1.0564
2010   1   1  10  .25  6.15  6.99  7.76  8.77  9.54 10.21 10.86 11.55 12.29 13.20 14.51 15.62 16.94 11.03 11.01  .3886  .4011  .4947
2010   1   1  11  .00  7.70  8.72  9.63 10.78 11.62 12.35 13.03 13.74 14.49 15.39 16.64 17.68 18.88 13.11 13.11 1.2874 1.2874  .7959
2010   1   1  12  .26  5.94  6.85  7.71  8.84  9.72 10.50 11.26 12.08 12.97 14.07 15.67 17.06 18.72 11.52 10.95  .3039  .3148  .4102
2010   1   1  13  .41  6.24  7.37  8.37  9.60 10.51 11.28 11.99 12.74 13.52 14.44 15.72 16.77 17.98 12.03 11.80 2.2403 2.4531  .9303
2010   1   1  14  .00  2.96  3.40  3.82  4.37  4.79  5.16  5.53  5.92  6.34  6.86  7.62  8.27  9.06  5.64  5.64  .2389  .2389  .4293
2010   1   1  15  .00   .74  1.33  1.80  2.35  2.73  3.04  3.32  3.60  3.90  4.24  4.70  5.06  5.47  3.29  3.29 1.7793 1.7793 1.2232
2010   1   1  16  .00   .96  1.23  1.49  1.84  2.12  2.38  2.62  2.90  3.19  3.56  4.10  4.57  5.14  2.73  2.73  .3088  .3088  .4951
2010   1   1  17  .00   .94  1.17  1.40  1.73  2.00  2.25  2.49  2.77  3.09  3.49  4.10  4.66  5.36  2.64  2.64  .1519  .1519  .2829
2010   1   1  18  .00   .78  1.00  1.21  1.49  1.71  1.92  2.11  2.32  2.55  2.84  3.26  3.63  4.06  2.17  2.17  .2927  .2927  .5228
2010   1   1  19  .00  1.01  1.19  1.37  1.60  1.79  1.96  2.13  2.31  2.51  2.76  3.14  3.47  3.87  2.18  2.18  .1399  .1399  .3368
2010   1   1  20  .00  1.74  1.97  2.19  2.47  2.68  2.87  3.05  3.24  3.44  3.69  4.05  4.35  4.71  3.09  3.09  .2218  .2218  .5227
2010   1   1  21  .09  2.22  2.51  2.78  3.10  3.34  3.55  3.74  3.94  4.14  4.39  4.73  5.01  5.34  3.75  3.76  .5886  .5911  .8921
2010   1   1  22  .00  3.68  4.14  4.57  5.13  5.55  5.93  6.29  6.67  7.08  7.59  8.32  8.95  9.69  6.38  6.44  .2376  .2376  .4488
2010   1   1  23  .27  3.98  4.62  5.18  5.88  6.38  6.82  7.22  7.64  8.08  8.60  9.32  9.91 10.59  7.24  7.58 1.2791 1.3274  .9235
2010   1   1  24  .30  5.36  6.06  6.69  7.46  8.02  8.50  8.94  9.40  9.88 10.46 11.25 11.90 12.64  8.96  9.03 1.4185 1.4879  .9304
2010   1   1  25  .00  3.84  4.43  4.97  5.68  6.21  6.68  7.12  7.59  8.10  8.71  9.59 10.33 11.20  7.22  7.22  .4816  .4816  .5941
2010   1   1  26  .00  2.47  2.97  3.44  4.04  4.50  4.90  5.28  5.69  6.12  6.64  7.39  8.02  8.76  5.35  5.35  .5799  .5799  .6616
2010   1   1  27  .00  2.25  2.76  3.22  3.81  4.26  4.64  5.00  5.38  5.79  6.28  6.96  7.53  8.20  5.06  5.06  .7690  .7690  .7671
2010   1   1  28  .00  1.90  2.27  2.62  3.09  3.47  3.80  4.13  4.49  4.88  5.37  6.09  6.72  7.49  4.28  4.28  .2302  .2302  .4004
2010   1   1  29  .00  1.62  1.95  2.27  2.71  3.07  3.39  3.70  4.05  4.44  4.93  5.65  6.30  7.09  3.86  3.86  .1802  .1802  .3316
2010   1   1  30  .00  1.31  1.62  1.93  2.34  2.67  2.97  3.26  3.58  3.93  4.37  5.01  5.58  6.27  3.39  3.39  .2624  .2624  .4302
2010   1   1  31  .00  1.54  1.81  2.06  2.40  2.66  2.89  3.11  3.35  3.61  3.93  4.41  4.81  5.30  3.17  3.17  .2199  .2199  .4507
2010   1   1  32  .00  1.75  1.94  2.12  2.36  2.53  2.68  2.83  2.99  3.15  3.35  3.64  3.88  4.16  2.86  2.86  .1882  .1882  .5245
2010   1   1  33  .00  3.28  3.84  4.37  5.07  5.62  6.10  6.56  7.06  7.60  8.27  9.24 10.07 11.06  6.73  6.73  .3366  .3366  .4767
2010   1   1  34  .00  2.40  2.89  3.36  3.98  4.47  4.90  5.32  5.77  6.26  6.86  7.74  8.50  9.40  5.51  5.51  .3709  .3709  .5014
2010   1   1  35  .10  1.69  2.06  2.42  2.92  3.33  3.70  4.07  4.48  4.94  5.53  6.41  7.21  8.19  4.28  4.20  .1665  .1673  .2928
