 116 2013  13 102 950      FORECAST TEMPERATURE PERCENTILES  (DEGREES F)                              MEANS       STAN. DEV         
YEAR  MN LEAD CD   R    98.   95.   90.   80.   70.   60.   50.   40.   30.   20.   10.    5.    2. F MEAN C MEAN  F SD  C SD      
2013   1   1   1 0.36 21.91 22.96 23.88 25.01 25.83 26.52 27.16 27.82 28.52 29.33 30.46 31.38 32.43 27.16 26.30 2.5586 2.7400
2013   1   1   2 0.43 28.40 29.28 30.06 31.00 31.69 32.27 32.81 33.37 33.95 34.64 35.59 36.37 37.25 32.81 32.15 2.1539 2.3800
2013   1   1   3 0.44 27.88 28.77 29.56 30.51 31.21 31.80 32.35 32.91 33.50 34.20 35.16 35.94 36.84 32.35 31.60 2.1797 2.4300
2013   1   1   4 0.50 34.42 35.13 35.76 36.53 37.08 37.55 37.99 38.44 38.91 39.47 40.23 40.86 41.57 37.99 37.54 1.7406 2.0100
2013   1   1   5 0.50 31.94 32.70 33.37 34.19 34.79 35.29 35.75 36.24 36.74 37.33 38.15 38.82 39.58 35.75 35.34 1.8591 2.1500
2013   1   1   6 0.00 36.66 37.46 38.16 39.02 39.65 40.17 40.66 41.17 41.69 42.32 43.18 43.88 44.68 40.66 40.66 1.9500 1.9500
2013   1   1   7 0.44 40.44 41.07 41.63 42.32 42.82 43.24 43.63 44.03 44.45 44.95 45.63 46.19 46.83 43.63 43.50 1.5553 1.7300
2013   1   1   8 0.43 34.97 35.69 36.32 37.09 37.65 38.12 38.56 39.01 39.49 40.05 40.82 41.45 42.17 38.56 38.30 1.7524 1.9400
2013   1   1   9 0.00 39.82 40.45 40.99 41.66 42.15 42.56 42.94 43.34 43.75 44.23 44.90 45.45 46.07 42.94 42.94 1.5200 1.5200
2013   1   1  10 0.00 45.73 46.36 46.90 47.57 48.06 48.47 48.85 49.25 49.66 50.14 50.81 51.36 51.98 48.85 48.85 1.5200 1.5200
2013   1   1  11 0.00 44.04 44.64 45.16 45.80 46.27 46.66 47.03 47.41 47.80 48.27 48.91 49.44 50.04 47.03 47.03 1.4600 1.4600
2013   1   1  12 0.00 51.37 52.05 52.65 53.39 53.92 54.37 54.79 55.22 55.68 56.21 56.94 57.55 58.23 54.79 54.79 1.6700 1.6700
2013   1   1  13 0.00 49.29 49.91 50.46 51.12 51.60 52.01 52.39 52.78 53.19 53.67 54.34 54.88 55.50 52.39 52.39 1.5100 1.5100
2013   1   1  14 0.00 22.93 24.17 25.25 26.58 27.55 28.37 29.12 29.91 30.72 31.69 33.02 34.10 35.34 29.12 29.12 3.0200 3.0200
2013   1   1  15 0.44 19.02 20.46 21.71 23.25 24.37 25.31 26.18 27.09 28.03 29.15 30.69 31.94 33.38 26.18 26.37 3.4919 3.8900
2013   1   1  16 0.49 20.02 21.38 22.58 24.04 25.11 26.01 26.84 27.70 28.60 29.67 31.13 32.33 33.69 26.84 27.49 3.3280 3.8100
2013   1   1  17 0.50 22.79 24.05 25.15 26.49 27.47 28.30 29.06 29.86 30.68 31.66 33.00 34.10 35.36 29.06 29.91 3.0568 3.5300
2013   1   1  18 0.50 26.15 27.36 28.42 29.71 30.66 31.45 32.19 32.95 33.75 34.69 35.98 37.04 38.25 32.19 32.83 2.9430 3.4000
2013   1   1  19 0.48 26.29 27.52 28.60 29.93 30.89 31.70 32.45 33.23 34.05 35.01 36.33 37.41 38.65 32.45 32.92 3.0064 3.4200
2013   1   1  20 0.45 29.50 30.54 31.44 32.55 33.36 34.04 34.67 35.32 36.00 36.81 37.92 38.83 39.86 34.67 34.81 2.5202 2.8200
2013   1   1  21 0.46 29.68 30.55 31.31 32.25 32.93 33.51 34.04 34.59 35.17 35.85 36.78 37.55 38.42 34.04 34.23 2.1279 2.3900
2013   1   1  22 0.00 28.46 29.49 30.40 31.50 32.30 32.98 33.61 34.26 34.94 35.74 36.85 37.75 38.78 33.61 33.61 2.5100 2.5100
2013   1   1  23 0.00 33.14 34.04 34.83 35.79 36.49 37.08 37.63 38.20 38.79 39.49 40.46 41.24 42.14 37.63 37.63 2.1900 2.1900
2013   1   1  24 0.00 36.76 37.65 38.43 39.38 40.07 40.65 41.19 41.75 42.33 43.03 43.98 44.75 45.64 41.19 41.19 2.1600 2.1600
2013   1   1  25 0.00 31.09 32.17 33.11 34.27 35.11 35.82 36.48 37.16 37.87 38.72 39.87 40.82 41.90 36.48 36.48 2.6300 2.6300
2013   1   1  26 0.00 23.99 25.31 26.48 27.90 28.93 29.80 30.61 31.45 32.32 33.36 34.78 35.94 37.26 30.61 30.61 3.2300 3.2300
2013   1   1  27 0.00 24.66 26.06 27.30 28.81 29.91 30.83 31.69 32.58 33.51 34.61 36.11 37.35 38.76 31.69 31.69 3.4300 3.4300
2013   1   1  28 0.41 24.50 25.84 27.02 28.46 29.51 30.39 31.21 32.06 32.94 33.99 35.43 36.61 37.95 31.21 31.36 3.2738 3.5900
2013   1   1  29 0.36 28.11 29.27 30.28 31.52 32.42 33.18 33.88 34.62 35.38 36.28 37.52 38.53 39.68 33.88 34.04 2.8151 3.0200
2013   1   1  30 0.00 28.94 30.11 31.14 32.40 33.31 34.08 34.80 35.54 36.32 37.23 38.49 39.52 40.69 34.80 34.80 2.8600 2.8600
2013   1   1  31 0.00 29.38 30.40 31.29 32.39 33.19 33.86 34.48 35.13 35.80 36.60 37.69 38.59 39.61 34.48 34.48 2.4900 2.4900
2013   1   1  32 0.00 27.81 28.79 29.66 30.71 31.48 32.13 32.73 33.35 34.00 34.77 35.83 36.69 37.67 32.73 32.73 2.4000 2.4000
2013   1   1  33 0.00 31.05 32.22 33.26 34.52 35.44 36.21 36.93 37.68 38.45 39.37 40.63 41.67 42.84 36.93 36.93 2.8700 2.8700
2013   1   1  34 0.00 29.93 31.17 32.26 33.59 34.56 35.38 36.14 36.93 37.75 38.72 40.05 41.14 42.38 36.14 36.14 3.0300 3.0300
