 119 2005  13 102 950      FORECAST TEMPERATURE PERCENTILES  (DEGREES F)                              MEANS       STAN. DEV         
YEAR  MN LEAD CD   R    98.   95.   90.   80.   70.   60.   50.   40.   30.   20.   10.    5.    2. F MEAN C MEAN  F SD  C SD      
2005   1   1   1  .00 20.95 21.94 22.81 23.87 24.64 25.29 25.89 26.51 27.16 27.93 28.99 29.86 30.85 25.89 25.89 2.4074 2.4074
2005   1   1   2  .00 27.42 28.27 29.02 29.93 30.60 31.16 31.67 32.21 32.77 33.44 34.35 35.10 35.95 31.67 31.67 2.0741 2.0741
2005   1   1   3  .00 25.78 26.77 27.65 28.72 29.50 30.16 30.77 31.40 32.06 32.84 33.91 34.79 35.79 30.77 30.77 2.4363 2.4363
2005   1   1   4  .00 32.77 33.60 34.32 35.21 35.85 36.39 36.90 37.42 37.97 38.61 39.50 40.22 41.05 36.90 36.90 2.0139 2.0139
2005   1   1   5  .00 29.94 30.92 31.79 32.85 33.62 34.27 34.87 35.50 36.14 36.91 37.97 38.84 39.83 34.87 34.87 2.4055 2.4055
2005   1   1   6  .00 34.50 35.53 36.43 37.53 38.34 39.01 39.64 40.29 40.97 41.77 42.88 43.78 44.81 39.64 39.64 2.5083 2.5083
2005   1   1   7  .00 38.81 39.62 40.34 41.22 41.86 42.40 42.90 43.41 43.95 44.59 45.47 46.19 47.00 42.90 42.90 1.9943 1.9943
2005   1   1   8  .00 33.16 34.04 34.82 35.77 36.47 37.05 37.59 38.15 38.74 39.43 40.38 41.16 42.04 37.59 37.59 2.1622 2.1622
2005   1   1   9  .00 38.09 38.94 39.69 40.61 41.27 41.83 42.35 42.89 43.45 44.11 45.03 45.78 46.63 42.35 42.35 2.0763 2.0763
2005   1   1  10  .00 44.27 45.09 45.81 46.69 47.33 47.87 48.37 48.89 49.43 50.07 50.95 51.67 52.49 48.37 48.37 2.0002 2.0002
2005   1   1  11  .00 42.66 43.43 44.10 44.93 45.53 46.03 46.50 46.99 47.49 48.09 48.91 49.59 50.36 46.50 46.50 1.8721 1.8721
2005   1   1  12  .00 50.57 51.36 52.06 52.91 53.53 54.05 54.53 55.04 55.56 56.18 57.03 57.73 58.52 54.53 54.53 1.9351 1.9351
2005   1   1  13  .00 48.15 48.94 49.64 50.49 51.10 51.62 52.11 52.61 53.13 53.74 54.59 55.29 56.08 52.11 52.11 1.9280 1.9280
2005   1   1  14  .00 22.47 23.61 24.61 25.83 26.72 27.47 28.17 28.89 29.64 30.53 31.76 32.76 33.90 28.17 28.17 2.7825 2.7825
2005   1   1  15  .00 17.49 19.07 20.45 22.14 23.37 24.41 25.37 26.37 27.41 28.64 30.33 31.71 33.29 25.37 25.37 3.8436 3.8436
2005   1   1  16  .00 17.67 19.45 21.02 22.94 24.33 25.51 26.59 27.73 28.90 30.29 32.21 33.78 35.56 26.59 26.59 4.3533 4.3533
2005   1   1  17  .00 20.69 22.40 23.90 25.73 27.06 28.19 29.23 30.31 31.43 32.76 34.59 36.09 37.80 29.23 29.23 4.1618 4.1618
2005   1   1  18  .34 25.02 26.52 27.83 29.44 30.61 31.60 32.51 33.46 34.45 35.62 37.23 38.54 40.04 32.51 32.35 3.6558 3.8903
2005   1   1  19  .44 25.37 26.86 28.17 29.77 30.94 31.92 32.83 33.78 34.76 35.92 37.53 38.84 40.33 32.83 32.34 3.6407 4.0478
2005   1   1  20  .43 28.96 30.10 31.10 32.32 33.21 33.95 34.65 35.37 36.12 37.00 38.22 39.22 40.36 34.65 34.23 2.7721 3.0666
2005   1   1  21  .42 29.82 30.71 31.49 32.45 33.15 33.74 34.28 34.85 35.44 36.14 37.09 37.88 38.77 34.28 33.86 2.1790 2.3991
2005   1   1  22  .00 27.11 28.19 29.14 30.30 31.14 31.85 32.51 33.19 33.90 34.74 35.90 36.85 37.92 32.51 32.51 2.6300 2.6300
2005   1   1  23  .00 31.23 32.32 33.28 34.45 35.30 36.01 36.68 37.37 38.09 38.94 40.11 41.06 42.15 36.68 36.68 2.6582 2.6582
2005   1   1  24  .00 34.52 35.69 36.72 37.98 38.90 39.67 40.39 41.13 41.90 42.82 44.08 45.11 46.28 40.39 40.39 2.8629 2.8629
2005   1   1  25  .00 29.50 30.71 31.78 33.08 34.03 34.82 35.56 36.33 37.13 38.08 39.38 40.44 41.66 35.56 35.56 2.9580 2.9580
2005   1   1  26  .00 23.04 24.36 25.52 26.93 27.96 28.83 29.63 30.47 31.34 32.37 33.78 34.94 36.25 29.63 29.63 3.2142 3.2142
2005   1   1  27  .00 22.88 24.44 25.81 27.48 28.70 29.72 30.68 31.66 32.69 33.91 35.58 36.95 38.51 30.68 30.68 3.8042 3.8042
2005   1   1  28  .00 22.50 24.13 25.57 27.32 28.60 29.68 30.67 31.71 32.79 34.06 35.82 37.25 38.89 30.67 30.67 3.9869 3.9869
2005   1   1  29  .00 26.03 27.50 28.79 30.37 31.52 32.49 33.39 34.32 35.29 36.44 38.02 39.32 40.79 33.39 33.39 3.5911 3.5911
2005   1   1  30  .00 27.64 28.98 30.15 31.58 32.62 33.50 34.31 35.15 36.03 37.07 38.50 39.67 41.00 34.31 34.31 3.2507 3.2507
2005   1   1  31  .43 29.45 30.37 31.18 32.17 32.89 33.49 34.06 34.64 35.25 35.96 36.95 37.76 38.68 34.06 33.87 2.2466 2.4893
2005   1   1  32  .44 27.91 28.81 29.59 30.55 31.25 31.84 32.39 32.96 33.55 34.25 35.21 35.99 36.89 32.39 32.11 2.1845 2.4358
2005   1   1  33  .00 29.31 30.71 31.93 33.43 34.52 35.43 36.28 37.17 38.09 39.17 40.67 41.89 43.29 36.28 36.28 3.4005 3.4005
2005   1   1  34  .00 28.08 29.58 30.90 32.52 33.69 34.68 35.60 36.55 37.54 38.71 40.33 41.65 43.15 35.60 35.60 3.6670 3.6670
2005   1   1  35  .00 31.77 32.95 33.99 35.25 36.17 36.95 37.67 38.42 39.19 40.12 41.38 42.42 43.60 37.67 37.67 2.8763 2.8763
2005   1   1  36  .00 32.61 33.95 35.13 36.57 37.62 38.50 39.32 40.17 41.05 42.10 43.54 44.72 46.06 39.32 39.32 3.2742 3.2742
2005   1   1  37  .51 32.57 33.39 34.10 34.98 35.62 36.15 36.65 37.17 37.70 38.34 39.21 39.93 40.75 36.65 36.50 1.9884 2.3054
2005   1   1  38  .00 40.32 41.24 42.05 43.04 43.77 44.37 44.94 45.52 46.13 46.85 47.84 48.66 49.58 44.94 44.94 2.2536 2.2536
2005   1   1  39  .00 41.06 42.09 43.00 44.10 44.91 45.59 46.22 46.87 47.55 48.35 49.46 50.36 51.39 46.22 46.22 2.5140 2.5140
2005   1   1  40  .00 40.94 42.02 42.97 44.12 44.97 45.68 46.33 47.02 47.73 48.57 49.73 50.68 51.76 46.33 46.33 2.6324 2.6324
2005   1   1  41  .00 36.20 37.42 38.50 39.81 40.77 41.57 42.32 43.09 43.90 44.86 46.17 47.24 48.47 42.32 42.32 2.9854 2.9854
2005   1   1  42  .00 37.23 38.43 39.48 40.77 41.70 42.49 43.23 43.99 44.78 45.71 47.00 48.05 49.25 43.23 43.23 2.9257 2.9257
2005   1   1  43  .00 40.30 41.46 42.47 43.71 44.61 45.37 46.07 46.80 47.56 48.46 49.70 50.71 51.86 46.07 46.07 2.8116 2.8116
2005   1   1  44  .00 37.85 39.11 40.22 41.57 42.55 43.38 44.15 44.95 45.78 46.76 48.11 49.22 50.48 44.15 44.15 3.0726 3.0726
