datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,99401_Mean,99401_Mean_cd
2010-10-01 00:00:00+00:00,14.8,A,09217000,960.0,A,420.0,A,260.0,A
2010-10-02 00:00:00+00:00,14.8,A,09217000,974.0,A,430.0,A,270.0,A
2010-10-03 00:00:00+00:00,14.7,A,09217000,972.0,A,440.0,A,280.0,A
2010-10-04 00:00:00+00:00,15.1,A,09217000,974.0,A,446.0,A,280.0,A
2010-10-05 00:00:00+00:00,14.6,A,09217000,974.0,A,450.0,A,290.0,A
2010-10-06 00:00:00+00:00,14.2,A,09217000,930.0,A,449.0,A,290.0,A
2010-10-07 00:00:00+00:00,13.7,A,09217000,936.0,A,442.0,A,280.0,A
2010-10-08 00:00:00+00:00,12.5,A,09217000,953.0,A,427.0,A,270.0,A
2010-10-09 00:00:00+00:00,10.8,A,09217000,928.0,A,426.0,A,270.0,A
2010-10-10 00:00:00+00:00,10.8,A,09217000,918.0,A,435.0,A,280.0,A
2010-10-11 00:00:00+00:00,12.0,A,09217000,920.0,A,446.0,A,280.0,A
2010-10-12 00:00:00+00:00,12.2,A,09217000,918.0,A,450.0,A,290.0,A
2010-10-13 00:00:00+00:00,11.7,A,09217000,910.0,A,448.0,A,280.0,A
2010-10-14 00:00:00+00:00,11.1,A,09217000,906.0,A,443.0,A,280.0,A
2010-10-15 00:00:00+00:00,11.1,A,09217000,910.0,A,443.0,A,280.0,A
2010-10-16 00:00:00+00:00,11.1,A,09217000,906.0,A,443.0,A,280.0,A
2010-10-17 00:00:00+00:00,11.6,A,09217000,908.0,A,442.0,A,280.0,A
2010-10-18 00:00:00+00:00,12.0,A,09217000,906.0,A,443.0,A,280.0,A
2010-10-19 00:00:00+00:00,11.3,A,09217000,907.0,A,442.0,A,280.0,A
2010-10-20 00:00:00+00:00,10.7,A,09217000,906.0,A,443.0,A,280.0,A
2010-10-21 00:00:00+00:00,10.2,A,09217000,899.0,A,443.0,A,280.0,A
2010-10-22 00:00:00+00:00,9.6,A,09217000,864.0,A,449.0,A,280.0,A
2010-10-23 00:00:00+00:00,9.0,A,09217000,845.0,A,458.0,A,290.0,A
2010-10-24 00:00:00+00:00,9.0,A,09217000,860.0,A,458.0,A,290.0,A
2010-10-25 00:00:00+00:00,7.7,A,09217000,900.0,A,457.0,A,290.0,A
2010-10-26 00:00:00+00:00,4.8,A,09217000,884.0,A,473.0,A,300.0,A
2010-10-27 00:00:00+00:00,3.5,A,09217000,960.0,A,472.0,A,300.0,A
2010-10-28 00:00:00+00:00,3.9,A,09217000,1070.0,A,453.0,A,290.0,A
2010-10-29 00:00:00+00:00,5.3,A,09217000,1060.0,A,445.0,A,280.0,A
2010-10-30 00:00:00+00:00,6.5,A,09217000,1000.0,A,449.0,A,280.0,A
2010-10-31 00:00:00+00:00,7.4,A,09217000,873.0,A,460.0,A,290.0,A
