datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd
2018-11-20 00:00:00+00:00,8.4,A,14159500,728.0,A,716.0,A,328.0,A,,,,
2018-11-21 00:00:00+00:00,8.0,A,14159500,725.0,A,715.0,A,328.0,A,,,,
2018-11-22 00:00:00+00:00,8.1,A,14159500,723.0,A,714.0,A,328.0,A,,,,
2018-11-23 00:00:00+00:00,,,14159500,,,,,1310.0,"A, e",,,,
2018-11-24 00:00:00+00:00,,,14159500,,,,,1470.0,"A, e",,,,
2018-11-25 00:00:00+00:00,,,14159500,,,,,1430.0,"A, e",,,,
2018-11-26 00:00:00+00:00,,,14159500,,,,,1400.0,"A, e",,,,
2018-11-27 00:00:00+00:00,7.6,A,14159500,725.0,A,740.0,A,1420.0,A,,,,
2018-11-28 00:00:00+00:00,7.4,A,14159500,723.0,A,739.0,A,1400.0,A,,,,
2018-11-29 00:00:00+00:00,7.3,A,14159500,718.0,A,736.0,A,1370.0,A,,,,
2018-11-30 00:00:00+00:00,7.1,A,14159500,725.0,A,726.0,A,1010.0,A,,,,
2018-12-01 00:00:00+00:00,7.0,A,14159500,725.0,A,715.0,A,579.0,A,,,,
2018-12-02 00:00:00+00:00,6.7,A,14159500,732.0,A,717.0,A,508.0,A,,,,
2018-12-03 00:00:00+00:00,6.5,A,14159500,735.0,A,717.0,"A, [4]",500.0,A,,,,
2018-12-04 00:00:00+00:00,6.2,A,14159500,733.0,A,715.0,A,382.0,A,,,,
2018-12-05 00:00:00+00:00,6.0,A,14159500,730.0,A,713.0,A,345.0,A,,,,
2018-12-06 00:00:00+00:00,5.7,A,14159500,731.0,A,711.0,A,343.0,A,,,,
2018-12-07 00:00:00+00:00,5.5,A,14159500,732.0,A,712.0,A,345.0,A,,,,
2018-12-08 00:00:00+00:00,5.4,A,14159500,736.0,A,713.0,A,345.0,A,,,,
2018-12-09 00:00:00+00:00,5.4,A,14159500,734.0,A,713.0,A,345.0,A,,,,
2018-12-10 00:00:00+00:00,5.3,A,14159500,736.0,A,715.0,A,346.0,A,,,,
2018-12-11 00:00:00+00:00,5.3,A,14159500,731.0,A,717.0,A,327.0,A,,,,
2018-12-12 00:00:00+00:00,5.4,A,14159500,737.0,"A, [4]",756.0,"A, [4]",441.0,A,,,,
2018-12-13 00:00:00+00:00,5.2,A,14159500,732.0,"A, [4]",715.0,"A, [4]",524.0,A,,,,
2018-12-14 00:00:00+00:00,5.2,A,14159500,725.0,A,713.0,A,518.0,A,,,,
2018-12-15 00:00:00+00:00,5.1,A,14159500,729.0,A,714.0,A,517.0,A,,,,
2018-12-16 00:00:00+00:00,5.2,A,14159500,724.0,A,713.0,A,518.0,A,,,,
2018-12-17 00:00:00+00:00,5.2,A,14159500,729.0,A,714.0,A,690.0,A,,,,
2018-12-18 00:00:00+00:00,5.3,A,14159500,728.0,A,715.0,A,1180.0,A,,,,
2018-12-19 00:00:00+00:00,5.3,A,14159500,734.0,A,726.0,A,2060.0,A,,,,
2018-12-20 00:00:00+00:00,5.6,A,14159500,729.0,A,728.0,A,1930.0,A,,,,
2018-12-21 00:00:00+00:00,5.5,A,14159500,734.0,A,726.0,A,1670.0,A,,,,
2018-12-22 00:00:00+00:00,5.4,A,14159500,732.0,A,724.0,A,1410.0,A,,,,
2018-12-23 00:00:00+00:00,5.4,A,14159500,731.0,A,723.0,A,1050.0,A,,,,
2018-12-24 00:00:00+00:00,5.5,A,14159500,728.0,A,723.0,A,1020.0,A,,,,
2018-12-25 00:00:00+00:00,5.4,A,14159500,732.0,A,722.0,A,1320.0,A,,,,
2018-12-26 00:00:00+00:00,5.3,A,14159500,733.0,A,723.0,A,1480.0,A,,,,
2018-12-27 00:00:00+00:00,5.3,A,14159500,737.0,A,726.0,A,1190.0,A,,,,
2018-12-28 00:00:00+00:00,5.3,A,14159500,738.0,A,727.0,A,1010.0,A,,,,
2018-12-29 00:00:00+00:00,5.3,A,14159500,736.0,A,725.0,A,879.0,A,,,,
2018-12-30 00:00:00+00:00,5.4,A,14159500,734.0,A,727.0,A,936.0,A,,,,
2018-12-31 00:00:00+00:00,5.2,A,14159500,737.0,A,726.0,A,1050.0,A,,,,
2019-01-01 00:00:00+00:00,5.1,A,14159500,738.0,A,726.0,A,1030.0,A,,,,
2019-01-02 00:00:00+00:00,5.0,A,14159500,735.0,A,724.0,A,859.0,A,,,,
2019-01-03 00:00:00+00:00,5.0,A,14159500,730.0,A,723.0,A,723.0,A,,,,
2019-01-04 00:00:00+00:00,5.0,A,14159500,726.0,A,722.0,A,687.0,A,,,,
2019-01-05 00:00:00+00:00,5.0,A,14159500,716.0,A,718.0,A,685.0,A,,,,
2019-01-06 00:00:00+00:00,4.9,A,14159500,721.0,A,718.0,A,684.0,A,,,,
2019-01-07 00:00:00+00:00,4.9,A,14159500,730.0,A,720.0,A,686.0,A,,,,
2019-01-08 00:00:00+00:00,4.9,A,14159500,726.0,A,719.0,A,638.0,A,,,,
2019-01-09 00:00:00+00:00,4.9,A,14159500,724.0,A,719.0,A,606.0,A,,,,
2019-01-10 00:00:00+00:00,5.0,A,14159500,730.0,A,722.0,A,606.0,A,,,,
2019-01-11 00:00:00+00:00,4.9,A,14159500,728.0,A,722.0,A,604.0,A,,,,
2019-01-12 00:00:00+00:00,4.9,A,14159500,728.0,A,721.0,A,593.0,A,,,,
2019-01-13 00:00:00+00:00,4.9,A,14159500,731.0,A,722.0,A,593.0,A,,,,
2019-01-14 00:00:00+00:00,4.8,A,14159500,729.0,A,738.0,A,571.0,A,,,,
2019-01-15 00:00:00+00:00,4.8,A,14159500,724.0,A,766.0,A,513.0,A,,,,
2019-01-16 00:00:00+00:00,4.8,A,14159500,721.0,A,765.0,A,506.0,A,,,,
2019-01-17 00:00:00+00:00,4.9,A,14159500,721.0,A,765.0,A,499.0,A,,,,
2019-01-18 00:00:00+00:00,4.8,A,14159500,731.0,A,770.0,A,486.0,A,,,,
2019-01-19 00:00:00+00:00,5.0,A,14159500,732.0,A,779.0,A,828.0,A,,,,
2019-01-20 00:00:00+00:00,5.1,A,14159500,726.0,A,787.0,A,969.0,A,,,,
2019-01-21 00:00:00+00:00,5.1,A,14159500,736.0,A,793.0,A,982.0,A,,,,
2019-01-22 00:00:00+00:00,5.3,A,14159500,740.0,A,797.0,A,983.0,A,,,,
2019-01-23 00:00:00+00:00,5.4,A,14159500,738.0,A,798.0,A,1010.0,A,,,,
2019-01-24 00:00:00+00:00,5.5,A,14159500,739.0,A,800.0,A,1030.0,A,,,,
2019-01-25 00:00:00+00:00,5.5,A,14159500,739.0,A,799.0,A,952.0,A,,,,
2019-01-26 00:00:00+00:00,5.4,A,14159500,739.0,A,797.0,A,865.0,A,,,,
2019-01-27 00:00:00+00:00,5.5,A,14159500,736.0,A,794.0,A,787.0,A,,,,
2019-01-28 00:00:00+00:00,5.4,A,14159500,733.0,A,792.0,A,767.0,A,,,,
2019-01-29 00:00:00+00:00,5.4,A,14159500,730.0,A,783.0,A,657.0,A,,,,
2019-01-30 00:00:00+00:00,5.4,A,14159500,728.0,A,780.0,A,560.0,A,,,,
2019-01-31 00:00:00+00:00,5.3,A,14159500,725.0,A,775.0,A,535.0,A,,,,
2019-02-01 00:00:00+00:00,5.4,A,14159500,722.0,A,751.0,A,443.0,A,,,,
2019-02-02 00:00:00+00:00,5.3,A,14159500,717.0,A,726.0,A,372.0,A,,,,
2019-02-03 00:00:00+00:00,5.3,A,14159500,715.0,A,725.0,A,369.0,A,,,,
2019-02-04 00:00:00+00:00,5.2,A,14159500,716.0,A,759.0,A,403.0,A,,,,
2019-02-05 00:00:00+00:00,4.9,A,14159500,725.0,A,724.0,A,368.0,A,,,,
2019-02-06 00:00:00+00:00,4.9,A,14159500,733.0,A,726.0,A,345.0,A,,,,
2019-02-07 00:00:00+00:00,4.7,A,14159500,735.0,A,726.0,A,336.0,A,,,,
2019-02-08 00:00:00+00:00,4.7,A,14159500,729.0,A,723.0,A,336.0,A,,,,
2019-02-09 00:00:00+00:00,4.6,A,14159500,718.0,A,717.0,A,335.0,A,,,,
2019-02-10 00:00:00+00:00,4.5,A,14159500,725.0,A,718.0,A,334.0,A,,,,
2019-02-11 00:00:00+00:00,4.5,A,14159500,725.0,A,716.0,A,336.0,A,,,,
2019-02-12 00:00:00+00:00,4.5,A,14159500,723.0,A,717.0,A,331.0,A,,,,
2019-02-13 00:00:00+00:00,4.5,A,14159500,718.0,A,715.0,A,332.0,A,,,,
2019-02-14 00:00:00+00:00,4.6,A,14159500,710.0,A,712.0,A,329.0,A,,,,
2019-02-15 00:00:00+00:00,4.6,A,14159500,720.0,A,717.0,A,332.0,A,,,,
2019-02-16 00:00:00+00:00,4.5,A,14159500,726.0,A,718.0,A,339.0,A,,,,
2019-02-17 00:00:00+00:00,4.5,A,14159500,731.0,A,721.0,A,340.0,A,,,,
2019-02-18 00:00:00+00:00,4.5,A,14159500,737.0,A,723.0,A,341.0,A,,,,
2019-02-19 00:00:00+00:00,4.5,A,14159500,733.0,A,722.0,A,341.0,A,,,,
2019-02-20 00:00:00+00:00,4.5,A,14159500,725.0,A,719.0,A,351.0,A,,,,
2019-02-21 00:00:00+00:00,4.4,A,14159500,729.0,A,720.0,A,348.0,A,,,,
2019-02-22 00:00:00+00:00,4.3,A,14159500,732.0,A,721.0,A,333.0,A,,,,
2019-02-23 00:00:00+00:00,4.3,A,14159500,732.0,A,720.0,A,332.0,A,,,,
2019-02-24 00:00:00+00:00,4.1,A,14159500,727.0,A,725.0,A,354.0,A,,,,
2019-02-25 00:00:00+00:00,4.1,A,14159500,722.0,A,734.0,A,394.0,A,,,,
2019-02-26 00:00:00+00:00,4.3,A,14159500,725.0,A,737.0,A,395.0,A,,,,
2019-02-27 00:00:00+00:00,4.2,A,14159500,725.0,A,737.0,A,395.0,A,,,,
2019-02-28 00:00:00+00:00,4.2,A,14159500,730.0,A,742.0,A,395.0,A,,,,
2019-03-01 00:00:00+00:00,4.2,A,14159500,731.0,A,743.0,A,393.0,A,,,,
2019-03-02 00:00:00+00:00,4.2,A,14159500,729.0,A,742.0,A,391.0,A,,,,
2019-03-03 00:00:00+00:00,4.2,A,14159500,730.0,A,744.0,A,392.0,A,,,,
2019-03-04 00:00:00+00:00,4.2,A,14159500,731.0,A,744.0,A,394.0,A,,,,
2019-03-05 00:00:00+00:00,4.2,A,14159500,726.0,A,737.0,A,366.0,A,,,,
2019-03-06 00:00:00+00:00,4.2,A,14159500,720.0,A,730.0,A,344.0,A,,,,
2019-03-07 00:00:00+00:00,4.3,A,14159500,727.0,A,737.0,A,346.0,A,,,,
2019-03-08 00:00:00+00:00,4.3,A,14159500,727.0,A,737.0,A,346.0,A,,,,
2019-03-09 00:00:00+00:00,4.3,A,14159500,726.0,A,738.0,A,358.0,A,,,,
2019-03-10 00:00:00+00:00,4.3,A,14159500,730.0,A,740.0,A,355.0,A,,,,
2019-03-11 00:00:00+00:00,4.4,A,14159500,730.0,A,741.0,A,350.0,A,,,,
2019-03-12 00:00:00+00:00,4.5,A,14159500,726.0,A,734.0,A,376.0,A,,,,
2019-03-13 00:00:00+00:00,4.4,A,14159500,735.0,A,730.0,A,364.0,A,,,,
2019-03-14 00:00:00+00:00,4.4,A,14159500,737.0,A,732.0,A,329.0,A,,,,
2019-03-15 00:00:00+00:00,4.5,A,14159500,735.0,A,733.0,A,328.0,A,,,,
2019-03-16 00:00:00+00:00,4.7,A,14159500,734.0,A,736.0,A,329.0,A,,,,
2019-03-17 00:00:00+00:00,5.0,A,14159500,732.0,A,739.0,A,324.0,A,,,,
2019-03-18 00:00:00+00:00,5.2,A,14159500,729.0,A,740.0,A,327.0,A,,,,
2019-03-19 00:00:00+00:00,5.1,A,14159500,727.0,A,739.0,A,326.0,A,,,,
2019-03-20 00:00:00+00:00,5.5,A,14159500,725.0,A,740.0,A,322.0,A,,,,
2019-03-21 00:00:00+00:00,5.2,A,14159500,730.0,A,739.0,A,323.0,A,,,,
2019-03-22 00:00:00+00:00,5.2,A,14159500,729.0,A,738.0,A,326.0,A,,,,
2019-03-23 00:00:00+00:00,5.2,A,14159500,732.0,A,740.0,A,326.0,A,,,,
2019-03-24 00:00:00+00:00,5.5,A,14159500,732.0,A,742.0,A,321.0,A,,,,
2019-03-25 00:00:00+00:00,5.6,A,14159500,727.0,A,743.0,A,346.0,A,,,,
2019-03-26 00:00:00+00:00,5.6,A,14159500,728.0,A,740.0,A,343.0,A,,,,
2019-03-27 00:00:00+00:00,5.6,A,14159500,724.0,A,738.0,A,337.0,A,,,,
2019-03-28 00:00:00+00:00,5.8,A,14159500,731.0,A,741.0,A,340.0,A,,,,
2019-03-29 00:00:00+00:00,6.0,A,14159500,736.0,A,744.0,A,339.0,A,,,,
2019-03-30 00:00:00+00:00,6.2,A,14159500,736.0,A,746.0,A,343.0,A,,,,
2019-03-31 00:00:00+00:00,6.6,A,14159500,732.0,A,747.0,A,343.0,A,,,,
2019-04-01 00:00:00+00:00,6.4,A,14159500,727.0,A,743.0,A,337.0,A,,,,
2019-04-02 00:00:00+00:00,6.6,A,14159500,723.0,A,742.0,A,330.0,A,,,,
2019-04-03 00:00:00+00:00,6.8,A,14159500,727.0,A,744.0,A,430.0,A,,,,
2019-04-04 00:00:00+00:00,6.8,A,14159500,726.0,A,743.0,A,411.0,A,,,,
2019-04-05 00:00:00+00:00,7.3,A,14159500,724.0,A,741.0,A,337.0,A,,,,
2019-04-06 00:00:00+00:00,6.7,A,14159500,725.0,A,738.0,A,348.0,A,,,,
2019-04-07 00:00:00+00:00,6.9,A,14159500,728.0,A,737.0,A,379.0,A,,,,
2019-04-08 00:00:00+00:00,6.8,A,14159500,729.0,A,738.0,A,433.0,A,,,,
2019-04-09 00:00:00+00:00,6.6,A,14159500,736.0,A,742.0,A,520.0,A,,,,
2019-04-10 00:00:00+00:00,6.5,A,14159500,738.0,A,746.0,A,1280.0,A,,,,
2019-04-11 00:00:00+00:00,6.5,A,14159500,732.0,A,757.0,A,2800.0,A,,,,
2019-04-12 00:00:00+00:00,6.3,A,14159500,729.0,A,783.0,A,3730.0,A,,,,
2019-04-13 00:00:00+00:00,6.1,A,14159500,729.0,A,796.0,A,3920.0,A,,,,
2019-04-14 00:00:00+00:00,5.8,A,14159500,727.0,A,795.0,A,3830.0,A,,,,
2019-04-15 00:00:00+00:00,5.8,A,14159500,722.0,A,792.0,A,3810.0,A,,,,
2019-04-16 00:00:00+00:00,5.8,A,14159500,729.0,A,793.0,A,3710.0,A,,,,
2019-04-17 00:00:00+00:00,6.0,A,14159500,735.0,A,807.0,A,4160.0,A,,,,
2019-04-18 00:00:00+00:00,6.5,A,14159500,733.0,A,820.0,A,4740.0,A,,,,
2019-04-19 00:00:00+00:00,6.4,A,14159500,727.0,A,807.0,A,4240.0,A,,,,
2019-04-20 00:00:00+00:00,6.4,A,14159500,728.0,A,781.0,A,3010.0,A,,,,
2019-04-21 00:00:00+00:00,6.5,A,14159500,735.0,A,779.0,A,2820.0,A,,,,
2019-04-22 00:00:00+00:00,6.9,A,14159500,735.0,A,758.0,A,1850.0,A,,,,
2019-04-23 00:00:00+00:00,6.9,A,14159500,733.0,A,753.0,A,1620.0,A,,,,
2019-04-24 00:00:00+00:00,7.0,A,14159500,732.0,A,751.0,A,1030.0,A,,,,
2019-04-25 00:00:00+00:00,7.8,A,14159500,729.0,A,754.0,A,852.0,A,,,,
2019-04-26 00:00:00+00:00,7.6,A,14159500,732.0,A,752.0,A,841.0,A,,,,
2019-04-27 00:00:00+00:00,7.5,A,14159500,732.0,A,751.0,A,825.0,A,,,,
2019-04-28 00:00:00+00:00,7.5,A,14159500,731.0,A,749.0,A,809.0,A,,,,
2019-04-29 00:00:00+00:00,7.9,A,14159500,727.0,A,747.0,A,651.0,A,,,,
2019-04-30 00:00:00+00:00,7.9,A,14159500,729.0,A,746.0,A,509.0,A,,,,
2019-05-01 00:00:00+00:00,8.1,A,14159500,730.0,A,746.0,A,501.0,A,,,,
2019-05-02 00:00:00+00:00,8.1,A,14159500,731.0,A,747.0,A,488.0,A,,,,
2019-05-03 00:00:00+00:00,8.3,A,14159500,729.0,A,747.0,A,485.0,A,,,,
2019-05-04 00:00:00+00:00,8.6,A,14159500,726.0,A,747.0,A,484.0,A,,,,
2019-05-05 00:00:00+00:00,8.8,A,14159500,725.0,A,748.0,A,484.0,A,,,,
2019-05-06 00:00:00+00:00,9.1,A,14159500,726.0,A,795.0,A,663.0,A,,,,
2019-05-07 00:00:00+00:00,9.2,A,14159500,730.0,A,835.0,A,1120.0,A,,,,
2019-05-08 00:00:00+00:00,9.0,A,14159500,730.0,A,847.0,A,1600.0,A,,,,
2019-05-09 00:00:00+00:00,9.1,A,14159500,727.0,A,848.0,A,1850.0,A,,,,
2019-05-10 00:00:00+00:00,9.6,A,14159500,725.0,A,849.0,A,1950.0,A,,,,
2019-05-11 00:00:00+00:00,9.6,A,14159500,726.0,A,850.0,A,1940.0,A,,,,
2019-05-12 00:00:00+00:00,9.5,A,14159500,726.0,A,850.0,A,1920.0,A,,,,
2019-05-13 00:00:00+00:00,9.4,A,14159500,727.0,A,850.0,A,1910.0,A,,,,
2019-05-14 00:00:00+00:00,9.7,A,14159500,728.0,A,850.0,A,1860.0,A,,,,
2019-05-15 00:00:00+00:00,9.6,A,14159500,721.0,A,844.0,"A, [4]",1800.0,A,,,,
2019-05-16 00:00:00+00:00,9.7,A,14159500,719.0,A,842.0,A,1770.0,A,33.0,A,12.5,A
2019-05-17 00:00:00+00:00,9.2,A,14159500,727.0,A,808.0,A,1820.0,A,34.0,A,12.1,A
2019-05-18 00:00:00+00:00,9.3,A,14159500,722.0,A,768.0,A,1800.0,A,34.0,A,11.4,A
2019-05-19 00:00:00+00:00,8.5,A,14159500,722.0,A,770.0,A,1790.0,A,34.0,A,11.7,A
2019-05-20 00:00:00+00:00,6.9,A,14159500,723.0,A,761.0,A,1870.0,A,35.0,A,12.0,A
2019-05-21 00:00:00+00:00,7.1,A,14159500,722.0,A,763.0,A,1950.0,A,35.0,A,11.9,A
2019-05-22 00:00:00+00:00,7.2,A,14159500,727.0,A,766.0,A,1940.0,A,35.0,A,12.0,A
2019-05-23 00:00:00+00:00,7.1,A,14159500,727.0,A,766.0,A,1920.0,A,35.0,A,12.0,A
2019-05-24 00:00:00+00:00,6.9,A,14159500,728.0,A,765.0,A,1900.0,A,35.0,A,12.0,A
2019-05-25 00:00:00+00:00,6.8,A,14159500,726.0,A,764.0,A,1890.0,A,35.0,A,12.0,A
2019-05-26 00:00:00+00:00,6.7,A,14159500,724.0,A,763.0,A,1880.0,A,35.0,A,12.0,A
2019-05-27 00:00:00+00:00,6.4,A,14159500,729.0,A,764.0,A,1870.0,A,35.0,A,12.1,A
2019-05-28 00:00:00+00:00,8.0,A,14159500,730.0,A,770.0,A,1850.0,A,34.0,A,11.9,A
2019-05-29 00:00:00+00:00,9.8,A,14159500,728.0,A,769.0,A,1770.0,A,34.0,A,11.5,A
2019-05-30 00:00:00+00:00,10.2,A,14159500,728.0,A,762.0,A,1710.0,A,35.0,A,11.3,A
2019-05-31 00:00:00+00:00,10.3,A,14159500,728.0,A,757.0,A,1720.0,A,35.0,A,11.2,A
2019-06-01 00:00:00+00:00,10.6,A,14159500,727.0,A,757.0,A,1530.0,A,35.0,A,11.1,A
2019-06-02 00:00:00+00:00,10.8,A,14159500,726.0,A,755.0,A,1450.0,A,35.0,A,11.1,A
2019-06-03 00:00:00+00:00,10.6,A,14159500,729.0,A,756.0,A,1450.0,A,35.0,A,11.2,A
2019-06-04 00:00:00+00:00,10.9,A,14159500,731.0,A,755.0,A,1460.0,A,36.0,A,11.0,A
2019-06-05 00:00:00+00:00,10.7,A,14159500,728.0,A,754.0,A,1460.0,A,36.0,A,11.1,A
2019-06-06 00:00:00+00:00,11.0,A,14159500,729.0,A,753.0,A,1460.0,A,36.0,A,10.9,A
2019-06-07 00:00:00+00:00,10.6,A,14159500,733.0,A,750.0,A,1480.0,A,36.0,A,11.0,A
2019-06-08 00:00:00+00:00,9.9,A,14159500,736.0,A,751.0,A,1480.0,A,36.0,A,11.1,A
2019-06-09 00:00:00+00:00,10.6,A,14159500,734.0,A,752.0,A,1470.0,A,36.0,A,10.9,A
2019-06-10 00:00:00+00:00,10.8,A,14159500,733.0,A,752.0,A,1340.0,A,36.0,A,10.9,A
2019-06-11 00:00:00+00:00,11.7,A,14159500,730.0,A,754.0,A,868.0,A,37.0,A,10.7,A
2019-06-12 00:00:00+00:00,12.3,A,14159500,727.0,A,755.0,A,565.0,A,37.0,A,10.5,A
2019-06-13 00:00:00+00:00,12.5,A,14159500,726.0,A,755.0,A,370.0,A,38.0,A,10.4,A
2019-06-14 00:00:00+00:00,12.8,A,14159500,728.0,A,755.0,A,331.0,A,38.0,A,10.3,A
2019-06-15 00:00:00+00:00,12.4,A,14159500,728.0,A,755.0,A,331.0,A,38.0,A,10.5,A
2019-06-16 00:00:00+00:00,13.3,A,14159500,728.0,A,756.0,A,333.0,A,39.0,A,10.3,A
2019-06-17 00:00:00+00:00,13.1,A,14159500,730.0,A,758.0,A,332.0,A,39.0,A,10.4,A
2019-06-18 00:00:00+00:00,13.0,A,14159500,732.0,A,759.0,A,332.0,A,39.0,A,10.5,A
2019-06-19 00:00:00+00:00,12.7,A,14159500,732.0,A,762.0,A,331.0,A,39.0,A,10.7,A
2019-06-20 00:00:00+00:00,12.9,A,14159500,732.0,A,758.0,A,331.0,A,40.0,"A, [4]",10.6,"A, [4]"
2019-06-21 00:00:00+00:00,12.8,A,14159500,732.0,A,762.0,A,331.0,A,40.0,A,10.9,A
2019-06-22 00:00:00+00:00,13.0,A,14159500,733.0,A,761.0,A,332.0,A,40.0,A,10.8,A
2019-06-23 00:00:00+00:00,13.0,A,14159500,732.0,A,761.0,A,332.0,A,40.0,A,10.9,A
2019-06-24 00:00:00+00:00,13.0,A,14159500,728.0,A,764.0,A,333.0,A,40.0,A,11.1,A
2019-06-25 00:00:00+00:00,13.2,A,14159500,725.0,A,760.0,A,337.0,A,41.0,A,11.0,A
2019-06-26 00:00:00+00:00,13.3,A,14159500,726.0,A,758.0,A,339.0,A,41.0,A,10.9,A
2019-06-27 00:00:00+00:00,13.5,A,14159500,731.0,A,753.0,A,334.0,A,41.0,A,10.7,A
2019-06-28 00:00:00+00:00,13.2,A,14159500,731.0,A,764.0,A,333.0,A,41.0,A,11.4,A
2019-06-29 00:00:00+00:00,13.6,A,14159500,730.0,A,761.0,A,334.0,A,41.0,A,11.2,A
2019-06-30 00:00:00+00:00,13.5,A,14159500,730.0,A,766.0,A,335.0,A,41.0,A,11.4,A
2019-07-01 00:00:00+00:00,13.7,A,14159500,731.0,A,774.0,A,332.0,A,42.0,A,12.0,A
2019-07-02 00:00:00+00:00,13.6,A,14159500,730.0,A,774.0,A,332.0,A,43.0,A,12.1,A
