datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,63680_Mean,63680_Mean_cd
2018-10-01 00:00:00+00:00,18.9,A,09379500,515.0,A,416.0,A,519.0,A
2018-10-02 00:00:00+00:00,18.8,A,09379500,533.0,A,416.0,A,392.0,A
2018-10-03 00:00:00+00:00,20.1,A,09379500,581.0,A,431.0,A,727.0,A
2018-10-04 00:00:00+00:00,20.5,A,09379500,640.0,A,436.0,A,847.0,A
2018-10-05 00:00:00+00:00,18.2,A,09379500,598.0,A,407.0,A,1440.0,A
2018-10-06 00:00:00+00:00,17.0,A,09379500,429.0,A,483.0,A,706.0,A
2018-10-07 00:00:00+00:00,14.0,A,09379500,1010.0,A,537.0,A,,
2018-10-08 00:00:00+00:00,13.6,A,09379500,756.0,A,510.0,A,,
2018-10-09 00:00:00+00:00,13.9,A,09379500,738.0,A,529.0,A,,
2018-10-10 00:00:00+00:00,14.3,A,09379500,670.0,A,526.0,A,,
2018-10-11 00:00:00+00:00,14.5,A,09379500,584.0,A,540.0,A,2270.0,A
2018-10-12 00:00:00+00:00,14.8,A,09379500,661.0,A,558.0,A,830.0,A
2018-10-13 00:00:00+00:00,15.1,A,09379500,592.0,A,557.0,A,530.0,A
2018-10-14 00:00:00+00:00,14.3,A,09379500,663.0,A,568.0,A,844.0,A
2018-10-15 00:00:00+00:00,11.8,A,09379500,640.0,A,578.0,A,405.0,A
2018-10-16 00:00:00+00:00,11.3,A,09379500,633.0,A,594.0,A,377.0,A
2018-10-17 00:00:00+00:00,11.5,A,09379500,826.0,A,559.0,A,1050.0,A
2018-10-18 00:00:00+00:00,11.8,A,09379500,891.0,A,525.0,A,1920.0,"A, [4]"
2018-10-19 00:00:00+00:00,11.9,A,09379500,747.0,A,603.0,A,,
2018-10-20 00:00:00+00:00,12.2,A,09379500,644.0,A,597.0,A,2690.0,"A, [4]"
2018-10-21 00:00:00+00:00,13.7,A,09379500,644.0,A,607.0,A,844.0,A
2018-10-22 00:00:00+00:00,14.9,A,09379500,597.0,A,602.0,A,439.0,A
2018-10-23 00:00:00+00:00,15.1,A,09379500,591.0,A,589.0,A,460.0,A
2018-10-24 00:00:00+00:00,15.0,A,09379500,594.0,A,615.0,A,1060.0,A
2018-10-25 00:00:00+00:00,13.9,A,09379500,586.0,A,651.0,A,1670.0,A
2018-10-26 00:00:00+00:00,13.1,A,09379500,767.0,A,661.0,A,,
2018-10-27 00:00:00+00:00,12.7,A,09379500,764.0,A,674.0,A,,
2018-10-28 00:00:00+00:00,12.6,A,09379500,743.0,A,674.0,A,2020.0,A
2018-10-29 00:00:00+00:00,12.6,A,09379500,708.0,A,663.0,A,776.0,A
2018-10-30 00:00:00+00:00,12.3,A,09379500,676.0,A,645.0,A,473.0,A
2018-10-31 00:00:00+00:00,11.0,A,09379500,665.0,A,638.0,A,281.0,A
2018-11-01 00:00:00+00:00,10.3,A,09379500,644.0,A,645.0,A,196.0,A
2018-11-02 00:00:00+00:00,10.4,A,09379500,764.0,A,655.0,A,193.0,A
2018-11-03 00:00:00+00:00,10.2,A,09379500,786.0,A,679.0,A,437.0,A
2018-11-04 00:00:00+00:00,9.1,A,09379500,679.0,A,721.0,A,,
2018-11-05 00:00:00+00:00,9.0,A,09379500,592.0,A,685.0,A,2320.0,A
2018-11-06 00:00:00+00:00,8.7,A,09379500,651.0,A,698.0,A,992.0,A
2018-11-07 00:00:00+00:00,7.9,A,09379500,654.0,A,706.0,A,515.0,A
2018-11-08 00:00:00+00:00,7.1,A,09379500,691.0,A,697.0,A,282.0,A
2018-11-09 00:00:00+00:00,6.0,A,09379500,662.0,A,693.0,A,158.0,A
2018-11-10 00:00:00+00:00,5.2,A,09379500,654.0,A,695.0,A,120.0,A
2018-11-11 00:00:00+00:00,4.6,A,09379500,661.0,A,706.0,A,110.0,A
2018-11-12 00:00:00+00:00,3.9,A,09379500,621.0,A,713.0,A,107.0,A
2018-11-13 00:00:00+00:00,3.0,A,09379500,574.0,A,726.0,A,149.0,A
2018-11-14 00:00:00+00:00,2.9,A,09379500,594.0,A,733.0,A,112.0,A
2018-11-15 00:00:00+00:00,3.0,A,09379500,602.0,A,747.0,A,91.4,A
2018-11-16 00:00:00+00:00,3.4,A,09379500,589.0,A,741.0,A,71.9,A
2018-11-17 00:00:00+00:00,3.6,A,09379500,577.0,A,749.0,A,63.4,A
