datetime,00060_Mean,00060_Mean_cd,site_no,30208_m^3/s_Mean,30208_m^3/s_Mean_cd,99065_meters_Mean,99065_meters_Mean_cd
2019-01-30 00:00:00+00:00,27.2,"A, e",12321500,0.772,"A, e",2.944,A
2019-01-31 00:00:00+00:00,28.7,"A, e",12321500,0.813,"A, e",2.936,A
2019-02-01 00:00:00+00:00,25.3,"A, e",12321500,0.717,"A, e",2.913,A
2019-02-02 00:00:00+00:00,28.3,"A, e",12321500,0.8,"A, e",2.914,A
2019-02-03 00:00:00+00:00,27.5,"A, e",12321500,0.778,"A, e",2.911,A
2019-02-04 00:00:00+00:00,26.2,"A, e",12321500,0.742,"A, e",2.92,A
2019-02-05 00:00:00+00:00,25.2,"A, e",12321500,0.714,"A, e",2.965,A
2019-02-06 00:00:00+00:00,25.2,"A, e",12321500,0.713,"A, e",3.019,A
2019-02-07 00:00:00+00:00,25.0,"A, e",12321500,0.707,"A, e",3.047,A
2019-02-08 00:00:00+00:00,24.8,"A, e",12321500,0.701,"A, e",3.073,A
2019-02-09 00:00:00+00:00,24.6,"A, e",12321500,0.697,"A, e",3.033,A
2019-02-10 00:00:00+00:00,24.3,"A, e",12321500,0.689,"A, e",3.098,A
2019-02-11 00:00:00+00:00,24.4,"A, e",12321500,0.69,"A, e",3.132,A
2019-02-12 00:00:00+00:00,24.8,"A, e",12321500,0.703,"A, e",3.114,A
2019-02-13 00:00:00+00:00,25.2,"A, e",12321500,0.715,"A, e",3.137,A
2019-02-14 00:00:00+00:00,25.4,"A, e",12321500,0.72,"A, e",3.121,A
2019-02-15 00:00:00+00:00,25.6,"A, e",12321500,0.724,"A, e",3.063,A
2019-02-16 00:00:00+00:00,25.3,"A, e",12321500,0.718,"A, e",2.99,A
2019-02-17 00:00:00+00:00,24.8,"A, e",12321500,0.703,"A, e",2.954,A
2019-02-18 00:00:00+00:00,24.2,"A, e",12321500,0.685,"A, e",2.969,A
2019-02-19 00:00:00+00:00,23.9,"A, e",12321500,0.677,"A, e",2.982,A
2019-02-20 00:00:00+00:00,23.9,"A, e",12321500,0.677,"A, e",2.952,A
2019-02-21 00:00:00+00:00,23.4,"A, e",12321500,0.662,"A, e",2.901,A
2019-02-22 00:00:00+00:00,22.4,"A, e",12321500,0.633,"A, e",2.895,A
2019-02-23 00:00:00+00:00,21.7,"A, e",12321500,0.614,"A, e",2.891,A
2019-02-24 00:00:00+00:00,21.3,"A, e",12321500,0.605,"A, e",2.89,A
2019-02-25 00:00:00+00:00,21.2,"A, e",12321500,0.599,"A, e",2.89,A
2019-02-26 00:00:00+00:00,20.8,"A, e",12321500,0.588,"A, e",2.893,A
2019-02-27 00:00:00+00:00,20.7,"A, e",12321500,0.585,"A, e",2.906,A
2019-02-28 00:00:00+00:00,20.7,"A, e",12321500,0.587,"A, e",2.887,A
2019-03-01 00:00:00+00:00,20.7,"A, e",12321500,0.586,"A, e",2.888,A
2019-03-02 00:00:00+00:00,20.6,"A, e",12321500,0.583,"A, e",2.887,A
2019-03-03 00:00:00+00:00,20.5,"A, e",12321500,0.579,"A, e",2.908,A
2019-03-04 00:00:00+00:00,20.7,"A, e",12321500,0.585,"A, e",2.897,A
2019-03-05 00:00:00+00:00,20.8,"A, e",12321500,0.588,"A, e",2.886,A
2019-03-06 00:00:00+00:00,20.9,"A, e",12321500,0.591,"A, e",2.888,A
2019-03-07 00:00:00+00:00,21.0,"A, e",12321500,0.595,"A, e",2.887,A
2019-03-08 00:00:00+00:00,21.6,"A, e",12321500,0.611,"A, e",2.886,A
2019-03-09 00:00:00+00:00,22.5,"A, e",12321500,0.637,"A, e",2.885,A
2019-03-10 00:00:00+00:00,22.4,A,12321500,0.635,A,2.884,A
2019-03-11 00:00:00+00:00,22.3,A,12321500,0.632,A,2.883,A
2019-03-12 00:00:00+00:00,22.9,A,12321500,0.649,A,2.886,A
2019-03-13 00:00:00+00:00,23.3,A,12321500,0.66,A,2.888,A
2019-03-14 00:00:00+00:00,23.1,A,12321500,0.653,A,2.887,A
2019-03-15 00:00:00+00:00,23.1,A,12321500,0.653,A,2.887,A
2019-03-16 00:00:00+00:00,23.1,A,12321500,0.654,A,2.887,A
2019-03-17 00:00:00+00:00,23.4,A,12321500,0.663,A,2.889,A
2019-03-18 00:00:00+00:00,24.1,A,12321500,0.683,A,2.893,A
2019-03-19 00:00:00+00:00,26.0,A,12321500,0.736,A,2.902,A
2019-03-20 00:00:00+00:00,28.7,A,12321500,0.814,A,2.915,A
2019-03-21 00:00:00+00:00,34.2,A,12321500,0.967,A,2.938,A
2019-03-22 00:00:00+00:00,44.0,A,12321500,1.25,A,2.975,A
2019-03-23 00:00:00+00:00,55.7,A,12321500,1.58,A,3.01,A
2019-03-24 00:00:00+00:00,62.3,A,12321500,1.76,A,3.028,A
2019-03-25 00:00:00+00:00,72.1,A,12321500,2.04,A,3.052,A
2019-03-26 00:00:00+00:00,83.7,A,12321500,2.37,A,3.077,A
2019-03-27 00:00:00+00:00,88.4,A,12321500,2.5,A,3.087,A
2019-03-28 00:00:00+00:00,97.8,A,12321500,2.77,A,3.105,A
2019-03-29 00:00:00+00:00,106.0,A,12321500,2.99,A,3.118,A
2019-03-30 00:00:00+00:00,101.0,A,12321500,2.86,A,3.111,A
2019-03-31 00:00:00+00:00,107.0,A,12321500,3.04,A,3.122,A
2019-04-01 00:00:00+00:00,115.0,A,12321500,3.26,A,3.135,A
2019-04-02 00:00:00+00:00,119.0,A,12321500,3.37,A,3.141,A
2019-04-03 00:00:00+00:00,124.0,A,12321500,3.52,A,3.149,A
2019-04-04 00:00:00+00:00,136.0,A,12321500,3.86,A,3.167,A
2019-04-05 00:00:00+00:00,156.0,A,12321500,4.41,A,3.196,A
2019-04-06 00:00:00+00:00,181.0,A,12321500,5.11,A,3.236,A
2019-04-07 00:00:00+00:00,186.0,A,12321500,5.27,A,3.245,A
2019-04-08 00:00:00+00:00,182.0,A,12321500,5.16,A,3.239,A
2019-04-09 00:00:00+00:00,191.0,A,12321500,5.42,A,3.254,A
2019-04-10 00:00:00+00:00,211.0,A,12321500,5.96,A,3.283,A
2019-04-11 00:00:00+00:00,207.0,A,12321500,5.85,A,3.277,A
2019-04-12 00:00:00+00:00,198.0,A,12321500,5.6,A,3.263,A
2019-04-13 00:00:00+00:00,191.0,A,12321500,5.4,A,3.253,A
2019-04-14 00:00:00+00:00,191.0,A,12321500,5.4,A,3.252,A
2019-04-15 00:00:00+00:00,180.0,A,12321500,5.11,A,3.236,A
2019-04-16 00:00:00+00:00,172.0,A,12321500,4.87,A,3.222,A
2019-04-17 00:00:00+00:00,173.0,A,12321500,4.91,A,3.224,A
2019-04-18 00:00:00+00:00,188.0,A,12321500,5.34,A,3.249,A
2019-04-19 00:00:00+00:00,280.0,A,12321500,7.92,A,3.372,A
2019-04-20 00:00:00+00:00,407.0,A,12321500,11.5,A,3.514,A
2019-04-21 00:00:00+00:00,381.0,A,12321500,10.8,A,3.49,A
2019-04-22 00:00:00+00:00,376.0,A,12321500,10.6,A,3.485,A
2019-04-23 00:00:00+00:00,447.0,A,12321500,12.7,A,3.545,A
2019-04-24 00:00:00+00:00,521.0,A,12321500,14.7,A,3.598,A
2019-04-25 00:00:00+00:00,479.0,A,12321500,13.6,A,3.569,A
2019-04-26 00:00:00+00:00,432.0,A,12321500,12.2,A,3.534,A
2019-04-27 00:00:00+00:00,405.0,A,12321500,11.5,A,3.512,A
2019-04-28 00:00:00+00:00,359.0,A,12321500,10.2,A,3.467,A
2019-04-29 00:00:00+00:00,335.0,A,12321500,9.48,A,3.441,A
2019-04-30 00:00:00+00:00,317.0,A,12321500,8.97,A,3.421,A
2019-05-01 00:00:00+00:00,298.0,A,12321500,8.43,A,3.398,A
2019-05-02 00:00:00+00:00,287.0,A,12321500,8.12,A,3.385,A
2019-05-03 00:00:00+00:00,291.0,A,12321500,8.24,A,3.39,A
2019-05-04 00:00:00+00:00,329.0,A,12321500,9.33,A,3.435,A
2019-05-05 00:00:00+00:00,383.0,A,12321500,10.8,A,3.491,A
2019-05-06 00:00:00+00:00,453.0,A,12321500,12.8,A,3.55,A
2019-05-07 00:00:00+00:00,511.0,A,12321500,14.5,A,3.591,A
2019-05-08 00:00:00+00:00,581.0,A,12321500,16.4,A,3.637,A
2019-05-09 00:00:00+00:00,643.0,A,12321500,18.2,A,3.671,A
2019-05-10 00:00:00+00:00,738.0,A,12321500,20.9,A,3.72,A
2019-05-11 00:00:00+00:00,911.0,A,12321500,25.8,A,3.807,A
2019-05-12 00:00:00+00:00,1070.0,A,12321500,30.4,A,3.881,A
2019-05-13 00:00:00+00:00,1110.0,A,12321500,31.5,A,3.897,A
2019-05-14 00:00:00+00:00,994.0,A,12321500,28.1,A,3.842,A
2019-05-15 00:00:00+00:00,1030.0,A,12321500,29.2,A,3.861,A
2019-05-16 00:00:00+00:00,1020.0,A,12321500,28.8,A,3.855,A
2019-05-17 00:00:00+00:00,906.0,A,12321500,25.7,A,3.799,A
2019-05-18 00:00:00+00:00,763.0,A,12321500,21.6,A,3.722,A
2019-05-19 00:00:00+00:00,649.0,A,12321500,18.4,A,3.653,A
2019-05-20 00:00:00+00:00,565.0,A,12321500,16.0,A,3.597,A
2019-05-21 00:00:00+00:00,502.0,A,12321500,14.2,A,3.552,A
2019-05-22 00:00:00+00:00,515.0,A,12321500,14.6,A,3.562,A
2019-05-23 00:00:00+00:00,537.0,A,12321500,15.2,A,3.578,A
2019-05-24 00:00:00+00:00,556.0,A,12321500,15.7,A,3.591,A
2019-05-25 00:00:00+00:00,641.0,A,12321500,18.1,A,3.647,A
2019-05-26 00:00:00+00:00,689.0,A,12321500,19.5,A,3.678,A
2019-05-27 00:00:00+00:00,617.0,A,12321500,17.5,A,3.632,A
2019-05-28 00:00:00+00:00,640.0,A,12321500,18.1,A,3.646,A
2019-05-29 00:00:00+00:00,644.0,A,12321500,18.2,A,3.648,A
2019-05-30 00:00:00+00:00,622.0,A,12321500,17.6,A,3.635,A
2019-05-31 00:00:00+00:00,574.0,A,12321500,16.2,A,3.603,A
2019-06-01 00:00:00+00:00,547.0,A,12321500,15.5,A,3.585,A
2019-06-02 00:00:00+00:00,515.0,A,12321500,14.6,A,3.562,A
2019-06-03 00:00:00+00:00,461.0,A,12321500,13.0,A,3.522,A
2019-06-04 00:00:00+00:00,384.0,A,12321500,10.9,A,3.461,A
2019-06-05 00:00:00+00:00,330.0,A,12321500,9.35,A,3.415,A
2019-06-06 00:00:00+00:00,315.0,A,12321500,8.93,A,3.401,A
2019-06-07 00:00:00+00:00,292.0,A,12321500,8.27,A,3.378,A
2019-06-08 00:00:00+00:00,274.0,A,12321500,7.76,A,3.36,A
2019-06-09 00:00:00+00:00,257.0,A,12321500,7.27,A,3.342,A
2019-06-10 00:00:00+00:00,228.0,A,12321500,6.45,A,3.31,A
2019-06-11 00:00:00+00:00,210.0,A,12321500,5.95,A,3.289,A
2019-06-12 00:00:00+00:00,198.0,A,12321500,5.61,A,3.274,A
2019-06-13 00:00:00+00:00,186.0,A,12321500,5.27,A,3.258,A
2019-06-14 00:00:00+00:00,172.0,A,12321500,4.86,A,3.239,A
2019-06-15 00:00:00+00:00,154.0,A,12321500,4.37,A,3.215,A
2019-06-16 00:00:00+00:00,139.0,A,12321500,3.94,A,3.193,A
2019-06-17 00:00:00+00:00,133.0,A,12321500,3.76,A,3.183,A
2019-06-18 00:00:00+00:00,130.0,A,12321500,3.68,A,3.179,A
2019-06-19 00:00:00+00:00,113.0,A,12321500,3.2,A,3.152,A
2019-06-20 00:00:00+00:00,105.0,A,12321500,2.98,A,3.139,A
2019-06-21 00:00:00+00:00,102.0,A,12321500,2.9,A,3.134,A
2019-06-22 00:00:00+00:00,105.0,A,12321500,2.98,A,3.138,A
2019-06-23 00:00:00+00:00,132.0,A,12321500,3.74,A,3.182,A
2019-06-24 00:00:00+00:00,200.0,A,12321500,5.65,A,3.274,A
2019-06-25 00:00:00+00:00,167.0,A,12321500,4.72,A,3.232,A
2019-06-26 00:00:00+00:00,130.0,A,12321500,3.69,A,3.18,A
2019-06-27 00:00:00+00:00,132.0,A,12321500,3.73,A,3.181,A
2019-06-28 00:00:00+00:00,141.0,A,12321500,4.01,A,3.196,A
2019-06-29 00:00:00+00:00,123.0,A,12321500,3.48,A,3.168,A
2019-06-30 00:00:00+00:00,107.0,A,12321500,3.02,A,3.142,A
2019-07-01 00:00:00+00:00,97.0,A,12321500,2.75,A,3.125,A
2019-07-02 00:00:00+00:00,93.5,A,12321500,2.65,A,3.118,A
2019-07-03 00:00:00+00:00,113.0,A,12321500,3.21,A,3.153,A
2019-07-04 00:00:00+00:00,138.0,A,12321500,3.91,A,3.191,A
2019-07-05 00:00:00+00:00,165.0,A,12321500,4.68,A,3.229,A
2019-07-06 00:00:00+00:00,125.0,A,12321500,3.53,A,3.171,A
2019-07-07 00:00:00+00:00,110.0,A,12321500,3.13,A,3.148,A
2019-07-08 00:00:00+00:00,128.0,A,12321500,3.62,A,3.175,A
2019-07-09 00:00:00+00:00,113.0,A,12321500,3.19,A,3.152,A
2019-07-10 00:00:00+00:00,96.9,A,12321500,2.74,A,3.124,A
2019-07-11 00:00:00+00:00,89.7,A,12321500,2.54,A,3.111,A
2019-07-12 00:00:00+00:00,82.8,A,12321500,2.34,A,3.097,A
2019-07-13 00:00:00+00:00,76.4,A,12321500,2.16,A,3.083,A
2019-07-14 00:00:00+00:00,71.0,A,12321500,2.01,A,3.071,A
2019-07-15 00:00:00+00:00,71.2,A,12321500,2.02,A,3.071,A
2019-07-16 00:00:00+00:00,73.8,A,12321500,2.09,A,3.077,A
2019-07-17 00:00:00+00:00,79.3,A,12321500,2.24,A,3.089,A
2019-07-18 00:00:00+00:00,82.0,A,12321500,2.32,A,3.095,A
2019-07-19 00:00:00+00:00,66.9,A,12321500,1.89,A,3.061,A
2019-07-20 00:00:00+00:00,61.9,A,12321500,1.75,A,3.049,A
2019-07-21 00:00:00+00:00,61.9,A,12321500,1.75,A,3.049,A
