datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd
2012-10-01 00:00:00+00:00,16.7,A,09302000,51.6,A,1500.0,A
2012-10-02 00:00:00+00:00,,,09302000,47.0,A,,
2012-10-03 00:00:00+00:00,,,09302000,40.0,"A, e",,
2012-10-04 00:00:00+00:00,14.6,A,09302000,25.5,A,1600.0,A
2012-10-05 00:00:00+00:00,13.8,A,09302000,20.8,A,1640.0,A
2012-10-06 00:00:00+00:00,12.6,A,09302000,31.4,A,1800.0,A
2012-10-07 00:00:00+00:00,11.6,A,09302000,42.4,A,1970.0,A
2012-10-08 00:00:00+00:00,11.1,A,09302000,51.1,A,1920.0,A
2012-10-09 00:00:00+00:00,11.5,A,09302000,55.2,A,1750.0,A
2012-10-10 00:00:00+00:00,11.9,A,09302000,55.2,A,1580.0,A
2012-10-11 00:00:00+00:00,12.6,A,09302000,54.7,A,1510.0,A
2012-10-12 00:00:00+00:00,12.2,A,09302000,59.5,A,1560.0,A
2012-10-13 00:00:00+00:00,11.7,A,09302000,70.1,A,1510.0,A
2012-10-14 00:00:00+00:00,12.8,A,09302000,74.5,A,1450.0,A
2012-10-15 00:00:00+00:00,12.7,A,09302000,69.9,A,1430.0,A
2012-10-16 00:00:00+00:00,12.6,A,09302000,57.4,A,1450.0,A
2012-10-17 00:00:00+00:00,11.2,A,09302000,46.4,A,1450.0,A
2012-10-18 00:00:00+00:00,9.9,A,09302000,55.0,A,1540.0,A
2012-10-19 00:00:00+00:00,9.9,A,09302000,54.8,A,1620.0,A
2012-10-20 00:00:00+00:00,10.6,A,09302000,56.0,A,1670.0,A
2012-10-21 00:00:00+00:00,11.2,A,09302000,58.0,A,1660.0,A
2012-10-22 00:00:00+00:00,12.2,A,09302000,61.3,A,1630.0,A
2012-10-23 00:00:00+00:00,11.9,A,09302000,63.4,A,1640.0,A
2012-10-24 00:00:00+00:00,10.0,A,09302000,64.7,A,1570.0,A
2012-10-25 00:00:00+00:00,8.4,A,09302000,63.9,A,1590.0,A
2012-10-26 00:00:00+00:00,7.0,A,09302000,65.2,A,1600.0,A
2012-10-27 00:00:00+00:00,6.4,A,09302000,63.5,A,1620.0,A
2012-10-28 00:00:00+00:00,6.8,A,09302000,57.2,A,1710.0,A
2012-10-29 00:00:00+00:00,7.7,A,09302000,59.6,A,1660.0,A
2012-10-30 00:00:00+00:00,8.1,A,09302000,56.9,A,1640.0,A
2012-10-31 00:00:00+00:00,8.4,A,09302000,56.8,A,1670.0,A
2012-11-01 00:00:00+00:00,8.2,A,09302000,56.4,A,1720.0,A
2012-11-02 00:00:00+00:00,8.6,A,09302000,56.8,A,1730.0,A
2012-11-03 00:00:00+00:00,8.4,A,09302000,58.2,A,1740.0,A
2012-11-04 00:00:00+00:00,7.9,A,09302000,58.9,A,1740.0,A
2012-11-05 00:00:00+00:00,7.7,A,09302000,58.1,A,1750.0,A
2012-11-06 00:00:00+00:00,7.7,A,09302000,56.4,A,1760.0,A
2012-11-07 00:00:00+00:00,7.4,A,09302000,55.7,A,1760.0,A
2012-11-08 00:00:00+00:00,7.2,A,09302000,55.9,A,1760.0,A
2012-11-09 00:00:00+00:00,8.3,A,09302000,57.2,A,1760.0,A
2012-11-10 00:00:00+00:00,7.0,A,09302000,61.0,A,1780.0,A
2012-11-11 00:00:00+00:00,4.0,A,09302000,60.3,A,1750.0,A
2012-11-12 00:00:00+00:00,1.9,A,09302000,64.0,A,1740.0,A
2012-11-13 00:00:00+00:00,2.2,A,09302000,57.1,A,1740.0,A
2012-11-14 00:00:00+00:00,2.4,A,09302000,65.1,A,1750.0,A
2012-11-15 00:00:00+00:00,2.7,A,09302000,63.6,A,1720.0,A
2012-11-16 00:00:00+00:00,2.6,A,09302000,64.7,A,1770.0,A
2012-11-17 00:00:00+00:00,4.0,A,09302000,67.1,A,1810.0,A
2012-11-18 00:00:00+00:00,5.3,A,09302000,69.1,A,1780.0,A
2012-11-19 00:00:00+00:00,5.7,A,09302000,71.8,A,1730.0,A
2012-11-20 00:00:00+00:00,5.1,A,09302000,68.5,A,1690.0,A
2012-11-21 00:00:00+00:00,4.7,A,09302000,66.2,A,1670.0,A
2012-11-22 00:00:00+00:00,4.4,A,09302000,66.3,A,1660.0,A
2012-11-23 00:00:00+00:00,4.0,A,09302000,64.6,A,1650.0,A
2012-11-24 00:00:00+00:00,3.3,A,09302000,64.4,A,1660.0,A
2012-11-25 00:00:00+00:00,2.6,A,09302000,65.3,A,1670.0,A
2012-11-26 00:00:00+00:00,2.3,A,09302000,64.6,A,1670.0,A
2012-11-27 00:00:00+00:00,1.7,A,09302000,63.3,A,1680.0,A
2012-11-28 00:00:00+00:00,1.1,A,09302000,62.6,A,1680.0,A
2012-11-29 00:00:00+00:00,1.4,A,09302000,63.9,A,1700.0,A
2012-11-30 00:00:00+00:00,1.9,A,09302000,65.3,A,1700.0,A
2012-12-01 00:00:00+00:00,3.0,A,09302000,65.8,A,1680.0,A
2012-12-02 00:00:00+00:00,3.2,A,09302000,65.4,A,1660.0,A
2012-12-03 00:00:00+00:00,3.5,A,09302000,66.3,A,1640.0,A
2012-12-04 00:00:00+00:00,2.3,A,09302000,68.0,A,1640.0,A
2012-12-05 00:00:00+00:00,2.2,A,09302000,65.7,A,1640.0,A
2012-12-06 00:00:00+00:00,2.9,A,09302000,65.2,A,1640.0,A
2012-12-07 00:00:00+00:00,2.5,A,09302000,65.0,A,1650.0,A
2012-12-08 00:00:00+00:00,1.4,A,09302000,63.5,A,1660.0,A
2012-12-09 00:00:00+00:00,0.5,A,09302000,63.3,A,1660.0,A
2012-12-10 00:00:00+00:00,0.2,A,09302000,62.4,A,1710.0,A
2012-12-11 00:00:00+00:00,0.3,A,09302000,54.7,A,1790.0,A
2012-12-12 00:00:00+00:00,0.2,A,09302000,75.8,A,1760.0,A
2012-12-13 00:00:00+00:00,0.2,A,09302000,72.6,A,1740.0,A
2012-12-14 00:00:00+00:00,0.2,A,09302000,73.4,A,1740.0,A
2012-12-15 00:00:00+00:00,0.3,A,09302000,69.7,A,1700.0,A
2012-12-16 00:00:00+00:00,0.3,A,09302000,68.6,A,1680.0,A
2012-12-17 00:00:00+00:00,0.5,A,09302000,66.5,A,1620.0,A
2012-12-18 00:00:00+00:00,0.4,A,09302000,70.4,A,1620.0,A
2012-12-19 00:00:00+00:00,0.2,A,09302000,66.9,A,1640.0,A
2012-12-20 00:00:00+00:00,0.1,A,09302000,58.5,A,1720.0,A
2012-12-21 00:00:00+00:00,0.0,A,09302000,48.0,"A, e",1800.0,A
2012-12-22 00:00:00+00:00,0.0,A,09302000,50.0,"A, e",1900.0,A
2012-12-23 00:00:00+00:00,0.0,A,09302000,49.0,"A, e",2020.0,A
2012-12-24 00:00:00+00:00,0.0,A,09302000,50.0,"A, e",1990.0,A
2012-12-25 00:00:00+00:00,-0.0,A,09302000,50.0,"A, e",1930.0,A
2012-12-26 00:00:00+00:00,0.0,A,09302000,50.0,"A, e",1840.0,A
2012-12-27 00:00:00+00:00,0.0,A,09302000,54.0,"A, e",1740.0,A
2012-12-28 00:00:00+00:00,0.0,A,09302000,57.0,"A, e",1670.0,A
2012-12-29 00:00:00+00:00,0.0,A,09302000,53.0,"A, e",1640.0,A
2012-12-30 00:00:00+00:00,0.0,A,09302000,49.0,"A, e",1620.0,A
2012-12-31 00:00:00+00:00,0.0,A,09302000,47.0,"A, e",1640.0,A
2013-01-01 00:00:00+00:00,0.0,A,09302000,46.0,"A, e",1680.0,A
2013-01-02 00:00:00+00:00,0.0,A,09302000,45.0,"A, e",1730.0,A
2013-01-03 00:00:00+00:00,0.0,A,09302000,44.0,"A, e",1770.0,A
2013-01-04 00:00:00+00:00,0.0,A,09302000,45.0,"A, e",1790.0,A
2013-01-05 00:00:00+00:00,0.0,A,09302000,45.0,"A, e",1830.0,A
2013-01-06 00:00:00+00:00,0.0,A,09302000,47.0,"A, e",1850.0,A
2013-01-07 00:00:00+00:00,0.0,A,09302000,48.0,"A, e",1850.0,A
2013-01-08 00:00:00+00:00,0.0,A,09302000,49.0,"A, e",1840.0,A
2013-01-09 00:00:00+00:00,0.0,A,09302000,51.0,"A, e",1820.0,A
2013-01-10 00:00:00+00:00,0.0,A,09302000,51.0,"A, e",1800.0,A
