datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd
2019-10-17 00:00:00+00:00,10.1,A,14159500,725.0,A,724.0,A,321.0,A,50.0,"A, [4]",10.2,"A, [4]"
2019-10-18 00:00:00+00:00,10.0,A,14159500,728.0,A,725.0,A,344.0,A,51.0,A,10.3,A
2019-10-19 00:00:00+00:00,10.2,A,14159500,727.0,A,724.0,A,378.0,A,50.0,A,10.3,A
2019-10-20 00:00:00+00:00,10.0,A,14159500,732.0,A,725.0,A,517.0,A,51.0,A,10.3,A
2019-10-21 00:00:00+00:00,10.1,A,14159500,736.0,A,729.0,A,638.0,A,51.0,A,10.4,A
2019-10-22 00:00:00+00:00,10.4,A,14159500,738.0,A,731.0,A,828.0,A,51.0,A,10.5,A
2019-10-23 00:00:00+00:00,10.4,A,14159500,738.0,A,731.0,A,823.0,A,51.0,A,10.5,A
2019-10-24 00:00:00+00:00,10.4,A,14159500,736.0,A,729.0,A,663.0,A,51.0,A,10.5,A
2019-10-25 00:00:00+00:00,9.8,A,14159500,734.0,A,728.0,A,445.0,A,51.0,A,10.5,A
2019-10-26 00:00:00+00:00,9.3,A,14159500,735.0,A,727.0,A,338.0,A,51.0,A,10.5,A
2019-10-27 00:00:00+00:00,9.5,A,14159500,736.0,A,726.0,A,335.0,A,49.0,A,10.6,A
2019-10-28 00:00:00+00:00,9.3,A,14159500,732.0,A,723.0,A,333.0,A,50.0,A,10.6,A
2019-10-29 00:00:00+00:00,8.7,A,14159500,735.0,A,723.0,A,323.0,A,50.0,A,10.6,A
2019-10-30 00:00:00+00:00,8.7,A,14159500,735.0,A,723.0,A,320.0,A,50.0,A,10.8,A
2019-10-31 00:00:00+00:00,8.7,A,14159500,736.0,A,724.0,A,319.0,A,50.0,A,10.8,A
2019-11-01 00:00:00+00:00,8.7,A,14159500,736.0,A,723.0,A,317.0,A,50.0,A,10.9,A
2019-11-02 00:00:00+00:00,8.6,A,14159500,733.0,A,723.0,A,317.0,A,50.0,A,10.9,A
2019-11-03 00:00:00+00:00,8.4,A,14159500,732.0,A,722.0,A,318.0,A,49.0,A,10.8,A
2019-11-04 00:00:00+00:00,8.4,A,14159500,732.0,A,722.0,A,319.0,A,50.0,A,10.9,A
2019-11-05 00:00:00+00:00,8.4,A,14159500,732.0,A,723.0,A,318.0,A,50.0,A,11.0,A
2019-11-06 00:00:00+00:00,8.3,A,14159500,732.0,A,722.0,A,320.0,A,50.0,A,10.9,A
2019-11-07 00:00:00+00:00,8.4,A,14159500,732.0,A,723.0,A,321.0,A,50.0,A,11.0,A
2019-11-08 00:00:00+00:00,8.2,A,14159500,733.0,A,723.0,A,321.0,A,50.0,A,11.0,A
2019-11-09 00:00:00+00:00,8.0,A,14159500,734.0,A,723.0,A,318.0,A,49.0,A,10.9,A
2019-11-10 00:00:00+00:00,7.9,A,14159500,734.0,A,723.0,A,317.0,A,50.0,A,10.9,A
2019-11-11 00:00:00+00:00,8.2,A,14159500,733.0,A,725.0,A,317.0,A,50.0,A,11.0,A
2019-11-12 00:00:00+00:00,8.1,A,14159500,731.0,A,725.0,A,316.0,A,50.0,A,11.0,A
2019-11-13 00:00:00+00:00,8.1,A,14159500,729.0,A,724.0,A,318.0,A,50.0,A,11.0,A
2019-11-14 00:00:00+00:00,8.1,A,14159500,729.0,A,724.0,A,319.0,A,50.0,A,11.0,A
2019-11-15 00:00:00+00:00,8.0,A,14159500,733.0,A,727.0,A,329.0,A,50.0,A,11.0,A
2019-11-16 00:00:00+00:00,8.0,A,14159500,736.0,A,726.0,A,323.0,A,50.0,A,11.1,A
2019-11-17 00:00:00+00:00,8.1,A,14159500,734.0,A,727.0,A,321.0,A,50.0,A,11.1,A
2019-11-18 00:00:00+00:00,8.2,A,14159500,727.0,A,724.0,A,323.0,A,50.0,A,11.1,A
2019-11-19 00:00:00+00:00,7.9,A,14159500,724.0,A,721.0,A,321.0,A,50.0,A,10.9,A
2019-11-20 00:00:00+00:00,7.6,A,14159500,728.0,A,721.0,A,320.0,A,50.0,A,11.0,A
2019-11-21 00:00:00+00:00,7.8,A,14159500,728.0,A,719.0,A,340.0,A,51.0,A,11.1,A
2019-11-22 00:00:00+00:00,7.6,A,14159500,734.0,A,722.0,A,321.0,A,51.0,A,11.2,A
2019-11-23 00:00:00+00:00,7.4,A,14159500,736.0,A,722.0,A,322.0,A,51.0,A,11.3,A
2019-11-24 00:00:00+00:00,7.3,A,14159500,735.0,A,722.0,A,323.0,A,51.0,A,11.2,A
2019-11-25 00:00:00+00:00,7.1,A,14159500,733.0,A,720.0,A,325.0,A,51.0,A,11.2,A
2019-11-26 00:00:00+00:00,7.0,A,14159500,718.0,A,713.0,A,325.0,A,51.0,A,11.1,A
2019-11-27 00:00:00+00:00,6.5,A,14159500,712.0,A,707.0,A,324.0,A,50.0,A,10.8,A
2019-11-28 00:00:00+00:00,6.4,A,14159500,722.0,A,710.0,A,324.0,A,51.0,A,11.1,A
2019-11-29 00:00:00+00:00,6.1,A,14159500,724.0,A,708.0,A,323.0,A,51.0,A,11.1,A
2019-11-30 00:00:00+00:00,6.0,A,14159500,726.0,A,709.0,A,320.0,A,51.0,A,11.2,A
2019-12-01 00:00:00+00:00,6.0,A,14159500,725.0,A,709.0,A,321.0,A,51.0,A,11.1,A
2019-12-02 00:00:00+00:00,5.9,A,14159500,731.0,A,711.0,A,323.0,A,50.0,A,11.2,A
2019-12-03 00:00:00+00:00,5.8,A,14159500,732.0,A,712.0,A,323.0,A,50.0,A,11.2,A
2019-12-04 00:00:00+00:00,5.8,A,14159500,726.0,A,711.0,A,329.0,A,50.0,A,11.2,A
2019-12-05 00:00:00+00:00,5.7,A,14159500,728.0,A,712.0,A,323.0,A,50.0,A,11.2,A
2019-12-06 00:00:00+00:00,5.7,A,14159500,726.0,A,711.0,"A, [4]",321.0,A,50.0,"A, [4]",11.1,"A, [4]"
2019-12-07 00:00:00+00:00,5.7,A,14159500,722.0,A,711.0,A,319.0,A,50.0,A,11.1,A
2019-12-08 00:00:00+00:00,5.7,A,14159500,730.0,A,714.0,A,319.0,A,49.0,A,11.2,A
2019-12-09 00:00:00+00:00,5.5,A,14159500,733.0,A,714.0,A,319.0,A,49.0,A,11.2,A
2019-12-10 00:00:00+00:00,5.4,A,14159500,732.0,A,714.0,A,318.0,A,49.0,A,11.2,A
2019-12-11 00:00:00+00:00,5.4,A,14159500,729.0,A,712.0,A,317.0,A,49.0,A,11.1,A
2019-12-12 00:00:00+00:00,5.5,A,14159500,730.0,A,714.0,A,320.0,A,48.0,A,11.1,A
2019-12-13 00:00:00+00:00,5.6,A,14159500,731.0,A,716.0,A,323.0,A,47.0,A,11.2,A
2019-12-14 00:00:00+00:00,5.5,A,14159500,728.0,A,714.0,A,322.0,A,48.0,A,11.2,A
2019-12-15 00:00:00+00:00,5.4,A,14159500,733.0,A,715.0,A,318.0,A,48.0,A,11.2,A
2019-12-16 00:00:00+00:00,5.2,A,14159500,737.0,A,718.0,A,307.0,A,48.0,A,11.4,A
2019-12-17 00:00:00+00:00,5.2,A,14159500,732.0,A,736.0,A,324.0,A,48.0,A,11.9,A
2019-12-18 00:00:00+00:00,5.2,A,14159500,726.0,A,778.0,A,333.0,A,48.0,A,13.0,A
2019-12-19 00:00:00+00:00,5.3,A,14159500,726.0,A,777.0,A,338.0,A,47.0,A,12.9,A
2019-12-20 00:00:00+00:00,5.5,A,14159500,726.0,A,780.0,A,341.0,A,48.0,A,12.9,A
2019-12-21 00:00:00+00:00,5.6,A,14159500,723.0,A,777.0,A,345.0,A,48.0,A,12.9,A
2019-12-22 00:00:00+00:00,5.5,A,14159500,721.0,A,772.0,A,326.0,A,47.0,A,12.8,A
2019-12-23 00:00:00+00:00,5.5,A,14159500,727.0,A,756.0,A,317.0,A,46.0,A,12.3,A
2019-12-24 00:00:00+00:00,5.2,A,14159500,725.0,A,714.0,A,313.0,A,47.0,A,11.4,A
2019-12-25 00:00:00+00:00,5.2,A,14159500,726.0,A,714.0,A,312.0,A,47.0,A,11.4,A
2019-12-26 00:00:00+00:00,5.1,A,14159500,731.0,A,715.0,A,312.0,A,47.0,A,11.4,A
2019-12-27 00:00:00+00:00,5.1,A,14159500,733.0,A,716.0,A,312.0,A,47.0,A,11.5,A
2019-12-28 00:00:00+00:00,5.1,A,14159500,733.0,A,716.0,A,313.0,A,47.0,A,11.5,A
2019-12-29 00:00:00+00:00,5.1,A,14159500,730.0,A,716.0,A,313.0,A,47.0,A,11.5,A
2019-12-30 00:00:00+00:00,5.1,A,14159500,736.0,A,718.0,A,314.0,A,47.0,A,11.5,A
2019-12-31 00:00:00+00:00,5.1,A,14159500,732.0,A,717.0,A,315.0,A,47.0,A,11.5,A
2020-01-01 00:00:00+00:00,5.4,A,14159500,729.0,A,718.0,A,328.0,A,46.0,A,11.5,A
2020-01-02 00:00:00+00:00,5.3,A,14159500,732.0,A,719.0,A,756.0,A,45.0,A,11.5,A
2020-01-03 00:00:00+00:00,5.2,A,14159500,730.0,A,719.0,A,1120.0,A,45.0,A,11.5,A
2020-01-04 00:00:00+00:00,5.2,A,14159500,737.0,A,721.0,A,1120.0,A,45.0,A,11.5,A
2020-01-05 00:00:00+00:00,5.2,A,14159500,739.0,A,722.0,A,1120.0,A,45.0,A,11.5,A
2020-01-06 00:00:00+00:00,5.2,A,14159500,739.0,A,722.0,A,1110.0,A,45.0,A,11.6,A
2020-01-07 00:00:00+00:00,5.2,A,14159500,729.0,A,719.0,A,1060.0,A,45.0,A,11.5,A
2020-01-08 00:00:00+00:00,5.2,A,14159500,727.0,A,720.0,A,1040.0,A,44.0,A,11.6,A
2020-01-09 00:00:00+00:00,5.1,A,14159500,732.0,A,721.0,A,1050.0,A,45.0,A,11.5,A
2020-01-10 00:00:00+00:00,5.1,A,14159500,729.0,A,719.0,A,951.0,A,45.0,A,11.5,A
2020-01-11 00:00:00+00:00,5.2,A,14159500,729.0,A,720.0,A,917.0,A,43.0,A,11.6,A
2020-01-12 00:00:00+00:00,5.1,A,14159500,725.0,A,718.0,A,1030.0,A,44.0,A,11.6,A
2020-01-13 00:00:00+00:00,4.9,A,14159500,725.0,A,717.0,A,1020.0,A,44.0,A,11.6,A
2020-01-14 00:00:00+00:00,4.8,A,14159500,728.0,A,717.0,A,1020.0,A,45.0,A,11.6,A
2020-01-15 00:00:00+00:00,4.7,A,14159500,723.0,A,715.0,A,1020.0,A,45.0,A,11.5,A
2020-01-16 00:00:00+00:00,4.7,A,14159500,721.0,A,745.0,A,937.0,A,45.0,"A, [4]",12.2,"A, [4]"
2020-01-17 00:00:00+00:00,4.8,A,14159500,732.0,A,780.0,A,824.0,A,45.0,A,12.9,A
2020-01-18 00:00:00+00:00,4.7,A,14159500,734.0,A,778.0,A,731.0,A,45.0,A,12.8,A
2020-01-19 00:00:00+00:00,4.7,A,14159500,733.0,A,773.0,A,687.0,A,45.0,A,12.8,A
2020-01-20 00:00:00+00:00,4.7,A,14159500,726.0,A,770.0,A,695.0,A,44.0,A,12.7,A
2020-01-21 00:00:00+00:00,4.8,A,14159500,726.0,A,770.0,A,691.0,A,44.0,A,12.7,A
2020-01-22 00:00:00+00:00,4.7,A,14159500,731.0,A,772.0,A,871.0,A,44.0,A,12.7,A
2020-01-23 00:00:00+00:00,4.8,A,14159500,730.0,A,770.0,A,1170.0,A,44.0,A,12.7,A
2020-01-24 00:00:00+00:00,4.9,A,14159500,729.0,A,781.0,A,1600.0,A,43.0,A,12.8,A
2020-01-25 00:00:00+00:00,4.9,A,14159500,728.0,A,784.0,A,1800.0,A,42.0,A,12.9,A
2020-01-26 00:00:00+00:00,5.2,A,14159500,730.0,A,792.0,A,1880.0,A,41.0,A,13.0,A
2020-01-27 00:00:00+00:00,5.4,A,14159500,732.0,A,804.0,A,2390.0,A,40.0,A,13.1,A
2020-01-28 00:00:00+00:00,5.4,A,14159500,731.0,A,819.0,A,2950.0,A,39.0,A,13.4,A
2020-01-29 00:00:00+00:00,5.3,A,14159500,734.0,A,815.0,A,2880.0,A,39.0,A,13.3,A
2020-01-30 00:00:00+00:00,5.4,A,14159500,735.0,A,813.0,A,2840.0,A,37.0,A,13.3,A
2020-01-31 00:00:00+00:00,5.6,A,14159500,735.0,A,784.0,A,2780.0,A,37.0,A,12.7,A
2020-02-01 00:00:00+00:00,5.6,A,14159500,734.0,A,743.0,A,2280.0,A,36.0,A,12.0,A
2020-02-02 00:00:00+00:00,5.5,A,14159500,733.0,A,737.0,A,1780.0,A,36.0,A,12.0,A
2020-02-03 00:00:00+00:00,5.4,A,14159500,736.0,A,736.0,A,1390.0,A,36.0,A,12.0,A
2020-02-04 00:00:00+00:00,5.3,A,14159500,739.0,A,736.0,A,461.0,A,36.0,A,12.1,A
2020-02-05 00:00:00+00:00,5.2,A,14159500,736.0,A,732.0,A,354.0,A,37.0,A,12.0,A
2020-02-06 00:00:00+00:00,5.3,A,14159500,734.0,A,734.0,A,536.0,A,35.0,A,12.0,A
2020-02-07 00:00:00+00:00,5.4,A,14159500,732.0,A,735.0,A,1180.0,A,34.0,A,12.0,A
2020-02-08 00:00:00+00:00,5.3,A,14159500,734.0,A,736.0,A,1170.0,A,34.0,A,12.1,A
2020-02-09 00:00:00+00:00,5.3,A,14159500,739.0,A,737.0,A,1160.0,A,34.0,A,12.1,A
2020-02-10 00:00:00+00:00,5.3,A,14159500,737.0,A,738.0,"A, [4]",1140.0,A,33.0,A,12.1,A
2020-02-11 00:00:00+00:00,5.2,A,14159500,737.0,A,736.0,A,914.0,A,33.0,A,12.1,A
2020-02-12 00:00:00+00:00,5.2,A,14159500,734.0,A,734.0,A,557.0,A,34.0,A,12.1,A
2020-02-13 00:00:00+00:00,5.2,A,14159500,730.0,A,733.0,A,384.0,A,34.0,A,12.1,A
2020-02-14 00:00:00+00:00,5.1,A,14159500,734.0,A,734.0,A,350.0,A,36.0,A,12.1,A
2020-02-15 00:00:00+00:00,5.1,A,14159500,733.0,A,733.0,A,350.0,A,35.0,A,12.1,A
2020-02-16 00:00:00+00:00,5.0,A,14159500,734.0,A,733.0,A,354.0,A,37.0,A,12.1,A
2020-02-17 00:00:00+00:00,4.9,A,14159500,737.0,A,735.0,A,355.0,A,38.0,A,12.1,A
2020-02-18 00:00:00+00:00,4.9,A,14159500,734.0,A,733.0,A,354.0,A,36.0,A,12.1,A
2020-02-19 00:00:00+00:00,5.0,A,14159500,734.0,A,733.0,A,347.0,A,35.0,A,12.2,A
2020-02-20 00:00:00+00:00,5.0,A,14159500,733.0,A,733.0,A,345.0,A,35.0,A,12.2,A
2020-02-21 00:00:00+00:00,5.1,A,14159500,733.0,A,734.0,A,343.0,A,36.0,A,12.2,A
2020-02-22 00:00:00+00:00,5.1,A,14159500,731.0,A,734.0,A,343.0,A,37.0,A,12.1,A
2020-02-23 00:00:00+00:00,5.0,A,14159500,735.0,A,734.0,A,343.0,A,37.0,A,12.1,A
2020-02-24 00:00:00+00:00,5.0,A,14159500,742.0,A,738.0,A,346.0,A,38.0,A,12.2,A
2020-02-25 00:00:00+00:00,5.0,A,14159500,740.0,A,737.0,A,345.0,A,36.0,A,12.2,A
2020-02-26 00:00:00+00:00,5.2,A,14159500,739.0,A,738.0,A,346.0,A,37.0,A,12.2,A
2020-02-27 00:00:00+00:00,5.2,A,14159500,737.0,A,737.0,A,348.0,A,38.0,"A, [4]",12.1,"A, [4]"
2020-02-28 00:00:00+00:00,5.2,A,14159500,731.0,A,736.0,A,347.0,A,38.0,A,12.2,A
2020-02-29 00:00:00+00:00,5.1,A,14159500,732.0,A,736.0,A,349.0,A,37.0,A,12.2,A
2020-03-01 00:00:00+00:00,5.1,A,14159500,736.0,A,736.0,A,349.0,A,38.0,A,12.2,A
2020-03-02 00:00:00+00:00,5.0,A,14159500,737.0,A,737.0,A,349.0,A,38.0,A,12.3,A
2020-03-03 00:00:00+00:00,5.1,A,14159500,735.0,A,738.0,A,351.0,A,38.0,A,12.3,A
2020-03-04 00:00:00+00:00,5.3,A,14159500,733.0,A,739.0,A,350.0,A,38.0,A,12.3,A
2020-03-05 00:00:00+00:00,5.8,A,14159500,730.0,A,744.0,A,351.0,A,36.0,A,12.4,A
2020-03-06 00:00:00+00:00,5.8,A,14159500,726.0,A,742.0,A,352.0,A,36.0,A,12.3,A
2020-03-07 00:00:00+00:00,5.5,A,14159500,725.0,A,737.0,A,345.0,A,37.0,A,12.2,A
2020-03-08 00:00:00+00:00,5.7,A,14159500,729.0,A,741.0,A,343.0,A,36.0,A,12.3,A
2020-03-09 00:00:00+00:00,5.8,A,14159500,733.0,A,742.0,A,332.0,A,36.0,A,12.4,A
2020-03-10 00:00:00+00:00,6.0,A,14159500,733.0,A,743.0,A,317.0,A,36.0,A,12.3,A
2020-03-11 00:00:00+00:00,6.0,A,14159500,733.0,A,743.0,A,316.0,A,37.0,A,12.2,A
2020-03-12 00:00:00+00:00,6.0,A,14159500,733.0,A,743.0,A,316.0,A,37.0,A,12.2,A
2020-03-13 00:00:00+00:00,5.9,A,14159500,721.0,A,737.0,A,314.0,A,37.0,A,12.1,A
2020-03-14 00:00:00+00:00,5.7,A,14159500,723.0,A,736.0,A,314.0,A,36.0,A,12.1,A
2020-03-15 00:00:00+00:00,5.1,A,14159500,727.0,A,734.0,A,314.0,A,37.0,A,12.1,A
2020-03-16 00:00:00+00:00,5.0,A,14159500,728.0,A,734.0,A,316.0,A,38.0,A,12.1,A
2020-03-17 00:00:00+00:00,5.4,A,14159500,724.0,A,735.0,A,317.0,A,37.0,A,12.1,A
2020-03-18 00:00:00+00:00,5.8,A,14159500,724.0,A,737.0,A,319.0,A,38.0,A,12.1,A
2020-03-19 00:00:00+00:00,6.0,A,14159500,728.0,A,739.0,A,319.0,A,38.0,A,12.0,A
2020-03-20 00:00:00+00:00,6.4,A,14159500,733.0,A,743.0,A,319.0,A,38.0,A,12.0,A
2020-03-21 00:00:00+00:00,6.6,A,14159500,733.0,A,744.0,A,318.0,A,38.0,A,11.9,A
2020-03-22 00:00:00+00:00,6.7,A,14159500,730.0,A,743.0,A,319.0,A,38.0,A,11.8,A
2020-03-23 00:00:00+00:00,6.7,A,14159500,727.0,A,740.0,A,320.0,A,38.0,A,11.8,A
2020-03-24 00:00:00+00:00,6.6,A,14159500,728.0,A,740.0,A,322.0,A,37.0,A,11.8,A
2020-03-25 00:00:00+00:00,6.6,A,14159500,729.0,A,740.0,A,322.0,A,37.0,A,11.8,A
2020-03-26 00:00:00+00:00,6.8,A,14159500,731.0,A,741.0,A,322.0,A,37.0,A,11.8,A
2020-03-27 00:00:00+00:00,6.4,A,14159500,730.0,A,739.0,A,323.0,A,38.0,A,11.9,A
2020-03-28 00:00:00+00:00,6.5,A,14159500,730.0,A,741.0,A,325.0,A,37.0,A,11.9,A
2020-03-29 00:00:00+00:00,6.8,A,14159500,727.0,A,740.0,A,326.0,A,37.0,A,11.8,A
2020-03-30 00:00:00+00:00,6.9,A,14159500,727.0,A,737.0,A,333.0,A,37.0,A,11.7,A
2020-03-31 00:00:00+00:00,6.9,A,14159500,730.0,A,737.0,A,343.0,A,38.0,A,11.6,A
2020-04-01 00:00:00+00:00,6.6,A,14159500,730.0,A,,,337.0,A,38.0,"A, [4]",11.7,"A, [4]"
2020-04-02 00:00:00+00:00,6.5,A,14159500,733.0,A,739.0,A,335.0,A,37.0,A,11.8,A
2020-04-03 00:00:00+00:00,6.2,A,14159500,730.0,A,738.0,A,329.0,A,37.0,A,11.9,A
2020-04-04 00:00:00+00:00,6.6,A,14159500,721.0,A,734.0,A,329.0,A,37.0,A,11.8,A
2020-04-05 00:00:00+00:00,6.9,A,14159500,717.0,A,735.0,A,328.0,A,37.0,A,11.7,A
2020-04-06 00:00:00+00:00,7.1,A,14159500,726.0,A,739.0,A,329.0,A,37.0,A,11.7,A
2020-04-07 00:00:00+00:00,7.1,A,14159500,732.0,A,744.0,A,332.0,A,37.0,A,11.8,A
2020-04-08 00:00:00+00:00,7.4,A,14159500,731.0,A,745.0,A,334.0,A,37.0,A,11.7,A
2020-04-09 00:00:00+00:00,7.9,A,14159500,729.0,A,745.0,A,336.0,A,37.0,A,11.6,A
2020-04-10 00:00:00+00:00,7.9,A,14159500,730.0,A,746.0,A,340.0,A,37.0,A,11.6,A
2020-04-11 00:00:00+00:00,7.9,A,14159500,730.0,A,747.0,A,333.0,A,37.0,A,11.6,A
2020-04-12 00:00:00+00:00,8.3,A,14159500,732.0,A,748.0,A,328.0,A,37.0,A,11.5,A
2020-04-13 00:00:00+00:00,8.4,A,14159500,736.0,A,748.0,A,321.0,A,38.0,A,11.6,A
2020-04-14 00:00:00+00:00,8.5,A,14159500,736.0,A,749.0,A,314.0,A,38.0,A,11.5,A
2020-04-15 00:00:00+00:00,8.4,A,14159500,733.0,A,746.0,A,314.0,A,37.0,A,11.5,A
2020-04-16 00:00:00+00:00,8.2,A,14159500,731.0,A,745.0,A,313.0,A,38.0,A,11.6,A
2020-04-17 00:00:00+00:00,8.7,A,14159500,726.0,A,744.0,A,314.0,A,38.0,A,11.4,A
2020-04-18 00:00:00+00:00,8.5,A,14159500,728.0,A,744.0,A,316.0,A,38.0,A,11.5,A
2020-04-19 00:00:00+00:00,8.4,A,14159500,730.0,A,748.0,A,317.0,A,38.0,A,11.6,A
2020-04-20 00:00:00+00:00,9.1,A,14159500,730.0,A,771.0,A,380.0,A,38.0,A,11.7,A
2020-04-21 00:00:00+00:00,8.9,A,14159500,735.0,A,792.0,A,417.0,A,38.0,A,12.0,A
2020-04-22 00:00:00+00:00,9.2,A,14159500,733.0,A,787.0,A,397.0,A,37.0,A,11.8,A
2020-04-23 00:00:00+00:00,9.7,A,14159500,735.0,A,792.0,A,380.0,A,37.0,A,11.8,A
2020-04-24 00:00:00+00:00,9.5,A,14159500,734.0,A,792.0,A,401.0,A,37.0,A,11.8,A
2020-04-25 00:00:00+00:00,9.7,A,14159500,731.0,A,784.0,A,352.0,A,37.0,A,11.7,A
2020-04-26 00:00:00+00:00,9.7,A,14159500,730.0,A,784.0,A,351.0,A,37.0,A,11.7,A
2020-04-27 00:00:00+00:00,9.3,A,14159500,732.0,A,789.0,A,383.0,A,37.0,A,11.8,A
2020-04-28 00:00:00+00:00,9.5,A,14159500,732.0,A,814.0,A,695.0,A,36.0,A,12.2,A
2020-04-29 00:00:00+00:00,9.4,A,14159500,728.0,A,831.0,A,1010.0,A,37.0,A,12.4,A
2020-04-30 00:00:00+00:00,9.4,A,14159500,731.0,A,,,1010.0,A,36.0,A,12.5,A
2020-05-01 00:00:00+00:00,9.3,A,14159500,730.0,A,,,1010.0,A,37.0,A,12.5,A
2020-05-02 00:00:00+00:00,9.1,A,14159500,728.0,A,,,1030.0,A,37.0,A,11.9,A
2020-05-03 00:00:00+00:00,8.7,A,14159500,734.0,A,,,1050.0,A,36.0,A,11.6,A
2020-05-04 00:00:00+00:00,8.7,A,14159500,733.0,A,,,1050.0,A,36.0,A,11.6,A
2020-05-05 00:00:00+00:00,8.6,A,14159500,731.0,A,755.0,A,1050.0,A,36.0,A,11.6,A
2020-05-06 00:00:00+00:00,8.6,A,14159500,738.0,A,759.0,A,1050.0,A,35.0,A,11.7,A
2020-05-07 00:00:00+00:00,8.7,A,14159500,733.0,A,756.0,A,1050.0,A,36.0,A,11.6,A
2020-05-08 00:00:00+00:00,8.7,A,14159500,729.0,A,755.0,A,1050.0,A,35.0,A,11.6,A
2020-05-09 00:00:00+00:00,9.1,A,14159500,726.0,A,756.0,A,1050.0,A,35.0,A,11.5,A
2020-05-10 00:00:00+00:00,9.3,A,14159500,723.0,A,757.0,A,1050.0,A,35.0,A,11.5,A
2020-05-11 00:00:00+00:00,9.3,A,14159500,722.0,A,756.0,A,1050.0,A,35.0,A,11.5,A
2020-05-12 00:00:00+00:00,9.4,A,14159500,723.0,A,755.0,A,1050.0,A,35.0,A,11.5,A
2020-05-13 00:00:00+00:00,9.3,A,14159500,726.0,A,757.0,A,1060.0,A,35.0,A,11.5,A
2020-05-14 00:00:00+00:00,9.1,A,14159500,729.0,A,758.0,A,1070.0,A,35.0,A,11.6,A
2020-05-15 00:00:00+00:00,9.4,A,14159500,731.0,A,754.0,A,658.0,A,35.0,A,11.5,A
2020-05-16 00:00:00+00:00,10.0,A,14159500,724.0,A,749.0,A,475.0,A,34.0,A,11.3,A
2020-05-17 00:00:00+00:00,9.8,A,14159500,721.0,A,747.0,A,477.0,A,34.0,A,11.3,A
2020-05-18 00:00:00+00:00,9.9,A,14159500,724.0,A,747.0,A,477.0,A,34.0,A,11.3,A
2020-05-19 00:00:00+00:00,9.9,A,14159500,729.0,A,748.0,A,478.0,A,34.0,A,11.3,A
2020-05-20 00:00:00+00:00,9.9,A,14159500,732.0,A,750.0,A,479.0,A,34.0,"A, [4]",,
2020-05-21 00:00:00+00:00,10.2,A,14159500,730.0,A,748.0,A,481.0,A,34.0,A,11.3,A
2020-05-22 00:00:00+00:00,9.9,A,14159500,732.0,A,747.0,A,482.0,A,34.0,A,11.3,A
2020-05-23 00:00:00+00:00,9.5,A,14159500,732.0,A,751.0,A,483.0,A,34.0,A,11.5,A
2020-05-24 00:00:00+00:00,10.2,A,14159500,732.0,A,753.0,A,485.0,A,34.0,A,11.4,A
2020-05-25 00:00:00+00:00,10.2,A,14159500,731.0,A,751.0,A,487.0,A,33.0,A,11.3,A
2020-05-26 00:00:00+00:00,10.3,A,14159500,730.0,A,753.0,A,486.0,A,33.0,A,11.4,A
2020-05-27 00:00:00+00:00,10.8,A,14159500,728.0,A,755.0,A,488.0,A,33.0,A,11.3,A
