datetime,00060_Mean,00060_Mean_cd,site_no,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
2019-10-01 00:00:00+00:00,19.9,A,08358400,73.3,A,3.94,A
2019-10-02 00:00:00+00:00,19.3,A,08358400,75.5,A,3.93,A
2019-10-03 00:00:00+00:00,20.5,A,08358400,74.6,A,4.13,A
2019-10-04 00:00:00+00:00,22.3,A,08358400,69.3,A,4.18,A
2019-10-05 00:00:00+00:00,23.1,A,08358400,64.1,A,3.99,A
2019-10-06 00:00:00+00:00,199.0,A,08358400,758.0,A,471.0,A
2019-10-07 00:00:00+00:00,122.0,A,08358400,493.0,A,165.0,A
2019-10-08 00:00:00+00:00,148.0,A,08358400,390.0,A,155.0,A
2019-10-09 00:00:00+00:00,216.0,A,08358400,510.0,A,311.0,A
2019-10-10 00:00:00+00:00,119.0,A,08358400,411.0,A,132.0,A
2019-10-11 00:00:00+00:00,126.0,A,08358400,463.0,A,159.0,"A, e"
2019-10-12 00:00:00+00:00,151.0,"A, e",08358400,536.0,A,218.0,"A, e"
2019-10-13 00:00:00+00:00,158.0,"A, e",08358400,610.0,A,260.0,"A, e"
2019-10-14 00:00:00+00:00,175.0,"A, e",08358400,698.0,A,330.0,"A, e"
2019-10-15 00:00:00+00:00,193.0,A,08358400,790.0,A,412.0,A
2019-10-16 00:00:00+00:00,214.0,A,08358400,883.0,A,510.0,A
2019-10-17 00:00:00+00:00,225.0,A,08358400,917.0,A,558.0,A
2019-10-18 00:00:00+00:00,217.0,A,08358400,899.0,A,528.0,A
2019-10-19 00:00:00+00:00,212.0,A,08358400,880.0,A,504.0,A
2019-10-20 00:00:00+00:00,214.0,A,08358400,908.0,A,524.0,"A, e"
2019-10-21 00:00:00+00:00,210.0,"A, e",08358400,968.0,A,550.0,"A, e"
2019-10-22 00:00:00+00:00,213.0,"A, e",08358400,1030.0,A,592.0,"A, e"
2019-10-23 00:00:00+00:00,223.0,A,08358400,1080.0,A,653.0,A
2019-10-24 00:00:00+00:00,257.0,A,08358400,1220.0,A,848.0,A
2019-10-25 00:00:00+00:00,229.0,A,08358400,1240.0,A,766.0,A
2019-10-26 00:00:00+00:00,227.0,A,08358400,1160.0,A,709.0,A
2019-10-27 00:00:00+00:00,251.0,A,08358400,1130.0,A,762.0,A
2019-10-28 00:00:00+00:00,262.0,A,08358400,1130.0,A,804.0,A
2019-10-29 00:00:00+00:00,290.0,A,08358400,1150.0,A,899.0,A
2019-10-30 00:00:00+00:00,294.0,A,08358400,1170.0,A,926.0,A
2019-10-31 00:00:00+00:00,310.0,A,08358400,1190.0,A,994.0,A
2019-11-01 00:00:00+00:00,335.0,A,08358400,1220.0,A,1110.0,"A, e"
2019-11-02 00:00:00+00:00,499.0,"A, e",08358400,1500.0,A,2050.0,"A, e"
2019-11-03 00:00:00+00:00,545.0,"A, e",08358400,1700.0,A,2510.0,"A, e"
2019-11-04 00:00:00+00:00,546.0,"A, e",08358400,1600.0,A,2360.0,"A, e"
2019-11-05 00:00:00+00:00,549.0,A,08358400,1560.0,A,2310.0,A
2019-11-06 00:00:00+00:00,569.0,A,08358400,1520.0,A,2330.0,A
2019-11-07 00:00:00+00:00,597.0,A,08358400,1490.0,A,2400.0,A
2019-11-08 00:00:00+00:00,610.0,A,08358400,1470.0,A,2420.0,A
