datetime,00060_Mean,00060_Mean_cd,site_no,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,99133_Mean,99133_Mean_cd
2020-10-01 00:00:00+00:00,1710.0,A,09095500,1010.0,A,8.9,A,,
2020-10-02 00:00:00+00:00,1650.0,A,09095500,1030.0,A,8.9,A,,
2020-10-03 00:00:00+00:00,1620.0,A,09095500,1050.0,A,9.0,A,,
2020-10-04 00:00:00+00:00,1600.0,A,09095500,1070.0,A,8.9,A,,
2020-10-05 00:00:00+00:00,1610.0,A,09095500,1100.0,A,8.9,A,,
2020-10-06 00:00:00+00:00,1600.0,A,09095500,1100.0,A,9.0,A,,
2020-10-07 00:00:00+00:00,1600.0,A,09095500,1110.0,A,9.0,A,,
2020-10-08 00:00:00+00:00,1600.0,A,09095500,1110.0,A,9.0,A,,
2020-10-09 00:00:00+00:00,1620.0,A,09095500,1100.0,A,8.9,A,,
2020-10-10 00:00:00+00:00,1620.0,A,09095500,1100.0,A,8.8,A,,
2020-10-11 00:00:00+00:00,1610.0,A,09095500,1100.0,A,8.7,A,,
2020-10-12 00:00:00+00:00,1630.0,A,09095500,1110.0,A,9.3,A,,
2020-10-13 00:00:00+00:00,1650.0,A,09095500,1110.0,A,9.4,A,,
2020-10-14 00:00:00+00:00,1640.0,A,09095500,1100.0,A,9.3,A,,
2020-10-15 00:00:00+00:00,1600.0,A,09095500,1110.0,A,9.3,A,,
2020-10-16 00:00:00+00:00,1580.0,A,09095500,1130.0,A,9.5,A,,
2020-10-17 00:00:00+00:00,1580.0,A,09095500,1140.0,A,9.5,A,,
2020-10-18 00:00:00+00:00,1600.0,A,09095500,1150.0,A,9.4,A,,
2020-10-19 00:00:00+00:00,1640.0,A,09095500,1130.0,A,9.3,A,,
2020-10-20 00:00:00+00:00,1610.0,A,09095500,1130.0,A,9.3,A,,
2020-10-21 00:00:00+00:00,1610.0,A,09095500,1130.0,A,9.3,A,,
2020-10-22 00:00:00+00:00,1650.0,A,09095500,1130.0,A,9.3,A,,
2020-10-23 00:00:00+00:00,1610.0,A,09095500,1110.0,A,9.7,A,,
2020-10-24 00:00:00+00:00,1580.0,A,09095500,1130.0,A,9.7,A,,
2020-10-25 00:00:00+00:00,1650.0,A,09095500,1140.0,A,9.6,A,,
2020-10-26 00:00:00+00:00,1740.0,A,09095500,1130.0,A,11.3,A,,
2020-10-27 00:00:00+00:00,1750.0,A,09095500,1130.0,A,11.5,A,,
2020-10-28 00:00:00+00:00,1570.0,A,09095500,1110.0,A,11.5,A,,
2020-10-29 00:00:00+00:00,1560.0,A,09095500,1180.0,A,11.2,A,,
2020-10-30 00:00:00+00:00,1590.0,A,09095500,1190.0,A,10.9,A,,
2020-10-31 00:00:00+00:00,1490.0,A,09095500,1180.0,A,10.7,A,,
2020-11-01 00:00:00+00:00,1430.0,A,09095500,1230.0,A,10.7,A,,
2020-11-02 00:00:00+00:00,1410.0,A,09095500,1260.0,A,10.6,A,,
2020-11-03 00:00:00+00:00,1390.0,A,09095500,1280.0,A,10.4,A,,
2020-11-04 00:00:00+00:00,1390.0,A,09095500,1280.0,A,10.3,A,,
2020-11-05 00:00:00+00:00,1400.0,A,09095500,1280.0,A,10.2,A,,
2020-11-06 00:00:00+00:00,1390.0,A,09095500,1270.0,A,10.1,A,,
2020-11-07 00:00:00+00:00,1370.0,A,09095500,1260.0,A,9.8,A,,
2020-11-08 00:00:00+00:00,1480.0,A,09095500,1260.0,A,9.7,A,,
2020-11-09 00:00:00+00:00,1500.0,A,09095500,1260.0,A,10.2,A,,
2020-11-10 00:00:00+00:00,1450.0,A,09095500,1230.0,A,10.7,A,,
2020-11-11 00:00:00+00:00,1360.0,A,09095500,1220.0,A,11.0,A,,
2020-11-12 00:00:00+00:00,1370.0,A,09095500,1260.0,A,11.1,A,,
2020-11-13 00:00:00+00:00,1380.0,A,09095500,1260.0,A,11.3,A,,
2020-11-14 00:00:00+00:00,1370.0,A,09095500,1250.0,A,11.2,A,,
2020-11-15 00:00:00+00:00,1400.0,A,09095500,1270.0,A,11.4,A,,
2020-11-16 00:00:00+00:00,1320.0,A,09095500,1260.0,A,11.6,A,,
2020-11-17 00:00:00+00:00,1310.0,A,09095500,1290.0,A,11.4,A,,
