datetime,00060_Mean,00060_Mean_cd,site_no,00065_Mean,00065_Mean_cd,30208_m^3/s_Mean,30208_m^3/s_Mean_cd,99065_meters_Mean,99065_meters_Mean_cd
2020-11-01 00:00:00+00:00,63.3,A,12306500,3.4,A,1.79,A,1.035,A
2020-11-02 00:00:00+00:00,61.8,A,12306500,3.39,A,1.75,A,1.033,A
2020-11-03 00:00:00+00:00,62.8,A,12306500,3.39,A,1.78,A,1.034,A
2020-11-04 00:00:00+00:00,72.8,A,12306500,3.44,A,2.06,A,1.047,A
2020-11-05 00:00:00+00:00,132.0,A,12306500,3.65,A,3.73,A,1.112,A
2020-11-06 00:00:00+00:00,163.0,A,12306500,3.75,A,4.6,A,1.142,A
2020-11-07 00:00:00+00:00,128.0,A,12306500,3.64,A,3.62,A,1.109,A
2020-11-08 00:00:00+00:00,117.0,A,12306500,3.61,A,3.32,A,1.099,A
2020-11-09 00:00:00+00:00,108.0,A,12306500,3.57,A,3.05,A,1.089,A
2020-11-10 00:00:00+00:00,110.0,A,12306500,3.58,A,3.11,A,1.091,A
2020-11-11 00:00:00+00:00,108.0,A,12306500,3.57,A,3.06,A,1.089,A
2020-11-12 00:00:00+00:00,104.0,A,12306500,3.56,A,2.95,A,1.085,A
2020-11-13 00:00:00+00:00,111.0,A,12306500,3.58,A,3.13,A,1.092,A
2020-11-14 00:00:00+00:00,110.0,A,12306500,3.58,A,3.11,A,1.091,A
2020-11-15 00:00:00+00:00,110.0,A,12306500,3.58,A,3.12,A,1.091,A
2020-11-16 00:00:00+00:00,112.0,A,12306500,3.59,A,3.17,A,1.093,A
2020-11-17 00:00:00+00:00,121.0,A,12306500,3.62,A,3.42,A,1.103,A
2020-11-18 00:00:00+00:00,151.0,A,12306500,3.71,A,4.27,A,1.131,A
2020-11-19 00:00:00+00:00,162.0,A,12306500,3.74,A,4.58,A,1.141,A
2020-11-20 00:00:00+00:00,142.0,A,12306500,3.68,A,4.01,A,1.123,A
2020-11-21 00:00:00+00:00,136.0,A,12306500,3.67,A,3.86,A,1.118,A
2020-11-22 00:00:00+00:00,125.0,A,12306500,3.63,A,3.55,A,1.107,A
2020-11-23 00:00:00+00:00,128.0,A,12306500,3.64,A,3.61,A,1.109,A
2020-11-24 00:00:00+00:00,130.0,A,12306500,3.65,A,3.68,A,1.112,A
2020-11-25 00:00:00+00:00,129.0,A,12306500,3.64,A,3.65,A,1.111,A
2020-11-26 00:00:00+00:00,124.0,A,12306500,3.63,A,3.51,A,1.106,A
2020-11-27 00:00:00+00:00,120.0,A,12306500,3.62,A,3.41,A,1.102,A
2020-11-28 00:00:00+00:00,119.0,A,12306500,3.61,A,3.36,A,1.1,A
2020-11-29 00:00:00+00:00,112.0,A,12306500,3.59,A,3.18,A,1.093,A
2020-11-30 00:00:00+00:00,111.0,A,12306500,3.58,A,3.15,A,1.093,A
2020-12-01 00:00:00+00:00,109.0,"A, e",12306500,3.6,A,3.1,"A, e",1.098,A
2020-12-02 00:00:00+00:00,108.0,"A, e",12306500,3.83,A,3.05,"A, e",1.168,A
2020-12-03 00:00:00+00:00,105.0,"A, e",12306500,4.02,A,2.96,"A, e",1.225,A
2020-12-04 00:00:00+00:00,102.0,"A, e",12306500,4.28,A,2.89,"A, e",1.304,A
2020-12-05 00:00:00+00:00,99.9,"A, e",12306500,4.35,A,2.83,"A, e",1.325,A
2020-12-06 00:00:00+00:00,99.1,"A, e",12306500,4.23,A,2.81,"A, e",1.291,A
2020-12-07 00:00:00+00:00,97.9,"A, e",12306500,4.19,A,2.77,"A, e",1.279,A
2020-12-08 00:00:00+00:00,97.0,"A, e",12306500,4.29,A,2.75,"A, e",1.308,A
2020-12-09 00:00:00+00:00,97.1,"A, e",12306500,4.04,A,2.75,"A, e",1.232,A
2020-12-10 00:00:00+00:00,95.7,"A, e",12306500,3.63,A,2.71,"A, e",1.106,A
2020-12-11 00:00:00+00:00,95.7,"A, e",12306500,3.56,A,2.71,"A, e",1.086,A
2020-12-12 00:00:00+00:00,95.9,"A, e",12306500,3.7,A,2.72,"A, e",1.127,A
2020-12-13 00:00:00+00:00,97.6,"A, e",12306500,3.54,A,2.76,"A, e",1.079,A
2020-12-14 00:00:00+00:00,98.8,A,12306500,3.54,A,2.8,A,1.079,A
2020-12-15 00:00:00+00:00,98.9,A,12306500,3.54,A,2.8,A,1.079,A
2020-12-16 00:00:00+00:00,98.8,A,12306500,3.54,A,2.8,A,1.079,A
2020-12-17 00:00:00+00:00,99.5,A,12306500,3.54,A,2.82,A,1.08,A
2020-12-18 00:00:00+00:00,97.0,A,12306500,3.53,A,2.75,A,1.077,A
2020-12-19 00:00:00+00:00,96.6,A,12306500,3.53,A,2.74,A,1.076,A
2020-12-20 00:00:00+00:00,103.0,A,12306500,3.55,A,2.91,A,1.084,A
2020-12-21 00:00:00+00:00,106.0,A,12306500,3.57,A,3.01,A,1.087,A
2020-12-22 00:00:00+00:00,164.0,A,12306500,3.75,A,4.64,A,1.143,A
2020-12-23 00:00:00+00:00,161.0,"A, e",12306500,3.77,A,4.56,"A, e",1.15,A
2020-12-24 00:00:00+00:00,143.0,"A, e",12306500,3.81,A,4.06,"A, e",1.162,A
2020-12-25 00:00:00+00:00,137.0,"A, e",12306500,3.93,A,3.88,"A, e",1.198,A
2020-12-26 00:00:00+00:00,136.0,"A, e",12306500,4.06,A,3.84,"A, e",1.237,A
2020-12-27 00:00:00+00:00,129.0,"A, e",12306500,3.89,A,3.65,"A, e",1.187,A
2020-12-28 00:00:00+00:00,125.0,"A, e",12306500,3.67,A,3.53,"A, e",1.119,A
2020-12-29 00:00:00+00:00,125.0,"A, e",12306500,3.64,A,3.53,"A, e",1.111,A
2020-12-30 00:00:00+00:00,125.0,A,12306500,3.63,A,3.54,A,1.107,A
2020-12-31 00:00:00+00:00,125.0,A,12306500,3.63,A,3.54,A,1.107,A
2021-01-01 00:00:00+00:00,124.0,A,12306500,3.63,A,3.52,A,1.106,A
2021-01-02 00:00:00+00:00,126.0,A,12306500,3.63,A,3.56,A,1.108,A
2021-01-03 00:00:00+00:00,149.0,A,12306500,3.71,A,4.21,A,1.13,A
2021-01-04 00:00:00+00:00,144.0,A,12306500,3.69,A,4.08,A,1.125,A
2021-01-05 00:00:00+00:00,142.0,A,12306500,3.68,A,4.01,A,1.123,A
2021-01-06 00:00:00+00:00,139.0,A,12306500,3.68,A,3.95,A,1.121,A
2021-01-07 00:00:00+00:00,138.0,A,12306500,3.67,A,3.91,A,1.12,A
2021-01-08 00:00:00+00:00,134.0,A,12306500,3.66,A,3.81,A,1.116,A
2021-01-09 00:00:00+00:00,133.0,A,12306500,3.66,A,3.76,A,1.114,A
2021-01-10 00:00:00+00:00,129.0,A,12306500,3.65,A,3.67,A,1.111,A
2021-01-11 00:00:00+00:00,128.0,A,12306500,3.64,A,3.62,A,1.109,A
2021-01-12 00:00:00+00:00,134.0,A,12306500,3.66,A,3.78,A,1.115,A
2021-01-13 00:00:00+00:00,191.0,A,12306500,3.83,A,5.42,A,1.166,A
2021-01-14 00:00:00+00:00,185.0,"A, e",12306500,3.85,A,5.24,"P, e",1.174,P
2021-01-15 00:00:00+00:00,165.0,"A, e",12306500,3.84,A,4.67,"P, e",1.17,P
2021-01-16 00:00:00+00:00,154.0,"A, e",12306500,3.82,A,4.37,"P, e",1.165,P
2021-01-17 00:00:00+00:00,148.0,"A, e",12306500,3.77,A,4.2,"P, e",1.149,P
2021-01-18 00:00:00+00:00,139.0,"A, e",12306500,3.74,A,3.93,"P, e",1.14,P
2021-01-19 00:00:00+00:00,132.0,"A, e",12306500,3.72,A,3.75,"P, e",1.135,P
2021-01-20 00:00:00+00:00,126.0,"A, e",12306500,3.71,A,3.55,"P, e",1.131,P
2021-01-21 00:00:00+00:00,121.0,"A, e",12306500,3.72,A,3.44,"P, e",1.134,P
2021-01-22 00:00:00+00:00,121.0,"A, e",12306500,3.78,A,3.41,"P, e",1.151,P
2021-01-23 00:00:00+00:00,119.0,"A, e",12306500,3.77,A,3.37,"P, e",1.148,P
2021-01-24 00:00:00+00:00,119.0,"A, e",12306500,3.91,A,3.36,"P, e",1.191,P
2021-01-25 00:00:00+00:00,118.0,"A, e",12306500,3.76,A,3.34,"P, e",1.145,P
2021-01-26 00:00:00+00:00,118.0,"A, e",12306500,3.71,A,3.33,"P, e",1.132,P
2021-01-27 00:00:00+00:00,118.0,"A, e",12306500,3.74,A,3.33,"P, e",1.14,P
2021-01-28 00:00:00+00:00,118.0,"A, e",12306500,3.72,A,3.33,"P, e",1.135,P
2021-01-29 00:00:00+00:00,119.0,"A, e",12306500,3.67,A,3.36,"P, e",1.117,P
2021-01-30 00:00:00+00:00,120.0,"A, e",12306500,3.65,A,3.39,"P, e",1.113,P
2021-01-31 00:00:00+00:00,121.0,"A, e",12306500,3.63,A,3.42,"P, e",1.107,P
2021-02-01 00:00:00+00:00,124.0,A,12306500,3.63,A,3.52,P,1.106,P
2021-02-02 00:00:00+00:00,135.0,A,12306500,3.66,A,3.82,P,1.117,P
2021-02-03 00:00:00+00:00,135.0,A,12306500,3.66,A,3.83,P,1.117,P
2021-02-04 00:00:00+00:00,128.0,A,12306500,3.64,A,3.63,P,1.11,P
2021-02-05 00:00:00+00:00,129.0,A,12306500,3.64,A,3.65,P,1.111,P
2021-02-06 00:00:00+00:00,127.0,A,12306500,3.64,A,3.58,P,1.108,P
2021-02-07 00:00:00+00:00,111.0,"A, e",12306500,3.65,A,3.16,"P, e",1.111,P
2021-02-08 00:00:00+00:00,103.0,"A, e",12306500,3.71,A,2.91,"P, e",1.13,P
2021-02-09 00:00:00+00:00,97.0,"A, e",12306500,3.68,A,2.75,"P, e",1.121,P
2021-02-10 00:00:00+00:00,93.7,"A, e",12306500,3.68,A,2.65,"P, e",1.121,P
2021-02-11 00:00:00+00:00,91.8,"A, e",12306500,3.79,A,2.6,"P, e",1.155,P
2021-02-12 00:00:00+00:00,90.9,"A, e",12306500,3.92,A,2.57,"P, e",1.196,P
2021-02-13 00:00:00+00:00,95.9,"A, e",12306500,4.04,A,2.71,"P, e",1.231,P
2021-02-14 00:00:00+00:00,98.3,"A, e",12306500,4.12,A,2.78,"P, e",1.255,P
2021-02-15 00:00:00+00:00,95.9,"A, e",12306500,4.1,A,2.72,"P, e",1.251,P
2021-02-16 00:00:00+00:00,93.9,"A, e",12306500,4.13,A,2.66,"P, e",1.258,P
2021-02-17 00:00:00+00:00,92.3,"A, e",12306500,4.12,A,2.61,"P, e",1.257,P
2021-02-18 00:00:00+00:00,90.9,"A, e",12306500,4.07,A,2.57,"P, e",1.24,P
2021-02-19 00:00:00+00:00,89.0,"A, e",12306500,4.08,A,2.52,"P, e",1.245,P
2021-02-20 00:00:00+00:00,87.2,"A, e",12306500,4.06,A,2.47,"P, e",1.239,P
2021-02-21 00:00:00+00:00,86.3,"A, e",12306500,4.03,A,2.44,"P, e",1.229,P
2021-02-22 00:00:00+00:00,87.8,"A, e",12306500,4.0,A,2.49,"P, e",1.218,P
2021-02-23 00:00:00+00:00,88.0,"A, e",12306500,3.88,A,2.49,"P, e",1.181,P
2021-02-24 00:00:00+00:00,87.3,"A, e",12306500,3.76,A,2.47,"P, e",1.146,P
2021-02-25 00:00:00+00:00,86.7,"A, e",12306500,3.68,A,2.45,"P, e",1.123,P
2021-02-26 00:00:00+00:00,85.9,"A, e",12306500,3.62,A,2.43,"P, e",1.104,P
2021-02-27 00:00:00+00:00,85.2,"A, e",12306500,3.63,A,2.41,"P, e",1.107,P
2021-02-28 00:00:00+00:00,86.6,"A, e",12306500,3.61,A,2.45,"P, e",1.1,P
2021-03-01 00:00:00+00:00,89.4,"A, e",12306500,3.57,A,2.53,"P, e",1.088,P
2021-03-02 00:00:00+00:00,97.5,"A, e",12306500,3.57,A,2.76,"P, e",1.087,P
2021-03-03 00:00:00+00:00,100.0,A,12306500,3.57,A,2.84,P,1.088,P
2021-03-04 00:00:00+00:00,99.6,A,12306500,3.57,A,2.82,P,1.087,P
2021-03-05 00:00:00+00:00,101.0,A,12306500,3.57,A,2.85,P,1.088,P
2021-03-06 00:00:00+00:00,104.0,A,12306500,3.58,A,2.93,P,1.092,P
2021-03-07 00:00:00+00:00,105.0,A,12306500,3.59,A,2.96,P,1.093,P
2021-03-08 00:00:00+00:00,104.0,A,12306500,3.58,A,2.94,P,1.093,P
2021-03-09 00:00:00+00:00,104.0,A,12306500,3.58,A,2.94,P,1.092,P
2021-03-10 00:00:00+00:00,104.0,A,12306500,3.58,A,2.95,P,1.093,P
2021-03-11 00:00:00+00:00,103.0,A,12306500,3.58,A,2.92,P,1.091,P
2021-03-12 00:00:00+00:00,103.0,A,12306500,3.58,A,2.92,P,1.092,P
2021-03-13 00:00:00+00:00,105.0,A,12306500,3.59,A,2.96,P,1.093,P
2021-03-14 00:00:00+00:00,110.0,A,12306500,3.61,A,3.12,P,1.1,P
2021-03-15 00:00:00+00:00,120.0,A,12306500,3.65,A,3.4,P,1.111,P
2021-03-16 00:00:00+00:00,133.0,A,12306500,3.69,A,3.76,P,1.126,P
2021-03-17 00:00:00+00:00,146.0,A,12306500,3.74,A,4.14,P,1.14,P
2021-03-18 00:00:00+00:00,160.0,A,12306500,3.79,A,4.53,P,1.154,P
2021-03-19 00:00:00+00:00,188.0,A,12306500,3.87,A,5.33,P,1.18,P
2021-03-20 00:00:00+00:00,211.0,A,12306500,3.94,A,5.99,P,1.201,P
2021-03-21 00:00:00+00:00,210.0,A,12306500,3.93,A,5.93,P,1.199,P
2021-03-22 00:00:00+00:00,205.0,A,12306500,3.92,A,5.82,P,1.196,P
2021-03-23 00:00:00+00:00,200.0,A,12306500,3.91,A,5.67,P,1.191,P
2021-03-24 00:00:00+00:00,199.0,A,12306500,3.9,A,5.63,P,1.19,P
2021-03-25 00:00:00+00:00,196.0,A,12306500,3.9,A,5.55,P,1.187,P
2021-03-26 00:00:00+00:00,195.0,A,12306500,3.89,A,5.53,P,1.187,P
2021-03-27 00:00:00+00:00,195.0,A,12306500,3.89,A,5.53,P,1.187,P
2021-03-28 00:00:00+00:00,224.0,A,12306500,3.97,A,6.34,P,1.211,P
2021-03-29 00:00:00+00:00,297.0,A,12306500,4.13,A,8.42,P,1.258,P
2021-03-30 00:00:00+00:00,274.0,A,12306500,4.08,A,7.75,P,1.245,P
2021-03-31 00:00:00+00:00,261.0,A,12306500,4.06,A,7.39,P,1.237,P
2021-04-01 00:00:00+00:00,261.0,A,12306500,4.06,A,7.38,P,1.237,P
2021-04-02 00:00:00+00:00,275.0,A,12306500,4.09,A,7.78,P,1.245,P
2021-04-03 00:00:00+00:00,321.0,A,12306500,4.17,A,9.1,P,1.272,P
2021-04-04 00:00:00+00:00,397.0,A,12306500,4.3,A,11.2,P,1.312,P
2021-04-05 00:00:00+00:00,467.0,A,12306500,4.42,A,13.2,P,1.346,P
2021-04-06 00:00:00+00:00,473.0,A,12306500,4.43,A,13.4,P,1.349,P
2021-04-07 00:00:00+00:00,495.0,A,12306500,4.46,A,14.0,P,1.359,P
2021-04-08 00:00:00+00:00,536.0,A,12306500,4.52,A,15.2,P,1.378,P
2021-04-09 00:00:00+00:00,523.0,A,12306500,4.5,A,14.8,P,1.372,P
2021-04-10 00:00:00+00:00,511.0,A,12306500,4.48,A,14.5,P,1.366,P
2021-04-11 00:00:00+00:00,480.0,A,12306500,4.44,A,13.6,P,1.352,P
2021-04-12 00:00:00+00:00,453.0,A,12306500,4.4,A,12.8,P,1.34,P
2021-04-13 00:00:00+00:00,425.0,A,12306500,4.35,A,12.0,P,1.326,P
2021-04-14 00:00:00+00:00,406.0,A,12306500,4.32,A,11.5,P,1.317,P
2021-04-15 00:00:00+00:00,416.0,A,12306500,4.34,A,11.8,P,1.322,P
2021-04-16 00:00:00+00:00,468.0,A,12306500,4.42,A,13.2,P,1.346,P
2021-04-17 00:00:00+00:00,569.0,A,12306500,4.57,A,16.1,P,1.392,P
2021-04-18 00:00:00+00:00,778.0,A,12306500,4.84,A,22.0,P,1.476,P
2021-04-19 00:00:00+00:00,906.0,A,12306500,5.0,A,25.7,P,1.523,P
2021-04-20 00:00:00+00:00,861.0,A,12306500,4.94,A,24.4,P,1.507,P
2021-04-21 00:00:00+00:00,858.0,A,12306500,4.94,A,24.3,P,1.505,P
2021-04-22 00:00:00+00:00,942.0,A,12306500,5.04,A,26.7,P,1.535,P
2021-04-23 00:00:00+00:00,965.0,A,12306500,5.06,A,27.3,P,1.543,P
2021-04-24 00:00:00+00:00,960.0,A,12306500,5.06,A,27.2,P,1.541,P
2021-04-25 00:00:00+00:00,1050.0,A,12306500,5.16,A,29.7,P,1.571,P
2021-04-26 00:00:00+00:00,1050.0,A,12306500,5.16,A,29.8,P,1.572,P
2021-04-27 00:00:00+00:00,1040.0,A,12306500,5.14,A,29.4,P,1.567,P
2021-04-28 00:00:00+00:00,1080.0,A,12306500,5.19,A,30.6,P,1.581,P
2021-04-29 00:00:00+00:00,1250.0,A,12306500,5.37,A,35.5,P,1.635,P
2021-04-30 00:00:00+00:00,1680.0,A,12306500,5.76,A,47.5,P,1.756,P
2021-05-01 00:00:00+00:00,2080.0,A,12306500,6.1,A,59.0,P,1.859,P
2021-05-02 00:00:00+00:00,2230.0,A,12306500,6.21,A,63.0,P,1.893,P
2021-05-03 00:00:00+00:00,2140.0,A,12306500,6.15,A,60.7,P,1.873,P
2021-05-04 00:00:00+00:00,2060.0,A,12306500,6.08,A,58.4,P,1.855,P
2021-05-05 00:00:00+00:00,2010.0,A,12306500,6.04,A,57.0,P,1.842,P
2021-05-06 00:00:00+00:00,2030.0,A,12306500,6.06,A,57.5,P,1.847,P
2021-05-07 00:00:00+00:00,2340.0,A,12306500,6.3,A,66.2,P,1.919,P
2021-05-08 00:00:00+00:00,2360.0,A,12306500,6.31,A,66.7,P,1.924,P
2021-05-09 00:00:00+00:00,2190.0,A,12306500,6.19,A,62.1,P,1.886,P
2021-05-10 00:00:00+00:00,2010.0,A,12306500,6.04,A,56.9,P,1.841,P
2021-05-11 00:00:00+00:00,1880.0,A,12306500,5.93,A,53.2,P,1.809,P
2021-05-12 00:00:00+00:00,1840.0,A,12306500,5.9,A,52.2,P,1.8,P
2021-05-13 00:00:00+00:00,1870.0,A,12306500,5.92,A,52.8,P,1.805,P
2021-05-14 00:00:00+00:00,1990.0,A,12306500,6.02,A,56.2,P,1.835,P
2021-05-15 00:00:00+00:00,2150.0,A,12306500,6.15,A,60.9,P,1.875,P
2021-05-16 00:00:00+00:00,2400.0,A,12306500,6.34,A,68.0,P,1.934,P
2021-05-17 00:00:00+00:00,2730.0,A,12306500,6.58,A,77.3,P,2.006,P
2021-05-18 00:00:00+00:00,2960.0,A,12306500,6.74,A,83.7,P,2.054,P
2021-05-19 00:00:00+00:00,2730.0,A,12306500,6.58,A,77.2,P,2.006,P
2021-05-20 00:00:00+00:00,2470.0,A,12306500,6.4,A,70.0,P,1.95,P
2021-05-21 00:00:00+00:00,2200.0,A,12306500,6.19,A,62.2,P,1.886,P
2021-05-22 00:00:00+00:00,1940.0,A,12306500,5.98,A,54.9,P,1.823,P
2021-05-23 00:00:00+00:00,1860.0,A,12306500,5.92,A,52.7,P,1.804,P
2021-05-24 00:00:00+00:00,2520.0,A,12306500,6.43,A,71.5,P,1.961,P
2021-05-25 00:00:00+00:00,2380.0,A,12306500,6.33,A,67.4,P,1.929,P
2021-05-26 00:00:00+00:00,2590.0,A,12306500,6.49,A,73.4,P,1.977,P
2021-05-27 00:00:00+00:00,2420.0,A,12306500,6.36,A,68.6,P,1.939,P
2021-05-28 00:00:00+00:00,2410.0,A,12306500,6.35,A,68.2,P,1.935,P
2021-05-29 00:00:00+00:00,2250.0,A,12306500,6.23,A,63.7,P,1.899,P
2021-05-30 00:00:00+00:00,2080.0,A,12306500,6.1,A,58.9,P,1.858,P
2021-05-31 00:00:00+00:00,2010.0,A,12306500,6.04,A,56.8,P,1.841,P
2021-06-01 00:00:00+00:00,2040.0,A,12306500,6.07,A,57.9,P,1.85,P
2021-06-02 00:00:00+00:00,2110.0,A,12306500,6.12,A,59.7,P,1.865,P
2021-06-03 00:00:00+00:00,2150.0,A,12306500,6.15,A,60.8,P,1.874,P
2021-06-04 00:00:00+00:00,2100.0,A,12306500,6.11,A,59.5,P,1.864,P
2021-06-05 00:00:00+00:00,1990.0,A,12306500,6.02,A,56.3,P,1.836,P
2021-06-06 00:00:00+00:00,1860.0,A,12306500,5.92,A,52.7,P,1.804,P
2021-06-07 00:00:00+00:00,1680.0,A,12306500,5.76,A,47.4,P,1.755,P
2021-06-08 00:00:00+00:00,1500.0,A,12306500,5.6,A,42.4,P,1.706,P
2021-06-09 00:00:00+00:00,1360.0,A,12306500,5.47,A,38.5,P,1.667,P
2021-06-10 00:00:00+00:00,1250.0,A,12306500,5.36,A,35.4,P,1.634,P
2021-06-11 00:00:00+00:00,1140.0,A,12306500,5.25,A,32.3,P,1.6,P
2021-06-12 00:00:00+00:00,1080.0,A,12306500,5.19,A,30.7,P,1.582,P
2021-06-13 00:00:00+00:00,1010.0,A,12306500,5.11,A,28.5,P,1.557,P
2021-06-14 00:00:00+00:00,944.0,A,12306500,5.04,A,26.7,P,1.536,P
2021-06-15 00:00:00+00:00,928.0,A,12306500,5.02,A,26.3,P,1.53,P
2021-06-16 00:00:00+00:00,912.0,A,12306500,5.0,A,25.8,P,1.525,P
2021-06-17 00:00:00+00:00,843.0,A,12306500,4.92,A,23.9,P,1.5,P
2021-06-18 00:00:00+00:00,779.0,A,12306500,4.84,A,22.1,P,1.477,P
2021-06-19 00:00:00+00:00,723.0,A,12306500,4.77,A,20.5,P,1.455,P
2021-06-20 00:00:00+00:00,698.0,A,12306500,4.74,A,19.8,P,1.445,P
2021-06-21 00:00:00+00:00,645.0,A,12306500,4.67,A,18.3,P,1.424,P
2021-06-22 00:00:00+00:00,588.0,A,12306500,4.59,A,16.7,P,1.4,P
2021-06-23 00:00:00+00:00,539.0,A,12306500,4.52,A,15.3,P,1.379,P
2021-06-24 00:00:00+00:00,509.0,A,12306500,4.48,A,14.4,P,1.365,P
2021-06-25 00:00:00+00:00,484.0,A,12306500,4.44,A,13.7,P,1.354,P
2021-06-26 00:00:00+00:00,446.0,A,12306500,4.38,A,12.6,P,1.336,P
2021-06-27 00:00:00+00:00,412.0,A,12306500,4.33,A,11.7,P,1.319,P
2021-06-28 00:00:00+00:00,379.0,A,12306500,4.27,A,10.7,P,1.303,P
2021-06-29 00:00:00+00:00,349.0,A,12306500,4.22,A,9.88,P,1.287,P
2021-06-30 00:00:00+00:00,318.0,A,12306500,4.17,A,9.02,P,1.27,P
2021-07-01 00:00:00+00:00,290.0,A,12306500,4.12,A,8.22,P,1.254,P
2021-07-02 00:00:00+00:00,261.0,A,12306500,4.06,A,7.39,P,1.237,P
2021-07-03 00:00:00+00:00,239.0,A,12306500,4.01,A,6.76,P,1.223,P
2021-07-04 00:00:00+00:00,224.0,A,12306500,3.97,A,6.35,P,1.211,P
2021-07-05 00:00:00+00:00,211.0,A,12306500,3.94,A,5.96,P,1.2,P
2021-07-06 00:00:00+00:00,200.0,A,12306500,3.91,A,5.66,P,1.191,P
2021-07-07 00:00:00+00:00,189.0,A,12306500,3.88,A,5.36,P,1.181,P
2021-07-08 00:00:00+00:00,182.0,A,12306500,3.85,A,5.15,P,1.175,P
2021-07-09 00:00:00+00:00,172.0,A,12306500,3.82,A,4.86,P,1.165,P
2021-07-10 00:00:00+00:00,162.0,A,12306500,3.79,A,4.58,P,1.156,P
2021-07-11 00:00:00+00:00,152.0,A,12306500,3.76,A,4.3,P,1.146,P
2021-07-12 00:00:00+00:00,144.0,A,12306500,3.73,A,4.09,P,1.138,P
2021-07-13 00:00:00+00:00,139.0,A,12306500,3.71,A,3.93,P,1.132,P
2021-07-14 00:00:00+00:00,133.0,A,12306500,3.69,A,3.76,P,1.126,P
2021-07-15 00:00:00+00:00,126.0,A,12306500,3.67,A,3.57,P,1.118,P
2021-07-16 00:00:00+00:00,118.0,A,12306500,3.64,A,3.34,P,1.109,P
2021-07-17 00:00:00+00:00,111.0,A,12306500,3.61,A,3.15,P,1.102,P
2021-07-18 00:00:00+00:00,106.0,A,12306500,3.59,A,3.01,P,1.095,P
2021-07-19 00:00:00+00:00,103.0,A,12306500,3.58,A,2.91,P,1.091,P
2021-07-20 00:00:00+00:00,102.0,A,12306500,3.58,A,2.88,P,1.09,P
2021-07-21 00:00:00+00:00,98.3,A,12306500,3.56,A,2.78,P,1.086,P
