datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd
2003-10-01 00:00:00+00:00,,,14105700,,,,,102000.0,A
2003-10-02 00:00:00+00:00,,,14105700,,,,,120000.0,A
2003-10-03 00:00:00+00:00,,,14105700,,,,,95100.0,A
2003-10-04 00:00:00+00:00,,,14105700,,,,,83200.0,A
2003-10-05 00:00:00+00:00,,,14105700,,,,,73700.0,A
2003-10-06 00:00:00+00:00,,,14105700,,,,,83500.0,A
2003-10-07 00:00:00+00:00,,,14105700,,,,,101000.0,A
2003-10-08 00:00:00+00:00,,,14105700,,,,,108000.0,A
2003-10-09 00:00:00+00:00,,,14105700,,,,,112000.0,A
2003-10-10 00:00:00+00:00,,,14105700,,,,,101000.0,A
2003-10-11 00:00:00+00:00,,,14105700,,,,,111000.0,A
2003-10-12 00:00:00+00:00,,,14105700,,,,,85300.0,A
2003-10-13 00:00:00+00:00,,,14105700,,,,,89900.0,A
2003-10-14 00:00:00+00:00,,,14105700,,,,,106000.0,A
2003-10-15 00:00:00+00:00,,,14105700,,,,,112000.0,A
2003-10-16 00:00:00+00:00,,,14105700,,,,,114000.0,A
2003-10-17 00:00:00+00:00,,,14105700,,,,,107000.0,A
2003-10-18 00:00:00+00:00,,,14105700,,,,,92000.0,A
2003-10-19 00:00:00+00:00,,,14105700,,,,,74400.0,A
2003-10-20 00:00:00+00:00,,,14105700,,,,,95000.0,A
2003-10-21 00:00:00+00:00,,,14105700,,,,,94700.0,A
2003-10-22 00:00:00+00:00,,,14105700,,,,,99300.0,A
2003-10-23 00:00:00+00:00,,,14105700,,,,,122000.0,A
2003-10-24 00:00:00+00:00,,,14105700,,,,,137000.0,A
2003-10-25 00:00:00+00:00,,,14105700,,,,,137000.0,A
2003-10-26 00:00:00+00:00,,,14105700,,,,,126000.0,A
2003-10-27 00:00:00+00:00,,,14105700,,,,,115000.0,A
2003-10-28 00:00:00+00:00,,,14105700,,,,,114000.0,A
2003-10-29 00:00:00+00:00,,,14105700,,,,,132000.0,A
2003-10-30 00:00:00+00:00,,,14105700,,,,,132000.0,A
2003-10-31 00:00:00+00:00,,,14105700,,,,,134000.0,A
2003-11-01 00:00:00+00:00,,,14105700,,,,,127000.0,A
2003-11-02 00:00:00+00:00,,,14105700,,,,,123000.0,A
2003-11-03 00:00:00+00:00,,,14105700,,,,,132000.0,A
2003-11-04 00:00:00+00:00,,,14105700,,,,,131000.0,A
2003-11-05 00:00:00+00:00,,,14105700,,,,,136000.0,A
2003-11-06 00:00:00+00:00,,,14105700,,,,,140000.0,A
2003-11-07 00:00:00+00:00,,,14105700,,,,,140000.0,A
2003-11-08 00:00:00+00:00,,,14105700,,,,,125000.0,A
2003-11-09 00:00:00+00:00,,,14105700,,,,,106000.0,A
2003-11-10 00:00:00+00:00,,,14105700,,,,,129000.0,A
2003-11-11 00:00:00+00:00,,,14105700,,,,,122000.0,A
2003-11-12 00:00:00+00:00,,,14105700,,,,,124000.0,A
2003-11-13 00:00:00+00:00,,,14105700,,,,,140000.0,A
2003-11-14 00:00:00+00:00,,,14105700,,,,,114000.0,A
2003-11-15 00:00:00+00:00,,,14105700,,,,,121000.0,A
2003-11-16 00:00:00+00:00,,,14105700,,,,,108000.0,A
2003-11-17 00:00:00+00:00,,,14105700,,,,,124000.0,A
2003-11-18 00:00:00+00:00,,,14105700,,,,,118000.0,A
