datetime,00060_Mean,00060_Mean_cd,site_no,63680_Mean,63680_Mean_cd,99409_2_Mean,99409_2_Mean_cd,99409_Mean,99409_Mean_cd
2013-12-10 00:00:00+00:00,1500.0,A,06329500,,,,,,
2013-12-11 00:00:00+00:00,966.0,A,06329500,,,,,,
2013-12-12 00:00:00+00:00,857.0,A,06329500,,,,,,
2013-12-13 00:00:00+00:00,941.0,A,06329500,,,,,,
2013-12-14 00:00:00+00:00,2070.0,A,06329500,,,,,,
2013-12-15 00:00:00+00:00,3140.0,A,06329500,,,,,,
2013-12-16 00:00:00+00:00,4120.0,A,06329500,,,,,,
2013-12-17 00:00:00+00:00,5850.0,A,06329500,,,,,,
2013-12-18 00:00:00+00:00,6900.0,"A, e",06329500,,,,,,
2013-12-19 00:00:00+00:00,8000.0,"A, e",06329500,,,,,,
2013-12-20 00:00:00+00:00,8770.0,"A, e",06329500,,,,,,
2013-12-21 00:00:00+00:00,8990.0,"A, e",06329500,,,,,,
2013-12-22 00:00:00+00:00,8800.0,"A, e",06329500,,,,,,
2013-12-23 00:00:00+00:00,8220.0,"A, e",06329500,,,,,,
2013-12-24 00:00:00+00:00,7520.0,"A, e",06329500,,,,,,
2013-12-25 00:00:00+00:00,7100.0,"A, e",06329500,,,,,,
2013-12-26 00:00:00+00:00,6880.0,"A, e",06329500,,,,,,
2013-12-27 00:00:00+00:00,6880.0,"A, e",06329500,,,,,,
2013-12-28 00:00:00+00:00,7030.0,"A, e",06329500,,,,,,
2013-12-29 00:00:00+00:00,7550.0,"A, e",06329500,,,,,,
2013-12-30 00:00:00+00:00,7660.0,"A, e",06329500,,,,,,
2013-12-31 00:00:00+00:00,7620.0,"A, e",06329500,,,,,,
2014-01-01 00:00:00+00:00,7510.0,"A, e",06329500,,,,,,
2014-01-02 00:00:00+00:00,7620.0,"A, e",06329500,,,,,,
2014-01-03 00:00:00+00:00,7640.0,"A, e",06329500,,,,,,
2014-01-04 00:00:00+00:00,7660.0,"A, e",06329500,,,,,,
2014-01-05 00:00:00+00:00,7710.0,"A, e",06329500,,,,,,
2014-01-06 00:00:00+00:00,7660.0,"A, e",06329500,,,,,,
2014-01-07 00:00:00+00:00,7660.0,"A, e",06329500,,,,,,
2014-01-08 00:00:00+00:00,7360.0,"A, e",06329500,,,,,,
2014-01-09 00:00:00+00:00,6170.0,A,06329500,,,,,,
2014-01-10 00:00:00+00:00,4740.0,A,06329500,,,,,,
2014-01-11 00:00:00+00:00,5420.0,A,06329500,,,,,,
2014-01-12 00:00:00+00:00,6100.0,A,06329500,,,,,,
2014-01-13 00:00:00+00:00,7040.0,A,06329500,,,,,,
2014-01-14 00:00:00+00:00,7610.0,"A, e",06329500,,,,,,
2014-01-15 00:00:00+00:00,8160.0,"A, e",06329500,,,,,,
2014-01-16 00:00:00+00:00,8290.0,"A, e",06329500,,,,,,
2014-01-17 00:00:00+00:00,8020.0,"A, e",06329500,,,,,,
2014-01-18 00:00:00+00:00,7780.0,"A, e",06329500,,,,,,
2014-01-19 00:00:00+00:00,7700.0,"A, e",06329500,,,,,,
2014-01-20 00:00:00+00:00,7660.0,"A, e",06329500,,,,,,
2014-01-21 00:00:00+00:00,7420.0,"A, e",06329500,,,,,,
2014-01-22 00:00:00+00:00,7440.0,"A, e",06329500,,,,,,
2014-01-23 00:00:00+00:00,7080.0,"A, e",06329500,,,,,,
2014-01-24 00:00:00+00:00,6920.0,"A, e",06329500,,,,,,
2014-01-25 00:00:00+00:00,6950.0,"A, e",06329500,,,,,,
2014-01-26 00:00:00+00:00,6860.0,"A, e",06329500,,,,,,
2014-01-27 00:00:00+00:00,6820.0,"A, e",06329500,,,,,,
2014-01-28 00:00:00+00:00,6840.0,"A, e",06329500,,,,,,
2014-01-29 00:00:00+00:00,6830.0,"A, e",06329500,,,,,,
2014-01-30 00:00:00+00:00,6920.0,"A, e",06329500,,,,,,
2014-01-31 00:00:00+00:00,6860.0,"A, e",06329500,,,,,,
2014-02-01 00:00:00+00:00,6770.0,"A, e",06329500,,,,,,
2014-02-02 00:00:00+00:00,6470.0,"A, e",06329500,,,,,,
2014-02-03 00:00:00+00:00,6280.0,A,06329500,,,,,,
2014-02-04 00:00:00+00:00,6250.0,"A, e",06329500,,,,,,
2014-02-05 00:00:00+00:00,6060.0,"A, e",06329500,,,,,,
2014-02-06 00:00:00+00:00,5960.0,"A, e",06329500,,,,,,
2014-02-07 00:00:00+00:00,5480.0,A,06329500,,,,,,
2014-02-08 00:00:00+00:00,4250.0,A,06329500,,,,,,
2014-02-09 00:00:00+00:00,3420.0,A,06329500,,,,,,
2014-02-10 00:00:00+00:00,3320.0,A,06329500,,,,,,
2014-02-11 00:00:00+00:00,3330.0,A,06329500,,,,,,
2014-02-12 00:00:00+00:00,3380.0,A,06329500,,,,,,
2014-02-13 00:00:00+00:00,3430.0,A,06329500,,,,,,
2014-02-14 00:00:00+00:00,4230.0,A,06329500,,,,,,
2014-02-15 00:00:00+00:00,5200.0,A,06329500,,,,,,
2014-02-16 00:00:00+00:00,6520.0,A,06329500,,,,,,
2014-02-17 00:00:00+00:00,7660.0,"A, e",06329500,,,,,,
2014-02-18 00:00:00+00:00,9230.0,"A, e",06329500,,,,,,
2014-02-19 00:00:00+00:00,10600.0,"A, e",06329500,,,,,,
2014-02-20 00:00:00+00:00,11100.0,"A, e",06329500,,,,,,
2014-02-21 00:00:00+00:00,11100.0,"A, e",06329500,,,,,,
2014-02-22 00:00:00+00:00,10800.0,"A, e",06329500,,,,,,
2014-02-23 00:00:00+00:00,10200.0,"A, e",06329500,,,,,,
2014-02-24 00:00:00+00:00,9620.0,"A, e",06329500,,,,,,
2014-02-25 00:00:00+00:00,9110.0,"A, e",06329500,,,,,,
2014-02-26 00:00:00+00:00,8540.0,"A, e",06329500,,,,,,
2014-02-27 00:00:00+00:00,8200.0,"A, e",06329500,,,,,,
2014-02-28 00:00:00+00:00,8010.0,"A, e",06329500,,,,,,
2014-03-01 00:00:00+00:00,7670.0,"A, e",06329500,,,,,,
2014-03-02 00:00:00+00:00,7170.0,"A, e",06329500,,,,,,
2014-03-03 00:00:00+00:00,6840.0,"A, e",06329500,,,,,,
2014-03-04 00:00:00+00:00,6110.0,"A, e",06329500,,,,,,
2014-03-05 00:00:00+00:00,5260.0,"A, e",06329500,,,,,,
2014-03-06 00:00:00+00:00,4430.0,"A, e",06329500,,,,,,
2014-03-07 00:00:00+00:00,3850.0,"A, e",06329500,,,,,,
2014-03-08 00:00:00+00:00,7110.0,"A, e",06329500,,,,,,
2014-03-09 00:00:00+00:00,11700.0,"A, e",06329500,,,,,,
2014-03-10 00:00:00+00:00,22400.0,"A, e",06329500,,,,,,
2014-03-11 00:00:00+00:00,34600.0,"A, e",06329500,,,,,,
2014-03-12 00:00:00+00:00,35800.0,"A, e",06329500,,,,,,
2014-03-13 00:00:00+00:00,33700.0,"A, e",06329500,,,,,,
2014-03-14 00:00:00+00:00,30600.0,"A, e",06329500,,,,,,
2014-03-15 00:00:00+00:00,26600.0,"A, e",06329500,,,,,,
2014-03-16 00:00:00+00:00,23400.0,A,06329500,,,,,,
2014-03-17 00:00:00+00:00,20800.0,A,06329500,,,,,,
2014-03-18 00:00:00+00:00,18800.0,A,06329500,,,,,,
2014-03-19 00:00:00+00:00,17500.0,A,06329500,,,,,,
2014-03-20 00:00:00+00:00,16600.0,A,06329500,,,,,,
2014-03-21 00:00:00+00:00,16400.0,A,06329500,,,,,,
2014-03-22 00:00:00+00:00,15500.0,A,06329500,,,,,,
2014-03-23 00:00:00+00:00,14700.0,A,06329500,,,,,,
2014-03-24 00:00:00+00:00,14200.0,A,06329500,,,,,,
2014-03-25 00:00:00+00:00,13700.0,A,06329500,,,,,,
2014-03-26 00:00:00+00:00,13300.0,A,06329500,,,,,,
2014-03-27 00:00:00+00:00,13000.0,A,06329500,,,,,,
2014-03-28 00:00:00+00:00,13000.0,A,06329500,,,,,,
2014-03-29 00:00:00+00:00,13300.0,A,06329500,,,,,,
2014-03-30 00:00:00+00:00,13600.0,A,06329500,,,,,,
2014-03-31 00:00:00+00:00,14400.0,A,06329500,,,,,,
2014-04-01 00:00:00+00:00,14900.0,A,06329500,,,,,,
2014-04-02 00:00:00+00:00,15200.0,A,06329500,,,,,,
2014-04-03 00:00:00+00:00,16200.0,A,06329500,,,,,,
2014-04-04 00:00:00+00:00,16200.0,A,06329500,,,,,,
2014-04-05 00:00:00+00:00,16500.0,A,06329500,,,,,,
2014-04-06 00:00:00+00:00,17900.0,A,06329500,,,,,,
2014-04-07 00:00:00+00:00,17500.0,A,06329500,,,,,,
2014-04-08 00:00:00+00:00,17000.0,A,06329500,,,,,,
2014-04-09 00:00:00+00:00,16600.0,A,06329500,,,,,,
2014-04-10 00:00:00+00:00,16200.0,A,06329500,,,507.0,A,22100.0,A
2014-04-11 00:00:00+00:00,15800.0,A,06329500,,,488.0,A,20800.0,A
2014-04-12 00:00:00+00:00,15700.0,A,06329500,160.0,A,391.0,A,16600.0,A
2014-04-13 00:00:00+00:00,16200.0,A,06329500,119.0,A,304.0,A,13300.0,A
2014-04-14 00:00:00+00:00,16700.0,A,06329500,90.3,A,242.0,A,10900.0,A
2014-04-15 00:00:00+00:00,16600.0,A,06329500,70.7,A,195.0,A,8740.0,A
2014-04-16 00:00:00+00:00,16800.0,A,06329500,65.9,A,184.0,A,8360.0,A
2014-04-17 00:00:00+00:00,16800.0,A,06329500,65.6,A,183.0,A,8310.0,A
2014-04-18 00:00:00+00:00,16500.0,A,06329500,57.5,A,163.0,A,7250.0,A
2014-04-19 00:00:00+00:00,16300.0,A,06329500,54.3,A,154.0,A,6780.0,A
2014-04-20 00:00:00+00:00,16300.0,A,06329500,48.6,A,140.0,A,6140.0,A
2014-04-21 00:00:00+00:00,16100.0,A,06329500,45.0,A,131.0,A,5700.0,A
2014-04-22 00:00:00+00:00,16400.0,A,06329500,46.0,A,134.0,A,5920.0,A
2014-04-23 00:00:00+00:00,17000.0,A,06329500,62.0,A,175.0,A,8050.0,A
2014-04-24 00:00:00+00:00,17300.0,A,06329500,57.0,A,163.0,A,7650.0,A
2014-04-25 00:00:00+00:00,17900.0,A,06329500,56.0,A,162.0,A,7860.0,A
2014-04-26 00:00:00+00:00,18800.0,A,06329500,67.6,A,194.0,A,9850.0,A
2014-04-27 00:00:00+00:00,20500.0,A,06329500,94.5,A,265.0,A,14700.0,A
2014-04-28 00:00:00+00:00,21100.0,A,06329500,131.0,A,353.0,A,20100.0,A
2014-04-29 00:00:00+00:00,20600.0,A,06329500,204.0,A,519.0,A,28800.0,A
2014-04-30 00:00:00+00:00,22300.0,A,06329500,234.0,A,596.0,A,35800.0,A
2014-05-01 00:00:00+00:00,22800.0,A,06329500,198.0,A,518.0,A,31900.0,A
2014-05-02 00:00:00+00:00,21400.0,A,06329500,228.0,A,575.0,A,33200.0,A
2014-05-03 00:00:00+00:00,20100.0,A,06329500,348.0,A,821.0,A,44700.0,A
2014-05-04 00:00:00+00:00,19300.0,A,06329500,188.0,A,474.0,A,24700.0,A
2014-05-05 00:00:00+00:00,18900.0,A,06329500,127.0,A,335.0,A,17100.0,A
2014-05-06 00:00:00+00:00,20000.0,A,06329500,102.0,A,282.0,A,15200.0,A
2014-05-07 00:00:00+00:00,23000.0,A,06329500,154.0,A,418.0,A,25900.0,A
2014-05-08 00:00:00+00:00,26100.0,A,06329500,201.0,A,545.0,A,38400.0,A
2014-05-09 00:00:00+00:00,26800.0,A,06329500,250.0,A,663.0,A,47900.0,A
2014-05-10 00:00:00+00:00,28400.0,A,06329500,255.0,A,684.0,A,52400.0,A
2014-05-11 00:00:00+00:00,30300.0,A,06329500,466.0,A,1160.0,A,95100.0,A
2014-05-12 00:00:00+00:00,28700.0,A,06329500,1180.0,A,2600.0,A,202000.0,A
2014-05-13 00:00:00+00:00,26300.0,A,06329500,816.0,A,1840.0,A,131000.0,A
2014-05-14 00:00:00+00:00,25600.0,A,06329500,378.0,A,937.0,A,64900.0,A
2014-05-15 00:00:00+00:00,24200.0,A,06329500,240.0,A,621.0,A,40700.0,A
2014-05-16 00:00:00+00:00,23000.0,A,06329500,179.0,A,475.0,A,29500.0,A
2014-05-17 00:00:00+00:00,22600.0,A,06329500,141.0,A,385.0,A,23500.0,A
2014-05-18 00:00:00+00:00,22600.0,A,06329500,112.0,A,314.0,A,19100.0,A
2014-05-19 00:00:00+00:00,23500.0,A,06329500,129.0,A,359.0,A,22800.0,A
2014-05-20 00:00:00+00:00,26700.0,A,06329500,214.0,A,577.0,A,41600.0,A
2014-05-21 00:00:00+00:00,31100.0,A,06329500,263.0,A,717.0,A,60200.0,A
2014-05-22 00:00:00+00:00,34300.0,A,06329500,321.0,A,877.0,A,81200.0,A
2014-05-23 00:00:00+00:00,35200.0,A,06329500,305.0,A,844.0,A,80200.0,A
2014-05-24 00:00:00+00:00,34700.0,A,06329500,245.0,A,695.0,A,65100.0,A
2014-05-25 00:00:00+00:00,37500.0,A,06329500,222.0,A,651.0,A,65900.0,A
2014-05-26 00:00:00+00:00,42600.0,A,06329500,483.0,A,1320.0,A,152000.0,A
2014-05-27 00:00:00+00:00,46900.0,A,06329500,484.0,A,1360.0,A,172000.0,A
2014-05-28 00:00:00+00:00,51100.0,A,06329500,595.0,A,1660.0,A,229000.0,A
2014-05-29 00:00:00+00:00,54000.0,A,06329500,680.0,A,1890.0,A,276000.0,A
2014-05-30 00:00:00+00:00,56600.0,A,06329500,659.0,A,1860.0,A,285000.0,A
2014-05-31 00:00:00+00:00,58900.0,A,06329500,639.0,A,1830.0,A,291000.0,A
2014-06-01 00:00:00+00:00,62400.0,A,06329500,693.0,A,2000.0,A,336000.0,A
2014-06-02 00:00:00+00:00,67900.0,A,06329500,978.0,A,2750.0,A,504000.0,A
2014-06-03 00:00:00+00:00,67700.0,A,06329500,757.0,A,2190.0,A,401000.0,A
2014-06-04 00:00:00+00:00,63800.0,A,06329500,486.0,A,1470.0,A,254000.0,A
2014-06-05 00:00:00+00:00,60300.0,A,06329500,409.0,A,1250.0,A,203000.0,A
2014-06-06 00:00:00+00:00,55000.0,A,06329500,368.0,A,1110.0,A,165000.0,A
2014-06-07 00:00:00+00:00,53200.0,A,06329500,336.0,A,1020.0,A,147000.0,A
2014-06-08 00:00:00+00:00,50600.0,A,06329500,344.0,A,1030.0,A,140000.0,A
2014-06-09 00:00:00+00:00,48100.0,A,06329500,284.0,A,858.0,A,111000.0,A
2014-06-10 00:00:00+00:00,47100.0,A,06329500,220.0,A,682.0,A,86700.0,A
2014-06-11 00:00:00+00:00,46500.0,A,06329500,203.0,A,635.0,A,79700.0,A
2014-06-12 00:00:00+00:00,45200.0,A,06329500,219.0,A,672.0,A,82100.0,A
2014-06-13 00:00:00+00:00,44700.0,A,06329500,259.0,A,776.0,A,93700.0,A
2014-06-14 00:00:00+00:00,44100.0,A,06329500,225.0,A,684.0,A,81500.0,A
2014-06-15 00:00:00+00:00,42700.0,A,06329500,173.0,A,541.0,A,62300.0,A
2014-06-16 00:00:00+00:00,42600.0,A,06329500,164.0,A,516.0,A,59300.0,A
2014-06-17 00:00:00+00:00,44200.0,A,06329500,179.0,A,561.0,A,66900.0,A
2014-06-18 00:00:00+00:00,43400.0,A,06329500,318.0,A,903.0,A,106000.0,A
2014-06-19 00:00:00+00:00,43900.0,A,06329500,,,,,,
2014-06-20 00:00:00+00:00,39400.0,A,06329500,703.0,A,1790.0,A,190000.0,A
2014-06-21 00:00:00+00:00,35700.0,A,06329500,300.0,A,833.0,A,80200.0,A
2014-06-22 00:00:00+00:00,32200.0,A,06329500,161.0,A,472.0,A,41100.0,A
2014-06-23 00:00:00+00:00,29700.0,A,06329500,127.0,A,376.0,A,30200.0,A
2014-06-24 00:00:00+00:00,29200.0,A,06329500,116.0,A,346.0,A,27300.0,A
2014-06-25 00:00:00+00:00,31100.0,A,06329500,109.0,A,333.0,A,28000.0,A
2014-06-26 00:00:00+00:00,32200.0,A,06329500,112.0,A,344.0,A,29900.0,A
2014-06-27 00:00:00+00:00,33600.0,A,06329500,175.0,A,515.0,A,46700.0,A
2014-06-28 00:00:00+00:00,37000.0,A,06329500,,,2180.0,"A, [4]",218000.0,A
2014-06-29 00:00:00+00:00,37000.0,A,06329500,432.0,A,1150.0,A,114000.0,A
2014-06-30 00:00:00+00:00,39500.0,A,06329500,287.0,A,824.0,A,87900.0,A
2014-07-01 00:00:00+00:00,40600.0,A,06329500,269.0,A,783.0,A,85800.0,A
2014-07-02 00:00:00+00:00,38700.0,A,06329500,303.0,A,856.0,A,89500.0,A
2014-07-03 00:00:00+00:00,35000.0,A,06329500,251.0,A,709.0,A,67100.0,A
2014-07-04 00:00:00+00:00,33200.0,A,06329500,290.0,A,794.0,A,71100.0,A
2014-07-05 00:00:00+00:00,32100.0,A,06329500,233.0,A,651.0,A,56400.0,A
2014-07-06 00:00:00+00:00,32200.0,A,06329500,233.0,A,652.0,A,56800.0,A
2014-07-07 00:00:00+00:00,33200.0,A,06329500,258.0,A,717.0,A,64300.0,A
2014-07-08 00:00:00+00:00,33600.0,A,06329500,223.0,A,634.0,A,57500.0,A
2014-07-09 00:00:00+00:00,33100.0,A,06329500,200.0,A,575.0,A,51300.0,A
2014-07-10 00:00:00+00:00,31900.0,A,06329500,158.0,A,465.0,A,40100.0,A
2014-07-11 00:00:00+00:00,31200.0,A,06329500,160.0,A,466.0,A,39300.0,A
2014-07-12 00:00:00+00:00,30300.0,A,06329500,145.0,A,426.0,A,34900.0,A
2014-07-13 00:00:00+00:00,29800.0,A,06329500,110.0,A,333.0,A,26800.0,A
2014-07-14 00:00:00+00:00,29200.0,A,06329500,85.7,A,266.0,A,21000.0,A
2014-07-15 00:00:00+00:00,28200.0,A,06329500,68.8,A,218.0,A,16600.0,A
2014-07-16 00:00:00+00:00,27000.0,A,06329500,57.3,A,184.0,A,13400.0,A
2014-07-17 00:00:00+00:00,25900.0,A,06329500,54.5,A,174.0,A,12100.0,A
2014-07-18 00:00:00+00:00,24600.0,A,06329500,55.9,A,176.0,A,11700.0,A
2014-07-19 00:00:00+00:00,23800.0,A,06329500,58.5,A,181.0,A,11600.0,A
2014-07-20 00:00:00+00:00,22700.0,A,06329500,53.2,A,165.0,A,10100.0,A
2014-07-21 00:00:00+00:00,21000.0,A,06329500,56.9,A,171.0,A,9710.0,A
