datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,80297_Mean,80297_Mean_cd,99409_Mean,99409_Mean_cd
2013-10-01 00:00:00+00:00,12.0,A,13342500,7090.0,A,123.0,A,6.3,A
2013-10-02 00:00:00+00:00,11.5,A,13342500,6030.0,A,84.2,A,5.1,A
2013-10-03 00:00:00+00:00,11.0,A,13342500,4990.0,A,55.4,A,4.1,A
2013-10-04 00:00:00+00:00,11.0,A,13342500,4470.0,A,38.8,A,3.2,A
2013-10-05 00:00:00+00:00,10.5,A,13342500,4190.0,A,30.3,A,2.7,A
2013-10-06 00:00:00+00:00,11.0,A,13342500,3940.0,A,29.6,A,2.8,A
2013-10-07 00:00:00+00:00,11.0,A,13342500,3790.0,A,32.6,A,3.2,A
2013-10-08 00:00:00+00:00,10.5,A,13342500,3740.0,A,27.6,A,2.7,A
2013-10-09 00:00:00+00:00,10.5,A,13342500,3790.0,A,27.7,A,2.7,A
2013-10-10 00:00:00+00:00,10.5,A,13342500,3910.0,A,28.4,A,2.7,A
2013-10-11 00:00:00+00:00,11.0,A,13342500,3840.0,A,30.5,A,2.9,A
2013-10-12 00:00:00+00:00,11.0,A,13342500,3750.0,A,27.0,A,2.7,A
2013-10-13 00:00:00+00:00,10.5,A,13342500,3640.0,A,23.9,A,2.4,A
2013-10-14 00:00:00+00:00,9.5,A,13342500,3560.0,A,19.8,A,2.1,A
2013-10-15 00:00:00+00:00,9.5,A,13342500,3500.0,A,20.6,A,2.2,A
2013-10-16 00:00:00+00:00,10.0,A,13342500,3470.0,A,23.8,A,2.5,A
2013-10-17 00:00:00+00:00,9.5,A,13342500,3440.0,A,19.8,A,2.1,A
2013-10-18 00:00:00+00:00,9.0,A,13342500,3380.0,A,23.4,A,2.6,A
2013-10-19 00:00:00+00:00,9.0,A,13342500,3360.0,A,23.4,A,2.6,A
2013-10-20 00:00:00+00:00,9.0,A,13342500,3310.0,A,18.8,A,2.1,A
2013-10-21 00:00:00+00:00,9.5,A,13342500,3280.0,A,22.9,A,2.6,A
2013-10-22 00:00:00+00:00,9.5,A,13342500,3250.0,A,21.6,A,2.5,A
2013-10-23 00:00:00+00:00,9.5,A,13342500,3230.0,A,18.6,A,2.1,A
2013-10-24 00:00:00+00:00,9.0,A,13342500,4110.0,A,50.8,A,3.9,A
2013-10-25 00:00:00+00:00,9.0,A,13342500,3500.0,A,31.0,A,3.2,A
2013-10-26 00:00:00+00:00,9.0,A,13342500,3220.0,A,26.1,A,3.0,A
2013-10-27 00:00:00+00:00,8.5,A,13342500,3200.0,A,21.9,A,2.5,A
2013-10-28 00:00:00+00:00,8.5,A,13342500,3180.0,A,32.8,A,3.8,A
2013-10-29 00:00:00+00:00,7.5,A,13342500,3190.0,A,19.4,A,2.2,A
2013-10-30 00:00:00+00:00,7.0,A,13342500,3220.0,A,20.2,A,2.3,A
2013-10-31 00:00:00+00:00,7.5,A,13342500,3190.0,A,25.2,A,2.9,A
2013-11-01 00:00:00+00:00,7.0,A,13342500,3220.0,A,17.0,A,2.0,A
2013-11-02 00:00:00+00:00,8.0,A,13342500,3500.0,A,32.2,A,3.4,A
2013-11-03 00:00:00+00:00,7.5,A,13342500,3600.0,A,31.4,A,3.2,A
2013-11-04 00:00:00+00:00,7.5,A,13342500,3870.0,A,22.3,A,2.1,A
2013-11-05 00:00:00+00:00,6.0,A,13342500,3780.0,A,22.5,A,2.2,A
2013-11-06 00:00:00+00:00,7.0,A,13342500,3560.0,A,23.8,A,2.5,A
2013-11-07 00:00:00+00:00,7.5,A,13342500,3500.0,A,32.0,A,3.4,A
2013-11-08 00:00:00+00:00,8.0,A,13342500,3980.0,A,36.5,A,3.4,A
2013-11-09 00:00:00+00:00,7.0,A,13342500,5230.0,A,51.6,A,3.6,A
2013-11-10 00:00:00+00:00,7.5,A,13342500,4730.0,A,40.2,A,3.2,A
2013-11-11 00:00:00+00:00,7.5,A,13342500,4190.0,A,32.3,A,2.9,A
2013-11-12 00:00:00+00:00,7.5,A,13342500,4150.0,A,35.3,A,3.1,A
2013-11-13 00:00:00+00:00,8.0,A,13342500,4110.0,A,31.4,A,2.8,A
2013-11-14 00:00:00+00:00,7.5,A,13342500,4150.0,A,28.4,A,2.5,A
2013-11-15 00:00:00+00:00,7.5,A,13342500,4230.0,A,28.0,A,2.5,A
2013-11-16 00:00:00+00:00,7.0,A,13342500,4270.0,A,39.9,A,3.5,A
