datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd
2015-10-01 00:00:00+00:00,9.0,A,14159500,729.0,A,722.0,A,331.0,A
2015-10-02 00:00:00+00:00,9.0,A,14159500,733.0,A,723.0,A,331.0,A
2015-10-03 00:00:00+00:00,9.2,A,14159500,727.0,A,721.0,A,333.0,A
2015-10-04 00:00:00+00:00,9.3,A,14159500,725.0,A,720.0,A,333.0,A
2015-10-05 00:00:00+00:00,9.4,A,14159500,725.0,A,720.0,A,338.0,A
2015-10-06 00:00:00+00:00,9.3,A,14159500,730.0,A,722.0,A,336.0,A
2015-10-07 00:00:00+00:00,9.4,A,14159500,732.0,A,722.0,A,336.0,A
2015-10-08 00:00:00+00:00,9.7,A,14159500,731.0,A,724.0,A,371.0,A
2015-10-09 00:00:00+00:00,9.8,A,14159500,730.0,A,722.0,A,389.0,A
2015-10-10 00:00:00+00:00,9.9,A,14159500,727.0,A,720.0,A,390.0,A
2015-10-11 00:00:00+00:00,10.1,A,14159500,732.0,A,725.0,A,420.0,A
2015-10-12 00:00:00+00:00,10.0,A,14159500,732.0,A,722.0,A,408.0,A
2015-10-13 00:00:00+00:00,10.2,A,14159500,733.0,A,719.0,A,413.0,A
2015-10-14 00:00:00+00:00,10.2,A,14159500,730.0,A,716.0,A,422.0,A
2015-10-15 00:00:00+00:00,10.3,A,14159500,728.0,A,717.0,A,408.0,A
2015-10-16 00:00:00+00:00,10.2,A,14159500,726.0,A,716.0,A,403.0,A
2015-10-17 00:00:00+00:00,10.3,A,14159500,726.0,A,719.0,A,424.0,A
2015-10-18 00:00:00+00:00,10.3,A,14159500,728.0,A,718.0,A,430.0,A
2015-10-19 00:00:00+00:00,10.4,A,14159500,730.0,A,721.0,A,429.0,A
2015-10-20 00:00:00+00:00,10.4,A,14159500,734.0,A,726.0,A,425.0,A
2015-10-21 00:00:00+00:00,10.3,A,14159500,732.0,A,724.0,A,390.0,A
2015-10-22 00:00:00+00:00,10.4,A,14159500,733.0,A,724.0,A,330.0,A
2015-10-23 00:00:00+00:00,10.2,A,14159500,731.0,A,722.0,A,324.0,A
