datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00300_2_Mean,00300_2_Mean_cd
2000-11-15 00:00:00+00:00,,,14159500,904.0,A,,
2000-11-16 00:00:00+00:00,,,14159500,801.0,A,,
2000-11-17 00:00:00+00:00,,,14159500,725.0,A,,
2000-11-18 00:00:00+00:00,,,14159500,724.0,A,,
2000-11-19 00:00:00+00:00,,,14159500,725.0,A,,
2000-11-20 00:00:00+00:00,,,14159500,710.0,A,,
2000-11-21 00:00:00+00:00,,,14159500,697.0,A,,
2000-11-22 00:00:00+00:00,,,14159500,765.0,A,,
2000-11-23 00:00:00+00:00,,,14159500,932.0,A,,
2000-11-24 00:00:00+00:00,,,14159500,1040.0,A,,
2000-11-25 00:00:00+00:00,,,14159500,1160.0,A,,
2000-11-26 00:00:00+00:00,,,14159500,1150.0,A,,
2000-11-27 00:00:00+00:00,,,14159500,1140.0,A,,
2000-11-28 00:00:00+00:00,,,14159500,1140.0,A,,
2000-11-29 00:00:00+00:00,,,14159500,1130.0,A,,
2000-11-30 00:00:00+00:00,,,14159500,1130.0,A,,
2000-12-01 00:00:00+00:00,,,14159500,1120.0,A,,
2000-12-02 00:00:00+00:00,,,14159500,1120.0,A,,
2000-12-03 00:00:00+00:00,,,14159500,1110.0,A,,
2000-12-04 00:00:00+00:00,,,14159500,1100.0,A,,
2000-12-05 00:00:00+00:00,,,14159500,832.0,A,,
2000-12-06 00:00:00+00:00,,,14159500,704.0,A,,
2000-12-07 00:00:00+00:00,,,14159500,696.0,A,,
2000-12-08 00:00:00+00:00,,,14159500,694.0,A,,
2000-12-09 00:00:00+00:00,,,14159500,697.0,A,,
2000-12-10 00:00:00+00:00,,,14159500,695.0,A,,
2000-12-11 00:00:00+00:00,,,14159500,695.0,A,,
2000-12-12 00:00:00+00:00,,,14159500,610.0,A,,
2000-12-13 00:00:00+00:00,,,14159500,412.0,A,,
2000-12-14 00:00:00+00:00,,,14159500,423.0,A,,
2000-12-15 00:00:00+00:00,,,14159500,602.0,A,,
2000-12-16 00:00:00+00:00,,,14159500,875.0,A,,
2000-12-17 00:00:00+00:00,,,14159500,771.0,A,,
2000-12-18 00:00:00+00:00,,,14159500,602.0,A,,
2000-12-19 00:00:00+00:00,,,14159500,496.0,A,,
2000-12-20 00:00:00+00:00,5.6,A,14159500,498.0,A,10.1,A
2000-12-21 00:00:00+00:00,5.6,A,14159500,499.0,A,10.1,A
2000-12-22 00:00:00+00:00,5.6,A,14159500,681.0,A,10.1,A
2000-12-23 00:00:00+00:00,5.6,A,14159500,960.0,A,10.0,A
2000-12-24 00:00:00+00:00,5.5,A,14159500,963.0,A,10.2,A
2000-12-25 00:00:00+00:00,5.4,A,14159500,964.0,A,10.4,A
2000-12-26 00:00:00+00:00,5.3,A,14159500,821.0,A,10.5,A
2000-12-27 00:00:00+00:00,5.3,A,14159500,637.0,A,10.6,A
2000-12-28 00:00:00+00:00,5.3,A,14159500,629.0,A,10.6,A
2000-12-29 00:00:00+00:00,5.3,A,14159500,619.0,A,10.6,A
2000-12-30 00:00:00+00:00,5.2,A,14159500,619.0,A,10.6,A
2000-12-31 00:00:00+00:00,5.2,A,14159500,584.0,A,10.6,A
2001-01-01 00:00:00+00:00,5.2,A,14159500,562.0,A,10.6,A
2001-01-02 00:00:00+00:00,5.2,A,14159500,549.0,A,,
2001-01-03 00:00:00+00:00,,,14159500,555.0,A,,
2001-01-04 00:00:00+00:00,,,14159500,522.0,A,,
2001-01-05 00:00:00+00:00,5.2,A,14159500,552.0,A,10.7,A
2001-01-06 00:00:00+00:00,5.1,A,14159500,555.0,A,10.7,A
2001-01-07 00:00:00+00:00,5.1,A,14159500,556.0,A,10.7,A
2001-01-08 00:00:00+00:00,5.1,A,14159500,556.0,A,10.7,A
2001-01-09 00:00:00+00:00,5.0,A,14159500,533.0,A,10.8,A
2001-01-10 00:00:00+00:00,5.0,A,14159500,494.0,A,10.8,A
2001-01-11 00:00:00+00:00,5.0,A,14159500,438.0,A,11.0,A
2001-01-12 00:00:00+00:00,5.0,A,14159500,403.0,A,11.0,A
2001-01-13 00:00:00+00:00,5.0,A,14159500,405.0,A,11.1,A
2001-01-14 00:00:00+00:00,4.9,A,14159500,406.0,A,11.1,A
2001-01-15 00:00:00+00:00,4.9,A,14159500,407.0,A,11.1,A
2001-01-16 00:00:00+00:00,4.8,A,14159500,407.0,A,11.1,A
2001-01-17 00:00:00+00:00,4.8,A,14159500,410.0,A,11.3,A
2001-01-18 00:00:00+00:00,4.9,A,14159500,407.0,A,11.2,A
2001-01-19 00:00:00+00:00,4.9,A,14159500,409.0,A,11.2,A
2001-01-20 00:00:00+00:00,4.8,A,14159500,412.0,A,11.2,A
2001-01-21 00:00:00+00:00,4.9,A,14159500,413.0,A,11.1,A
2001-01-22 00:00:00+00:00,4.9,A,14159500,417.0,A,11.2,A
2001-01-23 00:00:00+00:00,4.9,A,14159500,421.0,A,11.1,A
2001-01-24 00:00:00+00:00,4.9,A,14159500,414.0,A,11.2,A
2001-01-25 00:00:00+00:00,4.7,A,14159500,419.0,A,11.1,A
2001-01-26 00:00:00+00:00,4.7,A,14159500,419.0,A,11.3,A
2001-01-27 00:00:00+00:00,4.6,A,14159500,418.0,A,11.3,A
2001-01-28 00:00:00+00:00,4.6,A,14159500,422.0,A,11.3,A
2001-01-29 00:00:00+00:00,4.7,A,14159500,388.0,A,11.4,A
2001-01-30 00:00:00+00:00,4.6,A,14159500,372.0,A,11.4,A
2001-01-31 00:00:00+00:00,4.5,A,14159500,378.0,A,11.5,A
2001-02-01 00:00:00+00:00,4.6,A,14159500,373.0,A,11.4,A
2001-02-02 00:00:00+00:00,4.7,A,14159500,375.0,A,11.4,A
2001-02-03 00:00:00+00:00,4.8,A,14159500,376.0,A,11.5,A
2001-02-04 00:00:00+00:00,4.8,A,14159500,380.0,A,11.5,A
2001-02-05 00:00:00+00:00,4.9,A,14159500,379.0,A,11.5,A
2001-02-06 00:00:00+00:00,4.8,A,14159500,353.0,A,11.5,A
2001-02-07 00:00:00+00:00,4.6,A,14159500,299.0,A,11.5,A
2001-02-08 00:00:00+00:00,4.4,A,14159500,295.0,A,11.5,A
2001-02-09 00:00:00+00:00,4.5,A,14159500,302.0,A,11.5,A
2001-02-10 00:00:00+00:00,4.5,A,14159500,308.0,A,11.5,A
2001-02-11 00:00:00+00:00,4.5,A,14159500,316.0,A,11.5,A
2001-02-12 00:00:00+00:00,4.5,A,14159500,312.0,A,11.6,A
2001-02-13 00:00:00+00:00,4.5,A,14159500,308.0,A,11.6,A
2001-02-14 00:00:00+00:00,4.5,A,14159500,308.0,A,11.7,A
2001-02-15 00:00:00+00:00,4.6,A,14159500,290.0,A,11.7,A
2001-02-16 00:00:00+00:00,4.6,A,14159500,282.0,A,11.7,A
2001-02-17 00:00:00+00:00,4.7,A,14159500,268.0,A,11.6,A
2001-02-18 00:00:00+00:00,4.7,A,14159500,275.0,A,11.7,A
2001-02-19 00:00:00+00:00,4.6,A,14159500,275.0,A,11.7,A
2001-02-20 00:00:00+00:00,4.6,A,14159500,294.0,A,11.6,A
2001-02-21 00:00:00+00:00,4.7,A,14159500,305.0,A,11.7,A
2001-02-22 00:00:00+00:00,4.8,A,14159500,279.0,A,11.6,A
2001-02-23 00:00:00+00:00,4.9,A,14159500,254.0,A,11.7,A
2001-02-24 00:00:00+00:00,4.9,A,14159500,260.0,A,11.7,A
2001-02-25 00:00:00+00:00,5.1,A,14159500,265.0,A,11.7,A
2001-02-26 00:00:00+00:00,5.1,A,14159500,253.0,A,11.8,A
2001-02-27 00:00:00+00:00,5.0,A,14159500,255.0,A,11.8,A
2001-02-28 00:00:00+00:00,4.9,A,14159500,253.0,A,11.9,A
2001-03-01 00:00:00+00:00,4.9,A,14159500,255.0,A,11.8,A
2001-03-02 00:00:00+00:00,5.0,A,14159500,262.0,A,11.8,A
2001-03-03 00:00:00+00:00,5.0,A,14159500,272.0,A,11.9,A
2001-03-04 00:00:00+00:00,5.0,A,14159500,278.0,A,11.7,A
2001-03-05 00:00:00+00:00,5.6,A,14159500,266.0,A,11.8,A
2001-03-06 00:00:00+00:00,5.4,A,14159500,231.0,A,11.8,A
2001-03-07 00:00:00+00:00,5.6,A,14159500,258.0,A,11.8,A
2001-03-08 00:00:00+00:00,5.3,A,14159500,290.0,A,11.9,A
2001-03-09 00:00:00+00:00,5.4,A,14159500,305.0,A,11.8,A
2001-03-10 00:00:00+00:00,5.1,A,14159500,305.0,A,11.8,A
2001-03-11 00:00:00+00:00,5.0,A,14159500,306.0,A,11.7,A
2001-03-12 00:00:00+00:00,5.7,A,14159500,305.0,A,11.8,A
2001-03-13 00:00:00+00:00,6.0,A,14159500,301.0,A,11.7,A
2001-03-14 00:00:00+00:00,5.8,A,14159500,301.0,A,11.7,A
2001-03-15 00:00:00+00:00,5.5,A,14159500,298.0,A,11.6,A
2001-03-16 00:00:00+00:00,5.3,A,14159500,298.0,A,,
2001-03-17 00:00:00+00:00,5.3,A,14159500,300.0,A,11.7,A
2001-03-18 00:00:00+00:00,5.6,A,14159500,301.0,A,11.5,A
2001-03-19 00:00:00+00:00,5.6,A,14159500,297.0,A,11.3,A
2001-03-20 00:00:00+00:00,5.9,A,14159500,297.0,A,11.1,A
2001-03-21 00:00:00+00:00,6.0,A,14159500,295.0,A,10.8,A
2001-03-22 00:00:00+00:00,5.9,A,14159500,295.0,A,10.7,A
2001-03-23 00:00:00+00:00,5.8,A,14159500,296.0,A,10.6,A
2001-03-24 00:00:00+00:00,5.8,A,14159500,297.0,A,10.7,A
2001-03-25 00:00:00+00:00,5.8,A,14159500,303.0,A,10.8,A
2001-03-26 00:00:00+00:00,5.8,A,14159500,309.0,A,10.9,A
2001-03-27 00:00:00+00:00,5.8,A,14159500,315.0,A,10.8,A
2001-03-28 00:00:00+00:00,6.1,A,14159500,326.0,A,10.9,A
2001-03-29 00:00:00+00:00,6.2,A,14159500,323.0,A,10.6,A
2001-03-30 00:00:00+00:00,6.0,A,14159500,333.0,A,10.7,A
2001-03-31 00:00:00+00:00,5.9,A,14159500,344.0,A,10.7,A
2001-04-01 00:00:00+00:00,6.0,A,14159500,321.0,A,10.9,A
2001-04-02 00:00:00+00:00,5.9,A,14159500,297.0,A,11.1,A
2001-04-03 00:00:00+00:00,6.1,A,14159500,646.0,A,11.3,A
2001-04-04 00:00:00+00:00,6.2,A,14159500,909.0,A,11.6,A
2001-04-05 00:00:00+00:00,6.0,A,14159500,905.0,A,11.7,A
2001-04-06 00:00:00+00:00,6.1,A,14159500,913.0,A,11.6,A
2001-04-07 00:00:00+00:00,6.2,A,14159500,917.0,A,11.5,A
2001-04-08 00:00:00+00:00,6.1,A,14159500,920.0,A,11.5,A
2001-04-09 00:00:00+00:00,6.1,A,14159500,883.0,A,11.5,A
2001-04-10 00:00:00+00:00,6.0,A,14159500,825.0,A,11.5,A
2001-04-11 00:00:00+00:00,5.8,A,14159500,815.0,A,11.5,A
2001-04-12 00:00:00+00:00,6.0,A,14159500,829.0,A,11.5,A
2001-04-13 00:00:00+00:00,5.9,A,14159500,731.0,A,11.5,A
2001-04-14 00:00:00+00:00,6.0,A,14159500,434.0,A,11.5,A
2001-04-15 00:00:00+00:00,6.0,A,14159500,318.0,A,11.4,A
2001-04-16 00:00:00+00:00,6.0,A,14159500,313.0,A,11.4,A
2001-04-17 00:00:00+00:00,6.0,A,14159500,307.0,A,11.4,A
2001-04-18 00:00:00+00:00,6.0,A,14159500,304.0,A,11.4,A
2001-04-19 00:00:00+00:00,5.9,A,14159500,307.0,A,11.4,A
2001-04-20 00:00:00+00:00,6.1,A,14159500,321.0,A,11.3,A
2001-04-21 00:00:00+00:00,5.8,A,14159500,318.0,A,11.3,A
2001-04-22 00:00:00+00:00,6.0,A,14159500,317.0,A,11.4,A
2001-04-23 00:00:00+00:00,6.0,A,14159500,334.0,A,11.3,A
2001-04-24 00:00:00+00:00,6.1,A,14159500,314.0,A,11.3,A
2001-04-25 00:00:00+00:00,6.4,A,14159500,306.0,A,11.2,A
2001-04-26 00:00:00+00:00,6.4,A,14159500,316.0,A,11.2,A
2001-04-27 00:00:00+00:00,6.0,A,14159500,314.0,A,11.1,A
2001-04-28 00:00:00+00:00,5.8,A,14159500,308.0,A,11.1,A
2001-04-29 00:00:00+00:00,5.8,A,14159500,296.0,A,11.1,A
2001-04-30 00:00:00+00:00,5.9,A,14159500,310.0,A,11.0,A
2001-05-01 00:00:00+00:00,6.0,A,14159500,315.0,A,11.1,A
2001-05-02 00:00:00+00:00,6.4,A,14159500,343.0,A,11.1,A
2001-05-03 00:00:00+00:00,6.0,A,14159500,392.0,A,11.1,A
2001-05-04 00:00:00+00:00,6.1,A,14159500,381.0,A,11.0,A
2001-05-05 00:00:00+00:00,6.1,A,14159500,382.0,A,11.1,A
2001-05-06 00:00:00+00:00,6.1,A,14159500,391.0,A,11.1,A
2001-05-07 00:00:00+00:00,6.2,A,14159500,392.0,A,11.1,A
2001-05-08 00:00:00+00:00,6.2,A,14159500,394.0,A,11.1,A
2001-05-09 00:00:00+00:00,6.1,A,14159500,397.0,A,11.1,A
2001-05-10 00:00:00+00:00,6.2,A,14159500,405.0,A,11.0,A
2001-05-11 00:00:00+00:00,6.2,A,14159500,408.0,A,11.1,A
2001-05-12 00:00:00+00:00,6.2,A,14159500,640.0,A,11.2,A
2001-05-13 00:00:00+00:00,6.3,A,14159500,932.0,A,11.2,A
2001-05-14 00:00:00+00:00,6.2,A,14159500,910.0,A,11.1,A
2001-05-15 00:00:00+00:00,6.3,A,14159500,716.0,A,11.1,A
2001-05-16 00:00:00+00:00,6.2,A,14159500,448.0,A,11.1,A
2001-05-17 00:00:00+00:00,6.3,A,14159500,369.0,A,11.1,A
2001-05-18 00:00:00+00:00,6.4,A,14159500,558.0,A,11.0,A
2001-05-19 00:00:00+00:00,6.4,A,14159500,885.0,A,11.0,A
2001-05-20 00:00:00+00:00,6.4,A,14159500,884.0,A,11.0,A
2001-05-21 00:00:00+00:00,6.4,A,14159500,889.0,A,10.9,A
2001-05-22 00:00:00+00:00,6.5,A,14159500,888.0,A,11.0,A
2001-05-23 00:00:00+00:00,6.5,A,14159500,892.0,A,10.8,A
2001-05-24 00:00:00+00:00,6.5,A,14159500,895.0,A,10.9,A
2001-05-25 00:00:00+00:00,6.5,A,14159500,892.0,A,10.9,A
2001-05-26 00:00:00+00:00,6.7,A,14159500,893.0,A,10.9,A
2001-05-27 00:00:00+00:00,6.7,A,14159500,892.0,A,10.7,A
2001-05-28 00:00:00+00:00,6.7,A,14159500,892.0,A,10.7,A
2001-05-29 00:00:00+00:00,6.6,A,14159500,899.0,A,10.7,A
2001-05-30 00:00:00+00:00,6.8,A,14159500,724.0,A,10.7,A
2001-05-31 00:00:00+00:00,6.6,A,14159500,395.0,A,10.7,A
2001-06-01 00:00:00+00:00,6.5,A,14159500,310.0,A,10.6,A
2001-06-02 00:00:00+00:00,6.6,A,14159500,312.0,A,10.8,A
2001-06-03 00:00:00+00:00,6.5,A,14159500,313.0,A,10.9,A
2001-06-04 00:00:00+00:00,6.7,A,14159500,301.0,A,10.7,A
2001-06-05 00:00:00+00:00,6.7,A,14159500,295.0,A,10.5,A
2001-06-06 00:00:00+00:00,6.9,A,14159500,295.0,A,10.6,A
2001-06-07 00:00:00+00:00,6.8,A,14159500,294.0,A,10.5,A
2001-06-08 00:00:00+00:00,6.8,A,14159500,298.0,A,10.5,A
2001-06-09 00:00:00+00:00,,,14159500,300.0,A,,
2001-06-10 00:00:00+00:00,,,14159500,301.0,A,,
2001-06-11 00:00:00+00:00,,,14159500,298.0,A,,
2001-06-12 00:00:00+00:00,,,14159500,295.0,A,,
2001-06-13 00:00:00+00:00,7.0,A,14159500,300.0,A,10.5,A
2001-06-14 00:00:00+00:00,6.9,A,14159500,299.0,A,10.5,A
2001-06-15 00:00:00+00:00,6.9,A,14159500,311.0,A,10.5,A
2001-06-16 00:00:00+00:00,7.0,A,14159500,304.0,A,10.5,A
2001-06-17 00:00:00+00:00,6.8,A,14159500,307.0,A,10.5,A
2001-06-18 00:00:00+00:00,6.9,A,14159500,291.0,A,10.5,A
2001-06-19 00:00:00+00:00,6.9,A,14159500,308.0,A,10.4,A
2001-06-20 00:00:00+00:00,7.0,A,14159500,312.0,A,10.5,A
2001-06-21 00:00:00+00:00,7.1,A,14159500,285.0,A,10.4,A
2001-06-22 00:00:00+00:00,7.0,A,14159500,290.0,A,10.5,A
2001-06-23 00:00:00+00:00,7.0,A,14159500,335.0,A,10.4,A
2001-06-24 00:00:00+00:00,7.0,A,14159500,397.0,A,10.5,A
2001-06-25 00:00:00+00:00,7.1,A,14159500,354.0,A,10.5,A
2001-06-26 00:00:00+00:00,7.0,A,14159500,287.0,A,10.4,A
2001-06-27 00:00:00+00:00,7.0,A,14159500,291.0,A,10.4,A
2001-06-28 00:00:00+00:00,7.1,A,14159500,289.0,A,10.5,A
2001-06-29 00:00:00+00:00,7.4,A,14159500,291.0,A,10.5,A
2001-06-30 00:00:00+00:00,7.0,A,14159500,290.0,A,10.5,A
2001-07-01 00:00:00+00:00,7.4,A,14159500,292.0,A,10.4,A
2001-07-02 00:00:00+00:00,7.5,A,14159500,290.0,A,,
2001-07-03 00:00:00+00:00,7.3,A,14159500,291.0,A,,
2001-07-04 00:00:00+00:00,7.4,A,14159500,290.0,A,,
2001-07-05 00:00:00+00:00,7.3,A,14159500,297.0,A,,
2001-07-06 00:00:00+00:00,7.4,A,14159500,313.0,A,,
2001-07-07 00:00:00+00:00,7.6,A,14159500,316.0,A,,
2001-07-08 00:00:00+00:00,7.5,A,14159500,297.0,A,,
2001-07-09 00:00:00+00:00,7.6,A,14159500,297.0,A,,
2001-07-10 00:00:00+00:00,7.3,A,14159500,296.0,A,,
2001-07-11 00:00:00+00:00,7.5,A,14159500,296.0,A,,
2001-07-12 00:00:00+00:00,7.8,A,14159500,292.0,A,,
2001-07-13 00:00:00+00:00,7.5,A,14159500,396.0,A,,
2001-07-14 00:00:00+00:00,7.9,A,14159500,487.0,A,,
2001-07-15 00:00:00+00:00,7.9,A,14159500,494.0,A,,
2001-07-16 00:00:00+00:00,7.8,A,14159500,509.0,A,,
2001-07-17 00:00:00+00:00,8.1,A,14159500,436.0,A,,
2001-07-18 00:00:00+00:00,7.9,A,14159500,346.0,A,,
2001-07-19 00:00:00+00:00,8.0,A,14159500,320.0,A,,
2001-07-20 00:00:00+00:00,7.9,A,14159500,294.0,A,,
2001-07-21 00:00:00+00:00,8.0,A,14159500,301.0,A,,
