datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,63680_Mean,63680_Mean_cd
2000-10-01 00:00:00+00:00,13.7,A,14183000,3290.0,A,34.0,A,7.0,A
2000-10-02 00:00:00+00:00,12.8,A,14183000,3000.0,A,34.0,A,1.0,A
2000-10-03 00:00:00+00:00,12.5,A,14183000,2600.0,A,37.0,A,1.0,A
2000-10-04 00:00:00+00:00,12.7,A,14183000,2490.0,A,38.0,A,1.0,A
2000-10-05 00:00:00+00:00,12.7,A,14183000,2440.0,A,39.0,A,1.0,A
2000-10-06 00:00:00+00:00,13.1,A,14183000,2470.0,A,39.0,A,1.0,A
2000-10-07 00:00:00+00:00,13.2,A,14183000,2460.0,A,39.0,A,1.0,A
2000-10-08 00:00:00+00:00,13.1,A,14183000,2500.0,A,40.0,A,1.0,A
2000-10-09 00:00:00+00:00,13.0,A,14183000,2470.0,A,40.0,A,1.0,A
2000-10-10 00:00:00+00:00,12.9,A,14183000,2420.0,A,41.0,A,1.0,A
2000-10-11 00:00:00+00:00,13.2,A,14183000,2420.0,A,41.0,A,1.0,A
2000-10-12 00:00:00+00:00,13.3,A,14183000,2420.0,A,41.0,A,1.0,A
2000-10-13 00:00:00+00:00,13.4,A,14183000,2420.0,A,42.0,A,1.0,A
2000-10-14 00:00:00+00:00,13.4,A,14183000,2470.0,A,42.0,A,1.0,A
2000-10-15 00:00:00+00:00,12.8,A,14183000,2490.0,A,41.0,A,1.0,A
2000-10-16 00:00:00+00:00,13.2,A,14183000,2470.0,A,41.0,A,1.0,A
2000-10-17 00:00:00+00:00,13.3,A,14183000,2460.0,A,41.0,A,1.0,A
2000-10-18 00:00:00+00:00,13.6,A,14183000,2480.0,A,41.0,A,1.0,A
2000-10-19 00:00:00+00:00,13.2,A,14183000,2510.0,A,41.0,A,1.0,A
2000-10-20 00:00:00+00:00,13.1,A,14183000,2840.0,A,40.0,A,3.0,A
2000-10-21 00:00:00+00:00,10.7,A,14183000,3970.0,A,30.0,A,6.0,A
2000-10-22 00:00:00+00:00,10.5,A,14183000,3150.0,A,34.0,A,1.0,A
2000-10-23 00:00:00+00:00,11.1,A,14183000,2840.0,A,36.0,A,1.0,A
2000-10-24 00:00:00+00:00,11.7,A,14183000,2690.0,A,38.0,A,1.0,A
2000-10-25 00:00:00+00:00,12.2,A,14183000,2620.0,A,39.0,A,1.0,A
2000-10-26 00:00:00+00:00,12.5,A,14183000,2590.0,A,40.0,A,1.0,A
2000-10-27 00:00:00+00:00,12.7,A,14183000,2570.0,A,40.0,A,1.0,A
2000-10-28 00:00:00+00:00,12.3,A,14183000,3110.0,A,40.0,A,2.0,A
2000-10-29 00:00:00+00:00,12.1,A,14183000,3370.0,A,40.0,A,1.0,A
2000-10-30 00:00:00+00:00,11.8,A,14183000,3360.0,A,40.0,A,1.0,A
2000-10-31 00:00:00+00:00,11.8,A,14183000,2840.0,A,40.0,A,1.0,A
2000-11-01 00:00:00+00:00,11.8,A,14183000,2590.0,A,41.0,A,1.0,A
2000-11-02 00:00:00+00:00,12.2,A,14183000,2370.0,A,41.0,A,1.0,A
2000-11-03 00:00:00+00:00,12.5,A,14183000,2350.0,A,41.0,A,1.0,A
2000-11-04 00:00:00+00:00,12.0,A,14183000,2380.0,A,41.0,A,1.0,A
2000-11-05 00:00:00+00:00,11.3,A,14183000,2470.0,A,40.0,A,1.0,A
2000-11-06 00:00:00+00:00,11.2,A,14183000,2530.0,A,40.0,A,1.0,A
2000-11-07 00:00:00+00:00,10.7,A,14183000,2740.0,A,39.0,A,1.0,A
2000-11-08 00:00:00+00:00,10.2,A,14183000,3120.0,A,37.0,A,2.0,A
2000-11-09 00:00:00+00:00,8.6,A,14183000,3440.0,A,35.0,A,3.0,A
2000-11-10 00:00:00+00:00,8.6,A,14183000,3230.0,A,37.0,A,1.0,A
2000-11-11 00:00:00+00:00,8.5,A,14183000,2890.0,A,38.0,A,1.0,A
2000-11-12 00:00:00+00:00,8.7,A,14183000,2850.0,A,39.0,A,1.0,A
2000-11-13 00:00:00+00:00,9.0,A,14183000,2770.0,A,39.0,A,1.0,A
2000-11-14 00:00:00+00:00,9.1,A,14183000,2640.0,A,40.0,A,1.0,A
2000-11-15 00:00:00+00:00,9.3,A,14183000,2670.0,A,40.0,A,1.0,A
2000-11-16 00:00:00+00:00,8.7,A,14183000,2660.0,A,40.0,A,1.0,A
2000-11-17 00:00:00+00:00,8.5,A,14183000,2650.0,A,41.0,A,1.0,A
2000-11-18 00:00:00+00:00,8.4,A,14183000,2950.0,A,41.0,A,1.0,A
2000-11-19 00:00:00+00:00,8.5,A,14183000,3050.0,A,41.0,A,1.0,A
2000-11-20 00:00:00+00:00,8.6,A,14183000,3080.0,A,41.0,A,1.0,A
2000-11-21 00:00:00+00:00,8.5,A,14183000,3040.0,A,41.0,A,1.0,A
2000-11-22 00:00:00+00:00,8.2,A,14183000,3090.0,A,41.0,A,1.0,A
2000-11-23 00:00:00+00:00,8.2,A,14183000,3330.0,A,40.0,A,2.0,A
2000-11-24 00:00:00+00:00,7.6,A,14183000,3670.0,A,37.0,A,2.0,A
2000-11-25 00:00:00+00:00,7.5,A,14183000,3500.0,A,37.0,A,1.0,A
2000-11-26 00:00:00+00:00,7.9,A,14183000,3450.0,A,36.0,A,1.0,A
2000-11-27 00:00:00+00:00,7.5,A,14183000,4120.0,A,32.0,A,2.0,A
2000-11-28 00:00:00+00:00,6.8,A,14183000,3740.0,A,32.0,A,1.0,A
2000-11-29 00:00:00+00:00,7.6,A,14183000,3530.0,A,34.0,A,1.0,A
2000-11-30 00:00:00+00:00,7.6,A,14183000,3550.0,A,33.0,A,1.0,A
2000-12-01 00:00:00+00:00,7.1,A,14183000,3010.0,A,33.0,A,1.0,A
2000-12-02 00:00:00+00:00,7.6,A,14183000,2230.0,A,36.0,A,1.0,A
2000-12-03 00:00:00+00:00,7.7,A,14183000,2060.0,A,37.0,A,1.0,A
2000-12-04 00:00:00+00:00,7.3,A,14183000,2170.0,A,37.0,A,1.0,A
2000-12-05 00:00:00+00:00,7.1,A,14183000,2660.0,A,37.0,A,1.0,A
2000-12-06 00:00:00+00:00,6.9,A,14183000,2460.0,A,38.0,A,1.0,A
2000-12-07 00:00:00+00:00,6.8,A,14183000,1860.0,A,38.0,A,1.0,A
2000-12-08 00:00:00+00:00,6.5,A,14183000,1370.0,A,38.0,A,1.0,A
2000-12-09 00:00:00+00:00,7.0,A,14183000,1340.0,A,38.0,A,1.0,A
2000-12-10 00:00:00+00:00,6.9,A,14183000,1560.0,A,39.0,A,1.0,A
2000-12-11 00:00:00+00:00,6.4,A,14183000,1930.0,A,40.0,A,1.0,A
2000-12-12 00:00:00+00:00,5.9,A,14183000,1670.0,A,40.0,A,1.0,A
2000-12-13 00:00:00+00:00,5.9,A,14183000,1390.0,A,40.0,A,1.0,A
2000-12-14 00:00:00+00:00,6.0,A,14183000,2120.0,A,36.0,A,5.0,A
2000-12-15 00:00:00+00:00,6.0,A,14183000,3670.0,A,28.0,A,13.0,A
2000-12-16 00:00:00+00:00,6.4,A,14183000,2740.0,A,32.0,A,4.0,A
2000-12-17 00:00:00+00:00,6.1,A,14183000,2890.0,A,31.0,A,4.0,A
2000-12-18 00:00:00+00:00,5.5,A,14183000,2330.0,A,34.0,A,3.0,A
2000-12-19 00:00:00+00:00,6.1,A,14183000,2130.0,A,36.0,A,3.0,A
2000-12-20 00:00:00+00:00,6.4,A,14183000,2060.0,A,36.0,A,2.0,A
2000-12-21 00:00:00+00:00,6.3,A,14183000,2490.0,A,36.0,A,3.0,A
2000-12-22 00:00:00+00:00,6.3,A,14183000,4180.0,A,30.0,A,7.0,A
