datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
2015-01-09 00:00:00+00:00,,,09326500,14.0,"A, e",,,,,,,,
2015-01-10 00:00:00+00:00,,,09326500,13.0,"A, e",,,,,,,,
2015-01-11 00:00:00+00:00,,,09326500,13.0,"A, e",,,,,,,,
2015-01-12 00:00:00+00:00,,,09326500,12.0,"A, e",,,,,,,,
2015-01-13 00:00:00+00:00,,,09326500,12.0,"A, e",,,,,,,,
2015-01-14 00:00:00+00:00,,,09326500,10.0,"A, e",,,,,,,,
2015-01-15 00:00:00+00:00,,,09326500,10.0,"A, e",,,,,,,,
2015-01-16 00:00:00+00:00,,,09326500,10.0,"A, e",,,,,,,,
2015-01-17 00:00:00+00:00,,,09326500,10.0,"A, e",,,,,,,,
2015-01-18 00:00:00+00:00,,,09326500,9.5,"A, e",,,,,,,,
2015-01-19 00:00:00+00:00,,,09326500,9.5,"A, e",,,,,,,,
2015-01-20 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-01-21 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-01-22 00:00:00+00:00,,,09326500,8.0,"A, e",,,,,,,,
2015-01-23 00:00:00+00:00,,,09326500,8.0,"A, e",,,,,,,,
2015-01-24 00:00:00+00:00,,,09326500,8.0,"A, e",,,,,,,,
2015-01-25 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-01-26 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-01-27 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-01-28 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-01-29 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-01-30 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-01-31 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-02-01 00:00:00+00:00,,,09326500,8.0,"A, e",,,,,,,,
2015-02-02 00:00:00+00:00,,,09326500,8.0,"A, e",,,,,,,,
2015-02-03 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-02-04 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-02-05 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-02-06 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-02-07 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-02-08 00:00:00+00:00,,,09326500,10.0,"A, e",,,,,,,,
2015-02-09 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-02-10 00:00:00+00:00,,,09326500,8.5,"A, e",,,,,,,,
2015-02-11 00:00:00+00:00,,,09326500,8.0,"A, e",,,,,,,,
2015-02-12 00:00:00+00:00,,,09326500,8.0,"A, e",,,,,,,,
2015-02-13 00:00:00+00:00,,,09326500,7.5,"A, e",,,,,,,,
2015-02-14 00:00:00+00:00,,,09326500,7.5,"A, e",,,,,,,,
2015-02-15 00:00:00+00:00,,,09326500,7.5,"A, e",,,,,,,,
2015-02-16 00:00:00+00:00,,,09326500,7.0,"A, e",,,,,,,,
2015-02-17 00:00:00+00:00,,,09326500,7.0,"A, e",,,,,,,,
2015-02-18 00:00:00+00:00,,,09326500,7.0,"A, e",,,,,,,,
2015-02-19 00:00:00+00:00,,,09326500,7.0,"A, e",,,,,,,,
2015-02-20 00:00:00+00:00,,,09326500,7.0,"A, e",,,,,,,,
2015-02-21 00:00:00+00:00,,,09326500,6.5,"A, e",,,,,,,,
2015-02-22 00:00:00+00:00,,,09326500,6.5,"A, e",,,,,,,,
2015-02-23 00:00:00+00:00,,,09326500,6.0,"A, e",,,,,,,,
2015-02-24 00:00:00+00:00,,,09326500,6.0,"A, e",,,,,,,,
2015-02-25 00:00:00+00:00,,,09326500,7.0,"A, e",,,,,,,,
2015-02-26 00:00:00+00:00,,,09326500,8.0,"A, e",,,,,,,,
2015-02-27 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-02-28 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-03-01 00:00:00+00:00,,,09326500,9.0,"A, e",,,,,,,,
2015-03-02 00:00:00+00:00,,,09326500,10.0,"A, e",,,,,,,,
2015-03-03 00:00:00+00:00,,,09326500,11.0,"A, e",,,,,,,,
2015-03-04 00:00:00+00:00,,,09326500,11.0,"A, e",,,,,,,,
2015-03-05 00:00:00+00:00,,,09326500,12.0,"A, e",,,,,,,,
2015-03-06 00:00:00+00:00,,,09326500,13.0,"A, e",,,,,,,,
2015-03-07 00:00:00+00:00,,,09326500,15.0,"A, e",,,,,,,,
2015-03-08 00:00:00+00:00,,,09326500,16.0,"A, e",,,,,,,,
2015-03-09 00:00:00+00:00,,,09326500,18.0,"A, e",,,,,,,,
2015-03-10 00:00:00+00:00,,,09326500,17.5,"A, e",,,,,,,,
2015-03-11 00:00:00+00:00,,,09326500,18.3,"A, e",,,,,,,,
2015-03-12 00:00:00+00:00,,,09326500,17.8,A,,,,,,,,
2015-03-13 00:00:00+00:00,,,09326500,18.4,A,,,,,,,,
2015-03-14 00:00:00+00:00,,,09326500,19.4,A,,,,,,,,
2015-03-15 00:00:00+00:00,,,09326500,21.3,A,,,,,,,,
2015-03-16 00:00:00+00:00,,,09326500,22.8,A,,,,,,,,
2015-03-17 00:00:00+00:00,,,09326500,23.4,A,,,,,,,,
2015-03-18 00:00:00+00:00,,,09326500,25.5,A,,,,,,,,
2015-03-19 00:00:00+00:00,,,09326500,25.1,A,,,,,,,,
2015-03-20 00:00:00+00:00,,,09326500,23.0,A,,,,,,,,
2015-03-21 00:00:00+00:00,,,09326500,23.6,A,,,,,,,,
2015-03-22 00:00:00+00:00,,,09326500,25.1,A,,,,,,,,
2015-03-23 00:00:00+00:00,,,09326500,24.4,A,,,,,,,,
2015-03-24 00:00:00+00:00,,,09326500,23.7,A,,,,,,,,
2015-03-25 00:00:00+00:00,,,09326500,22.7,A,,,,,,,,
2015-03-26 00:00:00+00:00,,,09326500,21.7,A,,,,,,,,
2015-03-27 00:00:00+00:00,,,09326500,26.3,A,,,,,,,,
2015-03-28 00:00:00+00:00,,,09326500,31.4,A,,,,,,,,
2015-03-29 00:00:00+00:00,,,09326500,34.0,A,,,,,,,,
2015-03-30 00:00:00+00:00,,,09326500,34.5,A,,,,,,,,
2015-03-31 00:00:00+00:00,,,09326500,37.8,A,,,,,,,,
2015-04-01 00:00:00+00:00,,,09326500,40.7,A,,,,,,,,
2015-04-02 00:00:00+00:00,,,09326500,37.5,A,,,,,,,,
2015-04-03 00:00:00+00:00,,,09326500,28.3,A,,,,,,,,
2015-04-04 00:00:00+00:00,,,09326500,25.0,A,,,,,,,,
2015-04-05 00:00:00+00:00,,,09326500,25.2,A,,,,,,,,
2015-04-06 00:00:00+00:00,,,09326500,25.6,A,,,,,,,,
2015-04-07 00:00:00+00:00,,,09326500,25.2,A,,,,,,,,
2015-04-08 00:00:00+00:00,,,09326500,23.8,A,,,,,,,,
2015-04-09 00:00:00+00:00,,,09326500,24.0,A,,,,,,,,
2015-04-10 00:00:00+00:00,,,09326500,26.2,A,,,,,,,,
2015-04-11 00:00:00+00:00,,,09326500,27.2,A,,,,,,,,
2015-04-12 00:00:00+00:00,,,09326500,29.6,A,,,,,,,,
2015-04-13 00:00:00+00:00,,,09326500,30.6,A,,,,,,,,
2015-04-14 00:00:00+00:00,,,09326500,35.3,A,,,,,,,,
2015-04-15 00:00:00+00:00,,,09326500,30.7,A,,,,,,,,
2015-04-16 00:00:00+00:00,,,09326500,31.6,A,,,,,,,,
2015-04-17 00:00:00+00:00,,,09326500,32.2,A,,,,,,,,
2015-04-18 00:00:00+00:00,,,09326500,32.8,A,,,,,,,,
2015-04-19 00:00:00+00:00,,,09326500,34.8,A,,,,,,,,
2015-04-20 00:00:00+00:00,,,09326500,37.0,A,,,,,,,,
2015-04-21 00:00:00+00:00,,,09326500,39.5,A,,,,,,,,
2015-04-22 00:00:00+00:00,,,09326500,44.3,A,,,,,,,,
2015-04-23 00:00:00+00:00,6.8,A,09326500,41.0,A,10.1,A,78.5,A,353.0,A,39.0,A
2015-04-24 00:00:00+00:00,7.0,A,09326500,38.1,A,10.1,A,55.4,A,248.0,A,26.0,A
2015-04-25 00:00:00+00:00,6.6,A,09326500,48.2,A,10.2,A,204.0,A,823.0,A,113.0,A
2015-04-26 00:00:00+00:00,6.7,A,09326500,44.7,A,10.2,A,498.0,A,1750.0,A,221.0,A
2015-04-27 00:00:00+00:00,6.7,A,09326500,37.5,A,10.3,A,112.0,A,503.0,A,52.0,A
2015-04-28 00:00:00+00:00,9.2,A,09326500,41.9,A,9.8,A,113.0,A,491.0,A,57.0,A
2015-04-29 00:00:00+00:00,10.0,A,09326500,54.3,A,9.6,A,306.0,A,1210.0,A,193.0,A
2015-04-30 00:00:00+00:00,9.7,A,09326500,75.0,A,9.6,A,570.0,A,2200.0,A,483.0,A
2015-05-01 00:00:00+00:00,9.3,A,09326500,101.0,A,9.7,A,553.0,A,2120.0,A,620.0,A
2015-05-02 00:00:00+00:00,9.1,A,09326500,117.0,A,9.8,A,468.0,A,1840.0,A,628.0,A
2015-05-03 00:00:00+00:00,7.5,A,09326500,124.0,A,10.0,A,320.0,A,1220.0,A,427.0,A
2015-05-04 00:00:00+00:00,7.8,A,09326500,121.0,A,10.0,A,161.0,A,650.0,A,216.0,A
2015-05-05 00:00:00+00:00,7.7,A,09326500,130.0,A,10.0,A,156.0,A,719.0,A,265.0,A
2015-05-06 00:00:00+00:00,7.1,A,09326500,153.0,A,10.1,A,261.0,A,1100.0,A,465.0,A
2015-05-07 00:00:00+00:00,7.4,A,09326500,144.0,A,10.1,A,154.0,A,729.0,A,287.0,A
2015-05-08 00:00:00+00:00,6.2,A,09326500,137.0,A,10.4,A,86.2,A,415.0,A,155.0,A
2015-05-09 00:00:00+00:00,5.9,A,09326500,125.0,A,10.5,A,84.0,A,372.0,A,124.0,A
2015-05-10 00:00:00+00:00,6.9,A,09326500,109.0,A,10.3,A,52.7,A,255.0,A,74.0,A
2015-05-11 00:00:00+00:00,7.4,A,09326500,101.0,A,10.2,A,,,189.0,A,51.0,A
2015-05-12 00:00:00+00:00,8.1,A,09326500,111.0,A,10.0,A,44.8,A,221.0,A,66.0,A
2015-05-13 00:00:00+00:00,8.1,A,09326500,122.0,A,9.9,A,46.7,A,253.0,A,84.0,A
2015-05-14 00:00:00+00:00,6.5,A,09326500,137.0,A,10.3,A,70.2,A,354.0,A,128.0,A
2015-05-15 00:00:00+00:00,5.8,A,09326500,134.0,A,10.5,A,429.0,A,1550.0,A,552.0,A
2015-05-16 00:00:00+00:00,5.8,A,09326500,115.0,A,10.5,A,93.1,A,483.0,A,146.0,A
2015-05-17 00:00:00+00:00,7.6,A,09326500,123.0,A,10.1,A,84.8,A,340.0,A,102.0,A
2015-05-18 00:00:00+00:00,8.0,A,09326500,122.0,A,10.0,A,42.8,A,209.0,A,63.0,A
2015-05-19 00:00:00+00:00,7.1,A,09326500,118.0,A,10.2,A,25.5,A,115.0,A,32.0,A
2015-05-20 00:00:00+00:00,7.4,A,09326500,114.0,A,10.2,A,21.3,A,93.0,A,25.0,A
2015-05-21 00:00:00+00:00,7.2,A,09326500,117.0,A,10.2,A,22.2,A,72.0,A,19.0,A
2015-05-22 00:00:00+00:00,6.9,A,09326500,124.0,A,10.2,A,31.0,A,160.0,A,45.0,A
2015-05-23 00:00:00+00:00,6.4,A,09326500,139.0,A,10.4,A,416.0,A,1620.0,A,559.0,A
2015-05-24 00:00:00+00:00,7.2,A,09326500,138.0,A,10.2,A,241.0,A,1010.0,A,336.0,A
2015-05-25 00:00:00+00:00,8.3,A,09326500,141.0,A,9.9,A,67.5,A,319.0,A,99.0,A
2015-05-26 00:00:00+00:00,8.7,A,09326500,149.0,A,9.8,A,70.4,A,336.0,A,114.0,A
2015-05-27 00:00:00+00:00,8.3,A,09326500,176.0,A,9.9,A,349.0,A,1410.0,A,590.0,A
2015-05-28 00:00:00+00:00,8.9,A,09326500,216.0,A,9.8,A,329.0,A,1300.0,A,704.0,A
2015-05-29 00:00:00+00:00,9.0,A,09326500,251.0,A,9.8,A,280.0,A,1230.0,A,809.0,A
2015-05-30 00:00:00+00:00,9.0,A,09326500,280.0,A,9.8,A,269.0,A,1190.0,A,913.0,A
2015-05-31 00:00:00+00:00,9.3,A,09326500,320.0,A,9.7,A,288.0,A,1320.0,A,1200.0,A
2015-06-01 00:00:00+00:00,9.9,A,09326500,335.0,A,9.6,A,244.0,A,1040.0,A,989.0,A
2015-06-02 00:00:00+00:00,9.6,A,09326500,338.0,A,9.7,A,167.0,A,690.0,A,648.0,A
2015-06-03 00:00:00+00:00,9.5,A,09326500,309.0,A,9.7,A,102.0,A,464.0,A,393.0,A
2015-06-04 00:00:00+00:00,9.7,A,09326500,278.0,A,9.6,A,70.6,A,332.0,A,251.0,A
2015-06-05 00:00:00+00:00,9.2,A,09326500,274.0,A,9.7,A,60.6,A,278.0,A,207.0,A
2015-06-06 00:00:00+00:00,9.7,A,09326500,265.0,A,9.6,A,60.3,A,291.0,A,209.0,A
2015-06-07 00:00:00+00:00,9.8,A,09326500,260.0,A,9.7,A,59.0,A,295.0,A,211.0,A
2015-06-08 00:00:00+00:00,10.6,A,09326500,231.0,A,9.5,A,37.7,A,222.0,A,139.0,A
2015-06-09 00:00:00+00:00,10.9,A,09326500,228.0,A,9.4,A,35.0,A,154.0,A,96.0,A
2015-06-10 00:00:00+00:00,11.0,A,09326500,240.0,A,9.3,A,402.0,A,1560.0,A,1230.0,A
2015-06-11 00:00:00+00:00,10.2,A,09326500,255.0,A,9.5,A,469.0,A,1750.0,A,1430.0,A
2015-06-12 00:00:00+00:00,11.5,A,09326500,252.0,A,9.3,A,138.0,A,544.0,A,385.0,A
2015-06-13 00:00:00+00:00,12.4,A,09326500,221.0,A,9.0,A,47.1,A,214.0,A,129.0,A
2015-06-14 00:00:00+00:00,12.0,A,09326500,204.0,A,9.1,A,52.1,A,252.0,A,139.0,A
2015-06-15 00:00:00+00:00,12.2,A,09326500,189.0,A,9.1,A,36.3,A,199.0,A,102.0,A
2015-06-16 00:00:00+00:00,13.3,A,09326500,180.0,A,8.9,A,26.8,A,138.0,A,67.0,A
2015-06-17 00:00:00+00:00,13.4,A,09326500,167.0,A,8.8,A,22.0,A,114.0,A,51.0,A
2015-06-18 00:00:00+00:00,14.1,A,09326500,155.0,A,8.7,A,18.6,A,91.0,A,38.0,A
2015-06-19 00:00:00+00:00,14.2,A,09326500,143.0,A,8.7,A,22.6,A,87.0,A,33.0,A
2015-06-20 00:00:00+00:00,14.2,A,09326500,134.0,A,8.7,A,20.5,A,86.0,A,31.0,A
2015-06-21 00:00:00+00:00,14.7,A,09326500,123.0,A,8.6,A,16.9,A,78.0,A,26.0,A
2015-06-22 00:00:00+00:00,15.1,A,09326500,107.0,A,8.5,A,14.5,A,69.0,A,20.0,A
2015-06-23 00:00:00+00:00,14.9,A,09326500,97.9,A,8.6,A,12.3,A,60.0,A,16.0,A
2015-06-24 00:00:00+00:00,15.0,A,09326500,95.4,A,8.6,A,10.5,A,51.0,A,13.0,A
2015-06-25 00:00:00+00:00,15.4,A,09326500,90.2,A,8.5,A,9.8,A,43.0,A,11.0,A
2015-06-26 00:00:00+00:00,15.9,A,09326500,85.9,A,8.4,A,10.0,A,43.0,A,10.0,A
2015-06-27 00:00:00+00:00,16.4,A,09326500,82.0,A,8.3,A,9.3,A,44.0,A,9.6,A
2015-06-28 00:00:00+00:00,16.5,A,09326500,79.0,A,8.3,A,8.7,A,44.0,A,9.4,A
2015-06-29 00:00:00+00:00,16.7,A,09326500,76.4,A,8.3,A,9.0,A,44.0,A,9.1,A
2015-06-30 00:00:00+00:00,16.5,A,09326500,73.6,A,8.3,A,9.5,A,45.0,A,8.9,A
2015-07-01 00:00:00+00:00,,,09326500,70.0,A,,,,,,,,
2015-07-02 00:00:00+00:00,,,09326500,66.6,A,,,,,,,,
2015-07-03 00:00:00+00:00,,,09326500,62.9,A,,,,,,,,
2015-07-04 00:00:00+00:00,,,09326500,63.4,A,,,,,,,,
2015-07-05 00:00:00+00:00,,,09326500,62.3,A,,,,,,,,
2015-07-06 00:00:00+00:00,,,09326500,59.7,A,,,,,,,,
2015-07-07 00:00:00+00:00,,,09326500,63.6,A,,,,,,,,
2015-07-08 00:00:00+00:00,,,09326500,62.3,A,,,,,,,,
2015-07-09 00:00:00+00:00,,,09326500,60.4,A,,,,,,,,
2015-07-10 00:00:00+00:00,,,09326500,59.8,A,,,,,,,,
2015-07-11 00:00:00+00:00,,,09326500,55.4,A,,,,,,,,
2015-07-12 00:00:00+00:00,,,09326500,51.1,A,,,,,,,,
2015-07-13 00:00:00+00:00,,,09326500,48.2,A,,,,,,,,
2015-07-14 00:00:00+00:00,,,09326500,47.5,A,,,,,,,,
2015-07-15 00:00:00+00:00,,,09326500,55.7,A,,,,,,,,
2015-07-16 00:00:00+00:00,,,09326500,34.6,A,,,,,,,,
2015-07-17 00:00:00+00:00,,,09326500,33.0,A,,,,,,,,
2015-07-18 00:00:00+00:00,,,09326500,33.9,A,,,,,,,,
2015-07-19 00:00:00+00:00,,,09326500,34.5,A,,,,,,,,
2015-07-20 00:00:00+00:00,,,09326500,33.6,A,,,,,,,,
2015-07-21 00:00:00+00:00,,,09326500,35.0,A,,,,,,,,
