datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd
1986-10-01 00:00:00+00:00,14.1,A,09379500,3560.0,A,500.0,A
1986-10-02 00:00:00+00:00,13.9,A,09379500,3430.0,A,488.0,A
1986-10-03 00:00:00+00:00,13.5,A,09379500,3340.0,A,489.0,A
1986-10-04 00:00:00+00:00,12.7,A,09379500,3320.0,A,488.0,A
1986-10-05 00:00:00+00:00,12.9,A,09379500,3310.0,A,495.0,A
1986-10-06 00:00:00+00:00,13.6,A,09379500,3240.0,A,487.0,A
1986-10-07 00:00:00+00:00,14.2,A,09379500,3870.0,A,473.0,A
1986-10-08 00:00:00+00:00,14.4,A,09379500,2580.0,A,678.0,A
1986-10-09 00:00:00+00:00,14.5,A,09379500,2120.0,A,703.0,A
1986-10-10 00:00:00+00:00,14.6,A,09379500,1910.0,A,710.0,A
1986-10-11 00:00:00+00:00,13.8,A,09379500,2720.0,A,701.0,A
1986-10-12 00:00:00+00:00,11.6,A,09379500,5850.0,A,844.0,A
1986-10-13 00:00:00+00:00,9.5,A,09379500,6180.0,A,758.0,A
1986-10-14 00:00:00+00:00,8.9,A,09379500,5020.0,A,700.0,A
1986-10-15 00:00:00+00:00,9.3,A,09379500,3930.0,A,667.0,A
1986-10-16 00:00:00+00:00,10.2,A,09379500,3530.0,A,610.0,A
1986-10-17 00:00:00+00:00,11.0,A,09379500,3390.0,A,577.0,A
1986-10-18 00:00:00+00:00,11.9,A,09379500,3340.0,A,552.0,A
1986-10-19 00:00:00+00:00,11.9,A,09379500,3340.0,A,539.0,A
1986-10-20 00:00:00+00:00,11.2,A,09379500,3320.0,A,532.0,A
1986-10-21 00:00:00+00:00,10.9,A,09379500,3330.0,A,531.0,A
1986-10-22 00:00:00+00:00,10.6,A,09379500,3350.0,A,530.0,A
1986-10-23 00:00:00+00:00,10.5,A,09379500,3240.0,A,526.0,A
1986-10-24 00:00:00+00:00,10.4,A,09379500,3150.0,A,522.0,A
1986-10-25 00:00:00+00:00,10.4,A,09379500,3090.0,A,524.0,A
1986-10-26 00:00:00+00:00,10.5,A,09379500,2860.0,A,527.0,A
1986-10-27 00:00:00+00:00,10.7,A,09379500,2290.0,A,572.0,A
1986-10-28 00:00:00+00:00,10.5,A,09379500,2180.0,A,638.0,A
1986-10-29 00:00:00+00:00,10.8,A,09379500,2150.0,A,650.0,A
1986-10-30 00:00:00+00:00,10.9,A,09379500,2680.0,A,636.0,A
1986-10-31 00:00:00+00:00,10.5,A,09379500,3040.0,A,557.0,A
1986-11-01 00:00:00+00:00,10.1,A,09379500,3200.0,A,513.0,A
1986-11-02 00:00:00+00:00,9.9,A,09379500,5340.0,A,621.0,A
1986-11-03 00:00:00+00:00,9.4,A,09379500,9200.0,A,770.0,A
1986-11-04 00:00:00+00:00,9.3,A,09379500,5380.0,A,756.0,A
1986-11-05 00:00:00+00:00,9.5,A,09379500,6070.0,A,650.0,A
1986-11-06 00:00:00+00:00,8.8,A,09379500,5840.0,A,759.0,A
1986-11-07 00:00:00+00:00,8.1,A,09379500,4580.0,A,639.0,A
1986-11-08 00:00:00+00:00,7.2,A,09379500,4880.0,A,643.0,A
1986-11-09 00:00:00+00:00,5.9,A,09379500,4060.0,A,647.0,A
1986-11-10 00:00:00+00:00,5.3,A,09379500,3700.0,A,590.0,A
1986-11-11 00:00:00+00:00,5.4,A,09379500,3480.0,A,561.0,A
1986-11-12 00:00:00+00:00,5.6,A,09379500,3420.0,A,557.0,A
1986-11-13 00:00:00+00:00,6.0,A,09379500,3480.0,A,551.0,A
1986-11-14 00:00:00+00:00,6.3,A,09379500,3790.0,A,527.0,A
1986-11-15 00:00:00+00:00,6.8,A,09379500,3840.0,A,503.0,A
1986-11-16 00:00:00+00:00,7.4,A,09379500,3900.0,A,497.0,A
