datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd
2023-10-01 00:00:00+00:00,14.4,P,14145500,731.0,P,719.0,P,449.0,A
2023-10-02 00:00:00+00:00,14.5,P,14145500,732.0,P,719.0,P,451.0,P
2023-10-03 00:00:00+00:00,14.5,P,14145500,733.0,P,722.0,P,450.0,P
2023-10-04 00:00:00+00:00,14.5,P,14145500,735.0,P,721.0,P,449.0,P
2023-10-05 00:00:00+00:00,14.7,P,14145500,734.0,P,722.0,P,455.0,P
2023-10-06 00:00:00+00:00,14.7,P,14145500,730.0,P,721.0,P,461.0,P
2023-10-07 00:00:00+00:00,14.7,P,14145500,728.0,P,720.0,P,460.0,P
2023-10-08 00:00:00+00:00,14.8,P,14145500,725.0,P,719.0,P,459.0,P
2023-10-09 00:00:00+00:00,14.6,P,14145500,723.0,P,716.0,P,460.0,P
2023-10-10 00:00:00+00:00,14.6,P,14145500,720.0,P,716.0,P,459.0,P
2023-10-11 00:00:00+00:00,14.6,P,14145500,725.0,P,716.0,P,459.0,P
2023-10-12 00:00:00+00:00,14.6,P,14145500,728.0,P,718.0,P,458.0,P
2023-10-13 00:00:00+00:00,14.5,P,14145500,725.0,P,717.0,P,459.0,P
2023-10-14 00:00:00+00:00,14.5,P,14145500,730.0,P,719.0,P,459.0,P
2023-10-15 00:00:00+00:00,14.5,P,14145500,730.0,P,720.0,P,458.0,P
2023-10-16 00:00:00+00:00,14.5,P,14145500,730.0,P,718.0,P,458.0,P
2023-10-17 00:00:00+00:00,14.6,P,14145500,733.0,P,720.0,P,457.0,P
2023-10-18 00:00:00+00:00,14.5,P,14145500,731.0,P,720.0,P,458.0,P
2023-10-19 00:00:00+00:00,14.5,P,14145500,730.0,P,719.0,P,457.0,P
2023-10-20 00:00:00+00:00,14.5,P,14145500,728.0,P,720.0,P,456.0,P
2023-10-21 00:00:00+00:00,14.4,P,14145500,726.0,P,718.0,P,456.0,P
2023-10-22 00:00:00+00:00,14.5,P,14145500,726.0,P,718.0,P,454.0,P
2023-10-23 00:00:00+00:00,14.4,P,14145500,730.0,P,719.0,P,455.0,P
2023-10-24 00:00:00+00:00,14.4,P,14145500,727.0,P,716.0,P,457.0,P
2023-10-25 00:00:00+00:00,14.3,P,14145500,727.0,P,716.0,P,458.0,P
2023-10-26 00:00:00+00:00,14.2,P,14145500,734.0,P,719.0,P,451.0,P
2023-10-27 00:00:00+00:00,13.8,P,14145500,735.0,P,718.0,P,448.0,P
2023-10-28 00:00:00+00:00,13.9,P,14145500,738.0,P,719.0,P,448.0,P
2023-10-29 00:00:00+00:00,13.7,P,14145500,737.0,P,718.0,P,445.0,P
2023-10-30 00:00:00+00:00,13.6,P,14145500,735.0,P,718.0,P,457.0,P
2023-10-31 00:00:00+00:00,13.5,P,14145500,733.0,P,717.0,P,462.0,P
2023-11-01 00:00:00+00:00,13.5,P,14145500,732.0,P,716.0,P,465.0,P
2023-11-02 00:00:00+00:00,13.5,P,14145500,730.0,P,717.0,P,462.0,P
2023-11-03 00:00:00+00:00,13.5,P,14145500,731.0,P,719.0,P,462.0,P
2023-11-04 00:00:00+00:00,13.4,P,14145500,727.0,P,716.0,P,464.0,P
2023-11-05 00:00:00+00:00,13.3,P,14145500,725.0,P,717.0,P,464.0,P
2023-11-06 00:00:00+00:00,13.1,P,14145500,723.0,P,715.0,P,466.0,P
2023-11-07 00:00:00+00:00,12.8,P,14145500,734.0,P,717.0,P,465.0,P
2023-11-08 00:00:00+00:00,12.5,P,14145500,738.0,P,719.0,P,465.0,P
2023-11-09 00:00:00+00:00,12.4,P,14145500,733.0,P,718.0,P,466.0,P
2023-11-10 00:00:00+00:00,12.2,P,14145500,733.0,P,718.0,P,508.0,P
2023-11-11 00:00:00+00:00,12.4,P,14145500,733.0,P,716.0,P,544.0,P
2023-11-12 00:00:00+00:00,12.3,P,14145500,727.0,P,716.0,P,660.0,P
2023-11-13 00:00:00+00:00,12.2,P,14145500,728.0,P,716.0,P,660.0,P
