datetime,00060_Mean,00060_Mean_cd,site_no,30208_m^3/s_Mean,30208_m^3/s_Mean_cd,99065_meters_Mean,99065_meters_Mean_cd
2023-11-25 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.875,P
2023-11-26 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.913,P
2023-11-27 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.907,P
2023-11-28 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.892,P
2023-11-29 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.886,P
2023-11-30 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.919,P
2023-12-01 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.927,P
2023-12-02 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.943,P
2023-12-03 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.99,P
2023-12-04 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",2.988,P
2023-12-05 00:00:00+00:00,-999999.0,"P, Ice",12321500,-999999.0,"P, Ice",3.146,P
2023-12-06 00:00:00+00:00,1290.0,P,12321500,36.4,P,3.908,P
2023-12-07 00:00:00+00:00,645.0,P,12321500,18.3,P,3.61,P
2023-12-08 00:00:00+00:00,298.0,P,12321500,8.44,P,3.377,P
2023-12-09 00:00:00+00:00,199.0,P,12321500,5.64,P,3.274,P
2023-12-10 00:00:00+00:00,184.0,P,12321500,5.21,P,3.255,P
2023-12-11 00:00:00+00:00,162.0,P,12321500,4.59,P,3.226,P
2023-12-12 00:00:00+00:00,139.0,P,12321500,3.95,P,3.194,P
2023-12-13 00:00:00+00:00,116.0,P,12321500,3.28,P,3.155,P
2023-12-14 00:00:00+00:00,112.0,P,12321500,3.19,P,3.148,P
2023-12-15 00:00:00+00:00,116.0,P,12321500,3.28,P,3.155,P
2023-12-16 00:00:00+00:00,104.0,P,12321500,2.96,P,3.133,P
2023-12-17 00:00:00+00:00,98.6,P,12321500,2.79,P,3.12,P
2023-12-18 00:00:00+00:00,94.5,P,12321500,2.68,P,3.111,P
