datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd
2020-10-01 00:00:00+00:00,12.6,A,10133800,8.18,A,1450.0,A,8.5,A
2020-10-02 00:00:00+00:00,12.2,A,10133800,8.4,A,1420.0,A,8.6,A
2020-10-03 00:00:00+00:00,12.6,A,10133800,7.76,A,1500.0,A,8.5,A
2020-10-04 00:00:00+00:00,12.7,A,10133800,8.01,A,1470.0,A,8.5,A
2020-10-05 00:00:00+00:00,12.0,A,10133800,7.73,A,1420.0,A,8.7,A
2020-10-06 00:00:00+00:00,11.7,A,10133800,7.52,A,1400.0,A,8.7,A
2020-10-07 00:00:00+00:00,11.7,A,10133800,6.9,A,1450.0,A,8.7,A
2020-10-08 00:00:00+00:00,12.3,A,10133800,7.18,A,1460.0,A,8.5,A
2020-10-09 00:00:00+00:00,12.9,A,10133800,7.38,A,1450.0,A,8.3,A
2020-10-10 00:00:00+00:00,12.8,A,10133800,7.39,A,1450.0,A,8.3,A
2020-10-11 00:00:00+00:00,11.7,A,10133800,11.8,A,1440.0,A,8.1,A
2020-10-12 00:00:00+00:00,10.2,A,10133800,11.2,A,1340.0,A,8.8,A
2020-10-13 00:00:00+00:00,10.6,A,10133800,10.1,A,1290.0,A,8.9,A
2020-10-14 00:00:00+00:00,11.2,A,10133800,8.6,A,1350.0,A,8.6,A
2020-10-15 00:00:00+00:00,10.0,A,10133800,9.32,A,1330.0,A,9.0,A
2020-10-16 00:00:00+00:00,8.9,A,10133800,11.3,A,1300.0,A,9.3,A
2020-10-17 00:00:00+00:00,10.0,A,10133800,11.6,A,1270.0,A,9.0,A
2020-10-18 00:00:00+00:00,10.7,A,10133800,11.3,A,1260.0,A,8.9,A
2020-10-19 00:00:00+00:00,10.2,A,10133800,10.9,A,1250.0,A,9.0,A
2020-10-20 00:00:00+00:00,10.0,A,10133800,13.0,A,1310.0,A,9.0,A
2020-10-21 00:00:00+00:00,9.9,A,10133800,13.6,A,1280.0,A,9.0,A
2020-10-22 00:00:00+00:00,8.9,A,10133800,12.3,A,1230.0,A,9.2,A
2020-10-23 00:00:00+00:00,6.2,A,10133800,11.3,A,1260.0,A,9.9,A
2020-10-24 00:00:00+00:00,6.5,A,10133800,11.0,A,1290.0,A,9.8,A
2020-10-25 00:00:00+00:00,5.5,A,10133800,12.1,A,1240.0,A,9.9,A
2020-10-26 00:00:00+00:00,4.1,A,10133800,8.29,A,,,10.3,A
2020-10-27 00:00:00+00:00,4.7,A,10133800,8.17,A,,,10.2,A
2020-10-28 00:00:00+00:00,5.6,A,10133800,9.02,A,1320.0,A,10.1,A
2020-10-29 00:00:00+00:00,5.9,A,10133800,11.1,A,1220.0,A,10.1,A
2020-10-30 00:00:00+00:00,5.9,A,10133800,11.6,A,1210.0,A,10.1,A
2020-10-31 00:00:00+00:00,6.1,A,10133800,11.8,A,1220.0,A,10.0,A
2020-11-01 00:00:00+00:00,6.3,A,10133800,11.8,A,1240.0,A,10.0,A
2020-11-02 00:00:00+00:00,6.3,A,10133800,11.9,A,1220.0,A,10.0,A
2020-11-03 00:00:00+00:00,7.0,A,10133800,12.0,A,1200.0,A,9.8,A
2020-11-04 00:00:00+00:00,7.6,A,10133800,11.5,A,1200.0,A,9.6,A
2020-11-05 00:00:00+00:00,7.1,A,10133800,11.4,A,1210.0,A,9.7,A
2020-11-06 00:00:00+00:00,7.9,A,10133800,10.8,A,1230.0,A,9.3,A
2020-11-07 00:00:00+00:00,8.1,A,10133800,11.8,A,1250.0,A,8.8,A
2020-11-08 00:00:00+00:00,5.1,A,10133800,14.5,A,1300.0,A,9.6,A
2020-11-09 00:00:00+00:00,4.9,A,10133800,10.7,A,1500.0,A,10.0,A
2020-11-10 00:00:00+00:00,4.4,A,10133800,8.37,A,1540.0,A,10.2,A
2020-11-11 00:00:00+00:00,3.2,A,10133800,10.7,A,1430.0,A,10.3,A
2020-11-12 00:00:00+00:00,3.1,A,10133800,10.4,A,1630.0,A,10.4,A
2020-11-13 00:00:00+00:00,3.1,A,10133800,10.6,A,,,10.2,A
2020-11-14 00:00:00+00:00,2.5,A,10133800,13.6,A,1720.0,A,10.3,A
2020-11-15 00:00:00+00:00,3.2,A,10133800,12.1,A,1870.0,A,10.3,A
2020-11-16 00:00:00+00:00,4.1,A,10133800,17.1,A,1890.0,A,10.2,A
2020-11-17 00:00:00+00:00,4.5,A,10133800,17.3,A,1620.0,A,10.1,A
2020-11-18 00:00:00+00:00,5.6,A,10133800,21.2,A,1600.0,A,9.5,A
2020-11-19 00:00:00+00:00,5.7,A,10133800,18.2,A,1490.0,A,9.9,A
2020-11-20 00:00:00+00:00,4.3,A,10133800,15.1,A,1400.0,A,10.4,A
2020-11-21 00:00:00+00:00,3.4,A,10133800,14.3,A,1360.0,A,10.6,A
2020-11-22 00:00:00+00:00,2.9,A,10133800,12.9,A,1400.0,A,10.6,A
2020-11-23 00:00:00+00:00,3.1,A,10133800,12.2,A,1420.0,A,10.4,A
2020-11-24 00:00:00+00:00,,,10133800,12.0,A,,,,
2020-11-25 00:00:00+00:00,,,10133800,10.0,A,,,,
2020-11-26 00:00:00+00:00,,,10133800,10.5,A,,,,
2020-11-27 00:00:00+00:00,,,10133800,9.01,A,,,,
2020-11-28 00:00:00+00:00,,,10133800,9.13,A,,,,
2020-11-29 00:00:00+00:00,4.1,"A, [4]",10133800,9.96,A,,,,
2020-11-30 00:00:00+00:00,3.8,"A, [4]",10133800,8.78,A,,,,
2020-12-01 00:00:00+00:00,3.6,"A, [4]",10133800,8.71,A,,,,
2020-12-02 00:00:00+00:00,3.6,"A, [4]",10133800,7.91,A,,,,
2020-12-03 00:00:00+00:00,3.5,"A, [4]",10133800,7.2,A,,,,
2020-12-04 00:00:00+00:00,3.5,A,10133800,7.48,A,1550.0,"A, [4]",10.3,A
2020-12-05 00:00:00+00:00,3.7,A,10133800,7.97,A,1540.0,A,10.2,A
2020-12-06 00:00:00+00:00,,,10133800,8.3,A,,,,
2020-12-07 00:00:00+00:00,,,10133800,8.27,A,,,,
2020-12-08 00:00:00+00:00,,,10133800,8.5,A,,,,
2020-12-09 00:00:00+00:00,,,10133800,8.67,A,,,,
2020-12-10 00:00:00+00:00,2.8,A,10133800,10.4,A,1340.0,A,10.5,A
2020-12-11 00:00:00+00:00,,,10133800,9.27,A,,,,
2020-12-12 00:00:00+00:00,3.6,A,10133800,8.08,A,1480.0,A,9.7,A
2020-12-13 00:00:00+00:00,4.0,A,10133800,7.7,A,1570.0,A,9.8,A
2020-12-14 00:00:00+00:00,,,10133800,8.2,"A, e",,,,
2020-12-15 00:00:00+00:00,,,10133800,8.27,"A, e",,,,
2020-12-16 00:00:00+00:00,3.8,A,10133800,8.4,A,1470.0,A,9.9,A
2020-12-17 00:00:00+00:00,3.8,A,10133800,8.58,A,1470.0,A,9.6,A
2020-12-18 00:00:00+00:00,3.8,A,10133800,9.18,A,1500.0,A,9.7,A
2020-12-19 00:00:00+00:00,3.7,A,10133800,9.17,A,1580.0,A,9.9,A
2020-12-20 00:00:00+00:00,4.3,A,10133800,9.23,A,1650.0,A,9.9,A
2020-12-21 00:00:00+00:00,4.0,A,10133800,11.0,A,1580.0,A,10.0,A
2020-12-22 00:00:00+00:00,3.4,A,10133800,12.3,A,1470.0,A,9.8,A
2020-12-23 00:00:00+00:00,3.5,A,10133800,11.5,A,1520.0,A,10.0,A
2020-12-24 00:00:00+00:00,3.8,A,10133800,9.65,A,1620.0,A,9.9,A
2020-12-25 00:00:00+00:00,3.7,A,10133800,8.71,A,1550.0,A,9.9,A
2020-12-26 00:00:00+00:00,4.1,A,10133800,8.76,A,1590.0,A,9.6,A
2020-12-27 00:00:00+00:00,3.8,A,10133800,10.2,A,1490.0,A,9.6,A
2020-12-28 00:00:00+00:00,3.7,A,10133800,10.3,A,1490.0,A,9.5,A
2020-12-29 00:00:00+00:00,4.1,A,10133800,9.74,A,1570.0,A,9.4,A
2020-12-30 00:00:00+00:00,4.3,A,10133800,9.23,A,1600.0,A,9.5,A
2020-12-31 00:00:00+00:00,4.6,A,10133800,10.2,A,1560.0,A,9.3,A
2021-01-01 00:00:00+00:00,4.5,A,10133800,10.1,A,1580.0,A,9.4,A
2021-01-02 00:00:00+00:00,4.3,A,10133800,10.1,A,1540.0,A,9.5,A
2021-01-03 00:00:00+00:00,4.3,A,10133800,9.48,A,1520.0,A,9.5,A
2021-01-04 00:00:00+00:00,4.1,A,10133800,10.0,A,1450.0,A,9.7,A
2021-01-05 00:00:00+00:00,3.4,A,10133800,11.2,A,1440.0,A,10.0,A
2021-01-06 00:00:00+00:00,3.1,A,10133800,11.3,A,1650.0,A,10.1,A
2021-01-07 00:00:00+00:00,3.3,A,10133800,10.2,A,1680.0,A,9.9,A
2021-01-08 00:00:00+00:00,3.3,A,10133800,9.58,A,1520.0,A,9.9,A
2021-01-09 00:00:00+00:00,3.4,A,10133800,9.62,A,1450.0,A,9.9,A
2021-01-10 00:00:00+00:00,3.4,A,10133800,9.14,A,1430.0,A,9.9,A
2021-01-11 00:00:00+00:00,3.3,A,10133800,8.15,A,1430.0,A,10.0,A
2021-01-12 00:00:00+00:00,3.3,A,10133800,8.15,A,1410.0,A,10.1,A
2021-01-13 00:00:00+00:00,3.1,A,10133800,9.37,A,1310.0,A,10.0,A
2021-01-14 00:00:00+00:00,2.7,A,10133800,10.8,A,1330.0,A,10.2,A
2021-01-15 00:00:00+00:00,2.8,A,10133800,10.4,A,1380.0,A,10.1,A
2021-01-16 00:00:00+00:00,2.8,A,10133800,12.3,A,1280.0,A,10.2,A
2021-01-17 00:00:00+00:00,2.7,A,10133800,12.7,A,1280.0,A,10.1,A
2021-01-18 00:00:00+00:00,2.2,A,10133800,15.3,A,1230.0,A,10.2,A
2021-01-19 00:00:00+00:00,2.7,A,10133800,11.4,A,1290.0,A,10.2,A
2021-01-20 00:00:00+00:00,2.7,A,10133800,10.1,A,1330.0,A,10.3,A
2021-01-21 00:00:00+00:00,2.5,A,10133800,12.4,A,1270.0,A,10.4,A
2021-01-22 00:00:00+00:00,2.0,A,10133800,15.6,A,1220.0,A,10.2,A
2021-01-23 00:00:00+00:00,2.1,A,10133800,15.8,A,1580.0,A,10.0,A
2021-01-24 00:00:00+00:00,2.1,A,10133800,16.8,A,1820.0,A,10.1,A
2021-01-25 00:00:00+00:00,2.0,A,10133800,15.2,A,1600.0,A,10.1,A
2021-01-26 00:00:00+00:00,2.2,A,10133800,12.9,A,1440.0,A,10.2,A
2021-01-27 00:00:00+00:00,2.2,A,10133800,12.1,A,1460.0,A,10.3,A
2021-01-28 00:00:00+00:00,1.9,A,10133800,13.3,A,1400.0,A,10.3,A
2021-01-29 00:00:00+00:00,1.7,A,10133800,17.6,A,1510.0,A,10.2,A
2021-01-30 00:00:00+00:00,1.7,A,10133800,18.6,A,1750.0,A,10.3,A
2021-01-31 00:00:00+00:00,2.1,A,10133800,14.7,A,1860.0,A,10.3,A
2021-02-01 00:00:00+00:00,2.1,A,10133800,15.2,A,1660.0,A,10.4,A
