datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
1985-12-24 00:00:00+00:00,110.0,A,06294000,110.0,A
1985-12-25 00:00:00+00:00,80.0,A,06294000,80.0,A
1985-12-26 00:00:00+00:00,100.0,A,06294000,100.0,A
1985-12-27 00:00:00+00:00,110.0,A,06294000,110.0,A
1985-12-28 00:00:00+00:00,110.0,A,06294000,110.0,A
1985-12-29 00:00:00+00:00,100.0,A,06294000,100.0,A
1985-12-30 00:00:00+00:00,100.0,A,06294000,100.0,A
1985-12-31 00:00:00+00:00,100.0,A,06294000,100.0,A
1986-01-01 00:00:00+00:00,110.0,A,06294000,110.0,A
1986-01-02 00:00:00+00:00,120.0,A,06294000,120.0,A
1986-01-03 00:00:00+00:00,90.0,A,06294000,90.0,A
1986-01-04 00:00:00+00:00,74.0,A,06294000,74.0,A
1986-01-05 00:00:00+00:00,74.0,A,06294000,74.0,A
1986-01-06 00:00:00+00:00,80.0,A,06294000,80.0,A
1986-01-07 00:00:00+00:00,90.0,A,06294000,90.0,A
1986-01-08 00:00:00+00:00,90.0,A,06294000,90.0,A
1986-01-09 00:00:00+00:00,110.0,A,06294000,110.0,A
1986-01-10 00:00:00+00:00,110.0,A,06294000,110.0,A
1986-01-11 00:00:00+00:00,120.0,A,06294000,120.0,A
1986-01-12 00:00:00+00:00,130.0,A,06294000,130.0,A
1986-01-13 00:00:00+00:00,100.0,A,06294000,100.0,A
1986-01-14 00:00:00+00:00,120.0,A,06294000,120.0,A
1986-01-15 00:00:00+00:00,140.0,A,06294000,140.0,A
1986-01-16 00:00:00+00:00,130.0,A,06294000,130.0,A
1986-01-17 00:00:00+00:00,130.0,A,06294000,130.0,A
1986-01-18 00:00:00+00:00,140.0,A,06294000,140.0,A
1986-01-19 00:00:00+00:00,150.0,A,06294000,150.0,A
1986-01-20 00:00:00+00:00,160.0,A,06294000,160.0,A
1986-01-21 00:00:00+00:00,140.0,A,06294000,140.0,A
1986-01-22 00:00:00+00:00,120.0,A,06294000,120.0,A
1986-01-23 00:00:00+00:00,110.0,A,06294000,110.0,A
1986-01-24 00:00:00+00:00,120.0,A,06294000,120.0,A
1986-01-25 00:00:00+00:00,130.0,A,06294000,130.0,A
1986-01-26 00:00:00+00:00,120.0,A,06294000,120.0,A
1986-01-27 00:00:00+00:00,130.0,A,06294000,130.0,A
1986-01-28 00:00:00+00:00,160.0,A,06294000,160.0,A
1986-01-29 00:00:00+00:00,150.0,A,06294000,150.0,A
1986-01-30 00:00:00+00:00,130.0,A,06294000,130.0,A
1986-01-31 00:00:00+00:00,130.0,A,06294000,130.0,A
1986-02-01 00:00:00+00:00,160.0,A,06294000,160.0,A
1986-02-02 00:00:00+00:00,170.0,A,06294000,170.0,A
1986-02-03 00:00:00+00:00,170.0,A,06294000,170.0,A
1986-02-04 00:00:00+00:00,160.0,A,06294000,160.0,A
1986-02-05 00:00:00+00:00,150.0,A,06294000,150.0,A
1986-02-06 00:00:00+00:00,140.0,A,06294000,140.0,A
1986-02-07 00:00:00+00:00,130.0,A,06294000,130.0,A
1986-02-08 00:00:00+00:00,80.0,A,06294000,80.0,A
1986-02-09 00:00:00+00:00,64.0,A,06294000,64.0,A
1986-02-10 00:00:00+00:00,64.0,A,06294000,64.0,A
1986-02-11 00:00:00+00:00,60.0,A,06294000,60.0,A
1986-02-12 00:00:00+00:00,70.0,A,06294000,70.0,A
1986-02-13 00:00:00+00:00,80.0,A,06294000,80.0,A
1986-02-14 00:00:00+00:00,110.0,A,06294000,110.0,A
1986-02-15 00:00:00+00:00,120.0,A,06294000,120.0,A
1986-02-16 00:00:00+00:00,130.0,A,06294000,130.0,A
1986-02-17 00:00:00+00:00,120.0,A,06294000,120.0,A
1986-02-18 00:00:00+00:00,100.0,A,06294000,100.0,A
1986-02-19 00:00:00+00:00,90.0,A,06294000,90.0,A
1986-02-20 00:00:00+00:00,80.0,A,06294000,80.0,A
1986-02-21 00:00:00+00:00,90.0,A,06294000,90.0,A
1986-02-22 00:00:00+00:00,110.0,A,06294000,110.0,A
1986-02-23 00:00:00+00:00,150.0,A,06294000,150.0,A
1986-02-24 00:00:00+00:00,300.0,A,06294000,300.0,A
1986-02-25 00:00:00+00:00,562.0,A,06294000,562.0,A
1986-02-26 00:00:00+00:00,810.0,A,06294000,810.0,A
1986-02-27 00:00:00+00:00,905.0,A,06294000,905.0,A
1986-02-28 00:00:00+00:00,954.0,A,06294000,954.0,A
1986-03-01 00:00:00+00:00,904.0,A,06294000,904.0,A
1986-03-02 00:00:00+00:00,836.0,A,06294000,836.0,A
1986-03-03 00:00:00+00:00,732.0,A,06294000,732.0,A
1986-03-04 00:00:00+00:00,589.0,A,06294000,589.0,A
1986-03-05 00:00:00+00:00,481.0,A,06294000,481.0,A
1986-03-06 00:00:00+00:00,417.0,A,06294000,417.0,A
1986-03-07 00:00:00+00:00,374.0,A,06294000,374.0,A
1986-03-08 00:00:00+00:00,304.0,A,06294000,304.0,A
1986-03-09 00:00:00+00:00,265.0,A,06294000,265.0,A
1986-03-10 00:00:00+00:00,255.0,A,06294000,255.0,A
1986-03-11 00:00:00+00:00,243.0,A,06294000,243.0,A
1986-03-12 00:00:00+00:00,226.0,A,06294000,226.0,A
1986-03-13 00:00:00+00:00,209.0,A,06294000,209.0,A
1986-03-14 00:00:00+00:00,202.0,A,06294000,202.0,A
1986-03-15 00:00:00+00:00,205.0,A,06294000,205.0,A
1986-03-16 00:00:00+00:00,198.0,A,06294000,198.0,A
1986-03-17 00:00:00+00:00,191.0,A,06294000,191.0,A
1986-03-18 00:00:00+00:00,196.0,A,06294000,196.0,A
1986-03-19 00:00:00+00:00,209.0,A,06294000,209.0,A
1986-03-20 00:00:00+00:00,214.0,A,06294000,214.0,A
1986-03-21 00:00:00+00:00,226.0,A,06294000,226.0,A
1986-03-22 00:00:00+00:00,252.0,A,06294000,252.0,A
1986-03-23 00:00:00+00:00,276.0,A,06294000,276.0,A
1986-03-24 00:00:00+00:00,294.0,A,06294000,294.0,A
1986-03-25 00:00:00+00:00,252.0,A,06294000,252.0,A
1986-03-26 00:00:00+00:00,225.0,A,06294000,225.0,A
1986-03-27 00:00:00+00:00,216.0,A,06294000,216.0,A
1986-03-28 00:00:00+00:00,199.0,A,06294000,199.0,A
1986-03-29 00:00:00+00:00,189.0,A,06294000,189.0,A
1986-03-30 00:00:00+00:00,186.0,A,06294000,186.0,A
1986-03-31 00:00:00+00:00,189.0,A,06294000,189.0,A
1986-04-01 00:00:00+00:00,192.0,A,06294000,192.0,A
1986-04-02 00:00:00+00:00,197.0,A,06294000,197.0,A
1986-04-03 00:00:00+00:00,193.0,A,06294000,193.0,A
1986-04-04 00:00:00+00:00,194.0,A,06294000,194.0,A
1986-04-05 00:00:00+00:00,190.0,A,06294000,190.0,A
1986-04-06 00:00:00+00:00,188.0,A,06294000,188.0,A
1986-04-07 00:00:00+00:00,185.0,A,06294000,185.0,A
1986-04-08 00:00:00+00:00,179.0,A,06294000,179.0,A
1986-04-09 00:00:00+00:00,179.0,A,06294000,179.0,A
1986-04-10 00:00:00+00:00,181.0,A,06294000,181.0,A
1986-04-11 00:00:00+00:00,188.0,A,06294000,188.0,A
1986-04-12 00:00:00+00:00,196.0,A,06294000,196.0,A
1986-04-13 00:00:00+00:00,207.0,A,06294000,207.0,A
1986-04-14 00:00:00+00:00,212.0,A,06294000,212.0,A
1986-04-15 00:00:00+00:00,211.0,A,06294000,211.0,A
1986-04-16 00:00:00+00:00,210.0,A,06294000,210.0,A
1986-04-17 00:00:00+00:00,243.0,A,06294000,243.0,A
1986-04-18 00:00:00+00:00,282.0,A,06294000,282.0,A
1986-04-19 00:00:00+00:00,295.0,A,06294000,295.0,A
1986-04-20 00:00:00+00:00,256.0,A,06294000,256.0,A
1986-04-21 00:00:00+00:00,230.0,A,06294000,230.0,A
1986-04-22 00:00:00+00:00,220.0,A,06294000,220.0,A
1986-04-23 00:00:00+00:00,215.0,A,06294000,215.0,A
1986-04-24 00:00:00+00:00,231.0,A,06294000,231.0,A
1986-04-25 00:00:00+00:00,265.0,A,06294000,265.0,A
1986-04-26 00:00:00+00:00,305.0,A,06294000,305.0,A
1986-04-27 00:00:00+00:00,315.0,A,06294000,315.0,A
1986-04-28 00:00:00+00:00,336.0,A,06294000,336.0,A
1986-04-29 00:00:00+00:00,337.0,A,06294000,337.0,A
1986-04-30 00:00:00+00:00,298.0,A,06294000,298.0,A
1986-05-01 00:00:00+00:00,275.0,A,06294000,275.0,A
1986-05-02 00:00:00+00:00,262.0,A,06294000,262.0,A
1986-05-03 00:00:00+00:00,251.0,A,06294000,251.0,A
1986-05-04 00:00:00+00:00,261.0,A,06294000,261.0,A
1986-05-05 00:00:00+00:00,333.0,A,06294000,333.0,A
1986-05-06 00:00:00+00:00,438.0,A,06294000,438.0,A
1986-05-07 00:00:00+00:00,478.0,A,06294000,478.0,A
1986-05-08 00:00:00+00:00,454.0,A,06294000,454.0,A
1986-05-09 00:00:00+00:00,534.0,A,06294000,534.0,A
1986-05-10 00:00:00+00:00,833.0,A,06294000,833.0,A
1986-05-11 00:00:00+00:00,1150.0,A,06294000,1150.0,A
1986-05-12 00:00:00+00:00,1100.0,A,06294000,1100.0,A
1986-05-13 00:00:00+00:00,799.0,A,06294000,799.0,A
1986-05-14 00:00:00+00:00,598.0,A,06294000,598.0,A
1986-05-15 00:00:00+00:00,505.0,A,06294000,505.0,A
1986-05-16 00:00:00+00:00,468.0,A,06294000,468.0,A
1986-05-17 00:00:00+00:00,442.0,A,06294000,442.0,A
1986-05-18 00:00:00+00:00,408.0,A,06294000,408.0,A
1986-05-19 00:00:00+00:00,393.0,A,06294000,393.0,A
1986-05-20 00:00:00+00:00,381.0,A,06294000,381.0,A
1986-05-21 00:00:00+00:00,371.0,A,06294000,371.0,A
1986-05-22 00:00:00+00:00,418.0,A,06294000,418.0,A
1986-05-23 00:00:00+00:00,542.0,A,06294000,542.0,A
1986-05-24 00:00:00+00:00,664.0,A,06294000,664.0,A
1986-05-25 00:00:00+00:00,624.0,A,06294000,624.0,A
1986-05-26 00:00:00+00:00,580.0,A,06294000,580.0,A
1986-05-27 00:00:00+00:00,595.0,A,06294000,595.0,A
1986-05-28 00:00:00+00:00,668.0,A,06294000,668.0,A
1986-05-29 00:00:00+00:00,786.0,A,06294000,786.0,A
1986-05-30 00:00:00+00:00,839.0,A,06294000,839.0,A
1986-05-31 00:00:00+00:00,911.0,A,06294000,911.0,A
1986-06-01 00:00:00+00:00,983.0,A,06294000,983.0,A
1986-06-02 00:00:00+00:00,1030.0,A,06294000,1030.0,A
1986-06-03 00:00:00+00:00,1100.0,A,06294000,1100.0,A
1986-06-04 00:00:00+00:00,1520.0,A,06294000,1520.0,A
1986-06-05 00:00:00+00:00,1920.0,A,06294000,1920.0,A
1986-06-06 00:00:00+00:00,2420.0,A,06294000,2420.0,A
1986-06-07 00:00:00+00:00,2250.0,A,06294000,2250.0,A
1986-06-08 00:00:00+00:00,2170.0,A,06294000,2170.0,A
1986-06-09 00:00:00+00:00,1920.0,A,06294000,1920.0,A
1986-06-10 00:00:00+00:00,1800.0,A,06294000,1800.0,A
1986-06-11 00:00:00+00:00,1940.0,A,06294000,1940.0,A
1986-06-12 00:00:00+00:00,1690.0,A,06294000,1690.0,A
1986-06-13 00:00:00+00:00,1410.0,A,06294000,1410.0,A
1986-06-14 00:00:00+00:00,1250.0,A,06294000,1250.0,A
1986-06-15 00:00:00+00:00,1120.0,A,06294000,1120.0,A
1986-06-16 00:00:00+00:00,997.0,A,06294000,997.0,A
1986-06-17 00:00:00+00:00,908.0,A,06294000,908.0,A
1986-06-18 00:00:00+00:00,812.0,A,06294000,812.0,A
1986-06-19 00:00:00+00:00,723.0,A,06294000,723.0,A
1986-06-20 00:00:00+00:00,660.0,A,06294000,660.0,A
1986-06-21 00:00:00+00:00,598.0,A,06294000,598.0,A
1986-06-22 00:00:00+00:00,545.0,A,06294000,545.0,A
1986-06-23 00:00:00+00:00,499.0,A,06294000,499.0,A
1986-06-24 00:00:00+00:00,447.0,A,06294000,447.0,A
1986-06-25 00:00:00+00:00,391.0,A,06294000,391.0,A
1986-06-26 00:00:00+00:00,358.0,A,06294000,358.0,A
1986-06-27 00:00:00+00:00,334.0,A,06294000,334.0,A
1986-06-28 00:00:00+00:00,313.0,A,06294000,313.0,A
1986-06-29 00:00:00+00:00,305.0,A,06294000,305.0,A
1986-06-30 00:00:00+00:00,296.0,A,06294000,296.0,A
1986-07-01 00:00:00+00:00,272.0,A,06294000,272.0,A
1986-07-02 00:00:00+00:00,254.0,A,06294000,254.0,A
1986-07-03 00:00:00+00:00,222.0,A,06294000,222.0,A
1986-07-04 00:00:00+00:00,209.0,A,06294000,209.0,A
1986-07-05 00:00:00+00:00,207.0,A,06294000,207.0,A
1986-07-06 00:00:00+00:00,206.0,A,06294000,206.0,A
1986-07-07 00:00:00+00:00,195.0,A,06294000,195.0,A
1986-07-08 00:00:00+00:00,178.0,A,06294000,178.0,A
1986-07-09 00:00:00+00:00,160.0,A,06294000,160.0,A
1986-07-10 00:00:00+00:00,153.0,A,06294000,153.0,A
1986-07-11 00:00:00+00:00,147.0,A,06294000,147.0,A
1986-07-12 00:00:00+00:00,144.0,A,06294000,144.0,A
1986-07-13 00:00:00+00:00,146.0,A,06294000,146.0,A
1986-07-14 00:00:00+00:00,152.0,A,06294000,152.0,A
1986-07-15 00:00:00+00:00,147.0,A,06294000,147.0,A
1986-07-16 00:00:00+00:00,140.0,A,06294000,140.0,A
1986-07-17 00:00:00+00:00,126.0,A,06294000,126.0,A
1986-07-18 00:00:00+00:00,137.0,A,06294000,137.0,A
1986-07-19 00:00:00+00:00,136.0,A,06294000,136.0,A
1986-07-20 00:00:00+00:00,127.0,A,06294000,127.0,A
1986-07-21 00:00:00+00:00,131.0,A,06294000,131.0,A
