datetime,00060_Mean,00060_Mean_cd,site_no,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
1985-10-01 00:00:00+00:00,81.1,A,10174500,18.0,A,3.9,A
1985-10-02 00:00:00+00:00,84.5,A,10174500,19.0,A,4.3,A
1985-10-03 00:00:00+00:00,84.5,A,10174500,18.0,A,4.1,A
1985-10-04 00:00:00+00:00,79.7,A,10174500,17.0,A,3.7,A
1985-10-05 00:00:00+00:00,79.0,A,10174500,17.0,A,3.6,A
1985-10-06 00:00:00+00:00,78.3,A,10174500,16.0,A,3.4,A
1985-10-07 00:00:00+00:00,86.3,A,10174500,25.0,A,5.8,A
1985-10-08 00:00:00+00:00,95.6,A,10174500,40.0,A,10.0,A
1985-10-09 00:00:00+00:00,102.0,A,10174500,40.0,A,11.0,A
1985-10-10 00:00:00+00:00,105.0,A,10174500,27.0,A,7.7,A
1985-10-11 00:00:00+00:00,96.2,A,10174500,21.0,A,5.4,A
1985-10-12 00:00:00+00:00,85.8,A,10174500,20.0,A,4.6,A
1985-10-13 00:00:00+00:00,81.8,A,10174500,18.0,A,4.0,A
1985-10-14 00:00:00+00:00,81.8,A,10174500,17.0,A,3.8,A
1985-10-15 00:00:00+00:00,79.8,A,10174500,16.0,A,3.5,A
1985-10-16 00:00:00+00:00,79.8,A,10174500,15.0,A,3.2,A
1985-10-17 00:00:00+00:00,77.9,A,10174500,14.0,A,2.9,A
1985-10-18 00:00:00+00:00,77.9,A,10174500,13.0,A,2.7,A
1985-10-19 00:00:00+00:00,76.0,A,10174500,11.0,A,2.3,A
1985-10-20 00:00:00+00:00,76.0,A,10174500,11.0,A,2.3,A
1985-10-21 00:00:00+00:00,76.0,A,10174500,10.0,A,2.1,A
1985-10-22 00:00:00+00:00,86.3,A,10174500,15.0,A,3.5,A
1985-10-23 00:00:00+00:00,80.4,A,10174500,16.0,A,3.5,A
1985-10-24 00:00:00+00:00,79.8,A,10174500,14.0,A,3.0,A
