datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_tdg_Mean,00047_tdg_Mean_cd,00060_Mean,00060_Mean_cd
2017-11-06 00:00:00+00:00,11.9,A,14150000,751.0,A,736.0,A,2860.0,A
2017-11-07 00:00:00+00:00,11.5,A,14150000,748.0,A,734.0,A,3770.0,A
2017-11-08 00:00:00+00:00,11.4,A,14150000,739.0,A,731.0,A,3600.0,A
2017-11-09 00:00:00+00:00,11.5,A,14150000,741.0,A,734.0,A,3140.0,A
2017-11-10 00:00:00+00:00,11.5,A,14150000,744.0,A,734.0,A,3490.0,A
2017-11-11 00:00:00+00:00,11.4,A,14150000,747.0,A,737.0,A,3480.0,A
2017-11-12 00:00:00+00:00,11.4,A,14150000,744.0,A,738.0,A,3450.0,A
2017-11-13 00:00:00+00:00,11.3,A,14150000,746.0,A,738.0,A,3430.0,A
2017-11-14 00:00:00+00:00,11.1,A,14150000,748.0,A,739.0,A,3430.0,A
2017-11-15 00:00:00+00:00,10.9,A,14150000,739.0,A,735.0,A,3340.0,A
2017-11-16 00:00:00+00:00,10.8,A,14150000,740.0,A,734.0,A,3690.0,A
2017-11-17 00:00:00+00:00,10.6,A,14150000,751.0,A,738.0,A,3470.0,A
2017-11-18 00:00:00+00:00,10.3,A,14150000,752.0,A,749.0,A,4520.0,A
2017-11-19 00:00:00+00:00,10.1,A,14150000,746.0,A,747.0,A,4130.0,A
2017-11-20 00:00:00+00:00,10.1,A,14150000,742.0,A,738.0,A,4260.0,A
2017-11-21 00:00:00+00:00,10.4,A,14150000,746.0,A,769.0,A,5460.0,A
2017-11-22 00:00:00+00:00,10.4,A,14150000,747.0,A,779.0,A,5670.0,A
2017-11-23 00:00:00+00:00,10.3,A,14150000,747.0,A,782.0,A,5770.0,A
2017-11-24 00:00:00+00:00,10.1,A,14150000,750.0,A,785.0,A,5900.0,A
2017-11-25 00:00:00+00:00,9.8,A,14150000,743.0,A,818.0,A,8910.0,A
2017-11-26 00:00:00+00:00,9.8,A,14150000,739.0,A,814.0,A,9030.0,A
2017-11-27 00:00:00+00:00,9.6,A,14150000,749.0,A,821.0,A,9010.0,A
2017-11-28 00:00:00+00:00,9.2,A,14150000,750.0,A,821.0,A,8990.0,A
2017-11-29 00:00:00+00:00,9.1,A,14150000,755.0,A,826.0,A,9030.0,A
2017-11-30 00:00:00+00:00,9.0,A,14150000,751.0,A,823.0,A,9060.0,A
2017-12-01 00:00:00+00:00,8.9,A,14150000,749.0,A,822.0,A,9060.0,A
2017-12-02 00:00:00+00:00,8.7,A,14150000,745.0,A,820.0,A,8960.0,A
2017-12-03 00:00:00+00:00,8.5,A,14150000,752.0,A,825.0,A,8310.0,A
2017-12-04 00:00:00+00:00,8.3,A,14150000,758.0,A,802.0,A,6500.0,A
2017-12-05 00:00:00+00:00,8.1,A,14150000,757.0,A,768.0,A,5300.0,A
2017-12-06 00:00:00+00:00,7.8,A,14150000,757.0,A,752.0,A,4150.0,A
2017-12-07 00:00:00+00:00,7.6,A,14150000,758.0,A,742.0,A,3340.0,A
2017-12-08 00:00:00+00:00,7.4,A,14150000,758.0,A,742.0,A,2770.0,A
2017-12-09 00:00:00+00:00,7.3,A,14150000,757.0,A,741.0,A,2440.0,A
2017-12-10 00:00:00+00:00,7.1,A,14150000,755.0,A,741.0,A,1580.0,A
2017-12-11 00:00:00+00:00,6.9,A,14150000,756.0,A,741.0,A,1550.0,A
2017-12-12 00:00:00+00:00,6.7,A,14150000,756.0,A,741.0,A,1550.0,A
2017-12-13 00:00:00+00:00,6.5,A,14150000,754.0,A,739.0,A,1550.0,A
2017-12-14 00:00:00+00:00,6.4,A,14150000,753.0,A,738.0,A,1550.0,A
2017-12-15 00:00:00+00:00,6.4,A,14150000,753.0,A,737.0,A,1540.0,A
2017-12-16 00:00:00+00:00,6.4,A,14150000,755.0,A,740.0,A,1530.0,A
2017-12-17 00:00:00+00:00,6.3,A,14150000,752.0,A,739.0,A,1530.0,A
2017-12-18 00:00:00+00:00,6.4,A,14150000,751.0,A,739.0,A,1750.0,A
2017-12-19 00:00:00+00:00,6.4,A,14150000,743.0,A,734.0,A,2300.0,A
2017-12-20 00:00:00+00:00,6.4,A,14150000,751.0,A,739.0,A,2090.0,A
2017-12-21 00:00:00+00:00,6.3,A,14150000,756.0,A,743.0,A,1980.0,A
2017-12-22 00:00:00+00:00,6.2,A,14150000,753.0,A,741.0,A,1960.0,A
2017-12-23 00:00:00+00:00,6.2,A,14150000,754.0,A,743.0,A,1960.0,A
2017-12-24 00:00:00+00:00,6.1,A,14150000,751.0,A,741.0,A,1920.0,A
2017-12-25 00:00:00+00:00,6.2,A,14150000,753.0,A,744.0,A,1810.0,A
2017-12-26 00:00:00+00:00,6.0,A,14150000,753.0,A,742.0,A,1670.0,A
2017-12-27 00:00:00+00:00,6.2,A,14150000,754.0,A,745.0,A,1600.0,A
2017-12-28 00:00:00+00:00,6.0,A,14150000,751.0,A,742.0,A,1650.0,A
2017-12-29 00:00:00+00:00,6.3,A,14150000,748.0,A,745.0,A,1690.0,A
2017-12-30 00:00:00+00:00,6.3,A,14150000,752.0,A,747.0,A,1710.0,A
2017-12-31 00:00:00+00:00,6.1,A,14150000,750.0,A,743.0,A,2020.0,A
2018-01-01 00:00:00+00:00,6.0,A,14150000,754.0,A,744.0,A,1850.0,A
2018-01-02 00:00:00+00:00,5.9,A,14150000,753.0,A,744.0,"A, [4]",1660.0,A
2018-01-03 00:00:00+00:00,5.8,A,14150000,748.0,"A, [4]",745.0,"A, [4]",1640.0,A
2018-01-04 00:00:00+00:00,5.8,A,14150000,746.0,A,744.0,A,1720.0,A
2018-01-05 00:00:00+00:00,6.0,A,14150000,748.0,A,746.0,A,1760.0,A
2018-01-06 00:00:00+00:00,6.0,A,14150000,753.0,A,749.0,A,1760.0,A
2018-01-07 00:00:00+00:00,6.0,A,14150000,748.0,A,746.0,A,1810.0,A
2018-01-08 00:00:00+00:00,6.1,A,14150000,740.0,A,744.0,A,1830.0,A
2018-01-09 00:00:00+00:00,6.1,A,14150000,740.0,A,742.0,A,1820.0,A
2018-01-10 00:00:00+00:00,6.2,A,14150000,747.0,A,748.0,A,1870.0,A
2018-01-11 00:00:00+00:00,6.3,A,14150000,747.0,A,749.0,A,1880.0,A
2018-01-12 00:00:00+00:00,6.4,A,14150000,755.0,A,755.0,A,1880.0,A
2018-01-13 00:00:00+00:00,6.5,A,14150000,754.0,A,755.0,A,1890.0,A
2018-01-14 00:00:00+00:00,6.4,A,14150000,749.0,A,751.0,A,1900.0,A
2018-01-15 00:00:00+00:00,6.5,A,14150000,745.0,A,750.0,A,1880.0,A
2018-01-16 00:00:00+00:00,6.6,A,14150000,751.0,A,754.0,A,1820.0,A
2018-01-17 00:00:00+00:00,6.7,A,14150000,745.0,A,751.0,A,2860.0,A
2018-01-18 00:00:00+00:00,6.8,A,14150000,744.0,A,750.0,A,3930.0,A
2018-01-19 00:00:00+00:00,6.7,A,14150000,746.0,A,750.0,A,3860.0,A
2018-01-20 00:00:00+00:00,6.7,A,14150000,750.0,A,750.0,A,3810.0,A
2018-01-21 00:00:00+00:00,6.6,A,14150000,747.0,A,748.0,A,4060.0,A
2018-01-22 00:00:00+00:00,6.7,A,14150000,753.0,A,751.0,A,4060.0,A
2018-01-23 00:00:00+00:00,6.7,A,14150000,747.0,A,747.0,A,4050.0,A
2018-01-24 00:00:00+00:00,6.7,A,14150000,740.0,A,744.0,A,4070.0,A
2018-01-25 00:00:00+00:00,6.6,A,14150000,743.0,A,745.0,A,4040.0,A
2018-01-26 00:00:00+00:00,6.6,A,14150000,751.0,A,748.0,A,3880.0,A
2018-01-27 00:00:00+00:00,6.6,A,14150000,752.0,A,748.0,A,3850.0,A
2018-01-28 00:00:00+00:00,6.8,A,14150000,755.0,A,753.0,A,4050.0,A
2018-01-29 00:00:00+00:00,6.9,A,14150000,750.0,A,752.0,A,3660.0,A
2018-01-30 00:00:00+00:00,6.9,A,14150000,752.0,A,753.0,A,3950.0,A
2018-01-31 00:00:00+00:00,6.8,A,14150000,752.0,A,752.0,A,3490.0,A
2018-02-01 00:00:00+00:00,6.8,A,14150000,751.0,A,751.0,A,3240.0,A
2018-02-02 00:00:00+00:00,6.9,A,14150000,754.0,A,753.0,A,3780.0,A
2018-02-03 00:00:00+00:00,7.1,A,14150000,755.0,A,756.0,A,3830.0,A
2018-02-04 00:00:00+00:00,7.2,A,14150000,752.0,A,756.0,A,3870.0,A
2018-02-05 00:00:00+00:00,7.4,A,14150000,752.0,A,758.0,A,3930.0,A
2018-02-06 00:00:00+00:00,7.4,A,14150000,754.0,A,758.0,A,3220.0,A
2018-02-07 00:00:00+00:00,7.3,A,14150000,755.0,A,759.0,A,2140.0,A
2018-02-08 00:00:00+00:00,7.4,A,14150000,753.0,A,757.0,A,1520.0,A
2018-02-09 00:00:00+00:00,7.5,A,14150000,752.0,A,757.0,A,1510.0,A
2018-02-10 00:00:00+00:00,7.4,A,14150000,753.0,A,758.0,A,1500.0,A
2018-02-11 00:00:00+00:00,7.3,A,14150000,745.0,A,750.0,A,1500.0,A
2018-02-12 00:00:00+00:00,7.3,A,14150000,750.0,A,754.0,A,1490.0,A
2018-02-13 00:00:00+00:00,7.0,A,14150000,751.0,A,754.0,A,1320.0,A
2018-02-14 00:00:00+00:00,7.0,A,14150000,750.0,A,751.0,A,1230.0,A
2018-02-15 00:00:00+00:00,7.2,A,14150000,757.0,A,758.0,A,1230.0,A
2018-02-16 00:00:00+00:00,7.1,A,14150000,755.0,A,755.0,A,1240.0,A
2018-02-17 00:00:00+00:00,7.3,A,14150000,747.0,A,753.0,A,1240.0,A
2018-02-18 00:00:00+00:00,7.0,A,14150000,742.0,A,746.0,A,1240.0,A
2018-02-19 00:00:00+00:00,6.7,A,14150000,749.0,A,745.0,A,1250.0,A
2018-02-20 00:00:00+00:00,6.6,A,14150000,750.0,A,749.0,A,1250.0,A
2018-02-21 00:00:00+00:00,6.3,A,14150000,752.0,A,746.0,A,1250.0,A
2018-02-22 00:00:00+00:00,6.1,A,14150000,751.0,A,744.0,A,1260.0,A
2018-02-23 00:00:00+00:00,6.0,A,14150000,757.0,A,749.0,A,1270.0,A
2018-02-24 00:00:00+00:00,6.2,A,14150000,752.0,A,747.0,A,1270.0,A
2018-02-25 00:00:00+00:00,6.2,A,14150000,748.0,A,745.0,A,1270.0,A
2018-02-26 00:00:00+00:00,6.2,A,14150000,750.0,A,748.0,A,1270.0,A
2018-02-27 00:00:00+00:00,6.1,A,14150000,751.0,A,749.0,A,1270.0,A
2018-02-28 00:00:00+00:00,6.1,A,14150000,742.0,A,743.0,"A, [4]",1270.0,A
2018-03-01 00:00:00+00:00,6.2,A,14150000,,,,,1240.0,A
2018-03-02 00:00:00+00:00,6.3,A,14150000,,,,,1230.0,A
2018-03-03 00:00:00+00:00,6.2,A,14150000,,,,,1250.0,A
2018-03-04 00:00:00+00:00,6.3,A,14150000,,,,,1280.0,A
2018-03-05 00:00:00+00:00,6.4,A,14150000,,,,,1300.0,A
2018-03-06 00:00:00+00:00,6.4,A,14150000,,,,,1280.0,A
2018-03-07 00:00:00+00:00,6.6,A,14150000,,,,,1280.0,A
2018-03-08 00:00:00+00:00,6.9,A,14150000,,,,,1300.0,A
2018-03-09 00:00:00+00:00,7.0,A,14150000,,,,,1300.0,A
2018-03-10 00:00:00+00:00,6.9,A,14150000,,,,,1290.0,A
2018-03-11 00:00:00+00:00,7.3,A,14150000,,,,,1300.0,A
2018-03-12 00:00:00+00:00,7.6,A,14150000,,,,,1300.0,A
2018-03-13 00:00:00+00:00,7.5,A,14150000,740.0,A,750.0,A,1300.0,A
2018-03-14 00:00:00+00:00,7.8,A,14150000,744.0,A,756.0,A,1290.0,A
2018-03-15 00:00:00+00:00,7.8,A,14150000,740.0,A,752.0,A,1280.0,A
2018-03-16 00:00:00+00:00,7.7,A,14150000,741.0,A,753.0,A,1280.0,A
2018-03-17 00:00:00+00:00,7.6,A,14150000,746.0,A,753.0,A,1270.0,A
2018-03-18 00:00:00+00:00,7.9,A,14150000,750.0,A,759.0,A,1270.0,A
2018-03-19 00:00:00+00:00,7.8,A,14150000,750.0,A,785.0,A,1260.0,A
2018-03-20 00:00:00+00:00,8.0,A,14150000,745.0,A,799.0,A,1220.0,A
2018-03-21 00:00:00+00:00,8.2,A,14150000,738.0,A,789.0,A,1230.0,A
2018-03-22 00:00:00+00:00,8.1,A,14150000,740.0,A,788.0,A,1240.0,A
2018-03-23 00:00:00+00:00,7.8,A,14150000,742.0,A,787.0,A,1240.0,A
2018-03-24 00:00:00+00:00,7.8,A,14150000,743.0,A,791.0,A,1220.0,A
2018-03-25 00:00:00+00:00,7.8,A,14150000,,,801.0,A,1320.0,A
2018-03-26 00:00:00+00:00,7.7,A,14150000,,,808.0,A,1370.0,A
2018-03-27 00:00:00+00:00,8.1,A,14150000,757.0,A,812.0,A,1360.0,A
2018-03-28 00:00:00+00:00,8.3,A,14150000,756.0,A,813.0,A,1340.0,A
2018-03-29 00:00:00+00:00,8.0,A,14150000,754.0,A,801.0,A,1320.0,A
2018-03-30 00:00:00+00:00,8.5,A,14150000,751.0,A,764.0,A,1300.0,A
2018-03-31 00:00:00+00:00,8.4,A,14150000,750.0,A,762.0,A,1270.0,A
2018-04-01 00:00:00+00:00,8.3,A,14150000,747.0,A,757.0,A,1300.0,A
2018-04-02 00:00:00+00:00,8.5,A,14150000,749.0,"A, [4]",761.0,A,1300.0,A
2018-04-03 00:00:00+00:00,8.3,A,14150000,,,756.0,"A, [4]",1300.0,A
2018-04-04 00:00:00+00:00,9.0,A,14150000,747.0,A,760.0,"A, [4]",1320.0,A
2018-04-05 00:00:00+00:00,8.8,A,14150000,744.0,A,754.0,A,1260.0,A
2018-04-06 00:00:00+00:00,9.5,A,14150000,739.0,A,758.0,A,1240.0,A
2018-04-07 00:00:00+00:00,9.5,A,14150000,737.0,A,754.0,A,1220.0,A
2018-04-08 00:00:00+00:00,9.3,A,14150000,750.0,A,759.0,A,1210.0,A
2018-04-09 00:00:00+00:00,9.7,A,14150000,748.0,A,763.0,A,1250.0,A
2018-04-10 00:00:00+00:00,9.5,A,14150000,745.0,A,756.0,A,1220.0,A
2018-04-11 00:00:00+00:00,9.4,A,14150000,741.0,A,750.0,A,1190.0,A
2018-04-12 00:00:00+00:00,9.2,A,14150000,750.0,A,754.0,A,1220.0,A
2018-04-13 00:00:00+00:00,9.1,A,14150000,756.0,A,756.0,A,1250.0,A
2018-04-14 00:00:00+00:00,9.2,A,14150000,752.0,A,759.0,A,1280.0,A
2018-04-15 00:00:00+00:00,9.0,A,14150000,740.0,A,749.0,A,1270.0,A
2018-04-16 00:00:00+00:00,9.0,A,14150000,745.0,A,753.0,A,1270.0,A
2018-04-17 00:00:00+00:00,9.0,A,14150000,752.0,A,758.0,A,1260.0,A
2018-04-18 00:00:00+00:00,9.1,A,14150000,749.0,A,756.0,A,1270.0,A
2018-04-19 00:00:00+00:00,9.3,A,14150000,751.0,A,761.0,A,1280.0,A
2018-04-20 00:00:00+00:00,9.5,A,14150000,752.0,A,762.0,A,1280.0,A
2018-04-21 00:00:00+00:00,9.6,A,14150000,755.0,A,765.0,A,1280.0,A
2018-04-22 00:00:00+00:00,9.7,A,14150000,753.0,A,764.0,A,1280.0,A
2018-04-23 00:00:00+00:00,10.1,A,14150000,749.0,A,764.0,A,1280.0,A
2018-04-24 00:00:00+00:00,10.8,A,14150000,746.0,A,764.0,A,1280.0,A
2018-04-25 00:00:00+00:00,11.0,A,14150000,746.0,A,764.0,A,1260.0,A
2018-04-26 00:00:00+00:00,10.7,A,14150000,745.0,A,762.0,A,1250.0,A
2018-04-27 00:00:00+00:00,10.1,A,14150000,746.0,A,756.0,A,1230.0,A
2018-04-28 00:00:00+00:00,10.1,A,14150000,746.0,A,757.0,A,1230.0,A
2018-04-29 00:00:00+00:00,10.2,A,14150000,748.0,A,760.0,A,1240.0,A
2018-04-30 00:00:00+00:00,10.2,A,14150000,750.0,A,760.0,A,1260.0,A
2018-05-01 00:00:00+00:00,10.1,A,14150000,748.0,A,763.0,A,1260.0,A
2018-05-02 00:00:00+00:00,10.5,A,14150000,748.0,A,770.0,A,1260.0,A
2018-05-03 00:00:00+00:00,10.6,A,14150000,750.0,A,770.0,A,1310.0,A
2018-05-04 00:00:00+00:00,10.6,A,14150000,752.0,A,769.0,A,1330.0,A
2018-05-05 00:00:00+00:00,10.6,A,14150000,747.0,A,767.0,A,1290.0,A
2018-05-06 00:00:00+00:00,10.2,A,14150000,748.0,A,761.0,A,1250.0,A
2018-05-07 00:00:00+00:00,10.7,A,14150000,751.0,A,769.0,A,1230.0,A
2018-05-08 00:00:00+00:00,10.6,A,14150000,747.0,A,763.0,A,1310.0,A
2018-05-09 00:00:00+00:00,10.7,A,14150000,748.0,A,766.0,A,1870.0,A
2018-05-10 00:00:00+00:00,10.8,A,14150000,750.0,A,767.0,A,2330.0,A
2018-05-11 00:00:00+00:00,10.7,A,14150000,751.0,A,767.0,A,3280.0,A
2018-05-12 00:00:00+00:00,10.5,A,14150000,746.0,A,765.0,A,3630.0,A
2018-05-13 00:00:00+00:00,10.6,A,14150000,744.0,A,766.0,A,3690.0,A
2018-05-14 00:00:00+00:00,10.3,A,14150000,744.0,A,766.0,A,3760.0,A
2018-05-15 00:00:00+00:00,10.2,A,14150000,746.0,A,766.0,A,3660.0,A
2018-05-16 00:00:00+00:00,10.4,A,14150000,748.0,A,789.0,A,3610.0,A
2018-05-17 00:00:00+00:00,10.0,A,14150000,748.0,A,794.0,A,3820.0,A
2018-05-18 00:00:00+00:00,10.1,A,14150000,747.0,A,790.0,A,3630.0,A
2018-05-19 00:00:00+00:00,10.2,A,14150000,746.0,A,763.0,A,3470.0,A
2018-05-20 00:00:00+00:00,10.0,A,14150000,747.0,A,763.0,A,3670.0,A
2018-05-21 00:00:00+00:00,10.3,A,14150000,746.0,A,764.0,"A, [4]",3660.0,A
2018-05-22 00:00:00+00:00,10.3,A,14150000,742.0,A,764.0,"A, [4]",3670.0,A
2018-05-23 00:00:00+00:00,10.3,A,14150000,743.0,A,765.0,A,3660.0,A
2018-05-24 00:00:00+00:00,10.4,A,14150000,747.0,A,766.0,A,3680.0,A
2018-05-25 00:00:00+00:00,10.3,A,14150000,747.0,A,761.0,A,3730.0,A
2018-05-26 00:00:00+00:00,10.3,A,14150000,751.0,A,763.0,A,3710.0,A
2018-05-27 00:00:00+00:00,10.6,A,14150000,751.0,A,764.0,A,3610.0,A
2018-05-28 00:00:00+00:00,10.8,A,14150000,750.0,A,767.0,A,3780.0,A
2018-05-29 00:00:00+00:00,10.9,A,14150000,748.0,A,765.0,A,3710.0,A
2018-05-30 00:00:00+00:00,10.8,A,14150000,744.0,A,762.0,A,3410.0,A
2018-05-31 00:00:00+00:00,11.0,A,14150000,746.0,A,761.0,A,3200.0,A
2018-06-01 00:00:00+00:00,11.2,A,14150000,751.0,A,765.0,A,3080.0,A
2018-06-02 00:00:00+00:00,11.4,A,14150000,750.0,A,767.0,A,3050.0,A
2018-06-03 00:00:00+00:00,11.6,A,14150000,747.0,A,765.0,A,3020.0,A
2018-06-04 00:00:00+00:00,11.9,A,14150000,748.0,A,766.0,A,3010.0,A
2018-06-05 00:00:00+00:00,12.0,A,14150000,746.0,A,765.0,A,3000.0,A
2018-06-06 00:00:00+00:00,12.1,A,14150000,744.0,A,764.0,A,3000.0,A
2018-06-07 00:00:00+00:00,12.2,A,14150000,747.0,A,763.0,A,3010.0,A
2018-06-08 00:00:00+00:00,12.2,A,14150000,747.0,A,760.0,A,2760.0,A
2018-06-09 00:00:00+00:00,12.2,A,14150000,748.0,A,759.0,A,2240.0,A
2018-06-10 00:00:00+00:00,12.3,A,14150000,749.0,A,759.0,A,2030.0,A
2018-06-11 00:00:00+00:00,12.6,A,14150000,749.0,A,762.0,A,2030.0,A
2018-06-12 00:00:00+00:00,12.9,A,14150000,746.0,A,762.0,A,2040.0,A
2018-06-13 00:00:00+00:00,12.9,A,14150000,746.0,A,759.0,A,2050.0,A
2018-06-14 00:00:00+00:00,13.1,A,14150000,747.0,A,764.0,A,2040.0,A
2018-06-15 00:00:00+00:00,13.1,A,14150000,745.0,A,760.0,A,1870.0,A
2018-06-16 00:00:00+00:00,13.2,A,14150000,743.0,A,761.0,A,1850.0,A
2018-06-17 00:00:00+00:00,13.5,A,14150000,744.0,A,762.0,A,1870.0,A
2018-06-18 00:00:00+00:00,13.7,A,14150000,746.0,A,763.0,A,1860.0,A
2018-06-19 00:00:00+00:00,13.9,A,14150000,746.0,A,765.0,A,1850.0,A
2018-06-20 00:00:00+00:00,13.8,A,14150000,746.0,A,765.0,A,1860.0,A
2018-06-21 00:00:00+00:00,13.8,A,14150000,749.0,A,765.0,A,1850.0,A
2018-06-22 00:00:00+00:00,13.7,A,14150000,750.0,A,764.0,A,1830.0,A
2018-06-23 00:00:00+00:00,14.0,A,14150000,749.0,A,767.0,A,1860.0,A
2018-06-24 00:00:00+00:00,14.2,A,14150000,745.0,A,764.0,A,1860.0,A
2018-06-25 00:00:00+00:00,14.3,A,14150000,749.0,A,766.0,A,1850.0,A
2018-06-26 00:00:00+00:00,14.3,A,14150000,749.0,A,765.0,A,1870.0,A
2018-06-27 00:00:00+00:00,14.3,A,14150000,747.0,A,763.0,A,1910.0,A
2018-06-28 00:00:00+00:00,14.3,A,14150000,748.0,A,763.0,A,1890.0,A
2018-06-29 00:00:00+00:00,14.4,A,14150000,749.0,A,763.0,A,1900.0,A
2018-06-30 00:00:00+00:00,14.6,A,14150000,751.0,A,764.0,A,1920.0,A
2018-07-01 00:00:00+00:00,14.6,A,14150000,751.0,A,764.0,A,1930.0,A
2018-07-02 00:00:00+00:00,14.6,A,14150000,752.0,A,763.0,A,1930.0,A
2018-07-03 00:00:00+00:00,14.8,A,14150000,748.0,A,760.0,A,1940.0,A
2018-07-04 00:00:00+00:00,14.8,A,14150000,744.0,A,756.0,A,1950.0,A
2018-07-05 00:00:00+00:00,15.0,A,14150000,748.0,A,759.0,A,1900.0,A
2018-07-06 00:00:00+00:00,15.0,A,14150000,751.0,A,760.0,A,1830.0,A
2018-07-07 00:00:00+00:00,15.1,A,14150000,750.0,A,761.0,A,1840.0,A
2018-07-08 00:00:00+00:00,15.2,A,14150000,748.0,A,759.0,A,1900.0,A
2018-07-09 00:00:00+00:00,15.1,A,14150000,750.0,A,756.0,A,1910.0,A
2018-07-10 00:00:00+00:00,15.3,A,14150000,751.0,A,761.0,A,1980.0,A
2018-07-11 00:00:00+00:00,15.4,A,14150000,748.0,A,760.0,A,2000.0,A
2018-07-12 00:00:00+00:00,15.7,A,14150000,745.0,A,759.0,A,2000.0,A
2018-07-13 00:00:00+00:00,15.5,A,14150000,747.0,A,759.0,A,2010.0,A
2018-07-14 00:00:00+00:00,15.6,A,14150000,747.0,A,761.0,A,2000.0,A
2018-07-15 00:00:00+00:00,15.6,A,14150000,745.0,A,759.0,A,2000.0,A
2018-07-16 00:00:00+00:00,16.0,A,14150000,746.0,A,761.0,A,1980.0,A
2018-07-17 00:00:00+00:00,16.1,A,14150000,747.0,A,761.0,A,1970.0,A
2018-07-18 00:00:00+00:00,16.3,A,14150000,750.0,A,761.0,A,1970.0,A
2018-07-19 00:00:00+00:00,16.2,A,14150000,750.0,A,760.0,A,2000.0,A
2018-07-20 00:00:00+00:00,16.5,A,14150000,749.0,A,760.0,A,2040.0,A
2018-07-21 00:00:00+00:00,16.6,A,14150000,749.0,A,759.0,A,2030.0,A
