datetime,00060_Mean,00060_Mean_cd,site_no,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
1991-10-01 00:00:00+00:00,1200.0,A,09217000,20.0,A,65.0,A
1991-10-02 00:00:00+00:00,1160.0,A,09217000,16.0,A,50.0,A
1991-10-03 00:00:00+00:00,1140.0,A,09217000,15.0,A,46.0,A
1991-10-04 00:00:00+00:00,1120.0,A,09217000,12.0,A,36.0,A
1991-10-05 00:00:00+00:00,1130.0,A,09217000,40.0,A,122.0,A
1991-10-06 00:00:00+00:00,1150.0,A,09217000,10.0,A,31.0,A
1991-10-07 00:00:00+00:00,1160.0,A,09217000,15.0,A,47.0,A
1991-10-08 00:00:00+00:00,1140.0,A,09217000,6.0,A,18.0,A
1991-10-09 00:00:00+00:00,1120.0,A,09217000,6.0,A,18.0,A
1991-10-10 00:00:00+00:00,1120.0,A,09217000,8.0,A,24.0,A
1991-10-11 00:00:00+00:00,1130.0,A,09217000,7.0,A,21.0,A
1991-10-12 00:00:00+00:00,1130.0,A,09217000,10.0,A,31.0,A
1991-10-13 00:00:00+00:00,1130.0,A,09217000,11.0,A,34.0,A
1991-10-14 00:00:00+00:00,1130.0,A,09217000,10.0,A,31.0,A
1991-10-15 00:00:00+00:00,1130.0,A,09217000,11.0,A,34.0,A
1991-10-16 00:00:00+00:00,1130.0,A,09217000,12.0,A,37.0,A
1991-10-17 00:00:00+00:00,1130.0,A,09217000,12.0,A,37.0,A
1991-10-18 00:00:00+00:00,1130.0,A,09217000,34.0,A,104.0,A
1991-10-19 00:00:00+00:00,1140.0,A,09217000,41.0,A,126.0,A
1991-10-20 00:00:00+00:00,1150.0,A,09217000,13.0,A,40.0,A
1991-10-21 00:00:00+00:00,1160.0,A,09217000,7.0,A,22.0,A
1991-10-22 00:00:00+00:00,1160.0,A,09217000,8.0,A,25.0,A
1991-10-23 00:00:00+00:00,1190.0,A,09217000,8.0,A,26.0,A
1991-10-24 00:00:00+00:00,1180.0,A,09217000,6.0,A,19.0,A
1991-10-25 00:00:00+00:00,1170.0,A,09217000,5.0,A,16.0,A
1991-10-26 00:00:00+00:00,1170.0,A,09217000,7.0,A,22.0,A
1991-10-27 00:00:00+00:00,1180.0,A,09217000,11.0,A,35.0,A
1991-10-28 00:00:00+00:00,1180.0,A,09217000,28.0,A,89.0,A
1991-10-29 00:00:00+00:00,1180.0,A,09217000,15.0,A,48.0,A
1991-10-30 00:00:00+00:00,1180.0,A,09217000,27.0,A,86.0,A
1991-10-31 00:00:00+00:00,1180.0,A,09217000,13.0,A,41.0,A
1991-11-01 00:00:00+00:00,1170.0,A,09217000,11.0,A,35.0,A
1991-11-02 00:00:00+00:00,1200.0,A,09217000,10.0,A,32.0,A
1991-11-03 00:00:00+00:00,1200.0,A,09217000,10.0,A,32.0,A
1991-11-04 00:00:00+00:00,1190.0,A,09217000,23.0,A,74.0,A
1991-11-05 00:00:00+00:00,1170.0,A,09217000,20.0,A,63.0,A
1991-11-06 00:00:00+00:00,1160.0,A,09217000,16.0,A,50.0,A
1991-11-07 00:00:00+00:00,1210.0,A,09217000,236.0,A,771.0,A
1991-11-08 00:00:00+00:00,1200.0,A,09217000,152.0,A,492.0,A
1991-11-09 00:00:00+00:00,1200.0,A,09217000,58.0,A,188.0,A
1991-11-10 00:00:00+00:00,1330.0,A,09217000,410.0,A,1470.0,A
1991-11-11 00:00:00+00:00,1220.0,A,09217000,305.0,A,1000.0,A
1991-11-12 00:00:00+00:00,1200.0,A,09217000,66.0,A,214.0,A
1991-11-13 00:00:00+00:00,1180.0,A,09217000,30.0,A,96.0,A
1991-11-14 00:00:00+00:00,1180.0,A,09217000,26.0,A,83.0,A
1991-11-15 00:00:00+00:00,1170.0,A,09217000,37.0,A,117.0,A
1991-11-16 00:00:00+00:00,1140.0,A,09217000,20.0,A,62.0,A
1991-11-17 00:00:00+00:00,1120.0,A,09217000,21.0,A,64.0,A
1991-11-18 00:00:00+00:00,1150.0,A,09217000,28.0,A,87.0,A
1991-11-19 00:00:00+00:00,1130.0,A,09217000,14.0,A,43.0,A
1991-11-20 00:00:00+00:00,1080.0,A,09217000,17.0,A,50.0,A
1991-11-21 00:00:00+00:00,1080.0,A,09217000,12.0,A,35.0,A
1991-11-22 00:00:00+00:00,1070.0,A,09217000,6.0,A,17.0,A
1991-11-23 00:00:00+00:00,1070.0,A,09217000,13.0,A,38.0,A
1991-11-24 00:00:00+00:00,1000.0,A,09217000,16.0,A,43.0,A
1991-11-25 00:00:00+00:00,1030.0,A,09217000,23.0,A,64.0,A
1991-11-26 00:00:00+00:00,1040.0,A,09217000,23.0,A,65.0,A
1991-11-27 00:00:00+00:00,1040.0,A,09217000,10.0,A,28.0,A
1991-11-28 00:00:00+00:00,1050.0,A,09217000,8.0,A,23.0,A
1991-11-29 00:00:00+00:00,1030.0,A,09217000,8.0,A,22.0,A
1991-11-30 00:00:00+00:00,1000.0,A,09217000,15.0,A,40.0,A
1991-12-01 00:00:00+00:00,850.0,A,09217000,20.0,A,46.0,A
1991-12-02 00:00:00+00:00,950.0,A,09217000,18.0,A,46.0,A
1991-12-03 00:00:00+00:00,1000.0,A,09217000,12.0,A,32.0,A
1991-12-04 00:00:00+00:00,1100.0,A,09217000,10.0,A,30.0,A
1991-12-05 00:00:00+00:00,1200.0,A,09217000,15.0,A,49.0,A
1991-12-06 00:00:00+00:00,1200.0,A,09217000,14.0,A,45.0,A
1991-12-07 00:00:00+00:00,1200.0,A,09217000,28.0,A,91.0,A
1991-12-08 00:00:00+00:00,1100.0,A,09217000,8.0,A,24.0,A
1991-12-09 00:00:00+00:00,1000.0,A,09217000,4.0,A,11.0,A
1991-12-10 00:00:00+00:00,920.0,A,09217000,5.0,A,12.0,A
1991-12-11 00:00:00+00:00,1000.0,A,09217000,4.0,A,11.0,A
1991-12-12 00:00:00+00:00,1150.0,A,09217000,13.0,A,40.0,A
1991-12-13 00:00:00+00:00,1120.0,A,09217000,10.0,A,30.0,A
1991-12-14 00:00:00+00:00,1080.0,A,09217000,7.0,A,20.0,A
1991-12-15 00:00:00+00:00,1140.0,A,09217000,20.0,A,62.0,A
1991-12-16 00:00:00+00:00,1120.0,A,09217000,28.0,A,85.0,A
1991-12-17 00:00:00+00:00,1120.0,A,09217000,17.0,A,51.0,A
1991-12-18 00:00:00+00:00,1130.0,A,09217000,11.0,A,34.0,A
1991-12-19 00:00:00+00:00,1150.0,A,09217000,11.0,A,34.0,A
1991-12-20 00:00:00+00:00,1100.0,A,09217000,7.0,A,21.0,A
1991-12-21 00:00:00+00:00,1100.0,A,09217000,6.0,A,18.0,A
1991-12-22 00:00:00+00:00,1100.0,A,09217000,8.0,A,24.0,A
1991-12-23 00:00:00+00:00,1100.0,A,09217000,27.0,A,80.0,A
