site_id,year,month,max_veg,min_veg,mean_veg,med_veg,percent_no_veg,percent_bare_soil,percent_any_veg,percent_sparse_veg,percent_dense_veg
dillon_reservoir_inflow,2001.0,04,0.14953447878360748,-0.13249999284744263,0.14953447878360748,0.10520000010728836,0.2578125,0.07784598214285714,0.7407924107142857,0.470703125,0.006696428571428571
ruedi_reservoir_inflow,2001.0,04,0.18220555782318115,-0.08829999715089798,0.18220555782318115,0.14919999241828918,0.22490782466202375,0.05612453912331012,0.7742728390004097,0.5378943056124539,0.0061450225317492835
fontenelle_reservoir_inflow,2001.0,04,-0.034993402659893036,-0.22974999248981476,-0.034993402659893036,-0.03480000048875809,0.7068000716268242,0.12055689855851016,0.2928194108693706,0.04288656101710091,0.0
weber_r_nr_oakley,2001.0,04,0.22390218079090118,-0.07649999856948853,0.22390218079090118,0.17419999837875366,0.09290248124639354,0.044431621465666475,0.9070975187536064,0.5770340450086555,0.008078476630121177
san_joaquin_river_millerton_reservoir,2001.0,04,0.5653814077377319,-0.15549999475479126,0.5653814077377319,0.6656500101089478,0.0225832822399346,0.00991211935417944,0.9773145309625997,0.16206826078070713,0.6421418352748824
merced_river_yosemite_at_pohono_bridge,2001.0,04,0.19093067944049835,-0.10260000079870224,0.19093067944049835,0.12584999203681946,0.23833732057416268,0.046351674641148324,0.7616626794258373,0.4075956937799043,0.039473684210526314
american_river_folsom_lake,2001.0,04,0.3510335683822632,-0.11719999462366104,0.3510335683822632,0.432699978351593,0.17902651819538515,0.021237515784640112,0.8208586844219952,0.28165537825737574,0.2692572609344507
colville_r_at_kettle_falls,2001.0,04,0.6024168133735657,0.012399999424815178,0.6024168133735657,0.6133999824523926,0.0,0.0,1.0,0.12586298459904408,0.5576208178438662
stehekin_r_at_stehekin,2001.0,04,-0.0016869105165824294,-0.19929999113082886,-0.0016869105165824294,-0.0037499999161809683,0.5383454106280193,0.17059178743961353,0.4616545893719807,0.19655797101449277,0.0
detroit_lake_inflow,2001.0,04,0.6082735061645508,-0.0811999961733818,0.6082735061645508,0.6913999915122986,0.012395811070741612,0.004915580252190639,0.9876041889292584,0.20966018379995727,0.6556956614661252
virgin_r_at_virtin,2001.0,04,0.22128154337406158,-0.29999998211860657,0.22128154337406158,0.3197000026702881,0.1965589676903071,0.004801440432129639,0.8032409722916876,0.7727318195458638,0.0007002100630189057
skagit_ross_reservoir,2001.0,04,0.38863396644592285,-0.29999998211860657,0.38863396644592285,0.3684999942779541,0.09072264446857281,0.03595126070696103,0.9089154300880685,0.38219326818675353,0.31559898660875857
boysen_reservoir_inflow,2001.0,04,-0.04124479740858078,-0.29999998211860657,-0.04124479740858078,-0.056599996984004974,0.7712907175502188,0.05386172701814788,0.2285516856793027,0.0464183103201639,0.0
pecos_r_nr_pecos,2001.0,04,0.4983293414115906,-0.032999999821186066,0.4983293414115906,0.5482999682426453,0.005823186871360508,0.004235044997353097,0.9941768131286395,0.3043938591847538,0.2027527792482795
owyhee_r_bl_owyhee_dam,2001.0,04,0.3145403265953064,-0.29999998211860657,0.3145403265953064,0.31290000677108765,0.0025452628457521293,0.0006095451475263999,0.9974465000576597,0.978451755325283,0.002100459629989621
hungry_horse_reservoir_inflow,2001.0,07,0.7132666707038879,-0.29999998211860657,0.7132666707038879,0.7448999881744385,0.0013621658436914694,5.675691015381123e-05,0.9986378341563086,0.054486633747658775,0.8622509790567001
snake_r_nr_heise,2001.0,07,0.1394418179988861,-0.29999998211860657,0.1394418179988861,0.15150000154972076,0.037037647524230236,0.016796334146502275,0.9629129030131206,0.7613074437924441,0.0
pueblo_reservoir_inflow,2001.0,07,0.47416168451309204,-0.29999998211860657,0.47416168451309204,0.4714999794960022,0.0005341563297525076,5.935070330583418e-05,0.9994658436702475,0.5618335410607949,0.23607731418283973
sweetwater_r_nr_alcova,2001.0,07,-0.019620269536972046,-0.29999998211860657,-0.019620269536972046,-0.05249999836087227,0.7643741187529375,0.027769074103086322,0.23562588124706252,0.0973680087733041,0.0
missouri_r_at_toston,2001.0,07,0.11186134070158005,-0.29999998211860657,0.11186134070158005,0.12565000355243683,0.1600610446130069,0.06070188371777213,0.8397514242665269,0.5746858853732193,0.0
animas_r_at_durango,2001.0,07,0.6303393244743347,0.05570000037550926,0.6303393244743347,0.6675999760627747,0.0,0.0,1.0,0.17357444561774024,0.6689545934530094
yampa_r_nr_maybell,2001.0,07,0.14493298530578613,-0.057366665452718735,0.14493298530578613,0.14299999177455902,0.04489896365973039,0.026359683902545734,0.9551010363402697,0.7161138607093052,0.0
libby_reservoir_inflow,2001.0,07,0.18346722424030304,-0.11483333259820938,0.18346722424030304,0.2061000019311905,0.024748531551722307,0.009931277682772686,0.975219603386194,0.8552157795787438,0.0
boise_r_nr_boise,2001.0,07,0.5039858818054199,-0.13699999451637268,0.5039858818054199,0.51910001039505,7.121239095602635e-05,7.121239095602635e-05,0.999928787609044,0.4518426206159872,0.2828556168773367
green_r_bl_howard_a_hanson_dam,2001.0,07,0.8143978714942932,0.1551000028848648,0.8143978714942932,0.8276999592781067,0.0,0.0,1.0,0.0013111888111888112,0.993006993006993
taylor_park_reservoir_inflow,2001.0,07,0.5601999759674072,-0.07180000096559525,0.5601999759674072,0.5947999954223633,0.0007217610970768675,0.0,0.9992782389029231,0.24936845904005775,0.4810537712017322
dillon_reservoir_inflow,2001.0,07,0.5870571136474609,-0.17899999022483826,0.5870571136474609,0.6189500093460083,0.0027901785714285715,0.0008370535714285714,0.9972098214285714,0.20954241071428573,0.5652901785714286
ruedi_reservoir_inflow,2001.0,07,0.6335445046424866,-0.04800000041723251,0.6335445046424866,0.680899977684021,0.0012290045063498567,0.0,0.9987709954936501,0.1757476444080295,0.6784104875051209
fontenelle_reservoir_inflow,2001.0,07,0.04201417416334152,-0.2048499882221222,0.04201417416334152,0.045399997383356094,0.3893589399230012,0.0515713134568896,0.6104619930163846,0.3113080848777867,0.0
weber_r_nr_oakley,2001.0,07,0.5954548716545105,0.19839999079704285,0.5954548716545105,0.6150000095367432,0.0,0.0,1.0,0.20080784766301213,0.5568378534333526
san_joaquin_river_millerton_reservoir,2001.0,07,0.6413515210151672,-0.29999998211860657,0.6413515210151672,0.6703000068664551,0.002656856734109953,5.109339873288371e-05,0.99734314326589,0.16201716738197425,0.6809217249131412
merced_river_yosemite_at_pohono_bridge,2001.0,07,0.4215082824230194,-0.0017999999690800905,0.4215082824230194,0.4257999658584595,0.0002990430622009569,0.0002990430622009569,0.999700956937799,0.611244019138756,0.15370813397129188
american_river_folsom_lake,2001.0,07,0.4717673659324646,-0.1703999936580658,0.4717673659324646,0.4950999915599823,0.001262771208816439,0.0004591895304787051,0.9986798300998737,0.48140282401561246,0.25381701297210424
colville_r_at_kettle_falls,2001.0,07,0.7175726294517517,0.0731000006198883,0.7175726294517517,0.7461999654769897,0.0,0.0,1.0,0.05390334572490706,0.8356346255974508
stehekin_r_at_stehekin,2001.0,07,0.2264011949300766,-0.16949999332427979,0.2264011949300766,0.24244999885559082,0.06551932367149758,0.020531400966183576,0.9344806763285024,0.8221618357487923,0.0
detroit_lake_inflow,2001.0,07,0.8001344203948975,-0.056299999356269836,0.8001344203948975,0.8263999819755554,0.0014960461637101945,0.00042744176106005556,0.9985039538362898,0.016242786920282113,0.969651634964736
virgin_r_at_virtin,2001.0,07,0.318747878074646,-0.29999998211860657,0.318747878074646,0.3942999839782715,0.1842552765829749,0.0,0.8157447234170251,0.45863759127738324,0.1827548264479344
skagit_ross_reservoir,2001.0,07,0.7487272024154663,-0.07029999792575836,0.7487272024154663,0.81659996509552,0.004101821691398238,0.002292194474604898,0.9958981783086017,0.07503920858969719,0.8630715405959706
boysen_reservoir_inflow,2001.0,07,-0.009350959211587906,-0.29999998211860657,-0.009350959211587906,-0.04735000059008598,0.6334056662100401,0.038296015226272594,0.3665215968189698,0.1474257173683764,0.0
pecos_r_nr_pecos,2001.0,07,0.668268084526062,0.08889999985694885,0.668268084526062,0.7044999599456787,0.0,0.0,1.0,0.11381683430386448,0.7856008470089995
owyhee_r_bl_owyhee_dam,2001.0,07,0.20825400948524475,-0.29999998211860657,0.20825400948524475,0.1768999993801117,0.0005436483748208432,0.00011531935223472431,0.999448114528591,0.9756346682921204,0.00557651439020774
hungry_horse_reservoir_inflow,2001.0,10,0.402771919965744,-0.29999998211860657,0.402771919965744,0.4333999752998352,0.018162211249219594,0.01611896248368239,0.9815540042000114,0.39043078494806743,0.31114138146319315
snake_r_nr_heise,2001.0,10,0.02678920328617096,-0.29999998211860657,0.02678920328617096,0.03734999895095825,0.35997560493175973,0.057724006065800755,0.6399419792971583,0.2532306982264126,0.0
pueblo_reservoir_inflow,2001.0,10,0.35251176357269287,-0.29999998211860657,0.35251176357269287,0.34619998931884766,0.0009496112528933468,0.0005341563297525076,0.9990306051793381,0.8423843155874731,0.04389973687854868
sweetwater_r_nr_alcova,2001.0,10,-0.031144266948103905,-0.2025499939918518,-0.031144266948103905,-0.06109999865293503,0.7988798370672098,0.015353282155726148,0.20100266332445557,0.0707347642174526,0.0
missouri_r_at_toston,2001.0,10,0.0328395739197731,-0.29999998211860657,0.0328395739197731,0.010049999691545963,0.4472681889020376,0.11090202468944199,0.5523632154473911,0.23521575778739146,0.0
animas_r_at_durango,2001.0,10,0.4244289994239807,-0.0357000008225441,0.4244289994239807,0.4733999967575073,0.004487856388595565,0.005675818373812038,0.9955121436114044,0.5491024287222809,0.07035374868004224
yampa_r_nr_maybell,2001.0,10,0.0823725238442421,-0.10689999908208847,0.0823725238442421,0.08639999479055405,0.08895026113587269,0.05561783927155396,0.910858330371059,0.39312570069180497,0.0
libby_reservoir_inflow,2001.0,10,0.11494893580675125,-0.19999998807907104,0.11494893580675125,0.12520000338554382,0.12411441681625543,0.05674105388381998,0.875651906061797,0.5906720341593465,0.0
boise_r_nr_boise,2001.0,10,0.4119861423969269,-0.15309999883174896,0.4119861423969269,0.4152999818325043,0.0013174292326864874,0.002812889442763041,0.9986825707673135,0.6618479615453089,0.09830870571479437
green_r_bl_howard_a_hanson_dam,2001.0,10,0.7152142524719238,0.11659999936819077,0.7152142524719238,0.7476499676704407,0.0,0.0,1.0,0.07342657342657342,0.8841783216783217
taylor_park_reservoir_inflow,2001.0,10,0.4047500491142273,-0.29999998211860657,0.4047500491142273,0.45239999890327454,0.004691447130999639,0.004330566582461205,0.9953085528690003,0.5633345362684952,0.08083724287260917
dillon_reservoir_inflow,2001.0,10,0.4323330223560333,-0.29999998211860657,0.4323330223560333,0.4577999711036682,0.004185267857142857,0.00027901785714285713,0.9958147321428571,0.5424107142857143,0.18080357142857142
ruedi_reservoir_inflow,2001.0,10,0.4346660375595093,-0.10559999942779541,0.4346660375595093,0.46769997477531433,0.0028676771814829987,0.0032773453502662844,0.997132322818517,0.4879147890208931,0.22326915198689062
fontenelle_reservoir_inflow,2001.0,10,-0.01761850342154503,-0.29999998211860657,-0.01761850342154503,-0.028749998658895493,0.6433431820216671,0.0911451338526278,0.3562763004745277,0.0816545796400752,0.0
weber_r_nr_oakley,2001.0,10,0.4594547748565674,0.07259999960660934,0.4594547748565674,0.4499000012874603,0.0,0.0,1.0,0.6099249855741489,0.11079053664166186
san_joaquin_river_millerton_reservoir,2001.0,10,0.6338496804237366,-0.18859998881816864,0.6338496804237366,0.6732999682426453,0.0024013897404455346,0.0002554669936644186,0.9975986102595544,0.179695483343552,0.6663601062742693
merced_river_yosemite_at_pohono_bridge,2001.0,10,0.40635594725608826,-0.05309999734163284,0.40635594725608826,0.41394996643066406,0.0005980861244019139,0.0,0.9994019138755981,0.6435406698564593,0.13726076555023922
american_river_folsom_lake,2001.0,10,0.4586328864097595,-0.15459999442100525,0.4586328864097595,0.4801499843597412,0.0016071633566754678,0.0005165882217885433,0.9983928366433246,0.49667087590402936,0.2671335093559867
colville_r_at_kettle_falls,2001.0,10,0.6278567910194397,-0.12879998981952667,0.6278567910194397,0.6540499925613403,0.0005310674455655868,0.0,0.9994689325544344,0.1700300938219154,0.6498495308904231
stehekin_r_at_stehekin,2001.0,10,0.021556777879595757,-0.16245000064373016,0.021556777879595757,0.010900000110268593,0.40066425120772947,0.1503623188405797,0.5978260869565217,0.19927536231884058,0.0
detroit_lake_inflow,2001.0,10,0.7773360013961792,-0.09969999641180038,0.7773360013961792,0.8004999756813049,0.0036332549690104724,0.0010686044026501388,0.9963667450309895,0.015815345159222057,0.9602479162214148
virgin_r_at_virtin,2001.0,10,0.23993442952632904,-0.29999998211860657,0.23993442952632904,0.33949998021125793,0.1842552765829749,0.0,0.8157447234170251,0.7707312193658098,0.0039011703511053317
skagit_ross_reservoir,2001.0,10,0.3088470697402954,-0.05700000002980232,0.3088470697402954,0.29580000042915344,0.020267824828085413,0.03052237905658101,0.9797321751719146,0.49873326094824466,0.11859090360719025
boysen_reservoir_inflow,2001.0,10,-0.03487161174416542,-0.29999998211860657,-0.03487161174416542,-0.06825000047683716,0.7395652753700493,0.03859908593873122,0.2602528822024755,0.07167016208221702,0.0
pecos_r_nr_pecos,2001.0,10,0.6047292947769165,0.1817999929189682,0.6047292947769165,0.6212999820709229,0.0,0.0,1.0,0.11646373742721017,0.5839068290100582
owyhee_r_bl_owyhee_dam,2001.0,10,0.18948368728160858,-0.29999998211860657,0.18948368728160858,0.1695999950170517,0.0007248644997611242,0.00014003064199930807,0.9992668984036507,0.9929902308034464,0.0001070822556465297
hungry_horse_reservoir_inflow,2002.0,01,0.158714160323143,-0.29999998211860657,0.158714160323143,0.1314999908208847,0.08428401157840967,0.04977581020489245,0.9148646347692831,0.5616096259719621,0.01714058686645099
snake_r_nr_heise,2002.0,01,-0.11297999322414398,-0.29999998211860657,-0.11297999322414398,-0.1253499984741211,0.9534680556471287,0.02055449330783939,0.04638359596492385,0.0038735412408518496,0.0
pueblo_reservoir_inflow,2002.0,01,0.26154449582099915,-0.29999998211860657,0.26154449582099915,0.25209999084472656,0.03996280689259501,0.027914614121510674,0.9599184917007934,0.7553168338378143,0.026233010861178706
sweetwater_r_nr_alcova,2002.0,01,-0.11769464612007141,-0.29999998211860657,-0.11769464612007141,-0.14919999241828918,0.8931145229515901,0.04500234999216669,0.10641547861507128,0.006854143819520602,0.0
missouri_r_at_toston,2002.0,01,-0.08007244020700455,-0.29999998211860657,-0.08007244020700455,-0.10884999483823776,0.8151783808951054,0.04335848836983724,0.18473108683984196,0.04814376523690354,0.0
animas_r_at_durango,2002.0,01,0.13120053708553314,-0.29999998211860657,0.13120053708553314,0.11109999567270279,0.2238648363252376,0.05425026399155227,0.7756071805702217,0.5001319957761352,0.006599788806758183
yampa_r_nr_maybell,2002.0,01,-0.023688647896051407,-0.19999998807907104,-0.023688647896051407,-0.007433333434164524,0.6867463290585436,0.36764102704328566,0.3127067895326898,0.006043039566869924,0.0
libby_reservoir_inflow,2002.0,01,0.031621936708688736,-0.19999998807907104,0.031621936708688736,0.028599999845027924,0.3366862459770359,0.11967455149925117,0.6628463997790689,0.19863617534281497,0.0
boise_r_nr_boise,2002.0,01,0.0542747862637043,-0.29999998211860657,0.0542747862637043,0.04050000011920929,0.321630763752893,0.08748442228947836,0.6773366565782446,0.2780843866832829,0.0018515221648566851
green_r_bl_howard_a_hanson_dam,2002.0,01,0.4881749749183655,0.005200000014156103,0.4881749749183655,0.5041999816894531,0.0,0.0008741258741258741,1.0,0.44624125874125875,0.3986013986013986
taylor_park_reservoir_inflow,2002.0,01,0.1414649933576584,-0.29999998211860657,0.1414649933576584,0.12139999866485596,0.1465175027066041,0.09924215084806928,0.8534824972933959,0.5452905088415735,0.003608805485384338
dillon_reservoir_inflow,2002.0,01,0.13935266435146332,-0.11099999397993088,0.13935266435146332,0.10975000262260437,0.16434151785714285,0.09737723214285714,0.8342633928571429,0.5066964285714286,0.009486607142857142
ruedi_reservoir_inflow,2002.0,01,0.15993919968605042,-0.29999998211860657,0.15993919968605042,0.10929999500513077,0.1134780827529701,0.06964358869315854,0.88529291274068,0.48299877099549365,0.027857435477263416
fontenelle_reservoir_inflow,2002.0,01,-0.12880747020244598,-0.29999998211860657,-0.12880747020244598,-0.15744999051094055,0.9649700062673471,0.042931327782254454,0.03494046020234578,0.002260721640254275,0.0
weber_r_nr_oakley,2002.0,01,0.11461621522903442,-0.29999998211860657,0.11461621522903442,0.10289999842643738,0.09867282169648009,0.07905366416618581,0.9001731102135025,0.5054818234275822,0.0005770340450086555
san_joaquin_river_millerton_reservoir,2002.0,01,0.4892052114009857,-0.29999998211860657,0.4892052114009857,0.5598999857902527,0.03867770284079297,0.019977518904557533,0.9612201103617413,0.29118127937870425,0.4404250970774576
merced_river_yosemite_at_pohono_bridge,2002.0,01,0.13042069971561432,-0.29999998211860657,0.13042069971561432,0.08999999612569809,0.16776315789473684,0.07476076555023924,0.8319377990430622,0.44976076555023925,0.013157894736842105
american_river_folsom_lake,2002.0,01,0.317600816488266,-0.29999998211860657,0.317600816488266,0.26179999113082886,0.1366662840087246,0.05504534496613477,0.8623005395476984,0.3564458730340948,0.23694179772701182
colville_r_at_kettle_falls,2002.0,01,0.2720947563648224,-0.13009999692440033,0.2720947563648224,0.24809999763965607,0.013896264825632856,0.006549831828642237,0.9861037351743671,0.8104974331740131,0.03929899097185342
stehekin_r_at_stehekin,2002.0,01,-0.06907740980386734,-0.22235000133514404,-0.06907740980386734,-0.090549997985363,0.8073671497584541,0.18266908212560387,0.1917270531400966,0.018417874396135264,0.0
detroit_lake_inflow,2002.0,01,0.400433748960495,-0.05979999899864197,0.400433748960495,0.37459999322891235,0.005984184654840778,0.006839068176960889,0.9940158153451593,0.623851250267151,0.21094250908313741
virgin_r_at_virtin,2002.0,01,0.11529210954904556,-0.29999998211860657,0.11529210954904556,0.17109999060630798,0.21836550965289586,0.02740822246674002,0.7812343703110933,0.5922776833049915,0.0012003601080324098
skagit_ross_reservoir,2002.0,01,0.1063794270157814,-0.19589999318122864,0.1063794270157814,0.08299999684095383,0.08131258294124744,0.08674146459162746,0.9179635661720352,0.3859331644347931,0.009168777898419592
boysen_reservoir_inflow,2002.0,01,-0.09685999900102615,-0.29999998211860657,-0.09685999900102615,-0.09905000030994415,0.9234564608614482,0.06695438179636072,0.07603438034162131,0.008231400550376414,0.0
pecos_r_nr_pecos,2002.0,01,0.4669128656387329,-0.016300000250339508,0.4669128656387329,0.49949997663497925,0.0015881418740074113,0.004764425622022234,0.9984118581259925,0.46320804658549497,0.2694547379565908
owyhee_r_bl_owyhee_dam,2002.0,01,0.009417394176125526,-0.29999998211860657,0.009417394176125526,-0.02279999852180481,0.6459778257359846,0.10216470898337754,0.35321493879837235,0.17804484275382612,6.589677270555675e-05
hungry_horse_reservoir_inflow,2002.0,04,0.22379466891288757,-0.06509999930858612,0.22379466891288757,0.18549999594688416,0.008967591804302174,0.018786537260911517,0.990975651285544,0.5993529712242466,0.027810885975367503
snake_r_nr_heise,2002.0,04,-0.046178486198186874,-0.29999998211860657,-0.046178486198186874,-0.060499999672174454,0.6511999736269533,0.05429550998879146,0.3485692622140173,0.04948242895760533,0.0
pueblo_reservoir_inflow,2002.0,04,0.2956535518169403,-0.29999998211860657,0.2956535518169403,0.2915000021457672,0.017646942449601362,0.00809147921736206,0.9822739232793242,0.8702989297089837,0.009298276851247353
sweetwater_r_nr_alcova,2002.0,04,-0.03141065686941147,-0.17315000295639038,-0.03141065686941147,-0.051249999552965164,0.8314272285759048,0.0269857433808554,0.16841610527964906,0.06795394015353282,0.0
missouri_r_at_toston,2002.0,04,-0.00809219479560852,-0.29999998211860657,-0.00809219479560852,-0.017249999567866325,0.6116747822375695,0.1126156711350806,0.38800188824438536,0.0967272586183483,0.0
animas_r_at_durango,2002.0,04,0.3443920910358429,-0.05419999733567238,0.3443920910358429,0.4220999777317047,0.08777719112988384,0.041446673706441395,0.9116948257655755,0.5494984160506864,0.02719112988384372
yampa_r_nr_maybell,2002.0,04,0.08672136068344116,-0.12373333424329758,0.08672136068344116,0.09536666423082352,0.07847748215799404,0.0642585655300648,0.9213584534193761,0.4768259003035192,0.0
libby_reservoir_inflow,2002.0,04,0.05456778407096863,-0.1379999965429306,0.05456778407096863,0.04743333160877228,0.30046629207515907,0.10666298448171477,0.6991725705545583,0.3367393544138422,0.0
