datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd
2022-10-01 00:00:00+00:00,,,09058000,958.0,A,,,,
2022-10-02 00:00:00+00:00,,,09058000,852.0,A,,,,
2022-10-03 00:00:00+00:00,,,09058000,868.0,A,,,,
2022-10-04 00:00:00+00:00,,,09058000,851.0,A,,,,
2022-10-05 00:00:00+00:00,,,09058000,811.0,A,,,,
2022-10-06 00:00:00+00:00,,,09058000,767.0,A,,,,
2022-10-07 00:00:00+00:00,,,09058000,760.0,A,,,,
2022-10-08 00:00:00+00:00,,,09058000,753.0,A,,,,
2022-10-09 00:00:00+00:00,,,09058000,754.0,A,,,,
2022-10-10 00:00:00+00:00,,,09058000,769.0,A,,,,
2022-10-11 00:00:00+00:00,,,09058000,734.0,A,,,,
2022-10-12 00:00:00+00:00,,,09058000,757.0,A,,,,
2022-10-13 00:00:00+00:00,,,09058000,708.0,A,,,,
2022-10-14 00:00:00+00:00,,,09058000,813.0,A,,,,
2022-10-15 00:00:00+00:00,,,09058000,884.0,A,,,,
2022-10-16 00:00:00+00:00,,,09058000,889.0,A,,,,
2022-10-17 00:00:00+00:00,,,09058000,916.0,A,,,,
2022-10-18 00:00:00+00:00,,,09058000,939.0,A,,,,
2022-10-19 00:00:00+00:00,,,09058000,940.0,A,,,,
2022-10-20 00:00:00+00:00,,,09058000,979.0,A,,,,
2022-10-21 00:00:00+00:00,,,09058000,1030.0,A,,,,
2022-10-22 00:00:00+00:00,,,09058000,1060.0,A,,,,
2022-10-23 00:00:00+00:00,,,09058000,1100.0,A,,,,
2022-10-24 00:00:00+00:00,,,09058000,1040.0,A,,,,
2022-10-25 00:00:00+00:00,,,09058000,914.0,A,,,,
2022-10-26 00:00:00+00:00,,,09058000,833.0,A,,,,
2022-10-27 00:00:00+00:00,,,09058000,755.0,A,,,,
2022-10-28 00:00:00+00:00,,,09058000,677.0,A,,,,
2022-10-29 00:00:00+00:00,,,09058000,593.0,A,,,,
2022-10-30 00:00:00+00:00,,,09058000,503.0,A,,,,
2022-10-31 00:00:00+00:00,,,09058000,435.0,A,,,,
2022-11-01 00:00:00+00:00,,,09058000,406.0,A,,,,
2022-11-02 00:00:00+00:00,,,09058000,422.0,A,,,,
2022-11-03 00:00:00+00:00,,,09058000,541.0,A,,,,
2022-11-04 00:00:00+00:00,,,09058000,554.0,A,,,,
2022-11-05 00:00:00+00:00,,,09058000,554.0,A,,,,
2022-11-06 00:00:00+00:00,,,09058000,559.0,A,,,,
2022-11-07 00:00:00+00:00,,,09058000,557.0,A,,,,
2022-11-08 00:00:00+00:00,,,09058000,559.0,A,,,,
2022-11-09 00:00:00+00:00,,,09058000,563.0,A,,,,
2022-11-10 00:00:00+00:00,,,09058000,571.0,A,,,,
2022-11-11 00:00:00+00:00,,,09058000,575.0,A,,,,
2022-11-12 00:00:00+00:00,,,09058000,556.0,A,,,,
2022-11-13 00:00:00+00:00,,,09058000,553.0,A,,,,
2022-11-14 00:00:00+00:00,,,09058000,582.0,A,,,,
2022-11-15 00:00:00+00:00,,,09058000,555.0,A,,,,
2022-11-16 00:00:00+00:00,,,09058000,479.0,A,,,,
2022-11-17 00:00:00+00:00,,,09058000,475.0,A,,,,
2022-11-18 00:00:00+00:00,,,09058000,481.0,A,,,,
2022-11-19 00:00:00+00:00,,,09058000,443.0,"A, e",,,,
2022-11-20 00:00:00+00:00,,,09058000,463.0,"A, e",,,,
2022-11-21 00:00:00+00:00,,,09058000,480.0,"A, e",,,,
2022-11-22 00:00:00+00:00,,,09058000,477.0,"A, e",,,,
2022-11-23 00:00:00+00:00,,,09058000,477.0,"A, e",,,,
2022-11-24 00:00:00+00:00,,,09058000,462.0,A,,,,
2022-11-25 00:00:00+00:00,,,09058000,444.0,"A, e",,,,
2022-11-26 00:00:00+00:00,,,09058000,441.0,"A, e",,,,
2022-11-27 00:00:00+00:00,,,09058000,472.0,A,,,,
2022-11-28 00:00:00+00:00,,,09058000,461.0,A,,,,
2022-11-29 00:00:00+00:00,,,09058000,468.0,A,,,,
2022-11-30 00:00:00+00:00,,,09058000,430.0,"A, e",,,,
2022-12-01 00:00:00+00:00,,,09058000,484.0,"A, e",,,,
2022-12-02 00:00:00+00:00,,,09058000,490.0,A,,,,
2022-12-03 00:00:00+00:00,,,09058000,415.0,"A, e",,,,
2022-12-04 00:00:00+00:00,,,09058000,483.0,"A, e",,,,
2022-12-05 00:00:00+00:00,,,09058000,511.0,A,,,,
2022-12-06 00:00:00+00:00,,,09058000,429.0,"A, e",,,,
2022-12-07 00:00:00+00:00,,,09058000,420.0,"A, e",,,,
2022-12-08 00:00:00+00:00,,,09058000,476.0,"A, e",,,,
2022-12-09 00:00:00+00:00,,,09058000,468.0,"A, e",,,,
2022-12-10 00:00:00+00:00,,,09058000,516.0,"A, e",,,,
2022-12-11 00:00:00+00:00,,,09058000,519.0,"A, e",,,,
2022-12-12 00:00:00+00:00,,,09058000,527.0,"A, e",,,,
2022-12-13 00:00:00+00:00,,,09058000,501.0,"A, e",,,,
2022-12-14 00:00:00+00:00,,,09058000,482.0,"A, e",,,,
2022-12-15 00:00:00+00:00,,,09058000,474.0,"A, e",,,,
2022-12-16 00:00:00+00:00,,,09058000,446.0,"A, e",,,,
2022-12-17 00:00:00+00:00,,,09058000,408.0,"A, e",,,,
2022-12-18 00:00:00+00:00,,,09058000,403.0,"A, e",,,,
2022-12-19 00:00:00+00:00,,,09058000,378.0,"A, e",,,,
2022-12-20 00:00:00+00:00,,,09058000,352.0,"A, e",,,,
2022-12-21 00:00:00+00:00,,,09058000,388.0,"A, e",,,,
2022-12-22 00:00:00+00:00,,,09058000,374.0,"A, e",,,,
2022-12-23 00:00:00+00:00,,,09058000,382.0,"A, e",,,,
2022-12-24 00:00:00+00:00,,,09058000,390.0,"A, e",,,,
2022-12-25 00:00:00+00:00,,,09058000,391.0,"A, e",,,,
2022-12-26 00:00:00+00:00,,,09058000,392.0,"A, e",,,,
2022-12-27 00:00:00+00:00,,,09058000,392.0,"A, e",,,,
2022-12-28 00:00:00+00:00,,,09058000,391.0,"A, e",,,,
2022-12-29 00:00:00+00:00,,,09058000,390.0,"A, e",,,,
2022-12-30 00:00:00+00:00,,,09058000,391.0,"A, e",,,,
2022-12-31 00:00:00+00:00,,,09058000,395.0,"A, e",,,,
2023-01-01 00:00:00+00:00,,,09058000,395.0,"A, e",,,,
2023-01-02 00:00:00+00:00,,,09058000,395.0,"A, e",,,,
2023-01-03 00:00:00+00:00,,,09058000,395.0,"A, e",,,,
2023-01-04 00:00:00+00:00,,,09058000,394.0,"A, e",,,,
2023-01-05 00:00:00+00:00,,,09058000,394.0,"A, e",,,,
2023-01-06 00:00:00+00:00,,,09058000,394.0,"A, e",,,,
2023-01-07 00:00:00+00:00,,,09058000,394.0,"A, e",,,,
2023-01-08 00:00:00+00:00,,,09058000,394.0,"A, e",,,,
2023-01-09 00:00:00+00:00,,,09058000,394.0,"A, e",,,,
2023-01-10 00:00:00+00:00,,,09058000,394.0,"A, e",,,,
2023-01-11 00:00:00+00:00,,,09058000,394.0,"A, e",,,,
2023-01-12 00:00:00+00:00,,,09058000,393.0,"A, e",,,,
2023-01-13 00:00:00+00:00,,,09058000,394.0,"A, e",,,,
2023-01-14 00:00:00+00:00,,,09058000,397.0,"A, e",,,,
2023-01-15 00:00:00+00:00,,,09058000,397.0,"A, e",,,,
2023-01-16 00:00:00+00:00,,,09058000,397.0,"A, e",,,,
2023-01-17 00:00:00+00:00,,,09058000,393.0,"A, e",,,,
2023-01-18 00:00:00+00:00,,,09058000,393.0,"A, e",,,,
2023-01-19 00:00:00+00:00,,,09058000,397.0,"A, e",,,,
2023-01-20 00:00:00+00:00,,,09058000,395.0,"A, e",,,,
2023-01-21 00:00:00+00:00,,,09058000,393.0,"A, e",,,,
2023-01-22 00:00:00+00:00,,,09058000,391.0,"A, e",,,,
2023-01-23 00:00:00+00:00,,,09058000,388.0,"A, e",,,,
2023-01-24 00:00:00+00:00,,,09058000,383.0,"A, e",,,,
2023-01-25 00:00:00+00:00,,,09058000,380.0,"A, e",,,,
2023-01-26 00:00:00+00:00,,,09058000,379.0,"A, e",,,,
2023-01-27 00:00:00+00:00,,,09058000,378.0,"A, e",,,,
2023-01-28 00:00:00+00:00,,,09058000,377.0,"A, e",,,,
2023-01-29 00:00:00+00:00,,,09058000,376.0,"A, e",,,,
2023-01-30 00:00:00+00:00,,,09058000,375.0,"A, e",,,,
