datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2022-11-24 00:00:00+00:00,4.1,A,14162200,157.0,A,42.0,A,12.8,A,10.45,P,0.74,P,0.09,P
2022-11-25 00:00:00+00:00,4.5,A,14162200,157.0,A,41.0,A,12.7,A,11.67,P,0.71,P,0.09,P
2022-11-26 00:00:00+00:00,4.7,A,14162200,157.0,A,41.0,A,12.6,A,12.0,P,0.65,P,0.09,P
2022-11-27 00:00:00+00:00,4.9,A,14162200,160.0,A,40.0,A,12.5,A,12.15,P,0.64,P,0.08,P
2022-11-28 00:00:00+00:00,5.3,A,14162200,280.0,A,40.0,A,12.4,A,13.35,P,0.74,P,0.1,P
2022-11-29 00:00:00+00:00,5.3,A,14162200,330.0,A,39.0,A,12.4,A,14.41,P,0.78,P,0.1,P
2022-11-30 00:00:00+00:00,5.3,A,14162200,330.0,A,39.0,A,12.3,A,15.71,P,0.85,P,0.1,P
2022-12-01 00:00:00+00:00,5.0,A,14162200,380.0,A,38.0,A,12.5,A,15.85,P,0.88,P,0.11,P
2022-12-02 00:00:00+00:00,4.8,A,14162200,439.0,A,36.0,A,12.7,A,17.51,P,0.81,P,0.09,P
2022-12-03 00:00:00+00:00,4.5,A,14162200,393.0,A,37.0,A,12.8,A,15.83,P,0.71,P,0.08,P
2022-12-04 00:00:00+00:00,4.3,A,14162200,223.0,A,40.0,A,12.7,A,12.81,P,0.66,P,0.08,P
2022-12-05 00:00:00+00:00,4.1,A,14162200,166.0,A,41.0,A,12.7,A,11.65,P,0.53,P,0.08,P
2022-12-06 00:00:00+00:00,4.0,A,14162200,164.0,A,41.0,A,12.8,A,11.07,P,0.44,P,0.07,P
2022-12-07 00:00:00+00:00,3.9,A,14162200,164.0,A,40.0,A,12.8,A,10.72,P,0.45,P,0.07,P
2022-12-08 00:00:00+00:00,4.0,A,14162200,165.0,A,40.0,A,12.7,A,10.51,P,0.49,P,0.07,P
2022-12-09 00:00:00+00:00,4.0,A,14162200,173.0,A,40.0,A,12.7,A,10.79,P,0.48,P,0.07,P
2022-12-10 00:00:00+00:00,4.5,A,14162200,188.0,A,39.0,A,12.4,A,12.47,P,0.59,P,0.07,P
2022-12-11 00:00:00+00:00,4.3,A,14162200,314.0,A,38.0,A,12.7,A,12.36,P,0.62,P,0.08,P
2022-12-12 00:00:00+00:00,4.6,A,14162200,447.0,A,36.0,A,12.8,A,14.91,P,0.73,P,0.08,P
2022-12-13 00:00:00+00:00,5.1,A,14162200,465.0,A,35.0,A,12.7,A,15.68,P,0.7,P,0.08,P
2022-12-14 00:00:00+00:00,5.0,A,14162200,403.0,A,36.0,A,12.8,A,14.6,P,0.65,P,0.07,P
2022-12-15 00:00:00+00:00,4.7,A,14162200,361.0,A,36.0,A,12.8,A,13.51,P,0.62,P,0.08,P
2022-12-16 00:00:00+00:00,4.1,A,14162200,292.0,A,37.0,A,13.0,A,11.52,P,0.52,P,0.07,P
2022-12-17 00:00:00+00:00,3.4,A,14162200,204.0,A,38.0,A,13.1,A,10.18,P,0.42,P,0.08,P
2022-12-18 00:00:00+00:00,3.3,A,14162200,181.0,A,39.0,A,13.1,A,9.97,P,0.44,P,0.09,P
2022-12-19 00:00:00+00:00,3.4,A,14162200,181.0,A,39.0,A,13.1,A,9.51,P,0.43,P,0.08,P
2022-12-20 00:00:00+00:00,3.4,A,14162200,180.0,A,39.0,A,13.1,A,9.25,P,0.51,P,0.09,P
2022-12-21 00:00:00+00:00,4.1,A,14162200,423.0,A,38.0,A,13.1,A,11.15,P,0.74,P,0.08,P
2022-12-22 00:00:00+00:00,4.3,A,14162200,550.0,A,36.0,A,13.1,A,13.62,P,0.79,P,0.08,P
2022-12-23 00:00:00+00:00,4.3,A,14162200,436.0,A,35.0,"A, [4]",13.0,A,14.23,"P, [4]",0.71,P,0.08,P
2022-12-24 00:00:00+00:00,4.7,A,14162200,984.0,A,33.0,A,13.3,A,14.88,P,0.96,P,0.08,P
2022-12-25 00:00:00+00:00,6.0,A,14162200,2070.0,A,29.0,A,13.3,A,19.97,P,1.2,P,0.09,P
2022-12-26 00:00:00+00:00,6.5,A,14162200,2050.0,A,28.0,A,13.0,A,16.18,P,0.74,P,0.06,P
2022-12-27 00:00:00+00:00,6.5,A,14162200,2140.0,A,26.0,A,13.1,A,20.65,P,1.5,P,0.13,P
2022-12-28 00:00:00+00:00,6.5,A,14162200,1770.0,A,25.0,A,12.9,A,21.39,P,1.07,P,0.11,P
2022-12-29 00:00:00+00:00,6.5,A,14162200,1800.0,A,26.0,A,12.8,A,18.09,P,0.65,P,0.07,P
2022-12-30 00:00:00+00:00,6.3,A,14162200,1910.0,A,28.0,A,12.9,A,15.44,P,0.52,P,0.06,P
2022-12-31 00:00:00+00:00,6.4,A,14162200,2450.0,A,28.0,A,13.2,A,15.44,P,0.49,P,0.06,P
2023-01-01 00:00:00+00:00,6.4,A,14162200,2430.0,A,28.0,A,13.3,A,14.03,P,0.39,P,0.06,P
2023-01-02 00:00:00+00:00,6.0,A,14162200,1960.0,A,29.0,A,13.0,A,11.79,P,0.31,P,0.06,P
2023-01-03 00:00:00+00:00,5.5,A,14162200,1200.0,A,31.0,A,12.9,A,9.95,P,0.27,P,,
2023-01-04 00:00:00+00:00,5.3,A,14162200,831.0,A,32.0,A,12.7,A,9.39,P,0.31,P,,
2023-01-05 00:00:00+00:00,5.4,A,14162200,616.0,A,33.0,A,12.5,A,9.78,P,0.31,P,0.07,P
2023-01-06 00:00:00+00:00,6.2,A,14162200,623.0,A,33.0,"P, [4]",12.4,"P, [4]",10.16,"P, [4]",0.31,"P, [4]",0.05,"P, [4]"
2023-01-07 00:00:00+00:00,6.1,A,14162200,586.0,A,33.0,P,12.3,P,10.58,P,0.29,P,0.04,P
2023-01-08 00:00:00+00:00,6.3,A,14162200,528.0,A,33.0,P,12.2,P,10.06,P,0.28,P,0.04,P
2023-01-09 00:00:00+00:00,6.2,P,14162200,580.0,A,33.0,P,12.2,P,10.5,P,0.25,P,0.04,P
2023-01-10 00:00:00+00:00,5.8,P,14162200,572.0,A,33.0,P,12.3,P,10.45,P,0.23,P,0.05,P
2023-01-11 00:00:00+00:00,5.4,P,14162200,496.0,A,33.0,P,12.5,P,10.09,P,0.23,P,0.05,P
2023-01-12 00:00:00+00:00,5.8,P,14162200,508.0,A,33.0,P,12.4,P,9.85,P,0.24,P,0.05,P
2023-01-13 00:00:00+00:00,6.4,P,14162200,612.0,A,33.0,P,12.3,P,11.02,P,0.28,P,0.04,P
2023-01-14 00:00:00+00:00,6.8,P,14162200,684.0,A,32.0,P,12.1,P,11.02,P,0.3,P,0.04,P
2023-01-15 00:00:00+00:00,6.5,P,14162200,684.0,A,32.0,P,12.1,P,11.53,P,0.3,P,0.04,P
2023-01-16 00:00:00+00:00,6.2,P,14162200,686.0,A,32.0,P,12.4,P,11.78,P,0.27,P,0.05,P
2023-01-17 00:00:00+00:00,5.9,P,14162200,668.0,A,33.0,P,12.5,P,10.9,P,0.22,P,0.05,P
2023-01-18 00:00:00+00:00,5.9,P,14162200,424.0,A,34.0,P,12.3,P,9.43,P,0.2,P,0.05,P
2023-01-19 00:00:00+00:00,5.5,P,14162200,415.0,A,34.0,P,12.5,P,9.13,P,0.2,P,0.05,P
2023-01-20 00:00:00+00:00,5.2,P,14162200,375.0,A,34.0,P,12.7,P,9.09,P,0.22,P,0.05,P
2023-01-21 00:00:00+00:00,4.5,P,14162200,333.0,A,34.0,P,12.9,P,8.62,P,0.21,P,0.06,P
2023-01-22 00:00:00+00:00,4.0,P,14162200,316.0,A,35.0,P,13.0,P,8.24,P,0.19,P,0.06,P
2023-01-23 00:00:00+00:00,4.1,P,14162200,261.0,A,35.0,P,13.0,P,8.01,P,0.19,P,0.06,P
2023-01-24 00:00:00+00:00,4.2,P,14162200,261.0,A,35.0,P,13.0,P,7.89,P,0.19,P,0.06,P
2023-01-25 00:00:00+00:00,3.9,P,14162200,260.0,A,36.0,P,13.1,P,7.65,P,0.18,P,0.07,P
2023-01-26 00:00:00+00:00,3.7,P,14162200,224.0,A,36.0,P,13.1,P,7.4,P,0.18,P,0.07,P
2023-01-27 00:00:00+00:00,3.9,P,14162200,204.0,A,36.0,P,12.9,P,7.28,P,0.19,P,0.07,P
2023-01-28 00:00:00+00:00,4.1,P,14162200,235.0,A,36.0,P,12.8,P,7.32,P,0.2,P,0.07,P
2023-01-29 00:00:00+00:00,3.9,P,14162200,237.0,A,36.0,P,12.9,P,7.59,P,0.24,P,0.07,P
2023-01-30 00:00:00+00:00,3.1,P,14162200,237.0,A,36.0,P,13.2,P,8.48,P,0.27,P,0.09,P
2023-01-31 00:00:00+00:00,2.7,P,14162200,236.0,P,36.0,P,13.4,P,8.48,P,0.23,P,0.09,P
2023-02-01 00:00:00+00:00,2.8,P,14162200,107.0,P,37.0,P,13.2,P,8.35,P,0.23,P,0.09,P
2023-02-02 00:00:00+00:00,2.9,P,14162200,50.9,P,37.0,P,13.2,P,8.04,P,0.2,P,0.09,P
2023-02-03 00:00:00+00:00,3.0,P,14162200,51.5,P,37.0,P,13.0,P,7.69,P,0.24,P,0.09,P
2023-02-04 00:00:00+00:00,3.3,P,14162200,52.8,P,37.0,P,13.0,P,7.45,P,0.19,P,0.09,P
2023-02-05 00:00:00+00:00,3.3,P,14162200,54.3,P,37.0,P,12.9,P,7.35,P,0.24,P,0.09,P
2023-02-06 00:00:00+00:00,3.6,P,14162200,56.9,P,38.0,P,13.0,P,7.47,P,0.23,P,0.09,P
2023-02-07 00:00:00+00:00,3.8,P,14162200,59.1,P,38.0,P,12.9,P,8.27,P,0.33,P,0.09,P
2023-02-08 00:00:00+00:00,4.0,P,14162200,62.5,P,38.0,P,12.9,P,8.33,P,0.38,P,0.09,P
2023-02-09 00:00:00+00:00,4.1,P,14162200,63.8,P,38.0,P,12.7,P,8.44,P,0.44,P,0.09,P
2023-02-10 00:00:00+00:00,4.3,P,14162200,65.0,P,37.0,P,12.7,P,8.88,P,0.5,P,0.09,P
2023-02-11 00:00:00+00:00,4.3,P,14162200,55.5,P,37.0,P,12.7,P,8.93,P,0.46,P,0.09,P
2023-02-12 00:00:00+00:00,4.3,P,14162200,50.9,P,36.0,P,12.6,P,9.28,P,0.45,P,0.09,P
2023-02-13 00:00:00+00:00,4.3,P,14162200,51.2,P,36.0,P,12.6,P,9.61,P,0.51,P,0.09,P
2023-02-14 00:00:00+00:00,4.3,P,14162200,50.3,P,36.0,P,12.6,P,9.62,P,0.53,P,0.1,P
2023-02-15 00:00:00+00:00,4.5,P,14162200,50.1,P,37.0,P,12.6,P,9.63,P,0.64,P,0.1,P
2023-02-16 00:00:00+00:00,4.5,P,14162200,50.6,P,37.0,P,12.6,P,9.46,P,0.71,P,0.11,P
2023-02-17 00:00:00+00:00,4.6,P,14162200,51.0,P,36.0,P,12.5,P,9.28,P,0.92,P,0.11,P
2023-02-18 00:00:00+00:00,4.6,P,14162200,51.2,P,36.0,P,12.6,P,9.28,P,0.88,P,0.1,P
2023-02-19 00:00:00+00:00,4.6,P,14162200,51.4,P,36.0,P,12.6,P,8.88,P,0.79,P,0.1,P
2023-02-20 00:00:00+00:00,4.5,P,14162200,51.8,P,36.0,P,12.6,P,8.43,P,0.73,P,0.1,P
2023-02-21 00:00:00+00:00,4.3,P,14162200,52.4,P,36.0,P,12.4,P,8.31,P,1.11,P,0.11,P
2023-02-22 00:00:00+00:00,4.4,P,14162200,52.9,P,36.0,P,12.4,P,8.3,P,1.62,P,0.13,P
2023-02-23 00:00:00+00:00,4.3,P,14162200,53.5,P,37.0,P,12.4,P,8.24,P,2.35,P,0.14,P
2023-02-24 00:00:00+00:00,4.2,P,14162200,53.5,P,37.0,P,12.5,P,8.09,P,2.83,P,0.15,P
2023-02-25 00:00:00+00:00,4.3,P,14162200,53.7,P,36.0,P,12.5,P,8.06,P,3.4,P,0.16,P
2023-02-26 00:00:00+00:00,4.2,P,14162200,54.4,P,36.0,P,12.5,P,8.03,P,4.9,P,0.18,P
2023-02-27 00:00:00+00:00,4.3,P,14162200,55.0,P,37.0,P,12.4,P,7.95,P,5.34,P,0.19,P
2023-02-28 00:00:00+00:00,4.2,P,14162200,55.7,P,37.0,P,12.4,P,7.9,P,6.29,P,0.21,P
2023-03-01 00:00:00+00:00,4.3,P,14162200,55.9,P,37.0,P,12.6,P,7.83,P,6.69,P,0.22,P
2023-03-02 00:00:00+00:00,4.2,P,14162200,56.1,P,37.0,P,12.6,P,7.86,P,8.26,P,0.24,P
2023-03-03 00:00:00+00:00,4.3,P,14162200,56.8,P,37.0,P,12.6,P,7.84,P,7.6,P,0.24,P
2023-03-04 00:00:00+00:00,4.2,P,14162200,56.9,P,37.0,P,12.4,P,7.84,P,8.61,P,0.26,P
2023-03-05 00:00:00+00:00,4.3,P,14162200,56.9,P,,,12.5,P,7.83,"P, [4]",8.45,P,0.27,P
2023-03-06 00:00:00+00:00,4.3,P,14162200,56.9,P,,,12.6,P,7.76,P,8.43,P,0.31,P
2023-03-07 00:00:00+00:00,4.3,P,14162200,57.0,P,37.0,"P, [4]",12.6,P,7.69,"P, [4]",9.41,P,0.32,P
2023-03-08 00:00:00+00:00,4.2,P,14162200,57.1,P,37.0,P,12.6,P,7.62,P,10.35,P,0.29,P
2023-03-09 00:00:00+00:00,4.3,P,14162200,57.2,P,37.0,P,12.4,P,7.57,P,11.98,P,0.31,P
2023-03-10 00:00:00+00:00,4.3,P,14162200,58.5,P,37.0,P,12.3,P,7.46,P,13.65,P,0.33,P
2023-03-11 00:00:00+00:00,4.5,P,14162200,59.9,P,38.0,P,12.4,P,7.33,P,12.29,P,0.32,P
2023-03-12 00:00:00+00:00,4.5,P,14162200,56.1,P,38.0,P,12.4,P,7.32,P,11.18,P,0.3,P
2023-03-13 00:00:00+00:00,4.4,P,14162200,55.4,P,38.0,P,12.3,P,7.44,P,10.77,P,0.29,P
2023-03-14 00:00:00+00:00,4.5,P,14162200,56.3,P,39.0,P,12.4,P,7.47,P,8.83,P,0.27,P
2023-03-15 00:00:00+00:00,4.5,P,14162200,58.5,P,38.0,P,12.5,P,7.2,P,7.18,P,0.24,P
2023-03-16 00:00:00+00:00,4.4,P,14162200,62.3,P,37.0,P,12.6,P,7.03,P,6.34,P,0.23,P
2023-03-17 00:00:00+00:00,4.5,P,14162200,62.4,P,37.0,P,12.6,P,7.11,P,6.4,P,0.22,P
2023-03-18 00:00:00+00:00,4.5,P,14162200,62.5,P,36.0,P,12.5,P,7.07,P,5.76,P,0.22,P
2023-03-19 00:00:00+00:00,4.4,P,14162200,62.9,P,36.0,P,12.4,P,7.07,P,5.8,P,0.22,P
2023-03-20 00:00:00+00:00,4.4,P,14162200,63.7,P,36.0,P,12.4,P,7.04,P,4.97,P,0.21,P
2023-03-21 00:00:00+00:00,4.5,P,14162200,65.0,P,37.0,P,12.3,P,7.06,P,4.78,P,0.21,P
2023-03-22 00:00:00+00:00,4.6,P,14162200,,,36.0,P,12.4,P,7.16,P,5.22,P,0.21,P
2023-03-23 00:00:00+00:00,4.5,P,14162200,65.5,P,36.0,P,12.5,P,7.18,P,5.17,P,0.21,P
2023-03-24 00:00:00+00:00,4.4,P,14162200,66.8,P,37.0,P,12.6,P,7.28,P,4.79,P,0.21,P
2023-03-25 00:00:00+00:00,4.5,P,14162200,68.7,P,38.0,P,12.5,P,7.35,P,3.85,P,0.2,P
2023-03-26 00:00:00+00:00,4.7,P,14162200,68.7,P,38.0,P,12.5,P,7.36,P,3.12,P,0.18,P
2023-03-27 00:00:00+00:00,4.7,P,14162200,64.2,P,38.0,P,12.4,P,7.46,P,2.98,P,0.18,P
2023-03-28 00:00:00+00:00,4.7,P,14162200,65.8,P,38.0,P,12.2,P,7.58,P,2.76,P,0.17,P
2023-03-29 00:00:00+00:00,4.8,P,14162200,66.4,P,38.0,P,12.3,P,7.54,P,2.07,P,0.16,P
2023-03-30 00:00:00+00:00,4.8,P,14162200,65.6,P,38.0,P,12.3,P,7.53,P,1.85,P,0.16,P
2023-03-31 00:00:00+00:00,4.7,P,14162200,65.2,P,37.0,P,12.4,P,7.55,P,1.77,P,0.16,P
2023-04-01 00:00:00+00:00,4.8,P,14162200,68.2,P,38.0,P,12.4,P,7.75,P,1.72,P,0.16,P
2023-04-02 00:00:00+00:00,4.9,P,14162200,70.7,P,40.0,P,12.3,P,7.93,P,1.46,P,0.16,P
2023-04-03 00:00:00+00:00,4.9,P,14162200,60.2,P,40.0,P,12.3,P,7.88,P,1.33,P,0.16,P
2023-04-04 00:00:00+00:00,4.9,P,14162200,56.8,P,39.0,P,12.4,P,7.82,P,1.27,P,0.16,P
2023-04-05 00:00:00+00:00,5.0,P,14162200,56.9,P,39.0,P,12.4,P,7.82,P,1.15,P,0.16,P
2023-04-06 00:00:00+00:00,4.9,P,14162200,57.6,P,39.0,P,12.2,P,7.92,P,1.12,P,0.15,P
2023-04-07 00:00:00+00:00,5.1,P,14162200,58.8,P,39.0,P,12.2,P,7.99,P,0.97,P,0.15,P
2023-04-08 00:00:00+00:00,5.0,P,14162200,58.1,P,39.0,P,12.3,P,7.95,P,0.91,P,0.15,P
2023-04-09 00:00:00+00:00,5.0,P,14162200,57.1,P,38.0,P,12.3,P,7.95,P,0.97,P,0.16,P
2023-04-10 00:00:00+00:00,5.0,P,14162200,58.5,P,38.0,P,12.3,P,7.99,P,0.94,P,0.17,P
2023-04-11 00:00:00+00:00,5.1,P,14162200,61.6,P,39.0,P,12.3,P,8.17,P,0.81,P,0.16,P
2023-04-12 00:00:00+00:00,4.8,P,14162200,330.0,P,36.0,P,12.6,P,8.06,P,1.66,P,0.18,P
2023-04-13 00:00:00+00:00,4.9,P,14162200,372.0,P,35.0,P,12.6,P,8.08,P,2.09,P,0.18,P
2023-04-14 00:00:00+00:00,4.9,P,14162200,372.0,P,35.0,P,12.6,P,8.15,P,2.08,P,0.19,P
2023-04-15 00:00:00+00:00,4.9,P,14162200,373.0,P,35.0,P,12.6,P,8.25,P,1.61,P,0.18,P
2023-04-16 00:00:00+00:00,4.9,P,14162200,372.0,P,34.0,P,12.6,P,8.32,P,1.52,P,0.17,P
2023-04-17 00:00:00+00:00,4.9,P,14162200,373.0,P,34.0,P,12.5,P,8.38,P,1.33,P,0.17,P
2023-04-18 00:00:00+00:00,5.0,P,14162200,374.0,P,34.0,P,12.5,P,8.38,P,1.17,P,0.17,P
2023-04-19 00:00:00+00:00,5.0,P,14162200,375.0,P,34.0,P,12.6,P,8.35,P,1.25,P,0.17,P
2023-04-20 00:00:00+00:00,5.0,P,14162200,378.0,P,35.0,P,12.7,P,8.44,P,1.13,P,0.17,P
2023-04-21 00:00:00+00:00,5.1,P,14162200,931.0,P,34.0,P,13.0,P,8.5,P,1.14,P,0.18,P
2023-04-22 00:00:00+00:00,5.2,P,14162200,1200.0,P,34.0,P,13.0,P,8.56,P,0.74,P,0.17,P
2023-04-23 00:00:00+00:00,5.3,P,14162200,1200.0,P,33.0,P,12.9,P,8.81,P,0.62,P,0.16,P
2023-04-24 00:00:00+00:00,5.4,P,14162200,1200.0,P,33.0,P,13.0,P,9.2,P,0.49,P,0.16,P
2023-04-25 00:00:00+00:00,5.4,P,14162200,1190.0,P,33.0,P,13.0,P,9.11,P,0.47,P,0.15,P
2023-04-26 00:00:00+00:00,5.4,P,14162200,986.0,P,32.0,P,12.9,P,9.24,P,0.33,P,0.16,P
2023-04-27 00:00:00+00:00,5.5,P,14162200,981.0,P,32.0,P,12.8,P,9.43,P,0.22,P,0.15,P
2023-04-28 00:00:00+00:00,5.5,P,14162200,985.0,P,32.0,P,12.7,P,9.49,P,0.18,P,0.16,P
2023-04-29 00:00:00+00:00,5.6,P,14162200,996.0,P,32.0,P,12.8,P,9.51,P,0.17,P,0.16,P
2023-04-30 00:00:00+00:00,5.6,P,14162200,1200.0,P,32.0,P,12.8,P,9.49,P,0.19,P,0.15,P
2023-05-01 00:00:00+00:00,5.7,P,14162200,1190.0,P,32.0,P,12.7,P,9.47,P,0.2,P,0.16,P
2023-05-02 00:00:00+00:00,5.7,P,14162200,1020.0,P,31.0,P,12.7,P,9.63,P,0.23,P,0.16,P
2023-05-03 00:00:00+00:00,5.8,P,14162200,785.0,P,31.0,P,12.5,P,9.59,P,0.3,P,0.15,P
2023-05-04 00:00:00+00:00,5.7,P,14162200,718.0,P,31.0,P,12.5,P,9.69,P,0.33,P,0.16,P
