datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2023-05-29 00:00:00+00:00,11.2,P,14162500,3810.0,P,44.0,A,11.2,A,6.21,P,1.03,P,0.15,P
2023-05-30 00:00:00+00:00,11.1,P,14162500,3770.0,P,44.0,A,11.3,A,6.13,P,0.98,P,0.15,P
2023-05-31 00:00:00+00:00,10.8,P,14162500,3730.0,P,45.0,A,11.4,A,5.96,P,1.02,P,0.16,P
2023-06-01 00:00:00+00:00,10.6,P,14162500,3660.0,P,45.0,A,11.4,A,5.71,P,1.04,P,0.17,P
2023-06-02 00:00:00+00:00,11.1,P,14162500,3520.0,P,46.0,A,11.3,A,5.57,P,1.04,P,0.16,P
2023-06-03 00:00:00+00:00,11.6,P,14162500,3440.0,P,46.0,A,11.2,A,5.51,P,1.04,P,0.16,P
2023-06-04 00:00:00+00:00,12.0,P,14162500,3420.0,P,46.0,A,11.0,A,5.51,P,1.06,P,0.17,P
2023-06-05 00:00:00+00:00,12.3,P,14162500,3310.0,P,45.0,A,10.9,A,5.45,P,1.06,P,0.16,P
2023-06-06 00:00:00+00:00,12.7,P,14162500,3260.0,P,46.0,A,10.8,A,5.44,P,1.07,P,0.16,P
2023-06-07 00:00:00+00:00,12.4,P,14162500,3260.0,P,46.0,A,10.8,A,5.49,P,1.1,P,0.16,P
2023-06-08 00:00:00+00:00,12.0,P,14162500,3210.0,P,46.0,A,10.9,A,5.61,P,1.15,P,0.17,P
2023-06-09 00:00:00+00:00,12.0,P,14162500,3110.0,P,47.0,A,11.0,A,5.35,P,1.09,P,0.18,P
2023-06-10 00:00:00+00:00,12.8,P,14162500,3040.0,P,48.0,A,10.8,A,5.04,P,0.94,P,0.17,P
2023-06-11 00:00:00+00:00,13.1,P,14162500,2960.0,P,48.0,A,10.7,A,4.87,P,0.88,P,0.17,P
2023-06-12 00:00:00+00:00,13.5,P,14162500,2920.0,P,49.0,A,10.6,A,4.77,P,0.9,P,0.17,P
2023-06-13 00:00:00+00:00,13.2,P,14162500,2900.0,P,49.0,A,10.7,A,4.78,P,0.9,P,0.18,P
2023-06-14 00:00:00+00:00,12.8,P,14162500,2830.0,P,49.0,A,10.8,A,4.69,P,0.9,P,0.18,P
2023-06-15 00:00:00+00:00,12.5,P,14162500,2820.0,P,50.0,A,10.9,A,4.47,P,0.9,P,0.18,P
2023-06-16 00:00:00+00:00,13.1,P,14162500,2730.0,P,50.0,A,10.7,A,4.41,P,0.89,P,0.18,P
2023-06-17 00:00:00+00:00,12.8,P,14162500,2690.0,P,50.0,A,10.7,A,4.51,P,0.92,P,0.19,P
2023-06-18 00:00:00+00:00,11.4,P,14162500,2720.0,P,50.0,A,11.0,A,4.88,P,0.99,P,0.21,P
2023-06-19 00:00:00+00:00,10.8,P,14162500,2800.0,P,49.0,A,11.1,A,5.65,P,1.04,P,0.23,P
2023-06-20 00:00:00+00:00,11.4,P,14162500,2780.0,P,49.0,A,11.1,A,5.42,P,0.98,P,0.22,P
2023-06-21 00:00:00+00:00,12.0,P,14162500,2690.0,P,49.0,"P, [4]",,,4.7,"P, [4]",0.8,"P, [4]",0.17,"P, [4]"
2023-06-22 00:00:00+00:00,12.8,P,14162500,2650.0,P,49.0,P,10.7,P,4.37,P,0.67,P,0.14,P
2023-06-23 00:00:00+00:00,13.2,P,14162500,2560.0,P,50.0,P,10.6,P,4.31,P,0.67,P,0.13,P
2023-06-24 00:00:00+00:00,13.2,P,14162500,2500.0,P,50.0,P,10.7,P,4.31,P,0.69,P,0.13,P
2023-06-25 00:00:00+00:00,13.2,P,14162500,2470.0,P,50.0,P,10.7,P,4.21,P,0.68,P,0.13,P
2023-06-26 00:00:00+00:00,13.4,P,14162500,2450.0,P,50.0,P,10.6,P,4.16,P,0.68,P,0.13,P
2023-06-27 00:00:00+00:00,13.6,P,14162500,2430.0,P,51.0,P,10.5,P,4.12,P,0.69,P,0.12,P
2023-06-28 00:00:00+00:00,13.8,P,14162500,2420.0,P,51.0,P,10.5,P,4.07,P,0.7,P,0.11,P
2023-06-29 00:00:00+00:00,14.0,P,14162500,2400.0,P,51.0,P,10.5,P,4.1,P,0.73,P,0.11,P
2023-06-30 00:00:00+00:00,14.2,P,14162500,2380.0,P,51.0,P,10.5,P,4.08,P,0.72,P,0.1,P
2023-07-01 00:00:00+00:00,14.2,P,14162500,2370.0,P,51.0,P,10.5,P,4.01,P,0.73,P,0.11,P
2023-07-02 00:00:00+00:00,14.2,P,14162500,2360.0,P,51.0,P,10.4,P,3.87,P,0.74,P,0.11,P
2023-07-03 00:00:00+00:00,14.3,P,14162500,2350.0,P,52.0,P,10.4,P,3.84,P,0.77,P,0.1,P
2023-07-04 00:00:00+00:00,14.2,P,14162500,2330.0,P,51.0,P,10.5,P,3.83,P,0.76,P,0.11,P
2023-07-05 00:00:00+00:00,14.4,P,14162500,2300.0,P,51.0,P,10.4,P,3.79,P,0.78,P,0.1,P
2023-07-06 00:00:00+00:00,14.6,P,14162500,2280.0,P,51.0,P,10.3,P,3.82,P,0.78,P,0.1,P
2023-07-07 00:00:00+00:00,14.5,P,14162500,2280.0,P,51.0,P,10.4,P,3.79,P,0.82,P,0.1,P
2023-07-08 00:00:00+00:00,14.4,P,14162500,2270.0,P,52.0,P,10.4,P,3.79,P,0.84,P,0.1,P
2023-07-09 00:00:00+00:00,14.6,P,14162500,2260.0,P,52.0,P,10.3,P,3.73,P,0.85,P,0.1,P
2023-07-10 00:00:00+00:00,14.3,P,14162500,2220.0,P,52.0,P,10.4,P,3.76,P,0.87,P,0.11,P
2023-07-11 00:00:00+00:00,14.3,P,14162500,2220.0,P,52.0,P,10.4,P,3.69,P,0.86,P,0.1,P
2023-07-12 00:00:00+00:00,14.4,P,14162500,2200.0,P,52.0,P,10.4,P,3.64,P,0.9,P,0.1,P
2023-07-13 00:00:00+00:00,14.7,P,14162500,2180.0,P,53.0,P,10.4,P,3.63,P,0.87,P,0.1,P
2023-07-14 00:00:00+00:00,14.9,P,14162500,2170.0,P,53.0,P,10.3,P,3.64,P,0.87,P,0.09,P
2023-07-15 00:00:00+00:00,15.1,P,14162500,2150.0,P,53.0,P,10.3,P,3.62,P,0.9,P,0.1,P
2023-07-16 00:00:00+00:00,15.2,P,14162500,2150.0,P,53.0,P,10.2,P,3.62,P,0.82,P,0.1,P
2023-07-17 00:00:00+00:00,14.9,P,14162500,2140.0,P,54.0,P,10.3,P,3.63,P,0.84,P,0.1,P
2023-07-18 00:00:00+00:00,14.7,P,14162500,2130.0,P,54.0,P,10.4,P,3.63,P,0.82,P,0.11,P
2023-07-19 00:00:00+00:00,15.0,P,14162500,2110.0,P,54.0,P,10.3,P,3.66,P,0.82,P,0.1,P
2023-07-20 00:00:00+00:00,15.3,P,14162500,2100.0,P,54.0,P,10.3,P,3.68,P,0.81,P,0.11,P
2023-07-21 00:00:00+00:00,15.3,P,14162500,2100.0,P,54.0,P,10.3,P,3.64,P,0.8,P,0.11,P
