datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2022-11-26 00:00:00+00:00,2.0,A,09180500,2690.0,A,1470.0,P,13.8,P,5.7,P
2022-11-27 00:00:00+00:00,2.7,A,09180500,2660.0,A,1490.0,P,13.6,P,5.6,P
2022-11-28 00:00:00+00:00,2.6,A,09180500,2670.0,A,1470.0,P,13.3,P,6.5,P
2022-11-29 00:00:00+00:00,2.7,A,09180500,2790.0,A,1430.0,P,13.2,P,13.9,P
2022-11-30 00:00:00+00:00,2.2,A,09180500,2730.0,A,1420.0,P,13.6,P,8.0,P
2022-12-01 00:00:00+00:00,1.5,A,09180500,2700.0,A,1410.0,P,13.8,P,7.5,P
2022-12-02 00:00:00+00:00,2.1,A,09180500,2410.0,A,1370.0,P,13.5,P,23.0,P
2022-12-03 00:00:00+00:00,2.0,A,09180500,2560.0,A,1380.0,P,13.6,P,11.9,P
2022-12-04 00:00:00+00:00,2.4,A,09180500,2880.0,A,1370.0,P,13.7,P,10.0,P
2022-12-05 00:00:00+00:00,2.5,A,09180500,2650.0,A,1430.0,P,13.5,P,8.5,P
2022-12-06 00:00:00+00:00,3.1,A,09180500,2650.0,A,1450.0,P,13.3,P,7.7,P
2022-12-07 00:00:00+00:00,3.6,A,09180500,2840.0,A,1450.0,P,12.9,P,7.2,P
2022-12-08 00:00:00+00:00,3.8,A,09180500,2950.0,A,1360.0,P,13.1,P,8.5,P
2022-12-09 00:00:00+00:00,3.6,A,09180500,2820.0,A,1410.0,P,13.1,P,8.0,P
2022-12-10 00:00:00+00:00,3.1,A,09180500,2770.0,A,1390.0,P,13.2,P,13.6,P
2022-12-11 00:00:00+00:00,2.9,A,09180500,2500.0,A,1410.0,P,13.2,P,24.7,P
2022-12-12 00:00:00+00:00,2.7,A,09180500,2410.0,A,1430.0,P,12.6,P,55.8,P
2022-12-13 00:00:00+00:00,2.2,A,09180500,2560.0,A,1430.0,P,13.0,P,20.7,P
2022-12-14 00:00:00+00:00,1.6,A,09180500,2750.0,A,1470.0,P,13.4,P,10.4,P
2022-12-15 00:00:00+00:00,1.4,A,09180500,2740.0,A,1530.0,P,13.6,P,8.3,P
2022-12-16 00:00:00+00:00,1.1,A,09180500,2580.0,A,1500.0,P,13.7,P,7.9,P
2022-12-17 00:00:00+00:00,0.2,A,09180500,2350.0,A,1450.0,"P, [4]",14.1,P,7.7,P
2022-12-18 00:00:00+00:00,-0.0,A,09180500,2130.0,"A, e",1400.0,"P, [4]",14.2,P,10.4,P
2022-12-19 00:00:00+00:00,-0.0,A,09180500,2090.0,"A, e",1500.0,"P, [4]",14.0,P,15.9,P
2022-12-20 00:00:00+00:00,-0.0,A,09180500,2090.0,"A, e",1510.0,"P, [4]",13.8,P,33.9,P
2022-12-21 00:00:00+00:00,-0.0,A,09180500,2130.0,"A, e",1560.0,"P, [4]",13.6,P,31.1,P
2022-12-22 00:00:00+00:00,-0.0,A,09180500,2210.0,"A, e",1630.0,"P, [4]",13.6,P,31.3,P
2022-12-23 00:00:00+00:00,0.1,A,09180500,2270.0,"A, e",1670.0,P,13.6,P,31.8,P
2022-12-24 00:00:00+00:00,0.1,A,09180500,2300.0,"A, e",1690.0,"P, [4]",13.7,P,28.0,P
2022-12-25 00:00:00+00:00,0.0,A,09180500,2380.0,"A, e",1800.0,P,13.7,P,26.9,P
2022-12-26 00:00:00+00:00,0.0,A,09180500,2500.0,"A, e",1720.0,"P, [4]",13.8,P,24.5,P
2022-12-27 00:00:00+00:00,-0.0,A,09180500,2650.0,"A, e",1580.0,"P, [4]",13.6,P,26.0,P
2022-12-28 00:00:00+00:00,0.0,A,09180500,2900.0,A,1490.0,P,13.2,P,189.0,P
2022-12-29 00:00:00+00:00,0.1,A,09180500,3130.0,A,1390.0,P,13.2,P,195.0,P
2022-12-30 00:00:00+00:00,0.1,A,09180500,3060.0,A,1460.0,P,13.3,P,101.0,P
2022-12-31 00:00:00+00:00,0.2,A,09180500,2920.0,A,1390.0,P,13.0,P,222.0,P
2023-01-01 00:00:00+00:00,0.4,A,09180500,2770.0,A,1380.0,P,12.9,P,197.0,P
2023-01-02 00:00:00+00:00,1.8,A,09180500,3560.0,A,1350.0,P,12.3,P,689.0,P
2023-01-03 00:00:00+00:00,2.6,A,09180500,3580.0,A,1390.0,P,12.1,P,1110.0,P
2023-01-04 00:00:00+00:00,2.1,A,09180500,3050.0,A,1320.0,P,12.4,P,1490.0,P
2023-01-05 00:00:00+00:00,1.7,A,09180500,2830.0,A,1290.0,P,12.7,P,1030.0,P
2023-01-06 00:00:00+00:00,2.1,A,09180500,2740.0,A,1330.0,P,12.6,P,338.0,P
2023-01-07 00:00:00+00:00,2.2,A,09180500,2600.0,A,1380.0,P,12.6,P,161.0,P
2023-01-08 00:00:00+00:00,2.3,A,09180500,2690.0,A,1430.0,P,12.7,P,97.6,P
2023-01-09 00:00:00+00:00,2.1,A,09180500,2700.0,A,1440.0,P,12.7,P,57.5,P
2023-01-10 00:00:00+00:00,2.8,A,09180500,2690.0,A,1430.0,P,12.4,P,155.0,P
2023-01-11 00:00:00+00:00,3.6,A,09180500,2880.0,A,1410.0,P,12.0,P,260.0,P
2023-01-12 00:00:00+00:00,3.7,A,09180500,3050.0,A,1420.0,P,12.1,P,177.0,P
2023-01-13 00:00:00+00:00,3.2,A,09180500,2870.0,A,1380.0,P,12.2,P,994.0,P
2023-01-14 00:00:00+00:00,2.7,A,09180500,2640.0,A,1370.0,P,12.3,P,932.0,P
2023-01-15 00:00:00+00:00,2.9,A,09180500,2590.0,A,1390.0,P,12.2,P,381.0,P
2023-01-16 00:00:00+00:00,3.2,A,09180500,2710.0,A,1440.0,P,12.0,P,223.0,P
2023-01-17 00:00:00+00:00,2.8,A,09180500,3000.0,A,1460.0,P,12.0,P,308.0,P
2023-01-18 00:00:00+00:00,2.8,A,09180500,3000.0,A,1490.0,P,12.1,P,332.0,P
2023-01-19 00:00:00+00:00,2.3,A,09180500,2850.0,A,1450.0,P,12.3,P,481.0,P
2023-01-20 00:00:00+00:00,2.2,A,09180500,2680.0,A,1470.0,P,12.5,P,313.0,P
2023-01-21 00:00:00+00:00,1.7,A,09180500,2510.0,A,1480.0,P,12.6,P,255.0,P
2023-01-22 00:00:00+00:00,1.1,A,09180500,2370.0,A,1480.0,P,12.8,P,214.0,P
2023-01-23 00:00:00+00:00,1.2,A,09180500,2400.0,A,1490.0,P,12.9,P,120.0,P
2023-01-24 00:00:00+00:00,1.0,A,09180500,2470.0,A,1480.0,P,13.0,P,81.2,P
2023-01-25 00:00:00+00:00,1.2,A,09180500,2470.0,A,1610.0,P,13.1,P,60.3,P
2023-01-26 00:00:00+00:00,1.2,A,09180500,2480.0,A,1590.0,P,13.1,P,65.1,P
2023-01-27 00:00:00+00:00,0.9,A,09180500,2390.0,A,1550.0,P,13.2,P,44.3,P
2023-01-28 00:00:00+00:00,1.3,A,09180500,2360.0,A,1570.0,P,13.1,P,29.5,P
2023-01-29 00:00:00+00:00,1.8,A,09180500,2310.0,A,1500.0,P,12.9,P,25.2,P
2023-01-30 00:00:00+00:00,2.5,A,09180500,2460.0,A,1520.0,P,12.7,P,25.2,P
2023-01-31 00:00:00+00:00,1.9,A,09180500,2470.0,A,1540.0,P,12.9,P,20.0,P
2023-02-01 00:00:00+00:00,1.1,A,09180500,2370.0,A,1610.0,P,13.4,P,13.7,P
2023-02-02 00:00:00+00:00,0.9,A,09180500,2180.0,"A, e",1560.0,P,13.6,P,11.2,P
2023-02-03 00:00:00+00:00,0.8,A,09180500,2140.0,"A, e",1490.0,P,13.7,P,12.6,P
2023-02-04 00:00:00+00:00,1.1,A,09180500,2090.0,"A, e",1530.0,P,13.6,P,12.7,P
2023-02-05 00:00:00+00:00,1.9,A,09180500,2290.0,A,1540.0,P,13.4,P,12.1,P
2023-02-06 00:00:00+00:00,2.8,A,09180500,2390.0,A,1510.0,P,13.1,P,13.1,P
2023-02-07 00:00:00+00:00,3.0,A,09180500,2440.0,A,1630.0,P,12.9,P,21.3,P
2023-02-08 00:00:00+00:00,2.8,A,09180500,2480.0,A,1520.0,P,12.7,P,45.0,P
2023-02-09 00:00:00+00:00,2.5,A,09180500,2400.0,A,1480.0,P,12.6,P,88.5,P
2023-02-10 00:00:00+00:00,2.4,A,09180500,2340.0,A,1480.0,P,12.9,P,63.3,P
2023-02-11 00:00:00+00:00,2.1,A,09180500,2330.0,A,1430.0,P,13.0,P,42.6,P
2023-02-12 00:00:00+00:00,2.2,A,09180500,2240.0,A,1410.0,P,13.1,P,30.6,P
2023-02-13 00:00:00+00:00,2.0,A,09180500,2260.0,A,1440.0,P,13.0,P,23.5,P
2023-02-14 00:00:00+00:00,2.2,A,09180500,2420.0,A,1450.0,P,12.8,P,22.4,P
2023-02-15 00:00:00+00:00,1.8,A,09180500,2410.0,A,1450.0,P,12.7,P,35.2,P
2023-02-16 00:00:00+00:00,1.3,A,09180500,2410.0,A,1490.0,P,13.2,P,48.9,P
2023-02-17 00:00:00+00:00,0.7,A,09180500,2140.0,"A, e",1400.0,P,13.6,P,59.4,P
2023-02-18 00:00:00+00:00,0.8,A,09180500,2100.0,"A, e",1400.0,P,14.0,P,31.8,P
2023-02-19 00:00:00+00:00,1.2,A,09180500,2180.0,"A, e",1440.0,P,13.8,P,20.7,P
2023-02-20 00:00:00+00:00,1.9,A,09180500,2380.0,A,1430.0,P,13.5,P,16.9,P
2023-02-21 00:00:00+00:00,2.8,A,09180500,2430.0,A,1450.0,P,13.0,P,27.2,P
2023-02-22 00:00:00+00:00,3.2,A,09180500,2400.0,A,1430.0,P,12.0,P,70.1,P
2023-02-23 00:00:00+00:00,2.7,A,09180500,2910.0,A,1460.0,P,12.0,P,154.0,P
2023-02-24 00:00:00+00:00,2.7,A,09180500,2760.0,A,1440.0,P,12.1,P,241.0,P
2023-02-25 00:00:00+00:00,3.2,A,09180500,2520.0,A,1270.0,P,12.0,P,517.0,P
2023-02-26 00:00:00+00:00,3.7,A,09180500,2390.0,A,1270.0,P,11.7,P,314.0,P
2023-02-27 00:00:00+00:00,3.9,A,09180500,2470.0,A,1350.0,P,11.9,P,150.0,P
2023-02-28 00:00:00+00:00,3.8,A,09180500,2460.0,A,1320.0,P,11.8,P,110.0,P
2023-03-01 00:00:00+00:00,3.6,A,09180500,2470.0,A,1350.0,P,11.7,P,230.0,P
2023-03-02 00:00:00+00:00,4.4,A,09180500,2470.0,A,1350.0,P,11.7,P,272.0,P
2023-03-03 00:00:00+00:00,4.5,A,09180500,2410.0,A,1410.0,P,11.7,P,183.0,P
2023-03-04 00:00:00+00:00,4.4,A,09180500,2480.0,A,1430.0,P,11.8,P,75.2,P
2023-03-05 00:00:00+00:00,4.4,A,09180500,2370.0,A,1430.0,P,11.8,P,68.8,P
2023-03-06 00:00:00+00:00,4.8,A,09180500,2360.0,A,1430.0,P,11.6,P,137.0,P
2023-03-07 00:00:00+00:00,5.6,A,09180500,2550.0,A,1410.0,P,11.5,P,123.0,P
2023-03-08 00:00:00+00:00,5.7,A,09180500,2560.0,A,1430.0,P,11.1,P,118.0,P
2023-03-09 00:00:00+00:00,5.9,A,09180500,2620.0,A,1430.0,P,10.9,P,596.0,P
2023-03-10 00:00:00+00:00,5.7,A,09180500,2560.0,A,1390.0,P,11.0,P,554.0,P
2023-03-11 00:00:00+00:00,6.2,A,09180500,2800.0,A,1390.0,P,10.9,P,512.0,P
2023-03-12 00:00:00+00:00,6.9,A,09180500,4430.0,A,1360.0,P,10.5,P,1030.0,P
2023-03-13 00:00:00+00:00,7.2,A,09180500,4210.0,A,1160.0,P,10.4,P,,
2023-03-14 00:00:00+00:00,7.8,A,09180500,3580.0,A,1050.0,P,10.3,P,,
2023-03-15 00:00:00+00:00,8.4,A,09180500,3480.0,A,1080.0,P,10.1,P,2880.0,P
2023-03-16 00:00:00+00:00,8.3,A,09180500,4950.0,A,1070.0,P,10.1,P,3200.0,P
2023-03-17 00:00:00+00:00,7.4,A,09180500,4250.0,A,1120.0,P,10.4,P,,
2023-03-18 00:00:00+00:00,6.7,A,09180500,3500.0,A,1120.0,P,10.8,P,,
2023-03-19 00:00:00+00:00,6.7,A,09180500,3110.0,A,1170.0,P,10.8,P,2420.0,P
2023-03-20 00:00:00+00:00,7.3,A,09180500,2880.0,A,1210.0,P,10.6,P,901.0,P
2023-03-21 00:00:00+00:00,7.1,A,09180500,3030.0,A,1230.0,P,10.5,P,640.0,P
2023-03-22 00:00:00+00:00,6.9,A,09180500,3700.0,A,1280.0,P,10.6,P,1310.0,P
2023-03-23 00:00:00+00:00,7.3,A,09180500,4250.0,A,1340.0,P,10.6,P,2300.0,P
2023-03-24 00:00:00+00:00,6.9,A,09180500,3830.0,A,1290.0,P,10.6,P,1760.0,P
2023-03-25 00:00:00+00:00,5.7,A,09180500,3390.0,A,1160.0,P,11.1,P,,
2023-03-26 00:00:00+00:00,5.6,A,09180500,3140.0,A,1230.0,P,11.2,P,1350.0,P
2023-03-27 00:00:00+00:00,5.7,A,09180500,3000.0,A,1240.0,P,11.2,P,1110.0,P
2023-03-28 00:00:00+00:00,5.9,A,09180500,2880.0,A,1320.0,P,11.3,P,664.0,P
2023-03-29 00:00:00+00:00,6.6,A,09180500,2770.0,A,1360.0,P,11.0,P,524.0,P
2023-03-30 00:00:00+00:00,6.7,A,09180500,2800.0,A,1410.0,P,10.7,P,339.0,P
2023-03-31 00:00:00+00:00,7.5,A,09180500,2900.0,A,1450.0,P,10.6,P,302.0,P
2023-04-01 00:00:00+00:00,7.6,"A, [4]",09180500,2850.0,A,,,,,,
2023-04-02 00:00:00+00:00,,,09180500,2890.0,A,,,,,,
2023-04-03 00:00:00+00:00,,,09180500,2910.0,A,,,,,,
2023-04-04 00:00:00+00:00,8.9,A,09180500,3210.0,A,1440.0,P,9.9,P,684.0,P
2023-04-05 00:00:00+00:00,7.9,A,09180500,3580.0,A,1510.0,P,10.5,P,800.0,P
2023-04-06 00:00:00+00:00,8.1,A,09180500,3740.0,A,1480.0,P,10.6,P,713.0,P
2023-04-07 00:00:00+00:00,8.5,A,09180500,3590.0,A,1340.0,P,10.6,P,586.0,P
2023-04-08 00:00:00+00:00,9.5,A,09180500,3510.0,A,1170.0,P,10.2,P,697.0,P
2023-04-09 00:00:00+00:00,11.1,A,09180500,3570.0,A,1130.0,P,9.8,P,901.0,P
2023-04-10 00:00:00+00:00,12.2,A,09180500,4200.0,A,1130.0,P,9.4,P,1380.0,P
2023-04-11 00:00:00+00:00,12.7,A,09180500,5690.0,A,971.0,P,8.9,P,,
2023-04-12 00:00:00+00:00,12.1,A,09180500,8160.0,A,,,8.7,P,,
2023-04-13 00:00:00+00:00,10.1,A,09180500,11700.0,A,,,9.0,P,,
2023-04-14 00:00:00+00:00,8.8,A,09180500,15200.0,A,394.0,P,9.6,P,,
2023-04-15 00:00:00+00:00,7.7,A,09180500,16400.0,A,376.0,P,10.3,P,3340.0,P
2023-04-16 00:00:00+00:00,8.1,A,09180500,12400.0,A,421.0,P,10.4,P,2450.0,P
2023-04-17 00:00:00+00:00,9.3,A,09180500,10500.0,A,449.0,P,10.1,P,1300.0,P
2023-04-18 00:00:00+00:00,9.9,A,09180500,11600.0,A,393.0,P,9.9,P,1280.0,P
2023-04-19 00:00:00+00:00,8.9,A,09180500,14500.0,A,336.0,P,10.1,P,1420.0,P
2023-04-20 00:00:00+00:00,7.6,A,09180500,15600.0,A,323.0,P,10.7,P,1530.0,P
2023-04-21 00:00:00+00:00,7.1,A,09180500,12700.0,A,361.0,P,10.9,P,1270.0,P
2023-04-22 00:00:00+00:00,7.6,A,09180500,10500.0,A,401.0,P,10.8,P,744.0,P
2023-04-23 00:00:00+00:00,8.8,A,09180500,9370.0,A,416.0,P,10.5,P,592.0,P
2023-04-24 00:00:00+00:00,9.8,A,09180500,9490.0,A,396.0,P,10.1,P,656.0,P
2023-04-25 00:00:00+00:00,9.7,A,09180500,10700.0,A,350.0,P,10.2,P,,
2023-04-26 00:00:00+00:00,9.1,A,09180500,11600.0,A,361.0,P,10.4,P,,
2023-04-27 00:00:00+00:00,10.0,A,09180500,10700.0,A,387.0,P,10.1,P,720.0,P
2023-04-28 00:00:00+00:00,10.5,A,09180500,12100.0,A,389.0,P,10.1,P,811.0,P
2023-04-29 00:00:00+00:00,10.7,A,09180500,14500.0,A,348.0,P,10.0,P,856.0,P
2023-04-30 00:00:00+00:00,11.1,A,09180500,16300.0,A,331.0,P,9.8,P,1130.0,P
2023-05-01 00:00:00+00:00,11.5,A,09180500,19800.0,A,319.0,P,9.4,P,1420.0,P
2023-05-02 00:00:00+00:00,11.6,A,09180500,24000.0,A,321.0,P,9.3,P,1780.0,P
2023-05-03 00:00:00+00:00,11.2,A,09180500,27300.0,A,328.0,P,9.4,P,2050.0,P
2023-05-04 00:00:00+00:00,11.4,A,09180500,28900.0,A,334.0,P,9.4,P,1910.0,P
2023-05-05 00:00:00+00:00,11.3,A,09180500,31900.0,A,331.0,P,9.5,P,1770.0,P
2023-05-06 00:00:00+00:00,10.5,A,09180500,33000.0,A,337.0,P,9.8,P,1800.0,P
2023-05-07 00:00:00+00:00,10.8,A,09180500,29600.0,A,350.0,P,9.9,P,1460.0,P
2023-05-08 00:00:00+00:00,10.8,A,09180500,28100.0,A,347.0,P,9.9,P,1020.0,P
2023-05-09 00:00:00+00:00,11.5,A,09180500,26600.0,A,348.0,P,9.8,P,870.0,P
2023-05-10 00:00:00+00:00,11.6,A,09180500,29000.0,A,340.0,P,9.7,P,883.0,P
2023-05-11 00:00:00+00:00,11.2,A,09180500,31200.0,A,338.0,P,9.8,P,921.0,P
2023-05-12 00:00:00+00:00,11.4,A,09180500,30300.0,A,343.0,P,9.9,P,843.0,P
2023-05-13 00:00:00+00:00,11.7,A,09180500,30600.0,A,341.0,P,9.8,P,763.0,P
2023-05-14 00:00:00+00:00,11.9,A,09180500,32300.0,A,337.0,P,9.8,P,754.0,P
2023-05-15 00:00:00+00:00,12.2,A,09180500,33700.0,A,331.0,P,9.7,P,712.0,P
2023-05-16 00:00:00+00:00,12.6,A,09180500,35000.0,A,334.0,P,9.5,P,713.0,P
2023-05-17 00:00:00+00:00,12.8,A,09180500,37300.0,A,327.0,P,9.4,P,711.0,P
2023-05-18 00:00:00+00:00,12.9,A,09180500,39800.0,A,321.0,P,9.3,P,677.0,P
2023-05-19 00:00:00+00:00,12.7,A,09180500,40700.0,A,317.0,P,9.4,P,588.0,P
2023-05-20 00:00:00+00:00,12.7,A,09180500,39900.0,A,316.0,P,9.5,P,514.0,P
2023-05-21 00:00:00+00:00,12.8,A,09180500,38500.0,A,319.0,P,9.5,P,479.0,P
2023-05-22 00:00:00+00:00,12.9,A,09180500,38000.0,A,322.0,P,9.5,P,437.0,P
2023-05-23 00:00:00+00:00,13.1,A,09180500,37600.0,A,324.0,P,9.5,P,401.0,P
2023-05-24 00:00:00+00:00,13.1,A,09180500,37100.0,A,326.0,P,9.4,P,404.0,P
2023-05-25 00:00:00+00:00,13.5,A,09180500,36500.0,A,328.0,P,9.3,P,368.0,P
2023-05-26 00:00:00+00:00,13.4,A,09180500,35600.0,A,327.0,P,9.3,P,373.0,P
2023-05-27 00:00:00+00:00,13.4,A,09180500,34900.0,A,324.0,P,9.4,P,358.0,P
2023-05-28 00:00:00+00:00,13.0,A,09180500,33700.0,A,326.0,P,9.5,P,336.0,P
2023-05-29 00:00:00+00:00,13.6,A,09180500,32400.0,A,328.0,P,9.4,P,302.0,P
2023-05-30 00:00:00+00:00,13.8,A,09180500,30700.0,A,337.0,P,9.3,P,290.0,P
2023-05-31 00:00:00+00:00,13.7,A,09180500,30600.0,A,340.0,P,9.3,P,286.0,P
2023-06-01 00:00:00+00:00,13.2,A,09180500,29100.0,A,347.0,P,9.4,P,260.0,P
2023-06-02 00:00:00+00:00,12.9,A,09180500,26900.0,A,362.0,P,9.5,P,228.0,P
2023-06-03 00:00:00+00:00,13.0,A,09180500,25800.0,A,376.0,P,9.5,P,207.0,P
2023-06-04 00:00:00+00:00,13.9,A,09180500,24300.0,A,390.0,P,9.3,P,212.0,P
2023-06-05 00:00:00+00:00,14.9,A,09180500,22600.0,A,399.0,P,9.0,P,206.0,P
2023-06-06 00:00:00+00:00,15.1,A,09180500,22300.0,A,403.0,P,8.9,P,208.0,P
2023-06-07 00:00:00+00:00,14.9,A,09180500,23300.0,A,397.0,P,9.0,P,195.0,P
2023-06-08 00:00:00+00:00,14.8,A,09180500,24400.0,A,386.0,P,9.1,P,200.0,P
2023-06-09 00:00:00+00:00,14.8,A,09180500,25200.0,A,388.0,P,9.1,P,253.0,P
2023-06-10 00:00:00+00:00,15.1,A,09180500,25600.0,A,383.0,P,9.0,P,218.0,P
2023-06-11 00:00:00+00:00,15.0,A,09180500,24500.0,A,380.0,P,9.0,P,196.0,P
2023-06-12 00:00:00+00:00,15.0,A,09180500,24100.0,A,376.0,P,9.0,P,150.0,P
2023-06-13 00:00:00+00:00,15.0,A,09180500,23400.0,A,373.0,P,9.0,P,137.0,P
2023-06-14 00:00:00+00:00,15.0,A,09180500,22000.0,A,380.0,P,9.0,P,130.0,P
2023-06-15 00:00:00+00:00,14.9,A,09180500,20700.0,A,403.0,P,9.0,P,129.0,P
2023-06-16 00:00:00+00:00,15.4,A,09180500,21800.0,A,417.0,P,8.9,P,139.0,P
2023-06-17 00:00:00+00:00,15.5,A,09180500,23200.0,A,405.0,P,8.9,P,163.0,P
2023-06-18 00:00:00+00:00,15.8,A,09180500,22500.0,A,406.0,P,8.9,P,119.0,P
2023-06-19 00:00:00+00:00,15.9,A,09180500,21300.0,A,413.0,P,8.8,P,134.0,P
