datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2022-11-02 00:00:00+00:00,9.7,A,14159500,728.0,A,810.0,A,1190.0,A,46.0,A,11.9,A,6.2,P,2.03,P,0.22,P
2022-11-03 00:00:00+00:00,8.9,A,14159500,734.0,A,812.0,A,1130.0,A,45.0,A,12.1,A,7.4,P,2.22,P,0.16,P
2022-11-04 00:00:00+00:00,9.1,A,14159500,729.0,A,806.0,A,1130.0,A,47.0,A,11.9,A,7.3,P,2.33,P,0.17,P
2022-11-05 00:00:00+00:00,8.7,A,14159500,728.0,A,828.0,A,1640.0,A,45.0,A,12.4,A,8.6,P,2.29,P,0.24,P
2022-11-06 00:00:00+00:00,7.9,A,14159500,719.0,A,820.0,A,1620.0,A,43.0,A,12.4,A,10.7,P,2.17,P,0.25,P
2022-11-07 00:00:00+00:00,7.7,A,14159500,720.0,A,796.0,A,1100.0,A,42.0,A,12.1,A,13.0,P,2.46,P,0.34,P
2022-11-08 00:00:00+00:00,7.6,A,14159500,721.0,A,771.0,A,694.0,A,43.0,A,11.7,A,12.3,P,2.92,P,0.38,P
2022-11-09 00:00:00+00:00,7.4,A,14159500,730.0,A,771.0,A,623.0,A,42.0,A,11.7,A,12.2,P,2.49,P,0.3,P
2022-11-10 00:00:00+00:00,7.2,A,14159500,736.0,A,775.0,A,610.0,A,42.0,A,11.9,A,12.7,P,2.85,P,0.37,P
2022-11-11 00:00:00+00:00,7.1,A,14159500,731.0,A,763.0,A,527.0,A,42.0,A,11.8,A,12.8,P,2.71,P,0.28,P
2022-11-12 00:00:00+00:00,6.7,A,14159500,732.0,A,759.0,A,483.0,A,41.0,A,11.6,A,11.7,P,2.76,P,0.28,P
2022-11-13 00:00:00+00:00,6.6,A,14159500,735.0,A,740.0,A,328.0,A,41.0,A,11.3,A,12.1,P,1.98,P,0.24,P
2022-11-14 00:00:00+00:00,6.5,A,14159500,735.0,A,736.0,A,304.0,A,42.0,A,11.3,A,12.2,P,2.25,P,0.34,P
2022-11-15 00:00:00+00:00,6.4,A,14159500,740.0,A,739.0,A,304.0,A,42.0,A,11.4,A,11.8,P,2.28,P,0.42,P
2022-11-16 00:00:00+00:00,6.3,A,14159500,740.0,A,740.0,A,315.0,A,42.0,A,11.5,A,11.5,P,2.37,P,0.46,P
2022-11-17 00:00:00+00:00,6.1,A,14159500,737.0,A,740.0,A,327.0,A,42.0,A,11.6,A,11.1,P,2.33,P,0.4,P
2022-11-18 00:00:00+00:00,5.8,A,14159500,737.0,A,739.0,A,327.0,A,41.0,A,11.6,A,10.8,P,2.52,P,0.4,P
2022-11-19 00:00:00+00:00,5.8,A,14159500,734.0,A,737.0,A,327.0,A,41.0,A,11.6,A,10.5,P,1.86,P,0.4,P
2022-11-20 00:00:00+00:00,5.7,A,14159500,736.0,A,737.0,A,326.0,A,41.0,A,11.6,A,10.2,P,1.87,P,0.41,P
2022-11-21 00:00:00+00:00,5.7,A,14159500,735.0,A,738.0,A,323.0,A,42.0,A,11.7,A,9.9,P,2.39,P,0.38,P
2022-11-22 00:00:00+00:00,5.7,A,14159500,732.0,A,736.0,A,323.0,A,42.0,A,11.6,A,9.8,P,3.02,P,0.41,P
2022-11-23 00:00:00+00:00,5.7,A,14159500,737.0,A,740.0,A,323.0,A,42.0,A,11.6,A,9.8,P,1.83,P,0.4,P
2022-11-24 00:00:00+00:00,5.6,A,14159500,735.0,A,739.0,A,323.0,A,42.0,A,11.7,A,9.6,P,1.69,P,0.4,P
2022-11-25 00:00:00+00:00,5.6,A,14159500,735.0,A,739.0,A,323.0,A,42.0,A,11.7,A,9.6,P,1.6,P,0.42,P
2022-11-26 00:00:00+00:00,5.5,A,14159500,738.0,A,740.0,A,323.0,A,43.0,A,11.7,A,9.7,P,1.41,P,0.39,P
2022-11-27 00:00:00+00:00,5.5,A,14159500,731.0,A,736.0,A,323.0,A,43.0,A,11.7,A,9.8,P,1.28,P,0.44,P
2022-11-28 00:00:00+00:00,5.4,A,14159500,726.0,A,765.0,A,372.0,A,42.0,A,12.4,A,9.9,P,1.39,P,0.45,P
2022-11-29 00:00:00+00:00,5.3,A,14159500,728.0,A,790.0,A,392.0,A,43.0,A,13.0,A,9.7,P,1.37,P,0.34,P
2022-11-30 00:00:00+00:00,5.3,A,14159500,719.0,A,780.0,A,397.0,A,43.0,A,12.8,A,10.1,P,1.69,P,0.26,P
2022-12-01 00:00:00+00:00,5.2,A,14159500,722.0,A,787.0,A,454.0,A,43.0,A,12.9,A,9.8,P,2.22,P,0.29,P
2022-12-02 00:00:00+00:00,5.1,A,14159500,730.0,A,794.0,A,426.0,A,44.0,A,12.9,A,9.6,P,1.93,P,0.31,P
2022-12-03 00:00:00+00:00,5.1,A,14159500,728.0,A,792.0,A,418.0,A,44.0,A,12.9,A,9.4,P,1.74,P,0.32,P
2022-12-04 00:00:00+00:00,5.0,A,14159500,727.0,A,790.0,A,414.0,A,44.0,A,13.0,A,9.3,P,1.7,P,0.27,P
2022-12-05 00:00:00+00:00,5.0,A,14159500,728.0,A,792.0,A,414.0,A,45.0,A,13.1,A,9.3,P,1.72,P,0.25,P
2022-12-06 00:00:00+00:00,5.0,A,14159500,731.0,A,796.0,A,414.0,A,45.0,A,13.2,A,9.2,P,1.34,P,0.28,P
2022-12-07 00:00:00+00:00,4.8,A,14159500,732.0,A,795.0,A,409.0,A,45.0,A,13.3,A,9.2,P,0.75,P,0.34,P
2022-12-08 00:00:00+00:00,4.8,A,14159500,729.0,A,791.0,A,409.0,A,45.0,A,13.2,A,9.2,P,0.81,P,0.34,P
2022-12-09 00:00:00+00:00,4.7,A,14159500,724.0,A,787.0,A,404.0,A,45.0,A,13.2,A,9.3,P,0.83,P,0.37,P
2022-12-10 00:00:00+00:00,4.8,A,14159500,715.0,A,777.0,A,396.0,A,45.0,A,13.0,A,9.5,P,0.86,P,0.36,P
2022-12-11 00:00:00+00:00,4.8,A,14159500,721.0,A,784.0,A,403.0,A,45.0,A,13.1,A,9.4,P,0.9,P,0.37,P
2022-12-12 00:00:00+00:00,4.8,A,14159500,729.0,A,792.0,A,408.0,A,45.0,A,13.2,A,9.1,P,0.9,P,0.38,P
2022-12-13 00:00:00+00:00,4.7,A,14159500,733.0,A,795.0,A,409.0,A,45.0,A,13.3,A,9.1,P,0.88,P,0.39,P
2022-12-14 00:00:00+00:00,4.6,A,14159500,736.0,A,799.0,A,412.0,A,45.0,A,13.4,A,9.0,P,0.96,P,0.4,P
2022-12-15 00:00:00+00:00,4.4,A,14159500,737.0,A,792.0,A,346.0,A,45.0,A,13.4,A,9.0,P,1.02,P,0.41,P
2022-12-16 00:00:00+00:00,4.3,A,14159500,734.0,A,789.0,A,337.0,A,45.0,A,13.3,A,8.9,P,1.04,P,0.42,P
2022-12-17 00:00:00+00:00,4.2,A,14159500,731.0,A,786.0,A,337.0,A,45.0,A,13.3,A,8.8,P,1.05,P,0.42,P
2022-12-18 00:00:00+00:00,4.2,A,14159500,730.0,A,786.0,A,337.0,A,45.0,A,13.3,A,8.7,P,1.0,P,0.43,P
2022-12-19 00:00:00+00:00,4.3,P,14159500,733.0,A,790.0,A,337.0,P,45.0,A,13.4,A,8.8,P,0.92,P,0.41,P
2022-12-20 00:00:00+00:00,4.3,P,14159500,734.0,A,789.0,A,338.0,P,45.0,A,13.3,A,8.8,P,1.01,P,0.42,P
2022-12-21 00:00:00+00:00,4.4,P,14159500,735.0,A,790.0,A,333.0,P,44.0,A,13.3,A,9.4,P,0.94,P,0.42,P
2022-12-22 00:00:00+00:00,4.2,P,14159500,733.0,A,788.0,A,337.0,P,45.0,A,13.4,A,8.8,P,0.99,P,0.43,P
2022-12-23 00:00:00+00:00,4.2,P,14159500,732.0,A,787.0,A,344.0,P,45.0,A,13.3,A,8.7,P,0.92,P,0.43,P
2022-12-24 00:00:00+00:00,4.4,P,14159500,735.0,A,793.0,A,359.0,P,43.0,A,13.3,A,9.5,P,0.94,P,0.4,P
2022-12-25 00:00:00+00:00,4.8,P,14159500,734.0,A,796.0,A,394.0,P,40.0,A,13.3,A,10.1,P,1.1,P,0.4,P
2022-12-26 00:00:00+00:00,4.9,P,14159500,722.0,A,788.0,A,426.0,P,38.0,A,13.1,A,10.6,P,1.03,P,0.4,P
2022-12-27 00:00:00+00:00,5.2,P,14159500,714.0,A,787.0,A,512.0,P,37.0,A,12.9,A,12.0,P,1.23,P,0.4,P
2022-12-28 00:00:00+00:00,5.0,P,14159500,725.0,A,824.0,A,831.0,P,38.0,A,13.6,A,11.5,P,1.11,P,0.39,P
2022-12-29 00:00:00+00:00,4.9,P,14159500,721.0,A,798.0,A,1110.0,P,36.0,A,13.1,A,11.9,P,1.22,P,0.4,P
2022-12-30 00:00:00+00:00,4.9,P,14159500,720.0,A,771.0,A,2010.0,P,36.0,A,12.6,A,12.7,P,0.97,P,0.4,P
2022-12-31 00:00:00+00:00,5.0,P,14159500,726.0,A,777.0,A,2060.0,P,36.0,A,12.7,A,13.1,P,0.95,P,0.39,P
2023-01-01 00:00:00+00:00,5.0,P,14159500,730.0,A,780.0,A,2070.0,P,36.0,A,12.7,A,12.7,P,0.98,P,0.4,P
2023-01-02 00:00:00+00:00,5.0,P,14159500,723.0,A,776.0,A,2050.0,P,35.0,A,12.7,A,13.0,P,0.91,P,0.39,P
2023-01-03 00:00:00+00:00,5.0,P,14159500,725.0,A,776.0,A,2020.0,P,35.0,A,12.7,A,13.1,P,0.96,P,0.36,P
2023-01-04 00:00:00+00:00,5.0,P,14159500,720.0,A,773.0,A,1990.0,P,35.0,A,12.6,A,13.1,P,0.97,P,0.39,P
2023-01-05 00:00:00+00:00,5.1,P,14159500,719.0,A,770.0,A,1950.0,P,35.0,A,12.6,A,12.8,P,0.91,P,0.41,P
2023-01-06 00:00:00+00:00,5.0,P,14159500,728.0,A,773.0,A,1910.0,P,36.0,A,12.7,A,12.4,P,0.93,P,0.4,P
2023-01-07 00:00:00+00:00,5.0,P,14159500,723.0,A,770.0,A,1860.0,P,35.0,A,12.6,A,11.9,P,0.87,P,0.4,P
2023-01-08 00:00:00+00:00,5.0,P,14159500,721.0,A,765.0,A,1760.0,P,36.0,A,12.5,A,11.6,P,0.89,P,0.36,P
2023-01-09 00:00:00+00:00,5.0,P,14159500,718.0,A,739.0,A,1190.0,P,37.0,"A, [4]",,,11.3,"P, [4]",0.73,P,0.33,P
2023-01-10 00:00:00+00:00,5.0,P,14159500,718.0,A,738.0,A,798.0,P,37.0,A,12.2,A,10.9,P,0.71,P,0.3,P
2023-01-11 00:00:00+00:00,5.1,P,14159500,725.0,A,755.0,A,569.0,P,38.0,A,12.4,A,10.6,P,0.76,P,0.35,P
2023-01-12 00:00:00+00:00,5.1,P,14159500,726.0,A,756.0,A,545.0,P,38.0,A,12.4,A,10.6,P,0.85,P,0.36,P
2023-01-13 00:00:00+00:00,5.2,P,14159500,723.0,A,756.0,A,565.0,P,38.0,A,12.4,A,10.5,P,0.83,P,0.37,P
2023-01-14 00:00:00+00:00,5.2,P,14159500,714.0,A,756.0,A,629.0,P,38.0,A,12.4,A,10.4,P,0.82,P,0.38,P
2023-01-15 00:00:00+00:00,5.2,P,14159500,716.0,A,755.0,A,619.0,P,38.0,A,12.4,A,10.1,P,0.84,P,0.36,P
2023-01-16 00:00:00+00:00,5.2,P,14159500,722.0,A,756.0,A,593.0,P,38.0,A,12.4,A,9.9,P,0.86,P,0.37,P
2023-01-17 00:00:00+00:00,5.2,P,14159500,728.0,A,761.0,A,591.0,P,39.0,A,12.5,A,9.6,P,0.79,P,0.35,P
2023-01-18 00:00:00+00:00,5.2,P,14159500,728.0,A,769.0,A,760.0,P,39.0,A,12.6,A,9.4,P,0.86,P,0.36,P
2023-01-19 00:00:00+00:00,5.1,P,14159500,736.0,A,781.0,A,860.0,P,39.0,A,12.8,A,9.6,P,0.71,P,0.37,P
2023-01-20 00:00:00+00:00,5.0,P,14159500,739.0,A,779.0,A,809.0,P,39.0,A,12.8,A,9.5,P,0.75,P,0.38,P
2023-01-21 00:00:00+00:00,4.9,P,14159500,737.0,A,774.0,A,786.0,P,39.0,A,12.7,A,9.4,P,0.83,P,0.38,P
2023-01-22 00:00:00+00:00,4.9,P,14159500,739.0,A,772.0,A,755.0,P,39.0,A,12.7,A,9.5,P,0.75,P,0.38,P
2023-01-23 00:00:00+00:00,4.8,P,14159500,739.0,A,751.0,A,454.0,P,39.0,A,12.4,A,9.4,P,0.75,P,0.38,P
2023-01-24 00:00:00+00:00,4.8,P,14159500,742.0,A,744.0,A,354.0,P,39.0,A,12.4,A,9.1,P,0.74,P,0.4,P
2023-01-25 00:00:00+00:00,4.7,P,14159500,744.0,A,744.0,A,347.0,P,40.0,A,12.4,A,9.1,P,0.6,P,0.39,P
2023-01-26 00:00:00+00:00,4.7,P,14159500,742.0,A,741.0,A,318.0,P,40.0,A,12.3,A,9.0,P,0.59,P,0.41,P
2023-01-27 00:00:00+00:00,4.8,P,14159500,735.0,A,739.0,A,322.0,P,40.0,A,12.3,A,8.9,P,0.7,P,0.4,P
2023-01-28 00:00:00+00:00,4.8,P,14159500,730.0,A,737.0,A,366.0,P,40.0,A,12.2,A,9.0,P,0.61,P,0.4,P
2023-01-29 00:00:00+00:00,4.3,P,14159500,735.0,A,737.0,A,347.0,P,42.0,A,12.3,A,9.3,P,0.55,P,0.42,P
2023-01-30 00:00:00+00:00,4.2,P,14159500,736.0,A,739.0,A,350.0,P,42.0,A,12.4,A,9.1,P,0.5,P,0.43,P
2023-01-31 00:00:00+00:00,4.2,P,14159500,734.0,A,740.0,A,351.0,P,41.0,A,12.5,A,8.6,P,0.5,P,0.44,P
2023-02-01 00:00:00+00:00,4.2,P,14159500,732.0,A,737.0,A,362.0,P,41.0,A,12.4,A,8.4,P,0.56,P,0.41,P
2023-02-02 00:00:00+00:00,4.2,P,14159500,730.0,A,729.0,A,327.0,P,42.0,A,12.3,A,8.3,P,0.73,P,0.38,P
2023-02-03 00:00:00+00:00,4.3,P,14159500,729.0,A,740.0,A,468.0,P,42.0,A,12.4,A,8.2,P,0.99,P,0.4,P
2023-02-04 00:00:00+00:00,4.3,P,14159500,726.0,A,745.0,A,520.0,P,42.0,A,12.5,A,8.2,P,1.38,P,0.43,P
2023-02-05 00:00:00+00:00,4.3,P,14159500,728.0,A,746.0,A,520.0,P,42.0,A,12.5,A,8.2,P,1.37,P,0.42,P
2023-02-06 00:00:00+00:00,4.4,P,14159500,740.0,A,754.0,A,506.0,P,41.0,A,12.6,A,8.2,P,1.32,P,0.41,P
2023-02-07 00:00:00+00:00,4.2,P,14159500,738.0,A,752.0,A,489.0,P,42.0,A,12.5,A,8.2,P,1.28,P,0.41,P
2023-02-08 00:00:00+00:00,4.3,P,14159500,740.0,A,753.0,A,486.0,P,41.0,A,12.6,A,8.2,P,1.64,P,0.43,P
2023-02-09 00:00:00+00:00,4.3,P,14159500,734.0,A,749.0,A,506.0,P,42.0,A,12.5,A,8.0,P,1.72,P,0.43,P
2023-02-10 00:00:00+00:00,4.4,P,14159500,732.0,A,749.0,A,493.0,P,41.0,A,12.5,A,7.8,P,1.59,P,0.42,P
2023-02-11 00:00:00+00:00,4.4,P,14159500,733.0,A,751.0,A,474.0,P,41.0,A,12.5,A,7.7,P,1.57,P,0.41,P
2023-02-12 00:00:00+00:00,4.3,P,14159500,733.0,A,750.0,A,477.0,P,41.0,A,12.6,A,7.6,P,1.44,P,0.4,P
2023-02-13 00:00:00+00:00,4.3,P,14159500,729.0,A,748.0,A,472.0,P,41.0,A,12.5,A,7.6,P,1.56,P,0.4,P
2023-02-14 00:00:00+00:00,4.2,P,14159500,731.0,A,747.0,A,481.0,P,42.0,A,12.6,A,7.5,P,1.45,P,0.39,P
2023-02-15 00:00:00+00:00,4.1,P,14159500,736.0,A,750.0,A,478.0,P,42.0,A,12.6,A,7.6,P,1.35,P,0.39,P
2023-02-16 00:00:00+00:00,4.2,P,14159500,733.0,A,748.0,A,461.0,P,42.0,A,12.6,A,7.3,P,1.65,P,0.39,P
2023-02-17 00:00:00+00:00,4.1,P,14159500,734.0,A,749.0,A,456.0,P,42.0,A,12.6,A,7.1,P,1.82,P,0.41,P
2023-02-18 00:00:00+00:00,4.2,P,14159500,733.0,A,751.0,A,486.0,P,42.0,A,12.7,A,7.1,P,1.71,P,0.38,P
2023-02-19 00:00:00+00:00,4.3,P,14159500,736.0,A,754.0,A,471.0,P,42.0,A,12.7,A,7.1,P,1.82,P,0.39,P
2023-02-20 00:00:00+00:00,4.3,P,14159500,734.0,A,751.0,A,468.0,P,42.0,A,12.6,A,7.0,P,2.0,P,0.37,P
2023-02-21 00:00:00+00:00,4.2,P,14159500,722.0,A,743.0,A,465.0,P,42.0,"A, [4]",12.5,A,7.1,"P, [4]",2.29,P,0.41,"P, [4]"
2023-02-22 00:00:00+00:00,4.1,P,14159500,718.0,A,740.0,A,463.0,P,42.0,A,12.5,A,7.0,P,2.34,P,0.39,P
2023-02-23 00:00:00+00:00,4.0,P,14159500,719.0,A,737.0,A,436.0,P,42.0,A,12.5,A,7.0,P,2.11,P,0.39,P
2023-02-24 00:00:00+00:00,3.9,P,14159500,726.0,A,736.0,A,360.0,P,43.0,A,12.5,A,7.0,P,1.82,P,0.38,P
2023-02-25 00:00:00+00:00,4.1,P,14159500,725.0,A,737.0,A,362.0,P,43.0,A,12.5,A,7.0,P,1.54,P,0.36,P
2023-02-26 00:00:00+00:00,4.0,P,14159500,722.0,A,735.0,A,371.0,P,42.0,A,12.5,A,6.7,P,1.6,P,0.38,P
2023-02-27 00:00:00+00:00,3.9,P,14159500,717.0,A,733.0,A,373.0,P,42.0,A,12.5,A,6.6,P,1.74,P,0.35,P
2023-02-28 00:00:00+00:00,3.8,P,14159500,719.0,A,733.0,A,374.0,P,42.0,A,12.5,A,6.6,P,1.89,P,0.35,P
2023-03-01 00:00:00+00:00,4.0,P,14159500,730.0,A,745.0,A,412.0,P,42.0,A,12.7,A,6.5,P,2.0,P,0.33,P
2023-03-02 00:00:00+00:00,3.9,P,14159500,732.0,A,747.0,A,479.0,P,43.0,A,12.7,A,6.6,P,2.0,P,0.34,P
2023-03-03 00:00:00+00:00,4.0,P,14159500,729.0,A,747.0,A,475.0,P,43.0,A,12.7,A,6.5,P,2.16,P,0.36,P
2023-03-04 00:00:00+00:00,3.9,P,14159500,718.0,A,739.0,A,474.0,P,43.0,A,12.6,A,6.4,P,2.54,P,0.38,P
2023-03-05 00:00:00+00:00,3.9,P,14159500,722.0,A,743.0,A,500.0,P,43.0,A,12.7,A,6.3,P,2.91,P,0.38,P
2023-03-06 00:00:00+00:00,4.0,P,14159500,728.0,A,747.0,A,503.0,P,43.0,A,12.7,A,6.2,P,2.92,P,0.38,P
2023-03-07 00:00:00+00:00,4.0,P,14159500,728.0,A,745.0,A,494.0,P,43.0,A,12.7,A,6.2,P,3.45,P,0.39,P
2023-03-08 00:00:00+00:00,4.0,P,14159500,727.0,A,745.0,A,484.0,P,43.0,A,12.7,A,6.1,P,3.94,P,0.41,P
2023-03-09 00:00:00+00:00,3.9,P,14159500,721.0,A,741.0,A,482.0,P,43.0,"A, [4]",12.6,"P, [4]",6.1,"P, [4]",3.86,P,0.5,P
2023-03-10 00:00:00+00:00,3.9,P,14159500,719.0,A,752.0,A,734.0,P,43.0,A,12.8,P,6.1,P,3.87,P,0.51,P
2023-03-11 00:00:00+00:00,4.1,P,14159500,726.0,A,762.0,A,744.0,P,43.0,A,12.9,P,6.0,P,3.68,P,0.51,P
2023-03-12 00:00:00+00:00,4.1,P,14159500,725.0,A,761.0,A,751.0,P,43.0,A,12.9,P,5.9,P,3.81,P,0.5,P
2023-03-13 00:00:00+00:00,4.1,P,14159500,724.0,A,762.0,A,745.0,P,43.0,A,12.9,P,6.2,P,4.48,P,0.56,P
2023-03-14 00:00:00+00:00,4.1,P,14159500,723.0,P,763.0,P,834.0,P,43.0,A,12.9,P,6.1,P,3.69,P,0.53,P
2023-03-15 00:00:00+00:00,4.2,P,14159500,732.0,P,769.0,P,804.0,P,43.0,A,13.0,P,5.8,P,3.25,P,0.5,P
2023-03-16 00:00:00+00:00,4.3,P,14159500,731.0,P,769.0,P,801.0,P,43.0,A,13.0,P,5.7,P,3.84,P,0.51,P
2023-03-17 00:00:00+00:00,4.4,P,14159500,731.0,P,772.0,P,827.0,P,43.0,A,13.0,P,5.7,P,3.77,P,0.52,P
2023-03-18 00:00:00+00:00,4.4,P,14159500,728.0,P,770.0,P,770.0,P,43.0,A,13.0,P,5.7,P,3.7,P,0.51,P
2023-03-19 00:00:00+00:00,4.5,P,14159500,722.0,P,766.0,P,788.0,P,43.0,A,12.9,P,5.7,P,3.96,P,0.51,P
2023-03-20 00:00:00+00:00,4.8,P,14159500,723.0,P,768.0,P,780.0,P,43.0,A,12.9,P,5.9,P,3.4,P,0.47,P
2023-03-21 00:00:00+00:00,4.9,P,14159500,720.0,P,768.0,P,773.0,P,43.0,A,12.8,P,5.7,P,2.91,P,0.45,P
2023-03-22 00:00:00+00:00,5.1,P,14159500,724.0,P,771.0,P,787.0,P,43.0,A,12.8,P,5.6,P,2.8,P,0.45,P
2023-03-23 00:00:00+00:00,4.8,P,14159500,731.0,P,772.0,P,796.0,P,43.0,A,12.9,P,5.9,P,3.08,P,0.46,P
2023-03-24 00:00:00+00:00,4.7,P,14159500,735.0,P,774.0,P,802.0,P,43.0,A,13.0,P,5.9,P,2.8,P,0.46,P
2023-03-25 00:00:00+00:00,4.7,P,14159500,735.0,P,774.0,P,806.0,P,43.0,A,13.0,P,5.9,P,2.55,P,0.46,P
2023-03-26 00:00:00+00:00,4.9,P,14159500,736.0,P,776.0,P,800.0,P,43.0,A,13.0,P,5.9,P,2.37,P,0.43,P
2023-03-27 00:00:00+00:00,4.8,P,14159500,730.0,P,772.0,P,802.0,P,43.0,A,12.9,P,5.8,P,2.38,P,0.45,P
2023-03-28 00:00:00+00:00,4.7,P,14159500,721.0,P,766.0,P,814.0,P,42.0,A,12.8,P,6.0,P,2.41,P,0.45,P
2023-03-29 00:00:00+00:00,4.8,P,14159500,724.0,P,768.0,P,811.0,P,43.0,A,12.9,P,5.9,P,2.21,P,0.43,P
