datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd
2022-10-01 00:00:00+00:00,10.6,A,09124500,95.6,A,206.0,A
2022-10-02 00:00:00+00:00,9.8,A,09124500,109.0,A,202.0,A
2022-10-03 00:00:00+00:00,9.9,A,09124500,129.0,A,203.0,A
2022-10-04 00:00:00+00:00,11.0,A,09124500,121.0,A,207.0,A
2022-10-05 00:00:00+00:00,9.7,A,09124500,113.0,A,209.0,A
2022-10-06 00:00:00+00:00,9.5,A,09124500,112.0,A,212.0,A
2022-10-07 00:00:00+00:00,9.7,A,09124500,108.0,A,212.0,A
2022-10-08 00:00:00+00:00,8.9,A,09124500,105.0,A,212.0,A
2022-10-09 00:00:00+00:00,8.9,A,09124500,100.0,A,213.0,A
2022-10-10 00:00:00+00:00,8.6,A,09124500,98.5,A,213.0,A
2022-10-11 00:00:00+00:00,7.8,A,09124500,95.8,A,212.0,A
2022-10-12 00:00:00+00:00,7.8,A,09124500,93.2,A,212.0,A
2022-10-13 00:00:00+00:00,7.7,A,09124500,90.7,A,212.0,A
2022-10-14 00:00:00+00:00,7.2,A,09124500,87.2,A,212.0,A
2022-10-15 00:00:00+00:00,6.5,A,09124500,84.3,A,213.0,A
2022-10-16 00:00:00+00:00,6.5,A,09124500,83.9,A,212.0,A
2022-10-17 00:00:00+00:00,6.8,A,09124500,83.5,A,212.0,A
2022-10-18 00:00:00+00:00,6.9,A,09124500,82.0,A,212.0,A
2022-10-19 00:00:00+00:00,6.5,A,09124500,79.9,A,213.0,A
2022-10-20 00:00:00+00:00,6.2,A,09124500,77.7,A,212.0,A
2022-10-21 00:00:00+00:00,6.2,A,09124500,76.4,A,212.0,A
2022-10-22 00:00:00+00:00,6.0,A,09124500,75.2,A,213.0,A
2022-10-23 00:00:00+00:00,5.3,A,09124500,79.3,A,209.0,A
2022-10-24 00:00:00+00:00,3.5,A,09124500,76.3,A,212.0,A
2022-10-25 00:00:00+00:00,2.5,A,09124500,70.7,A,216.0,A
2022-10-26 00:00:00+00:00,4.7,A,09124500,80.4,A,212.0,A
2022-10-27 00:00:00+00:00,3.0,A,09124500,78.8,A,210.0,A
2022-10-28 00:00:00+00:00,2.5,A,09124500,72.7,A,212.0,A
2022-10-29 00:00:00+00:00,2.4,A,09124500,75.5,A,212.0,A
2022-10-30 00:00:00+00:00,2.8,A,09124500,78.0,A,209.0,A
2022-10-31 00:00:00+00:00,2.8,A,09124500,75.3,A,209.0,A
2022-11-01 00:00:00+00:00,,,09124500,75.5,A,,
2022-11-02 00:00:00+00:00,,,09124500,75.9,A,,
2022-11-03 00:00:00+00:00,,,09124500,78.4,A,,
2022-11-04 00:00:00+00:00,,,09124500,73.8,A,,
2022-11-05 00:00:00+00:00,,,09124500,74.7,A,,
2022-11-06 00:00:00+00:00,,,09124500,79.5,A,,
2022-11-07 00:00:00+00:00,,,09124500,77.8,A,,
2022-11-08 00:00:00+00:00,,,09124500,77.6,A,,
2022-11-09 00:00:00+00:00,,,09124500,75.1,A,,
2022-11-10 00:00:00+00:00,,,09124500,69.1,A,,
2022-11-11 00:00:00+00:00,,,09124500,64.7,A,,
2022-11-12 00:00:00+00:00,,,09124500,62.2,A,,
