datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,99409_Mean,99409_Mean_cd
2022-10-01 00:00:00+00:00,10.9,A,11502500,495.0,A,,,1.2,P
2022-10-02 00:00:00+00:00,10.9,A,11502500,491.0,A,,,1.2,P
2022-10-03 00:00:00+00:00,10.9,A,11502500,494.0,A,,,1.2,P
2022-10-04 00:00:00+00:00,10.8,A,11502500,493.0,A,,,1.2,P
2022-10-05 00:00:00+00:00,10.8,A,11502500,491.0,A,,,1.2,P
2022-10-06 00:00:00+00:00,10.7,A,11502500,492.0,A,,,1.2,P
2022-10-07 00:00:00+00:00,10.6,A,11502500,492.0,A,,,1.2,P
2022-10-08 00:00:00+00:00,10.6,A,11502500,493.0,A,,,1.2,P
2022-10-09 00:00:00+00:00,10.5,A,11502500,495.0,A,,,1.2,P
2022-10-10 00:00:00+00:00,10.1,A,11502500,491.0,A,,,1.2,P
2022-10-11 00:00:00+00:00,10.0,A,11502500,490.0,A,,,1.2,P
2022-10-12 00:00:00+00:00,9.6,A,11502500,493.0,A,,,1.2,P
2022-10-13 00:00:00+00:00,9.5,A,11502500,495.0,A,,,1.1,P
2022-10-14 00:00:00+00:00,9.5,A,11502500,498.0,A,,,1.1,P
2022-10-15 00:00:00+00:00,9.3,A,11502500,500.0,A,,,1.2,P
2022-10-16 00:00:00+00:00,9.2,A,11502500,498.0,A,,,1.2,P
2022-10-17 00:00:00+00:00,8.8,A,11502500,501.0,A,,,1.1,P
2022-10-18 00:00:00+00:00,8.7,A,11502500,503.0,A,,,1.1,P
2022-10-19 00:00:00+00:00,8.5,A,11502500,500.0,A,,,1.1,P
2022-10-20 00:00:00+00:00,8.4,A,11502500,500.0,A,,,1.2,P
2022-10-21 00:00:00+00:00,8.5,A,11502500,501.0,A,,,1.2,P
2022-10-22 00:00:00+00:00,8.4,A,11502500,509.0,A,,,1.2,P
2022-10-23 00:00:00+00:00,7.2,A,11502500,503.0,A,,,1.1,P
2022-10-24 00:00:00+00:00,6.5,A,11502500,500.0,A,,,0.9,P
2022-10-25 00:00:00+00:00,6.6,A,11502500,504.0,A,,,0.9,P
2022-10-26 00:00:00+00:00,6.5,A,11502500,505.0,A,,,0.8,P
2022-10-27 00:00:00+00:00,6.0,P,11502500,505.0,A,,,0.8,P
2022-10-28 00:00:00+00:00,6.1,P,11502500,505.0,A,,,0.8,P
2022-10-29 00:00:00+00:00,6.6,P,11502500,505.0,A,,,0.9,P
2022-10-30 00:00:00+00:00,6.6,P,11502500,505.0,A,,,0.9,P
2022-10-31 00:00:00+00:00,6.6,P,11502500,505.0,A,,,0.9,P
2022-11-01 00:00:00+00:00,6.3,P,11502500,518.0,A,,,,
2022-11-02 00:00:00+00:00,5.0,P,11502500,517.0,A,,,0.9,"P, [4]"
2022-11-03 00:00:00+00:00,4.5,P,11502500,512.0,A,,,0.9,P
2022-11-04 00:00:00+00:00,5.4,P,11502500,514.0,A,,,1.0,P
2022-11-05 00:00:00+00:00,6.5,P,11502500,535.0,A,,,1.0,P
2022-11-06 00:00:00+00:00,5.2,P,11502500,523.0,A,,,1.0,P
