datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00065_Mean,00065_Mean_cd
2008-10-01 00:00:00+00:00,15.5,A,12447200,801.0,A,,
2008-10-02 00:00:00+00:00,16.1,A,12447200,852.0,A,2.98,A
2008-10-03 00:00:00+00:00,15.9,A,12447200,898.0,A,3.03,A
2008-10-04 00:00:00+00:00,16.3,A,12447200,927.0,A,3.06,A
2008-10-05 00:00:00+00:00,15.5,A,12447200,933.0,A,3.07,A
2008-10-06 00:00:00+00:00,13.9,A,12447200,936.0,A,3.07,A
2008-10-07 00:00:00+00:00,13.8,A,12447200,941.0,A,3.07,A
2008-10-08 00:00:00+00:00,12.9,A,12447200,916.0,A,3.05,A
2008-10-09 00:00:00+00:00,12.0,A,12447200,881.0,A,3.01,A
2008-10-10 00:00:00+00:00,11.1,A,12447200,867.0,A,2.99,A
2008-10-11 00:00:00+00:00,10.4,A,12447200,954.0,A,3.09,A
2008-10-12 00:00:00+00:00,10.4,A,12447200,958.0,A,3.09,A
2008-10-13 00:00:00+00:00,10.8,A,12447200,926.0,A,3.06,A
2008-10-14 00:00:00+00:00,10.9,A,12447200,906.0,A,3.04,A
2008-10-15 00:00:00+00:00,10.0,A,12447200,910.0,A,3.04,A
2008-10-16 00:00:00+00:00,10.2,A,12447200,922.0,A,3.05,A
2008-10-17 00:00:00+00:00,10.3,A,12447200,1080.0,A,3.22,A
2008-10-18 00:00:00+00:00,11.2,A,12447200,1110.0,A,3.25,A
2008-10-19 00:00:00+00:00,10.6,A,12447200,1060.0,A,3.2,A
2008-10-20 00:00:00+00:00,10.3,A,12447200,1060.0,A,3.2,A
2008-10-21 00:00:00+00:00,9.6,A,12447200,1170.0,A,3.32,A
2008-10-22 00:00:00+00:00,9.0,A,12447200,1130.0,A,3.27,A
2008-10-23 00:00:00+00:00,8.6,A,12447200,1080.0,A,3.22,A
2008-10-24 00:00:00+00:00,8.4,A,12447200,1050.0,A,3.19,A
2008-10-25 00:00:00+00:00,8.4,A,12447200,1020.0,A,3.16,A
2008-10-26 00:00:00+00:00,8.0,A,12447200,1010.0,A,3.15,A
2008-10-27 00:00:00+00:00,7.2,A,12447200,1050.0,A,3.19,A
2008-10-28 00:00:00+00:00,7.0,A,12447200,1060.0,A,3.2,A
2008-10-29 00:00:00+00:00,6.8,A,12447200,1040.0,A,3.17,A
2008-10-30 00:00:00+00:00,6.8,A,12447200,978.0,A,3.11,A
2008-10-31 00:00:00+00:00,7.4,A,12447200,978.0,A,3.11,A
2008-11-01 00:00:00+00:00,7.5,A,12447200,975.0,A,3.11,A
2008-11-02 00:00:00+00:00,8.4,A,12447200,986.0,A,3.12,A
2008-11-03 00:00:00+00:00,8.0,A,12447200,986.0,A,3.12,A
2008-11-04 00:00:00+00:00,7.9,A,12447200,1010.0,A,3.14,A
2008-11-05 00:00:00+00:00,7.1,A,12447200,1030.0,A,3.17,A
2008-11-06 00:00:00+00:00,6.8,A,12447200,1040.0,A,3.18,A
2008-11-07 00:00:00+00:00,6.8,A,12447200,1060.0,A,3.2,A
2008-11-08 00:00:00+00:00,7.1,A,12447200,1040.0,A,3.18,A
2008-11-09 00:00:00+00:00,7.5,A,12447200,1010.0,A,3.15,A
2008-11-10 00:00:00+00:00,8.1,A,12447200,1170.0,A,3.31,A
2008-11-11 00:00:00+00:00,7.9,A,12447200,1490.0,A,3.62,A
2008-11-12 00:00:00+00:00,7.8,A,12447200,1480.0,A,3.61,A
2008-11-13 00:00:00+00:00,7.4,A,12447200,1460.0,A,3.59,A
2008-11-14 00:00:00+00:00,6.1,A,12447200,1710.0,A,3.8,A
2008-11-15 00:00:00+00:00,5.6,A,12447200,2650.0,A,4.57,A
2008-11-16 00:00:00+00:00,5.0,A,12447200,2220.0,A,4.23,A
2008-11-17 00:00:00+00:00,4.5,A,12447200,2100.0,A,4.14,A
2008-11-18 00:00:00+00:00,4.4,A,12447200,2260.0,A,4.27,A
2008-11-19 00:00:00+00:00,4.2,A,12447200,2150.0,A,4.19,A
2008-11-20 00:00:00+00:00,3.9,A,12447200,2030.0,A,4.08,A
2008-11-21 00:00:00+00:00,3.6,A,12447200,1910.0,A,3.98,A
2008-11-22 00:00:00+00:00,3.5,A,12447200,1760.0,A,3.85,A
2008-11-23 00:00:00+00:00,2.9,A,12447200,1740.0,A,3.84,A
2008-11-24 00:00:00+00:00,2.6,A,12447200,1670.0,A,3.78,A
2008-11-25 00:00:00+00:00,2.4,A,12447200,1590.0,A,3.71,A
2008-11-26 00:00:00+00:00,2.2,A,12447200,1480.0,A,3.6,A
2008-11-27 00:00:00+00:00,2.3,A,12447200,1380.0,A,3.52,A
2008-11-28 00:00:00+00:00,2.5,A,12447200,1370.0,A,3.5,A
2008-11-29 00:00:00+00:00,2.7,A,12447200,1390.0,A,3.52,A
