datetime,00060_Mean,00060_Mean_cd,site_no,00095_Mean,00095_Mean_cd,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
1984-10-01 00:00:00+00:00,1990.0,A,06191500,192.0,A,,,,
1984-10-02 00:00:00+00:00,1970.0,A,06191500,192.0,A,,,,
1984-10-03 00:00:00+00:00,1950.0,A,06191500,192.0,A,,,,
1984-10-04 00:00:00+00:00,1930.0,A,06191500,192.0,A,,,,
1984-10-05 00:00:00+00:00,1900.0,A,06191500,193.0,A,,,,
1984-10-06 00:00:00+00:00,1880.0,A,06191500,194.0,A,,,,
1984-10-07 00:00:00+00:00,1840.0,A,06191500,195.0,A,,,,
1984-10-08 00:00:00+00:00,1810.0,A,06191500,196.0,A,,,,
1984-10-09 00:00:00+00:00,1770.0,A,06191500,197.0,A,,,,
1984-10-10 00:00:00+00:00,1750.0,A,06191500,199.0,A,,,,
1984-10-11 00:00:00+00:00,1740.0,A,06191500,202.0,A,,,,
1984-10-12 00:00:00+00:00,1730.0,A,06191500,200.0,A,,,,
1984-10-13 00:00:00+00:00,1740.0,A,06191500,202.0,A,,,,
1984-10-14 00:00:00+00:00,1750.0,A,06191500,200.0,A,,,,
1984-10-15 00:00:00+00:00,1710.0,A,06191500,202.0,A,,,,
1984-10-16 00:00:00+00:00,1650.0,A,06191500,202.0,A,,,,
1984-10-17 00:00:00+00:00,1630.0,A,06191500,204.0,A,,,,
1984-10-18 00:00:00+00:00,1640.0,A,06191500,204.0,A,,,,
1984-10-19 00:00:00+00:00,1620.0,A,06191500,206.0,A,,,,
1984-10-20 00:00:00+00:00,1590.0,A,06191500,207.0,A,,,,
1984-10-21 00:00:00+00:00,1560.0,A,06191500,209.0,A,,,,
1984-10-22 00:00:00+00:00,1540.0,A,06191500,210.0,A,,,,
1984-10-23 00:00:00+00:00,1560.0,A,06191500,210.0,A,,,,
1984-10-24 00:00:00+00:00,1590.0,A,06191500,207.0,A,,,,
1984-10-25 00:00:00+00:00,1570.0,A,06191500,208.0,A,,,,
1984-10-26 00:00:00+00:00,1580.0,A,06191500,209.0,A,,,,
1984-10-27 00:00:00+00:00,1570.0,A,06191500,209.0,A,,,,
1984-10-28 00:00:00+00:00,1560.0,A,06191500,211.0,A,,,,
1984-10-29 00:00:00+00:00,1560.0,A,06191500,207.0,A,,,,
1984-10-30 00:00:00+00:00,1530.0,A,06191500,208.0,A,,,,
1984-10-31 00:00:00+00:00,1580.0,A,06191500,207.0,A,,,,
1984-11-01 00:00:00+00:00,1530.0,A,06191500,208.0,A,,,,
1984-11-02 00:00:00+00:00,1500.0,A,06191500,209.0,A,,,,
1984-11-03 00:00:00+00:00,1600.0,A,06191500,206.0,A,,,,
1984-11-04 00:00:00+00:00,1540.0,A,06191500,210.0,A,,,,
1984-11-05 00:00:00+00:00,1480.0,A,06191500,210.0,A,,,,
1984-11-06 00:00:00+00:00,1480.0,A,06191500,211.0,A,,,,
1984-11-07 00:00:00+00:00,1540.0,A,06191500,211.0,A,,,,
1984-11-08 00:00:00+00:00,1500.0,A,06191500,212.0,A,,,,
1984-11-09 00:00:00+00:00,1500.0,A,06191500,212.0,A,,,,
1984-11-10 00:00:00+00:00,1460.0,A,06191500,215.0,A,,,,
1984-11-11 00:00:00+00:00,1470.0,A,06191500,214.0,A,,,,
1984-11-12 00:00:00+00:00,1470.0,A,06191500,217.0,A,,,,
1984-11-13 00:00:00+00:00,1440.0,A,06191500,217.0,A,,,,
1984-11-14 00:00:00+00:00,1480.0,A,06191500,220.0,A,,,,
1984-11-15 00:00:00+00:00,1330.0,A,06191500,227.0,A,,,,
1984-11-16 00:00:00+00:00,1320.0,A,06191500,227.0,A,,,,
1984-11-17 00:00:00+00:00,1370.0,A,06191500,225.0,A,,,,
1984-11-18 00:00:00+00:00,1350.0,A,06191500,230.0,A,,,,
1984-11-19 00:00:00+00:00,1360.0,A,06191500,229.0,A,,,,
1984-11-20 00:00:00+00:00,1390.0,A,06191500,227.0,A,,,,
1984-11-21 00:00:00+00:00,1360.0,A,06191500,228.0,A,,,,
1984-11-22 00:00:00+00:00,1340.0,A,06191500,239.0,A,,,,
1984-11-23 00:00:00+00:00,1270.0,A,06191500,238.0,A,,,,
1984-11-24 00:00:00+00:00,1340.0,A,06191500,235.0,A,,,,
1984-11-25 00:00:00+00:00,1370.0,A,06191500,237.0,A,,,,
1984-11-26 00:00:00+00:00,1240.0,A,06191500,239.0,A,,,,
1984-11-27 00:00:00+00:00,1240.0,A,06191500,248.0,A,,,,
1984-11-28 00:00:00+00:00,1310.0,A,06191500,237.0,A,,,,
1984-11-29 00:00:00+00:00,1320.0,A,06191500,237.0,A,,,,
1984-11-30 00:00:00+00:00,1300.0,A,06191500,241.0,A,,,,
1984-12-01 00:00:00+00:00,1230.0,A,06191500,242.0,A,,,,
1984-12-02 00:00:00+00:00,1200.0,A,06191500,248.0,A,,,,
1984-12-03 00:00:00+00:00,1200.0,A,06191500,256.0,A,,,,
1984-12-04 00:00:00+00:00,1170.0,A,06191500,271.0,A,,,,
