datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd
1993-11-09 00:00:00+00:00,19800.0,A,12396500,19.0,A
1993-11-10 00:00:00+00:00,19500.0,A,12396500,19.86,A
1993-11-11 00:00:00+00:00,19600.0,A,12396500,19.75,A
1993-11-12 00:00:00+00:00,19500.0,A,12396500,19.59,A
1993-11-13 00:00:00+00:00,16500.0,A,12396500,18.5,A
1993-11-14 00:00:00+00:00,15300.0,A,12396500,18.2,A
1993-11-15 00:00:00+00:00,15300.0,A,12396500,18.72,A
1993-11-16 00:00:00+00:00,14600.0,A,12396500,18.72,A
1993-11-17 00:00:00+00:00,15500.0,A,12396500,18.7,A
1993-11-18 00:00:00+00:00,18100.0,A,12396500,19.19,A
1993-11-19 00:00:00+00:00,22000.0,A,12396500,20.35,A
1993-11-20 00:00:00+00:00,23200.0,A,12396500,20.56,A
1993-11-21 00:00:00+00:00,23200.0,A,12396500,20.13,A
1993-11-22 00:00:00+00:00,21300.0,A,12396500,19.16,A
1993-11-23 00:00:00+00:00,20400.0,A,12396500,18.93,A
1993-11-24 00:00:00+00:00,17200.0,A,12396500,18.37,A
1993-11-25 00:00:00+00:00,15700.0,A,12396500,19.26,A
1993-11-26 00:00:00+00:00,15900.0,A,12396500,19.61,A
1993-11-27 00:00:00+00:00,15700.0,A,12396500,19.36,A
1993-11-28 00:00:00+00:00,15700.0,A,12396500,19.69,A
1993-11-29 00:00:00+00:00,15200.0,A,12396500,19.04,A
1993-11-30 00:00:00+00:00,15600.0,A,12396500,19.09,A
1993-12-01 00:00:00+00:00,17000.0,A,12396500,19.36,A
1993-12-02 00:00:00+00:00,19100.0,A,12396500,19.3,A
1993-12-03 00:00:00+00:00,21700.0,A,12396500,19.54,A
1993-12-04 00:00:00+00:00,22000.0,A,12396500,20.41,A
1993-12-05 00:00:00+00:00,20100.0,A,12396500,19.76,A
1993-12-06 00:00:00+00:00,19100.0,A,12396500,19.63,A
1993-12-07 00:00:00+00:00,19800.0,A,12396500,19.78,A
1993-12-08 00:00:00+00:00,20700.0,A,12396500,19.79,A
1993-12-09 00:00:00+00:00,22500.0,A,12396500,19.34,A
1993-12-10 00:00:00+00:00,20200.0,A,12396500,19.3,A
1993-12-11 00:00:00+00:00,19000.0,A,12396500,19.03,A
1993-12-12 00:00:00+00:00,19000.0,A,12396500,19.67,A
1993-12-13 00:00:00+00:00,18200.0,A,12396500,19.39,A
1993-12-14 00:00:00+00:00,19200.0,A,12396500,20.15,A
1993-12-15 00:00:00+00:00,19900.0,A,12396500,20.35,A
1993-12-16 00:00:00+00:00,20500.0,A,12396500,21.09,A
1993-12-17 00:00:00+00:00,18500.0,A,12396500,20.05,A
1993-12-18 00:00:00+00:00,14400.0,A,12396500,18.26,A
1993-12-19 00:00:00+00:00,13400.0,A,12396500,17.32,A
1993-12-20 00:00:00+00:00,14800.0,A,12396500,19.12,A
1993-12-21 00:00:00+00:00,15800.0,A,12396500,19.0,A
1993-12-22 00:00:00+00:00,17900.0,A,12396500,19.43,A
1993-12-23 00:00:00+00:00,20000.0,A,12396500,19.92,A
1993-12-24 00:00:00+00:00,21200.0,A,12396500,20.23,A
1993-12-25 00:00:00+00:00,19100.0,A,12396500,19.87,A
1993-12-26 00:00:00+00:00,18600.0,A,12396500,20.03,A
1993-12-27 00:00:00+00:00,18100.0,A,12396500,19.39,A
1993-12-28 00:00:00+00:00,19600.0,A,12396500,20.03,A
1993-12-29 00:00:00+00:00,20400.0,A,12396500,20.29,A
1993-12-30 00:00:00+00:00,19800.0,A,12396500,19.9,A
1993-12-31 00:00:00+00:00,18000.0,A,12396500,19.69,A
1994-01-01 00:00:00+00:00,17500.0,A,12396500,19.34,A
1994-01-02 00:00:00+00:00,17300.0,A,12396500,19.69,A
1994-01-03 00:00:00+00:00,17200.0,A,12396500,19.36,A
1994-01-04 00:00:00+00:00,17700.0,A,12396500,19.35,A
1994-01-05 00:00:00+00:00,17700.0,A,12396500,19.22,A
1994-01-06 00:00:00+00:00,17500.0,A,12396500,18.98,A
1994-01-07 00:00:00+00:00,20100.0,A,12396500,19.97,A
1994-01-08 00:00:00+00:00,22600.0,A,12396500,20.67,A
1994-01-09 00:00:00+00:00,23200.0,A,12396500,21.34,A
1994-01-10 00:00:00+00:00,21900.0,A,12396500,20.97,A
1994-01-11 00:00:00+00:00,18300.0,A,12396500,19.6,A
1994-01-12 00:00:00+00:00,17200.0,A,12396500,18.9,A
1994-01-13 00:00:00+00:00,17000.0,A,12396500,19.7,A
1994-01-14 00:00:00+00:00,17600.0,A,12396500,19.23,A
1994-01-15 00:00:00+00:00,17500.0,A,12396500,19.27,A
1994-01-16 00:00:00+00:00,17400.0,A,12396500,20.23,A
1994-01-17 00:00:00+00:00,17500.0,A,12396500,20.08,A
1994-01-18 00:00:00+00:00,18000.0,A,12396500,19.77,A
1994-01-19 00:00:00+00:00,18000.0,A,12396500,19.8,A
1994-01-20 00:00:00+00:00,19600.0,A,12396500,20.64,A
1994-01-21 00:00:00+00:00,19700.0,A,12396500,20.47,A
1994-01-22 00:00:00+00:00,20000.0,A,12396500,20.85,A
1994-01-23 00:00:00+00:00,20400.0,A,12396500,20.31,A
1994-01-24 00:00:00+00:00,19800.0,A,12396500,19.84,A
1994-01-25 00:00:00+00:00,19900.0,A,12396500,19.6,A
1994-01-26 00:00:00+00:00,17600.0,A,12396500,19.67,A
1994-01-27 00:00:00+00:00,17100.0,A,12396500,19.46,A
1994-01-28 00:00:00+00:00,17200.0,A,12396500,19.1,A
1994-01-29 00:00:00+00:00,17200.0,A,12396500,19.36,A
1994-01-30 00:00:00+00:00,17400.0,A,12396500,19.98,A
1994-01-31 00:00:00+00:00,17300.0,A,12396500,19.83,A
1994-02-01 00:00:00+00:00,17600.0,A,12396500,19.12,A
1994-02-02 00:00:00+00:00,16700.0,A,12396500,18.64,A
1994-02-03 00:00:00+00:00,16800.0,A,12396500,18.48,A
1994-02-04 00:00:00+00:00,16400.0,A,12396500,17.95,A
1994-02-05 00:00:00+00:00,16200.0,A,12396500,18.68,A
1994-02-06 00:00:00+00:00,17000.0,A,12396500,18.86,A
1994-02-07 00:00:00+00:00,16700.0,A,12396500,18.56,A
1994-02-08 00:00:00+00:00,16000.0,A,12396500,18.68,A
1994-02-09 00:00:00+00:00,15100.0,A,12396500,19.17,A
1994-02-10 00:00:00+00:00,12500.0,A,12396500,18.33,A
1994-02-11 00:00:00+00:00,12200.0,A,12396500,17.58,A
1994-02-12 00:00:00+00:00,12300.0,A,12396500,18.07,A
1994-02-13 00:00:00+00:00,13000.0,A,12396500,19.21,A
1994-02-14 00:00:00+00:00,12700.0,A,12396500,18.61,A
1994-02-15 00:00:00+00:00,14000.0,A,12396500,18.85,A
1994-02-16 00:00:00+00:00,14700.0,A,12396500,18.48,A
1994-02-17 00:00:00+00:00,16100.0,A,12396500,18.43,A
1994-02-18 00:00:00+00:00,16700.0,A,12396500,18.38,A
1994-02-19 00:00:00+00:00,15500.0,A,12396500,18.24,A
1994-02-20 00:00:00+00:00,15400.0,A,12396500,18.88,A
1994-02-21 00:00:00+00:00,15300.0,A,12396500,19.14,A
1994-02-22 00:00:00+00:00,15500.0,A,12396500,18.59,A
1994-02-23 00:00:00+00:00,13200.0,A,12396500,17.3,A
1994-02-24 00:00:00+00:00,13200.0,A,12396500,17.03,A
1994-02-25 00:00:00+00:00,14300.0,A,12396500,18.39,A
1994-02-26 00:00:00+00:00,14900.0,A,12396500,18.34,A
1994-02-27 00:00:00+00:00,14000.0,A,12396500,18.71,A
1994-02-28 00:00:00+00:00,14300.0,A,12396500,19.19,A
1994-03-01 00:00:00+00:00,13400.0,A,12396500,18.73,A
1994-03-02 00:00:00+00:00,10700.0,A,12396500,16.94,A
1994-03-03 00:00:00+00:00,11700.0,A,12396500,17.4,A
1994-03-04 00:00:00+00:00,14900.0,A,12396500,19.63,A
1994-03-05 00:00:00+00:00,18800.0,A,12396500,20.07,A
1994-03-06 00:00:00+00:00,21100.0,A,12396500,19.25,A
1994-03-07 00:00:00+00:00,20500.0,A,12396500,20.14,A
1994-03-08 00:00:00+00:00,21600.0,A,12396500,21.06,A
1994-03-09 00:00:00+00:00,21700.0,A,12396500,21.22,A
1994-03-10 00:00:00+00:00,21100.0,A,12396500,20.57,A
1994-03-11 00:00:00+00:00,19900.0,A,12396500,20.38,A
1994-03-12 00:00:00+00:00,19400.0,A,12396500,20.58,A
1994-03-13 00:00:00+00:00,18700.0,A,12396500,20.54,A
1994-03-14 00:00:00+00:00,18100.0,A,12396500,20.64,A
1994-03-15 00:00:00+00:00,16500.0,A,12396500,19.65,A
1994-03-16 00:00:00+00:00,13700.0,A,12396500,18.48,A
1994-03-17 00:00:00+00:00,10200.0,A,12396500,17.31,A
1994-03-18 00:00:00+00:00,10300.0,A,12396500,16.21,A
1994-03-19 00:00:00+00:00,10900.0,A,12396500,17.56,A
1994-03-20 00:00:00+00:00,11800.0,A,12396500,19.03,A
1994-03-21 00:00:00+00:00,15000.0,A,12396500,19.31,A
1994-03-22 00:00:00+00:00,15800.0,A,12396500,19.21,A
1994-03-23 00:00:00+00:00,15800.0,A,12396500,19.06,A
1994-03-24 00:00:00+00:00,16500.0,A,12396500,18.87,A
1994-03-25 00:00:00+00:00,17100.0,A,12396500,19.67,A
1994-03-26 00:00:00+00:00,16800.0,A,12396500,19.63,A
1994-03-27 00:00:00+00:00,17000.0,A,12396500,19.99,A
1994-03-28 00:00:00+00:00,17200.0,A,12396500,20.03,A
1994-03-29 00:00:00+00:00,17100.0,A,12396500,19.2,A
1994-03-30 00:00:00+00:00,16900.0,A,12396500,19.18,A
1994-03-31 00:00:00+00:00,17500.0,A,12396500,18.56,A
1994-04-01 00:00:00+00:00,16000.0,A,12396500,17.26,A
1994-04-02 00:00:00+00:00,12700.0,A,12396500,15.96,A
1994-04-03 00:00:00+00:00,12000.0,A,12396500,15.91,A
1994-04-04 00:00:00+00:00,12400.0,A,12396500,18.03,A
1994-04-05 00:00:00+00:00,11700.0,A,12396500,16.38,A
1994-04-06 00:00:00+00:00,12000.0,A,12396500,17.77,A
1994-04-07 00:00:00+00:00,12700.0,A,12396500,19.47,A
1994-04-08 00:00:00+00:00,12600.0,A,12396500,18.66,A
1994-04-09 00:00:00+00:00,17300.0,A,12396500,19.07,A
1994-04-10 00:00:00+00:00,18400.0,A,12396500,18.97,A
1994-04-11 00:00:00+00:00,18400.0,A,12396500,19.21,A
1994-04-12 00:00:00+00:00,17300.0,A,12396500,18.76,A
1994-04-13 00:00:00+00:00,17200.0,A,12396500,18.8,A
1994-04-14 00:00:00+00:00,16100.0,A,12396500,18.52,A
1994-04-15 00:00:00+00:00,16400.0,A,12396500,18.9,A
1994-04-16 00:00:00+00:00,16500.0,A,12396500,19.26,A
1994-04-17 00:00:00+00:00,16500.0,A,12396500,19.49,A
1994-04-18 00:00:00+00:00,16500.0,A,12396500,19.03,A
1994-04-19 00:00:00+00:00,17300.0,A,12396500,19.4,A
1994-04-20 00:00:00+00:00,18000.0,A,12396500,19.16,A
1994-04-21 00:00:00+00:00,22100.0,A,12396500,19.79,A
1994-04-22 00:00:00+00:00,27000.0,A,12396500,21.84,A
1994-04-23 00:00:00+00:00,30000.0,A,12396500,23.1,A
1994-04-24 00:00:00+00:00,31000.0,A,12396500,22.57,A
1994-04-25 00:00:00+00:00,31900.0,A,12396500,22.68,A
1994-04-26 00:00:00+00:00,32600.0,A,12396500,23.35,A
1994-04-27 00:00:00+00:00,32300.0,A,12396500,22.91,A
1994-04-28 00:00:00+00:00,31900.0,A,12396500,22.67,A
1994-04-29 00:00:00+00:00,32200.0,A,12396500,23.12,A
1994-04-30 00:00:00+00:00,30500.0,A,12396500,22.7,A
1994-05-01 00:00:00+00:00,29700.0,A,12396500,22.15,A
1994-05-02 00:00:00+00:00,28900.0,A,12396500,22.28,A
1994-05-03 00:00:00+00:00,27800.0,A,12396500,21.68,A
1994-05-04 00:00:00+00:00,27600.0,A,12396500,21.83,A
1994-05-05 00:00:00+00:00,28000.0,A,12396500,21.85,A
1994-05-06 00:00:00+00:00,27600.0,A,12396500,21.26,A
1994-05-07 00:00:00+00:00,27400.0,A,12396500,20.7,A
1994-05-08 00:00:00+00:00,27400.0,A,12396500,21.16,A
1994-05-09 00:00:00+00:00,27800.0,A,12396500,21.15,A
1994-05-10 00:00:00+00:00,27400.0,A,12396500,20.33,A
1994-05-11 00:00:00+00:00,27000.0,A,12396500,21.6,A
1994-05-12 00:00:00+00:00,27300.0,A,12396500,21.6,A
1994-05-13 00:00:00+00:00,27300.0,A,12396500,21.64,A
1994-05-14 00:00:00+00:00,27000.0,A,12396500,21.35,A
1994-05-15 00:00:00+00:00,26700.0,A,12396500,20.46,A
1994-05-16 00:00:00+00:00,27000.0,A,12396500,20.68,A
1994-05-17 00:00:00+00:00,26800.0,A,12396500,20.84,A
1994-05-18 00:00:00+00:00,27000.0,A,12396500,20.75,A
1994-05-19 00:00:00+00:00,25800.0,A,12396500,20.32,A
1994-05-20 00:00:00+00:00,22900.0,A,12396500,19.27,A
1994-05-21 00:00:00+00:00,19700.0,A,12396500,18.93,A
1994-05-22 00:00:00+00:00,18200.0,A,12396500,18.02,A
1994-05-23 00:00:00+00:00,17900.0,A,12396500,18.98,A
1994-05-24 00:00:00+00:00,19800.0,A,12396500,17.97,A
1994-05-25 00:00:00+00:00,22100.0,A,12396500,18.05,A
1994-05-26 00:00:00+00:00,22200.0,A,12396500,18.51,A
1994-05-27 00:00:00+00:00,21300.0,A,12396500,19.47,A
1994-05-28 00:00:00+00:00,18900.0,A,12396500,20.07,A
1994-05-29 00:00:00+00:00,17400.0,A,12396500,19.57,A
1994-05-30 00:00:00+00:00,17900.0,A,12396500,19.88,A
1994-05-31 00:00:00+00:00,21500.0,A,12396500,20.54,A
1994-06-01 00:00:00+00:00,25400.0,A,12396500,21.05,A
1994-06-02 00:00:00+00:00,28300.0,A,12396500,21.64,A
1994-06-03 00:00:00+00:00,28900.0,A,12396500,21.64,A
1994-06-04 00:00:00+00:00,29800.0,A,12396500,21.9,A
1994-06-05 00:00:00+00:00,30700.0,A,12396500,22.78,A
1994-06-06 00:00:00+00:00,31600.0,A,12396500,22.8,A
1994-06-07 00:00:00+00:00,31500.0,A,12396500,22.44,A
1994-06-08 00:00:00+00:00,31100.0,A,12396500,21.82,A
1994-06-09 00:00:00+00:00,31000.0,A,12396500,22.19,A
1994-06-10 00:00:00+00:00,31000.0,A,12396500,22.23,A
1994-06-11 00:00:00+00:00,30400.0,A,12396500,21.97,A
1994-06-12 00:00:00+00:00,27600.0,A,12396500,21.4,A
1994-06-13 00:00:00+00:00,24400.0,A,12396500,19.69,A
1994-06-14 00:00:00+00:00,24100.0,A,12396500,20.31,A
1994-06-15 00:00:00+00:00,26200.0,A,12396500,21.54,A
1994-06-16 00:00:00+00:00,27100.0,A,12396500,21.2,A
1994-06-17 00:00:00+00:00,27000.0,A,12396500,21.56,A
1994-06-18 00:00:00+00:00,26500.0,A,12396500,21.31,A
1994-06-19 00:00:00+00:00,25200.0,A,12396500,20.76,A
1994-06-20 00:00:00+00:00,25100.0,A,12396500,20.19,A
1994-06-21 00:00:00+00:00,24800.0,A,12396500,20.49,A
1994-06-22 00:00:00+00:00,24800.0,A,12396500,20.39,A
1994-06-23 00:00:00+00:00,24600.0,A,12396500,20.19,A
1994-06-24 00:00:00+00:00,22400.0,A,12396500,20.26,A
1994-06-25 00:00:00+00:00,20100.0,A,12396500,20.4,A
1994-06-26 00:00:00+00:00,19000.0,A,12396500,20.51,A
1994-06-27 00:00:00+00:00,16800.0,A,12396500,19.45,A
1994-06-28 00:00:00+00:00,18100.0,A,12396500,19.36,A
1994-06-29 00:00:00+00:00,21000.0,A,12396500,19.61,A
1994-06-30 00:00:00+00:00,22800.0,A,12396500,19.48,A
1994-07-01 00:00:00+00:00,21200.0,A,12396500,20.0,A
1994-07-02 00:00:00+00:00,17200.0,A,12396500,18.89,A
1994-07-03 00:00:00+00:00,15800.0,A,12396500,18.22,A
1994-07-04 00:00:00+00:00,15500.0,A,12396500,19.05,A
1994-07-05 00:00:00+00:00,15200.0,A,12396500,18.13,A
1994-07-06 00:00:00+00:00,13400.0,A,12396500,16.68,A
1994-07-07 00:00:00+00:00,12700.0,A,12396500,16.68,A
1994-07-08 00:00:00+00:00,12800.0,A,12396500,17.04,A
1994-07-09 00:00:00+00:00,13000.0,A,12396500,17.32,A
1994-07-10 00:00:00+00:00,14800.0,A,12396500,18.94,A
1994-07-11 00:00:00+00:00,15100.0,A,12396500,19.36,A
1994-07-12 00:00:00+00:00,15000.0,A,12396500,19.31,A
1994-07-13 00:00:00+00:00,13300.0,A,12396500,18.25,A
1994-07-14 00:00:00+00:00,12100.0,A,12396500,17.18,A
1994-07-15 00:00:00+00:00,11700.0,A,12396500,15.58,A
1994-07-16 00:00:00+00:00,12100.0,A,12396500,16.75,A
1994-07-17 00:00:00+00:00,11300.0,A,12396500,17.11,A
1994-07-18 00:00:00+00:00,10800.0,A,12396500,17.83,A
1994-07-19 00:00:00+00:00,7840.0,A,12396500,16.73,A
1994-07-20 00:00:00+00:00,6120.0,A,12396500,15.63,A
1994-07-21 00:00:00+00:00,5580.0,A,12396500,14.99,A
