datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd
1993-10-01 00:00:00+00:00,,,10309000,94.0,"A, e",,
1993-10-02 00:00:00+00:00,,,10309000,86.0,"A, e",,
1993-10-03 00:00:00+00:00,,,10309000,76.0,"A, e",,
1993-10-04 00:00:00+00:00,,,10309000,76.0,"A, e",,
1993-10-05 00:00:00+00:00,,,10309000,77.0,"A, e",,
1993-10-06 00:00:00+00:00,,,10309000,84.0,"A, e",,
1993-10-07 00:00:00+00:00,,,10309000,79.0,"A, e",,
1993-10-08 00:00:00+00:00,,,10309000,76.0,"A, e",,
1993-10-09 00:00:00+00:00,,,10309000,74.0,"A, e",,
1993-10-10 00:00:00+00:00,,,10309000,74.0,"A, e",,
1993-10-11 00:00:00+00:00,,,10309000,76.0,"A, e",,
1993-10-12 00:00:00+00:00,,,10309000,82.0,"A, e",,
1993-10-13 00:00:00+00:00,,,10309000,75.0,"A, e",,
1993-10-14 00:00:00+00:00,,,10309000,75.0,"A, e",,
1993-10-15 00:00:00+00:00,,,10309000,100.0,"A, e",,
1993-10-16 00:00:00+00:00,,,10309000,98.0,"A, e",,
1993-10-17 00:00:00+00:00,,,10309000,84.0,"A, e",,
1993-10-18 00:00:00+00:00,,,10309000,81.0,"A, e",,
1993-10-19 00:00:00+00:00,,,10309000,80.0,"A, e",,
1993-10-20 00:00:00+00:00,,,10309000,80.0,A,,
1993-10-21 00:00:00+00:00,,,10309000,79.0,A,,
1993-10-22 00:00:00+00:00,,,10309000,79.0,A,,
1993-10-23 00:00:00+00:00,,,10309000,75.0,A,,
1993-10-24 00:00:00+00:00,,,10309000,74.0,A,,
1993-10-25 00:00:00+00:00,,,10309000,72.0,A,,
1993-10-26 00:00:00+00:00,,,10309000,72.0,A,,
1993-10-27 00:00:00+00:00,,,10309000,71.0,A,,
1993-10-28 00:00:00+00:00,,,10309000,71.0,A,,
1993-10-29 00:00:00+00:00,,,10309000,72.0,A,,
1993-10-30 00:00:00+00:00,,,10309000,74.0,A,,
1993-10-31 00:00:00+00:00,,,10309000,73.0,A,,
1993-11-01 00:00:00+00:00,,,10309000,72.0,A,,
1993-11-02 00:00:00+00:00,,,10309000,71.0,A,,
1993-11-03 00:00:00+00:00,,,10309000,70.0,A,,
1993-11-04 00:00:00+00:00,,,10309000,71.0,A,,
1993-11-05 00:00:00+00:00,,,10309000,71.0,A,,
1993-11-06 00:00:00+00:00,,,10309000,69.0,A,,
1993-11-07 00:00:00+00:00,,,10309000,70.0,A,,
1993-11-08 00:00:00+00:00,,,10309000,69.0,A,,
1993-11-09 00:00:00+00:00,,,10309000,68.0,A,,
1993-11-10 00:00:00+00:00,,,10309000,70.0,A,,
1993-11-11 00:00:00+00:00,,,10309000,71.0,A,,
1993-11-12 00:00:00+00:00,,,10309000,75.0,A,,
1993-11-13 00:00:00+00:00,,,10309000,68.0,A,,
1993-11-14 00:00:00+00:00,,,10309000,68.0,A,,
1993-11-15 00:00:00+00:00,,,10309000,60.0,A,,
1993-11-16 00:00:00+00:00,,,10309000,71.0,A,,
1993-11-17 00:00:00+00:00,,,10309000,80.0,A,,
1993-11-18 00:00:00+00:00,3.0,A,10309000,74.0,A,194.0,A
1993-11-19 00:00:00+00:00,2.0,A,10309000,69.0,A,195.0,A
1993-11-20 00:00:00+00:00,1.5,A,10309000,64.0,A,205.0,A
1993-11-21 00:00:00+00:00,1.5,A,10309000,72.0,A,205.0,A
1993-11-22 00:00:00+00:00,3.5,A,10309000,78.0,A,190.0,A
1993-11-23 00:00:00+00:00,2.5,A,10309000,68.0,A,189.0,A
1993-11-24 00:00:00+00:00,0.5,A,10309000,65.0,A,197.0,A
1993-11-25 00:00:00+00:00,0.0,A,10309000,68.0,"A, e",219.0,A
1993-11-26 00:00:00+00:00,0.0,A,10309000,70.0,"A, e",244.0,A
1993-11-27 00:00:00+00:00,0.0,A,10309000,72.0,"A, e",222.0,A
1993-11-28 00:00:00+00:00,1.0,A,10309000,75.0,"A, e",193.0,A
1993-11-29 00:00:00+00:00,2.5,A,10309000,79.0,A,187.0,A
1993-11-30 00:00:00+00:00,3.5,A,10309000,83.0,A,188.0,A
1993-12-01 00:00:00+00:00,2.0,A,10309000,70.0,A,199.0,A
1993-12-02 00:00:00+00:00,3.0,A,10309000,73.0,A,206.0,A
1993-12-03 00:00:00+00:00,2.0,A,10309000,69.0,A,205.0,A
1993-12-04 00:00:00+00:00,3.5,A,10309000,74.0,A,205.0,A
1993-12-05 00:00:00+00:00,2.0,A,10309000,67.0,A,204.0,A
1993-12-06 00:00:00+00:00,1.5,A,10309000,66.0,A,212.0,A
1993-12-07 00:00:00+00:00,2.0,A,10309000,67.0,A,210.0,A
1993-12-08 00:00:00+00:00,2.5,A,10309000,73.0,A,208.0,A
1993-12-09 00:00:00+00:00,4.0,A,10309000,76.0,A,201.0,A
1993-12-10 00:00:00+00:00,4.5,A,10309000,76.0,A,200.0,A
1993-12-11 00:00:00+00:00,2.5,A,10309000,77.0,A,203.0,A
1993-12-12 00:00:00+00:00,0.0,A,10309000,72.0,A,206.0,A
1993-12-13 00:00:00+00:00,0.5,A,10309000,71.0,"A, e",226.0,A
1993-12-14 00:00:00+00:00,1.0,A,10309000,70.0,"A, e",206.0,A
1993-12-15 00:00:00+00:00,0.0,A,10309000,70.0,"A, e",215.0,A
1993-12-16 00:00:00+00:00,1.0,A,10309000,69.0,"A, e",210.0,A
1993-12-17 00:00:00+00:00,0.0,A,10309000,67.0,A,223.0,A
1993-12-18 00:00:00+00:00,0.0,A,10309000,68.0,"A, e",240.0,A
1993-12-19 00:00:00+00:00,0.0,A,10309000,69.0,"A, e",219.0,A
1993-12-20 00:00:00+00:00,0.0,A,10309000,71.0,"A, e",240.0,A
1993-12-21 00:00:00+00:00,0.0,A,10309000,73.0,"A, e",260.0,A
1993-12-22 00:00:00+00:00,0.0,A,10309000,76.0,"A, e",261.0,A
1993-12-23 00:00:00+00:00,0.0,A,10309000,78.0,"A, e",249.0,A
1993-12-24 00:00:00+00:00,0.0,A,10309000,80.0,"A, e",239.0,A
1993-12-25 00:00:00+00:00,0.0,A,10309000,83.0,"A, e",231.0,A
1993-12-26 00:00:00+00:00,0.0,A,10309000,85.0,"A, e",215.0,A
1993-12-27 00:00:00+00:00,0.0,A,10309000,86.0,"A, e",199.0,A
1993-12-28 00:00:00+00:00,0.0,A,10309000,84.0,"A, e",193.0,A
1993-12-29 00:00:00+00:00,1.5,A,10309000,82.0,A,203.0,A
1993-12-30 00:00:00+00:00,1.0,A,10309000,81.0,A,210.0,A
1993-12-31 00:00:00+00:00,0.5,A,10309000,82.0,A,209.0,A
1994-01-01 00:00:00+00:00,2.0,A,10309000,81.0,A,208.0,A
1994-01-02 00:00:00+00:00,2.5,A,10309000,81.0,A,204.0,A
1994-01-03 00:00:00+00:00,3.0,A,10309000,82.0,A,204.0,A
1994-01-04 00:00:00+00:00,4.0,A,10309000,82.0,"A, e",203.0,A
1994-01-05 00:00:00+00:00,2.5,A,10309000,80.0,"A, e",187.0,A
1994-01-06 00:00:00+00:00,0.5,A,10309000,80.0,"A, e",202.0,A
1994-01-07 00:00:00+00:00,0.0,A,10309000,79.0,A,228.0,A
1994-01-08 00:00:00+00:00,0.5,A,10309000,74.0,"A, e",221.0,A
1994-01-09 00:00:00+00:00,1.0,A,10309000,71.0,"A, e",205.0,A
1994-01-10 00:00:00+00:00,0.5,A,10309000,70.0,A,209.0,A
1994-01-11 00:00:00+00:00,1.0,A,10309000,72.0,A,214.0,A
1994-01-12 00:00:00+00:00,1.0,A,10309000,70.0,A,223.0,A
1994-01-13 00:00:00+00:00,0.5,A,10309000,71.0,A,235.0,A
1994-01-14 00:00:00+00:00,0.5,A,10309000,71.0,A,233.0,A
1994-01-15 00:00:00+00:00,1.5,A,10309000,72.0,A,230.0,A
1994-01-16 00:00:00+00:00,1.5,A,10309000,68.0,A,231.0,A
1994-01-17 00:00:00+00:00,1.5,A,10309000,69.0,A,231.0,A
1994-01-18 00:00:00+00:00,1.5,A,10309000,69.0,A,226.0,A
1994-01-19 00:00:00+00:00,2.0,A,10309000,69.0,A,222.0,A
1994-01-20 00:00:00+00:00,2.0,A,10309000,70.0,A,219.0,A
1994-01-21 00:00:00+00:00,3.0,A,10309000,71.0,A,214.0,A
1994-01-22 00:00:00+00:00,2.5,A,10309000,69.0,A,213.0,A
1994-01-23 00:00:00+00:00,3.0,A,10309000,73.0,A,216.0,A
1994-01-24 00:00:00+00:00,1.5,A,10309000,69.0,A,212.0,A
1994-01-25 00:00:00+00:00,2.0,A,10309000,70.0,A,219.0,A
1994-01-26 00:00:00+00:00,2.0,A,10309000,66.0,A,214.0,A
1994-01-27 00:00:00+00:00,1.5,A,10309000,73.0,A,216.0,A
1994-01-28 00:00:00+00:00,1.0,A,10309000,69.0,A,212.0,A
1994-01-29 00:00:00+00:00,1.0,A,10309000,67.0,A,217.0,A
1994-01-30 00:00:00+00:00,1.0,A,10309000,65.0,A,234.0,A
1994-01-31 00:00:00+00:00,1.0,A,10309000,67.0,A,228.0,A
1994-02-01 00:00:00+00:00,0.0,A,10309000,65.0,A,230.0,A
1994-02-02 00:00:00+00:00,0.0,A,10309000,65.0,"A, e",233.0,A
