datetime,00060_Mean,00060_Mean_cd,site_no,80154_Mean,80154_Mean_cd,80155_Mean,80155_Mean_cd
1985-10-01 00:00:00+00:00,1530.0,A,06191500,,,,
1985-10-02 00:00:00+00:00,1560.0,A,06191500,,,,
1985-10-03 00:00:00+00:00,1560.0,A,06191500,,,,
1985-10-04 00:00:00+00:00,1470.0,A,06191500,,,,
1985-10-05 00:00:00+00:00,1440.0,A,06191500,,,,
1985-10-06 00:00:00+00:00,1440.0,A,06191500,,,,
1985-10-07 00:00:00+00:00,1530.0,A,06191500,,,,
1985-10-08 00:00:00+00:00,1490.0,A,06191500,,,,
1985-10-09 00:00:00+00:00,1410.0,A,06191500,,,,
1985-10-10 00:00:00+00:00,1410.0,A,06191500,,,,
1985-10-11 00:00:00+00:00,1470.0,A,06191500,,,,
1985-10-12 00:00:00+00:00,1500.0,A,06191500,,,,
1985-10-13 00:00:00+00:00,1410.0,A,06191500,,,,
1985-10-14 00:00:00+00:00,1420.0,A,06191500,,,,
1985-10-15 00:00:00+00:00,1420.0,A,06191500,,,,
1985-10-16 00:00:00+00:00,1400.0,A,06191500,,,,
1985-10-17 00:00:00+00:00,1410.0,A,06191500,,,,
1985-10-18 00:00:00+00:00,1380.0,A,06191500,,,,
1985-10-19 00:00:00+00:00,1350.0,A,06191500,,,,
1985-10-20 00:00:00+00:00,1360.0,A,06191500,,,,
1985-10-21 00:00:00+00:00,1350.0,A,06191500,,,,
1985-10-22 00:00:00+00:00,1370.0,A,06191500,,,,
1985-10-23 00:00:00+00:00,1380.0,A,06191500,,,,
1985-10-24 00:00:00+00:00,1370.0,A,06191500,,,,
1985-10-25 00:00:00+00:00,1390.0,A,06191500,,,,
1985-10-26 00:00:00+00:00,1400.0,A,06191500,,,,
1985-10-27 00:00:00+00:00,1390.0,A,06191500,,,,
1985-10-28 00:00:00+00:00,1350.0,A,06191500,,,,
1985-10-29 00:00:00+00:00,1350.0,A,06191500,,,,
1985-10-30 00:00:00+00:00,1320.0,A,06191500,,,,
1985-10-31 00:00:00+00:00,1320.0,A,06191500,,,,
1985-11-01 00:00:00+00:00,1280.0,A,06191500,,,,
1985-11-02 00:00:00+00:00,1290.0,A,06191500,,,,
1985-11-03 00:00:00+00:00,1300.0,A,06191500,,,,
1985-11-04 00:00:00+00:00,1280.0,A,06191500,,,,
1985-11-05 00:00:00+00:00,1280.0,A,06191500,,,,
1985-11-06 00:00:00+00:00,1250.0,A,06191500,,,,
1985-11-07 00:00:00+00:00,1230.0,A,06191500,,,,
1985-11-08 00:00:00+00:00,1270.0,A,06191500,,,,
1985-11-09 00:00:00+00:00,1220.0,A,06191500,,,,
1985-11-10 00:00:00+00:00,1120.0,A,06191500,,,,
1985-11-11 00:00:00+00:00,1130.0,A,06191500,,,,
1985-11-12 00:00:00+00:00,1200.0,A,06191500,,,,
1985-11-13 00:00:00+00:00,1210.0,A,06191500,,,,
1985-11-14 00:00:00+00:00,1200.0,A,06191500,,,,
1985-11-15 00:00:00+00:00,1150.0,A,06191500,,,,
1985-11-16 00:00:00+00:00,1130.0,A,06191500,,,,
1985-11-17 00:00:00+00:00,1170.0,A,06191500,,,,
1985-11-18 00:00:00+00:00,1160.0,A,06191500,,,,
1985-11-19 00:00:00+00:00,1040.0,A,06191500,,,,
1985-11-20 00:00:00+00:00,980.0,A,06191500,,,,
1985-11-21 00:00:00+00:00,900.0,A,06191500,,,,
1985-11-22 00:00:00+00:00,840.0,A,06191500,,,,
1985-11-23 00:00:00+00:00,800.0,A,06191500,,,,
1985-11-24 00:00:00+00:00,760.0,A,06191500,,,,
1985-11-25 00:00:00+00:00,740.0,A,06191500,,,,
1985-11-26 00:00:00+00:00,700.0,A,06191500,,,,
1985-11-27 00:00:00+00:00,710.0,A,06191500,,,,
1985-11-28 00:00:00+00:00,740.0,A,06191500,,,,
1985-11-29 00:00:00+00:00,750.0,A,06191500,,,,
1985-11-30 00:00:00+00:00,730.0,A,06191500,,,,
1985-12-01 00:00:00+00:00,720.0,A,06191500,,,,
1985-12-02 00:00:00+00:00,720.0,A,06191500,,,,
1985-12-03 00:00:00+00:00,800.0,A,06191500,,,,
1985-12-04 00:00:00+00:00,860.0,A,06191500,,,,
1985-12-05 00:00:00+00:00,883.0,A,06191500,,,,
1985-12-06 00:00:00+00:00,892.0,A,06191500,,,,
1985-12-07 00:00:00+00:00,920.0,A,06191500,,,,
